losses/old_approx_kl,losses/clipfrac,losses/policy_loss,global_step,_timestamp,losses/approx_kl,losses/entropy,charts/SPS,losses/value_loss,charts/episodic_return,_runtime,charts/learning_rate,losses/explained_variance,_step,charts/episodic_length
0.0016495073214173317,0.0,-8.57822597026825e-05,26624,1763260131.6113548,2.865958958864212e-05,0.5875887870788574,555.0,64.09112548828125,,75.36402177810669,0.0002841013774741441,-0.0005055665969848633,471,
,,,27574,1763260133.221859,,,,,203.0,76.97452592849731,,,481,203.0
,,,28349,1763260134.8005772,,,,,224.0,78.55324411392212,,,490,224.0
-0.0002498822286725044,0.0,0.0002833511680364609,29568,1763260137.2168398,3.540981560945511e-05,0.5096749663352966,552.0,58.50902557373047,,80.96950674057007,0.00028233486227691174,-0.030383586883544922,504,
0.009599315002560616,0.0,0.0007135439664125443,30720,1763260139.081658,0.0019092615693807602,0.5904192328453064,554.0,51.38347625732422,,82.83432483673096,0.00028164361719973385,-0.6304510831832886,515,
,,,31811,1763260140.929932,,,,,88.0,84.68259906768799,,,530,88.0
,,,32304,1763260141.912694,,,,,203.0,85.66536092758179,,,539,203.0
-0.003119411878287792,0.0,0.001829773187637329,32896,1763260143.0076852,4.901271313428879e-05,0.5480707287788391,554.0,92.34848022460938,,86.76035213470459,0.0002803379320539534,0.39988261461257935,547,
,,,33547,1763260144.0747137,,,,,500.0,87.82738065719604,,,555,500.0
-0.0002507958561182022,0.0,-0.0011568255722522736,33920,1763260144.641113,6.9122761487960815e-06,0.5982924103736877,556.0,92.06098937988281,,88.39377999305725,0.00027972349198535085,0.7325279712677002,559,
6.355717778205872e-05,0.0,-6.897002458572388e-05,34816,1763260145.9984362,1.8365681171417236e-06,0.589714765548706,558.0,40.13942337036133,,89.7511031627655,0.0002791858569253236,0.17740535736083984,568,
,,,37571,1763260150.1280286,,,,,500.0,93.88069558143616,,,595,500.0
,,,39259,1763260152.7318685,,,,,500.0,96.48453545570374,,,612,500.0
0.0005797408521175385,0.0,-0.00045039504766464233,39424,1763260153.0523415,9.916722774505615e-06,0.5977377891540527,568.0,32.48225784301758,,96.80500841140747,0.0002764208766166121,0.02151733636856079,614,
0.013373861089348793,0.0,0.011730959638953209,40960,1763260155.5116825,0.0008603092283010483,0.6352245807647705,570.0,26.869678497314453,,99.2643494606018,0.0002754992456175387,0.04468417167663574,630,
0.0002195071429014206,0.0,-2.5890767574310303e-05,41344,1763260156.2283974,2.298504114151001e-06,0.6343907117843628,569.0,157.7049560546875,,99.9810643196106,0.00027526883059181273,-0.005661606788635254,636,
-0.008066591806709766,0.0,0.001909784972667694,41728,1763260156.8220232,0.00034336838871240616,0.5587463974952698,570.0,27.188156127929688,,100.57469010353088,0.00027503841556608677,-0.12629282474517822,640,
0.0005378369241952896,0.0,-0.005245283246040344,42368,1763260157.9803405,3.444775938987732e-05,0.575800895690918,570.0,29.404052734375,,101.73300743103027,0.00027465439052321017,0.04078400135040283,650,
0.008371214382350445,0.001953125,-0.018188059329986572,43648,1763260160.002485,0.0021768612787127495,0.5710912942886353,571.0,25.326322555541992,,103.7551519870758,0.00027388634043745697,-3.9577484130859375e-05,664,
,,,45569,1763260163.0476742,,,,,384.0,106.80034112930298,,,684,384.0
0.0014824429526925087,0.0,0.0065368786454200745,46080,1763260163.8499427,0.0007654810324311256,0.5253502130508423,574.0,490.1936950683594,,107.60260963439941,0.0002724270452745259,-0.14255428314208984,689,
,,,47069,1763260165.268501,,,,,500.0,109.02116799354553,,,698,500.0
-0.002143661491572857,0.00390625,0.0010326877236366272,47488,1763260165.9939065,0.0012931367382407188,0.48840421438217163,576.0,19.325828552246094,,109.74657344818115,0.00027158219018019736,0.03488951921463013,702,
-0.0021303370594978333,0.0,-0.0023565981537103653,48000,1763260166.7883773,0.00014710798859596252,0.5475252866744995,577.0,16.33992576599121,,110.54104423522949,0.0002712749701458961,0.03434133529663086,707,
0.00036570336669683456,0.0,0.001428350806236267,50176,1763260170.2445853,0.00010286178439855576,0.48335498571395874,579.0,14.873431205749512,,113.99725222587585,0.00026996928500011563,-0.040094852447509766,729,
0.000896679237484932,0.0,0.002914026379585266,52864,1763260174.602601,7.996894419193268e-05,0.5678858757019043,581.0,52.30852508544922,,118.3552680015564,0.0002683563798200339,-0.0005908012390136719,757,
0.00035456474870443344,0.0,-0.0013228878378868103,53376,1763260175.4687712,2.5820918381214142e-05,0.6054001450538635,581.0,365.7616271972656,,119.22143816947937,0.0002680491597857326,0.008103489875793457,762,
,,,53794,1763260176.1266954,,,,,207.0,119.87936234474182,,,767,207.0
-0.0014987736940383911,0.0,-0.011674769222736359,54528,1763260177.3348317,0.00079377181828022,0.5564298033714294,582.0,265.9909362792969,,121.08749866485596,0.00026735791470855474,0.08332592248916626,775,
,,,55562,1763260179.2163086,,,,,494.0,122.96897554397583,,,788,494.0
0.0012155724689364433,0.005859375,-0.003987424075603485,56320,1763260180.5205495,0.0019837403669953346,0.5339401960372925,581.0,541.2770385742188,,124.27321648597717,0.00026628264458850026,0.036064863204956055,797,
,,,57262,1763260182.015548,,,,,500.0,125.76821494102478,,,806,500.0
0.00510701909661293,0.0,0.000263851135969162,58112,1763260183.5863695,0.000254189595580101,0.5623950958251953,581.0,7.877926826477051,,127.33903646469116,0.0002652073744684458,-1.0080900192260742,815,
,,,62613,1763260191.4008865,,,,,335.0,135.15355348587036,,,863,335.0
,,,63384,1763260192.7135348,,,,,418.0,136.46620178222656,,,872,418.0
-0.001073877327144146,0.0,0.003365054726600647,63872,1763260193.5080292,6.059836596250534e-05,0.5420624613761902,581.0,6.560446262359619,,137.26069617271423,0.00026175114908255637,-5.204989910125732,876,
-0.004409506916999817,0.0,0.004134610295295715,67712,1763260200.2446797,0.0003158748149871826,0.5847641229629517,580.0,2.533755302429199,,143.99734663963318,0.00025944699882529676,-0.2669520378112793,922,
0.0006218496710062027,0.0,-0.0012803040444850922,68352,1763260201.3608387,2.0330771803855896e-05,0.5798365473747253,580.0,576.1953735351562,,145.11350560188293,0.00025906297378242016,0.011119186878204346,930,
-0.003144357353448868,0.0,0.004448398947715759,68992,1763260202.4902442,9.610876441001892e-05,0.6406053304672241,580.0,614.4742431640625,,146.24291110038757,0.00025867894873954356,0.005978822708129883,938,
,,,69164,1763260202.7714076,,,,,61.0,146.52407455444336,,,941,61.0
-0.001376206986606121,0.0,0.002302110195159912,69248,1763260202.9597788,0.00039786938577890396,0.6069136261940002,580.0,200.576171875,,146.7124457359314,0.0002585253387223929,0.013837456703186035,942,
0.0024583544582128525,0.0,-0.001402437686920166,69888,1763260204.000997,0.00012786686420440674,0.5781354904174805,580.0,3.1269400119781494,,147.75366401672363,0.0002581413136795163,-0.2219020128250122,948,
-0.0006067287176847458,0.0,0.0004834011197090149,72448,1763260208.195705,3.4730881452560425e-05,0.5736720561981201,581.0,1.2920942306518555,,151.94837188720703,0.0002566052135080099,0.09413576126098633,974,
-0.0007311850786209106,0.0,-0.00322098471224308,72960,1763260209.0884273,0.00028328411281108856,0.556959867477417,581.0,1.114266037940979,,152.8410942554474,0.00025629799347370863,0.23457705974578857,980,
0.038782618939876556,0.033203125,-0.008433684706687927,73472,1763260209.9314775,0.010018084198236465,0.5370569825172424,581.0,4.534932613372803,,153.68414449691772,0.00025599077343940735,-1.0557911396026611,985,
-0.004080994985997677,0.0,-0.00196002796292305,74496,1763260211.593317,0.0005527911707758904,0.5549123883247375,582.0,0.6052030324935913,,155.34598398208618,0.0002553763333708048,-0.7650895118713379,995,
0.006053266115486622,0.0,-0.0035949721932411194,74624,1763260211.8351738,0.000560426153242588,0.538817822933197,582.0,559.10009765625,,155.58784079551697,0.00025529952836222947,0.006004154682159424,997,
7.928069680929184e-05,0.0,0.000818667933344841,76544,1763260214.865295,0.0001926729455590248,0.5913287997245789,583.0,0.1780359148979187,,158.61796188354492,0.00025414745323359966,0.05761432647705078,1015,
-0.015292641706764698,0.0,-0.007648080587387085,77056,1763260215.6564128,0.0012633586302399635,0.5502844452857971,583.0,0.14216040074825287,,159.40907979011536,0.0002538402331992984,-0.10861396789550781,1020,
,,,78090,1763260217.3655162,,,,,500.0,161.11818313598633,,,1031,500.0
,,,80090,1763260220.4731681,,,,,500.0,164.22583508491516,,,1050,500.0
0.00963782612234354,0.0,-0.009475141763687134,80384,1763260221.0721776,0.0007308842614293098,0.5688850283622742,584.0,0.0008856168715283275,,164.82484459877014,0.0002518433320801705,-0.7715358734130859,1053,
0.026912402361631393,0.0078125,-0.011663585901260376,80896,1763260221.9164646,0.0056595150381326675,0.506176769733429,585.0,0.0014413304161280394,,165.66913151741028,0.00025153611204586923,-5.715405464172363,1058,
-0.012317048385739326,0.015625,0.0037805959582328796,83456,1763260226.0842621,0.005684524774551392,0.44072723388671875,585.0,0.0007081571966409683,,169.83692908287048,0.0002500000118743628,-0.48104023933410645,1083,
-0.0043882159516215324,0.02734375,-0.02465023100376129,84224,1763260227.3571653,0.01314259972423315,0.4432736933231354,586.0,0.008006860502064228,,171.10983228683472,0.0002495391818229109,-18.801687240600586,1091,
0.00155655387789011,0.0,-0.016942694783210754,85760,1763260229.8063512,0.0007116058841347694,0.4406198263168335,586.0,0.00406087189912796,,173.5590181350708,0.00024861752172000706,0.02245950698852539,1106,
-0.009238875471055508,0.0,0.005085967481136322,87040,1763260232.0930061,0.0012269960716366768,0.5694430470466614,586.0,0.00012503564357757568,,175.84567308425903,0.00024784947163425386,0.32823610305786133,1118,
-0.008671397343277931,0.0,-0.002751837484538555,87680,1763260233.1327004,0.00041973963379859924,0.5615984797477722,586.0,410.3692626953125,,176.88536739349365,0.00024746544659137726,-5.1856040954589844e-05,1125,
0.0033473465591669083,0.0,0.009887300431728363,88576,1763260234.5222068,0.0007415525615215302,0.5746381878852844,587.0,0.00018309877486899495,,178.2748737335205,0.00024692781153135,-0.08868157863616943,1133,
0.0038642138242721558,0.0,-0.001444883644580841,89728,1763260236.3293674,0.00025477074086666107,0.48115843534469604,587.0,0.004343108274042606,,180.08203434944153,0.00024623656645417213,0.041286468505859375,1145,
0.002844998612999916,0.0,0.0011362172663211823,91648,1763260239.3067243,0.000252552330493927,0.5575294494628906,588.0,869.095458984375,,183.0593912601471,0.00024508449132554233,0.0002681612968444824,1164,
-0.0007951930165290833,0.0,-0.0009370073676109314,91776,1763260239.4966762,3.6230310797691345e-05,0.5625218749046326,588.0,0.0031406963244080544,,183.24934315681458,0.000245007686316967,0.12082427740097046,1165,
-0.008485376834869385,0.0,0.001109842211008072,92544,1763260240.6170275,0.003908289596438408,0.5235455632209778,589.0,0.0002418721851427108,,184.36969447135925,0.0002445468562655151,0.11807411909103394,1172,
0.0006909910589456558,0.0,0.0004088059067726135,93440,1763260242.0187802,0.0003976114094257355,0.42171692848205566,590.0,0.0007838308811187744,,185.77144718170166,0.00024400922120548785,-0.18989241123199463,1181,
0.016091175377368927,0.0,-0.0016228016465902328,93952,1763260242.81374,0.001120670698583126,0.494029700756073,590.0,0.0009685955592431128,,186.56640696525574,0.00024370200117118657,-0.17862606048583984,1186,
,,,95079,1763260244.900662,,,,,500.0,188.65332889556885,,,1197,500.0
-0.012968920171260834,0.0,0.004174001514911652,96640,1763260247.450796,0.0008508637547492981,0.5833010673522949,589.0,305.00457763671875,,191.2034628391266,0.00024208909599110484,4.4226646423339844e-05,1213,
-0.010253367014229298,0.005859375,-0.006992623209953308,96896,1763260247.831029,0.002429175190627575,0.6057558655738831,590.0,0.0010224392171949148,,191.5836958885193,0.0002419354859739542,-0.10625588893890381,1215,
-0.007972951047122478,0.00390625,-0.01488976925611496,98048,1763260249.6733708,0.002827701158821583,0.515736997127533,590.0,0.00018121360335499048,,193.4260377883911,0.00024124424089677632,-0.1691797971725464,1226,
0.0068331528455019,0.0,-0.005686728283762932,98432,1763260250.300694,0.0024040881544351578,0.5236536264419556,590.0,0.0007837493903934956,,194.05336093902588,0.00024101382587105036,0.12842559814453125,1230,
-0.00048815179616212845,0.0,-0.0004550926387310028,98816,1763260250.9173589,3.5847537219524384e-05,0.5516570806503296,590.0,0.003051317762583494,,194.6700258255005,0.0002407834108453244,-0.02294743061065674,1234,
-0.003665059804916382,0.001953125,-0.010086026042699814,99968,1763260252.7460446,0.001684490591287613,0.5221127867698669,591.0,0.00014511795598082244,,196.49871158599854,0.00024009216576814651,0.10012000799179077,1245,
0.0004519224166870117,0.0,-0.00019752420485019684,100864,1763260254.174037,0.00012283027172088623,0.5549318194389343,591.0,0.0009047233616001904,,197.92670392990112,0.00023955453070811927,-0.26476049423217773,1254,
,,,102579,1763260256.7465897,,,,,500.0,200.49925661087036,,,1271,500.0
0.0013179993256926537,0.0,0.0006291978061199188,105472,1763260260.631269,1.898687332868576e-05,0.5052917003631592,595.0,9.573993156664073e-05,,204.38393592834473,0.00023678955039940774,-0.0031038522720336914,1299,
0.004055709578096867,0.0,0.004892520606517792,109568,1763260265.170384,0.0008312119171023369,0.6208606362342834,603.0,0.00015877826081123203,,208.92305088043213,0.0002343317901249975,0.09354710578918457,1339,
,,,109579,1763260265.2053378,,,,,500.0,208.95800471305847,,,1340,500.0
,,,110362,1763260266.3207211,,,,,261.0,210.0733880996704,,,1349,261.0
,,,111862,1763260268.3409085,,,,,500.0,212.0935754776001,,,1363,500.0
-0.0014758417382836342,0.0,-0.008128538727760315,112000,1763260268.6857429,0.0005986811593174934,0.5194361209869385,605.0,0.005524307023733854,,212.43840980529785,0.00023287250951398164,0.17810630798339844,1365,
-0.005105135962367058,0.0,-0.00281510129570961,112512,1763260269.3770175,0.0002610404044389725,0.5231367945671082,605.0,0.003874591551721096,,213.1296844482422,0.00023256528947968036,0.38341736793518066,1370,
0.024145565927028656,0.0,-0.0016963593661785126,113536,1763260270.8138745,0.0015033846721053123,0.5107444524765015,606.0,0.0065479641780257225,,214.56654143333435,0.0002319508494110778,-0.406172513961792,1380,
0.0015138201415538788,0.0,-0.0006747543811798096,113664,1763260270.990512,0.0001540929079055786,0.5228148698806763,606.0,0.0005954416701570153,,214.7431788444519,0.00023187404440250248,-0.25500166416168213,1381,
,,,114362,1763260271.6192083,,,,,500.0,215.3718752861023,,,1388,500.0
0.002437862567603588,0.0,-0.012529905885457993,115072,1763260272.2714477,0.0010334784165024757,0.4946277439594269,610.0,0.006415491458028555,,216.02411460876465,0.00023102918930817395,-0.2634018659591675,1395,
0.010766015388071537,0.0,0.007865868508815765,115456,1763260272.6488197,0.000798775814473629,0.533689022064209,610.0,405.2081298828125,,216.40148663520813,0.000230798774282448,0.0010312795639038086,1399,
-0.003159443847835064,0.0,-0.005916610360145569,116096,1763260273.2070847,0.00047453027218580246,0.5433744788169861,612.0,0.004335939418524504,,216.95975160598755,0.0002304147492395714,0.16612696647644043,1405,
,,,118862,1763260276.3300982,,,,,500.0,220.08276510238647,,,1432,500.0
0.028009172528982162,0.0078125,0.0029458068311214447,118912,1763260276.4810054,0.004072695970535278,0.48824959993362427,616.0,571.3198852539062,,220.2336723804474,0.00022872503905091435,0.0036076903343200684,1433,
0.012111520394682884,0.0,-0.0012300759553909302,121216,1763260279.547262,0.0011744163930416107,0.39619338512420654,618.0,0.0013543092645704746,,223.2999289035797,0.00022734254889655858,-1.7575552463531494,1455,
-0.004655941389501095,0.001953125,-0.00029905885457992554,121344,1763260279.6985567,0.001210818998515606,0.4213917553424835,618.0,0.00026176468236371875,,223.45122361183167,0.00022726574388798326,-1.374790906906128,1456,
,,,121362,1763260279.732387,,,,,500.0,223.48505401611328,,,1457,500.0
0.005438465625047684,0.0,-0.008935857564210892,127232,1763260286.1444283,0.0001732371747493744,0.46977755427360535,628.0,0.0007332063978537917,,229.89709520339966,0.00022373271349351853,-0.002772808074951172,1514,
0.004075192846357822,0.0,-0.005347074940800667,127872,1763260286.7406294,0.00044775474816560745,0.42290377616882324,629.0,933.2500610351562,,230.4932963848114,0.00022334868845064193,5.304813385009766e-06,1521,
,,,128362,1763260287.110509,,,,,500.0,230.86317586898804,,,1525,500.0
0.0004150969907641411,0.0,-0.0006089061498641968,128512,1763260287.299473,1.4798715710639954e-06,0.4827641546726227,631.0,0.003890611929818988,,231.0521399974823,0.00022296466340776533,0.10539829730987549,1527,
0.0006217872723937035,0.0,-0.0069128721952438354,128768,1763260287.555136,0.0007476070895791054,0.4931451976299286,631.0,0.0001216270902659744,,231.30780291557312,0.0002228110533906147,0.19012123346328735,1529,
-0.00236503966152668,0.0,-0.0014768987894058228,129280,1763260288.0044394,8.870847523212433e-05,0.47933271527290344,632.0,0.0001970731100300327,,231.7571063041687,0.0002225038333563134,-0.08590245246887207,1534,
-0.002541258931159973,0.0,0.000658813863992691,129408,1763260288.1200562,0.0009439811110496521,0.5059983730316162,632.0,627.020263671875,,231.87272310256958,0.0002224270283477381,8.308887481689453e-05,1536,
0.0021890904754400253,0.0,-0.0013929381966590881,130176,1763260288.824893,8.03731381893158e-05,0.45062947273254395,634.0,0.0005142191657796502,,232.57755994796753,0.0002219662128482014,0.05360764265060425,1543,
,,,130362,1763260288.9578412,,,,,500.0,232.71050810813904,,,1545,500.0
-0.007798981852829456,0.0,0.01141185313463211,130432,1763260289.0479915,0.0007009515538811684,0.48555949330329895,635.0,484.8459777832031,,232.80065846443176,0.00022181260283105075,0.00011074542999267578,1546,
0.00296640582382679,0.0,-0.00022738962434232235,131712,1763260290.2115371,0.0010274089872837067,0.4756506681442261,637.0,0.0006446284824050963,,233.96420407295227,0.00022104455274529755,-0.016381502151489258,1558,
0.010656747035682201,0.0,-0.01034700870513916,131840,1763260290.3236606,0.0007532527670264244,0.4780864715576172,637.0,0.0002875703212339431,,234.07632756233215,0.00022096774773672223,-0.02742314338684082,1559,
0.008081204257905483,0.0,0.0038902536034584045,132224,1763260290.804641,0.0005965856835246086,0.394986093044281,638.0,0.0007080157520249486,,234.5573079586029,0.00022073733271099627,0.03615891933441162,1563,
0.0008833296597003937,0.0,0.00029888562858104706,132480,1763260291.2260416,2.212822437286377e-05,0.4417642056941986,638.0,93.6666488647461,,234.9787085056305,0.00022058372269384563,-4.8041343688964844e-05,1566,
0.009094069711863995,0.001953125,-0.014375269412994385,134784,1763260294.309601,0.0015419656410813332,0.4743223786354065,639.0,0.0002809483266901225,,238.06226801872253,0.00021920123253948987,0.05772125720977783,1588,
,,,134862,1763260294.3520072,,,,,500.0,238.10467410087585,,,1589,500.0
-0.012200361117720604,0.0,-0.007721319794654846,135680,1763260295.4547992,0.00042389705777168274,0.41359156370162964,640.0,0.0007208959432318807,,239.20746612548828,0.00021866359747946262,-0.23212480545043945,1597,
0.023005062714219093,0.001953125,-0.002879910171031952,136704,1763260296.774194,0.002025124616920948,0.4284050464630127,641.0,0.000800316920503974,,240.52686095237732,0.00021804915741086006,0.051371216773986816,1607,
,,,136862,1763260296.9629872,,,,,500.0,240.71565413475037,,,1609,500.0
0.0043623559176921844,0.0,-0.004625696688890457,136960,1763260297.1409864,0.00017640367150306702,0.4557330012321472,641.0,611.389404296875,,240.89365339279175,0.00021789554739370942,-7.2479248046875e-05,1610,
0.008562264032661915,0.0,-0.017814721912145615,137216,1763260297.4852865,0.0017856629565358162,0.4153604209423065,641.0,0.000678288983181119,,241.23795342445374,0.00021774193737655878,0.14961707592010498,1612,
0.00773435365408659,0.001953125,0.005205672234296799,138624,1763260299.3486803,0.002404230646789074,0.35471877455711365,642.0,0.0004952383460476995,,243.10134720802307,0.00021689708228223026,-0.1835644245147705,1626,
,,,139862,1763260300.8788388,,,,,500.0,244.63150572776794,,,1638,500.0
,,,144862,1763260305.8539293,,,,,500.0,249.60659623146057,,,1687,500.0
0.005870115011930466,0.0,0.005841799080371857,149376,1763260309.9890616,0.00035173818469047546,0.3813247084617615,659.0,770.759765625,,253.74172854423523,0.00021044546156190336,-0.0012309551239013672,1732,
-0.004513498395681381,0.001953125,-0.0007114484906196594,150784,1763260311.2558663,0.0020503532141447067,0.44292330741882324,662.0,0.0006475683767348528,,255.00853323936462,0.00020960062101949006,0.24290287494659424,1745,
0.005571983754634857,0.0,-0.002958856523036957,151552,1763260311.9270601,0.00011133402585983276,0.41830241680145264,663.0,0.004434315953403711,,255.67972707748413,0.00020913979096803814,0.5251868963241577,1753,
0.006766090169548988,0.0,-0.0028815045952796936,151680,1763260312.0720267,0.0001568663865327835,0.41678476333618164,664.0,0.0006816771347075701,,255.82469367980957,0.00020906298595946282,-0.2590148448944092,1754,
-0.005580808036029339,0.0,-0.0015976205468177795,152832,1763260313.1110508,0.00023815501481294632,0.412264883518219,666.0,0.0005329811829142272,,256.86371779441833,0.00020837174088228494,-2.606736183166504,1765,
-0.0037094075232744217,0.0,0.000690460205078125,153088,1763260313.3339498,8.820369839668274e-05,0.45169171690940857,666.0,0.004083183128386736,,257.08661675453186,0.0002082181308651343,0.05356961488723755,1768,
0.005118445493280888,0.0,-0.00419279932975769,153984,1763260314.1538877,0.0008761947974562645,0.4107547402381897,668.0,399.8719177246094,,257.9065546989441,0.00020768049580510706,-0.0002626180648803711,1777,
0.01850493997335434,0.0,-0.010785359889268875,158208,1763260318.4968433,0.002318834885954857,0.43344050645828247,673.0,0.0006145769730210304,,262.2495102882385,0.0002051459305221215,0.09845316410064697,1818,
0.007197466678917408,0.0,-0.010682433843612671,158720,1763260319.1463685,0.0010782582685351372,0.443512886762619,673.0,0.0009284866391681135,,262.8990354537964,0.0002048387104878202,0.6408337950706482,1823,
-0.0009245350956916809,0.0,-0.002084977924823761,161536,1763260322.4593709,4.1637569665908813e-05,0.4982770085334778,676.0,0.0044906605035066605,,266.21203780174255,0.00020314900029916316,-0.16244745254516602,1851,
-0.0015041399747133255,0.0,-0.008988458663225174,162048,1763260323.156113,0.0005077850073575974,0.5463412404060364,676.0,0.004491549450904131,,266.90877985954285,0.00020284178026486188,-0.06907939910888672,1856,
0.0008978676050901413,0.0,-0.003329511731863022,163328,1763260324.7857168,0.00011276267468929291,0.4689893424510956,677.0,0.00035042630042880774,,268.5383837223053,0.00020207373017910868,-0.16350829601287842,1868,
-0.004288099706172943,0.0,0.004721052944660187,163840,1763260325.430873,0.0004473961889743805,0.4698723554611206,677.0,0.00017285204376094043,,269.1835398674011,0.0002017665101448074,-0.052788734436035156,1873,
