episodic_return,global_step
21,21
16,37
21,58
13,71
19,90
13,103
16,119
18,137
15,152
14,166
13,179
36,215
19,234
12,246
11,257
18,275
46,321
12,333
14,347
16,363
18,381
17,398
20,418
21,439
10,449
15,464
20,484
12,496
9,505
16,521
16,537
30,567
18,585
17,602
16,618
13,631
35,666
17,683
32,715
24,739
28,767
15,782
44,826
15,841
27,868
17,885
17,902
18,920
34,954
18,972
23,995
26,1021
28,1049
16,1065
16,1081
27,1108
19,1127
17,1144
26,1170
55,1225
29,1254
54,1308
24,1332
33,1365
40,1405
31,1436
15,1451
55,1506
73,1579
32,1611
24,1635
38,1673
28,1701
68,1769
32,1801
35,1836
82,1918
27,1945
14,1959
105,2064
47,2111
68,2179
14,2193
41,2234
100,2334
33,2367
117,2484
115,2599
141,2740
129,2869
71,2940
56,2996
58,3054
45,3099
65,3164
55,3219
45,3264
52,3316
76,3392
79,3471
125,3596
108,3704
76,3780
48,3828
87,3915
89,4004
368,4372
28,4400
49,4449
97,4546
122,4668
25,4693
104,4797
69,4866
125,4991
98,5089
80,5169
132,5301
71,5372
186,5558
263,5821
60,5881
47,5928
50,5978
86,6064
43,6107
102,6209
37,6246
65,6311
158,6469
83,6552
230,6782
188,6970
130,7100
159,7259
82,7341
62,7403
62,7465
168,7633
28,7661
37,7698
92,7790
36,7826
36,7862
100,7962
119,8081
124,8205
165,8370
166,8536
65,8601
197,8798
124,8922
88,9010
15,9025
124,9149
299,9448
48,9496
131,9627
135,9762
83,9845
124,9969
205,10174
173,10347
66,10413
23,10436
123,10559
156,10715
147,10862
80,10942
235,11177
164,11341
284,11625
126,11751
112,11863
38,11901
84,11985
113,12098
31,12129
146,12275
135,12410
47,12457
91,12548
80,12628
63,12691
116,12807
205,13012
192,13204
49,13253
120,13373
66,13439
182,13621
90,13711
103,13814
66,13880
55,13935
58,13993
144,14137
106,14243
74,14317
225,14542
69,14611
63,14674
147,14821
71,14892
137,15029
112,15141
53,15194
64,15258
183,15441
190,15631
61,15692
126,15818
217,16035
388,16423
170,16593
235,16828
128,16956
149,17105
161,17266
83,17349
275,17624
126,17750
232,17982
142,18124
173,18297
131,18428
152,18580
204,18784
383,19167
218,19385
136,19521
54,19575
54,19629
125,19754
164,19918
166,20084
133,20217
287,20504
66,20570
257,20827
414,21241
318,21559
344,21903
314,22217
500,22717
241,22958
304,23262
166,23428
380,23808
327,24135
326,24461
238,24699
437,25136
295,25431
291,25722
168,25890
272,26162
385,26547
350,26897
232,27129
296,27425
142,27567
280,27847
451,28298
141,28439
198,28637
235,28872
122,28994
176,29170
140,29310
215,29525
404,29929
91,30020
293,30313
216,30529
500,31029
328,31357
411,31768
288,32056
500,32556
260,32816
133,32949
170,33119
478,33597
287,33884
335,34219
412,34631
245,34876
100,34976
81,35057
166,35223
87,35310
111,35421
116,35537
87,35624
201,35825
174,35999
118,36117
285,36402
207,36609
85,36694
209,36903
163,37066
23,37089
227,37316
500,37816
131,37947
148,38095
138,38233
140,38373
295,38668
100,38768
286,39054
79,39133
69,39202
203,39405
270,39675
320,39995
217,40212
143,40355
118,40473
224,40697
205,40902
278,41180
250,41430
236,41666
187,41853
349,42202
436,42638
500,43138
141,43279
144,43423
146,43569
456,44025
198,44223
271,44494
240,44734
296,45030
191,45221
182,45403
111,45514
202,45716
132,45848
172,46020
286,46306
275,46581
294,46875
377,47252
284,47536
99,47635
115,47750
195,47945
116,48061
163,48224
167,48391
290,48681
214,48895
193,49088
175,49263
280,49543
321,49864
257,50121
126,50247
132,50379
297,50676
292,50968
228,51196
143,51339
228,51567
175,51742
500,52242
371,52613
449,53062
179,53241
214,53455
434,53889
226,54115
202,54317
300,54617
331,54948
500,55448
213,55661
500,56161
226,56387
416,56803
500,57303
406,57709
166,57875
500,58375
418,58793
107,58900
500,59400
500,59900
369,60269
500,60769
500,61269
500,61769
500,62269
500,62769
256,63025
500,63525
500,64025
500,64525
500,65025
500,65525
500,66025
338,66363
317,66680
500,67180
500,67680
500,68180
500,68680
500,69180
385,69565
365,69930
500,70430
289,70719
500,71219
500,71719
500,72219
500,72719
500,73219
500,73719
500,74219
500,74719
500,75219
384,75603
500,76103
500,76603
500,77103
500,77603
500,78103
500,78603
500,79103
500,79603
500,80103
434,80537
298,80835
500,81335
500,81835
500,82335
500,82835
500,83335
500,83835
500,84335
500,84835
500,85335
500,85835
500,86335
500,86835
500,87335
500,87835
465,88300
500,88800
500,89300
262,89562
500,90062
500,90562
500,91062
500,91562
500,92062
500,92562
500,93062
500,93562
500,94062
500,94562
500,95062
500,95562
500,96062
500,96562
500,97062
79,97141
66,97207
179,97386
500,97886
472,98358
165,98523
200,98723
500,99223
333,99556
500,100056
458,100514
500,101014
500,101514
500,102014
500,102514
500,103014
500,103514
500,104014
500,104514
500,105014
500,105514
500,106014
500,106514
500,107014
416,107430
291,107721
174,107895
500,108395
500,108895
500,109395
500,109895
500,110395
500,110895
500,111395
500,111895
500,112395
500,112895
500,113395
500,113895
500,114395
500,114895
500,115395
500,115895
500,116395
500,116895
500,117395
500,117895
500,118395
500,118895
500,119395
500,119895
500,120395
500,120895
500,121395
500,121895
500,122395
500,122895
500,123395
500,123895
500,124395
500,124895
500,125395
500,125895
