episodic_return,global_step
11,11
9,20
12,32
31,63
15,78
19,97
10,107
27,134
23,157
30,187
15,202
12,214
22,236
14,250
31,281
23,304
12,316
26,342
13,355
11,366
14,380
14,394
17,411
27,438
16,454
16,470
27,497
35,532
10,542
30,572
24,596
11,607
33,640
19,659
31,690
33,723
13,736
10,746
21,767
30,797
18,815
19,834
18,852
23,875
18,893
14,907
13,920
14,934
18,952
10,962
21,983
15,998
16,1014
10,1024
18,1042
10,1052
22,1074
11,1085
13,1098
15,1113
10,1123
13,1136
21,1157
34,1191
19,1210
11,1221
12,1233
19,1252
11,1263
11,1274
10,1284
15,1299
12,1311
13,1324
18,1342
12,1354
13,1367
23,1390
11,1401
10,1411
12,1423
11,1434
11,1445
9,1454
17,1471
9,1480
10,1490
11,1501
13,1514
14,1528
13,1541
9,1550
10,1560
11,1571
10,1581
11,1592
12,1604
14,1618
8,1626
11,1637
12,1649
9,1658
13,1671
9,1680
10,1690
12,1702
16,1718
9,1727
9,1736
10,1746
10,1756
16,1772
11,1783
8,1791
10,1801
12,1813
9,1822
9,1831
13,1844
10,1854
10,1864
10,1874
11,1885
24,1909
11,1920
9,1929
10,1939
12,1951
14,1965
10,1975
15,1990
10,2000
9,2009
10,2019
8,2027
15,2042
12,2054
10,2064
12,2076
10,2086
10,2096
13,2109
10,2119
10,2129
9,2138
12,2150
9,2159
9,2168
9,2177
9,2186
10,2196
15,2211
14,2225
9,2234
11,2245
9,2254
9,2263
9,2272
9,2281
10,2291
8,2299
10,2309
9,2318
9,2327
15,2342
10,2352
9,2361
9,2370
9,2379
9,2388
18,2406
14,2420
14,2434
12,2446
8,2454
14,2468
19,2487
14,2501
14,2515
11,2526
11,2537
10,2547
14,2561
8,2569
11,2580
14,2594
11,2605
11,2616
14,2630
9,2639
11,2650
10,2660
11,2671
10,2681
10,2691
15,2706
15,2721
13,2734
10,2744
10,2754
14,2768
11,2779
13,2792
15,2807
12,2819
11,2830
20,2850
13,2863
16,2879
14,2893
21,2914
16,2930
12,2942
13,2955
11,2966
17,2983
15,2998
15,3013
9,3022
10,3032
10,3042
15,3057
17,3074
18,3092
16,3108
10,3118
16,3134
15,3149
37,3186
16,3202
12,3214
24,3238
15,3253
22,3275
41,3316
29,3345
17,3362
21,3383
31,3414
27,3441
37,3478
45,3523
39,3562
66,3628
47,3675
27,3702
30,3732
30,3762
29,3791
36,3827
39,3866
59,3925
29,3954
41,3995
23,4018
35,4053
44,4097
31,4128
69,4197
43,4240
39,4279
28,4307
47,4354
44,4398
48,4446
31,4477
68,4545
45,4590
84,4674
58,4732
47,4779
99,4878
55,4933
117,5050
31,5081
79,5160
32,5192
38,5230
31,5261
35,5296
45,5341
29,5370
41,5411
57,5468
64,5532
39,5571
27,5598
51,5649
26,5675
39,5714
26,5740
43,5783
60,5843
48,5891
24,5915
32,5947
49,5996
36,6032
31,6063
33,6096
24,6120
35,6155
32,6187
25,6212
34,6246
32,6278
27,6305
25,6330
27,6357
36,6393
30,6423
21,6444
39,6483
34,6517
27,6544
41,6585
27,6612
29,6641
39,6680
30,6710
35,6745
29,6774
29,6803
31,6834
37,6871
36,6907
28,6935
38,6973
33,7006
30,7036
29,7065
40,7105
36,7141
41,7182
28,7210
41,7251
27,7278
30,7308
31,7339
34,7373
28,7401
35,7436
32,7468
32,7500
29,7529
38,7567
30,7597
63,7660
34,7694
34,7728
57,7785
36,7821
27,7848
32,7880
35,7915
37,7952
54,8006
48,8054
83,8137
125,8262
41,8303
40,8343
37,8380
73,8453
40,8493
108,8601
44,8645
59,8704
121,8825
102,8927
51,8978
53,9031
80,9111
124,9235
38,9273
77,9350
39,9389
77,9466
76,9542
43,9585
63,9648
38,9686
77,9763
101,9864
42,9906
44,9950
41,9991
51,10042
78,10120
39,10159
54,10213
40,10253
56,10309
96,10405
134,10539
77,10616
78,10694
116,10810
188,10998
62,11060
88,11148
85,11233
86,11319
62,11381
60,11441
149,11590
84,11674
70,11744
88,11832
154,11986
49,12035
53,12088
74,12162
60,12222
49,12271
56,12327
51,12378
168,12546
86,12632
90,12722
82,12804
48,12852
58,12910
58,12968
101,13069
37,13106
49,13155
87,13242
61,13303
100,13403
109,13512
51,13563
77,13640
59,13699
57,13756
42,13798
67,13865
56,13921
66,13987
140,14127
100,14227
83,14310
61,14371
63,14434
53,14487
89,14576
53,14629
50,14679
55,14734
53,14787
55,14842
57,14899
57,14956
65,15021
48,15069
90,15159
93,15252
48,15300
74,15374
62,15436
66,15502
73,15575
66,15641
85,15726
68,15794
43,15837
64,15901
160,16061
83,16144
56,16200
98,16298
93,16391
130,16521
105,16626
66,16692
51,16743
165,16908
94,17002
69,17071
94,17165
50,17215
58,17273
86,17359
50,17409
74,17483
45,17528
74,17602
74,17676
48,17724
154,17878
91,17969
49,18018
40,18058
57,18115
100,18215
36,18251
100,18351
151,18502
43,18545
48,18593
73,18666
135,18801
138,18939
66,19005
58,19063
45,19108
126,19234
122,19356
56,19412
130,19542
67,19609
54,19663
75,19738
69,19807
65,19872
55,19927
59,19986
68,20054
48,20102
85,20187
65,20252
62,20314
72,20386
49,20435
55,20490
68,20558
76,20634
53,20687
101,20788
52,20840
148,20988
99,21087
99,21186
77,21263
53,21316
89,21405
110,21515
62,21577
110,21687
82,21769
59,21828
61,21889
79,21968
53,22021
64,22085
62,22147
60,22207
83,22290
54,22344
89,22433
64,22497
56,22553
57,22610
144,22754
64,22818
58,22876
86,22962
69,23031
63,23094
42,23136
52,23188
72,23260
105,23365
71,23436
73,23509
63,23572
94,23666
81,23747
61,23808
63,23871
59,23930
49,23979
83,24062
150,24212
81,24293
59,24352
66,24418
59,24477
74,24551
46,24597
36,24633
58,24691
64,24755
77,24832
67,24899
84,24983
85,25068
77,25145
49,25194
48,25242
70,25312
52,25364
42,25406
55,25461
118,25579
66,25645
52,25697
56,25753
72,25825
80,25905
45,25950
64,26014
82,26096
130,26226
127,26353
50,26403
50,26453
115,26568
63,26631
61,26692
46,26738
66,26804
44,26848
63,26911
54,26965
75,27040
91,27131
56,27187
87,27274
115,27389
52,27441
93,27534
67,27601
91,27692
62,27754
102,27856
74,27930
138,28068
118,28186
69,28255
62,28317
70,28387
143,28530
120,28650
153,28803
68,28871
139,29010
147,29157
111,29268
81,29349
100,29449
162,29611
81,29692
84,29776
58,29834
72,29906
81,29987
135,30122
148,30270
116,30386
60,30446
78,30524
75,30599
147,30746
143,30889
194,31083
248,31331
170,31501
72,31573
70,31643
69,31712
80,31792
116,31908
75,31983
91,32074
153,32227
131,32358
79,32437
79,32516
111,32627
147,32774
97,32871
93,32964
71,33035
92,33127
83,33210
129,33339
67,33406
78,33484
126,33610
94,33704
58,33762
67,33829
56,33885
96,33981
89,34070
81,34151
80,34231
59,34290
51,34341
60,34401
82,34483
70,34553
71,34624
43,34667
86,34753
69,34822
56,34878
52,34930
55,34985
40,35025
49,35074
40,35114
45,35159
44,35203
46,35249
38,35287
53,35340
38,35378
43,35421
42,35463
45,35508
35,35543
39,35582
42,35624
41,35665
40,35705
47,35752
41,35793
33,35826
33,35859
43,35902
36,35938
41,35979
47,36026
47,36026
40,36066
31,36097
27,36124
31,36155
35,36190
37,36227
27,36254
28,36282
26,36308
28,36336
29,36365
33,36398
26,36424
34,36458
45,36503
26,36529
28,36557
31,36588
25,36613
30,36643
29,36672
26,36698
34,36732
36,36768
30,36798
36,36834
28,36862
32,36894
21,36915
28,36943
33,36976
32,37008
34,37042
28,37070
27,37097
29,37126
30,37156
39,37195
30,37225
31,37256
28,37284
32,37316
27,37343
34,37377
37,37414
30,37444
29,37473
28,37501
34,37535
32,37567
34,37601
40,37641
31,37672
31,37703
33,37736
22,37758
28,37786
36,37822
28,37850
25,37875
32,37907
32,37939
24,37963
28,37991
25,38016
27,38043
35,38078
30,38108
34,38142
32,38174
24,38198
33,38231
31,38262
37,38299
32,38331
26,38357
35,38392
31,38423
36,38459
22,38481
28,38509
27,38536
33,38569
28,38597
33,38630
32,38662
29,38691
34,38725
32,38757
26,38783
32,38815
30,38845
26,38871
30,38901
26,38927
26,38953
27,38980
32,39012
26,39038
31,39069
25,39094
29,39123
24,39147
29,39176
26,39202
34,39236
28,39264
28,39292
28,39320
25,39345
23,39368
26,39394
27,39421
25,39446
24,39470
30,39500
26,39526
20,39546
33,39579
33,39612
29,39641
31,39672
31,39703
30,39733
27,39760
30,39790
29,39819
29,39848
22,39870
22,39892
21,39913
26,39939
22,39961
32,39993
31,40024
26,40050
33,40083
33,40116
28,40144
35,40179
25,40204
22,40226
32,40258
26,40284
30,40314
28,40342
34,40376
23,40399
31,40430
25,40455
29,40484
24,40508
29,40537
27,40564
31,40595
30,40625
32,40657
26,40683
28,40711
27,40738
34,40772
32,40804
38,40842
30,40872
33,40905
22,40927
30,40957
26,40983
26,41009
33,41042
37,41079
36,41115
35,41150
32,41182
31,41213
33,41246
34,41280
28,41308
33,41341
28,41369
34,41403
33,41436
28,41464
31,41495
32,41527
25,41552
32,41584
29,41613
35,41648
33,41681
34,41715
26,41741
30,41771
33,41804
41,41845
38,41883
39,41922
30,41952
37,41989
35,42024
34,42058
31,42089
37,42126
37,42163
43,42206
35,42241
47,42288
37,42325
56,42381
55,42436
50,42486
98,42584
100,42684
98,42782
99,42881
108,42989
112,43101
123,43224
132,43356
224,43580
174,43754
125,43879
260,44139
250,44389
355,44744
379,45123
347,45470
500,45970
500,46470
500,46970
500,47470
500,47970
500,48470
500,48970
500,49470
500,49970
500,50470
500,50970
500,51470
500,51970
500,52470
500,52970
500,53470
500,53970
500,54470
500,54970
500,55470
500,55970
500,56470
500,56970
500,57470
500,57970
500,58470
500,58970
500,59470
500,59970
500,60470
500,60970
500,61470
500,61970
500,62470
500,62970
500,63470
500,63970
500,64470
500,64970
500,65470
500,65970
500,66470
500,66970
500,67470
500,67970
500,68470
500,68970
500,69470
500,69970
500,70470
500,70970
500,71470
500,71970
500,72470
500,72970
500,73470
500,73970
500,74470
500,74970
500,75470
500,75970
500,76470
500,76970
500,77470
500,77970
500,78470
500,78970
500,79470
500,79970
500,80470
500,80970
500,81470
500,81970
500,82470
500,82970
500,83470
500,83970
500,84470
500,84970
500,85470
500,85970
500,86470
500,86970
500,87470
500,87970
500,88470
500,88970
500,89470
500,89970
500,90470
500,90970
500,91470
500,91970
500,92470
500,92970
500,93470
500,93970
500,94470
500,94970
500,95470
500,95970
500,96470
500,96970
500,97470
500,97970
500,98470
500,98970
500,99470
500,99970
500,100470
500,100970
500,101470
500,101970
500,102470
500,102970
500,103470
500,103970
500,104470
500,104970
500,105470
500,105970
500,106470
500,106970
500,107470
500,107970
500,108470
500,108970
500,109470
500,109970
500,110470
500,110970
500,111470
500,111970
500,112470
500,112970
500,113470
500,113970
500,114470
500,114970
500,115470
500,115970
500,116470
500,116970
500,117470
500,117970
500,118470
500,118970
500,119470
500,119970
500,120470
500,120970
500,121470
500,121970
500,122470
500,122970
500,123470
500,123970
500,124470
500,124970
500,125470
500,125970
500,126470
500,126970
500,127470
500,127970
500,128470
500,128970
500,129470
500,129970
500,130470
477,130947
500,131447
500,131947
500,132447
500,132947
492,133439
428,133867
378,134245
334,134579
352,134931
309,135240
290,135530
284,135814
295,136109
249,136358
258,136616
250,136866
261,137127
246,137373
214,137587
207,137794
228,138022
227,138249
203,138452
189,138641
212,138853
186,139039
192,139231
196,139427
189,139616
170,139786
191,139977
182,140159
167,140326
157,140483
169,140652
158,140810
168,140978
149,141127
174,141301
165,141466
188,141654
144,141798
152,141950
161,142111
161,142272
157,142429
161,142590
131,142721
145,142866
130,142996
148,143144
146,143290
120,143410
131,143541
150,143691
145,143836
126,143962
148,144110
110,144220
137,144357
106,144463
115,144578
124,144702
110,144812
118,144930
128,145058
136,145194
130,145324
115,145439
104,145543
98,145641
89,145730
100,145830
110,145940
108,146048
104,146152
115,146267
112,146379
90,146469
92,146561
87,146648
94,146742
98,146840
78,146918
74,146992
69,147061
81,147142
82,147224
81,147305
90,147395
89,147484
86,147570
89,147659
78,147737
76,147813
78,147891
81,147972
55,148027
70,148097
60,148157
61,148218
60,148278
58,148336
75,148411
72,148483
81,148564
53,148617
55,148672
57,148729
47,148776
59,148835
59,148894
54,148948
52,149000
61,149061
46,149107
50,149157
60,149217
82,149299
55,149354
80,149434
71,149505
61,149566
63,149629
71,149700
80,149780
79,149859
53,149912
57,149969
76,150045
87,150132
61,150193
77,150270
49,150319
80,150399
56,150455
50,150505
77,150582
59,150641
83,150724
71,150795
55,150850
68,150918
52,150970
54,151024
61,151085
53,151138
54,151192
75,151267
63,151330
87,151417
53,151470
75,151545
64,151609
85,151694
56,151750
52,151802
59,151861
59,151920
73,151993
57,152050
66,152116
46,152162
59,152221
57,152278
60,152338
64,152402
89,152491
65,152556
70,152626
73,152699
79,152778
59,152837
69,152906
68,152974
85,153059
54,153113
70,153183
66,153249
56,153305
57,153362
83,153445
47,153492
52,153544
72,153616
86,153702
75,153777
84,153861
87,153948
68,154016
62,154078
92,154170
70,154240
83,154323
82,154405
89,154494
97,154591
90,154681
67,154748
72,154820
70,154890
87,154977
71,155048
81,155129
74,155203
105,155308
75,155383
79,155462
76,155538
92,155630
82,155712
96,155808
96,155904
94,155998
79,156077
100,156177
85,156262
101,156363
95,156458
79,156537
108,156645
104,156749
113,156862
88,156950
83,157033
96,157129
89,157218
94,157312
91,157403
103,157506
83,157589
94,157683
95,157778
90,157868
108,157976
81,158057
103,158160
81,158241
110,158351
99,158450
100,158550
103,158653
109,158762
88,158850
85,158935
97,159032
108,159140
96,159236
105,159341
117,159458
96,159554
103,159657
107,159764
102,159866
94,159960
94,160054
104,160158
99,160257
99,160356
94,160450
104,160554
111,160665
110,160775
132,160907
122,161029
107,161136
111,161247
131,161378
132,161510
105,161615
117,161732
117,161849
138,161987
104,162091
114,162205
119,162324
113,162437
200,162637
150,162787
176,162963
238,163201
208,163409
197,163606
220,163826
221,164047
153,164200
237,164437
165,164602
233,164835
238,165073
209,165282
276,165558
229,165787
232,166019
230,166249
224,166473
271,166744
298,167042
272,167314
274,167588
290,167878
326,168204
373,168577
454,169031
500,169531
500,170031
500,170531
500,171031
500,171531
500,172031
500,172531
500,173031
500,173531
500,174031
12,174043
14,174057
500,174557
500,175057
13,175070
500,175570
500,176070
500,176570
500,177070
500,177570
500,178070
500,178570
500,179070
500,179570
500,180070
500,180570
500,181070
500,181570
500,182070
500,182570
500,183070
500,183570
500,184070
500,184570
500,185070
500,185570
500,186070
500,186570
500,187070
500,187570
500,188070
500,188570
500,189070
500,189570
500,190070
500,190570
500,191070
500,191570
500,192070
500,192570
500,193070
500,193570
500,194070
500,194570
500,195070
500,195570
500,196070
500,196570
500,197070
500,197570
500,198070
500,198570
500,199070
500,199570
500,200070
500,200570
500,201070
500,201570
500,202070
500,202570
500,203070
500,203570
500,204070
500,204570
500,205070
500,205570
500,206070
500,206570
500,207070
500,207570
500,208070
500,208570
500,209070
500,209570
500,210070
500,210570
500,211070
500,211570
500,212070
500,212570
500,213070
500,213570
500,214070
500,214570
500,215070
500,215570
500,216070
500,216570
500,217070
500,217570
500,218070
500,218570
500,219070
500,219570
500,220070
500,220570
500,221070
500,221570
500,222070
500,222570
500,223070
500,223570
500,224070
500,224570
500,225070
500,225570
500,226070
500,226570
500,227070
500,227570
500,228070
500,228570
500,229070
500,229570
500,230070
500,230570
500,231070
500,231570
500,232070
500,232570
500,233070
500,233570
500,234070
500,234570
500,235070
500,235570
500,236070
500,236570
500,237070
500,237570
500,238070
500,238570
500,239070
500,239570
500,240070
500,240570
500,241070
500,241570
500,242070
500,242570
500,243070
500,243570
500,244070
500,244570
500,245070
500,245570
500,246070
500,246570
500,247070
500,247570
500,248070
500,248570
500,249070
500,249570
500,250070
500,250570
500,251070
500,251570
500,252070
500,252570
500,253070
500,253570
500,254070
500,254570
500,255070
500,255570
500,256070
500,256570
500,257070
500,257570
500,258070
500,258570
500,259070
500,259570
500,260070
500,260570
500,261070
500,261570
500,262070
500,262570
500,263070
500,263570
500,264070
500,264570
500,265070
500,265570
500,266070
500,266570
500,267070
500,267570
500,268070
500,268570
500,269070
500,269570
500,270070
500,270570
500,271070
500,271570
500,272070
500,272570
500,273070
500,273570
500,274070
500,274570
500,275070
500,275570
500,276070
500,276570
500,277070
500,277570
500,278070
500,278570
500,279070
500,279570
500,280070
500,280570
500,281070
500,281570
500,282070
500,282570
500,283070
500,283570
500,284070
500,284570
500,285070
500,285570
500,286070
500,286570
500,287070
500,287570
500,288070
500,288570
500,289070
500,289570
500,290070
500,290570
500,291070
500,291570
500,292070
500,292570
500,293070
500,293570
500,294070
500,294570
500,295070
500,295570
500,296070
500,296570
500,297070
500,297570
500,297570
500,298070
500,298570
500,299070
500,299570
500,300070
500,300570
500,301070
500,301570
500,302070
500,302570
500,303070
500,303570
500,304070
500,304570
500,305070
500,305570
500,306070
500,306570
500,307070
500,307570
500,308070
500,308570
500,309070
500,309570
500,310070
500,310570
500,311070
18,311088
500,311588
500,312088
500,312588
500,313088
500,313588
500,314088
500,314588
500,315088
500,315588
500,316088
500,316588
500,317088
500,317588
500,318088
500,318588
500,319088
500,319588
500,320088
500,320588
500,321088
500,321588
500,322088
500,322588
500,323088
500,323588
500,324088
500,324588
500,325088
500,325588
500,326088
500,326588
500,327088
500,327588
500,328088
500,328588
500,329088
500,329588
500,330088
500,330588
500,331088
500,331588
500,332088
500,332588
500,333088
500,333588
500,334088
500,334588
500,335088
500,335588
500,336088
500,336588
500,337088
500,337588
500,338088
500,338588
500,339088
500,339588
500,340088
500,340588
500,341088
500,341588
500,342088
500,342588
500,343088
500,343588
500,344088
500,344588
500,345088
500,345588
500,346088
500,346588
500,347088
500,347588
500,348088
500,348588
500,349088
500,349588
500,350088
500,350588
500,351088
500,351588
500,352088
500,352588
500,353088
500,353588
500,354088
500,354588
500,355088
500,355588
500,356088
500,356588
500,357088
500,357588
500,358088
500,358588
500,359088
500,359588
500,360088
500,360588
500,361088
500,361588
500,362088
500,362588
500,363088
500,363588
500,364088
500,364588
500,365088
500,365588
500,366088
500,366588
500,367088
500,367588
500,368088
500,368588
500,369088
500,369588
500,370088
500,370588
500,371088
500,371588
500,372088
500,372588
500,373088
500,373588
500,374088
500,374588
500,375088
500,375588
500,376088
500,376588
500,377088
500,377588
500,378088
500,378588
500,379088
500,379588
500,380088
500,380588
500,381088
500,381588
500,382088
500,382588
500,383088
500,383588
500,384088
500,384588
500,385088
500,385588
500,386088
500,386588
500,387088
500,387588
500,388088
500,388588
500,389088
500,389588
500,390088
500,390588
500,391088
500,391588
500,392088
500,392588
500,393088
500,393588
500,394088
500,394588
500,395088
500,395588
500,396088
500,396588
500,397088
500,397588
500,398088
500,398588
500,399088
500,399588
500,400088
500,400588
500,401088
500,401588
500,402088
500,402588
500,403088
500,403588
500,404088
500,404588
500,405088
500,405588
500,406088
500,406588
500,407088
500,407588
500,408088
500,408588
500,409088
500,409588
500,410088
500,410588
500,411088
500,411588
500,412088
500,412588
500,413088
500,413588
500,414088
500,414588
500,415088
500,415588
500,416088
500,416588
500,417088
500,417588
500,418088
500,418588
500,419088
500,419588
500,420088
500,420588
500,421088
500,421588
500,422088
500,422588
500,423088
500,423588
500,424088
500,424588
500,425088
500,425588
500,426088
500,426588
500,427088
500,427588
500,428088
500,428588
500,429088
500,429588
500,430088
500,430588
500,431088
500,431588
500,432088
500,432588
500,433088
500,433588
500,434088
500,434588
500,435088
500,435588
500,436088
500,436588
500,437088
500,437588
500,438088
500,438588
500,439088
500,439588
500,440088
500,440588
500,441088
500,441588
500,442088
500,442588
500,443088
500,443588
500,444088
500,444588
500,445088
500,445588
500,446088
500,446588
500,447088
500,447588
500,448088
500,448588
500,449088
500,449588
500,450088
500,450588
500,451088
500,451588
500,452088
500,452588
500,453088
500,453588
500,454088
500,454588
500,455088
500,455588
500,456088
500,456588
500,457088
500,457588
500,458088
500,458588
500,459088
500,459588
500,460088
500,460588
500,461088
500,461588
500,462088
500,462588
500,463088
500,463588
500,464088
500,464588
500,465088
500,465588
500,466088
500,466588
500,467088
500,467588
500,468088
500,468588
500,469088
500,469588
500,470088
500,470588
500,471088
500,471588
500,472088
500,472588
500,473088
500,473588
500,474088
500,474588
500,475088
500,475588
500,476088
500,476588
500,477088
500,477588
500,478088
500,478588
500,479088
500,479588
500,480088
500,480588
500,481088
500,481588
500,482088
500,482588
500,483088
500,483588
500,484088
500,484588
500,485088
500,485588
500,486088
500,486588
500,487088
500,487588
500,488088
500,488588
500,489088
500,489588
500,490088
500,490588
500,491088
500,491588
500,492088
500,492588
500,493088
500,493588
500,494088
500,494588
500,495088
500,495588
500,496088
500,496588
500,497088
500,497588
500,498088
500,498588
500,499088
500,499588
