charts/episodic_return,global_step
25,25
55,80
14,94
26,120
14,134
37,171
15,186
21,207
13,220
13,233
12,245
65,310
38,348
15,363
22,385
32,417
38,455
17,472
16,488
13,501
14,515
19,534
40,574
11,585
17,602
39,641
27,668
16,684
20,704
49,753
10,763
36,799
12,811
30,841
21,862
16,878
27,905
27,932
13,945
15,960
25,985
30,1015
25,1040
8,1048
22,1070
26,1096
20,1116
23,1139
16,1155
11,1166
18,1184
22,1206
41,1247
23,1270
37,1307
45,1352
12,1364
16,1380
16,1396
13,1409
14,1423
10,1433
14,1447
26,1473
20,1493
18,1511
12,1523
43,1566
17,1583
27,1610
12,1622
11,1633
16,1649
18,1667
11,1678
27,1705
12,1717
22,1739
16,1755
14,1769
13,1782
13,1795
13,1808
14,1822
18,1840
15,1855
12,1867
9,1876
31,1907
15,1922
16,1938
12,1950
18,1968
11,1979
17,1996
11,2007
19,2026
9,2035
13,2048
18,2066
12,2078
11,2089
10,2099
10,2109
21,2130
15,2145
13,2158
14,2172
13,2185
10,2195
12,2207
12,2219
11,2230
17,2247
14,2261
12,2273
19,2292
27,2319
17,2336
13,2349
14,2363
12,2375
13,2388
9,2397
9,2406
11,2417
13,2430
12,2442
12,2454
11,2465
12,2477
10,2487
8,2495
15,2510
10,2520
9,2529
10,2539
12,2551
14,2565
9,2574
22,2596
9,2605
15,2620
10,2630
12,2642
19,2661
11,2672
10,2682
10,2692
9,2701
11,2712
20,2732
14,2746
12,2758
15,2773
13,2786
14,2800
13,2813
13,2826
16,2842
13,2855
10,2865
14,2879
10,2889
12,2901
18,2919
12,2931
13,2944
19,2963
12,2975
11,2986
9,2995
14,3009
12,3021
10,3031
13,3044
12,3056
10,3066
14,3080
11,3091
31,3122
12,3134
17,3151
12,3163
16,3179
12,3191
11,3202
26,3228
15,3243
14,3257
13,3270
18,3288
17,3305
12,3317
16,3333
17,3350
10,3360
9,3369
12,3381
13,3394
12,3406
18,3424
25,3449
34,3483
12,3495
21,3516
36,3552
14,3566
23,3589
18,3607
24,3631
11,3642
28,3670
17,3687
32,3719
19,3738
24,3762
13,3775
22,3797
28,3825
31,3856
29,3885
35,3920
26,3946
24,3970
33,4003
27,4030
13,4043
26,4069
26,4095
41,4136
23,4159
105,4264
62,4326
26,4352
64,4416
65,4481
37,4518
46,4564
72,4636
60,4696
108,4804
63,4867
52,4919
43,4962
61,5023
25,5048
38,5086
33,5119
20,5139
37,5176
27,5203
17,5220
34,5254
39,5293
19,5312
25,5337
26,5363
34,5397
33,5430
23,5453
30,5483
19,5502
41,5543
25,5568
41,5609
49,5658
24,5682
29,5711
25,5736
22,5758
24,5782
38,5820
22,5842
20,5862
17,5879
24,5903
31,5934
22,5956
31,5987
31,6018
38,6056
27,6083
29,6112
52,6164
36,6200
31,6231
27,6258
36,6294
33,6327
32,6359
26,6385
35,6420
51,6471
26,6497
27,6524
56,6580
25,6605
38,6643
32,6675
35,6710
47,6757
32,6789
36,6825
59,6884
38,6922
36,6958
41,6999
107,7106
37,7143
50,7193
29,7222
36,7258
33,7291
91,7382
140,7522
137,7659
63,7722
85,7807
129,7936
68,8004
48,8052
68,8120
67,8187
57,8244
71,8315
78,8393
83,8476
87,8563
134,8697
61,8758
55,8813
88,8901
136,9037
127,9164
81,9245
125,9370
82,9452
147,9599
128,9727
119,9846
63,9909
68,9977
142,10119
91,10210
115,10325
117,10442
85,10527
86,10613
143,10756
47,10803
67,10870
54,10924
46,10970
67,11037
69,11106
52,11158
47,11205
34,11239
61,11300
40,11340
37,11377
57,11434
84,11518
49,11567
88,11655
62,11717
44,11761
56,11817
77,11894
46,11940
72,12012
70,12082
50,12132
65,12197
32,12229
61,12290
51,12341
60,12401
53,12454
37,12491
41,12532
52,12584
34,12618
39,12657
52,12709
46,12755
44,12799
55,12854
36,12890
35,12925
51,12976
57,13033
45,13078
42,13120
45,13165
62,13227
53,13280
64,13344
62,13406
46,13452
54,13506
60,13566
43,13609
48,13657
43,13700
36,13736
43,13779
30,13809
38,13847
36,13883
62,13945
33,13978
39,14017
60,14077
31,14108
47,14155
53,14208
48,14256
29,14285
42,14327
26,14353
40,14393
39,14432
52,14484
39,14523
33,14556
41,14597
35,14632
45,14677
50,14727
36,14763
42,14805
33,14838
35,14873
34,14907
47,14954
37,14991
44,15035
37,15072
51,15123
44,15167
37,15204
47,15251
47,15298
35,15333
32,15365
37,15402
35,15437
34,15471
27,15498
28,15526
43,15569
34,15603
28,15631
46,15677
32,15709
39,15748
27,15775
32,15807
32,15839
31,15870
35,15905
37,15942
45,15987
31,16018
35,16053
28,16081
39,16120
43,16163
29,16192
38,16230
29,16259
31,16290
33,16323
27,16350
37,16387
29,16416
26,16442
26,16468
27,16495
28,16523
28,16551
24,16575
37,16612
33,16645
21,16666
25,16691
31,16722
27,16749
30,16779
27,16806
39,16845
31,16876
25,16901
27,16928
29,16957
36,16993
33,17026
26,17052
36,17088
35,17123
26,17149
24,17173
25,17198
26,17224
34,17258
31,17289
30,17319
30,17349
25,17374
24,17398
22,17420
30,17450
40,17490
24,17514
26,17540
35,17575
37,17612
25,17637
23,17660
28,17688
31,17719
24,17743
36,17779
35,17814
31,17845
37,17882
22,17904
24,17928
29,17957
28,17985
26,18011
31,18042
30,18072
31,18103
25,18128
31,18159
34,18193
38,18231
34,18265
27,18292
30,18322
32,18354
34,18388
34,18422
40,18462
31,18493
24,18517
35,18552
35,18587
32,18619
29,18648
40,18688
21,18709
26,18735
28,18763
28,18791
23,18814
20,18834
29,18863
27,18890
24,18914
25,18939
25,18964
24,18988
25,19013
21,19034
25,19059
27,19086
24,19110
23,19133
36,19169
32,19201
27,19228
24,19252
30,19282
22,19304
27,19331
17,19348
24,19372
27,19399
20,19419
26,19445
20,19465
24,19489
40,19529
25,19554
29,19583
27,19610
43,19653
35,19688
25,19713
24,19737
36,19773
35,19808
27,19835
25,19860
32,19892
33,19925
32,19957
30,19987
19,20006
28,20034
24,20058
34,20092
32,20124
31,20155
23,20178
25,20203
38,20241
25,20266
29,20295
21,20316
37,20353
35,20388
31,20419
31,20450
41,20491
22,20513
22,20535
33,20568
22,20590
22,20612
29,20641
33,20674
23,20697
21,20718
32,20750
33,20783
38,20821
19,20840
23,20863
22,20885
28,20913
22,20935
21,20956
27,20983
26,21009
25,21034
23,21057
24,21081
31,21112
28,21140
22,21162
27,21189
26,21215
25,21240
29,21269
33,21302
21,21323
28,21351
30,21381
26,21407
28,21435
36,21471
29,21500
33,21533
29,21562
33,21595
29,21624
21,21645
27,21672
35,21707
26,21733
20,21753
32,21785
35,21820
29,21849
33,21882
36,21918
21,21939
23,21962
21,21983
27,22010
24,22034
21,22055
20,22075
34,22109
32,22141
31,22172
33,22205
25,22230
28,22258
25,22283
35,22318
21,22339
33,22372
26,22398
30,22428
25,22453
31,22484
24,22508
29,22537
23,22560
25,22585
33,22618
37,22655
24,22679
40,22719
29,22748
29,22777
38,22815
35,22850
27,22877
27,22904
38,22942
39,22981
28,23009
50,23059
27,23086
44,23130
32,23162
41,23203
54,23257
26,23283
35,23318
33,23351
31,23382
36,23418
57,23475
46,23521
27,23548
45,23593
53,23646
40,23686
56,23742
31,23773
38,23811
41,23852
36,23888
41,23929
59,23988
29,24017
26,24043
42,24085
30,24115
33,24148
38,24186
36,24222
41,24263
38,24301
33,24334
43,24377
31,24408
31,24439
29,24468
33,24501
61,24562
29,24591
29,24620
46,24666
32,24698
34,24732
36,24768
34,24802
30,24832
40,24872
27,24899
27,24926
30,24956
43,24999
50,25049
28,25077
82,25159
39,25198
29,25227
50,25277
46,25323
29,25352
65,25417
35,25452
34,25486
37,25523
30,25553
34,25587
71,25658
57,25715
77,25792
56,25848
34,25882
41,25923
37,25960
58,26018
40,26058
38,26096
66,26162
44,26206
31,26237
39,26276
90,26366
41,26407
98,26505
40,26545
44,26589
56,26645
33,26678
62,26740
58,26798
71,26869
80,26949
39,26988
39,27027
49,27076
53,27129
64,27193
81,27274
