episodic_return,global_step
15,15
40,55
9,64
29,93
17,110
32,142
45,187
30,217
33,250
12,262
36,298
19,317
26,343
15,358
13,371
22,393
11,404
16,420
15,435
36,471
24,495
11,506
19,525
45,570
24,594
14,608
37,645
44,689
28,717
31,748
41,789
24,813
12,825
19,844
12,856
21,877
16,893
18,911
19,930
25,955
40,995
14,1009
28,1037
10,1047
38,1085
15,1100
11,1111
16,1127
12,1139
16,1155
10,1165
10,1175
19,1194
11,1205
32,1237
22,1259
13,1272
13,1285
11,1296
11,1307
22,1329
27,1356
26,1382
13,1395
11,1406
11,1417
26,1443
11,1454
16,1470
24,1494
11,1505
19,1524
35,1559
14,1573
17,1590
13,1603
13,1616
10,1626
15,1641
12,1653
10,1663
23,1686
11,1697
12,1709
9,1718
10,1728
11,1739
10,1749
23,1772
10,1782
8,1790
10,1800
11,1811
11,1822
15,1837
8,1845
10,1855
9,1864
14,1878
16,1894
10,1904
15,1919
9,1928
13,1941
10,1951
14,1965
12,1977
10,1987
9,1996
10,2006
9,2015
16,2031
10,2041
13,2054
11,2065
10,2075
8,2083
12,2095
8,2103
12,2115
10,2125
16,2141
20,2161
10,2171
10,2181
10,2191
12,2203
12,2215
13,2228
12,2240
12,2252
9,2261
12,2273
10,2283
10,2293
15,2308
11,2319
10,2329
10,2339
12,2351
10,2361
13,2374
11,2385
8,2393
9,2402
8,2410
9,2419
11,2430
11,2441
10,2451
12,2463
10,2473
9,2482
10,2492
10,2502
11,2513
12,2525
10,2535
10,2545
12,2557
12,2569
15,2584
10,2594
9,2603
9,2612
11,2623
10,2633
10,2643
10,2653
9,2662
9,2671
13,2684
11,2695
10,2705
14,2719
11,2730
20,2750
11,2761
16,2777
12,2789
9,2798
13,2811
17,2828
10,2838
12,2850
9,2859
9,2868
9,2877
10,2887
10,2897
11,2908
10,2918
10,2928
11,2939
10,2949
11,2960
15,2975
13,2988
8,2996
8,3004
12,3016
10,3026
9,3035
10,3045
11,3056
9,3065
9,3074
15,3089
14,3103
10,3113
14,3127
10,3137
9,3146
10,3156
12,3168
10,3178
10,3188
11,3199
11,3210
12,3222
9,3231
8,3239
8,3247
10,3257
10,3267
14,3281
8,3289
13,3302
11,3313
9,3322
9,3331
10,3341
8,3349
9,3358
14,3372
9,3381
13,3394
11,3405
10,3415
17,3432
12,3444
10,3454
10,3464
13,3477
13,3490
13,3503
11,3514
14,3528
13,3541
11,3552
10,3562
13,3575
20,3595
13,3608
13,3621
19,3640
18,3658
10,3668
13,3681
11,3692
14,3706
15,3721
10,3731
16,3747
16,3763
14,3777
36,3813
17,3830
11,3841
16,3857
17,3874
32,3906
26,3932
15,3947
15,3962
25,3987
21,4008
18,4026
21,4047
16,4063
14,4077
13,4090
31,4121
13,4134
41,4175
36,4211
27,4238
45,4283
45,4328
49,4377
93,4470
66,4536
70,4606
146,4752
41,4793
63,4856
31,4887
55,4942
74,5016
46,5062
21,5083
51,5134
41,5175
32,5207
20,5227
32,5259
34,5293
46,5339
54,5393
78,5471
47,5518
38,5556
44,5600
58,5658
39,5697
61,5758
33,5791
28,5819
31,5850
36,5886
44,5930
30,5960
94,6054
61,6115
135,6250
63,6313
89,6402
39,6441
96,6537
85,6622
56,6678
92,6770
49,6819
122,6941
95,7036
83,7119
50,7169
74,7243
62,7305
54,7359
69,7428
63,7491
147,7638
102,7740
95,7835
79,7914
74,7988
78,8066
112,8178
79,8257
51,8308
58,8366
100,8466
142,8608
111,8719
81,8800
184,8984
74,9058
149,9207
85,9292
67,9359
88,9447
68,9515
120,9635
53,9688
144,9832
69,9901
62,9963
64,10027
138,10165
63,10228
51,10279
58,10337
64,10401
45,10446
64,10510
45,10555
47,10602
50,10652
101,10753
55,10808
99,10907
72,10979
49,11028
97,11125
57,11182
79,11261
51,11312
64,11376
56,11432
67,11499
59,11558
39,11597
45,11642
128,11770
39,11809
75,11884
49,11933
98,12031
70,12101
64,12165
64,12229
69,12298
88,12386
60,12446
52,12498
91,12589
72,12661
82,12743
65,12808
71,12879
58,12937
55,12992
44,13036
51,13087
58,13145
44,13189
45,13234
61,13295
43,13338
56,13394
47,13441
38,13479
52,13531
39,13570
49,13619
83,13702
67,13769
48,13817
44,13861
62,13923
51,13974
48,14022
59,14081
58,14139
54,14193
53,14246
39,14285
49,14334
63,14397
43,14440
39,14479
43,14522
54,14576
64,14640
66,14706
56,14762
54,14816
73,14889
51,14940
66,15006
50,15056
33,15089
45,15134
70,15204
41,15245
41,15286
38,15324
37,15361
48,15409
35,15444
52,15496
38,15534
40,15574
66,15640
51,15691
40,15731
44,15775
49,15824
50,15874
54,15928
40,15968
47,16015
28,16043
45,16088
63,16151
45,16196
31,16227
52,16279
53,16332
40,16372
36,16408
