losses/approx_kl,charts/episodic_length,_runtime,losses/explained_variance,_step,losses/policy_loss,charts/learning_rate,charts/episodic_return,losses/entropy,_timestamp,losses/old_approx_kl,losses/value_loss,losses/clipfrac,charts/SPS,global_step
0.0016251560300588608,,130.0683491230011,0.9697189331054688,2570,-0.020304158329963684,0.0002189708175137639,,0.1842445284128189,1763260141.019541,0.001086067408323288,0.00011800690845120698,0.1015625,1062.0,135168
0.062488965690135956,,130.14830040931702,0.9949507117271423,2571,-0.0211518332362175,0.00021889401250518858,,0.2753746509552002,1763260141.0994923,0.007754474878311157,0.0003826251777354628,0.11328125,1062.0,135296
0.001849280670285225,,130.61191821098328,0.2284221649169922,2577,-0.0370919331908226,0.0002185867924708873,,0.24676476418972015,1763260141.56311,0.0052302535623312,0.001776980934664607,0.013671875,1062.0,135808
0.051883552223443985,,133.27481842041016,0.9923776984214783,2610,-0.03758206218481064,0.0002166666672565043,,0.2241051346063614,1763260144.2260103,0.06545370072126389,0.00014584639575332403,0.1119791641831398,1065.0,139008
0.012702501378953457,,134.80922675132751,0.16258198022842407,2630,-0.01621931977570057,0.00021559139713644981,,0.3278999626636505,1763260145.7604187,0.04395407438278198,0.0066093867644667625,0.044921875,1066.0,140800
,331.0,135.2421100139618,,2636,,,331.0,,1763260146.193302,,,,,141317
0.011577529832720757,,136.17408108711243,0.998701810836792,2646,-0.008366193622350693,0.00021466973703354597,,0.24340850114822388,1763260147.125273,0.007799467071890831,0.0007380585884675384,0.05078125,1067.0,142336
,354.0,136.18160724639893,,2647,,,354.0,,1763260147.1327991,,,,,142351
0.009803230874240398,,136.28730392456055,0.22652828693389893,2648,-0.0005584266036748886,0.00021459293202497065,,0.1947963833808899,1763260147.2384958,0.03796972334384918,123.09381866455078,0.01953125,1067.0,142464
0.15189483761787415,,137.8563129901886,0.21521103382110596,2668,-0.0522480234503746,0.00021351766190491617,,0.24564136564731598,1763260148.807505,-0.0536075159907341,0.004260145593434572,0.123046875,1068.0,144256
,296.0,138.98353576660156,,2683,,,296.0,,1763260149.9347277,,,,,145627
0.000928923487663269,,139.28968977928162,0.21420753002166748,2687,0.0012083351612091064,0.000212519196793437,,0.2869667708873749,1763260150.2408817,0.012718074023723602,0.009136310778558254,0.02734375,1069.0,145920
0.08825547993183136,,139.4946391582489,0.9946995377540588,2689,-0.02871108055114746,0.00021236558677628636,,0.32571274042129517,1763260150.445831,0.10079944133758545,0.00022869497479405254,0.1223958358168602,1069.0,146176
0.036850716918706894,,139.74156713485718,0.9943258762359619,2692,-0.056938134133815765,0.00021221197675913572,,0.245367631316185,1763260150.692759,0.08520752936601639,1.904321470647119e-05,0.15625,1069.0,146432
,290.0,142.84582376480103,,2732,,,290.0,,1763260153.7970157,,,,,149946
0.005103981122374535,,144.45781350135803,0.25201553106307983,2752,-0.011713370680809021,0.00020906298595946282,,0.2102082371711731,1763260155.4090054,0.01267053373157978,0.000533450220245868,0.11328125,1070.0,151680
,264.0,144.80927681922913,,2757,,,264.0,,1763260155.7604687,,,,,152153
0.005389071069657803,,146.75733399391174,0.27714866399765015,2782,0.002161158248782158,0.00020752688578795642,,0.28545719385147095,1763260157.708526,0.0022027967497706413,119.01315307617188,0.0078125,1071.0,154240
,250.0,147.58798789978027,,2793,,,250.0,,1763260158.5391798,,,,,155182
,243.0,149.94772148132324,,2824,,,243.0,,1763260160.8989134,,,,,157849
0.08090218156576157,,151.49578595161438,0.38042718172073364,2843,0.0015893131494522095,0.0002043778804363683,,0.3056938052177429,1763260162.4469779,0.05633576214313507,0.0059378482401371,0.1640625,1072.0,159488
,267.0,152.56479334831238,,2857,,,267.0,,1763260163.5159853,,,,,160762
0.003052140586078167,,155.12652945518494,0.9983813762664795,2890,-0.012302558869123459,0.00020192012016195804,,0.2955209016799927,1763260166.0777214,0.012805833481252193,2.4803757696645334e-05,0.02734375,1073.0,163584
0.008673974312841892,,159.67463660240173,0.9977161884307861,2949,-0.02066221833229065,0.00019884791981894523,,0.22441250085830688,1763260170.6258285,0.030271265655755997,5.216148565523326e-06,0.044921875,1075.0,168704
,262.0,160.50308966636658,,2960,,,262.0,,1763260171.4542816,,,,,169686
0.020314497873187065,,161.7487232685089,0.9979938268661499,2975,0.030092716217041016,0.0001974654442165047,,0.2820122539997101,1763260172.6999152,0.005302224308252335,4.747868297272362e-05,0.072265625,1075.0,171008
0.005880789831280708,,163.46860337257385,0.8409638404846191,2997,0.01765858754515648,0.0001963133690878749,,0.3141574561595917,1763260174.4197953,-0.023107225075364113,0.011847146786749363,0.0703125,1076.0,172928
0.00029116682708263397,,164.60103702545166,0.9982753396034241,3011,0.003788664937019348,0.0001955453190021217,,0.18382281064987183,1763260175.552229,-0.00039484910666942596,1.1643825928331353e-05,0.0,1076.0,174208
,253.0,167.7159719467163,,3051,,,253.0,,1763260178.6671638,,,,,177713
0.009083242155611515,,168.97789359092712,0.9987849593162537,3066,-0.029793478548526764,0.00019262672867625952,,0.2783485949039459,1763260179.9290855,0.02164870873093605,0.0004011843411717564,0.025390625,1077.0,179072
0.018524639308452606,,169.31506371498108,0.9997081160545349,3070,-0.008929072879254818,0.00019239631365053356,,0.2927735447883606,1763260180.2662556,0.013605501502752304,0.0019560065120458603,0.041015625,1077.0,179456
0.03936323523521423,,170.34727454185486,0.9973272085189819,3083,0.03891051933169365,0.00019170506857335567,,0.1986217349767685,1763260181.2984664,0.04801791533827782,3.622641816036776e-05,0.05859375,1077.0,180608
0.05253729596734047,,171.5883138179779,0.9998713135719299,3098,-0.02076432853937149,0.00019086021347902715,,0.3188844919204712,1763260182.5395057,0.10585848242044449,0.0040400149300694466,0.140625,1078.0,182016
0.05685945227742195,,173.83619594573975,0.9999434351921082,3127,-0.014264069497585297,0.00018932411330752075,,0.23119837045669556,1763260184.7873878,0.06790077686309814,0.00860943365842104,0.12109375,1079.0,184576
0.03154900297522545,,173.94899082183838,0.9854018092155457,3129,-0.03137829154729843,0.00018924730829894543,,0.2263869047164917,1763260184.9001827,0.03780369088053703,14.255545616149902,0.09375,1079.0,184704
,280.0,174.88634204864502,,3141,,,280.0,,1763260185.837534,,,,,185732
0.013105161488056183,259.0,175.30192041397095,0.9864181280136108,3146,0.0018008016049861908,0.00018832564819604158,259.0,0.3175421953201294,1763260186.2531123,0.030249161645770073,11.64943790435791,0.029296875,1079.0,186240
0.041268542408943176,,177.24182748794556,0.9998553991317749,3170,-0.03875758871436119,0.00018701996305026114,,0.36454325914382935,1763260188.1930194,0.042445048689842224,0.0044183554127812386,0.1302083283662796,1080.0,188416
0.035269446671009064,,178.27446222305298,0.9985194206237793,3183,-0.004516880959272385,0.00018632871797308326,,0.19839319586753845,1763260189.2256541,0.03334793448448181,0.0008759175543673337,0.12109375,1080.0,189568
,291.0,178.60409593582153,,3188,,,291.0,,1763260189.5552878,,,,,189975
0.0010244017466902733,,181.00343561172485,0.9967925548553467,3217,-0.0025015734136104584,0.0001844854123191908,,0.2095089554786682,1763260191.9546275,8.805189281702042e-05,0.0003045120101887733,0.00390625,1081.0,192640
0.025668174028396606,,181.53533124923706,0.9976090788841248,3224,-0.052099283784627914,0.0001841013872763142,,0.27582550048828125,1763260192.4865232,0.038799334317445755,0.0008663837797939777,0.076171875,1081.0,193280
0.03620072081685066,,183.32446932792664,0.9993891716003418,3247,0.0015840493142604828,0.00018287250713910908,,0.3040595054626465,1763260194.2756612,0.030387576669454575,0.001088190940208733,0.1354166716337204,1082.0,195328
0.00801994651556015,,183.53550720214844,0.9989838004112244,3250,-0.017508890479803085,0.00018271889712195843,,0.21972233057022095,1763260194.486699,0.01517674420028925,0.0005710719269700348,0.07421875,1082.0,195584
,301.0,183.88830375671387,,3255,,,301.0,,1763260194.8394957,,,,,196024
0.0021706074476242065,,184.2531533241272,0.9940539002418518,3259,-0.011098419316112995,0.0001822580670705065,,0.29970672726631165,1763260195.2043452,0.005206532776355743,0.033706724643707275,0.048828125,1082.0,196352
0.03743182122707367,,185.58911561965942,0.9999089241027832,3275,-0.06213003769516945,0.00018133640696760267,,0.33738240599632263,1763260196.5403075,0.048066217452287674,0.015843264758586884,0.1171875,1082.0,197888
,365.0,185.59650015830994,,3276,,,365.0,,1763260196.547692,,,,,197903
,297.0,187.16481280326843,,3296,,,297.0,,1763260198.1160047,,,,,199690
0.010445315390825272,,190.73537302017212,0.9997857809066772,3338,-0.02882237732410431,0.00017788018158171326,,0.26689639687538147,1763260201.686565,0.033838946372270584,0.0019194233464077115,0.076171875,1083.0,203648
,324.0,191.7917721271515,,3351,,,324.0,,1763260202.742964,,,,,204837
0.0013452619314193726,,192.3397855758667,0.9997795820236206,3357,0.0015081167221069336,0.00017680491146165878,,0.27370551228523254,1763260203.2909775,0.009032633155584335,0.0023308941163122654,0.0078125,1083.0,205440
0.003427179530262947,,192.60541129112244,0.9982357025146484,3360,-0.027980534359812737,0.00017665130144450814,,0.22833099961280823,1763260203.5566032,0.01840347796678543,0.0006250714650377631,0.052734375,1083.0,205696
,391.0,195.81171417236328,,3398,,,391.0,,1763260206.762906,,,,,209315
,318.0,196.04118943214417,,3401,,,318.0,,1763260206.9923813,,,,,209633
0.04355946183204651,,196.4295003414154,0.9995739459991455,3406,-0.056818075478076935,0.00017403994570486248,,0.42429402470588684,1763260207.3806922,0.07370911538600922,0.00596383074298501,0.1588541716337204,1084.0,210048
0.01131930761039257,,197.55375504493713,0.9999523758888245,3419,-0.00458331685513258,0.00017327189561910927,,0.2120027244091034,1763260208.504947,-0.01621834747493267,0.0010498221963644028,0.05859375,1085.0,211328
0.0007568318396806717,,198.1359508037567,0.9997370839118958,3426,0.00242634117603302,0.00017288787057623267,,0.18574412167072296,1763260209.0871427,0.0036716535687446594,0.0007437940803356469,0.0,1085.0,211968
,371.0,198.26659440994263,,3428,,,371.0,,1763260209.2177863,,,,,212148
0.008547179400920868,,198.95691084861755,0.9999408721923828,3435,-0.029392726719379425,0.00017235023551620543,,0.21240130066871643,1763260209.9081028,-0.019956517964601517,0.0017034942284226418,0.083984375,1085.0,212864
,410.0,200.11192059516907,,3450,,,410.0,,1763260211.0631125,,,,,214292
0.010685202665627003,,200.21660614013672,0.9999041557312012,3451,-0.049671631306409836,0.0001714285754133016,,0.24465590715408325,1763260211.167798,0.020314009860157967,0.002058088779449463,0.06640625,1086.0,214400
0.05294249579310417,,201.1339192390442,0.9998695254325867,3462,-0.08382908999919891,0.00017081413534469903,,0.3157934248447418,1763260212.0851111,0.04283807799220085,0.01206627395004034,0.140625,1086.0,215424
0.005927243269979954,,202.41422128677368,0.9994897246360779,3476,-0.02768629416823387,0.0001699692802503705,,0.1626887172460556,1763260213.3654132,0.014346472918987274,0.0011600422440096736,0.03125,1086.0,216832
0.03738890215754509,,202.6102831363678,0.9998145699501038,3479,-0.07760325819253922,0.00016981567023321986,,0.3480270802974701,1763260213.561475,0.046192727982997894,0.009290928021073341,0.09765625,1086.0,217088
0.008737820200622082,,204.31505417823792,0.999688982963562,3498,-0.026240702718496323,0.00016866359510459006,,0.20192572474479675,1763260215.266246,0.040990374982357025,0.0005472753546200693,0.0390625,1086.0,219008
0.00389825738966465,,204.73157382011414,0.9999322891235352,3503,-0.00955076515674591,0.00016835637507028878,,0.2503988742828369,1763260215.6827657,0.0023424923419952393,0.0006128491368144751,0.080078125,1087.0,219520
0.01684960350394249,,205.63250851631165,0.9998512864112854,3513,-0.001939520239830017,0.00016774193500168622,,0.22693854570388794,1763260216.5837004,0.022500086575746536,0.0007324421894736588,0.056640625,1087.0,220544
0.03873268514871597,,206.56812810897827,0.9996837973594666,3525,-0.05249134451150894,0.00016705068992450833,,0.2762729227542877,1763260217.51932,0.05394250154495239,0.0008850028389133513,0.125,1087.0,221696
0.00890883058309555,,207.59913539886475,0.9999890923500061,3537,0.004852663725614548,0.00016635944484733045,,0.2788165807723999,1763260218.5503273,0.010569605976343155,0.0027965300250798464,0.048828125,1088.0,222848
0.002568775787949562,,209.12046909332275,0.9975248575210571,3554,-0.015683025121688843,0.00016528417472727597,,0.1877409815788269,1763260220.071661,0.012078747153282166,0.0005813142051920295,0.0078125,1088.0,224640
0.0006146188825368881,,209.2316129207611,0.9999303817749023,3555,-0.0019912496209144592,0.00016520736971870065,,0.27124959230422974,1763260220.1828048,-0.005670502781867981,0.0009195740567520261,0.00390625,1088.0,224768
0.00074716005474329,,211.0429196357727,0.9839216470718384,3576,0.008351538330316544,0.00016397848958149552,,0.31452256441116333,1763260221.9941115,-0.0037162574008107185,0.0037735002115368843,0.009765625,1089.0,226816
0.013862394727766514,,211.26436066627502,0.8978856205940247,3578,-0.06118932366371155,0.00016382487956434488,,0.19284602999687195,1763260222.2155526,0.053614433854818344,0.00016706794849596918,0.12109375,1089.0,227072
0.0004770644009113312,,211.52814984321594,-0.005457639694213867,3581,-0.0037068836390972137,0.00016367126954719424,,0.2385776937007904,1763260222.4793417,-0.006953049451112747,0.02691045217216015,0.00390625,1089.0,227328
0.06212625280022621,,212.29538798332214,0.9998878240585327,3589,-0.04713068902492523,0.000163133634487167,,0.22708989679813385,1763260223.24658,-0.003066727891564369,0.002009711693972349,0.1041666641831398,1089.0,228224
0.1106492429971695,,214.47901344299316,0.9999449849128723,3613,-0.07301495969295502,0.00016167435387615114,,0.2590635120868683,1763260225.4302053,0.09594990313053131,0.0009027101914398372,0.2109375,1089.0,230656
0.006045009940862656,,218.3403913974762,0.9999706745147705,3656,-0.011867161840200424,0.00015906298358459026,,0.3386613130569458,1763260229.2915833,0.052291784435510635,0.0005337985348887742,0.0078125,1090.0,235008
0.05547509342432022,,219.4327051639557,0.9913322925567627,3669,-0.013531550765037537,0.00015829493349883705,,0.2586962878704071,1763260230.383897,0.02013504132628441,0.0005029608146287501,0.111328125,1090.0,236288
0.0030689742416143417,,220.3535053730011,0.9967421293258667,3679,-0.028907887637615204,0.0001576804934302345,,0.2865336239337921,1763260231.3046973,0.02291540428996086,0.0001623346470296383,0.03125,1090.0,237312
0.007184256799519062,,220.6907675266266,0.9543555974960327,3683,-0.03332395851612091,0.00015745007840450853,,0.2634109854698181,1763260231.6419594,0.02983378991484642,0.0005648396909236908,0.0390625,1090.0,237696
0.0038758274167776108,,220.8040030002594,0.983468234539032,3684,0.00980929471552372,0.0001573732733959332,,0.24401521682739258,1763260231.755195,-0.012603327631950378,3.93125374102965e-05,0.0859375,1090.0,237824
,500.0,223.169527053833,,3711,,,500.0,,1763260234.120719,,,,,240541
0.02317429892718792,,223.38282418251038,0.9856566190719604,3713,-0.0031024888157844543,0.00015560675819870085,,0.2404259741306305,1763260234.334016,0.03670578449964523,0.001125294016674161,0.072265625,1091.0,240768
0.00043177977204322815,,223.60438060760498,0.9999618530273438,3715,-0.002131320536136627,0.0001554531481815502,,0.25809958577156067,1763260234.5555725,0.00873647816479206,0.0005297093885019422,0.0703125,1091.0,241024
0.16429999470710754,,224.95266270637512,-0.0004228353500366211,3731,-0.020041361451148987,0.00015453148807864636,,0.2919901907444,1763260235.9038546,-0.00889439508318901,0.0034482607152312994,0.1822916716337204,1091.0,242560
0.07067272067070007,,225.3125147819519,0.9862318634986877,3734,-0.08295243978500366,0.0001543010730529204,,0.3039214313030243,1763260236.2637067,0.18240013718605042,6.766582373529673e-06,0.1484375,1091.0,242944
,500.0,226.9746594429016,,3755,,,500.0,,1763260237.9258513,,,,,245024
0.001996251754462719,,228.77133178710938,-0.0033130645751953125,3775,-0.005596153438091278,0.00015184331277851015,,0.1684766560792923,1763260239.7225237,-0.017816629260778427,0.005757607519626617,0.0234375,1093.0,247040
,500.0,229.13843727111816,,3779,,,500.0,,1763260240.0896292,,,,,247524
0.017189916223287582,,231.43280816078186,-0.006728410720825195,3804,-0.015734300017356873,0.00015007681213319302,,0.1466880738735199,1763260242.384,-0.003700478933751583,0.004803484305739403,0.046875,1093.0,249984
0.05620596185326576,,231.7403049468994,0.9955012798309326,3807,-0.08377446234226227,0.00014984639710746706,,0.30270200967788696,1763260242.6914968,0.13270077109336853,0.0015458051348105073,0.1432291716337204,1093.0,250368
,500.0,235.15086221694946,,3847,,,500.0,,1763260246.102054,,,,,254381
0.04981318488717079,,238.08639192581177,0.9820052981376648,3879,-0.05196843296289444,0.0001454685116186738,,0.18119268119335175,1763260249.0375838,0.05960322916507721,0.003497294383123517,0.1041666641831398,1095.0,257664
0.06569863855838776,,238.47093296051025,0.9998742341995239,3884,-0.021666159853339195,0.00014516129158437252,,0.17577774822711945,1763260249.4221249,-0.02713908441364765,0.00022922645439393818,0.1119791641831398,1095.0,258176
0.031545840203762054,,238.728586435318,0.998476505279541,3887,-0.08304429799318314,0.00014500768156722188,,0.26037362217903137,1763260249.6797783,0.07549021393060684,0.004977633710950613,0.1328125,1095.0,258432
,500.0,239.12851524353027,,3891,,,500.0,,1763260250.0797071,,,,,258881
0.007818203419446945,,239.76925086975098,0.9625027179718018,3898,0.03927445784211159,0.000144316436490044,,0.21276994049549103,1763260250.7204428,-0.02239629440009594,0.0001481501094531268,0.03125,1095.0,259584
0.010254244320094585,,241.08384799957275,-0.009428024291992188,3912,-0.0447055958211422,0.00014347158139571548,,0.28594884276390076,1763260252.03504,-0.02212364971637726,0.003614440793171525,0.0703125,1095.0,260992
0.005579165183007717,,241.4166283607483,0.9961169362068176,3915,-0.010284971445798874,0.00014324116636998951,,0.16327589750289917,1763260252.3678203,0.004404372535645962,1.4818933777860366e-05,0.02734375,1095.0,261376
0.0008051907643675804,,242.58038783073425,0.9885973334312439,3928,-0.015641476958990097,0.0001424731162842363,,0.22418102622032166,1763260253.5315797,0.012808308936655521,5.849936860613525e-05,0.03125,1095.0,262656
0.07212896645069122,,244.14096927642822,0.9999240040779114,3944,-0.048951394855976105,0.00014147465117275715,,0.28767549991607666,1763260255.0921612,0.13900193572044373,0.0027475478127598763,0.083984375,1095.0,264320
0.08889360725879669,,244.23940682411194,0.9966908097267151,3946,-0.07952527701854706,0.00014139784616418183,,0.275251567363739,1763260255.1905987,0.06620170176029205,0.049955401569604874,0.1458333283662796,1095.0,264448
0.003967267461121082,,245.85144472122192,0.29626214504241943,3963,-0.028724372386932373,0.00014032257604412735,,0.1856084018945694,1763260256.8026366,0.015770699828863144,2.6027879357570782e-05,0.025390625,1095.0,266240
0.017461491748690605,,247.41051745414734,0.9791075587272644,3981,-0.004896480590105057,0.00013924730592407286,,0.23406347632408142,1763260258.3617094,0.004403563216328621,7.140401430660859e-05,0.103515625,1095.0,268032
0.009671050123870373,,248.68526244163513,0.19620543718338013,3997,-0.023963995277881622,0.00013832564582116902,,0.28304868936538696,1763260259.6364543,0.027845388278365135,0.0005529423942789435,0.173828125,1096.0,269568
0.009652670472860336,,254.0831115245819,0.9981412291526794,4059,0.02339276671409607,0.00013448540994431823,,0.15039491653442383,1763260265.0343034,0.008120063692331314,7.106976408977062e-05,0.064453125,1098.0,275968
0.010452444665133953,,256.4582693576813,0.9984099864959717,4087,-0.031996238976716995,0.0001327956997556612,,0.23662538826465607,1763260267.4094613,0.0331723690032959,0.0005286083905957639,0.05078125,1099.0,278784
0.015102344565093517,,256.8336498737335,0.9980960488319397,4091,-0.060222283005714417,0.00013256528472993523,,0.287812739610672,1763260267.7848418,0.05309932306408882,0.0002369517314946279,0.103515625,1098.0,279168
0.013949088752269745,,258.10202956199646,0.49182575941085815,4105,-0.06029415875673294,0.0001317204296356067,,0.24004457890987396,1763260269.0532215,0.07603893429040909,0.0009072720422409475,0.056640625,1099.0,280576
0.022768093273043633,,258.42274165153503,0.6021292805671692,4109,-0.015376325696706772,0.00013149001460988075,,0.22954392433166504,1763260269.3739336,0.03884768486022949,0.003065073397010565,0.068359375,1099.0,280960
0.009770167991518974,,259.0189576148987,0.8726809024810791,4115,-0.0425138883292675,0.00013110598956700414,,0.23683753609657288,1763260269.9701495,0.039259277284145355,5.4649462981615216e-05,0.029296875,1099.0,281600
0.004028639756143093,,259.35269474983215,-0.0022786855697631836,4119,0.009993910789489746,0.00013087557454127818,,0.2388111650943756,1763260270.3038867,0.018126655369997025,149.01324462890625,0.00390625,1099.0,281984
0.0001416075974702835,,262.1556899547577,0.9977247714996338,4150,0.006851183250546455,0.00012895544932689518,,0.1540413498878479,1763260273.1068819,-0.004195040091872215,5.934637738391757e-05,0.01953125,1099.0,285184
0.03273467719554901,,263.559134721756,0.9838461875915527,4168,0.003267372027039528,0.0001278801792068407,,0.23513862490653992,1763260274.5103266,-0.017287306487560272,18.13968849182129,0.1380208283662796,1100.0,286976
0.057669565081596375,,265.02581787109375,0.9987402558326721,4184,-0.09120991826057434,0.00012688171409536153,,0.2259754091501236,1763260275.9770098,0.08831954747438431,0.0012546936050057411,0.060546875,1100.0,288640
0.014996093697845936,,265.8381631374359,0.9994134902954102,4194,-0.015817180275917053,0.00012626727402675897,,0.2162238508462906,1763260276.789355,-0.019378289580345154,0.0010945466347038746,0.044921875,1101.0,289664
0.005898745730519295,,268.58086347579956,0.9973820447921753,4224,-0.002601802349090576,0.0001244239683728665,,0.20105810463428497,1763260279.5320554,0.011334069073200226,6.364737782860175e-05,0.048828125,1101.0,292736
1.0285526514053345e-05,,269.05693197250366,0.9952813386917114,4229,2.5991350412368774e-05,0.00012411674833856523,,0.20755858719348907,1763260280.0081239,0.0003896057605743408,9.773291094461456e-05,0.0,1101.0,293248
0.005406106822192669,,270.2806980609894,0.9997158646583557,4243,0.025409910827875137,0.0001232718932442367,,0.20108315348625183,1763260281.23189,-0.011542205698788166,0.00030485549359582365,0.068359375,1101.0,294656
0.0052438899874687195,,270.4897036552429,0.9994956254959106,4246,-0.013891867361962795,0.00012311828322708607,,0.3348161280155182,1763260281.4408956,0.022268623113632202,0.058850329369306564,0.177734375,1101.0,294912
3.445427864789963e-05,,271.0457031726837,-0.5240621566772461,4252,-0.002932913601398468,0.00012273425818420947,,0.1728922724723816,1763260281.996895,-0.00010780896991491318,5.205931302043609e-05,0.0,1101.0,295552
2.168118953704834e-06,,271.30535221099854,0.8500334024429321,4254,-0.0006740875542163849,0.00012258064816705883,,0.3294581174850464,1763260282.256544,-0.00032351166009902954,3.0225375667214394e-05,0.0,1101.0,295808
0.0018523838371038437,,273.1297814846039,0.0011625885963439941,4276,-0.015862904489040375,0.00012127496302127838,,0.22893527150154114,1763260284.0809734,0.011345090344548225,0.005517200566828251,0.00390625,1102.0,297984
0.006264871917665005,,273.28107619285583,0.9876489043235779,4277,-0.021689865738153458,0.00012119815801270306,,0.17191153764724731,1763260284.232268,0.011937963776290417,0.002029785420745611,0.02734375,1102.0,298112
0.0013812463730573654,,273.39185333251953,0.9980366230010986,4278,0.010698750615119934,0.00012112135300412774,,0.15856167674064636,1763260284.3430452,-0.006144000217318535,0.00016174426127690822,0.0,1102.0,298240
,500.0,274.40875124931335,,4290,,,500.0,,1763260285.3599432,,,,,299411
0.017372651025652885,,274.6241226196289,0.9698983430862427,4292,-0.04189009964466095,0.00012027649790979922,,0.2219105213880539,1763260285.5753145,0.06710153818130493,0.0007975061307661235,0.10546875,1102.0,299648
,500.0,276.6033351421356,,4314,,,500.0,,1763260287.554527,,,,,301911
0.09436330199241638,,277.01994943618774,0.9999353289604187,4318,0.022992581129074097,0.00011866359272971749,,0.2293928861618042,1763260287.9711413,-0.01021006889641285,0.0004113478062208742,0.16015625,1102.0,302336
0.02368871495127678,,279.3038580417633,0.995651364326477,4346,0.010423488914966583,0.00011697388981701806,,0.23200461268424988,1763260290.25505,0.026024742051959038,6.069233131711371e-05,0.142578125,1103.0,305152
0.01289494801312685,,281.1147668361664,0.9992603063583374,4366,-0.048783138394355774,0.00011574500967981294,,0.21787528693675995,1763260292.0659587,0.04895197972655296,0.00044363216147758067,0.060546875,1103.0,307200
0.0016093496233224869,,281.7599425315857,0.9888814687728882,4372,-0.016735052689909935,0.00011536098463693634,,0.21138149499893188,1763260292.7111344,0.00020914524793624878,1.107940170186339e-05,0.021484375,1103.0,307840
0.01070000883191824,,283.13120317459106,0.9974119067192078,4387,-0.027276314795017242,0.0001144393245340325,,0.2222111076116562,1763260294.082395,0.018649794161319733,4.8707184760132805e-05,0.06640625,1103.0,309376
0.009504437446594238,,283.938355922699,0.9895859360694885,4396,-0.0359703004360199,0.00011390168947400525,,0.16436319053173065,1763260294.8895478,0.03135878965258598,8.173083188012242e-06,0.044921875,1103.0,310272
0.05994635075330734,,285.56597208976746,0.9996442198753357,4415,-0.029720667749643326,0.00011274961434537545,,0.2401151955127716,1763260296.517164,-0.011161401867866516,0.000826774281449616,0.134765625,1104.0,312192
,500.0,289.29367327690125,,4456,,,500.0,,1763260300.2448652,,,,,316411
0.0010245591402053833,,291.30286622047424,0.9052719473838806,4478,-0.010417789220809937,0.00010890937119256705,,0.1680043339729309,1763260302.2540581,0.008837440982460976,0.0005495563964359462,0.0,1104.0,318592
0.0001398315653204918,,291.52324295043945,0.9805916547775269,4480,-0.004900239408016205,0.00010875576117541641,,0.18369092047214508,1763260302.4744349,0.001534407027065754,3.730729076778516e-05,0.0,1104.0,318848
0.0037752175703644753,,292.56867027282715,0.006212890148162842,4492,-0.01787201315164566,0.00010806451609823853,,0.21388740837574005,1763260303.5198622,0.005727521143853664,0.0036680784542113543,0.01171875,1104.0,320000
0.014160962775349617,,293.16234493255615,0.928488552570343,4498,-0.014686688780784607,0.00010768049105536193,,0.19174782931804657,1763260304.1135368,-0.01320251077413559,0.0008047939045354724,0.109375,1104.0,320640
0.018592331558465958,,295.2858064174652,0.9532646536827087,4522,-0.05246594548225403,0.00010622119589243084,,0.15550391376018524,1763260306.2369983,0.04338898882269859,0.00014836124319117516,0.115234375,1104.0,323072
0.009950305335223675,,295.50740456581116,0.998722493648529,4524,-0.048053741455078125,0.0001060675858752802,,0.19145289063453674,1763260306.4585965,0.0516323484480381,0.0001812970294849947,0.0390625,1104.0,323328
,500.0,295.5344834327698,,4525,,,500.0,,1763260306.4856753,,,,,323401
0.008036469109356403,,295.73119497299194,0.8047655820846558,4527,0.004521265625953674,0.00010591397585812956,,0.20558705925941467,1763260306.6823869,0.0021302523091435432,0.0001011761705740355,0.00390625,1104.0,323584
0.0006326287984848022,,296.068519115448,-0.0038183927536010742,4531,0.005329623818397522,0.0001056835608324036,,0.17773942649364471,1763260307.019711,0.0023239441215991974,0.002507858444005251,0.0,1104.0,323968
0.0141975162550807,,296.32630133628845,0.9940980076789856,4533,-0.05794723331928253,0.00010552995081525296,,0.20665603876113892,1763260307.2774932,0.06621678173542023,0.00014517985982820392,0.07421875,1104.0,324224
0.04765903577208519,,296.4371349811554,0.9991005063056946,4534,0.007993247359991074,0.00010545314580667764,,0.19294936954975128,1763260307.388327,-0.007792286574840546,0.0006737961084581912,0.083984375,1104.0,324352
,500.0,298.1448082923889,,4555,,,500.0,,1763260309.0960002,,,,,326401
0.03936244919896126,,298.8516125679016,0.9897701144218445,4562,-0.036058809608221054,0.00010376344289397821,,0.1918376088142395,1763260309.8028045,-0.00291554257273674,0.0004786099889315665,0.103515625,1105.0,327168
,500.0,303.3713357448578,,4613,,,500.0,,1763260314.3225276,,,,,332364
0.007000585086643696,,304.688396692276,-0.7801166772842407,4626,-0.012808272615075111,9.984638745663688e-05,,0.22366276383399963,1763260315.6395886,0.0205165334045887,0.00012739891826640815,0.05859375,1105.0,333696
0.0017569297924637794,,305.48435831069946,0.964928925037384,4635,-0.019459307193756104,9.930875239660963e-05,,0.23415014147758484,1763260316.4355502,0.015570641495287418,0.0010169174056500196,0.00390625,1105.0,334592
0.01155083067715168,,306.1108362674713,0.9296196699142456,4641,-0.06950624287128448,9.892473462969065e-05,,0.18425562977790833,1763260317.0620282,0.07516247779130936,7.390498649328947e-05,0.060546875,1105.0,335232
