episodic_return,global_step
46,46
22,68
21,89
11,100
17,117
21,138
19,157
18,175
29,204
25,229
25,254
14,268
13,281
42,323
15,338
42,380
12,392
16,408
14,422
30,452
27,479
15,494
32,526
16,542
19,561
22,583
16,599
9,608
13,621
17,638
17,655
27,682
16,698
53,751
12,763
18,781
50,831
16,847
34,881
29,910
15,925
28,953
9,962
23,985
26,1011
35,1046
26,1072
15,1087
54,1141
17,1158
22,1180
12,1192
19,1211
16,1227
13,1240
20,1260
13,1273
11,1284
18,1302
10,1312
14,1326
13,1339
15,1354
16,1370
46,1416
9,1425
20,1445
17,1462
29,1491
14,1505
25,1530
10,1540
12,1552
15,1567
20,1587
14,1601
9,1610
14,1624
12,1636
12,1648
19,1667
12,1679
14,1693
10,1703
12,1715
11,1726
12,1738
13,1751
13,1764
12,1776
9,1785
12,1797
11,1808
9,1817
9,1826
10,1836
18,1854
10,1864
9,1873
14,1887
14,1901
12,1913
12,1925
8,1933
21,1954
11,1965
22,1987
20,2007
9,2016
12,2028
10,2038
10,2048
12,2060
9,2069
11,2080
9,2089
13,2102
9,2111
23,2134
15,2149
14,2163
9,2172
13,2185
9,2194
17,2211
10,2221
12,2233
9,2242
9,2251
8,2259
12,2271
10,2281
9,2290
10,2300
9,2309
9,2318
11,2329
9,2338
11,2349
16,2365
11,2376
14,2390
10,2400
10,2410
10,2420
10,2430
9,2439
9,2448
11,2459
11,2470
13,2483
10,2493
10,2503
10,2513
9,2522
9,2531
9,2540
9,2549
10,2559
11,2570
11,2581
12,2593
9,2602
17,2619
9,2628
10,2638
9,2647
10,2657
9,2666
10,2676
11,2687
13,2700
10,2710
10,2720
15,2735
13,2748
11,2759
11,2770
13,2783
11,2794
16,2810
9,2819
10,2829
10,2839
14,2853
11,2864
9,2873
11,2884
11,2895
9,2904
15,2919
10,2929
14,2943
13,2956
14,2970
8,2978
15,2993
12,3005
12,3017
12,3029
13,3042
14,3056
12,3068
10,3078
11,3089
11,3100
13,3113
14,3127
15,3142
12,3154
12,3166
12,3178
14,3192
16,3208
12,3220
10,3230
19,3249
14,3263
14,3277
14,3291
21,3312
11,3323
9,3332
14,3346
9,3355
11,3366
25,3391
33,3424
13,3437
15,3452
11,3463
41,3504
12,3516
14,3530
25,3555
11,3566
21,3587
17,3604
26,3630
24,3654
13,3667
18,3685
17,3702
17,3719
12,3731
16,3747
24,3771
15,3786
14,3800
26,3826
30,3856
31,3887
25,3912
27,3939
37,3976
32,4008
53,4061
85,4146
41,4187
32,4219
52,4271
38,4309
36,4345
44,4389
99,4488
60,4548
48,4596
42,4638
93,4731
37,4768
35,4803
55,4858
40,4898
58,4956
32,4988
43,5031
66,5097
30,5127
38,5165
39,5204
66,5270
70,5340
49,5389
41,5430
41,5471
34,5505
40,5545
35,5580
39,5619
49,5668
29,5697
46,5743
49,5792
72,5864
33,5897
29,5926
34,5960
47,6007
30,6037
47,6084
44,6128
77,6205
31,6236
37,6273
39,6312
58,6370
63,6433
101,6534
75,6609
45,6654
66,6720
51,6771
40,6811
47,6858
39,6897
37,6934
58,6992
84,7076
46,7122
33,7155
57,7212
78,7290
44,7334
63,7397
67,7464
82,7546
106,7652
104,7756
86,7842
62,7904
115,8019
80,8099
60,8159
106,8265
46,8311
98,8409
102,8511
100,8611
67,8678
62,8740
79,8819
79,8898
120,9018
83,9101
78,9179
81,9260
58,9318
69,9387
238,9625
133,9758
100,9858
92,9950
56,10006
55,10061
82,10143
75,10218
64,10282
89,10371
42,10413
39,10452
57,10509
64,10573
57,10630
59,10689
69,10758
45,10803
43,10846
37,10883
38,10921
74,10995
41,11036
83,11119
46,11165
78,11243
35,11278
60,11338
44,11382
53,11435
47,11482
49,11531
55,11586
68,11654
41,11695
47,11742
46,11788
43,11831
47,11878
77,11955
38,11993
59,12052
47,12099
50,12149
43,12192
36,12228
49,12277
37,12314
45,12359
33,12392
48,12440
62,12502
40,12542
51,12593
58,12651
46,12697
58,12755
52,12807
64,12871
47,12918
59,12977
51,13028
47,13075
46,13121
49,13170
56,13226
49,13275
40,13315
32,13347
34,13381
69,13450
32,13482
39,13521
39,13560
29,13589
39,13628
47,13675
38,13713
55,13768
32,13800
39,13839
37,13876
36,13912
34,13946
41,13987
33,14020
31,14051
36,14087
61,14148
43,14191
56,14247
34,14281
44,14325
30,14355
39,14394
42,14436
58,14494
46,14540
52,14592
52,14644
35,14679
46,14725
39,14764
49,14813
39,14852
33,14885
64,14949
29,14978
47,15025
48,15073
42,15115
45,15160
58,15218
42,15260
35,15295
38,15333
47,15380
44,15424
58,15482
32,15514
37,15551
48,15599
38,15637
45,15682
34,15716
40,15756
31,15787
28,15815
30,15845
55,15900
34,15934
46,15980
34,16014
45,16059
45,16104
55,16159
26,16185
30,16215
37,16252
36,16288
36,16324
64,16388
46,16434
39,16473
30,16503
30,16533
61,16594
39,16633
33,16666
34,16700
51,16751
39,16790
62,16852
39,16891
47,16938
41,16979
32,17011
43,17054
33,17087
34,17121
38,17159
42,17201
51,17252
30,17282
40,17322
42,17364
26,17390
31,17421
42,17463
52,17515
54,17569
39,17608
47,17655
36,17691
32,17723
38,17761
29,17790
48,17838
36,17874
29,17903
27,17930
31,17961
42,18003
27,18030
33,18063
23,18086
32,18118
38,18156
34,18190
39,18229
28,18257
34,18291
43,18334
35,18369
37,18406
41,18447
32,18479
33,18512
33,18545
29,18574
23,18597
38,18635
39,18674
33,18707
32,18739
33,18772
31,18803
30,18833
42,18875
32,18907
32,18939
27,18966
31,18997
26,19023
40,19063
33,19096
39,19135
22,19157
33,19190
35,19225
30,19255
29,19284
22,19306
25,19331
33,19364
41,19405
31,19436
31,19467
27,19494
28,19522
31,19553
27,19580
20,19600
25,19625
35,19660
23,19683
24,19707
36,19743
24,19767
34,19801
24,19825
30,19855
33,19888
35,19923
39,19962
31,19993
39,20032
28,20060
41,20101
43,20144
19,20163
36,20199
33,20232
33,20265
25,20290
27,20317
35,20352
32,20384
18,20402
27,20429
22,20451
26,20477
38,20515
29,20544
27,20571
29,20600
35,20635
23,20658
30,20688
25,20713
22,20735
31,20766
42,20808
33,20841
25,20866
29,20895
23,20918
29,20947
40,20987
24,21011
33,21044
27,21071
34,21105
22,21127
22,21149
41,21190
33,21223
20,21243
33,21276
37,21313
30,21343
29,21372
36,21408
22,21430
36,21466
35,21501
28,21529
32,21561
33,21594
22,21616
23,21639
27,21666
22,21688
30,21718
31,21749
21,21770
28,21798
22,21820
28,21848
34,21882
18,21900
26,21926
22,21948
21,21969
28,21997
17,22014
20,22034
27,22061
26,22087
20,22107
23,22130
19,22149
26,22175
26,22201
21,22222
23,22245
31,22276
18,22294
22,22316
24,22340
20,22360
16,22376
17,22393
26,22419
21,22440
21,22461
20,22481
22,22503
28,22531
31,22562
20,22582
18,22600
19,22619
18,22637
20,22657
25,22682
25,22707
24,22731
26,22757
20,22777
25,22802
22,22824
20,22844
33,22877
18,22895
37,22932
18,22950
20,22970
29,22999
31,23030
32,23062
21,23083
37,23120
20,23140
24,23164
24,23188
20,23208
24,23232
25,23257
22,23279
27,23306
29,23335
40,23375
21,23396
25,23421
23,23444
30,23474
21,23495
38,23533
27,23560
21,23581
18,23599
25,23624
38,23662
22,23684
42,23726
19,23745
27,23772
43,23815
39,23854
27,23881
31,23912
29,23941
38,23979
53,24032
27,24059
31,24090
27,24117
20,24137
29,24166
23,24189
21,24210
49,24259
61,24320
25,24345
20,24365
34,24399
28,24427
28,24455
35,24490
20,24510
37,24547
39,24586
37,24623
31,24654
28,24682
48,24730
54,24784
22,24806
24,24830
34,24864
42,24906
35,24941
40,24981
37,25018
26,25044
27,25071
34,25105
27,25132
38,25170
43,25213
31,25244
28,25272
34,25306
43,25349
28,25377
25,25402
29,25431
57,25488
33,25521
22,25543
31,25574
23,25597
26,25623
31,25654
69,25723
30,25753
38,25791
53,25844
42,25886
30,25916
23,25939
27,25966
35,26001
28,26029
63,26092
43,26135
43,26178
66,26244
30,26274
30,26304
41,26345
42,26387
72,26459
32,26491
36,26527
44,26571
42,26613
68,26681
31,26712
41,26753
43,26796
45,26841
32,26873
34,26907
50,26957
44,27001
63,27064
124,27188
78,27266
74,27340
32,27372
41,27413
25,27438
28,27466
48,27514
47,27561
27,27588
39,27627
55,27682
29,27711
28,27739
46,27785
50,27835
53,27888
59,27947
52,27999
37,28036
33,28069
42,28111
37,28148
30,28178
31,28209
51,28260
25,28285
33,28318
62,28380
60,28440
27,28467
38,28505
25,28530
52,28582
22,28604
26,28630
37,28667
43,28710
29,28739
39,28778
48,28826
26,28852
26,28878
23,28901
24,28925
27,28952
27,28979
50,29029
39,29068
33,29101
42,29143
22,29165
22,29187
48,29235
36,29271
28,29299
59,29358
39,29397
30,29427
49,29476
52,29528
48,29576
24,29600
23,29623
30,29653
55,29708
41,29749
93,29842
22,29864
35,29899
48,29947
28,29975
26,30001
34,30035
45,30080
32,30112
53,30165
23,30188
26,30214
33,30247
45,30292
31,30323
27,30350
24,30374
43,30417
58,30475
38,30513
28,30541
33,30574
59,30633
25,30658
40,30698
32,30730
39,30769
33,30802
59,30861
37,30898
36,30934
44,30978
49,31027
45,31072
44,31116
42,31158
53,31211
38,31249
37,31286
41,31327
71,31398
45,31443
42,31485
57,31542
46,31588
61,31649
36,31685
70,31755
53,31808
81,31889
33,31922
39,31961
58,32019
56,32075
39,32114
38,32152
41,32193
36,32229
27,32256
32,32288
49,32337
47,32384
67,32451
49,32500
38,32538
60,32598
35,32633
90,32723
46,32769
36,32805
36,32841
59,32900
47,32947
46,32993
41,33034
45,33079
80,33159
39,33198
72,33270
55,33325
48,33373
40,33413
158,33571
87,33658
33,33691
58,33749
37,33786
38,33824
36,33860
52,33912
62,33974
40,34014
44,34058
48,34106
48,34154
41,34195
96,34291
29,34320
84,34404
68,34472
80,34552
42,34594
56,34650
44,34694
36,34730
62,34792
41,34833
46,34879
86,34965
53,35018
46,35064
70,35134
47,35181
59,35240
28,35268
37,35305
40,35345
30,35375
71,35446
44,35490
62,35552
40,35592
37,35629
45,35674
34,35708
54,35762
65,35827
95,35922
57,35979
75,36054
28,36082
50,36132
52,36184
32,36216
45,36261
58,36319
33,36352
59,36411
47,36458
91,36549
47,36596
54,36650
58,36708
60,36768
54,36822
46,36868
54,36922
41,36963
45,37008
34,37042
42,37084
42,37126
44,37170
44,37214
68,37282
82,37364
43,37407
62,37469
41,37510
36,37546
55,37601
29,37630
83,37713
45,37758
51,37809
39,37848
69,37917
42,37959
75,38034
34,38068
34,38102
42,38144
59,38203
40,38243
47,38290
85,38375
46,38421
50,38471
52,38523
56,38579
39,38618
42,38660
56,38716
86,38802
46,38848
39,38887
72,38959
38,38997
42,39039
40,39079
151,39230
47,39277
48,39325
37,39362
93,39455
47,39502
137,39639
53,39692
67,39759
79,39838
71,39909
76,39985
57,40042
45,40087
55,40142
62,40204
122,40326
73,40399
77,40476
66,40542
56,40598
43,40641
68,40709
92,40801
55,40856
89,40945
47,40992
81,41073
85,41158
83,41241
72,41313
81,41394
48,41442
53,41495
45,41540
68,41608
87,41695
124,41819
92,41911
55,41966
55,42021
53,42074
64,42138
46,42184
51,42235
91,42326
78,42404
37,42441
88,42529
82,42611
54,42665
62,42727
48,42775
124,42899
63,42962
36,42998
40,43038
49,43087
57,43144
48,43192
47,43239
200,43439
33,43472
42,43514
61,43575
32,43607
38,43645
51,43696
36,43732
77,43809
50,43859
39,43898
43,43941
53,43994
35,44029
78,44107
43,44150
53,44203
123,44326
89,44415
67,44482
50,44532
47,44579
70,44649
51,44700
82,44782
82,44864
77,44941
67,45008
75,45083
86,45169
103,45272
111,45383
57,45440
79,45519
60,45579
78,45657
205,45862
50,45912
83,45995
50,46045
73,46118
64,46182
100,46282
37,46319
134,46453
53,46506
62,46568
36,46604
64,46668
68,46736
73,46809
54,46863
97,46960
57,47017
53,47070
73,47143
75,47218
54,47272
96,47368
57,47425
82,47507
72,47579
79,47658
99,47757
165,47922
140,48062
189,48251
73,48324
101,48425
82,48507
143,48650
148,48798
191,48989
147,49136
181,49317
153,49470
141,49611
146,49757
143,49900
223,50123
191,50314
130,50444
331,50775
500,51275
500,51775
370,52145
300,52445
325,52770
377,53147
278,53425
113,53538
282,53820
134,53954
28,53982
61,54043
28,54071
30,54101
228,54329
393,54722
417,55139
394,55533
393,55926
407,56333
405,56738
375,57113
395,57508
414,57922
370,58292
403,58695
398,59093
379,59472
400,59872
417,60289
409,60698
387,61085
387,61472
401,61873
382,62255
425,62680
393,63073
401,63474
395,63869
384,64253
403,64656
399,65055
418,65473
397,65870
421,66291
401,66692
403,67095
395,67490
401,67891
393,68284
405,68689
421,69110
406,69516
438,69954
415,70369
417,70786
400,71186
390,71576
423,71999
428,72427
415,72842
404,73246
437,73683
410,74093
440,74533
426,74959
434,75393
411,75804
407,76211
406,76617
385,77002
413,77415
423,77838
430,78268
429,78697
440,79137
419,79556
422,79978
412,80390
439,80829
446,81275
398,81673
406,82079
417,82496
431,82927
422,83349
420,83769
431,84200
421,84621
390,85011
421,85432
426,85858
444,86302
442,86744
432,87176
417,87593
398,87991
403,88394
434,88828
419,89247
438,89685
401,90086
439,90525
416,90941
442,91383
436,91819
447,92266
416,92682
399,93081
430,93511
413,93924
435,94359
423,94782
411,95193
404,95597
395,95992
432,96424
419,96843
415,97258
423,97681
416,98097
424,98521
416,98937
419,99356
418,99774
439,100213
415,100628
429,101057
401,101458
445,101903
437,102340
437,102777
392,103169
430,103599
411,104010
454,104464
433,104897
414,105311
426,105737
437,106174
402,106576
454,107030
416,107446
426,107872
407,108279
433,108712
428,109140
421,109561
422,109983
427,110410
435,110845
423,111268
450,111718
412,112130
417,112547
426,112973
433,113406
446,113852
445,114297
423,114720
413,115133
419,115552
413,115965
400,116365
422,116787
438,117225
427,117652
407,118059
423,118482
413,118895
426,119321
425,119746
412,120158
426,120584
445,121029
413,121442
430,121872
432,122304
416,122720
432,123152
443,123595
409,124004
405,124409
420,124829
434,125263
422,125685
398,126083
437,126520
429,126949
400,127349
421,127770
422,128192
428,128620
411,129031
404,129435
413,129848
416,130264
447,130711
439,131150
426,131576
408,131984
408,132392
447,132839
406,133245
425,133670
414,134084
401,134485
431,134916
431,135347
413,135760
413,136173
422,136595
404,136999
418,137417
395,137812
406,138218
398,138616
417,139033
409,139442
398,139840
409,140249
433,140682
422,141104
397,141501
406,141907
399,142306
429,142735
399,143134
423,143557
387,143944
412,144356
407,144763
402,145165
414,145579
413,145992
411,146403
414,146817
414,147231
387,147618
403,148021
390,148411
388,148799
406,149205
398,149603
386,149989
394,150383
406,150789
417,151206
423,151629
414,152043
403,152446
413,152859
439,153298
386,153684
400,154084
391,154475
376,154851
404,155255
419,155674
386,156060
405,156465
390,156855
382,157237
402,157639
401,158040
409,158449
416,158865
387,159252
399,159651
379,160030
393,160423
417,160840
400,161240
416,161656
382,162038
385,162423
376,162799
403,163202
373,163575
408,163983
392,164375
389,164764
383,165147
391,165538
401,165939
375,166314
378,166692
399,167091
414,167505
413,167918
412,168330
402,168732
388,169120
414,169534
376,169910
380,170290
392,170682
398,171080
411,171491
370,171861
379,172240
391,172631
395,173026
401,173427
400,173827
391,174218
388,174606
392,174998
394,175392
381,175773
393,176166
380,176546
396,176942
400,177342
392,177734
382,178116
408,178524
388,178912
400,179312
398,179710
384,180094
404,180498
416,180914
393,181307
378,181685
380,182065
414,182479
407,182886
418,183304
406,183710
395,184105
400,184505
407,184912
426,185338
387,185725
405,186130
401,186531
402,186933
396,187329
383,187712
403,188115
384,188499
401,188900
384,189284
404,189688
395,190083
422,190505
405,190910
391,191301
402,191703
395,192098
386,192484
400,192884
384,193268
408,193676
369,194045
390,194435
397,194832
392,195224
401,195625
393,196018
408,196426
383,196809
375,197184
366,197550
392,197942
432,198374
423,198797
414,199211
392,199603
391,199994
404,200398
396,200794
390,201184
392,201576
391,201967
364,202331
411,202742
409,203151
407,203558
396,203954
389,204343
409,204752
392,205144
407,205551
393,205944
395,206339
399,206738
420,207158
383,207541
392,207933
392,208325
416,208741
383,209124
395,209519
402,209921
378,210299
391,210690
408,211098
407,211505
394,211899
403,212302
404,212706
399,213105
423,213528
414,213942
422,214364
417,214781
405,215186
420,215606
406,216012
420,216432
416,216848
412,217260
432,217692
418,218110
396,218506
402,218908
395,219303
411,219714
438,220152
403,220555
416,220971
402,221373
386,221759
379,222138
387,222525
396,222921
378,223299
380,223679
419,224098
418,224516
398,224914
375,225289
432,225721
412,226133
405,226538
391,226929
418,227347
400,227747
409,228156
423,228579
403,228982
383,229365
420,229785
398,230183
396,230579
412,230991
394,231385
411,231796
379,232175
394,232569
407,232976
426,233402
416,233818
404,234222
415,234637
422,235059
397,235456
420,235876
395,236271
393,236664
425,237089
430,237519
402,237921
415,238336
403,238739
401,239140
425,239565
421,239986
406,240392
425,240817
393,241210
386,241596
427,242023
418,242441
399,242840
394,243234
422,243656
411,244067
388,244455
422,244877
397,245274
424,245698
406,246104
418,246522
392,246914
402,247316
441,247757
410,248167
426,248593
408,249001
408,249409
384,249793
417,250210
425,250635
443,251078
436,251514
405,251919
406,252325
429,252754
422,253176
414,253590
409,253999
418,254417
384,254801
402,255203
394,255597
422,256019
399,256418
425,256843
426,257269
411,257680
417,258097
413,258510
414,258924
403,259327
419,259746
421,260167
428,260595
397,260992
397,261389
402,261791
414,262205
419,262624
437,263061
416,263477
429,263906
429,264335
405,264740
408,265148
409,265557
374,265931
414,266345
399,266744
411,267155
425,267580
414,267994
431,268425
435,268860
403,269263
408,269671
412,270083
398,270481
423,270904
437,271341
416,271757
424,272181
442,272623
430,273053
421,273474
391,273865
410,274275
393,274668
402,275070
408,275478
419,275897
399,276296
418,276714
411,277125
414,277539
419,277958
421,278379
382,278761
405,279166
419,279585
382,279967
409,280376
429,280805
398,281203
411,281614
415,282029
425,282454
407,282861
405,283266
397,283663
413,284076
409,284485
424,284909
431,285340
428,285768
447,286215
443,286658
414,287072
417,287489
416,287905
409,288314
431,288745
425,289170
411,289581
423,290004
447,290451
420,290871
398,291269
422,291691
436,292127
405,292532
409,292941
412,293353
427,293780
426,294206
434,294640
416,295056
419,295475
412,295887
410,296297
418,296715
435,297150
409,297559
428,297987
437,298424
414,298838
420,299258
424,299682
436,300118
390,300508
426,300934
404,301338
401,301739
388,302127
413,302540
420,302960
417,303377
399,303776
428,304204
408,304612
440,305052
428,305480
435,305915
418,306333
404,306737
420,307157
413,307570
409,307979
428,308407
413,308820
417,309237
412,309649
421,310070
420,310490
399,310889
409,311298
397,311695
404,312099
410,312509
433,312942
429,313371
437,313808
401,314209
443,314652
396,315048
426,315474
424,315898
443,316341
417,316758
422,317180
422,317602
432,318034
432,318466
448,318914
438,319352
444,319796
440,320236
404,320640
443,321083
448,321531
436,321967
409,322376
418,322794
443,323237
431,323668
424,324092
413,324505
437,324942
410,325352
405,325757
424,326181
423,326604
416,327020
429,327449
451,327900
427,328327
428,328755
448,329203
426,329629
416,330045
397,330442
431,330873
423,331296
423,331719
438,332157
392,332549
402,332951
430,333381
429,333810
408,334218
417,334635
420,335055
437,335492
405,335897
440,336337
412,336749
398,337147
418,337565
437,338002
435,338437
414,338851
426,339277
413,339690
418,340108
418,340526
408,340934
441,341375
423,341798
429,342227
389,342616
414,343030
389,343419
414,343833
421,344254
440,344694
422,345116
418,345534
417,345951
409,346360
434,346794
433,347227
430,347657
433,348090
424,348514
393,348907
410,349317
439,349756
450,350206
426,350632
411,351043
420,351463
424,351887
414,352301
423,352724
441,353165
426,353591
428,354019
414,354433
413,354846
403,355249
423,355672
391,356063
429,356492
428,356920
428,357348
436,357784
430,358214
426,358640
441,359081
438,359519
440,359959
393,360352
422,360774
428,361202
435,361637
434,362071
437,362508
448,362956
444,363400
464,363864
415,364279
445,364724
450,365174
441,365615
447,366062
428,366490
430,366920
413,367333
415,367748
436,368184
427,368611
424,369035
422,369457
431,369888
450,370338
422,370760
444,371204
455,371659
397,372056
426,372482
421,372903
452,373355
421,373776
430,374206
435,374641
436,375077
438,375515
426,375941
421,376362
436,376798
405,377203
410,377613
398,378011
419,378430
421,378851
422,379273
424,379697
438,380135
425,380560
421,380981
418,381399
418,381399
426,381825
423,382248
414,382662
398,383060
432,383492
421,383913
452,384365
425,384790
420,385210
428,385638
445,386083
438,386521
451,386972
474,387446
458,387904
428,388332
432,388764
418,389182
434,389616
402,390018
433,390451
435,390886
397,391283
422,391705
428,392133
448,392581
420,393001
434,393435
455,393890
434,394324
430,394754
415,395169
400,395569
430,395999
412,396411
440,396851
442,397293
424,397717
410,398127
418,398545
442,398987
448,399435
413,399848
423,400271
398,400669
420,401089
441,401530
438,401968
415,402383
403,402786
432,403218
432,403650
435,404085
422,404507
437,404944
439,405383
393,405776
444,406220
439,406659
450,407109
441,407550
439,407989
444,408433
450,408883
440,409323
434,409757
443,410200
445,410645
429,411074
440,411514
428,411942
440,412382
440,412822
423,413245
437,413682
418,414100
425,414525
418,414943
436,415379
414,415793
413,416206
420,416626
431,417057
400,417457
392,417849
419,418268
414,418682
435,419117
433,419550
431,419981
416,420397
412,420809
436,421245
433,421678
416,422094
417,422511
433,422944
420,423364
432,423796
448,424244
452,424696
413,425109
408,425517
436,425953
411,426364
407,426771
428,427199
421,427620
423,428043
426,428469
430,428899
402,429301
417,429718
428,430146
447,430593
401,430994
414,431408
400,431808
392,432200
397,432597
406,433003
411,433414
412,433826
416,434242
412,434654
437,435091
424,435515
413,435928
444,436372
444,436816
425,437241
409,437650
434,438084
436,438520
426,438946
403,439349
439,439788
418,440206
428,440634
444,441078
457,441535
427,441962
418,442380
414,442794
400,443194
413,443607
413,444020
420,444440
402,444842
403,445245
398,445643
425,446068
445,446513
428,446941
427,447368
423,447791
442,448233
427,448660
430,449090
431,449521
436,449957
415,450372
423,450795
410,451205
418,451623
390,452013
390,452403
403,452806
414,453220
449,453669
440,454109
427,454536
417,454953
421,455374
420,455794
418,456212
415,456627
