charts/episodic_return,global_step
10,10
9,19
25,44
11,55
46,101
22,123
12,135
32,167
31,198
14,212
30,242
29,271
17,288
23,311
13,324
22,346
25,371
23,394
10,404
17,421
18,439
48,487
81,568
14,582
13,595
14,609
18,627
10,637
28,665
34,699
19,718
17,735
13,748
12,760
17,777
29,806
26,832
13,845
26,871
12,883
11,894
50,944
32,976
40,1016
17,1033
9,1042
13,1055
22,1077
19,1096
16,1112
14,1126
20,1146
12,1158
34,1192
86,1278
29,1307
14,1321
9,1330
11,1341
11,1352
14,1366
10,1376
22,1398
24,1422
17,1439
14,1453
37,1490
11,1501
12,1513
11,1524
14,1538
12,1550
15,1565
20,1585
9,1594
12,1606
12,1618
15,1633
10,1643
14,1657
13,1670
13,1683
19,1702
13,1715
10,1725
13,1738
9,1747
28,1775
11,1786
13,1799
11,1810
11,1821
13,1834
14,1848
11,1859
12,1871
11,1882
11,1893
12,1905
12,1917
11,1928
11,1939
13,1952
13,1965
14,1979
9,1988
12,2000
12,2012
19,2031
11,2042
13,2055
10,2065
12,2077
9,2086
12,2098
11,2109
10,2119
15,2134
13,2147
14,2161
12,2173
9,2182
13,2195
11,2206
11,2217
13,2230
9,2239
9,2248
10,2258
10,2268
16,2284
10,2294
12,2306
13,2319
11,2330
12,2342
11,2353
14,2367
11,2378
9,2387
15,2402
11,2413
13,2426
11,2437
10,2447
13,2460
14,2474
10,2484
9,2493
10,2503
12,2515
9,2524
9,2533
17,2550
13,2563
12,2575
13,2588
11,2599
16,2615
15,2630
12,2642
10,2652
11,2663
9,2672
16,2688
10,2698
14,2712
14,2726
10,2736
12,2748
14,2762
13,2775
10,2785
10,2795
11,2806
9,2815
12,2827
9,2836
9,2845
11,2856
10,2866
11,2877
9,2886
11,2897
16,2913
12,2925
11,2936
11,2947
10,2957
16,2973
10,2983
9,2992
13,3005
12,3017
13,3030
12,3042
12,3054
13,3067
14,3081
16,3097
12,3109
14,3123
13,3136
9,3145
9,3154
12,3166
9,3175
14,3189
11,3200
11,3211
12,3223
10,3233
15,3248
11,3259
13,3272
9,3281
15,3296
9,3305
11,3316
13,3329
12,3341
15,3356
11,3367
11,3378
13,3391
12,3403
19,3422
11,3433
11,3444
11,3455
15,3470
17,3487
13,3500
12,3512
13,3525
18,3543
12,3555
10,3565
22,3587
12,3599
15,3614
12,3626
12,3638
14,3652
15,3667
15,3682
11,3693
10,3703
15,3718
16,3734
31,3765
23,3788
18,3806
13,3819
16,3835
18,3853
21,3874
16,3890
14,3904
19,3923
15,3938
26,3964
24,3988
15,4003
18,4021
17,4038
21,4059
20,4079
23,4102
23,4125
12,4137
29,4166
26,4192
16,4208
23,4231
20,4251
25,4276
41,4317
25,4342
23,4365
37,4402
27,4429
39,4468
31,4499
63,4562
58,4620
30,4650
28,4678
38,4716
20,4736
61,4797
36,4833
50,4883
64,4947
34,4981
59,5040
54,5094
96,5190
62,5252
48,5300
126,5426
70,5496
59,5555
53,5608
30,5638
36,5674
38,5712
31,5743
54,5797
63,5860
42,5902
31,5933
45,5978
60,6038
41,6079
41,6120
31,6151
50,6201
64,6265
31,6296
33,6329
39,6368
37,6405
54,6459
79,6538
47,6585
50,6635
22,6657
101,6758
54,6812
52,6864
37,6901
32,6933
19,6952
43,6995
32,7027
23,7050
28,7078
27,7105
37,7142
38,7180
36,7216
32,7248
43,7291
48,7339
36,7375
36,7411
29,7440
29,7469
43,7512
37,7549
28,7577
27,7604
37,7641
57,7698
24,7722
28,7750
43,7793
68,7861
34,7895
30,7925
26,7951
55,8006
38,8044
41,8085
41,8126
40,8166
60,8226
99,8325
41,8366
67,8433
38,8471
51,8522
28,8550
57,8607
49,8656
41,8697
43,8740
50,8790
48,8838
66,8904
90,8994
43,9037
55,9092
51,9143
86,9229
69,9298
88,9386
54,9440
94,9534
92,9626
47,9673
74,9747
154,9901
63,9964
57,10021
91,10112
58,10170
51,10221
59,10280
43,10323
105,10428
82,10510
53,10563
43,10606
51,10657
64,10721
46,10767
64,10831
60,10891
138,11029
118,11147
76,11223
44,11267
62,11329
99,11428
38,11466
86,11552
63,11615
39,11654
45,11699
54,11753
70,11823
42,11865
48,11913
97,12010
58,12068
41,12109
41,12150
106,12256
55,12311
37,12348
66,12414
