charts/episodic_return,global_step
19,19
12,31
22,53
10,63
16,79
29,108
24,132
23,155
18,173
13,186
17,203
10,213
16,229
28,257
10,267
13,280
56,336
19,355
27,382
33,415
11,426
20,446
27,473
21,494
18,512
41,553
23,576
10,586
34,620
29,649
35,684
19,703
13,716
11,727
10,737
20,757
17,774
11,785
12,797
27,824
74,898
24,922
26,948
27,975
24,999
45,1044
43,1087
28,1115
46,1161
29,1190
28,1218
22,1240
18,1258
19,1277
10,1287
67,1354
114,1468
31,1499
21,1520
34,1554
23,1577
39,1616
20,1636
39,1675
31,1706
16,1722
56,1778
29,1807
25,1832
25,1857
19,1876
21,1897
13,1910
16,1926
25,1951
23,1974
16,1990
16,2006
19,2025
34,2059
21,2080
24,2104
16,2120
16,2136
20,2156
15,2171
19,2190
16,2206
15,2221
19,2240
15,2255
18,2273
22,2295
15,2310
16,2326
17,2343
15,2358
20,2378
15,2393
14,2407
20,2427
17,2444
12,2456
19,2475
15,2490
17,2507
13,2520
12,2532
11,2543
15,2558
9,2567
11,2578
11,2589
14,2603
9,2612
12,2624
13,2637
8,2645
12,2657
11,2668
16,2684
19,2703
11,2714
15,2729
12,2741
11,2752
16,2768
12,2780
11,2791
18,2809
13,2822
16,2838
17,2855
12,2867
16,2883
14,2897
13,2910
18,2928
14,2942
10,2952
16,2968
16,2984
27,3011
18,3029
16,3045
11,3056
15,3071
31,3102
36,3138
13,3151
23,3174
18,3192
19,3211
11,3222
13,3235
23,3258
19,3277
18,3295
10,3305
16,3321
15,3336
14,3350
17,3367
18,3385
20,3405
13,3418
20,3438
12,3450
18,3468
16,3484
16,3500
20,3520
19,3539
13,3552
19,3571
12,3583
20,3603
21,3624
15,3639
16,3655
17,3672
15,3687
16,3703
21,3724
16,3740
19,3759
24,3783
11,3794
14,3808
12,3820
16,3836
20,3856
15,3871
18,3889
17,3906
13,3919
21,3940
20,3960
19,3979
13,3992
18,4010
14,4024
20,4044
19,4063
22,4085
22,4107
27,4134
19,4153
25,4178
26,4204
16,4220
21,4241
22,4263
26,4289
27,4316
23,4339
20,4359
35,4394
23,4417
17,4434
22,4456
25,4481
26,4507
38,4545
24,4569
36,4605
27,4632
42,4674
51,4725
34,4759
40,4799
40,4839
21,4860
31,4891
24,4915
34,4949
33,4982
48,5030
44,5074
65,5139
67,5206
58,5264
51,5315
60,5375
64,5439
90,5529
47,5576
91,5667
52,5719
69,5788
64,5852
35,5887
70,5957
60,6017
45,6062
62,6124
41,6165
37,6202
58,6260
66,6326
46,6372
26,6398
31,6429
46,6475
42,6517
42,6559
46,6605
44,6649
27,6676
40,6716
34,6750
32,6782
31,6813
26,6839
31,6870
22,6892
28,6920
22,6942
37,6979
21,7000
23,7023
23,7046
22,7068
25,7093
25,7118
26,7144
23,7167
22,7189
22,7211
23,7234
19,7253
22,7275
21,7296
32,7328
34,7362
24,7386
16,7402
21,7423
23,7446
22,7468
34,7502
32,7534
23,7557
19,7576
24,7600
25,7625
27,7652
19,7671
19,7690
28,7718
25,7743
31,7774
24,7798
20,7818
22,7840
30,7870
18,7888
20,7908
23,7931
23,7954
21,7975
29,8004
30,8034
24,8058
31,8089
20,8109
20,8129
29,8158
22,8180
27,8207
32,8239
32,8271
25,8296
20,8316
25,8341
22,8363
20,8383
29,8412
23,8435
23,8458
21,8479
25,8504
21,8525
27,8552
18,8570
29,8599
27,8626
16,8642
24,8666
31,8697
25,8722
21,8743
16,8759
22,8781
27,8808
18,8826
18,8844
31,8875
17,8892
21,8913
26,8939
25,8964
24,8988
18,9006
22,9028
21,9049
29,9078
28,9106
33,9139
16,9155
24,9179
20,9199
29,9228
18,9246
20,9266
20,9286
32,9318
43,9361
24,9385
20,9405
34,9439
26,9465
26,9491
27,9518
25,9543
32,9575
31,9606
25,9631
28,9659
36,9695
26,9721
30,9751
30,9781
39,9820
33,9853
32,9885
42,9927
37,9964
33,9997
21,10018
40,10058
35,10093
40,10133
42,10175
27,10202
39,10241
28,10269
37,10306
30,10336
34,10370
52,10422
38,10460
66,10526
45,10571
119,10690
36,10726
35,10761
52,10813
81,10894
119,11013
121,11134
59,11193
43,11236
49,11285
52,11337
69,11406
58,11464
80,11544
98,11642
80,11722
102,11824
68,11892
57,11949
170,12119
371,12490
148,12638
83,12721
111,12832
107,12939
82,13021
171,13192
174,13366
143,13509
88,13597
117,13714
89,13803
100,13903
119,14022
233,14255
77,14332
156,14488
120,14608
134,14742
103,14845
94,14939
172,15111
245,15356
273,15629
117,15746
97,15843
119,15962
118,16080
134,16214
166,16380
118,16498
223,16721
105,16826
136,16962
180,17142
100,17242
155,17397
135,17532
119,17651
90,17741
129,17870
137,18007
96,18103
132,18235
100,18335
89,18424
225,18649
115,18764
214,18978
142,19120
131,19251
113,19364
165,19529
166,19695
185,19880
116,19996
111,20107
252,20359
78,20437
100,20537
111,20648
102,20750
132,20882
139,21021
155,21176
120,21296
115,21411
119,21530
111,21641
119,21760
95,21855
115,21970
62,22032
110,22142
101,22243
93,22336
140,22476
102,22578
83,22661
103,22764
96,22860
152,23012
115,23127
82,23209
138,23347
139,23486
199,23685
165,23850
86,23936
91,24027
113,24140
103,24243
148,24391
72,24463
70,24533
114,24647
59,24706
83,24789
93,24882
76,24958
172,25130
68,25198
89,25287
89,25376
66,25442
58,25500
63,25563
56,25619
49,25668
108,25776
61,25837
51,25888
108,25996
85,26081
77,26158
102,26260
102,26362
63,26425
60,26485
47,26532
94,26626
61,26687
122,26809
68,26877
62,26939
51,26990
97,27087
61,27148
57,27205
55,27260
61,27321
81,27402
49,27451
68,27519
45,27564
86,27650
49,27699
45,27744
69,27813
63,27876
41,27917
46,27963
56,28019
92,28111
64,28175
42,28217
58,28275
75,28350
84,28434
66,28500
54,28554
83,28637
59,28696
44,28740
81,28821
49,28870
71,28941
42,28983
55,29038
64,29102
53,29155
47,29202
73,29275
50,29325
48,29373
84,29457
54,29511
62,29573
48,29621
57,29678
38,29716
53,29769
77,29846
40,29886
40,29926
68,29994
45,30039
40,30079
73,30152
48,30200
69,30269
54,30323
83,30406
80,30486
38,30524
66,30590
38,30628
57,30685
45,30730
52,30782
33,30815
51,30866
65,30931
54,30985
37,31022
44,31066
35,31101
45,31146
64,31210
44,31254
46,31300
46,31346
56,31402
41,31443
36,31479
36,31515
44,31559
37,31596
42,31638
55,31693
52,31745
40,31785
76,31861
106,31967
55,32022
31,32053
49,32102
42,32144
42,32186
43,32229
59,32288
38,32326
50,32376
64,32440
57,32497
47,32544
51,32595
47,32642
44,32686
56,32742
43,32785
52,32837
82,32919
61,32980
54,33034
122,33156
91,33247
114,33361
104,33465
67,33532
65,33597
117,33714
48,33762
79,33841
56,33897
50,33947
64,34011
59,34070
68,34138
89,34227
63,34290
55,34345
64,34409
68,34477
99,34576
48,34624
64,34688
63,34751
128,34879
76,34955
78,35033
78,35111
73,35184
146,35330
71,35401
112,35513
66,35579
41,35620
100,35720
50,35770
78,35848
130,35978
62,36040
55,36095
86,36181
45,36226
84,36310
60,36370
49,36419
86,36505
121,36626
104,36730
93,36823
44,36867
89,36956
55,37011
79,37090
142,37232
75,37307
148,37455
71,37526
114,37640
91,37731
63,37794
85,37879
121,38000
75,38075
115,38190
188,38378
89,38467
149,38616
83,38699
135,38834
69,38903
72,38975
96,39071
109,39180
74,39254
110,39364
97,39461
53,39514
122,39636
77,39713
57,39770
80,39850
62,39912
87,39999
111,40110
108,40218
76,40294
75,40369
100,40469
80,40549
94,40643
97,40740
84,40824
62,40886
80,40966
232,41198
105,41303
157,41460
201,41661
124,41785
206,41991
93,42084
87,42171
91,42262
129,42391
110,42501
208,42709
262,42971
500,43471
500,43971
500,44471
500,44971
271,45242
418,45660
495,46155
406,46561
284,46845
500,47345
118,47463
277,47740
369,48109
500,48609
500,49109
500,49609
500,50109
486,50595
500,51095
500,51595
500,52095
500,52595
500,53095
500,53595
500,54095
500,54595
500,55095
500,55595
500,56095
500,56595
500,57095
500,57595
500,58095
500,58595
500,59095
500,59595
500,60095
500,60595
500,61095
500,61595
500,62095
500,62595
500,63095
500,63595
500,64095
500,64595
500,65095
500,65595
500,66095
500,66595
500,67095
500,67595
500,68095
500,68595
500,69095
500,69595
500,70095
500,70595
500,71095
500,71595
500,72095
500,72595
500,73095
500,73595
16,73611
500,74111
500,74611
500,75111
500,75611
500,76111
500,76611
500,77111
500,77611
500,78111
500,78611
500,79111
500,79611
500,80111
500,80611
500,81111
18,81129
500,81629
500,82129
500,82629
500,83129
500,83629
15,83644
15,83659
500,84159
500,84659
500,85159
500,85659
500,86159
500,86659
500,87159
500,87659
500,88159
500,88659
500,89159
500,89659
500,90159
500,90659
500,91159
500,91659
500,92159
500,92659
500,93159
500,93659
500,94159
500,94659
500,95159
500,95659
500,96159
500,96659
500,97159
500,97659
500,98159
500,98659
500,99159
500,99659
500,100159
500,100659
17,100676
500,101176
500,101676
500,102176
500,102676
14,102690
500,103190
14,103204
500,103704
500,104204
500,104704
500,105204
500,105704
500,106204
500,106704
500,107204
500,107704
14,107718
500,108218
15,108233
14,108247
500,108747
500,109247
500,109747
500,110247
500,110747
17,110764
500,111264
500,111764
500,112264
500,112764
500,113264
500,113764
500,114264
500,114764
500,115264
500,115764
500,116264
500,116764
500,117264
17,117281
500,117781
500,118281
500,118781
500,119281
500,119781
500,120281
500,120781
500,121281
500,121781
500,122281
500,122781
500,123281
500,123781
500,124281
500,124781
500,125281
500,125781
500,126281
500,126781
500,127281
500,127781
500,128281
500,128781
500,129281
500,129781
500,130281
500,130781
500,131281
500,131781
500,132281
500,132781
500,132781
15,132796
500,133296
500,133796
500,134296
500,134796
500,135296
500,135796
16,135812
12,135824
18,135842
500,136342
500,136842
500,137342
500,137842
500,138342
500,138842
500,139342
500,139842
500,140342
500,140842
500,141342
500,141842
500,142342
500,142842
500,143342
500,143842
500,144342
500,144842
52,144894
500,145394
500,145894
500,146394
500,146894
49,146943
52,146995
500,147495
500,147995
500,148495
500,148995
57,149052
50,149102
500,149602
500,150102
500,150602
500,151102
500,151602
16,151618
500,152118
500,152618
500,153118
500,153618
500,154118
500,154618
500,155118
500,155618
500,156118
500,156618
500,157118
500,157618
500,158118
500,158618
500,159118
500,159618
57,159675
500,160175
500,160675
500,161175
52,161227
57,161284
500,161784
500,162284
55,162339
60,162399
500,162899
500,163399
57,163456
56,163512
500,164012
56,164068
60,164128
500,164628
500,165128
500,165628
500,166128
17,166145
54,166199
56,166255
60,166315
500,166815
56,166871
500,167371
18,167389
60,167449
57,167506
16,167522
19,167541
20,167561
19,167580
54,167634
59,167693
19,167712
56,167768
500,168268
16,168284
58,168342
55,168397
20,168417
58,168475
59,168534
20,168554
18,168572
57,168629
56,168685
16,168701
53,168754
60,168814
18,168832
55,168887
56,168943
57,169000
56,169056
19,169075
58,169133
22,169155
23,169178
17,169195
59,169254
22,169276
19,169295
21,169316
55,169371
18,169389
17,169406
17,169423
19,169442
18,169460
60,169520
20,169540
56,169596
20,169616
20,169636
57,169693
22,169715
58,169773
55,169828
59,169887
18,169905
17,169922
19,169941
61,170002
15,170017
57,170074
58,170132
19,170151
64,170215
64,170279
62,170341
19,170360
15,170375
19,170394
58,170452
22,170474
63,170537
63,170600
19,170619
20,170639
62,170701
22,170723
23,170746
19,170765
64,170829
62,170891
67,170958
62,171020
23,171043
68,171111
65,171176
21,171197
70,171267
72,171339
71,171410
69,171479
22,171501
70,171571
65,171636
66,171702
25,171727
500,172227
22,172249
500,172749
22,172771
500,173271
283,173554
19,173573
20,173593
21,173614
21,173635
24,173659
20,173679
17,173696
190,173886
176,174062
24,174086
21,174107
18,174125
23,174148
16,174164
169,174333
19,174352
19,174371
18,174389
154,174543
24,174567
20,174587
23,174610
21,174631
21,174652
21,174673
152,174825
19,174844
22,174866
141,175007
22,175029
21,175050
131,175181
21,175202
20,175222
25,175247
130,175377
25,175402
22,175424
126,175550
134,175684
125,175809
134,175943
127,176070
133,176203
135,176338
130,176468
134,176602
128,176730
133,176863
133,176996
132,177128
127,177255
135,177390
132,177522
134,177656
135,177791
141,177932
142,178074
137,178211
143,178354
136,178490
144,178634
141,178775
143,178918
144,179062
148,179210
143,179353
132,179485
135,179620
140,179760
135,179895
146,180041
142,180183
149,180332
162,180494
151,180645
170,180815
164,180979
182,181161
191,181352
210,181562
193,181755
208,181963
224,182187
216,182403
250,182653
214,182867
207,183074
196,183270
205,183475
167,183642
170,183812
176,183988
152,184140
150,184290
150,184440
120,184560
121,184681
123,184804
108,184912
114,185026
123,185149
123,185272
127,185399
135,185534
133,185667
122,185789
114,185903
128,186031
105,186136
108,186244
102,186346
91,186437
102,186539
91,186630
86,186716
96,186812
83,186895
80,186975
87,187062
91,187153
79,187232
81,187313
87,187400
81,187481
79,187560
80,187640
76,187716
77,187793
82,187875
70,187945
67,188012
77,188089
62,188151
63,188214
70,188284
66,188350
78,188428
60,188488
66,188554
54,188608
58,188666
58,188724
58,188782
58,188840
59,188899
54,188953
49,189002
54,189056
64,189120
58,189178
60,189238
57,189295
50,189345
56,189401
59,189460
54,189514
61,189575
42,189617
53,189670
55,189725
43,189768
43,189811
51,189862
40,189902
46,189948
52,190000
39,190039
41,190080
60,190140
53,190193
41,190234
46,190280
52,190332
54,190386
46,190432
45,190477
45,190522
49,190571
49,190620
50,190670
49,190719
54,190773
46,190819
49,190868
53,190921
52,190973
55,191028
49,191077
46,191123
52,191175
57,191232
50,191282
46,191328
45,191373
46,191419
43,191462
39,191501
43,191544
39,191583
46,191629
35,191664
51,191715
36,191751
48,191799
34,191833
46,191879
38,191917
44,191961
41,192002
38,192040
41,192081
34,192115
32,192147
41,192188
40,192228
40,192268
33,192301
26,192327
26,192353
30,192383
33,192416
31,192447
34,192481
23,192504
32,192536
40,192576
34,192610
27,192637
42,192679
34,192713
41,192754
22,192776
29,192805
31,192836
37,192873
40,192913
37,192950
31,192981
25,193006
28,193034
28,193062
29,193091
39,193130
41,193171
32,193203
33,193236
35,193271
40,193311
32,193343
34,193377
36,193413
37,193450
33,193483
25,193508
25,193533
22,193555
32,193587
31,193618
37,193655
35,193690
29,193719
36,193755
29,193784
22,193806
40,193846
36,193882
30,193912
23,193935
23,193958
39,193997
37,194034
36,194070
35,194105
29,194134
33,194167
26,194193
41,194234
36,194270
38,194308
34,194342
27,194369
30,194399
39,194438
37,194475
35,194510
37,194547
25,194572
27,194599
36,194635
43,194678
25,194703
20,194723
33,194756
26,194782
31,194813
27,194840
22,194862
35,194897
33,194930
29,194959
35,194994
32,195026
33,195059
29,195088
27,195115
33,195148
21,195169
24,195193
32,195225
21,195246
27,195273
31,195304
33,195337
33,195370
27,195397
24,195421
24,195445
24,195469
27,195496
28,195524
26,195550
38,195588
38,195588
31,195619
28,195647
22,195669
28,195697
21,195718
24,195742
23,195765
29,195794
28,195822
27,195849
21,195870
30,195900
19,195919
28,195947
31,195978
23,196001
25,196026
28,196054
18,196072
32,196104
26,196130
29,196159
24,196183
33,196216
29,196245
26,196271
23,196294
30,196324
27,196351
27,196378
21,196399
22,196421
28,196449
30,196479
22,196501
24,196525
37,196562
23,196585
26,196611
27,196638
37,196675
33,196708
24,196732
29,196761
27,196788
36,196824
25,196849
20,196869
24,196893
22,196915
27,196942
24,196966
20,196986
24,197010
25,197035
28,197063
26,197089
32,197121
24,197145
24,197169
22,197191
30,197221
35,197256
20,197276
23,197299
32,197331
19,197350
35,197385
29,197414
21,197435
30,197465
26,197491
29,197520
27,197547
28,197575
30,197605
20,197625
21,197646
33,197679
25,197704
26,197730
25,197755
37,197792
30,197822
40,197862
34,197896
32,197928
24,197952
26,197978
25,198003
22,198025
26,198051
36,198087
23,198110
25,198135
28,198163
31,198194
30,198224
30,198254
25,198279
29,198308
29,198337
25,198362
33,198395
31,198426
26,198452
28,198480
21,198501
25,198526
30,198556
34,198590
33,198623
29,198652
26,198678
22,198700
30,198730
36,198766
31,198797
32,198829
34,198863
32,198895
35,198930
40,198970
32,199002
33,199035
34,199069
27,199096
36,199132
31,199163
30,199193
22,199215
36,199251
29,199280
30,199310
32,199342
26,199368
25,199393
31,199424
19,199443
29,199472
24,199496
35,199531
36,199567
29,199596
30,199626
33,199659
34,199693
26,199719
36,199755
28,199783
23,199806
20,199826
23,199849
30,199879
26,199905
28,199933
40,199973
32,200005
33,200038
33,200071
30,200101
24,200125
28,200153
23,200176
27,200203
36,200239
28,200267
29,200296
31,200327
32,200359
27,200386
27,200413
29,200442
40,200482
43,200525
32,200557
38,200595
28,200623
41,200664
30,200694
40,200734
32,200766
39,200805
32,200837
32,200869
34,200903
25,200928
28,200956
28,200984
45,201029
34,201063
33,201096
38,201134
31,201165
38,201203
37,201240
30,201270
37,201307
34,201341
23,201364
24,201388
37,201425
31,201456
36,201492
30,201522
37,201559
40,201599
38,201637
28,201665
38,201703
30,201733
34,201767
29,201796
29,201825
41,201866
26,201892
46,201938
37,201975
33,202008
39,202047
27,202074
43,202117
34,202151
28,202179
38,202217
33,202250
32,202282
37,202319
25,202344
31,202375
25,202400
27,202427
34,202461
34,202495
26,202521
32,202553
31,202584
28,202612
42,202654
39,202693
36,202729
41,202770
36,202806
35,202841
30,202871
44,202915
50,202965
31,202996
40,203036
39,203075
29,203104
40,203144
31,203175
37,203212
27,203239
32,203271
28,203299
44,203343
41,203384
36,203420
53,203473
44,203517
48,203565
47,203612
27,203639
38,203677
33,203710
30,203740
48,203788
35,203823
36,203859
38,203897
27,203924
35,203959
44,204003
38,204041
42,204083
32,204115
33,204148
44,204192
33,204225
27,204252
57,204309
41,204350
34,204384
33,204417
30,204447
33,204480
39,204519
41,204560
38,204598
35,204633
46,204679
42,204721
30,204751
30,204781
36,204817
36,204853
55,204908
39,204947
44,204991
48,205039
36,205075
37,205112
57,205169
55,205224
38,205262
39,205301
51,205352
52,205404
38,205442
40,205482
56,205538
27,205565
73,205638
40,205678
56,205734
90,205824
39,205863
64,205927
39,205966
34,206000
54,206054
45,206099
44,206143
56,206199
79,206278
56,206334
35,206369
42,206411
33,206444
59,206503
99,206602
69,206671
139,206810
40,206850
90,206940
98,207038
66,207104
47,207151
149,207300
54,207354
81,207435
72,207507
83,207590
59,207649
151,207800
117,207917
52,207969
279,208248
106,208354
189,208543
117,208660
128,208788
116,208904
89,208993
168,209161
108,209269
290,209559
81,209640
59,209699
73,209772
81,209853
150,210003
88,210091
89,210180
77,210257
118,210375
90,210465
146,210611
96,210707
169,210876
143,211019
299,211318
170,211488
284,211772
131,211903
182,212085
181,212266
260,212526
267,212793
248,213041
360,213401
500,213901
500,214401
500,214901
500,215401
500,215901
500,216401
500,216901
500,217401
500,217901
500,218401
500,218901
500,219401
500,219901
500,220401
500,220901
500,221401
500,221901
500,222401
500,222901
500,223401
500,223901
500,224401
500,224901
500,225401
500,225901
500,226401
500,226901
500,227401
500,227901
500,228401
500,228901
500,229401
500,229901
500,230401
500,230901
500,231401
500,231901
500,232401
500,232901
500,233401
500,233901
500,234401
500,234901
500,235401
500,235901
500,236401
500,236901
500,237401
500,237901
500,238401
500,238901
500,239401
500,239901
500,240401
500,240901
500,241401
500,241901
500,242401
500,242901
500,243401
500,243901
500,244401
500,244901
500,245401
500,245901
500,246401
500,246901
500,247401
500,247901
500,248401
500,248901
500,249401
500,249901
500,250401
500,250901
500,251401
500,251901
500,252401
500,252901
500,253401
500,253901
500,254401
500,254901
500,255401
500,255901
500,256401
500,256901
500,257401
500,257901
500,258401
500,258901
500,259401
500,259901
500,260401
500,260901
500,261401
500,261901
500,262401
500,262401
500,262901
500,263401
500,263901
500,264401
500,264901
500,265401
500,265901
500,266401
500,266901
500,267401
500,267901
500,268401
500,268901
500,269401
500,269901
500,270401
500,270901
500,271401
500,271901
500,272401
500,272901
500,273401
500,273901
500,274401
500,274901
500,275401
500,275901
500,276401
500,276901
500,277401
500,277901
500,278401
500,278901
500,279401
500,279901
500,280401
500,280901
500,281401
500,281901
500,282401
500,282901
500,283401
500,283901
500,284401
500,284901
500,285401
500,285901
500,286401
500,286901
500,287401
500,287901
500,288401
500,288901
500,289401
500,289901
500,290401
500,290901
500,291401
500,291901
500,292401
500,292901
500,293401
500,293901
500,294401
500,294901
500,295401
500,295901
500,296401
500,296901
500,297401
500,297901
500,298401
500,298901
500,299401
500,299901
500,300401
500,300901
500,301401
500,301901
500,302401
500,302901
500,303401
500,303901
500,304401
500,304901
500,305401
500,305901
500,306401
500,306901
500,307401
500,307901
500,308401
500,308901
500,309401
500,309901
500,310401
500,310901
500,311401
500,311901
500,312401
500,312901
500,313401
500,313901
500,314401
500,314901
500,315401
500,315901
500,316401
500,316901
500,317401
500,317901
500,318401
500,318901
500,319401
500,319901
500,320401
500,320901
500,321401
500,321901
500,322401
500,322901
500,323401
500,323901
500,324401
500,324901
500,325401
500,325901
500,326401
500,326901
500,327401
500,327901
500,328401
500,328901
500,329401
500,329901
500,330401
500,330901
500,331401
500,331901
500,332401
500,332901
500,333401
500,333901
500,334401
500,334901
500,335401
500,335901
500,336401
500,336901
500,337401
500,337901
500,338401
500,338901
500,339401
500,339901
500,340401
500,340901
500,341401
500,341901
500,342401
500,342901
500,343401
500,343901
500,344401
500,344901
500,345401
500,345901
500,346401
500,346901
500,347401
500,347901
500,348401
500,348901
500,349401
500,349901
500,350401
500,350901
500,351401
500,351901
500,352401
500,352901
500,353401
500,353901
500,354401
500,354901
500,355401
500,355901
500,356401
500,356901
500,357401
500,357901
500,358401
500,358901
500,359401
500,359901
500,360401
500,360901
500,361401
500,361901
500,362401
500,362901
500,363401
500,363901
500,364401
500,364401
500,364901
500,365401
500,365901
500,366401
500,366901
500,367401
500,367901
500,368401
500,368901
500,369401
500,369901
500,370401
500,370901
500,371401
500,371901
500,372401
500,372901
500,373401
500,373901
500,374401
500,374901
500,375401
500,375901
500,376401
500,376901
500,377401
500,377901
500,378401
500,378901
500,379401
500,379901
500,380401
500,380901
500,381401
500,381901
500,382401
500,382901
500,383401
500,383901
500,384401
500,384901
500,385401
500,385901
500,386401
500,386901
500,387401
500,387901
500,388401
500,388901
500,389401
500,389901
500,390401
500,390901
500,391401
500,391901
500,392401
500,392901
500,393401
500,393901
500,394401
500,394901
500,395401
500,395901
500,396401
500,396901
500,397401
500,397901
500,398401
500,398901
500,399401
500,399901
500,400401
500,400901
500,401401
500,401901
500,402401
500,402901
500,403401
500,403901
500,404401
500,404901
500,405401
500,405901
500,406401
500,406901
500,407401
500,407901
500,408401
500,408901
500,409401
500,409901
500,410401
500,410901
500,411401
500,411901
500,412401
500,412901
500,413401
500,413901
500,414401
500,414901
500,415401
500,415901
500,416401
500,416901
500,417401
500,417901
500,418401
500,418901
500,419401
500,419901
500,420401
500,420901
500,421401
500,421901
500,422401
500,422901
500,423401
500,423901
500,424401
500,424901
500,425401
500,425901
500,426401
500,426901
500,427401
500,427901
500,428401
500,428901
500,429401
500,429901
500,430401
500,430901
500,431401
500,431901
500,432401
500,432901
500,433401
500,433901
500,434401
500,434901
500,435401
500,435901
500,436401
500,436901
500,437401
500,437901
500,438401
500,438901
500,439401
500,439901
500,440401
500,440901
500,441401
500,441901
500,442401
500,442901
500,443401
500,443901
500,444401
500,444901
500,445401
500,445901
500,446401
500,446901
500,447401
500,447901
500,448401
500,448901
500,449401
500,449901
500,450401
500,450901
500,451401
500,451901
500,452401
500,452901
500,453401
500,453901
500,454401
500,454901
