episodic_return,global_step
14,14
18,32
15,47
24,71
38,109
14,123
23,146
54,200
21,221
24,245
14,259
13,272
19,291
11,302
24,326
16,342
11,353
29,382
9,391
10,401
69,470
14,484
32,516
25,541
24,565
21,586
48,634
15,649
13,662
16,678
27,705
14,719
27,746
12,758
36,794
41,835
19,854
33,887
51,938
23,961
13,974
14,988
25,1013
30,1043
24,1067
14,1081
13,1094
51,1145
16,1161
16,1177
15,1192
9,1201
23,1224
20,1244
16,1260
26,1286
31,1317
18,1335
27,1362
30,1392
18,1410
21,1431
18,1449
29,1478
29,1507
15,1522
18,1540
17,1557
11,1568
12,1580
16,1596
12,1608
15,1623
13,1636
16,1652
24,1676
17,1693
23,1716
12,1728
26,1754
11,1765
13,1778
12,1790
14,1804
22,1826
19,1845
21,1866
13,1879
9,1888
9,1897
17,1914
25,1939
9,1948
14,1962
13,1975
11,1986
11,1997
15,2012
10,2022
11,2033
9,2042
13,2055
10,2065
10,2075
31,2106
12,2118
12,2130
10,2140
14,2154
11,2165
15,2180
12,2192
15,2207
13,2220
10,2230
9,2239
9,2248
11,2259
19,2278
11,2289
11,2300
13,2313
15,2328
13,2341
14,2355
14,2369
12,2381
10,2391
12,2403
20,2423
14,2437
19,2456
21,2477
9,2486
18,2504
10,2514
15,2529
10,2539
27,2566
10,2576
25,2601
13,2614
16,2630
19,2649
11,2660
11,2671
15,2686
20,2706
15,2721
15,2736
19,2755
12,2767
15,2782
13,2795
16,2811
10,2821
25,2846
18,2864
14,2878
11,2889
9,2898
15,2913
13,2926
16,2942
14,2956
20,2976
23,2999
10,3009
22,3031
13,3044
17,3061
15,3076
12,3088
12,3100
15,3115
12,3127
10,3137
17,3154
17,3171
14,3185
15,3200
17,3217
19,3236
12,3248
14,3262
17,3279
17,3296
27,3323
11,3334
18,3352
17,3369
12,3381
12,3393
16,3409
13,3422
10,3432
18,3450
15,3465
25,3490
24,3514
11,3525
13,3538
22,3560
15,3575
16,3591
16,3607
21,3628
14,3642
24,3666
14,3680
20,3700
11,3711
13,3724
33,3757
18,3775
23,3798
27,3825
26,3851
23,3874
29,3903
39,3942
23,3965
32,3997
29,4026
18,4044
19,4063
24,4087
76,4163
28,4191
23,4214
21,4235
45,4280
27,4307
25,4332
34,4366
37,4403
37,4440
30,4470
39,4509
31,4540
29,4569
59,4628
80,4708
52,4760
55,4815
63,4878
68,4946
39,4985
46,5031
35,5066
60,5126
44,5170
33,5203
23,5226
44,5270
35,5305
28,5333
19,5352
33,5385
40,5425
45,5470
37,5507
29,5536
29,5565
46,5611
35,5646
31,5677
25,5702
36,5738
55,5793
34,5827
54,5881
42,5923
26,5949
37,5986
30,6016
42,6058
32,6090
29,6119
24,6143
29,6172
36,6208
25,6233
26,6259
31,6290
36,6326
26,6352
25,6377
39,6416
39,6455
30,6485
52,6537
25,6562
35,6597
49,6646
37,6683
28,6711
36,6747
28,6775
31,6806
60,6866
59,6925
29,6954
39,6993
39,7032
27,7059
97,7156
49,7205
62,7267
38,7305
39,7344
113,7457
37,7494
57,7551
55,7606
46,7652
69,7721
53,7774
49,7823
72,7895
35,7930
44,7974
84,8058
47,8105
45,8150
145,8295
97,8392
64,8456
56,8512
49,8561
41,8602
44,8646
86,8732
62,8794
76,8870
99,8969
79,9048
70,9118
85,9203
58,9261
39,9300
109,9409
65,9474
45,9519
34,9553
60,9613
35,9648
40,9688
43,9731
57,9788
57,9845
48,9893
40,9933
119,10052
64,10116
40,10156
51,10207
60,10267
42,10309
53,10362
44,10406
48,10454
63,10517
65,10582
94,10676
74,10750
87,10837
79,10916
76,10992
57,11049
70,11119
105,11224
130,11354
121,11475
184,11659
93,11752
345,12097
93,12190
304,12494
120,12614
102,12716
163,12879
210,13089
232,13321
282,13603
384,13987
500,14487
500,14987
257,15244
500,15744
500,16244
500,16744
500,17244
500,17744
500,18244
500,18744
500,19244
500,19744
500,20244
500,20744
500,21244
500,21744
500,22244
500,22744
500,23244
500,23744
500,24244
500,24744
500,25244
500,25744
500,26244
500,26744
371,27115
431,27546
500,28046
500,28546
500,29046
500,29546
500,30046
500,30546
500,31046
500,31546
500,32046
500,32546
500,33046
500,33546
500,34046
500,34546
500,35046
500,35546
500,36046
500,36546
500,37046
500,37546
500,38046
500,38546
500,39046
500,39546
500,40046
370,40416
500,40916
500,41416
500,41916
500,42416
323,42739
500,43239
500,43739
500,44239
500,44739
500,45239
500,45739
500,46239
447,46686
377,47063
500,47563
476,48039
445,48484
500,48984
500,49484
500,49984
500,50484
367,50851
457,51308
234,51542
430,51972
182,52154
495,52649
429,53078
312,53390
245,53635
500,54135
304,54439
500,54939
481,55420
427,55847
235,56082
280,56362
221,56583
290,56873
234,57107
230,57337
357,57694
234,57928
245,58173
500,58673
314,58987
447,59434
500,59934
253,60187
331,60518
500,61018
195,61213
500,61713
500,62213
500,62713
500,63213
500,63713
500,64213
500,64713
500,65213
500,65713
500,66213
500,66713
500,67213
500,67713
500,68213
500,68713
500,69213
500,69713
500,70213
500,70713
375,71088
500,71588
500,72088
500,72588
500,73088
500,73588
500,74088
500,74588
500,75088
389,75477
500,75977
446,76423
448,76871
340,77211
467,77678
383,78061
467,78528
500,79028
307,79335
385,79720
500,80220
500,80720
500,81220
500,81720
500,82220
500,82720
500,83220
412,83632
500,84132
500,84632
500,85132
384,85516
319,85835
255,86090
500,86590
402,86992
500,87492
500,87992
500,88492
500,88992
500,89492
500,89992
484,90476
500,90976
500,91476
500,91976
268,92244
323,92567
500,93067
500,93567
500,94067
237,94304
236,94540
232,94772
312,95084
241,95325
500,95825
292,96117
500,96617
455,97072
180,97252
240,97492
251,97743
238,97981
254,98235
500,98735
110,98845
244,99089
378,99467
236,99703
116,99819
408,100227
243,100470
244,100714
106,100820
339,101159
104,101263
248,101511
252,101763
111,101874
104,101978
182,102160
109,102269
109,102378
103,102481
390,102871
230,103101
232,103333
184,103517
311,103828
224,104052
94,104146
101,104247
94,104341
98,104439
94,104533
109,104642
97,104739
102,104841
91,104932
107,105039
112,105151
99,105250
90,105340
99,105439
90,105529
84,105613
89,105702
85,105787
86,105873
94,105967
83,106050
81,106131
90,106221
92,106313
90,106403
91,106494
99,106593
95,106688
93,106781
95,106876
95,106971
82,107053
85,107138
35,107173
90,107263
83,107346
92,107438
88,107526
85,107611
88,107699
39,107738
85,107823
93,107916
89,108005
86,108091
84,108175
39,108214
32,108246
33,108279
42,108321
28,108349
88,108437
86,108523
90,108613
32,108645
33,108678
79,108757
30,108787
28,108815
25,108840
24,108864
37,108901
79,108980
25,109005
27,109032
27,109059
26,109085
31,109116
31,109147
31,109178
30,109208
28,109236
23,109259
32,109291
22,109313
30,109343
34,109377
31,109408
25,109433
23,109456
31,109487
78,109565
27,109592
31,109623
30,109653
80,109733
79,109812
31,109843
30,109873
82,109955
27,109982
28,110010
32,110042
30,110072
27,110099
24,110123
78,110201
26,110227
26,110253
31,110284
25,110309
71,110380
33,110413
75,110488
28,110516
73,110589
71,110660
30,110690
26,110716
72,110788
33,110821
79,110900
73,110973
82,111055
76,111131
78,111209
77,111286
79,111365
77,111442
69,111511
337,111848
238,112086
80,112166
125,112291
187,112478
177,112655
183,112838
186,113024
128,113152
77,113229
200,113429
136,113565
192,113757
83,113840
146,113986
130,114116
84,114200
235,114435
137,114572
292,114864
137,115001
81,115082
299,115381
322,115703
318,116021
249,116270
197,116467
145,116612
449,117061
330,117391
500,117891
500,118391
270,118661
337,118998
199,119197
331,119528
457,119985
500,120485
500,120985
218,121203
222,121425
500,121925
347,122272
461,122733
320,123053
287,123340
218,123558
216,123774
405,124179
467,124646
406,125052
500,125552
347,125899
500,126399
500,126899
500,127399
302,127701
452,128153
430,128583
500,129083
500,129583
500,130083
500,130583
334,130917
500,131417
500,131917
500,132417
500,132917
500,133417
500,133917
500,134417
500,134917
500,135417
500,135917
500,136417
500,136917
500,137417
500,137917
500,138417
500,138917
500,139417
500,139917
500,140417
500,140917
500,141417
500,141917
500,142417
500,142917
500,143417
500,143917
500,144417
500,144917
500,145417
500,145917
500,146417
500,146917
500,147417
500,147917
500,148417
500,148917
500,149417
500,149917
500,150417
500,150917
500,151417
500,151917
500,152417
500,152917
500,153417
500,153917
500,154417
500,154917
500,155417
500,155917
500,156417
500,156917
500,157417
500,157917
500,158417
500,158917
500,159417
500,159917
500,160417
500,160917
500,161417
500,161917
500,162417
500,162917
500,163417
500,163917
500,164417
500,164917
500,165417
500,165917
500,166417
500,166917
500,167417
500,167917
500,168417
500,168917
500,169417
369,169786
500,170286
500,170786
369,171155
500,171655
500,172155
500,172655
500,173155
372,173527
406,173933
382,174315
500,174815
349,175164
500,175664
500,176164
500,176664
500,177164
500,177664
500,178164
500,178664
372,179036
500,179536
500,180036
500,180536
491,181027
299,181326
314,181640
500,182140
500,182640
394,183034
450,183484
500,183984
500,184484
500,184984
500,185484
224,185708
170,185878
232,186110
438,186548
439,186987
500,187487
500,187987
324,188311
264,188575
500,189075
500,189575
500,190075
500,190575
500,191075
500,191575
343,191918
500,192418
500,192918
491,193409
386,193795
500,194295
500,194795
500,195295
500,195795
500,196295
500,196795
500,197295
500,197795
500,198295
500,198795
500,199295
500,199795
468,200263
287,200550
393,200943
500,201443
500,201943
500,202443
482,202925
500,203425
500,203925
500,204425
500,204925
500,205425
500,205925
500,206425
500,206925
500,207425
500,207925
500,208425
500,208925
500,209425
500,209925
500,210425
500,210925
500,211425
500,211925
500,212425
500,212925
500,213425
500,213925
500,214425
500,214925
500,215425
500,215925
500,216425
500,216925
500,217425
500,217925
500,218425
500,218925
500,219425
500,219925
500,220425
500,220925
500,221425
500,221925
500,222425
500,222925
500,223425
500,223925
500,224425
500,224925
500,225425
500,225925
500,226425
500,226925
500,227425
500,227925
500,228425
368,228793
315,229108
406,229514
392,229906
257,230163
376,230539
408,230947
493,231440
261,231701
500,232201
485,232686
357,233043
500,233543
352,233895
500,234395
500,234895
401,235296
500,235796
500,236296
500,236796
500,237296
500,237796
469,238265
355,238620
334,238954
347,239301
414,239715
468,240183
310,240493
309,240802
272,241074
272,241346
260,241606
236,241842
208,242050
181,242231
238,242469
