charts/episodic_return,global_step
28,28
18,46
23,69
12,81
12,93
17,110
30,140
15,155
22,177
10,187
15,202
20,222
9,231
15,246
27,273
13,286
58,344
43,387
25,412
25,437
17,454
15,469
17,486
17,503
16,519
21,540
12,552
14,566
13,579
20,599
18,617
22,639
14,653
19,672
22,694
17,711
11,722
18,740
27,767
22,789
29,818
15,833
18,851
24,875
29,904
24,928
20,948
15,963
22,985
24,1009
15,1024
38,1062
12,1074
21,1095
22,1117
19,1136
28,1164
26,1190
26,1216
10,1226
16,1242
67,1309
38,1347
25,1372
16,1388
49,1437
24,1461
22,1483
22,1505
24,1529
25,1554
34,1588
50,1638
31,1669
19,1688
24,1712
94,1806
39,1845
81,1926
41,1967
76,2043
54,2097
24,2121
35,2156
39,2195
35,2230
27,2257
68,2325
40,2365
129,2494
37,2531
38,2569
54,2623
21,2644
65,2709
132,2841
36,2877
64,2941
29,2970
86,3056
39,3095
62,3157
38,3195
33,3228
71,3299
66,3365
135,3500
63,3563
50,3613
106,3719
70,3789
51,3840
21,3861
17,3878
88,3966
48,4014
64,4078
160,4238
169,4407
37,4444
95,4539
32,4571
59,4630
31,4661
57,4718
62,4780
107,4887
114,5001
33,5034
36,5070
32,5102
40,5142
39,5181
81,5262
168,5430
149,5579
99,5678
337,6015
167,6182
219,6401
493,6894
79,6973
201,7174
324,7498
500,7998
500,8498
374,8872
211,9083
327,9410
434,9844
248,10092
500,10592
500,11092
468,11560
432,11992
379,12371
286,12657
313,12970
348,13318
185,13503
149,13652
334,13986
215,14201
341,14542
216,14758
500,15258
276,15534
360,15894
230,16124
225,16349
275,16624
187,16811
139,16950
113,17063
260,17323
178,17501
83,17584
174,17758
261,18019
333,18352
216,18568
116,18684
204,18888
141,19029
178,19207
217,19424
160,19584
147,19731
69,19800
184,19984
113,20097
137,20234
101,20335
111,20446
112,20558
238,20796
141,20937
101,21038
121,21159
115,21274
168,21442
146,21588
192,21780
243,22023
139,22162
88,22250
123,22373
149,22522
123,22645
107,22752
107,22859
155,23014
81,23095
115,23210
151,23361
170,23531
122,23653
177,23830
142,23972
195,24167
104,24271
111,24382
210,24592
135,24727
118,24845
245,25090
200,25290
140,25430
212,25642
167,25809
208,26017
155,26172
203,26375
123,26498
127,26625
111,26736
120,26856
143,26999
85,27084
125,27209
139,27348
142,27490
173,27663
104,27767
101,27868
135,28003
102,28105
93,28198
158,28356
60,28416
134,28550
85,28635
114,28749
122,28871
93,28964
107,29071
138,29209
132,29341
140,29481
185,29666
101,29767
137,29904
217,30121
169,30290
151,30441
150,30591
183,30774
121,30895
108,31003
133,31136
188,31324
149,31473
145,31618
119,31737
125,31862
134,31996
238,32234
257,32491
153,32644
308,32952
192,33144
167,33311
370,33681
500,34181
275,34456
500,34956
169,35125
210,35335
221,35556
287,35843
297,36140
151,36291
162,36453
126,36579
239,36818
110,36928
102,37030
60,37090
111,37201
158,37359
196,37555
183,37738
166,37904
134,38038
104,38142
135,38277
174,38451
198,38649
134,38783
123,38906
237,39143
144,39287
198,39485
269,39754
193,39947
227,40174
210,40384
159,40543
201,40744
149,40893
152,41045
240,41285
121,41406
152,41558
182,41740
98,41838
221,42059
193,42252
232,42484
162,42646
95,42741
126,42867
142,43009
151,43160
161,43321
176,43497
230,43727
139,43866
183,44049
137,44186
146,44332
112,44444
171,44615
166,44781
153,44934
192,45126
177,45303
219,45522
343,45865
452,46317
263,46580
500,47080
500,47580
500,48080
187,48267
500,48767
327,49094
267,49361
500,49861
283,50144
500,50644
294,50938
345,51283
113,51396
207,51603
176,51779
500,52279
293,52572
238,52810
500,53310
500,53810
500,54310
500,54810
500,55310
500,55810
500,56310
500,56810
500,57310
500,57810
500,58310
500,58810
500,59310
500,59810
500,60310
500,60810
500,61310
500,61810
500,62310
500,62810
500,63310
500,63810
500,64310
500,64810
500,65310
500,65810
500,66310
500,66810
500,67310
500,67810
500,68310
500,68810
500,69310
500,69810
500,70310
500,70810
500,71310
500,71810
500,72310
500,72810
500,73310
500,73810
500,74310
500,74810
500,75310
500,75810
500,76310
500,76810
500,77310
500,77810
500,78310
500,78810
500,79310
500,79810
500,80310
500,80810
500,81310
500,81810
500,82310
500,82810
500,83310
500,83810
500,84310
500,84810
500,85310
500,85810
500,86310
500,86810
500,87310
500,87810
500,88310
500,88810
500,89310
500,89810
500,90310
500,90810
500,91310
500,91810
500,92310
500,92810
500,93310
500,93810
500,94310
500,94810
500,95310
500,95810
500,96310
500,96810
500,97310
500,97810
500,98310
500,98810
500,99310
500,99810
500,100310
500,100810
500,101310
500,101810
500,102310
500,102810
500,103310
500,103810
500,104310
500,104810
500,105310
500,105810
500,106310
500,106810
500,107310
500,107810
500,108310
500,108810
500,109310
500,109810
500,110310
500,110810
500,111310
500,111810
500,112310
500,112810
500,113310
500,113810
500,114310
500,114810
416,115226
277,115503
239,115742
500,116242
500,116742
500,117242
500,117742
500,118242
500,118742
500,119242
500,119742
500,120242
500,120742
500,121242
500,121742
500,122242
500,122742
500,123242
500,123742
500,124242
500,124742
500,125242
500,125742
500,126242
500,126742
500,127242
500,127742
500,128242
500,128742
500,129242
500,129742
500,130242
500,130742
500,131242
500,131742
500,132242
500,132742
500,133242
500,133742
500,134242
500,134742
500,135242
500,135742
500,136242
500,136742
500,137242
500,137742
500,138242
500,138742
500,139242
500,139742
500,140242
500,140742
500,141242
500,141742
500,142242
500,142742
500,143242
500,143742
500,144242
500,144742
500,145242
500,145742
500,146242
500,146742
500,147242
500,147742
500,148242
500,148742
500,149242
500,149742
500,150242
500,150742
500,151242
500,151742
500,152242
500,152742
500,153242
500,153742
500,154242
500,154742
500,155242
500,155742
500,156242
500,156742
500,157242
500,157742
500,158242
500,158742
500,159242
500,159742
500,160242
500,160742
500,161242
500,161742
500,162242
500,162742
500,163242
500,163742
500,164242
500,164742
500,165242
500,165742
500,166242
500,166742
500,167242
500,167742
500,168242
500,168742
500,169242
500,169742
500,170242
500,170742
500,171242
500,171742
500,172242
500,172742
500,173242
500,173742
500,174242
500,174742
500,175242
500,175742
500,176242
500,176742
500,177242
500,177742
500,178242
500,178742
500,179242
500,179742
500,180242
500,180742
500,181242
500,181742
500,182242
500,182742
500,183242
500,183742
500,184242
500,184742
500,185242
500,185742
500,186242
500,186742
500,187242
500,187742
500,188242
500,188742
500,189242
500,189742
500,190242
500,190742
500,191242
500,191742
500,192242
500,192742
500,193242
500,193742
500,194242
500,194742
500,195242
500,195742
500,196242
500,196742
500,197242
500,197742
500,198242
500,198742
500,199242
500,199742
500,200242
500,200742
500,201242
500,201742
500,202242
500,202742
500,203242
500,203742
500,204242
500,204742
500,205242
500,205742
500,206242
500,206742
500,207242
500,207742
500,208242
500,208742
500,209242
500,209742
500,210242
500,210742
500,211242
500,211742
500,212242
500,212742
500,213242
500,213742
500,214242
500,214742
500,215242
500,215742
500,216242
500,216742
500,217242
500,217742
500,218242
500,218742
500,219242
500,219742
500,220242
500,220742
500,221242
500,221742
500,222242
500,222742
500,223242
500,223742
500,224242
500,224742
500,225242
500,225742
500,226242
500,226742
