charts/episodic_return,global_step
11,11
20,31
18,49
19,68
15,83
12,95
13,108
41,149
23,172
12,184
25,209
14,223
12,235
30,265
19,284
20,304
17,321
28,349
15,364
16,380
20,400
18,418
17,435
20,455
11,466
12,478
41,519
27,546
17,563
17,580
85,665
17,682
54,736
16,752
13,765
41,806
27,833
14,847
42,889
24,913
36,949
30,979
17,996
16,1012
45,1057
41,1098
14,1112
80,1192
60,1252
45,1297
19,1316
56,1372
34,1406
51,1457
42,1499
44,1543
27,1570
56,1626
89,1715
23,1738
43,1781
75,1856
111,1967
62,2029
43,2072
75,2147
28,2175
65,2240
76,2316
111,2427
12,2439
146,2585
28,2613
63,2676
74,2750
117,2867
165,3032
56,3088
88,3176
38,3214
127,3341
80,3421
173,3594
97,3691
122,3813
142,3955
122,4077
44,4121
106,4227
43,4270
60,4330
27,4357
73,4430
188,4618
47,4665
50,4715
242,4957
101,5058
267,5325
209,5534
221,5755
105,5860
122,5982
292,6274
136,6410
114,6524
102,6626
83,6709
158,6867
97,6964
150,7114
124,7238
246,7484
433,7917
297,8214
261,8475
394,8869
199,9068
135,9203
231,9434
132,9566
301,9867
294,10161
181,10342
289,10631
166,10797
140,10937
120,11057
252,11309
161,11470
186,11656
147,11803
268,12071
145,12216
134,12350
138,12488
135,12623
308,12931
174,13105
219,13324
68,13392
108,13500
184,13684
192,13876
329,14205
128,14333
82,14415
163,14578
181,14759
125,14884
130,15014
116,15130
112,15242
230,15472
113,15585
196,15781
96,15877
106,15983
139,16122
78,16200
150,16350
145,16495
129,16624
141,16765
212,16977
156,17133
180,17313
205,17518
293,17811
339,18150
231,18381
500,18881
276,19157
371,19528
500,20028
352,20380
307,20687
477,21164
500,21664
214,21878
179,22057
176,22233
153,22386
500,22886
219,23105
309,23414
379,23793
265,24058
196,24254
176,24430
159,24589
103,24692
154,24846
182,25028
109,25137
154,25291
140,25431
140,25571
133,25704
145,25849
102,25951
104,26055
92,26147
169,26316
111,26427
109,26536
124,26660
141,26801
165,26966
211,27177
137,27314
460,27774
128,27902
168,28070
166,28236
164,28400
131,28531
155,28686
173,28859
176,29035
209,29244
147,29391
191,29582
194,29776
418,30194
352,30546
442,30988
430,31418
332,31750
403,32153
213,32366
470,32836
177,33013
154,33167
182,33349
179,33528
127,33655
189,33844
224,34068
178,34246
120,34366
99,34465
173,34638
145,34783
187,34970
159,35129
136,35265
180,35445
188,35633
167,35800
134,35934
188,36122
236,36358
210,36568
220,36788
163,36951
115,37066
115,37181
203,37384
220,37604
301,37905
196,38101
327,38428
229,38657
194,38851
144,38995
209,39204
136,39340
164,39504
160,39664
156,39820
268,40088
126,40214
112,40326
141,40467
121,40588
106,40694
356,41050
174,41224
216,41440
500,41940
219,42159
207,42366
222,42588
212,42800
222,43022
330,43352
500,43852
325,44177
344,44521
378,44899
448,45347
46,45393
73,45466
109,45575
129,45704
149,45853
281,46134
500,46634
500,47134
444,47578
276,47854
232,48086
186,48272
153,48425
127,48552
90,48642
284,48926
500,49426
160,49586
500,50086
500,50586
500,51086
500,51586
500,52086
500,52586
122,52708
318,53026
500,53526
500,54026
374,54400
500,54900
500,55400
500,55900
469,56369
222,56591
500,57091
356,57447
245,57692
79,57771
406,58177
495,58672
250,58922
500,59422
262,59684
449,60133
500,60633
59,60692
187,60879
500,61379
354,61733
500,62233
293,62526
175,62701
120,62821
389,63210
224,63434
201,63635
87,63722
195,63917
279,64196
212,64408
151,64559
203,64762
185,64947
280,65227
180,65407
154,65561
266,65827
203,66030
411,66441
490,66931
500,67431
144,67575
166,67741
134,67875
363,68238
500,68738
437,69175
500,69675
500,70175
500,70675
500,71175
500,71675
500,72175
500,72675
500,73175
500,73675
500,74175
500,74675
500,75175
500,75675
500,76175
500,76675
500,77175
500,77675
500,78175
500,78675
500,79175
500,79675
500,80175
500,80675
500,81175
500,81675
500,82175
500,82675
500,83175
500,83675
500,84175
500,84675
500,85175
500,85675
500,86175
500,86675
500,87175
500,87675
500,88175
500,88675
500,89175
500,89675
500,90175
500,90675
500,91175
500,91675
500,92175
500,92675
500,93175
500,93675
500,94175
500,94675
500,95175
500,95675
500,96175
500,96675
500,97175
500,97675
500,98175
500,98675
500,99175
500,99675
500,100175
500,100675
500,101175
500,101675
500,102175
500,102675
500,103175
500,103675
500,104175
500,104675
500,105175
500,105675
500,106175
500,106675
500,107175
500,107675
500,108175
500,108675
500,109175
500,109675
500,110175
500,110675
500,111175
500,111675
500,112175
500,112675
500,113175
500,113675
500,114175
500,114675
500,115175
500,115675
500,116175
500,116675
500,117175
500,117675
500,118175
500,118675
500,119175
500,119675
500,120175
500,120675
500,121175
500,121675
500,122175
500,122675
500,123175
500,123675
500,124175
500,124675
500,125175
500,125675
500,126175
500,126675
500,127175
500,127675
500,128175
500,128675
500,129175
500,129675
500,130175
500,130675
500,131175
500,131675
500,132175
500,132675
500,133175
500,133675
500,134175
500,134675
500,135175
500,135675
500,136175
500,136675
500,137175
500,137675
500,138175
500,138675
500,139175
500,139675
500,140175
500,140675
500,141175
500,141675
500,142175
500,142675
500,143175
500,143675
500,144175
500,144675
500,145175
500,145675
500,146175
500,146675
500,147175
500,147675
500,148175
500,148675
500,149175
500,149675
500,150175
500,150675
500,151175
500,151675
500,152175
500,152675
500,153175
500,153675
500,154175
500,154675
500,155175
500,155675
500,156175
500,156675
500,157175
500,157675
500,158175
500,158675
500,159175
500,159675
500,160175
500,160675
500,161175
500,161675
500,162175
500,162675
500,163175
500,163675
500,164175
500,164675
500,165175
500,165675
500,166175
500,166675
500,167175
500,167675
500,168175
500,168675
500,169175
500,169675
500,170175
500,170675
500,171175
500,171675
500,172175
500,172675
500,173175
500,173675
500,174175
500,174675
500,175175
500,175675
500,176175
500,176675
500,177175
500,177675
500,178175
500,178675
500,179175
500,179675
500,180175
