losses/old_approx_kl,losses/value_loss,charts/episodic_return,losses/policy_loss,losses/entropy,losses/approx_kl,charts/SPS,losses/clipfrac,charts/episodic_length,_runtime,_timestamp,charts/learning_rate,losses/explained_variance,_step,global_step
0.07659311592578888,0.0009342575795017183,,-0.0321287102997303,0.3185850977897644,0.024286214262247086,710.0,0.087890625,,231.93403720855713,1763260259.829914,0.00020276497525628656,0.9158336520195007,1895,162176
0.01238729152828455,152.41928100585938,,0.002281825989484787,0.37736010551452637,0.0008513620123267174,709.0,0.0,,233.2180848121643,1763260261.1139617,0.00020230414520483464,0.0029900074005126953,1903,162944
0.006716236472129822,0.00025552671286277473,,-0.02598363533616066,0.1918427050113678,0.004858722910284996,709.0,0.107421875,,233.7581708431244,1763260261.6540477,0.00020207373017910868,0.46421658992767334,1906,163328
0.008505171164870262,4.249502182006836,,0.003205135464668274,0.23444108664989471,0.0006939228624105453,708.0,0.0,,235.63972973823547,1763260263.5356066,0.0002013824851019308,0.008279383182525635,1918,164480
-0.015620004385709763,0.0006080697639845312,,-0.005297365598380566,0.25070181488990784,0.003805999644100666,708.0,0.080078125,,235.99441385269165,1763260263.8902907,0.00020122887508478016,0.2702251076698303,1920,164736
0.06378035247325897,0.00158341892529279,,-0.0020446404814720154,0.20721621811389923,0.01885170489549637,707.0,0.083984375,,240.18376064300537,1763260268.0796375,0.00019969277491327375,0.35069453716278076,1945,167296
0.0005416274070739746,0.0006096914294175804,,-0.001756671816110611,0.3335801064968109,0.0008076336234807968,706.0,0.00390625,,242.54061222076416,1763260270.436489,0.00019884791981894523,0.41518735885620117,1959,168704
0.020399978384375572,0.005548976827412844,,-0.005706721916794777,0.2879701852798462,0.004590851254761219,705.0,0.0078125,,244.85964584350586,1763260272.7555227,0.00019800307927653193,0.8885628581047058,1973,170112
0.029272668063640594,0.0002859726082533598,,-0.026304930448532104,0.2919137477874756,0.01435697078704834,704.0,0.056640625,,246.826762676239,1763260274.7226396,0.00019723502919077873,0.6605246067047119,1985,171392
,,500.0,,,,,,500.0,247.65986275672913,1763260275.5557396,,,1991,171921
0.0253295861184597,0.003441699082031846,,-0.02652767114341259,0.25362899899482727,0.009998717345297337,703.0,0.025390625,,249.45352411270142,1763260277.349401,0.00019623656407929957,0.8872140645980835,2002,173056
0.026644140481948853,0.005036022048443556,,-0.013307444751262665,0.23420698940753937,0.003510544076561928,703.0,0.015625,,250.18247652053833,1763260278.0783534,0.0001959293440449983,0.922340989112854,2007,173568
-0.0034618638455867767,25.353023529052734,,-0.0015816614031791687,0.23143088817596436,0.0012808609753847122,703.0,0.001953125,,251.55000948905945,1763260279.4458864,0.00019539170898497105,7.76052474975586e-05,2016,174464
-0.001518922857940197,0.0006412160582840443,,-0.005982685834169388,0.2414950430393219,0.02141827717423439,703.0,0.068359375,,252.11188578605652,1763260280.0077627,0.00019516129395924509,0.6407583951950073,2019,174848
0.012785067781805992,0.0003204327658750117,,-0.002623923122882843,0.2263319194316864,0.0012261681258678436,703.0,0.017578125,,252.94586420059204,1763260280.841741,0.0001948540739249438,0.7186883687973022,2024,175360
0.009503282606601715,0.007851777598261833,,-0.010510720312595367,0.1827247142791748,0.0020146705210208893,703.0,0.001953125,,253.3443717956543,1763260281.2402487,0.00019470046390779316,0.8413325548171997,2027,175616
0.09747347980737686,0.0005835777265019715,,-0.007219977676868439,0.2401227056980133,0.03071136213839054,703.0,0.095703125,,253.71273803710938,1763260281.608615,0.00019454685389064252,0.3467785716056824,2029,175872
0.02044437639415264,0.00030370306922122836,,0.013940654695034027,0.27779099345207214,0.009102760814130306,703.0,0.025390625,,254.47287917137146,1763260282.368756,0.00019423963385634124,0.39751100540161133,2034,176384
,,500.0,,,,,,500.0,256.0047447681427,1763260283.9006217,,,2045,177421
-0.007678263820707798,0.0038879127241671085,,0.019188962876796722,0.21618719398975372,0.0015553263947367668,702.0,0.00390625,,256.9115972518921,1763260284.8074741,0.00019324116874486208,0.007341444492340088,2051,178048
0.019069727510213852,0.0011579153360798955,,-0.009358327835798264,0.16960440576076508,0.003568291664123535,702.0,0.005859375,,257.0966398715973,1763260284.9925168,0.00019316436373628676,0.8518428802490234,2052,178176
0.0012437012046575546,36.9120979309082,,0.004689682275056839,0.22680173814296722,0.0008604824542999268,702.0,0.001953125,,259.6677939891815,1763260287.5636709,0.00019208909361623228,0.006429791450500488,2070,179968
0.004113705828785896,0.00404583103954792,,0.0006062611937522888,0.18125265836715698,0.00040945783257484436,702.0,0.00390625,,260.6228115558624,1763260288.5186884,0.00019170506857335567,0.8865913152694702,2076,180608
-0.029845423996448517,0.0012575554428622127,,-0.0013066306710243225,0.22226260602474213,0.01441914215683937,702.0,0.052734375,,263.40213990211487,1763260291.2980168,0.0001906297984533012,0.7590820789337158,2093,182400
,,500.0,,,,,,500.0,263.4329047203064,1763260291.3287816,,,2094,182421
-0.0029885638505220413,0.0007060814532451332,,0.015044257044792175,0.10255701839923859,0.002299189567565918,701.0,0.013671875,,267.20332193374634,1763260295.0991988,0.0001891705032903701,0.8483659625053406,2117,184832
0.06746846437454224,0.0005683801718987525,,-0.02549983561038971,0.28022146224975586,0.006227007135748863,700.0,0.046875,,270.9341118335724,1763260298.8299887,0.00018771120812743902,0.5424989461898804,2141,187264
0.026772720739245415,0.0025275067891925573,,-0.011979416012763977,0.25805798172950745,0.005266893655061722,699.0,0.02734375,,272.0477316379547,1763260299.9436085,0.00018740398809313774,0.7085978984832764,2146,187776
-0.007841270416975021,0.0009578969329595566,,0.0002693627029657364,0.1921875774860382,0.0027063386514782906,699.0,0.015625,,272.3992438316345,1763260300.2951207,0.00018732718308456242,0.673955500125885,2147,187904
,,500.0,,,,,,500.0,272.4637842178345,1763260300.359661,,,2148,187921
0.015421979129314423,0.0006168335094116628,,0.0009503178298473358,0.21385663747787476,0.0006305761635303497,698.0,0.00390625,,273.6143617630005,1763260301.5102386,0.0001868663530331105,0.9724351167678833,2155,188672
,,500.0,,,,,,500.0,276.3604118824005,1763260304.2562888,,,2172,190421
0.012820357456803322,0.0009372388594783843,,0.01766640692949295,0.2288150191307068,0.021035706624388695,697.0,0.09375,,278.49461126327515,1763260306.3904881,0.00018502304737921804,0.7462849020957947,2185,191744
,,500.0,,,,,,500.0,279.5411961078644,1763260307.437073,,,2192,192421
-0.005763830617070198,177.2152862548828,,0.01563793420791626,0.24676284193992615,0.0007537417113780975,696.0,0.005859375,,280.53604435920715,1763260308.4319212,0.00018425499729346484,0.027236580848693848,2198,193024
0.005118783563375473,0.0005951067432761192,,-0.0012486167252063751,0.264228880405426,0.005742439068853855,696.0,0.01171875,,280.72769141197205,1763260308.6235683,0.00018417819228488952,0.9712489247322083,2199,193152
,,500.0,,,,,,500.0,282.6424210071564,1763260310.538298,,,2211,194421
0.008152691647410393,0.0003956424188800156,,-0.006629638373851776,0.27342700958251953,0.018941916525363922,696.0,0.08984375,,283.21438431739807,1763260311.1102612,0.00018325653218198568,0.9669337272644043,2214,194688
0.004022492095828056,0.001538134878501296,,0.002140536904335022,0.26564130187034607,0.0019349884241819382,696.0,0.001953125,,284.2341923713684,1763260312.1300693,0.00018287250713910908,0.6624847650527954,2220,195328
0.02549123391509056,0.0006850285571999848,,-0.018071480095386505,0.20327965915203094,0.010389682836830616,695.0,0.01953125,,284.6484332084656,1763260312.54431,0.00018271889712195843,0.99393230676651,2223,195584
0.02326536923646927,0.0009762535919435322,,-0.02240820601582527,0.34742987155914307,0.0016631903126835823,695.0,0.0,,284.99558758735657,1763260312.8914645,0.0001825652871048078,0.7690744400024414,2225,195840
,,500.0,,,,,,500.0,285.0368273258209,1763260312.9327042,,,2226,195921
0.021477196365594864,29.009977340698242,,-0.011375583708286285,0.23650483787059784,0.0022354265674948692,695.0,0.017578125,,285.216500043869,1763260313.112377,0.00018248848209623247,0.01737576723098755,2227,195968
,,500.0,,,,,,500.0,285.8040428161621,1763260313.6999197,,,2231,196421
-0.0006820801645517349,0.0006737503572367132,,-0.00046603381633758545,0.2317083179950714,9.151175618171692e-06,695.0,0.0,,286.5469946861267,1763260314.4428716,0.00018195084703620523,0.6587055325508118,2235,196864
,,500.0,,,,,,500.0,287.3463852405548,1763260315.2422621,,,2241,197421
0.009138314984738827,0.00304919620975852,,0.00011222995817661285,0.3209574520587921,0.0028159217908978462,695.0,0.0078125,,288.50490856170654,1763260316.4007854,0.00018118279695045203,0.9673489928245544,2248,198144
0.03973798081278801,0.00040802001603879035,,-0.03007517009973526,0.18965056538581848,0.006422059610486031,695.0,0.078125,,288.8590362071991,1763260316.754913,0.0001810291869333014,0.7658646106719971,2250,198400
0.024114960804581642,0.001020084135234356,,-0.011559955775737762,0.3006352484226227,0.0051683541387319565,695.0,0.005859375,,289.27147793769836,1763260317.1673548,0.00018087557691615075,0.9599596858024597,2253,198656
-0.004226764664053917,0.0008922738488763571,,-0.0018764175474643707,0.21263818442821503,0.000656692311167717,695.0,0.0,,292.17260909080505,1763260320.068486,0.00017972350178752095,0.9912579655647278,2272,200576
,,500.0,,,,,,500.0,293.32138562202454,1763260321.2172625,,,2280,201421
,,500.0,,,,,,500.0,295.7687351703644,1763260323.664612,,,2295,202921
0.004865669645369053,0.001962600741535425,,-0.03406933322548866,0.20867840945720673,0.002932821400463581,694.0,0.009765625,,296.34120082855225,1763260324.2370777,0.00017811059660743922,0.7731983065605164,2298,203264
,,500.0,,,,,,500.0,298.2150294780731,1763260326.1109064,,,2310,204421
0.004627091810107231,0.0017614129465073347,,0.004138801246881485,0.21242058277130127,0.00486154668033123,693.0,0.009765625,,298.571590423584,1763260326.4674673,0.0001772657415131107,0.9384192228317261,2312,204672
0.03942342847585678,0.001177746569737792,,-0.021011747419834137,0.2529370188713074,0.005968247540295124,693.0,0.02734375,,299.46147751808167,1763260327.3573544,0.0001768817164702341,0.814773678779602,2318,205312
0.002227146178483963,0.0015158620662987232,,-0.0019022822380065918,0.23592235147953033,3.224611282348633e-05,693.0,0.0,,300.08250641822815,1763260327.9783833,0.00017665130144450814,0.9452545046806335,2322,205696
,,500.0,,,,,,500.0,300.3034908771515,1763260328.1993678,,,2324,205921
,,500.0,,,,,,500.0,301.14175176620483,1763260329.0376287,,,2329,206421
,,500.0,,,,,,500.0,302.6622748374939,1763260330.5581517,,,2339,207421
0.012582160532474518,0.0013596740318462253,,-0.004357215017080307,0.2995385527610779,0.0006895195692777634,693.0,0.0,,303.27006363868713,1763260331.1659405,0.0001753456162987277,0.8213245868682861,2343,207872
0.024593718349933624,0.0009662811644375324,,-0.014097772538661957,0.25549566745758057,0.005554436706006527,693.0,0.056640625,,304.0097510814667,1763260331.905628,0.0001750383962644264,0.6406168341636658,2348,208384
,,500.0,,,,,,500.0,304.77333641052246,1763260332.6692133,,,2354,208921
0.0013609807938337326,0.0008334957528859377,,0.0004704520106315613,0.28650954365730286,0.004249740391969681,693.0,0.005859375,,306.1969575881958,1763260334.0928345,0.0001741167507134378,0.7436485290527344,2363,209920
-0.01463523879647255,93.66184997558594,,0.019406963139772415,0.2532948851585388,0.0007883142679929733,693.0,0.0,,310.07336616516113,1763260337.969243,0.0001725806505419314,0.04631936550140381,2389,212480
0.011268780566751957,14.25245475769043,,-9.088218212127686e-05,0.24392260611057281,0.0010046521201729774,693.0,0.00390625,,310.8540222644806,1763260338.7498991,0.0001722734305076301,0.04344284534454346,2394,212992
0.015706414356827736,0.0007211894844658673,,0.005074460059404373,0.33967486023902893,0.007390828803181648,692.0,0.015625,,315.82363533973694,1763260343.7195122,0.00017027650028467178,0.4655802249908447,2426,216320
0.04617062211036682,0.0010185781866312027,,-0.02954474650323391,0.3106113076210022,0.030848152935504913,692.0,0.115234375,,316.3806903362274,1763260344.2765672,0.00017004608525894582,0.875885009765625,2430,216704
0.0553453303873539,0.0006474200054071844,,-0.035627931356430054,0.2765529751777649,0.0145568260923028,692.0,0.0703125,,319.1604733467102,1763260347.0563502,0.00016889401013031602,0.9668858647346497,2449,218624
-0.0011197030544281006,0.0005598096176981926,,-0.0116204172372818,0.30871954560279846,0.00280768983066082,692.0,0.0,,321.55010962486267,1763260349.4459865,0.00016789554501883686,0.8367310762405396,2465,220288
,,500.0,,,,,,500.0,325.44052624702454,1763260353.3364031,,,2491,222921
0.01678217202425003,0.001713016303256154,,0.0009950846433639526,0.24076727032661438,0.0022037718445062637,692.0,0.0,,325.8089871406555,1763260353.704864,0.0001662058348301798,0.9801023006439209,2493,223104
,,500.0,,,,,,500.0,327.86698722839355,1763260355.762864,,,2506,224421
0.01612875983119011,0.0007422839407809079,,-0.0004434660077095032,0.23346629738807678,0.005074488930404186,692.0,0.017578125,,329.0193626880646,1763260356.9152396,0.00016490014968439937,0.6423715353012085,2514,225280
-0.0005808547139167786,0.0007081783842295408,,0.0007884912192821503,0.2518078684806824,1.2006610631942749e-05,692.0,0.0,,329.2095935344696,1763260357.1054704,0.00016482334467582405,0.8367233276367188,2515,225408
-0.012155682779848576,0.0001868636900326237,,0.0058341920375823975,0.1556028425693512,0.003127939999103546,692.0,0.0546875,,329.942165851593,1763260357.8380427,0.00016451612464152277,0.7567836046218872,2520,225920
0.047912195324897766,0.000794575025793165,,-0.045671798288822174,0.3589969277381897,0.025151580572128296,692.0,0.072265625,,331.9020984172821,1763260359.7979753,0.00016374807455576956,0.8487475514411926,2533,227200
,,500.0,,,,,,500.0,332.90465569496155,1763260360.8005326,,,2540,227921
-0.0021373676136136055,0.0007644013967365026,,-0.0020512156188488007,0.270390123128891,0.0007497845217585564,691.0,0.0,,333.9956314563751,1763260361.8915083,0.00016290321946144104,0.9690241813659668,2547,228608
,,500.0,,,,,,500.0,337.53492069244385,1763260365.4307976,,,2570,230921
0.004558626562356949,148.05540466308594,,-0.0071345046162605286,0.2851986885070801,0.0006930902600288391,691.0,0.0,,337.71387934684753,1763260365.6097562,0.00016144393885042518,0.021467924118041992,2571,231040
-0.0015195142477750778,0.0007364076445810497,,0.0020326152443885803,0.1186753511428833,7.16429203748703e-05,691.0,0.00390625,,338.4578447341919,1763260366.3537216,0.0001611367188161239,0.9786654710769653,2576,231552
0.0035251863300800323,0.0009487711358815432,,0.004007384181022644,0.2620032727718353,0.0009436085820198059,691.0,0.0,,338.64417839050293,1763260366.5400553,0.00016105991380754858,0.9304816126823425,2577,231680
0.014394063502550125,0.0014350219862535596,,-0.011983633041381836,0.2955227196216583,0.0032386761158704758,691.0,0.001953125,,343.1446599960327,1763260371.0405369,0.00015913978859316558,0.8067576289176941,2608,234880
-0.014106472954154015,100.77804565429688,,-0.003035709261894226,0.234221413731575,0.0021116454154253006,691.0,0.00390625,,343.3735074996948,1763260371.2693844,0.00015906298358459026,0.041226983070373535,2610,235008
0.020079482346773148,0.0011659697629511356,,-0.008784361183643341,0.26141998171806335,0.0048964181914925575,691.0,0.02734375,,346.3704607486725,1763260374.2663376,0.00015783410344738513,0.9842369556427002,2630,237056
0.0117094237357378,0.0011439381632953882,,-0.002996087074279785,0.21576884388923645,0.0005192141979932785,691.0,0.0,,347.22394156455994,1763260375.1198184,0.00015745007840450853,0.9302265644073486,2636,237696
0.014090482145547867,0.00034895859425887465,,-0.03566507250070572,0.2297259420156479,0.010262579657137394,691.0,0.060546875,,348.60530853271484,1763260376.5011854,0.00015683563833590597,0.718880295753479,2646,238720
-0.005689796060323715,0.00013835450226906687,,-0.009708302095532417,0.17565888166427612,0.00019193626940250397,691.0,0.0,,348.7666323184967,1763260376.6625092,0.00015675883332733065,0.8271970748901367,2647,238848
,,500.0,,,,,,500.0,348.8075735569,1763260376.7034504,,,2648,238921
,,500.0,,,,,,500.0,351.74943566322327,1763260379.6453125,,,2668,240921
,,500.0,,,,,,500.0,352.4200234413147,1763260380.3159003,,,2673,241421
-0.0039130449295043945,150.899658203125,,-0.0038220733404159546,0.2668805718421936,0.004277827218174934,692.0,0.017578125,,353.7966613769531,1763260381.6925383,0.00015460829308722168,0.0008092522621154785,2683,242432
,,500.0,,,,,,500.0,354.32526111602783,1763260382.221138,,,2687,242921
0.0021049287170171738,0.0029700719751417637,,-2.3098662495613098e-05,0.13855619728565216,4.9890950322151184e-05,692.0,0.0,,354.6511776447296,1763260382.5470545,0.00015422426804434508,0.9747990965843201,2689,243072
,,500.0,,,,,,500.0,355.0326316356659,1763260382.9285085,,,2692,243421
-0.0001125456765294075,118.53052520751953,,0.0005480227991938591,0.21332837641239166,2.327375113964081e-06,692.0,0.0,,360.75765681266785,1763260388.6535337,0.0001516128977527842,0.0014925599098205566,2732,247424
0.002905825152993202,155.94003295898438,,-0.0007994472980499268,0.19311289489269257,0.0002907905727624893,692.0,0.001953125,,363.75271916389465,1763260391.648596,0.00015038401761557907,0.002639293670654297,2752,249472
-0.0019764602184295654,3.02054500579834,,-0.004283111542463303,0.21314649283885956,4.6312808990478516e-05,692.0,0.0,,364.51110339164734,1763260392.4069803,0.00015007681213319302,0.008985042572021484,2757,249984
0.004678628407418728,38.91191482543945,,-0.025498490780591965,0.3286353051662445,0.0017232438549399376,692.0,0.0,,366.72991967201233,1763260394.6257966,0.00014915515203028917,0.003875136375427246,2772,251520
0.016599414870142937,147.16830444335938,,0.003081042319536209,0.29835402965545654,0.00725588109344244,692.0,0.037109375,,368.1122558116913,1763260396.0081327,0.0001485407119616866,-0.0017867088317871094,2782,252544
0.0037267524749040604,0.006393895484507084,,-0.003416910767555237,0.21907639503479004,0.00167124904692173,692.0,0.017578125,,368.2822935581207,1763260396.1781704,0.0001484639069531113,-0.19224834442138672,2783,252672
-0.01807042956352234,0.0012239892967045307,,0.004168856889009476,0.31222230195999146,0.012100906111299992,692.0,0.041015625,,369.7577874660492,1763260397.6536644,0.00014784946688450873,0.5722655653953552,2793,253696
0.0020808111876249313,0.0004338545841164887,,-0.0028387680649757385,0.2479528933763504,7.094442844390869e-05,692.0,0.0,,374.5826246738434,1763260402.4785016,0.00014592934167012572,0.7861340045928955,2824,256896
0.0013004904612898827,0.0007312517846003175,,-2.7336180210113525e-05,0.11136225610971451,0.0008306512609124184,692.0,0.0,,377.3931710720062,1763260405.289048,0.00014477726654149592,-0.5316505432128906,2843,258816
-0.00755692832171917,0.0006597671890631318,,0.01606207713484764,0.18546299636363983,0.0032253265380859375,692.0,0.0234375,,379.4712097644806,1763260407.3670866,0.0001439324114471674,0.7555950284004211,2857,260224
-0.017447758466005325,0.00043920596363022923,,0.003063783049583435,0.22558313608169556,0.008900792337954044,692.0,0.0234375,,383.05401515960693,1763260410.949892,0.000142396311275661,0.4833037853240967,2882,262784
-0.0018613161519169807,0.01301080547273159,,0.0027230530977249146,0.27934905886650085,0.00011205766350030899,692.0,0.0,,383.9970245361328,1763260411.8929014,0.00014193548122420907,0.9014400839805603,2890,263552
-0.001539604738354683,0.0001948552526300773,,0.00022634677588939667,0.22972285747528076,0.00038672424852848053,692.0,0.0,,387.2447063922882,1763260415.1405833,0.00014062979607842863,0.7956869602203369,2911,265728
0.027878034859895706,0.01526623871177435,,-0.005300164222717285,0.20015594363212585,0.00503072515130043,692.0,0.041015625,,391.0346918106079,1763260418.9305687,0.00013917050091549754,0.8091140985488892,2935,268160
0.012173742987215519,0.010125433094799519,,-0.013364899903535843,0.17432169616222382,0.0014458289369940758,692.0,0.001953125,,393.097047328949,1763260420.9929242,0.00013832564582116902,0.8708049654960632,2949,269568
0.03194327652454376,0.0013316019903868437,,-0.03283846005797386,0.20019742846488953,0.0038000280037522316,692.0,0.01953125,,394.77242970466614,1763260422.6683066,0.00013763441529590636,0.8478747606277466,2960,270720
0.01386033184826374,0.00023494320339523256,,-0.013089187443256378,0.2443205565214157,0.007113102823495865,692.0,0.029296875,,396.9270625114441,1763260424.8229394,0.00013671275519300252,0.67091965675354,2975,272256
-0.003659415990114212,0.013441305607557297,,0.0017422372475266457,0.31631532311439514,0.00017210841178894043,692.0,0.0,,398.9297847747803,1763260426.8256617,0.000135867900098674,0.18965721130371094,2989,273664
0.0017704162746667862,96.81592559814453,,-0.0026193521916866302,0.229364275932312,0.0011093169450759888,692.0,0.00390625,,400.0303587913513,1763260427.9262357,0.00013540707004722208,-0.0016287565231323242,2997,274432
,,500.0,,,,,,500.0,402.1802866458893,1763260430.0761635,,,3011,275921
-0.005935607478022575,25.597318649291992,,-0.001834009774029255,0.24499918520450592,0.0001290440559387207,691.0,0.0,,408.3023262023926,1763260436.198203,0.0001321044546784833,-0.00264739990234375,3051,279936
0.014827427454292774,0.00030911434441804886,,-7.1711838245391846e-06,0.195759579539299,0.0020550014451146126,691.0,0.015625,,408.65591406822205,1763260436.551791,0.00013195084466133267,0.7124053239822388,3053,280192
-0.0059171412140131,92.93497467041016,,-0.003347247838973999,0.17945235967636108,0.0004514940083026886,691.0,0.0,,410.5157468318939,1763260438.4116237,0.00013118279457557946,-0.006241202354431152,3066,281472
,,500.0,,,,,,500.0,411.122328042984,1763260439.018205,,,3070,281921
-0.002845211885869503,0.0005673005944117904,,0.005602087825536728,0.20319487154483795,0.00047297682613134384,691.0,0.0,,413.3502628803253,1763260441.2461398,0.00013010752445552498,0.556440532207489,3083,283264
-0.003630363382399082,0.0006320035317912698,,0.012740638107061386,0.23573055863380432,0.007482505403459072,691.0,0.04296875,,415.62729001045227,1763260443.523167,0.00012918586435262114,0.8001123666763306,3098,284800
0.08502048999071121,0.0006238599889911711,,-0.02976779267191887,0.25809186697006226,0.01795971393585205,691.0,0.080078125,,416.43368554115295,1763260444.3295624,0.00012887864431831986,0.507789134979248,3103,285312
-0.0009417058899998665,0.0005540882702916861,,0.0004049241542816162,0.27095282077789307,4.48739156126976e-05,690.0,0.0,,420.0418577194214,1763260447.9377346,0.00012741934915538877,0.2807464599609375,3127,287744
,,500.0,,,,,,500.0,420.25928688049316,1763260448.1551638,,,3129,287921
-0.0002620304003357887,0.006113342475146055,,0.0008360482752323151,0.37552517652511597,8.636154234409332e-06,690.0,0.0,,422.1556899547577,1763260450.0515668,0.00012657449406106025,-6.8650712966918945,3141,289152
0.005069655366241932,0.0006052142707630992,,0.0010107308626174927,0.27143415808677673,0.00036832038313150406,690.0,0.0,,422.53772234916687,1763260450.4335992,0.0001264208840439096,-0.13021934032440186,3143,289408
-0.006005250848829746,0.0060109025798738,,0.00224459171295166,0.23677560687065125,0.0022467924281954765,690.0,0.0,,422.9137444496155,1763260450.8096213,0.00012626727402675897,-0.27078938484191895,3146,289664
0.0036245975643396378,0.00972010288387537,,-0.005930766463279724,0.19460198283195496,0.00877299439162016,690.0,0.0625,,426.5576591491699,1763260454.453536,0.0001248079934157431,0.18119174242019653,3170,292096
,,500.0,,,,,,500.0,428.40313267707825,1763260456.2990096,,,3183,293421
,,500.0,,,,,,500.0,429.11338329315186,1763260457.0092602,,,3188,293921
,,500.0,,,,,,500.0,433.3008930683136,1763260461.19677,,,3217,296921
-0.0009428393095731735,0.009323676116764545,,-0.007295005023479462,0.23838254809379578,0.001768413931131363,690.0,0.001953125,,434.33888030052185,1763260462.2347572,0.00012150537804700434,0.8633289337158203,3224,297600
,,500.0,,,,,,500.0,437.46211647987366,1763260465.3579934,,,3247,299921
0.0013366760686039925,0.0004493702726904303,,0.0008041970431804657,0.3331029415130615,0.00018698442727327347,691.0,0.00390625,,437.9207615852356,1763260465.8166385,0.00011989247286692262,-0.10656559467315674,3250,300288
,,500.0,,,,,,500.0,438.1325538158417,1763260466.0284307,,,3252,300421
0.002206724137067795,0.0005841465899720788,,0.008159227669239044,0.2753888964653015,0.005051502957940102,691.0,0.037109375,,438.6530146598816,1763260466.5488915,0.00011958525283262134,0.4645983576774597,3255,300800
-0.0034361742436885834,0.0007294737733900547,,0.010936266742646694,0.21537350118160248,0.00044812634587287903,691.0,0.0,,439.1850588321686,1763260467.0809357,0.00011935483780689538,0.5099031329154968,3259,301184
-0.00455266609787941,88.7191390991211,,0.0016809292137622833,0.2042541354894638,0.00029269419610500336,691.0,0.0,,440.97421622276306,1763260468.870093,0.00011858678772114217,-0.0027456283569335938,3272,302464
0.03202996402978897,0.001311996253207326,,-0.03844374045729637,0.23426251113414764,0.007323483005166054,691.0,0.05859375,,441.51467180252075,1763260469.4105487,0.00011835637269541621,-0.39115285873413086,3275,302848
,,500.0,,,,,,500.0,441.56015276908875,1763260469.4560297,,,3276,302921
,,500.0,,,,,,500.0,444.41436433792114,1763260472.3102412,,,3296,304921
0.009738026186823845,0.0018955456325784326,,-0.006409648805856705,0.22914902865886688,0.0026570335030555725,691.0,0.001953125,,445.0122425556183,1763260472.9081194,0.00011689708480844274,0.29780876636505127,3299,305280
0.010222426615655422,0.0005920037510804832,,-0.0008053332567214966,0.23917675018310547,0.000704360194504261,691.0,0.0,,450.73187232017517,1763260478.6277492,0.00011451612954260781,-0.6627336740493774,3338,309248
0.013358401134610176,0.5406656265258789,,-0.03737034648656845,0.18877609074115753,0.003562208265066147,691.0,0.017578125,,452.68192172050476,1763260480.5777986,0.00011374807945685461,-0.004451155662536621,3351,310528
0.0005572615191340446,0.007280481513589621,,0.0011499878019094467,0.22001756727695465,0.00033092033118009567,691.0,0.0,,453.6193606853485,1763260481.5152376,0.00011336405441397801,0.5435826182365417,3357,311168
0.010433873161673546,4.662378787994385,,-0.004319105297327042,0.1852978616952896,0.0015461202710866928,691.0,0.0,,454.0237205028534,1763260481.9195974,0.00011321044439682737,-0.0010455846786499023,3360,311424
-0.003316323272883892,0.0009766921866685152,,0.003405291587114334,0.23757466673851013,0.002761908806860447,691.0,0.009765625,,459.62200903892517,1763260487.517886,0.00011082949640695006,-0.25495219230651855,3398,315392
-0.015167592093348503,0.009112855419516563,,0.00612652488052845,0.27100154757499695,0.0010950397700071335,691.0,0.0,,460.0124306678772,1763260487.9083076,0.00011067588638979942,-0.21925461292266846,3401,315648
0.012423560954630375,0.009563311003148556,,0.00016002357006072998,0.2513720393180847,0.004958043806254864,691.0,0.025390625,,460.7899851799011,1763260488.685862,0.00011036866635549814,0.2067221999168396,3406,316160
-0.013563056476414204,0.0006159418262541294,,0.008193165063858032,0.2390342801809311,0.001099967397749424,691.0,0.001953125,,460.95777654647827,1763260488.8536534,0.00011029186134692281,0.038521766662597656,3407,316288
0.007229713723063469,36.97111892700195,,0.0020952578634023666,0.2073720097541809,0.0003627873957157135,691.0,0.0,,462.71192955970764,1763260490.6078064,0.00010960061626974493,-0.0011576414108276367,3419,317440
0.0003068726509809494,0.0009851711802184582,,7.934868335723877e-05,0.2588140070438385,8.103065192699432e-05,691.0,0.0,,463.77656412124634,1763260491.672441,0.00010913978621829301,0.2858639359474182,3426,318208
,,500.0,,,,,,500.0,463.98414182662964,1763260491.8800187,,,3428,318421
-0.0031584808602929115,0.0073872944340109825,,-0.002644762396812439,0.22101645171642303,0.0002626972272992134,691.0,0.0,,465.0132324695587,1763260492.9091094,0.00010860215115826577,0.278822660446167,3435,319104
0.00793736707419157,0.009113796055316925,,-0.013071924448013306,0.23622402548789978,0.0041545117273926735,691.0,0.009765625,,467.10893750190735,1763260495.0048144,0.00010768049105536193,-0.12586891651153564,3450,320640
-0.002487822435796261,0.000691338675096631,,0.0012852102518081665,0.2989831566810608,0.0028004059568047523,691.0,0.015625,,467.2730522155762,1763260495.168929,0.0001076036860467866,-0.6298004388809204,3451,320768
-0.0006148312240839005,0.0005222430336289108,,0.007384087890386581,0.2678639888763428,0.001106545329093933,691.0,0.0,,468.8035261631012,1763260496.699403,0.00010691244096960872,-0.4429183006286621,3462,321920
0.008966163732111454,0.0006479069706983864,,-0.0015589017421007156,0.26380276679992676,0.0005128895863890648,692.0,0.0,,470.69150257110596,1763260498.5873795,0.0001060675858752802,-0.03409111499786377,3476,323328
-0.002063141204416752,0.007473529316484928,,-0.013036288321018219,0.25852838158607483,0.003047858364880085,692.0,0.005859375,,471.03465938568115,1763260498.9305363,0.00010591397585812956,-0.023570537567138672,3479,323584
