_step,_runtime,global_step,_timestamp,charts/episodic_length,charts/episodic_return,losses/approx_kl,losses/explained_variance,losses/old_approx_kl,losses/clipfrac,losses/policy_loss,losses/entropy,charts/learning_rate,charts/SPS,losses/value_loss
0,2.384974956512451,0,1763260030.652397,,,,,,,,,,,
7,3.426358699798584,102,1763260031.6937807,21.0,21.0,,,,,,,,,
33,3.9059369564056396,521,1763260032.173359,16.0,16.0,,,,,,,,,
41,4.076854467391968,767,1763260032.3442764,37.0,37.0,,,,,,,,,
47,4.301882266998291,896,1763260032.5693042,,,0.0002412525936961174,-0.04011201858520508,0.00021238159388303757,0.0,-0.004090107977390289,0.6826267242431641,0.00029953918419778347,968.0,7.880657196044922
64,4.835374116897583,1418,1763260033.102796,26.0,26.0,,,,,,,,,
74,5.207635402679443,1792,1763260033.4750574,,,0.0005355719476938248,-0.2647368907928467,0.001786520704627037,0.0,-0.017146587371826172,0.6586681604385376,0.00029900154913775623,978.0,8.38337516784668
77,5.2522993087768555,1906,1763260033.5197213,27.0,27.0,,,,,,,,,
88,5.575169801712036,2176,1763260033.8425918,,,7.966533303260803e-05,-0.08928287029266357,-0.0006788112223148346,0.0,-0.0033350251615047455,0.6109519600868225,0.00029877113411203027,989.0,7.720739364624023
102,6.072817325592041,2688,1763260034.3402393,,,6.24731183052063e-05,0.18770700693130493,-0.0004863142967224121,0.0,0.0002999529242515564,0.6191189885139465,0.000298463914077729,996.0,8.000255584716797
104,6.102572679519653,2761,1763260034.3699946,25.0,25.0,,,,,,,,,
133,7.47536039352417,4224,1763260035.7427824,,,0.0019837133586406708,0.8374122381210327,0.011657251045107841,0.00390625,-0.009772229939699173,0.5415619015693665,0.00029754225397482514,1030.0,7.1563591957092285
147,8.193104267120361,5024,1763260036.4605262,35.0,35.0,,,,,,,,,
149,8.29589319229126,5120,1763260036.5633152,,,4.303827881813049e-05,0.3234712481498718,-0.0011968538165092468,0.0,-0.0012719333171844482,0.5672444105148315,0.0002970046189147979,1040.0,7.373546600341797
150,8.407128810882568,5248,1763260036.6745508,,,0.00012898724526166916,0.9670460820198059,0.004368308000266552,0.0,-0.0032330602407455444,0.5854647755622864,0.0002969278139062226,1043.0,6.881803512573242
155,8.640266418457031,5516,1763260036.9076884,110.0,110.0,,,,,,,,,
157,8.74829649925232,5632,1763260037.0157185,,,5.138106644153595e-06,0.6616307497024536,0.00025796983391046524,0.0,-0.00031538307666778564,0.589276134967804,0.0002966973988804966,1048.0,6.499042510986328
172,9.490722179412842,6488,1763260037.7581441,120.0,120.0,,,,,,,,,
195,10.759273290634155,7908,1763260039.0266953,112.0,112.0,,,,,,,,,
203,11.30646562576294,8448,1763260039.5738876,,,0.001824469305574894,0.9395287036895752,0.008765793405473232,0.0,-0.008565623313188553,0.5606251955032349,0.0002950076886918396,1065.0,6.1239542961120605
