losses/entropy,losses/policy_loss,charts/episodic_return,_step,_runtime,charts/SPS,_timestamp,losses/clipfrac,losses/explained_variance,losses/old_approx_kl,charts/learning_rate,global_step,charts/episodic_length,losses/approx_kl,losses/value_loss
0.5589272975921631,-0.001778148114681244,,157,8.738377094268799,1052.0,1763260037.030939,0.0,0.14819854497909546,0.0005312692373991013,0.0002966973988804966,5632,,0.0005344469100236893,6.915746688842773
,,190.0,172,9.561152458190918,,1763260037.8537145,,,,,6545,190.0,,
0.5579843521118164,-0.005141347646713257,,195,10.816945552825928,1068.0,1763260039.1095076,0.025390625,0.5623102188110352,0.015411597676575184,0.00029531490872614086,7936,,0.0072907134890556335,6.559999465942383
0.5767872333526611,-0.007484715431928635,,203,11.287076234817505,1069.0,1763260039.5796382,0.0,0.11755287647247314,-0.012241832911968231,0.0002950076886918396,8448,,0.0019576596096158028,5.50103235244751
0.535383939743042,-0.012203944846987724,,213,11.980914115905762,1072.0,1763260040.2734761,0.0,-0.04311990737915039,-0.008093282580375671,0.00029454685864038765,9216,,0.0010794494301080704,9.740350723266602
0.5467091798782349,-0.006357256323099136,,217,12.322399616241455,1074.0,1763260040.6149616,0.0,0.9610865116119385,0.00955165270715952,0.0002943164436146617,9600,,0.001757224090397358,5.499288082122803
0.5182328224182129,-0.02282354235649109,,228,13.347520112991333,1041.0,1763260041.6400821,0.0,0.68440181016922,0.007688251323997974,0.00029385561356320977,10368,,0.0007878663018345833,5.711141586303711
,,364.0,233,13.873539447784424,,1763260042.1661015,,,,,10878,364.0,,
0.5563104152679443,-8.669495582580566e-05,,251,15.444037199020386,1008.0,1763260043.7365992,0.0,0.9387575387954712,0.0023589488118886948,0.0002927803434431553,12160,,0.001659465953707695,4.7040581703186035
,,452.0,259,16.0604088306427,,1763260044.3529708,,,,,12808,452.0,,
0.509636402130127,0.0006553530693054199,,265,16.585995197296143,1008.0,1763260044.8785572,0.0,0.6349644660949707,0.014534934423863888,0.0002920890983659774,13312,,0.0009566722437739372,4.413094997406006
0.5602965950965881,-0.0456543043255806,,273,17.151013135910034,1013.0,1763260045.4435751,0.01171875,0.21760296821594238,0.030497074127197266,0.0002917050733231008,13952,,0.0051285820081830025,14.29233169555664
,,133.0,274,17.165998697280884,,1763260045.4585607,,,,,13992,133.0,,
,,218.0,292,18.33050513267517,,1763260046.6230671,,,,,15268,218.0,,
0.5460634231567383,0.005756855010986328,,321,20.426485300064087,1029.0,1763260048.7190473,0.0,-0.03941237926483154,0.004501248709857464,0.00028955453308299184,17536,,0.00021681096404790878,3.430708646774292
0.48352551460266113,0.04538428410887718,,327,20.934492349624634,1028.0,1763260049.2270544,0.05859375,0.24230647087097168,0.03647861257195473,0.00028924731304869056,18048,,0.00893337745219469,32.227272033691406
0.5432016253471375,0.0030847080051898956,,330,21.1601665019989,1029.0,1763260049.4527285,0.0,0.61632239818573,-3.0281953513622284e-05,0.0002890937030315399,18304,,0.00045199785381555557,3.0678277015686035
0.5927678346633911,-0.016665153205394745,,332,21.27359175682068,1030.0,1763260049.5661538,0.0,0.14379936456680298,0.0029715513810515404,0.0002890168980229646,18432,,0.00029016751796007156,7.144577503204346
,,235.0,337,21.650066375732422,,1763260049.9426284,,,,,18936,235.0,,
0.4774872958660126,0.003235429525375366,,340,21.87619948387146,1031.0,1763260050.1687615,0.00390625,0.019038379192352295,0.018009385094046593,0.000288632872980088,19072,,0.0030922796577215195,3.796016216278076
,,337.0,370,24.12306571006775,,1763260052.4156277,,,,,21598,337.0,,
,,174.0,375,24.472345113754272,,1763260052.7649071,,,,,22008,174.0,,
,,111.0,396,25.836791276931763,,1763260054.1293533,,,,,23447,111.0,,
,,159.0,425,27.62463068962097,,1763260055.9171927,,,,,25371,159.0,,
,,240.0,441,28.703774452209473,,1763260056.9963365,,,,,26578,240.0,,
,,135.0,450,29.30254554748535,,1763260057.5951076,,,,,27201,135.0,,
0.4931398928165436,0.012363158166408539,,471,30.92607831954956,1050.0,1763260059.2186403,0.001953125,0.013070225715637207,0.03505465388298035,0.00028271888731978834,28928,,0.0036941366270184517,47.45517349243164
0.581756591796875,-0.007539872080087662,,481,31.731653690338135,1052.0,1763260060.0242157,0.0,0.9708671569824219,0.00991063192486763,0.0002821812522597611,29824,,0.0006529614329338074,0.8555982708930969
0.47518062591552734,-0.040971312671899796,,490,32.29350304603577,1053.0,1763260060.586065,0.00390625,0.913299024105072,0.03054293990135193,0.0002817972272168845,30464,,0.0033082496374845505,15.951764106750488
,,113.0,504,33.1281373500824,,1763260061.4206994,,,,,31383,113.0,,
0.4142557382583618,0.016558431088924408,,515,33.8245804309845,1055.0,1763260062.1171424,0.0,0.9394886493682861,-0.009118659421801567,0.00028079876210540533,32128,,0.0009869914501905441,10.967185020446777
,,145.0,530,34.68061280250549,,1763260062.9731748,,,,,33112,145.0,,
0.46803855895996094,-0.006724793463945389,,539,35.322667598724365,1058.0,1763260063.6152296,0.0,0.9171634912490845,-0.0034486111253499985,0.00027980029699392617,33792,,0.0006000958383083344,0.9411129355430603
,,167.0,547,35.82798624038696,,1763260064.1205482,,,,,34367,167.0,,
0.46314537525177,0.013390310108661652,,555,36.3693482875824,1059.0,1763260064.6619103,0.0078125,0.9976386427879333,-0.015948113054037094,0.0002791090519167483,34944,,0.0019900891929864883,0.3696342706680298
0.5562324523925781,-0.005529072135686874,,559,36.625632762908936,1059.0,1763260064.9181948,0.0,0.9941108226776123,-0.00028250738978385925,0.00027895544189959764,35200,,0.0002966020256280899,0.6056489944458008
,,132.0,568,37.21367144584656,,1763260065.5062335,,,,,35915,132.0,,
,,320.0,595,39.3317985534668,,1763260067.6243606,,,,,38260,320.0,,
0.49213939905166626,-0.007525265216827393,,612,40.7066171169281,1063.0,1763260068.9991791,0.0,-0.021693944931030273,-0.0030670063570141792,0.00027626726659946144,39680,,0.0006484268233180046,8.441864013671875
,,243.0,614,40.88203811645508,,1763260069.1746001,,,,,39916,243.0,,
0.5047721266746521,0.002033904194831848,,630,42.32666873931885,1065.0,1763260070.6192307,0.0,0.20836496353149414,-0.001620749942958355,0.0002751920255832374,41472,,0.00015552248805761337,0.5008965134620667
0.4910833239555359,-0.014804571866989136,,636,42.79320693016052,1065.0,1763260071.085769,0.0078125,0.018906056880950928,0.002627595327794552,0.00027488480554893613,41984,,0.0028003836050629616,27.72283172607422
0.5284489393234253,0.00516083836555481,,640,43.15661358833313,1065.0,1763260071.4491756,0.0,0.5713769793510437,-0.0053526535630226135,0.00027465439052321017,42368,,0.0002446454018354416,0.3229663074016571
0.5409948825836182,0.007853453978896141,,650,43.831798791885376,1066.0,1763260072.1243608,0.0,0.18357610702514648,-0.0010680891573429108,0.00027419356047175825,43136,,6.73886388540268e-05,1.4514093399047852
,,124.0,664,44.69839429855347,,1763260072.9909563,,,,,44130,124.0,,
0.526265025138855,-0.0006353519856929779,,684,45.980440855026245,1066.0,1763260074.2730029,0.0,0.8679603934288025,-0.0010367780923843384,0.0002728110703174025,45440,,5.80810010433197e-05,32.85410690307617
0.539818525314331,-0.01618734747171402,,689,46.34545588493347,1066.0,1763260074.638018,0.0,0.9798452854156494,0.01613825559616089,0.0002725806552916765,45824,,0.002429267391562462,1.4110957384109497
,,188.0,698,47.05939531326294,,1763260075.3519573,,,,,46483,188.0,,
,,128.0,702,47.37308311462402,,1763260075.6656451,,,,,46775,128.0,,
,,197.0,707,47.7053484916687,,1763260075.9979105,,,,,47130,197.0,,
0.5601934194564819,0.014229321852326393,,729,50.10824704170227,1046.0,1763260078.400809,0.001953125,0.9823439717292786,0.02153884246945381,0.00027073733508586884,48896,,0.003167123533785343,2.340639114379883
0.5655048489570618,-0.00022667646408081055,,757,54.06034779548645,1015.0,1763260082.3529098,0.0,0.7530703544616699,0.00258640106767416,0.00026920123491436243,51456,,6.92782923579216e-05,0.06401713192462921
0.5196177959442139,-0.017329728230834007,,762,54.76767659187317,1011.0,1763260083.0602386,0.00390625,0.8752655982971191,0.010915376245975494,0.00026889401488006115,51968,,0.0029903221875429153,0.07488778233528137
0.5587772130966187,-0.0004060715436935425,,767,55.41406583786011,1008.0,1763260083.7066278,0.0,0.8272942900657654,0.00022585410624742508,0.00026858679484575987,52480,,0.0002813013270497322,0.029956631362438202
0.5281431674957275,-0.010240422561764717,,775,56.28544735908508,1006.0,1763260084.5780094,0.0,0.024282217025756836,0.005978073924779892,0.00026812596479430795,53248,,0.00023995712399482727,99.47550201416016
0.48326724767684937,-0.00016874819993972778,,788,57.74501657485962,1003.0,1763260086.0375786,0.0,0.023092329502105713,-0.00033673178404569626,0.00026735791470855474,54528,,4.860572516918182e-06,0.03412667661905289
0.46923381090164185,0.014185566455125809,,797,58.65052032470703,1000.0,1763260086.9430823,0.0,-0.08133292198181152,-0.00730554386973381,0.0002668970846571028,55296,,0.0021939147263765335,157.9159393310547
0.498430997133255,-0.05019057169556618,,806,59.8370726108551,995.0,1763260088.1296346,0.125,0.9280791282653809,-0.00012222304940223694,0.0002663594495970756,56192,,0.02920331247150898,26.42803382873535
0.4194079637527466,-0.0012128502130508423,,815,60.86934995651245,990.0,1763260089.161912,0.0,-0.009398221969604492,0.0011611338704824448,0.00026589861954562366,56960,,8.694641292095184e-05,18.52582359313965
0.4472854733467102,-0.0050323400646448135,,863,65.20414400100708,981.0,1763260093.496706,0.0,0.9690992832183838,0.0032914550974965096,0.0002636712742969394,60672,,0.0002270648255944252,0.0030868067406117916
,,159.0,872,65.88201689720154,,1763260094.174579,,,,,61231,159.0,,
,,136.0,876,66.20545220375061,,1763260094.4980142,,,,,61547,136.0,,
,,235.0,922,70.1122579574585,,1763260098.40482,,,,,65070,235.0,,
0.4513300061225891,0.0006792992353439331,,930,70.86472296714783,973.0,1763260099.157285,0.0,0.06183499097824097,0.0016127070412039757,0.0002606758789625019,65664,,0.00011556688696146011,143.42808532714844
,,500.0,938,71.79086661338806,,1763260100.0834286,,,,,66556,500.0,,
0.4754827618598938,0.0004475954920053482,,941,72.277987241745,969.0,1763260100.5705492,0.04296875,0.5358263254165649,-0.005463235080242157,0.000259984633885324,66816,,0.00811445340514183,0.002664337633177638
0.48232918977737427,-0.023060068488121033,,942,72.42448663711548,969.0,1763260100.7170486,0.0,0.9488248825073242,0.0007667383179068565,0.0002599078288767487,66944,,0.0011052219197154045,0.01072172075510025
,,500.0,948,72.95706009864807,,1763260101.249622,,,,,67556,500.0,,
0.5659502744674683,0.0031777098774909973,,974,76.84524273872375,951.0,1763260105.1378047,0.0,0.0005407333374023438,0.0007071662694215775,0.0002581413136795163,69888,,0.0013314075767993927,252.85818481445312
0.5403943657875061,-0.072010338306427,,980,78.04112100601196,944.0,1763260106.333683,0.03515625,0.5915798544883728,0.007163135334849358,0.0002577572886366397,70528,,0.019804850220680237,0.02332383207976818
0.5398715138435364,-0.06019303947687149,,985,79.05161666870117,938.0,1763260107.3441787,0.044921875,-2.6723170280456543,0.04732648283243179,0.00025745006860233843,71040,,0.016372133046388626,0.0175185389816761
0.4729016125202179,-0.015391126275062561,,995,81.01674032211304,928.0,1763260109.3093023,0.0,-2.653716564178467,0.01386753935366869,0.00025683562853373587,72064,,0.0026685642078518867,0.01091954205185175
0.5106760263442993,-0.005606517195701599,,997,81.47470831871033,926.0,1763260109.7672703,0.0,-1.0674736499786377,0.012343867681920528,0.00025668201851658523,72320,,0.002994581125676632,0.0005466867587529123
0.4808128774166107,0.012486930005252361,,1015,85.00867342948914,908.0,1763260113.3012354,0.0078125,0.2238186001777649,0.007026324048638344,0.00025560674839653075,74112,,0.0011877231299877167,0.0009220777428708971
0.43087178468704224,0.0005153864622116089,,1020,86.00621175765991,903.0,1763260114.2987738,0.01953125,-0.8992300033569336,-0.006929843686521053,0.00025529952836222947,74624,,0.005654766224324703,0.0003563733189366758
0.4665013253688812,-0.021409153938293457,,1031,88.26928687095642,892.0,1763260116.5618489,0.021484375,-0.6617993116378784,0.007198826409876347,0.0002546082832850516,75776,,0.00795163307338953,0.000327050918713212
0.32150858640670776,-0.025321245193481445,,1050,92.07552099227905,876.0,1763260120.368083,0.001953125,0.18899452686309814,0.021320650354027748,0.0002534562081564218,77696,,0.0036743097007274628,0.000283243804005906
0.4355827569961548,8.660182356834412e-05,,1053,92.54686093330383,874.0,1763260120.839423,0.0,0.0004912614822387695,-0.0003017345443367958,0.00025330259813927114,77952,,1.5624798834323883e-05,14.032498359680176
0.367503821849823,0.0007382333278656006,,1058,93.48435378074646,870.0,1763260121.7769158,0.01953125,0.15078526735305786,0.01985941082239151,0.00025299537810496986,78464,,0.006370267830789089,0.01094178669154644
0.3613090515136719,-0.018792152404785156,,1083,97.91839647293091,857.0,1763260126.2109585,0.009765625,-0.9214118719100952,0.027914218604564667,0.0002514593070372939,81024,,0.008379104547202587,0.008850425481796265
,,500.0,1091,99.31530618667603,,1763260127.6078682,,,,,81831,500.0,,
,,500.0,1106,101.94972443580627,,1763260130.2422864,,,,,83331,500.0,,
0.3805902600288391,-0.01174770388752222,,1118,104.10561990737915,840.0,1763260132.398182,0.0,-0.4535665512084961,0.0074137430638074875,0.00024930876679718494,84608,,0.0015889126807451248,5.869913366041146e-05
,,500.0,1125,105.15275764465332,,1763260133.4453197,,,,,85331,500.0,,
0.3990381360054016,-0.00870496779680252,,1133,106.58856797218323,834.0,1763260134.88113,0.078125,-0.9305505752563477,0.00782651174813509,0.0002483871066942811,86144,,0.014623218216001987,9.742112888488919e-05
,,500.0,1145,108.48102235794067,,1763260136.7735844,,,,,87331,500.0,,
,,500.0,1164,111.53870129585266,,1763260139.8312633,,,,,89331,500.0,,
0.34656822681427,-0.012375906109809875,,1165,111.71338105201721,824.0,1763260140.005943,0.00390625,0.00013190507888793945,0.0034254249185323715,0.0002464669814798981,89344,,0.0013756509870290756,6.880599021911621
0.35382843017578125,0.0027922391891479492,,1172,112.86706042289734,823.0,1763260141.1596224,0.07421875,-0.3997917175292969,0.026658032089471817,0.0002460061514284462,90112,,0.01479203812777996,3.3966203773161396e-05
0.28710711002349854,-0.027786072343587875,,1181,114.1995484828949,821.0,1763260142.4921105,0.025390625,-0.17387211322784424,-0.000261012464761734,0.00024546851636841893,91008,,0.007105758413672447,0.013176172971725464
0.3628047704696655,0.005262964405119419,,1186,114.95493865013123,820.0,1763260143.2475007,0.001953125,-0.46079695224761963,-0.012931205332279205,0.00024516129633411765,91520,,0.002914201468229294,0.00711122527718544
0.3367789387702942,0.01214105635881424,,1197,116.64278793334961,818.0,1763260144.93535,0.08984375,-0.5423613786697388,0.057459697127342224,0.00024447005125693977,92672,,0.026206854730844498,3.9515027310699224e-05
,,500.0,1213,119.173832654953,,1763260147.4663947,,,,,94331,500.0,,
0.2632567286491394,-0.0012056492269039154,,1215,119.57499742507935,813.0,1763260147.8675594,0.0,-0.26505255699157715,0.0021033920347690582,0.00024339478113688529,94464,,0.0011235233396291733,0.011376019567251205
0.33087533712387085,-0.006692893803119659,,1226,121.57631540298462,809.0,1763260149.8688774,0.00390625,-0.10099196434020996,-0.011092443950474262,0.0002427035360597074,95616,,0.00222103763371706,8.918055391404778e-05
0.3787873685359955,0.0025689974427223206,,1230,122.31667470932007,807.0,1763260150.6092367,0.01953125,-0.16351103782653809,0.013104133307933807,0.00024247312103398144,96000,,0.008260607719421387,0.010728967376053333
0.25593018531799316,-0.004721730947494507,,1234,123.04039359092712,805.0,1763260151.3329556,0.0,5.805492401123047e-05,-0.006229874677956104,0.00024224270600825548,96384,,0.000505511648952961,41.38812255859375
0.25965437293052673,-0.012529835104942322,,1245,125.10173273086548,801.0,1763260153.3942947,0.001953125,0.001682579517364502,0.00884462520480156,0.0002415514609310776,97536,,0.0030665937811136246,0.008598724380135536
0.1789902299642563,0.0003916807472705841,,1254,126.649831533432,798.0,1763260154.9423935,0.0,-0.00046765804290771484,0.0035680774599313736,0.00024101382587105036,98432,,6.0560181736946106e-05,151.07032775878906
0.23273341357707977,0.0012449100613594055,,1271,129.72300744056702,793.0,1763260158.0155694,0.017578125,-0.39021313190460205,-0.011051508598029613,0.00023993855575099587,100224,,0.0033638393506407738,5.447784496936947e-05
0.317589670419693,-0.017335746437311172,,1299,134.52872467041016,785.0,1763260162.8212867,0.01953125,-0.15260624885559082,0.041036561131477356,0.00023824884556233883,103040,,0.006368020549416542,0.006168338470160961
0.3300476670265198,-0.002367984503507614,,1339,141.511088848114,775.0,1763260169.8036509,0.0,-0.2040637731552124,0.015162364579737186,0.00023579108528792858,107136,,0.001051739789545536,9.325309656560421e-05
0.33375346660614014,0.0010758563876152039,,1340,141.72233128547668,775.0,1763260170.0148933,0.005859375,-0.25603318214416504,0.023037370294332504,0.00023571428027935326,107264,,0.002000694163143635,0.0001605691504664719
0.22781172394752502,-0.010343097150325775,,1349,143.2368049621582,773.0,1763260171.529367,0.015625,-0.18727850914001465,0.023456206545233727,0.00023517664521932602,108160,,0.006912942975759506,7.063985685817897e-05
0.26846638321876526,0.010982724837958813,,1363,145.5783793926239,770.0,1763260173.8709414,0.01171875,-0.10795152187347412,-0.014606539160013199,0.0002343317901249975,109568,,0.0029055774211883545,0.006401137448847294
0.218535378575325,0.00014371052384376526,,1365,145.98606634140015,770.0,1763260174.2786283,0.0,-0.0007829666137695312,0.00036127399653196335,0.00023417819465976208,109824,,1.3792887330055237e-06,0.00013970438158139586
,,500.0,1370,146.70729541778564,,1763260174.9998574,,,,,110331,500.0,,
,,500.0,1380,148.37905502319336,,1763260176.671617,,,,,111331,500.0,,
0.22572308778762817,0.0025494173169136047,,1381,148.56102538108826,767.0,1763260176.8535874,0.0,-5.447864532470703e-05,0.0009059375151991844,0.00023325653455685824,111360,,0.0004974724724888802,0.08019885420799255
0.2556803822517395,-0.002919502556324005,,1388,149.79683375358582,765.0,1763260178.0893958,0.0,-0.07128274440765381,-0.0031358543783426285,0.00023279570450540632,112128,,0.0016960538923740387,0.0005222411709837615
,,500.0,1395,150.89499044418335,,1763260179.1875525,,,,,112831,500.0,,
0.3110635280609131,-0.0031663700938224792,,1399,151.69410467147827,763.0,1763260179.9866667,0.0,-0.014737844467163086,-0.006650075316429138,0.00023210445942822844,113280,,0.0006948895752429962,2.744238736340776e-05
,,500.0,1405,152.57771110534668,,1763260180.870273,,,,,113831,500.0,,
0.2375802844762802,-0.0017305389046669006,,1432,156.94153356552124,759.0,1763260185.2340956,0.00390625,-0.20597434043884277,0.008959772996604443,0.0002301075292052701,116608,,0.0001795729622244835,0.0007039733463898301
0.31300023198127747,-0.009377775713801384,,1433,157.13007974624634,759.0,1763260185.4226418,0.021484375,-0.20239877700805664,-0.02073712646961212,0.0002300307241966948,116736,,0.004608641378581524,0.00012296380009502172
0.3112085461616516,-0.006093129515647888,,1455,160.52058005332947,756.0,1763260188.813142,0.0078125,-9.143352508544922e-05,0.01477055437862873,0.00022872503905091435,118912,,0.0010993815958499908,225.0178985595703
0.3684126138687134,0.0022837482392787933,,1456,160.71188187599182,756.0,1763260189.004444,0.0546875,-0.11267054080963135,0.0054645659402012825,0.00022864823404233903,119040,,0.012097140774130821,0.011492015793919563
0.35672736167907715,-0.01380312442779541,,1457,160.90459561347961,756.0,1763260189.1971576,0.0234375,-0.06624078750610352,0.025982141494750977,0.0002285714290337637,119168,,0.004720622673630714,4.199163959128782e-05
0.2576070725917816,-0.004188191145658493,,1514,169.6990818977356,751.0,1763260197.991644,0.005859375,-2.8848648071289062e-05,0.0164627842605114,0.0002251152036478743,124928,,0.0024957647547125816,193.39210510253906
0.3349551558494568,-0.003938447684049606,,1521,170.87467670440674,750.0,1763260199.1672387,0.0,-0.2651524543762207,-0.002032944932579994,0.00022465437359642237,125696,,0.0003612283617258072,0.0001666347379796207
0.2955988049507141,-0.002041757106781006,,1525,171.50413155555725,749.0,1763260199.7966936,0.0,-0.16019773483276367,9.756162762641907e-05,0.0002244239585706964,126080,,0.0003029182553291321,0.007700440473854542
,,500.0,1527,171.7579061985016,,1763260200.0504682,,,,,126331,500.0,,
0.27098599076271057,-0.00017549842596054077,,1529,172.0887815952301,749.0,1763260200.3813436,0.0,-0.5406265258789062,-0.0009161857888102531,0.00022419354354497045,126464,,2.4652108550071716e-06,0.011339408345520496
0.19650280475616455,-0.0005106795579195023,,1534,172.85315942764282,749.0,1763260201.1457214,0.013671875,-0.9004321098327637,-0.012019788846373558,0.00022388632351066917,126976,,0.0032886620610952377,0.013061451725661755
0.3366289734840393,0.004719004034996033,,1536,173.240172624588,749.0,1763260201.5327346,0.00390625,-0.449729323387146,0.015417743474245071,0.00022373271349351853,127232,,0.005352400243282318,4.469261330086738e-05
0.2420269399881363,0.001904308795928955,,1543,174.25942754745483,748.0,1763260202.5519896,0.0,0.0003161430358886719,0.012181904166936874,0.00022334868845064193,127872,,0.00032963231205940247,0.20637336373329163
0.4236224591732025,-0.017893176525831223,,1545,174.64680910110474,748.0,1763260202.939371,0.013671875,-0.018172383308410645,0.049315985292196274,0.0002231950784334913,128128,,0.007218827493488789,0.0002632243267726153
0.30077803134918213,-0.0012859851121902466,,1546,174.84056997299194,748.0,1763260203.133132,0.0,-0.48251771926879883,0.004953266121447086,0.00022311827342491597,128256,,9.138043969869614e-05,0.0002544261224102229
0.34725165367126465,-0.01218300312757492,,1558,176.6493330001831,746.0,1763260204.941895,0.001953125,7.867813110351562e-05,-0.005684260278940201,0.0002224270283477381,129408,,0.0021389834582805634,190.55902099609375
0.29230302572250366,0.01889694854617119,,1559,176.85974621772766,746.0,1763260205.1523082,0.001953125,-0.3396817445755005,0.0051245298236608505,0.00022235022333916277,129536,,0.0025164149701595306,0.009969798848032951
0.3257228434085846,0.0012953318655490875,,1563,177.4540674686432,746.0,1763260205.7466295,0.0,1.4483928680419922e-05,0.014234977774322033,0.00022211982286535203,129920,,0.001418820582330227,32.59174346923828
0.31226739287376404,-0.0069620124995708466,,1566,178.05486488342285,746.0,1763260206.347427,0.0078125,-0.02088749408721924,0.010440072044730186,0.00022188940783962607,130304,,0.0014459341764450073,0.00031677595688961446
0.25968244671821594,-0.007305290549993515,,1588,181.58909511566162,743.0,1763260209.8816571,0.0078125,-0.0371624231338501,-0.0005364362150430679,0.00022058372269384563,132480,,0.003602532669901848,0.008764266967773438
0.29700738191604614,0.00025274232029914856,,1589,181.79641461372375,743.0,1763260210.0889766,0.044921875,0.11108756065368652,0.01060186792165041,0.0002205069176852703,132608,,0.009481689892709255,7.25964127923362e-05
0.3510071635246277,0.0005568154156208038,,1597,183.02376008033752,742.0,1763260211.316322,0.00390625,-4.947185516357422e-05,-0.004929265007376671,0.0002200460876338184,133376,,0.0012765508145093918,154.19761657714844
0.3416145145893097,0.001847919076681137,,1607,184.64294290542603,741.0,1763260212.935505,0.0,1.895427703857422e-05,0.0013982448726892471,0.00021943164756521583,134400,,0.0005457159131765366,27.5858097076416
0.28386393189430237,-0.01835663616657257,,1609,185.03213810920715,741.0,1763260213.3247,0.04296875,-0.3658125400543213,0.029280124232172966,0.00021927803754806519,134656,,0.010986819863319397,1.4763258150196634e-05
0.34224843978881836,0.0049528926610946655,,1610,185.20880651474,741.0,1763260213.5013685,0.021484375,-0.10358035564422607,-0.010086532682180405,0.00021920123253948987,134784,,0.005257515236735344,0.0003828748012892902
0.2909848392009735,0.0009654015302658081,,1612,185.45464634895325,741.0,1763260213.7472084,0.0,0.00014448165893554688,-0.003739752806723118,0.00021912442753091455,134912,,0.00013104546815156937,37.5455322265625
,,500.0,1626,187.7494945526123,,1763260216.0420566,,,,,136331,500.0,,
0.2531028091907501,-0.00024560093879699707,,1638,189.79952335357666,738.0,1763260218.0920854,0.0,-0.038819074630737305,0.0020912829786539078,0.00021751152235083282,137600,,0.00023685023188591003,8.521614654455334e-05
0.3572790026664734,0.010000438429415226,,1687,197.75876259803772,733.0,1763260226.0513246,0.01953125,-0.11094224452972412,0.027609016746282578,0.00021451612701639533,142592,,0.006806459277868271,0.00011632551468210295
0.3515917658805847,-0.005002215504646301,,1732,204.95931029319763,730.0,1763260233.2518723,0.00390625,0.06651896238327026,0.0005535129457712173,0.0002117511467076838,147200,,0.0025925226509571075,3.0309896828839555e-05
0.33584606647491455,-0.01397613249719143,,1745,206.8898241519928,729.0,1763260235.1823862,0.0625,0.008022308349609375,0.02859949693083763,0.0002109830966219306,148480,,0.00883050449192524,0.010534458793699741
,,500.0,1753,208.09742736816406,,1763260236.3899894,,,,,149331,500.0,,
0.3947816491127014,-0.0064913611859083176,,1754,208.25720167160034,729.0,1763260236.5497637,0.0,3.814697265625e-06,0.0017080791294574738,0.00021044546156190336,149376,,0.0004489682614803314,21.230222702026367
0.24898317456245422,-0.0010211281478404999,,1765,209.95866417884827,728.0,1763260238.2512262,0.0,0.03283482789993286,0.0001840861514210701,0.0002097542310366407,150528,,0.0006378805264830589,0.0067288437858223915
,,500.0,1768,210.34143447875977,,1763260238.6339965,,,,,150831,500.0,,
0.3300071358680725,6.497406866401434e-05,,1777,211.86801600456238,728.0,1763260240.160578,0.03125,-0.054167866706848145,0.01612454652786255,0.0002089861809508875,151808,,0.011395727284252644,0.0001572076726006344
0.27110975980758667,-0.0022570714354515076,,1818,218.14064812660217,725.0,1763260246.4332101,0.0,-2.86102294921875e-06,-0.0022654421627521515,0.00020652842067647725,155904,,0.0002852287143468857,53.62471389770508
0.4197053611278534,-0.004910323768854141,,1823,218.93684577941895,725.0,1763260247.2294078,0.0,2.3603439331054688e-05,-0.0030732406303286552,0.00020622120064217597,156416,,0.00015048962086439133,264.82843017578125
,,500.0,1851,223.24988865852356,,1763260251.5424507,,,,,159331,500.0,,
,,500.0,1856,224.0352759361267,,1763260252.327838,,,,,159831,500.0,,
