_step,_runtime,global_step,_timestamp,charts/episodic_length,charts/episodic_return,losses/approx_kl,losses/explained_variance,losses/old_approx_kl,losses/clipfrac,losses/policy_loss,losses/entropy,charts/learning_rate,charts/SPS,losses/value_loss
0,2.4211952686309814,0,1763260030.7220633,,,,,,,,,,,
7,3.514596700668335,152,1763260031.8154647,25.0,25.0,,,,,,,,,
33,4.034833192825317,703,1763260032.3357012,13.0,13.0,,,,,,,,,
41,4.264909029006958,933,1763260032.565777,48.0,48.0,,,,,,,,,
47,4.389082908630371,1067,1763260032.689951,37.0,37.0,,,,,,,,,
64,4.726661920547485,1385,1763260033.02753,16.0,16.0,,,,,,,,,
74,5.060386657714844,1704,1763260033.3612547,48.0,48.0,,,,,,,,,
77,5.1644885540008545,1792,1763260033.4653566,,,0.0003521312028169632,0.032318949699401855,0.003398412838578224,0.0,-0.007898978888988495,0.6223676204681396,0.00029900154913775623,1003.0,6.622044563293457
88,5.418560743331909,2065,1763260033.7194288,18.0,18.0,,,,,,,,,
102,6.07747483253479,2786,1763260034.3783429,77.0,77.0,,,,,,,,,
104,6.188886642456055,2881,1763260034.4897547,65.0,65.0,,,,,,,,,
133,7.933380842208862,4737,1763260036.2342489,121.0,121.0,,,,,,,,,
147,8.876821994781494,5807,1763260037.17769,153.0,153.0,,,,,,,,,
149,9.082099199295044,6016,1763260037.3829672,,,0.0009031509980559349,-0.3369990587234497,-0.013262900523841381,0.0,-0.01297268271446228,0.5885885953903198,0.00029646698385477066,1054.0,7.319062232971191
150,9.105303049087524,6074,1763260037.406171,267.0,267.0,,,,,,,,,
155,9.432997465133667,6425,1763260037.7338655,150.0,150.0,,,,,,,,,
157,9.538150310516357,6528,1763260037.8390183,,,0.0007424047216773033,-0.014454364776611328,0.013433846645057201,0.0,-0.022390030324459076,0.5785101652145386,0.0002961597638204694,1059.0,5.87468147277832
172,10.57093858718872,7680,1763260038.8718066,,,8.821487426757812e-06,-0.03286540508270264,0.00013545900583267212,0.0,-0.00016108155250549316,0.48998117446899414,0.0002954685187432915,1067.0,11.509322166442871
195,12.119048595428467,9470,1763260040.4199166,137.0,137.0,,,,,,,,,
203,12.852409362792969,10003,1763260041.1532774,132.0,132.0,,,,,,,,,
213,13.819894075393677,10837,1763260042.120762,215.0,215.0,,,,,,,,,
217,14.248154640197754,11136,1763260042.5490227,,,1.2928619980812073e-05,0.12296748161315918,0.0004131123423576355,0.0,-0.0012879297137260437,0.5888888835906982,0.00029339478351175785,1024.0,5.451986312866211
228,15.244561910629272,12032,1763260043.54543,,,0.00012836884707212448,0.19926166534423828,0.001385626383125782,0.0,-0.004332102835178375,0.5381051301956177,0.0002928571484517306,1014.0,23.218765258789062
