charts/episodic_return,global_step
14,14
61,75
22,97
82,179
18,197
19,216
21,237
22,259
53,312
27,339
16,355
11,366
34,400
37,437
60,497
9,506
22,528
22,550
50,600
21,621
26,647
28,675
10,685
17,702
13,715
13,728
46,774
16,790
35,825
39,864
19,883
42,925
66,991
15,1006
49,1055
27,1082
31,1113
60,1173
54,1227
36,1263
17,1280
28,1308
37,1345
27,1372
25,1397
55,1452
39,1491
26,1517
57,1574
19,1593
44,1637
49,1686
94,1780
62,1842
89,1931
26,1957
76,2033
50,2083
40,2123
29,2152
23,2175
44,2219
38,2257
54,2311
42,2353
88,2441
65,2506
43,2549
27,2576
51,2627
34,2661
38,2699
30,2729
36,2765
47,2812
37,2849
22,2871
41,2912
41,2953
92,3045
37,3082
23,3105
29,3134
36,3170
78,3248
22,3270
52,3322
52,3374
39,3413
22,3435
42,3477
35,3512
34,3546
40,3586
37,3623
34,3657
40,3697
38,3735
51,3786
44,3830
72,3902
25,3927
138,4065
78,4143
25,4168
48,4216
25,4241
53,4294
119,4413
70,4483
49,4532
24,4556
39,4595
46,4641
23,4664
79,4743
32,4775
40,4815
47,4862
50,4912
39,4951
32,4983
68,5051
44,5095
74,5169
65,5234
88,5322
60,5382
116,5498
50,5548
88,5636
42,5678
85,5763
58,5821
51,5872
17,5889
25,5914
115,6029
21,6050
45,6095
96,6191
50,6241
60,6301
50,6351
27,6378
47,6425
137,6562
79,6641
138,6779
165,6944
36,6980
96,7076
121,7197
157,7354
75,7429
39,7468
210,7678
172,7850
239,8089
239,8328
143,8471
124,8595
396,8991
148,9139
288,9427
94,9521
115,9636
435,10071
69,10140
101,10241
118,10359
211,10570
111,10681
145,10826
167,10993
155,11148
238,11386
171,11557
119,11676
145,11821
156,11977
258,12235
200,12435
129,12564
333,12897
148,13045
123,13168
128,13296
112,13408
122,13530
112,13642
187,13829
252,14081
105,14186
92,14278
96,14374
84,14458
164,14622
26,14648
114,14762
221,14983
133,15116
218,15334
132,15466
245,15711
149,15860
144,16004
148,16152
108,16260
163,16423
123,16546
152,16698
120,16818
64,16882
82,16964
57,17021
69,17090
51,17141
111,17252
196,17448
91,17539
