_runtime,losses/approx_kl,losses/clipfrac,_step,global_step,losses/entropy,charts/episodic_return,charts/learning_rate,charts/episodic_length,losses/explained_variance,_timestamp,losses/old_approx_kl,losses/policy_loss,charts/SPS,losses/value_loss
86.80322122573853,0.000550244003534317,0.0,481,29440,0.5325333476066589,,0.00028241166728548706,,0.043103933334350586,1763260116.8741043,-0.001394033432006836,0.004817083477973938,597.0,104.9916000366211
87.96822714805603,0.00015293527394533157,0.0,490,30080,0.5283250212669373,,0.00028202764224261045,,0.7728830575942993,1763260118.0391102,-0.0039088064804673195,0.01099599339067936,596.0,6.890307426452637
89.89873480796814,0.0009734705090522766,0.0,504,31104,0.5820042490959167,,0.0002814132021740079,,0.9523797631263733,1763260119.9696178,-0.017258435487747192,-0.011123038828372955,594.0,14.121968269348145
91.47077012062073,,,515,32062,,107.0,,107.0,,1763260121.5416532,,,,
93.9050703048706,0.00031821802258491516,0.0,530,33536,0.6347240209579468,,0.0002799539070110768,,-0.17291724681854248,1763260123.9759533,-0.005598042160272598,-0.003454446792602539,595.0,6.039761066436768
95.17585229873657,,,539,34349,,228.0,,228.0,,1763260125.2467353,,,,
96.42797541618347,0.0015055909752845764,0.0,547,35072,0.5881381034851074,,0.00027903224690817297,,0.1810528039932251,1763260126.4988585,-0.0006838440895080566,-0.01943037658929825,595.0,84.73138427734375
97.48241400718689,,,555,35791,,73.0,,73.0,,1763260127.553297,,,,
98.08889055252075,1.688580960035324e-05,0.0,559,36096,0.6137113571166992,,0.0002784178068395704,,-0.0038352012634277344,1763260128.1597736,6.247777491807938e-05,-0.001476682722568512,596.0,54.51823425292969
99.2041130065918,,,568,36817,,184.0,,184.0,,1763260129.274996,,,,
102.63261079788208,,,595,38934,,214.0,,214.0,,1763260132.7034938,,,,
104.5558569431305,6.66547566652298e-06,0.0,612,40064,0.5682991147041321,,0.00027603688067756593,,0.6113530397415161,1763260134.62674,-0.0014340030029416084,-0.0010722186416387558,598.0,61.644996643066406
104.63558983802795,,,614,40134,,38.0,,38.0,,1763260134.7064729,,,,
106.50798988342285,,,630,41166,,134.0,,134.0,,1763260136.578873,,,,
107.37726068496704,0.0031003234907984734,0.00390625,636,41600,0.5471003651618958,,0.0002751152205746621,,0.9731823801994324,1763260137.4481437,-0.029499363154172897,-0.012553311884403229,595.0,6.457128047943115
107.87220811843872,4.353746771812439e-05,0.0,640,41856,0.5325499773025513,,0.00027496161055751145,,0.979388415813446,1763260137.9430912,-0.002520225942134857,-0.0010621771216392517,595.0,8.590208053588867
109.13072800636292,,,650,42566,,112.0,,112.0,,1763260139.201611,,,,
111.3793830871582,0.004777952097356319,0.0078125,664,43648,0.6179842948913574,,0.00027388634043745697,,0.9828645586967468,1763260141.4502661,0.009773212485015392,-0.027737358585000038,591.0,3.0063045024871826
114.31015920639038,0.0006940877065062523,0.0,684,45184,0.5276696085929871,,0.0002729646803345531,,-0.006558775901794434,1763260144.3810422,0.01172045711427927,-0.01843806728720665,588.0,232.05767822265625
114.99906826019287,0.0001671668142080307,0.0,689,45568,0.6263673305511475,,0.00027273426530882716,,-0.03589177131652832,1763260145.0699513,-0.0002503730356693268,-0.00036654993891716003,588.0,1.8405424356460571
116.56907773017883,0.00038324296474456787,0.0,698,46464,0.5981058478355408,,0.0002721966302487999,,0.5880796313285828,1763260146.6399608,-0.00019846111536026,-0.004649111069738865,588.0,1.3899552822113037
117.06094789505005,,,702,46733,,213.0,,213.0,,1763260147.131831,,,,
117.75173330307007,0.0006853267550468445,0.0,707,47104,0.5942549705505371,,0.0002718126052059233,,0.23801791667938232,1763260147.8226163,0.00018509477376937866,-0.012774551287293434,587.0,1.8018012046813965
121.38241648674011,,,729,49349,,500.0,,500.0,,1763260151.4532995,,,,
126.0244779586792,0.00026167556643486023,0.0,757,52096,0.5565969944000244,,0.00026881720987148583,,0.3962123990058899,1763260156.095361,0.002586040645837784,-0.007427835837006569,588.0,0.7385421395301819
126.72159004211426,,,762,52597,,500.0,,500.0,,1763260156.792473,,,,
127.57256627082825,,,767,53097,,500.0,,500.0,,1763260157.6434493,,,,
129.04236912727356,0.0008688010275363922,0.0,775,53888,0.5654449462890625,,0.00026774193975143135,,-0.4994072914123535,1763260159.1132522,0.0007154643535614014,-0.006543764844536781,589.0,0.48725610971450806
131.20472764968872,5.649123340845108e-05,0.0,788,55168,0.5747340321540833,,0.00026697388966567814,,-0.0006210803985595703,1763260161.2756107,0.0036013415083289146,0.0002796277403831482,589.0,159.32191467285156
132.58555698394775,0.0003033643588423729,0.0,797,55936,0.5681568384170532,,0.0002665130596142262,,0.016074299812316895,1763260162.65644,-0.0030100224539637566,0.0019431710243225098,588.0,83.87667083740234
133.90361499786377,0.00011172518134117126,0.0,806,56704,0.5791542530059814,,0.0002660522295627743,,0.002523660659790039,1763260163.974498,-0.0008616894483566284,-0.0035139843821525574,588.0,186.8482208251953
135.2277660369873,,,815,57540,,500.0,,500.0,,1763260165.298649,,,,
142.88181972503662,0.002512107603251934,0.001953125,863,62080,0.567192018032074,,0.00026282641920261085,,-0.19103074073791504,1763260172.9527028,-0.003388696350157261,0.024285655468702316,589.0,0.10628331452608109
144.31235003471375,0.00022610463201999664,0.0,872,62976,0.5885486006736755,,0.0002622887841425836,,0.0030333995819091797,1763260174.383233,-0.002180110663175583,-0.00603083148598671,589.0,75.93799591064453
144.94276809692383,,,876,63366,,500.0,,500.0,,1763260175.0136511,,,,
152.51569366455078,0.004350886680185795,0.017578125,922,68096,0.5568606853485107,,0.0002592165837995708,,0.7281343936920166,1763260182.5865767,-0.00967977475374937,0.025757968425750732,592.0,0.007078571245074272
153.7558913230896,,,930,68866,,500.0,,500.0,,1763260183.8267744,,,,
155.14247035980225,0.0005365461111068726,0.0,938,69760,0.540215015411377,,0.00025821811868809164,,0.5266045331954956,1763260185.2133534,-0.0017402954399585724,0.0027168989181518555,593.0,9.395703818881884e-05
155.57648873329163,0.00043188873678445816,0.0,941,70016,0.47827574610710144,,0.000258064508670941,,0.4435463547706604,1763260185.6473718,0.0029514310881495476,-0.008112281560897827,593.0,0.00333044514991343
155.76444339752197,0.0017405757680535316,0.0,942,70144,0.5284501910209656,,0.0002579877036623657,,-0.2890092134475708,1763260185.8353264,0.004468846134841442,-0.011474262923002243,593.0,0.0003849777567666024
156.7790400981903,0.0004104357212781906,0.0,948,70784,0.5228464603424072,,0.0002576036786194891,,-0.8199365139007568,1763260186.8499231,-0.0019754916429519653,-0.005127936601638794,593.0,0.00011321826605126262
160.9690761566162,,,974,73366,,500.0,,500.0,,1763260191.0399592,,,,
162.02321004867554,0.00010718870908021927,0.0,980,73984,0.46976956725120544,,0.00025568355340510607,,0.00021255016326904297,1763260192.094093,0.003663354553282261,-0.007690016180276871,594.0,223.83970642089844
162.81910705566406,0.00010178331285715103,0.0,985,74496,0.45132988691329956,,0.0002553763333708048,,-0.060117244720458984,1763260192.88999,-0.0020967917516827583,0.0005383994430303574,594.0,0.002700168639421463
164.47441363334656,0.002100907266139984,0.0,995,75520,0.48630857467651367,,0.0002547618933022022,,-0.15407252311706543,1763260194.5452967,-1.9624829292297363e-05,-0.00342508964240551,595.0,0.00436854362487793
164.89268255233765,0.0006045699119567871,0.0,997,75776,0.5180826187133789,,0.0002546082832850516,,0.427046537399292,1763260194.9635656,0.0024213213473558426,0.0024897977709770203,595.0,0.00012397860700730234
167.93725299835205,0.0004425123333930969,0.0,1015,77568,0.5655863881111145,,0.0002535330131649971,,0.14315974712371826,1763260198.008136,0.002482715994119644,-0.005199849605560303,595.0,0.0025749742053449154
168.79919838905334,0.001135517843067646,0.0,1020,78080,0.5629985332489014,,0.0002532257931306958,,-0.013013839721679688,1763260198.8700814,0.004312836565077305,0.0011671241372823715,594.0,0.003958842251449823
170.6990683078766,0.00011760834604501724,0.0,1031,79232,0.5246249437332153,,0.00025253454805351794,,-0.5014692544937134,1763260200.7699513,-0.00196781475096941,0.0010597333312034607,595.0,0.000306334113702178
173.82456827163696,,,1050,81108,,242.0,,242.0,,1763260203.8954513,,,,
174.4147868156433,0.008106529712677002,0.01171875,1053,81408,0.5399928689002991,,0.00025122889201156795,,-0.4852496385574341,1763260204.4856699,0.006122875958681107,-0.0036297617480158806,594.0,0.00048438471276313066
175.2910258769989,0.010194474831223488,0.02734375,1058,81920,0.4977426528930664,,0.00025092167197726667,,-0.3759227991104126,1763260205.361909,0.03563285619020462,-0.05835092067718506,594.0,0.00021154273417778313
179.59673261642456,0.003980018198490143,0.0,1083,84480,0.5070903301239014,,0.00024938557180576026,,0.12300151586532593,1763260209.6676157,0.025077205151319504,-0.03338852524757385,594.0,0.000636934710200876
181.13116431236267,0.0014726091176271439,0.0,1091,85376,0.5863800644874573,,0.000248847936745733,,0.08400297164916992,1763260211.2020473,0.012500561773777008,-0.0008233836852014065,594.0,0.0005074026412330568
183.64969420433044,0.0013016769662499428,0.0,1106,86912,0.5157941579818726,,0.0002479262766428292,,-0.0200730562210083,1763260213.7205772,0.003461170010268688,0.0019324086606502533,594.0,0.0006962704355828464
185.5273609161377,,,1118,88108,,500.0,,500.0,,1763260215.598244,,,,
186.72461938858032,0.003199838101863861,0.00390625,1125,88832,0.5080993175506592,,0.0002467742015141994,,-0.20986604690551758,1763260216.7955024,0.015951484441757202,0.005653403699398041,595.0,0.00571461720392108
188.01582956314087,,,1133,89608,,500.0,,500.0,,1763260218.0867126,,,,
190.081848859787,0.004001670517027378,0.0,1145,90880,0.4665275812149048,,0.00024554532137699425,,0.10720455646514893,1763260220.152732,0.007315310649573803,0.003211754374206066,595.0,0.0004376490251161158
193.14222288131714,0.00026371609419584274,0.0,1164,92800,0.5453759431838989,,0.00024439324624836445,,-0.09748637676239014,1763260223.213106,0.0035608774051070213,-0.0014971345663070679,596.0,0.0029498483054339886
193.3236014842987,0.00019447412341833115,0.0,1165,92928,0.47010332345962524,,0.00024431644123978913,,-0.0820235013961792,1763260223.3944845,0.0059526460245251656,-0.0012074410915374756,596.0,0.00033565418561920524
194.34871315956116,,,1172,93608,,500.0,,500.0,,1763260224.4195962,,,,
195.9398636817932,0.0018217721953988075,0.005859375,1181,94592,0.5092818737030029,,0.00024331797612830997,,0.4376586675643921,1763260226.0107467,0.018138185143470764,-0.020545758306980133,597.0,0.00012512278044596314
196.71561765670776,0.00026752427220344543,0.0,1186,95104,0.5219985246658325,,0.00024301075609400868,,-0.07365167140960693,1763260226.7865007,-6.956793367862701e-05,0.003417268395423889,597.0,9.250757284462452e-05
198.34095573425293,0.00019866600632667542,0.0,1197,96128,0.5258991122245789,,0.00024239631602540612,,-2.562999725341797e-05,1763260228.4118388,-0.0038130469620227814,0.007395703345537186,597.0,147.8924102783203
200.98625826835632,0.0024199122563004494,0.00390625,1213,97792,0.4389749765396118,,0.00024139785091392696,,0.03906095027923584,1763260231.0571413,0.016453824937343597,-0.012553248554468155,598.0,0.0031349370256066322
201.38704824447632,0.00020652543753385544,0.0,1215,98048,0.4710925221443176,,0.00024124424089677632,,0.2799835205078125,1763260231.4579313,0.0015137633308768272,0.008902980014681816,598.0,9.517107173451222e-06
203.03601479530334,,,1226,99108,,500.0,,500.0,,1763260233.1068978,,,,
203.81108689308167,0.00047096144407987595,0.0,1230,99584,0.4528706967830658,,0.00024032258079387248,,-0.3285409212112427,1763260233.88197,0.011271419934928417,0.002486148849129677,599.0,5.1124297897331417e-05
204.4433934688568,0.0005416916683316231,0.0,1234,99968,0.5070984363555908,,0.00024009216576814651,,-0.22448337078094482,1763260234.5142765,0.008697080425918102,-0.001585599035024643,599.0,0.0007757325656712055
206.36830830574036,0.0002554217353463173,0.0,1245,101120,0.5409083366394043,,0.00023940092069096863,,-5.841255187988281e-05,1763260236.4391913,0.00237989891320467,-0.0022874996066093445,599.0,299.79730224609375
207.81730008125305,,,1254,102108,,500.0,,500.0,,1763260237.888183,,,,
210.71234154701233,8.827727288007736e-05,0.0,1271,103808,0.5843762755393982,,0.0002377880155108869,,-0.22262835502624512,1763260240.7832246,-0.004028455354273319,0.0007658563554286957,599.0,0.0037699576932936907
215.31865549087524,7.473863661289215e-05,0.0,1299,106624,0.5219415426254272,,0.00023609830532222986,,-0.00017118453979492188,1763260245.3895385,0.00024043768644332886,-0.0010557211935520172,599.0,240.82554626464844
222.04043793678284,3.5531818866729736e-05,0.0,1339,110720,0.5510517358779907,,0.00023364055959973484,,4.094839096069336e-05,1763260252.111321,0.0006984211504459381,-0.0009943656623363495,600.0,320.45916748046875
222.23689985275269,0.001733364537358284,0.0,1340,110848,0.5204888582229614,,0.00023356375459115952,,-0.13316798210144043,1763260252.307783,0.0028003379702568054,-0.018781565129756927,600.0,0.004983970429748297
223.66827511787415,0.000734277069568634,0.0,1349,111744,0.48915764689445496,,0.00023302611953113228,,0.08633935451507568,1763260253.7391582,0.004666198045015335,-0.006029944866895676,600.0,0.003776277182623744
226.0027413368225,0.00034087151288986206,0.0,1363,113152,0.5486598014831543,,0.00023218126443680376,,3.910064697265625e-05,1763260256.0736244,-0.0024756528437137604,-0.0020789988338947296,600.0,188.92440795898438
226.42038702964783,0.00035936105996370316,0.0,1365,113408,0.5607953071594238,,0.00023202765441965312,,0.15218186378479004,1763260256.49127,0.0025922926142811775,-0.006043687462806702,600.0,0.0008222417091019452
227.29208087921143,0.001555066555738449,0.001953125,1370,113920,0.4486176073551178,,0.00023172043438535184,,0.25013798475265503,1763260257.362964,-0.009529480710625648,-0.005769211798906326,600.0,0.00042217367445118725
229.0251169204712,0.00042626913636922836,0.0,1380,114944,0.4841778874397278,,0.00023110599431674927,,-0.0293043851852417,1763260259.096,0.003537452779710293,-0.0029987357556819916,600.0,0.0005122324801050127
229.2417767047882,0.001135166734457016,0.0,1381,115072,0.4880561828613281,,0.00023102918930817395,,-0.6128219366073608,1763260259.3126597,0.013605047017335892,-0.013872936367988586,600.0,4.5275137381395325e-05
230.37964987754822,7.0950947701931e-05,0.0,1388,115712,0.5277920961380005,,0.00023064516426529735,,5.459785461425781e-05,1763260260.450533,0.001943846233189106,0.00474456325173378,600.0,287.4962463378906
231.5955102443695,0.0014569014310836792,0.009765625,1395,116480,0.5437317490577698,,0.00023018433421384543,,-0.18234646320343018,1763260261.6663933,0.02543327398598194,-0.012192890048027039,600.0,0.0005710398545488715
232.43458580970764,0.0008022570982575417,0.0,1399,116992,0.5430082082748413,,0.00022987711417954415,,-0.06550014019012451,1763260262.5054688,0.0005832714959979057,0.0006645694375038147,600.0,6.067746289772913e-05
233.2709174156189,,,1405,117608,,500.0,,500.0,,1763260263.3418005,,,,
237.33258271217346,0.000811481848359108,0.0,1432,120192,0.5535885095596313,,0.00022795698896516114,,7.337331771850586e-05,1763260267.4034657,0.005907053127884865,-0.008431419730186462,601.0,223.0500030517578
237.49279975891113,0.0014462927356362343,0.0,1433,120320,0.5793383717536926,,0.00022788018395658582,,-0.06926441192626953,1763260267.5636828,-0.00551994051784277,0.006923345848917961,601.0,0.007177026942372322
240.70616841316223,0.0006941827014088631,0.0,1455,122496,0.6180451512336731,,0.00022657449881080538,,-4.673004150390625e-05,1763260270.7770514,-0.0063775768503546715,0.004285179078578949,603.0,175.22422790527344
240.8792269229889,0.0014154016971588135,0.0,1456,122624,0.6293063163757324,,0.00022649769380223006,,-0.10650098323822021,1763260270.95011,0.006208328530192375,-0.018663659691810608,603.0,0.004933767486363649
241.05290961265564,0.003940156660974026,0.01171875,1457,122752,0.46936288475990295,,0.00022642088879365474,,0.22278308868408203,1763260271.1237926,0.004192671738564968,0.0017675254493951797,603.0,0.0005080936825834215
249.42707514762878,0.0006836028769612312,0.0,1514,128512,0.5549644231796265,,0.00022296466340776533,,-4.172325134277344e-06,1763260279.4979582,-0.0027077505365014076,0.002592049539089203,606.0,251.32974243164062
250.62179684638977,0.00026788655668497086,0.0,1521,129280,0.5971727967262268,,0.0002225038333563134,,-0.008165359497070312,1763260280.69268,0.0010792193934321404,0.003464382141828537,606.0,0.0006935729761607945
251.14560651779175,0.0006106356158852577,0.0,1525,129664,0.5403534770011902,,0.00022227341833058745,,-0.04114222526550293,1763260281.2164896,-0.012510786764323711,-0.00047131627798080444,607.0,0.004172878339886665
251.52379965782166,0.0014113951474428177,0.009765625,1527,129920,0.5280135273933411,,0.00022211982286535203,,0.13897854089736938,1763260281.5946827,0.003618115559220314,0.0008187517523765564,607.0,0.0001382025657221675
251.76170229911804,0.0004742797464132309,0.0,1529,130048,0.476580947637558,,0.00022204301785677671,,-4.4345855712890625e-05,1763260281.8325853,0.005248295143246651,0.004873048514127731,607.0,154.97557067871094
252.60496473312378,0.00022978242486715317,0.0,1534,130560,0.5006586313247681,,0.00022173579782247543,,0.0002778172492980957,1763260282.6758478,0.0033465372398495674,0.00016430765390396118,607.0,369.9255065917969
252.96494841575623,0.00018204282969236374,0.0,1536,130816,0.5456506609916687,,0.0002215821878053248,,-0.010658740997314453,1763260283.0358315,0.0021336646750569344,-0.0012048408389091492,607.0,0.00041058938950300217
253.98025369644165,,,1543,131480,,500.0,,500.0,,1763260284.0511367,,,,
254.37430906295776,0.00042325351387262344,0.0,1545,131712,0.5126602649688721,,0.00022104455274529755,,0.07389962673187256,1763260284.445192,-0.0007326072081923485,0.006965897977352142,607.0,0.0033722808584570885
254.55119276046753,0.0016529010608792305,0.0,1546,131840,0.5804404616355896,,0.00022096774773672223,,-0.011255741119384766,1763260284.6220758,0.011746321804821491,-0.0211937353014946,607.0,0.0006989583489485085
256.51176595687866,0.0002882750704884529,0.0,1558,133120,0.5976965427398682,,0.00022019969765096903,,-0.013066530227661133,1763260286.582649,0.004104127176105976,-0.010204042308032513,608.0,0.0035085005220025778
256.6947774887085,0.0006810752674937248,0.0,1559,133248,0.5575766563415527,,0.0002201228926423937,,0.035609304904937744,1763260286.7656605,-0.0021026460453867912,0.006580337882041931,608.0,0.00044849776895716786
257.26613998413086,0.00016327109187841415,0.0,1563,133632,0.5448883771896362,,0.00021989247761666775,,0.006247997283935547,1763260287.337023,0.0012880908325314522,0.0009299227967858315,608.0,0.004067590460181236
257.6760609149933,,,1566,133980,,500.0,,500.0,,1763260287.746944,,,,
260.53766798973083,,,1588,136087,,341.0,,341.0,,1763260290.608551,,,,
260.7137532234192,0.001290980726480484,0.0,1589,136192,0.5831941962242126,,0.00021835637744516134,,-0.0001531839370727539,1763260290.7846363,0.004368692636489868,0.0008198469877243042,610.0,164.5123291015625
261.78930735588074,0.0005322443321347237,0.0,1597,136960,0.6042443513870239,,0.00021789554739370942,,-0.49705708026885986,1763260291.8601904,0.003564656712114811,-0.0034480690956115723,610.0,0.00019031413830816746
263.3264970779419,,,1607,137967,,500.0,,500.0,,1763260293.39738,,,,
263.6852035522461,0.00042618904262781143,0.0,1609,138112,0.5519682765007019,,0.00021720430231653154,,-1.1032686233520508,1763260293.7560866,-0.003972348757088184,-0.0009286291897296906,610.0,0.004920175299048424
263.89299511909485,0.00036735180765390396,0.0,1610,138240,0.588424563407898,,0.00021712749730795622,,-0.16976022720336914,1763260293.9638782,-0.0024494649842381477,-6.712973117828369e-05,610.0,0.0003501781029626727
264.1793215274811,,,1612,138467,,500.0,,500.0,,1763260294.2502046,,,,
266.58244800567627,0.00027459766715765,0.0,1626,139904,0.5132015347480774,,0.00021612903219647706,,-0.5059405565261841,1763260296.653331,0.004788479767739773,-0.009416677989065647,610.0,4.837742744712159e-05
268.451345205307,6.21480867266655e-05,0.0,1638,141056,0.5245935916900635,,0.00021543778711929917,,-0.0001531839370727539,1763260298.5222282,-0.0018146103248000145,-0.00013558939099311829,610.0,263.933837890625
276.05773758888245,0.0001943930983543396,0.0,1687,146048,0.5489659309387207,,0.00021244239178486168,,0.0007265210151672363,1763260306.1286206,-0.0005379337817430496,-0.003294527530670166,612.0,14.965985298156738
282.796511888504,0.00027879420667886734,0.0,1732,150656,0.4756196141242981,,0.00020967742602806538,,-0.1672273874282837,1763260312.867395,0.0023031337186694145,0.0039741769433021545,614.0,0.002986504230648279
284.8521044254303,,,1745,151967,,500.0,,500.0,,1763260314.9229875,,,,
286.07627272605896,0.0003160377964377403,0.0,1753,152832,0.534069299697876,,0.00020837174088228494,,-0.22807526588439941,1763260316.1471558,0.0014424463734030724,-0.005953069776296616,615.0,0.0003145022492390126
286.2628047466278,0.0007250513881444931,0.0,1754,152960,0.535963773727417,,0.00020829493587370962,,0.20823264122009277,1763260316.3336878,-0.0023006629198789597,-0.004502587020397186,615.0,8.959741535363719e-05
287.9073791503906,0.0011041685938835144,0.0,1765,153984,0.4862317442893982,,0.00020768049580510706,,-3.6835670471191406e-05,1763260317.9782622,0.009588608518242836,0.003660157322883606,615.0,210.79037475585938
288.4863805770874,3.577675670385361e-05,0.0,1768,154368,0.5178760290145874,,0.0002074500807793811,,-0.12887072563171387,1763260318.5572636,0.00011261273175477982,0.00014210958033800125,615.0,0.0001402378547936678
289.9084734916687,0.00011326093226671219,0.0,1777,155264,0.5414465665817261,,0.00020691244571935385,,-0.022357940673828125,1763260319.9793565,-0.003035969100892544,-0.0017472058534622192,615.0,0.00043619200005196035
295.82153487205505,,,1818,159467,,500.0,,500.0,,1763260325.892418,,,,
296.57122349739075,,,1823,159967,,500.0,,500.0,,1763260326.6421065,,,,
300.9815526008606,0.000721324235200882,0.0,1851,162816,0.5949287414550781,,0.00020238095021340996,,-0.10861015319824219,1763260331.0524356,-0.009416023269295692,0.006447147578001022,618.0,0.0002670228714123368
301.6564049720764,0.0010768221691250801,0.0,1856,163328,0.5836851000785828,,0.00020207373017910868,,-0.029416203498840332,1763260331.727288,-0.01472287718206644,-0.004613757133483887,618.0,0.0003761210246011615
303.3780391216278,7.918011397123337e-05,0.0,1868,164480,0.605902373790741,,0.0002013824851019308,,5.310773849487305e-05,1763260333.4489222,-0.0010299766436219215,-0.0007201097905635834,618.0,101.40228271484375
304.07159781455994,0.00016081798821687698,0.0,1873,164992,0.5633131265640259,,0.00020107526506762952,,0.0003447532653808594,1763260334.1424809,0.00428850669413805,-0.0003131777048110962,619.0,161.8579559326172
304.57498931884766,,,1877,165467,,500.0,,500.0,,1763260334.6458724,,,,
305.9491243362427,0.0009807972237467766,0.0,1886,166400,0.5381853580474854,,0.000200230409973301,,0.28838980197906494,1763260336.0200074,0.006752743385732174,-0.01065649464726448,620.0,0.00012156736192991957
