losses/old_approx_kl,global_step,_timestamp,losses/clipfrac,charts/episodic_length,charts/learning_rate,losses/explained_variance,_runtime,losses/approx_kl,losses/policy_loss,charts/episodic_return,losses/value_loss,_step,charts/SPS,losses/entropy
0.006849205121397972,170624,1763260342.2140439,0.013671875,,0.00019769585924223065,0.6048334836959839,312.2727208137512,0.005340138450264931,0.011235091835260391,,0.0033280826173722744,1873,616.0,0.38693785667419434
-0.007211232557892799,171008,1763260342.8288548,0.0,,0.0001974654442165047,0.010750651359558105,312.88753175735474,0.000566188246011734,-0.002817142754793167,,220.36721801757812,1877,616.0,0.3504388928413391
,171916,1763260344.243027,,500.0,,,314.3017039299011,,,500.0,,1886,,
0.006291424855589867,172928,1763260345.8556025,0.0,,0.0001963133690878749,-0.0009428262710571289,315.914279460907,0.001281673088669777,-0.009815983474254608,,187.05804443359375,1895,616.0,0.3919907510280609
0.000988570973277092,173824,1763260347.0619178,0.0,,0.00019577573402784765,-0.09016001224517822,317.12059473991394,0.0006647519767284393,0.013899419456720352,,0.0007243492873385549,1903,617.0,0.391579270362854
0.010181725025177002,174080,1763260347.435715,0.0,,0.000195622124010697,0.04471534490585327,317.4943919181824,0.0011335406452417374,-0.004430823028087616,,0.010393548756837845,1906,617.0,0.379433810710907
0.0012001227587461472,175360,1763260349.416303,0.0,,0.0001948540739249438,0.2852397561073303,319.4749798774719,0.00018993578851222992,-0.002884805202484131,,0.0003559966280590743,1918,617.0,0.3272241950035095
0.0034683076664805412,175488,1763260349.6544847,0.005859375,,0.00019477726891636848,-0.0016039609909057617,319.71316170692444,0.001579119823873043,0.008323438465595245,,291.9059143066406,1920,617.0,0.3617682456970215
0.005980906076729298,178048,1763260353.5403743,0.0,,0.00019324116874486208,0.6332509517669678,323.5990512371063,0.0002589849755167961,-0.005057273432612419,,0.006262526847422123,1945,617.0,0.30327099561691284
-0.004821456968784332,179456,1763260355.625535,0.0,,0.00019239631365053356,0.0008671879768371582,325.6842119693756,0.0010171625763177872,-0.008961554616689682,,215.859619140625,1959,618.0,0.2663401961326599
,180916,1763260357.6329389,,500.0,,,327.69161581993103,,,500.0,,1973,,
-0.0044801803305745125,182144,1763260359.54963,0.0,,0.00019078340847045183,-1.1727252006530762,329.6083068847656,0.00032433774322271347,-0.006534740328788757,,0.009317049756646156,1985,619.0,0.3229680061340332
0.002163117751479149,182784,1763260361.0328035,0.0,,0.00019039938342757523,-1.9080359935760498,331.09148049354553,0.0002591051161289215,-0.002988778054714203,,0.0003421971632633358,1991,618.0,0.24513310194015503
,183916,1763260362.5898104,,500.0,,,332.64848732948303,,,500.0,,2002,,
,184416,1763260363.343412,,500.0,,,333.40208888053894,,,500.0,,2007,,
-0.010787312872707844,185344,1763260364.7370596,0.0,,0.00018886328325606883,-0.4730459451675415,334.7957365512848,0.0014480920508503914,-0.0002663619816303253,,0.0002113064401783049,2016,619.0,0.24918918311595917
0.0039318520575761795,185600,1763260365.1288524,0.0,,0.00018870967323891819,-0.16977953910827637,335.18752932548523,0.00011254847049713135,-0.0031775645911693573,,0.010407858528196812,2019,619.0,0.34187406301498413
0.01102027390152216,186112,1763260365.8753414,0.001953125,,0.0001884024532046169,-0.5736737251281738,335.9340183734894,0.0019678091630339622,-0.004694193601608276,,0.005657660774886608,2024,619.0,0.2824796438217163
,186416,1763260366.282739,,500.0,,,336.3414158821106,,,500.0,,2027,,
0.010637507773935795,186624,1763260366.6086614,0.0,,0.00018809523317031562,-0.018404841423034668,336.66733837127686,0.0008363770321011543,0.006058558821678162,,0.008908041752874851,2029,619.0,0.2674928307533264
-0.009634860791265965,187136,1763260367.3496022,0.005859375,,0.00018778801313601434,0.5234236717224121,337.40827918052673,0.0031488975510001183,0.013537295162677765,,0.009847762063145638,2034,619.0,0.29996323585510254
-0.004600828513503075,188288,1763260369.1098359,0.0,,0.00018709676805883646,-1.1452560424804688,339.1685128211975,0.0006275083869695663,0.006215658038854599,,0.0002535321400500834,2045,619.0,0.34869158267974854
0.0018752319738268852,188928,1763260370.051369,0.0,,0.00018671274301595986,0.001668095588684082,340.1100459098816,0.0007951529696583748,-0.004805572330951691,,322.544189453125,2051,620.0,0.33770352602005005
0.018859321251511574,189056,1763260370.2281783,0.009765625,,0.00018663593800738454,-0.7586773633956909,340.2868552207947,0.0023353789001703262,-0.00807022675871849,,0.0106422770768404,2052,620.0,0.3211417496204376
,190916,1763260372.7800646,,500.0,,,342.8387415409088,,,500.0,,2070,,
-0.0080777732655406,191488,1763260373.664919,0.001953125,,0.00018517665739636868,0.005006015300750732,343.72359585762024,0.0011878879740834236,0.008766897022724152,,485.8614501953125,2076,621.0,0.37111029028892517
0.005472179502248764,193280,1763260376.2949324,0.0078125,,0.0001841013872763142,-0.6944903135299683,346.3536093235016,0.00044602155685424805,-0.001533476635813713,,0.0007453744183294475,2093,621.0,0.4314188063144684
0.004037503153085709,193408,1763260376.4499853,0.001953125,,0.00018402458226773888,0.10903137922286987,346.5086622238159,0.0008463859558105469,0.00016799569129943848,,0.00024149403907358646,2094,621.0,0.5112444758415222
0.002184610813856125,195712,1763260379.787708,0.0,,0.00018264209211338311,-0.3924086093902588,349.84638500213623,0.00046538934111595154,0.003849029541015625,,0.00034303381107747555,2117,622.0,0.48899224400520325
0.005298475734889507,198144,1763260383.4961495,0.0,,0.00018118279695045203,0.15776437520980835,353.5548264980316,0.0004570009186863899,-0.000844055786728859,,0.010395881719887257,2141,622.0,0.42128151655197144
0.0065624648705124855,198656,1763260384.2697868,0.0,,0.00018087557691615075,-0.8510026931762695,354.3284637928009,0.0003216033801436424,-0.0021109022200107574,,0.011922704055905342,2146,622.0,0.44309762120246887
0.000677475705742836,198784,1763260384.449453,0.0078125,,0.00018079877190757543,-0.26927077770233154,354.50813007354736,0.003722243010997772,0.01891237497329712,,0.0002801660739351064,2147,622.0,0.4008628726005554
0.013434507884085178,198912,1763260384.623252,0.0,,0.0001807219668990001,-0.7209539413452148,354.68192887306213,0.0012205904349684715,-0.009266331791877747,,0.0004782318137586117,2148,623.0,0.3814617395401001
0.005292396992444992,199552,1763260385.5339034,0.0,,0.0001803379418561235,0.4662816524505615,355.5925803184509,0.0009224843233823776,-0.012980639934539795,,0.009725225158035755,2155,623.0,0.4605911374092102
0.0307886004447937,201344,1763260388.1650798,0.076171875,,0.00017926267173606902,-0.7753818035125732,358.22375679016113,0.015876054763793945,0.0051598865538835526,,0.0004030615964438766,2172,623.0,0.4129127264022827
0.0004940740764141083,202624,1763260390.2143035,0.001953125,,0.00017849462165031582,-0.4317106008529663,360.27298045158386,0.0017373431473970413,0.009347546845674515,,0.012640086002647877,2185,623.0,0.34133222699165344
-0.003659498877823353,203392,1763260391.38513,0.0,,0.0001780337915988639,-0.8095661401748657,361.443806886673,0.0005128746852278709,-0.007802147418260574,,0.00045774245518259704,2192,623.0,0.3667844533920288
,203916,1763260392.157477,,500.0,,,362.21615386009216,,,500.0,,2198,,
0.0010797744616866112,204032,1763260392.309737,0.0,,0.0001776497665559873,-0.0016423463821411133,362.3684139251709,0.0001401202753186226,0.0026967786252498627,,123.46659851074219,2199,624.0,0.43342381715774536
,205416,1763260394.2402775,,500.0,,,364.2989544868469,,,500.0,,2211,,
0.004158322699368,205696,1763260394.8266432,0.0,,0.00017665130144450814,-0.5361757278442383,364.885320186615,0.00030730757862329483,-0.003609144128859043,,0.00022566587722394615,2214,624.0,0.34235236048698425
0.00505355279892683,206336,1763260395.795449,0.0,,0.00017626727640163153,-0.015924692153930664,365.8541259765625,0.000657680444419384,-0.0006141439080238342,,0.0003501296159811318,2220,624.0,0.3650273382663727
-0.0067167095839977264,206592,1763260396.2235253,0.0,,0.0001761136663844809,-0.7202606201171875,366.28220224380493,0.00024135597050189972,-0.0028237998485565186,,0.011132724583148956,2223,624.0,0.3255901634693146
-0.002094076946377754,206848,1763260396.5561557,0.0,,0.00017596005636733025,-0.2932242155075073,366.6148326396942,0.00019082799553871155,-0.004689645953476429,,0.0003060655144508928,2225,624.0,0.2626839280128479
,206916,1763260396.5971718,,500.0,,,366.6558487415314,,,500.0,,2226,,
-0.0032344963401556015,206976,1763260396.760375,0.0,,0.00017588325135875493,3.445148468017578e-05,366.8190519809723,8.285976946353912e-05,0.0006225705146789551,,314.96124267578125,2227,624.0,0.2858501970767975
,207416,1763260397.3540173,,500.0,,,367.41269421577454,,,500.0,,2231,,
0.014230964705348015,207872,1763260398.0219955,0.01171875,,0.0001753456162987277,0.26744282245635986,368.0806725025177,0.0031141247600317,-0.00814257562160492,,0.00014265642676036805,2235,624.0,0.3044571876525879
,208416,1763260398.8056462,,500.0,,,368.8643231391907,,,500.0,,2241,,
0.0013469066470861435,209152,1763260399.8762684,0.0,,0.0001745775662129745,0.13748425245285034,369.9349453449249,5.977414548397064e-05,-0.0021799318492412567,,0.012187736108899117,2248,625.0,0.3217587471008301
-0.008111518807709217,209408,1763260400.2318594,0.001953125,,0.00017442395619582385,-0.24085140228271484,370.290536403656,0.0009421100839972496,-0.00944424420595169,,0.00016337339184246957,2250,625.0,0.22277306020259857
-0.0032439297065138817,209664,1763260400.5817258,0.0,,0.0001742703461786732,0.2556496858596802,370.6404027938843,0.0002574147656559944,-0.003812979906797409,,0.0065584429539740086,2253,625.0,0.32970190048217773
0.024881873279809952,211584,1763260403.162028,0.029296875,,0.00017311828560195863,0.652684211730957,373.22070503234863,0.008676854893565178,-0.02072809264063835,,0.009520070627331734,2272,626.0,0.2956947088241577
,212416,1763260404.344339,,500.0,,,374.4030158519745,,,500.0,,2280,,
,213916,1763260406.7553737,,500.0,,,376.8140506744385,,,500.0,,2295,,
0.0006050178781151772,214272,1763260407.3421168,0.0,,0.0001715053804218769,0.05132615566253662,377.40079379081726,0.0003353459760546684,0.002578131854534149,,0.0006166962557472289,2298,626.0,0.3210824728012085
-0.0002918597310781479,215424,1763260409.2123604,0.0,,0.00017081413534469903,-0.00040137767791748047,379.2710373401642,8.468516170978546e-05,0.0008147247135639191,,126.72815704345703,2310,626.0,0.350067675113678
0.006656557321548462,215680,1763260409.575971,0.0078125,,0.00017066052532754838,-0.33156585693359375,379.6346478462219,0.005016649141907692,-0.006147943437099457,,0.00028913732967339456,2312,626.0,0.39758017659187317
0.011542425490915775,216320,1763260410.5588272,0.064453125,,0.00017027650028467178,-0.31966495513916016,380.61750411987305,0.01622733660042286,-0.01491820439696312,,0.0004393385606817901,2318,626.0,0.432933509349823
-0.02383263409137726,216704,1763260411.1447775,0.01171875,,0.00017004608525894582,-0.7024047374725342,381.2034544944763,0.006477917544543743,0.016639381647109985,,0.0007104040123522282,2322,626.0,0.4198571443557739
,216916,1763260411.3742316,,500.0,,,381.43290853500366,,,500.0,,2324,,
,217416,1763260412.1390884,,500.0,,,382.1977653503418,,,500.0,,2329,,
,218416,1763260413.6581368,,500.0,,,383.7168138027191,,,500.0,,2339,,
0.0175106730312109,218880,1763260414.3571458,0.0,,0.00016874040011316538,-0.04047846794128418,384.4158227443695,0.0008191000670194626,0.0011366158723831177,,0.0002971394278574735,2343,627.0,0.41794779896736145
0.0032422859221696854,219392,1763260415.1069827,0.0078125,,0.0001684331800788641,-0.0776059627532959,385.1656596660614,0.004973746836185455,-0.038630180060863495,,0.000429626990808174,2348,627.0,0.5056614875793457
,219916,1763260415.9469678,,500.0,,,386.0056447982788,,,500.0,,2354,,
-0.00028396304696798325,220928,1763260417.4060593,0.01171875,,0.00016751151997596025,-0.0003484487533569336,387.4647362232208,0.0018407227471470833,0.023168686777353287,,210.93698120117188,2363,627.0,0.4676133692264557
0.010162804275751114,223616,1763260421.5157712,0.001953125,,0.00016589861479587853,-0.14800214767456055,391.5744481086731,0.0028397589921951294,0.004657449200749397,,0.01222145278006792,2389,627.0,0.45416003465652466
-0.001235458068549633,224128,1763260422.3265152,0.0,,0.00016559139476157725,-0.24065375328063965,392.385192155838,0.0022170180454850197,-0.0032117441296577454,,0.012451174668967724,2394,627.0,0.42808255553245544
-0.005427340976893902,225664,1763260424.7318618,0.001953125,,0.0001646697346586734,-0.5009394884109497,394.7905387878418,0.002161332406103611,-0.010646088980138302,,0.009582659229636192,2409,627.0,0.43388086557388306
,227416,1763260427.311496,,500.0,,,397.3701729774475,,,500.0,,2426,,
0.026852507144212723,227840,1763260428.0538924,0.0,,0.00016336404951289296,-0.09837532043457031,398.1125693321228,0.004316237755119801,-0.02991936355829239,,0.0006317957304418087,2430,628.0,0.48493707180023193
-0.0012228628620505333,229760,1763260431.219194,0.025390625,,0.00016221197438426316,-0.1283794641494751,401.2778708934784,0.006361021660268307,-0.015155150555074215,,0.0003806067106779665,2449,628.0,0.44646480679512024
,231416,1763260433.6696706,,500.0,,,403.72834753990173,,,500.0,,2465,,
-0.010216165333986282,233984,1763260437.8569117,0.02734375,,0.00015967742365319282,-0.0012298822402954102,407.91558861732483,0.004508686251938343,0.0015591755509376526,,323.1410827636719,2491,628.0,0.4367343485355377
0.003617650829255581,234112,1763260438.0746255,0.0,,0.0001596006186446175,0.0002117156982421875,408.13330245018005,5.411449819803238e-05,-0.0007113516330718994,,124.0185775756836,2493,628.0,0.49921923875808716
0.0019659046083688736,235520,1763260440.280405,0.041015625,,0.00015875576355028898,0.08258563280105591,410.33908200263977,0.007654266431927681,-0.033058058470487595,,0.0011566203320398927,2506,628.0,0.5154922008514404
0.0001302715390920639,236288,1763260441.33658,0.0,,0.00015829493349883705,-0.02014946937561035,411.3952569961548,0.00016730651259422302,-0.0012935400009155273,,0.00984867848455906,2514,628.0,0.4884119927883148
0.03393857553601265,236416,1763260441.5284696,0.00390625,,0.00015821812849026173,-0.04296457767486572,411.5871465206146,0.0035903453826904297,-0.015764392912387848,,0.0010084856767207384,2515,628.0,0.555376410484314
-0.00047704484313726425,236928,1763260442.3225687,0.0,,0.00015791090845596045,-0.03032052516937256,412.38124561309814,0.0007226550951600075,-0.0010801255702972412,,0.0011203840840607882,2520,628.0,0.44287723302841187
0.01009766198694706,238208,1763260444.282366,0.001953125,,0.00015714285837020725,-0.383350133895874,414.3410429954529,0.0014404896646738052,-0.018699005246162415,,0.010160446166992188,2533,628.0,0.3821564018726349
0.0003483099862933159,238976,1763260445.3574858,0.0,,0.00015668202831875533,-0.046117305755615234,415.4161627292633,0.0001352047547698021,0.0009734146296977997,,0.0005207991343922913,2540,628.0,0.4811994135379791
-0.0006076917052268982,239616,1763260446.3580678,0.0,,0.00015629800327587873,-0.0012514591217041016,416.4167447090149,2.2795051336288452e-05,0.0012605711817741394,,292.3766784667969,2547,628.0,0.4517642557621002
0.0010881274938583374,242048,1763260449.7152917,0.0,,0.00015483870811294764,-0.018024682998657227,419.77396869659424,8.817389607429504e-05,8.517876267433167e-06,,0.0006814766675233841,2570,629.0,0.5780670046806335
,242049,1763260449.7515745,,500.0,,,419.8102514743805,,,500.0,,2571,,
-0.014147529378533363,242560,1763260450.4717805,0.001953125,,0.00015453148807864636,-0.00047838687896728516,420.53045749664307,0.0013011470437049866,0.017533473670482635,,199.07644653320312,2576,629.0,0.5037727355957031
0.007468381896615028,242688,1763260450.651131,0.001953125,,0.00015445468307007104,-0.6617114543914795,420.7098078727722,0.0006411578506231308,0.004683598875999451,,0.008149039931595325,2577,629.0,0.4972281754016876
0.00155565794557333,245888,1763260455.0058494,0.0,,0.00015253455785568804,-0.06662142276763916,425.0645263195038,0.00010569114238023758,-0.0004105307161808014,,0.0006959292804822326,2608,631.0,0.46495866775512695
,246049,1763260455.2231154,,500.0,,,425.28179240226746,,,500.0,,2610,,
-0.0033488627523183823,248064,1763260458.0855212,0.0,,0.0001512288727099076,-0.00013744831085205078,428.144198179245,0.0001045670360326767,-0.0036962591111660004,,183.93113708496094,2630,631.0,0.5241966843605042
0.0009400732815265656,248704,1763260458.9556708,0.001953125,,0.000150844847667031,-0.3668156862258911,429.01434779167175,0.0021662693470716476,-0.010952070355415344,,0.009480620734393597,2636,631.0,0.44648197293281555
0.0036830436438322067,249728,1763260460.4372473,0.0078125,,0.00015023040759842843,-0.23458361625671387,430.49592423439026,0.0021341629326343536,-0.007774181663990021,,0.00791405700147152,2646,632.0,0.5072200298309326
0.0053120506927371025,249856,1763260460.6152608,0.0078125,,0.0001501536025898531,-0.07081151008605957,430.6739377975464,0.003355194814503193,-0.02261224575340748,,0.0007044685771688819,2647,632.0,0.5612301826477051
,249965,1763260460.667205,,416.0,,,430.72588205337524,,,416.0,,2648,,
-0.003914596512913704,251520,1763260463.1825814,0.0,,0.00014915515203028917,-0.2264561653137207,433.24125838279724,0.0003133360296487808,0.0025639738887548447,,0.011352334171533585,2668,632.0,0.5669252872467041
-0.000895962119102478,252032,1763260463.9754817,0.0,,0.0001488479319959879,-0.3358036279678345,434.03415870666504,3.785081207752228e-05,-9.980984032154083e-06,,0.011266721412539482,2673,632.0,0.5653956532478333
-0.0039139799773693085,253056,1763260465.4402645,0.0,,0.00014823349192738533,-0.1665363311767578,435.4989414215088,0.0003219675272703171,-0.0009772703051567078,,0.008694241754710674,2683,632.0,0.5299016237258911
-0.003026362508535385,253440,1763260465.9914355,0.0,,0.00014800307690165937,-0.0004799365997314453,436.0501124858856,0.00028808973729610443,0.0017993077635765076,,100.82182312011719,2687,632.0,0.5309800505638123
0.01001663040369749,253696,1763260466.3522224,0.0,,0.00014784946688450873,-0.07685303688049316,436.41089940071106,0.0013087904080748558,-0.003409508615732193,,0.0007298690616153181,2689,632.0,0.5541915893554688
0.0036072861403226852,253952,1763260466.7343347,0.0,,0.0001476958568673581,-0.0004891157150268555,436.79301166534424,0.0012091398239135742,0.00586545467376709,,237.326171875,2692,632.0,0.526689887046814
-0.004418741911649704,258048,1763260472.8611712,0.0,,0.00014523809659294784,-0.41698431968688965,442.91984820365906,0.0004401449114084244,0.0055492594838142395,,0.006001999601721764,2732,633.0,0.4983147382736206
8.182413876056671e-05,259712,1763260475.5177822,0.0,,0.00014423963148146868,0.0009174346923828125,445.5764591693878,6.532296538352966e-06,-0.0002528876066207886,,337.5127258300781,2752,633.0,0.396379679441452
-1.194886863231659e-06,260224,1763260476.268288,0.0,,0.0001439324114471674,-0.5313593149185181,446.3269648551941,8.854083716869354e-06,0.00026843883097171783,,0.0017152655636891723,2757,633.0,0.4933216869831085
,261715,1763260478.3783455,,394.0,,,448.43702244758606,,,394.0,,2772,,
,262715,1763260479.8334517,,500.0,,,449.8921287059784,,,500.0,,2782,,
-0.0075135910883545876,262784,1763260479.990311,0.0,,0.000142396311275661,-0.0014231204986572266,450.048987865448,0.0006127050146460533,-0.0007846131920814514,,243.6045379638672,2783,633.0,0.5056190490722656
-0.0004518730565905571,263808,1763260481.4713123,0.0,,0.00014178187120705843,-0.0005176067352294922,451.5299892425537,2.5811605155467987e-05,-0.0011595729738473892,,88.06843566894531,2793,633.0,0.5760982036590576
-0.000979715958237648,267008,1763260485.877696,0.0,,0.00013986174599267542,-0.14036095142364502,455.9363729953766,0.0007022805511951447,-0.0015724487602710724,,0.0004045480163767934,2824,634.0,0.4946528673171997
-0.0019654780626296997,268928,1763260488.5002034,0.0,,0.00013870967086404562,0.08107531070709229,458.5588803291321,8.04271548986435e-05,-0.002623356878757477,,0.006272136699408293,2843,635.0,0.56971675157547
-0.0017644139006733894,270336,1763260490.4034083,0.0,,0.00013786483032163233,8.171796798706055e-05,460.4620852470398,0.00040701311081647873,0.0014496631920337677,,211.1108856201172,2857,636.0,0.5460423827171326
-0.0021049370989203453,272896,1763260493.493537,0.0,,0.00013632873015012592,-0.19809746742248535,463.5522139072418,0.0005133459344506264,-0.002744857221841812,,0.004782071802765131,2882,637.0,0.5503979325294495
,273715,1763260494.4900503,,500.0,,,464.54872727394104,,,500.0,,2890,,
0.004540842957794666,275840,1763260497.1666276,0.0,,0.00013456221495289356,-0.0001049041748046875,467.22530460357666,0.00017940904945135117,-0.006268881261348724,,0.004409171175211668,2911,638.0,0.48749929666519165
-0.0007400177419185638,278272,1763260500.1513338,0.0,,0.00013310291978996247,-0.00011026859283447266,470.21001076698303,0.00029966048896312714,0.003352247178554535,,49.297515869140625,2935,640.0,0.4961143732070923
,279715,1763260501.923932,,500.0,,,471.9826090335846,,,500.0,,2949,,
0.0020770449191331863,280832,1763260503.4010859,0.0,,0.00013156681961845607,-4.0411949157714844e-05,473.45976281166077,0.0006030034273862839,-0.009287875145673752,,261.3069763183594,2960,641.0,0.4975237250328064
0.000728151760995388,282368,1763260505.29202,0.0,,0.00013064515951555222,-0.26175880432128906,475.35069704055786,0.00033255014568567276,0.007542245090007782,,0.004020340740680695,2975,641.0,0.5406409502029419
-0.002007771283388138,283776,1763260507.0076823,0.0,,0.0001298003044212237,-5.6743621826171875e-05,477.0663592815399,0.00029809586703777313,-0.004434987902641296,,337.8141784667969,2989,642.0,0.4926202893257141
-0.0028058700263500214,284672,1763260508.0940897,0.0,,0.00012926266936119646,-0.08671152591705322,478.1527667045593,0.001354210078716278,0.007791101932525635,,0.00023270639940164983,2997,642.0,0.542445182800293
-0.00037235021591186523,286080,1763260509.8842905,0.001953125,,0.00012841781426686794,-0.272144079208374,479.94296741485596,0.00098445825278759,-0.012056790292263031,,0.0002493154024705291,3011,643.0,0.4697490632534027
-0.00167183019220829,290176,1763260515.1998396,0.0,,0.00012596006854437292,0.472806453704834,485.2585165500641,0.00029761530458927155,-0.005185622721910477,,0.00021133635891601443,3051,645.0,0.49490445852279663
-0.0002795606851577759,290304,1763260515.3714209,0.0,,0.0001258832635357976,-0.0001062154769897461,485.43009781837463,0.0002858061343431473,0.004789445549249649,,60.837547302246094,3053,645.0,0.5596564412117004
-0.002552737481892109,291712,1763260517.1731827,0.0,,0.00012503840844146907,-0.7274825572967529,487.2318596839905,0.00028294604271650314,0.0004652738571166992,,0.00016978605708573014,3066,645.0,0.4665617346763611
-0.0034744124859571457,292096,1763260517.670194,0.0,,0.0001248079934157431,-0.055197834968566895,487.72887086868286,0.00028946809470653534,0.002863861620426178,,0.00015248253475874662,3070,645.0,0.5516542792320251
0.0006475979462265968,293376,1763260519.3663137,0.0,,0.0001240399433299899,-0.30918312072753906,489.4249906539917,0.00036033522337675095,-0.0005425922572612762,,0.004074231255799532,3083,646.0,0.5144466161727905
-0.004791430197656155,294912,1763260521.345671,0.0,,0.00012311828322708607,-0.04365134239196777,491.4043478965759,0.0003629690036177635,0.0025516971945762634,,0.004680520389229059,3098,646.0,0.547906756401062
0.0010158056393265724,295424,1763260521.9885678,0.0,,0.00012281106319278479,-0.28306353092193604,492.0472447872162,0.00010952074080705643,-2.9170885682106018e-05,,0.003976933192461729,3103,646.0,0.5350496172904968
-0.005564122460782528,297856,1763260525.1322565,0.0,,0.0001213517680298537,-0.2565300464630127,495.19093346595764,0.00030200276523828506,0.003125905990600586,,0.0046164230443537235,3127,647.0,0.4699861407279968
-0.0008526714518666267,298112,1763260525.4634836,0.0,,0.00012119815801270306,-0.048822760581970215,495.52216053009033,1.0375864803791046e-05,0.001114359125494957,,0.00022854673443362117,3129,647.0,0.49648517370224
0.000635216012597084,299264,1763260526.9793568,0.0,,0.00012050691293552518,0.00040525197982788086,497.0380337238312,8.866935968399048e-05,0.0027171149849891663,,265.30767822265625,3141,648.0,0.4915446937084198
-0.0018015587702393532,299520,1763260527.315912,0.0,,0.00012035330291837454,0.1563987135887146,497.37458896636963,0.00031779054552316666,0.00032824836671352386,,0.00020632235100492835,3143,648.0,0.5144544839859009
-0.0006248271092772484,299776,1763260527.6892564,0.0,,0.0001201996929012239,-6.651878356933594e-05,497.74793338775635,2.19615176320076e-05,0.001905284821987152,,339.762451171875,3146,648.0,0.47866734862327576
-0.005245352163910866,301312,1763260529.692746,0.0,,0.00011927803279832006,-3.075599670410156e-05,499.7514228820801,0.000327548012137413,-0.00048357248306274414,,281.1231384277344,3161,648.0,0.48958122730255127
,302215,1763260530.8462405,,500.0,,,500.9049174785614,,,500.0,,3170,,
-0.005850300192832947,303616,1763260532.5896695,0.0,,0.00011789554264396429,-0.045891404151916504,502.6483464241028,0.00048755668103694916,-0.0012955889105796814,,0.0002013596531469375,3183,649.0,0.5011879205703735
-0.009104966185986996,304128,1763260533.2368734,0.0,,0.00011758832260966301,-0.008862495422363281,503.2955503463745,0.000478510744869709,-0.007384121417999268,,0.0002477348316460848,3188,650.0,0.4942391812801361
-7.383432239294052e-05,307072,1763260536.9774888,0.0,,0.00011582181468838826,0.11259055137634277,507.0361657142639,1.921318471431732e-06,0.0005730390548706055,,0.00010311845107935369,3217,651.0,0.47705167531967163
,307715,1763260537.8145266,,500.0,,,507.87320351600647,,,500.0,,3224,,
-0.00010079331696033478,310144,1763260540.8957481,0.0,,0.00011397849448258057,0.03891003131866455,510.95442509651184,0.00018212571740150452,0.0004691723734140396,,0.00020862896053586155,3247,652.0,0.4952525198459625
0.0005410639569163322,310400,1763260541.2304435,0.0,,0.00011382488446542993,-0.05110526084899902,511.2891204357147,0.00010191742330789566,0.0024683475494384766,,0.004179801791906357,3250,652.0,0.5353886485099792
0.0023353444412350655,310656,1763260541.5142424,0.0,,0.00011367127444827929,0.019693851470947266,511.5729193687439,9.112711995840073e-05,-0.001814223825931549,,0.0001437441969756037,3252,652.0,0.515925407409668
0.000605323351919651,310912,1763260541.8457878,0.0,,0.00011351766443112865,-0.07440054416656494,511.9044647216797,0.00024146493524312973,0.004823610186576843,,0.0036861374974250793,3255,652.0,0.4847679138183594
0.004575598053634167,311296,1763260542.3487432,0.0,,0.00011328724940540269,-5.221366882324219e-05,512.4074201583862,0.00015807617455720901,0.008529874496161938,,138.35630798339844,3259,652.0,0.4925593137741089
0.0005733789876103401,312704,1763260544.0664096,0.0,,0.00011244239431107417,0.046102166175842285,514.1250865459442,7.312651723623276e-05,0.0016716830432415009,,0.00022698369866702706,3272,653.0,0.5033526420593262
-0.0031030848622322083,312960,1763260544.3928406,0.0,,0.00011228878429392353,-0.10793459415435791,514.4515175819397,2.4765729904174805e-05,0.0007023885846138,,0.0034703565761446953,3275,653.0,0.5542051196098328
-0.0004410119727253914,313088,1763260544.5272226,0.0,,0.0001122119792853482,-0.06698834896087646,514.5858995914459,0.0001274971291422844,-0.0023115240037441254,,0.0001763759064488113,3276,653.0,0.5306165218353271
0.011180916801095009,315136,1763260546.9458754,0.0,,0.0001109831064241007,0.16466116905212402,517.0045523643494,0.0015160199254751205,-0.002606051042675972,,0.00014178156561683863,3296,654.0,0.4978606700897217
0.0010628355666995049,315392,1763260547.250037,0.0,,0.00011082949640695006,0.024622023105621338,517.3087139129639,0.0003179749473929405,0.0013502463698387146,,0.003374077845364809,3299,654.0,0.5012828707695007
-1.2540258467197418e-05,319360,1763260551.5298765,0.0,,0.00010844854114111513,-0.09825098514556885,521.5885534286499,0.00027967896312475204,-0.0023638196289539337,,0.003861277364194393,3338,656.0,0.5113884210586548
,320715,1763260552.9134617,,500.0,,,522.9721386432648,,,500.0,,3351,,
0.010839241556823254,321280,1763260553.514823,0.0,,0.00010729646601248533,3.7670135498046875e-05,523.573499917984,0.0004207948222756386,-0.00021536648273468018,,376.9710693359375,3357,658.0,0.457788348197937
0.008503141812980175,321664,1763260553.926284,0.0,,0.00010706605098675936,-0.05472993850708008,523.9849610328674,0.00045273732393980026,-0.0024182721972465515,,0.00022338214330375195,3360,658.0,0.48254522681236267
-0.0002614865079522133,323328,1763260555.662162,0.0,,0.0001060675858752802,-4.1484832763671875e-05,525.7208390235901,6.845127791166306e-05,-0.0024218112230300903,,289.75146484375,3377,659.0,0.5708470940589905
-0.009803037159144878,325504,1763260557.8457325,0.0,,0.00010476190800545737,-0.09321630001068115,527.9044094085693,0.0006629647687077522,-0.007959894835948944,,0.0001630121114430949,3398,660.0,0.5206016302108765
