losses/policy_loss,losses/explained_variance,losses/entropy,charts/learning_rate,_runtime,losses/old_approx_kl,_step,losses/approx_kl,charts/episodic_length,global_step,charts/episodic_return,charts/SPS,losses/clipfrac,losses/value_loss,_timestamp
-0.022373206913471222,-1.008014440536499,0.4847148358821869,0.00020038401999045163,310.32339811325073,0.014314516447484493,1851,0.005683430470526218,,166144,,609.0,0.005859375,0.00017795765597838908,1763260340.4141371
-0.009024519473314285,-0.019857406616210938,0.520408570766449,0.00020007679995615035,311.02476358413696,-0.006211789324879646,1856,0.0005971901118755341,,166656,,609.0,0.0,0.00020627674530260265,1763260341.1155026
0.0037830397486686707,0.00022834539413452148,0.5327324867248535,0.00019938555487897247,312.91105794906616,0.003625478595495224,1868,0.0001761801540851593,,167808,,609.0,0.0,325.4508056640625,1763260343.001797
0.01270868070423603,0.00034248828887939453,0.4566655158996582,0.0001990783348446712,313.69199681282043,-0.023952635005116463,1873,0.0015814611688256264,,168320,,609.0,0.0,169.83689880371094,1763260343.7827358
,,,,314.2880461215973,,1877,,500.0,168760,500.0,,,,1763260344.3787851
-0.004135259427130222,-0.2473745346069336,0.5165038108825684,0.00019823347975034267,315.80396270751953,-0.021116945892572403,1886,0.0031271744519472122,,169728,,609.0,0.001953125,2.4810953618725762e-05,1763260345.8947017
-0.001124706119298935,0.3730923533439636,0.47178879380226135,0.00019769585924223065,317.02435326576233,-0.003764372318983078,1895,0.0019703954458236694,,170624,,610.0,0.005859375,0.00014803436351940036,1763260347.1150923
-0.0020206384360790253,0.07831192016601562,0.5272719264030457,0.00019723502919077873,318.22942996025085,0.0026794830337166786,1903,0.00031026918441057205,,171392,,610.0,0.0,0.004160806071013212,1763260348.320169
,,,,318.66732120513916,,1906,,500.0,171760,500.0,,,,1763260348.7580602
-0.011972274631261826,-0.10204493999481201,0.4912455081939697,0.0001963133690878749,320.5764660835266,0.01444800104945898,1918,0.0012233639135956764,,172928,,610.0,0.0,0.003818848170340061,1763260350.667205
0.00553925521671772,0.020699620246887207,0.4911191761493683,0.00019615975907072425,320.9507884979248,-0.0069075338542461395,1920,0.0017995964735746384,,173184,,611.0,0.0,6.453099922509864e-05,1763260351.0415275
-9.541958570480347e-05,-0.4143509864807129,0.5081421136856079,0.00019462365889921784,324.8523178100586,0.0013310080394148827,1945,0.0006410917267203331,,175744,,611.0,0.0,7.322165765799582e-05,1763260354.9430568
-0.01243475079536438,-0.6548845767974854,0.4737901985645294,0.00019377880380488932,326.9633238315582,0.003921078518033028,1959,0.0006547048687934875,,177152,,612.0,0.0,9.292228787671775e-05,1763260357.0540628
-0.005527224391698837,0.0398639440536499,0.46860161423683167,0.0001929339487105608,329.0013449192047,0.004972872324287891,1973,0.0048062605783343315,,178560,,612.0,0.017578125,0.00013068235421087593,1763260359.092084
,,,,331.3521583080292,,1985,,500.0,179760,500.0,,,,1763260361.4428973
0.0006202384829521179,0.0002624988555908203,0.5368435382843018,0.00019185867859050632,332.2881486415863,0.00017983932048082352,1991,5.5995769798755646e-05,,180352,,611.0,0.0,269.34210205078125,1763260362.3788877
0.001461029052734375,0.03990435600280762,0.4969269931316376,0.00019116743351332843,333.9458386898041,0.0027707666158676147,2002,3.0104070901870728e-05,,181504,,612.0,0.0,0.00335774221457541,1763260364.0365777
0.004319272935390472,0.07202720642089844,0.5644595623016357,0.00019078340847045183,334.87148213386536,-0.016015484929084778,2007,0.00241122767329216,,182144,,612.0,0.0,0.00012898656132165343,1763260364.9622211
0.01188584603369236,0.6577042937278748,0.49636292457580566,0.0001902457734104246,336.20133352279663,0.015217704698443413,2016,0.0069361235946416855,,183040,,612.0,0.021484375,0.00014434066542889923,1763260366.2920725
-0.007455615326762199,-0.00011050701141357422,0.5122289657592773,0.00019009216339327395,336.5212752819061,0.003366340883076191,2019,0.000261194072663784,,183296,,613.0,0.0,222.65869140625,1763260366.6120143
0.00295141339302063,-0.0002778768539428711,0.4957781434059143,0.00018978494335897267,337.1941559314728,0.00015836302191019058,2024,5.012843757867813e-05,,183808,,613.0,0.0,266.9508056640625,1763260367.284895
-0.021647026762366295,-0.1330469846725464,0.5468895435333252,0.0001895545283332467,337.7259063720703,0.01744583621621132,2027,0.0018227072432637215,,184192,,613.0,0.0,8.170610817614943e-05,1763260367.8166454
-0.002105727791786194,0.00017327070236206055,0.5218695402145386,0.0001894777233246714,337.93222403526306,0.00016350112855434418,2029,0.00020846165716648102,,184320,,613.0,0.0,184.60079956054688,1763260368.022963
-0.005654856562614441,0.0004056692123413086,0.5251317620277405,0.0001891705032903701,338.66719794273376,-0.00414118729531765,2034,0.0003481432795524597,,184832,,613.0,0.0,247.66268920898438,1763260368.757937
-0.00785510241985321,-0.6715331077575684,0.4870413541793823,0.00018847925821319222,340.24658703804016,0.006277570500969887,2045,0.001404888927936554,,185984,,614.0,0.0,0.004523620009422302,1763260370.337326
0.0012574419379234314,-0.771064281463623,0.48035335540771484,0.00018809523317031562,341.0566680431366,-0.0017926022410392761,2051,6.782077252864838e-05,,186624,,614.0,0.0,0.0007278042030520737,1763260371.147407
-0.0048872604966163635,-1.4365053176879883,0.5199967622756958,0.0001880184281617403,341.2247953414917,0.007287352345883846,2052,0.0023180535063147545,,186752,,614.0,0.0,0.00019354750111233443,1763260371.3155344
0.0010639727115631104,-0.09296691417694092,0.48491808772087097,0.00018694315804168582,343.7656936645508,0.003617318347096443,2070,0.0003118906170129776,,188544,,615.0,0.0,0.00020927307195961475,1763260373.8564327
0.01880253106355667,-0.4578413963317871,0.5022851228713989,0.00018655913299880922,344.6715395450592,0.00511743500828743,2076,0.0018638372421264648,,189184,,615.0,0.0,4.145113780396059e-05,1763260374.7622786
0.001445617526769638,0.00010532140731811523,0.47308027744293213,0.00018556068243924528,347.1098234653473,-0.002604958601295948,2093,0.0001536225900053978,,190848,,616.0,0.0,253.8173828125,1763260377.2005625
-0.012649033218622208,0.23253172636032104,0.5026400089263916,0.00018548387743066996,347.28978967666626,0.012738365679979324,2094,0.0006418470293283463,,190976,,616.0,0.0,0.004235418513417244,1763260377.3805287
0.006799176335334778,0.0005449056625366211,0.437570720911026,0.0001841013872763142,350.5648467540741,0.0022783800959587097,2117,4.498101770877838e-05,,193280,,617.0,0.0,159.95742797851562,1763260380.6555858
,,,,354.13971853256226,,2141,,500.0,195760,500.0,,,,1763260384.2304575
,,,,354.86898398399353,,2146,,500.0,196260,500.0,,,,1763260384.959723
0.0016464516520500183,-0.00011992454528808594,0.45752206444740295,0.0001822580670705065,355.0422577857971,-0.006117844954133034,2147,0.0002139899879693985,,196352,,618.0,0.0,83.83264923095703,1763260385.1329968
-0.00048381462693214417,0.05679565668106079,0.4485410153865814,0.0001821812620619312,355.2011957168579,-0.004786553792655468,2148,0.0008415235206484795,,196480,,618.0,0.0,0.003484252607449889,1763260385.2919347
-1.7546117305755615e-05,-0.09226953983306885,0.45841529965400696,0.00018172043201047927,356.24758982658386,0.0014003412798047066,2155,8.305814117193222e-05,,197248,,618.0,0.0,5.310766937327571e-05,1763260386.3383288
-0.0025962702929973602,-0.17394542694091797,0.5291943550109863,0.0001806451618904248,358.8285229206085,0.00013467669486999512,2172,0.00026481226086616516,,199040,,619.0,0.0,0.0001907232217490673,1763260388.919262
0.0053736139088869095,-5.0067901611328125e-06,0.5503643155097961,0.00017987711180467159,360.82663202285767,-0.002429182641208172,2185,0.0003932258114218712,,200320,,619.0,0.0,395.61029052734375,1763260390.917371
0.0020481832325458527,-0.017309188842773438,0.5664137601852417,0.00017941628175321966,361.9684088230133,-0.0033044377341866493,2192,6.742123514413834e-05,,201088,,619.0,0.0,0.0002414246555417776,1763260392.0591478
-0.0035502687096595764,0.3374888300895691,0.5168508887290955,0.00017903225671034306,362.8922414779663,0.006000926718115807,2198,0.0012561753392219543,,201728,,620.0,0.0,4.920139326713979e-05,1763260392.9829805
,,,,362.93399477005005,,2199,,500.0,201760,500.0,,,,1763260393.0247338
-0.004603400826454163,-0.1549067497253418,0.5549899339675903,0.00017826420662458986,364.82581424713135,0.014243807643651962,2211,0.0012424187734723091,,203008,,620.0,0.0,0.004313287325203419,1763260394.9165533
-0.0044899992644786835,0.0001513957977294922,0.5542130470275879,0.00017811059660743922,365.2289400100708,-0.0005196491256356239,2214,0.00042834412306547165,,203264,,620.0,0.0,186.3070831298828,1763260395.319679
0.002328447997570038,0.35745006799697876,0.5315883159637451,0.00017772657156456262,366.2039804458618,-0.008177707903087139,2220,0.0005778716877102852,,203904,,620.0,0.0,0.003117928048595786,1763260396.2947195
,,,,366.56200432777405,,2223,,500.0,204260,500.0,,,,1763260396.6527433
-0.01574048027396202,0.03797733783721924,0.5449647903442383,0.00017741935153026134,366.875146150589,-0.000980825163424015,2225,0.0006675189360976219,,204416,,620.0,0.0,0.004640707280486822,1763260396.9658852
-9.861774742603302e-05,-0.36100244522094727,0.5872676372528076,0.00017734254652168602,367.03170466423035,-0.0006591007113456726,2226,0.0029679499566555023,,204544,,620.0,0.01171875,5.776442412752658e-05,1763260397.1224437
-0.025040889158844948,-0.010282754898071289,0.5877981781959534,0.0001772657415131107,367.20101523399353,-0.02131938748061657,2227,0.0035291602835059166,,204672,,620.0,0.0078125,2.4337332433788106e-05,1763260397.2917542
-0.008468016982078552,-0.40408873558044434,0.5821136236190796,0.00017703532648738474,367.75196504592896,5.5069103837013245e-05,2231,0.00033692456781864166,,205056,,621.0,0.0,0.00017619052960071713,1763260397.842704
-0.02098691090941429,-0.536105751991272,0.5434983968734741,0.00017680491146165878,368.2856938838959,-0.01558996643871069,2235,0.0031431224197149277,,205440,,621.0,0.009765625,0.004078515339642763,1763260398.376433
-0.005691438913345337,-0.6424223184585571,0.5514165163040161,0.00017642088641878217,369.24204659461975,0.005546450614929199,2241,0.0008269064128398895,,206080,,621.0,0.0,0.0002886564179789275,1763260399.3327856
,,,,370.1798572540283,,2248,,500.0,206760,500.0,,,,1763260400.2705963
-0.0020958371460437775,0.036419034004211426,0.5704230070114136,0.00017588325135875493,370.5027549266815,-0.0016283756121993065,2250,4.5933760702610016e-05,,206976,,621.0,0.0,0.0031340678688138723,1763260400.593494
,,,,370.8638610839844,,2253,,500.0,207260,500.0,,,,1763260400.9546
,,,,373.5962760448456,,2272,,500.0,209260,500.0,,,,1763260403.687015
0.001294158399105072,-0.00362241268157959,0.5258135795593262,0.00017403994570486248,374.95493936538696,-0.0009374935179948807,2280,9.436532855033875e-05,,210048,,622.0,0.0,7.868594548199326e-05,1763260405.0456784
-5.874037742614746e-05,0.17189234495162964,0.5687270164489746,0.00017311828560195863,377.35847330093384,-0.005013854242861271,2295,4.8245303332805634e-05,,211584,,622.0,0.0,0.0003452469245530665,1763260407.4492123
0.0003317520022392273,0.0002707242965698242,0.5408350229263306,0.000172964675584808,377.77290654182434,2.834480255842209e-05,2298,7.057469338178635e-05,,211840,,622.0,0.0,253.4711151123047,1763260407.8636456
0.005833052098751068,-0.4070078134536743,0.5533114075660706,0.0001721966254990548,379.78544068336487,0.008817952126264572,2310,0.0012016259133815765,,213120,,622.0,0.0,5.386503835325129e-05,1763260409.8761797
0.0043415650725364685,-7.593631744384766e-05,0.5143161416053772,0.00017211982049047947,379.99656677246094,0.0037498725578188896,2312,0.0003002593293786049,,213248,,622.0,0.0,359.0825500488281,1763260410.0873058
-0.01166793704032898,0.0598796010017395,0.4682525396347046,0.00017173579544760287,380.9369537830353,0.011463715694844723,2318,0.0007287347689270973,,213888,,622.0,0.0,0.0036097595002502203,1763260411.0276928
-0.0009627826511859894,-0.000493168830871582,0.5108579397201538,0.0001715053804218769,381.5461254119873,0.0011057285591959953,2322,0.0006856182590126991,,214272,,622.0,0.0,293.479248046875,1763260411.6368644
0.003870096057653427,0.12711209058761597,0.5498459339141846,0.00017135177040472627,381.90953516960144,0.005714815109968185,2324,9.652599692344666e-05,,214528,,622.0,0.0,0.00020506152941379696,1763260412.0002742
-0.0072091370820999146,0.038837432861328125,0.5371963977813721,0.00017104455037042499,382.6916046142578,-0.007690922357141972,2329,0.00044276099652051926,,215040,,623.0,0.0,0.00020486590801738203,1763260412.7823436
-0.015449173748493195,-0.04854607582092285,0.469055712223053,0.00017043011030182242,384.179443359375,0.02323308028280735,2339,0.002606409601867199,,216064,,623.0,0.0,0.00011244525376241654,1763260414.2701824
0.002855554223060608,0.027973949909210205,0.5368662476539612,0.00017019969527609646,384.73627758026123,0.004093950614333153,2343,7.665343582630157e-05,,216448,,623.0,0.0,0.0034223757684230804,1763260414.8270166
-0.005740206688642502,-0.16130447387695312,0.54944908618927,0.00016989247524179518,385.53868436813354,-0.0022541219368577003,2348,0.00028872396796941757,,216960,,623.0,0.0,0.0035954145714640617,1763260415.6294234
-0.01913176104426384,0.027311980724334717,0.5191538333892822,0.00016950845019891858,386.3920793533325,0.0014478527009487152,2354,0.003135465085506439,,217600,,623.0,0.0,0.00016056100139394403,1763260416.4828184
0.00034883618354797363,0.02388542890548706,0.5057719349861145,0.00016889401013031602,387.8170042037964,0.0008274568244814873,2363,1.721736043691635e-05,,218624,,624.0,0.0,0.00013375654816627502,1763260417.9077432
,,,,391.8025231361389,,2389,,500.0,221240,500.0,,,,1763260421.8932621
,,,,392.54345655441284,,2394,,500.0,221740,500.0,,,,1763260422.6341956
,,,,394.96944785118103,,2409,,500.0,223240,500.0,,,,1763260425.0601869
0.006248299032449722,0.048279523849487305,0.5641613602638245,0.00016505375970155,397.6758041381836,0.004027539864182472,2426,0.00011846981942653656,,225024,,624.0,0.0,0.0001417644671164453,1763260427.7665431
-0.0017324760556221008,0.15738153457641602,0.5492624044418335,0.00016482334467582405,398.2878270149231,0.003873025067150593,2430,6.698723882436752e-05,,225408,,624.0,0.0,0.0025875491555780172,1763260428.378566
-0.0022606104612350464,0.11627620458602905,0.6008855104446411,0.00016367126954719424,401.4176378250122,0.0009461855515837669,2449,0.00011832918971776962,,227328,,624.0,0.0,9.503251203568652e-05,1763260431.5083768
-0.01485908031463623,0.17016083002090454,0.546471118927002,0.0001627496094442904,403.80533957481384,0.018836483359336853,2465,0.001386578194797039,,228864,,624.0,0.0,0.0037708296440541744,1763260433.8960786
-0.001919187605381012,-0.06711173057556152,0.5963292121887207,0.0001611367188161239,407.94245171546936,-0.0028380965813994408,2491,0.00038870517164468765,,231552,,625.0,0.0,9.382939606439322e-05,1763260438.0331907
,,,,408.1362314224243,,2493,,500.0,231684,500.0,,,,1763260438.2269704
-0.005511770956218243,-0.012438178062438965,0.5505213737487793,0.00016021505871322006,410.31256341934204,-0.00571327842772007,2506,0.0016740821301937103,,233088,,625.0,0.0,8.888314914656803e-05,1763260440.4033024
0.0028405115008354187,0.049368083477020264,0.5867951512336731,0.00015975422866176814,411.43134117126465,-0.0032278113067150116,2514,0.00017554685473442078,,233856,,625.0,0.0,0.0035097210202366114,1763260441.5220802
-0.015591159462928772,0.3082736134529114,0.5318670272827148,0.00015967742365319282,411.6307463645935,-0.005078718066215515,2515,0.0020259153097867966,,233984,,625.0,0.0,0.00012594452709890902,1763260441.7214854
0.0008677206933498383,-0.07734549045562744,0.5504714846611023,0.00015937020361889154,412.36928129196167,-0.00025111716240644455,2520,1.4252029359340668e-05,,234496,,625.0,0.0,4.8551948566455394e-05,1763260442.4600203
0.001267656683921814,4.0411949157714844e-05,0.6045190095901489,0.00015860215353313833,414.27705812454224,0.005354151129722595,2533,0.00030233897268772125,,235776,,625.0,0.0,158.181396484375,1763260444.3677971
0.0021124370396137238,-0.1883469820022583,0.5909596085548401,0.00015821812849026173,415.2172462940216,-0.0011663241311907768,2540,0.0003044484183192253,,236416,,625.0,0.0,0.002936452394351363,1763260445.3079853
0.0006331801414489746,-0.02969491481781006,0.6031966209411621,0.0001577572984388098,416.3325207233429,0.003679177723824978,2547,0.00048322323709726334,,237184,,626.0,0.0,8.063783025136217e-05,1763260446.4232597
-0.00032423436641693115,-0.03965413570404053,0.6065725088119507,0.00015645161329302937,419.54186272621155,0.005588177591562271,2570,0.0003857463598251343,,239360,,626.0,0.0,5.623037213808857e-05,1763260449.6326017
,,,,419.57870531082153,,2571,,500.0,239391,500.0,,,,1763260449.6694443
,,,,420.2732503414154,,2576,,500.0,239891,500.0,,,,1763260450.3639894
-0.005945563316345215,0.0002757906913757324,0.5195469856262207,0.00015606758825015277,420.4105043411255,0.00048377178609371185,2577,0.0005786549299955368,,240000,,626.0,0.0,152.35784912109375,1763260450.5012434
0.009910538792610168,0.0013405680656433105,0.5431331992149353,0.0001543010730529204,424.46345019340515,0.0007987832650542259,2608,0.0002695498988032341,,242944,,627.0,0.0,265.37994384765625,1763260454.5541892
-0.017205599695444107,0.10507827997207642,0.584813117980957,0.00015414746303576976,424.7661418914795,-0.007016336545348167,2610,0.0010488852858543396,,243200,,628.0,0.0,0.00018473099044058472,1763260454.856881
-0.010645754635334015,0.18938833475112915,0.5532610416412354,0.00015291858289856464,427.55936336517334,0.0035961950197815895,2630,0.0006809728220105171,,245248,,628.0,0.0,0.000435191992437467,1763260457.6501024
,,,,428.23838472366333,,2636,,500.0,245799,500.0,,,,1763260458.3291237
,,,,429.6965789794922,,2646,,500.0,246799,500.0,,,,1763260459.787318
0.0005780309438705444,0.00019431114196777344,0.5417411923408508,0.00015192011778708547,429.85498571395874,0.0016055051237344742,2647,1.8298625946044922e-05,,246912,,629.0,0.0,253.71253967285156,1763260459.9457247
0.0020555397495627403,0.1492207646369934,0.5626300573348999,0.00015184331277851015,430.0050368309021,0.0020123226568102837,2648,6.778258830308914e-05,,247040,,629.0,0.0,0.0030337232165038586,1763260460.0957758
0.0006628520786762238,0.0001348257064819336,0.5115901827812195,0.00015069123764988035,432.702196598053,0.0021931082010269165,2668,0.0001878533512353897,,248960,,630.0,0.0,64.8415756225586,1763260462.7929356
0.007838819175958633,0.0006198287010192871,0.4940447509288788,0.00015038401761557907,433.4020085334778,-2.8085894882678986e-05,2673,0.0003346456214785576,,249472,,630.0,0.0,193.85952758789062,1763260463.4927475
-0.0033051185309886932,-3.921985626220703e-05,0.5641973614692688,0.00014976959209889174,434.86655139923096,-0.0018419856205582619,2683,0.00016916263848543167,,250496,,630.0,0.0,305.48004150390625,1763260464.9572904
0.002426315099000931,3.898143768310547e-05,0.5820139646530151,0.00014953917707316577,435.4279992580414,0.0014254255220293999,2687,6.999354809522629e-05,,250880,,630.0,0.0,365.16900634765625,1763260465.5187383
-0.003953270614147186,0.35945451259613037,0.5151010751724243,0.00014938556705601513,435.7660446166992,-0.0027333879843354225,2689,0.0003284504637122154,,251136,,630.0,0.0,0.00037418759893625975,1763260465.8567836
-0.001874145120382309,-0.0003088712692260742,0.5605175495147705,0.0001492319570388645,436.1450250148773,0.004569980315864086,2692,0.00025999266654253006,,251392,,630.0,0.0,199.32028198242188,1763260466.235764
0.0011190921068191528,-0.00017023086547851562,0.5876541137695312,0.00014685100177302957,441.99745750427246,0.00401203241199255,2732,7.905717939138412e-05,,255360,,631.0,0.0,52.99706268310547,1763260472.0881965
-0.001257181167602539,-8.845329284667969e-05,0.5472362041473389,0.00014562212163582444,445.0667064189911,-0.0005511771887540817,2752,1.4722347259521484e-05,,257408,,631.0,0.0,267.5733642578125,1763260475.1574454
-0.0024418532848358154,-2.8967857360839844e-05,0.5377650856971741,0.00014531490160152316,445.8204035758972,0.0013533513993024826,2757,5.6976452469825745e-05,,257920,,631.0,0.0,251.3269500732422,1763260475.9111426
0.013073056936264038,0.06406676769256592,0.5096855163574219,0.00014439324149861932,448.1519739627838,0.0005449475720524788,2772,0.0004654480144381523,,259456,,631.0,0.0,0.0028372413944453,1763260478.242713
-0.01196499913930893,-0.047125935554504395,0.5723833441734314,0.00014377880143001676,449.63832569122314,0.004963175393640995,2782,0.0005808612331748009,,260480,,632.0,0.0,0.003202262334525585,1763260479.7290647
0.001553066074848175,-0.1596139669418335,0.5134835243225098,0.00014370199642144144,449.8112018108368,-0.0020781606435775757,2783,5.98616898059845e-05,,260608,,632.0,0.0,0.00013317256525624543,1763260479.9019408
0.0006299763917922974,0.01937425136566162,0.5765585899353027,0.00014308755635283887,451.24099946022034,-0.0007178494706749916,2793,8.587632328271866e-05,,261632,,632.0,0.0,3.427097908570431e-05,1763260481.3317385
-0.0005971714854240417,-0.07615160942077637,0.6072366237640381,0.0001412442361470312,455.46925950050354,-0.0028155436739325523,2824,0.00018894020467996597,,264704,,633.0,0.0,0.00023586700262967497,1763260485.5599985
-0.00398070365190506,-0.33169448375701904,0.5995076298713684,0.00014009216101840138,457.96593976020813,-0.0010612616315484047,2843,0.000141010619699955,,266624,,634.0,0.0,0.004265070427209139,1763260488.0566788
0.0007585808634757996,-2.7060508728027344e-05,0.5674505233764648,0.00013924730592407286,459.7353255748749,0.0015850625932216644,2857,3.583170473575592e-05,,268032,,634.0,0.0,193.2087860107422,1763260489.8260646
-0.0015557557344436646,-0.2990250587463379,0.5420132875442505,0.00013771122030448169,462.896169424057,-0.0001905066892504692,2882,6.918702274560928e-05,,270592,,636.0,0.0,0.0035089869052171707,1763260492.9869084
,,,,463.8597457408905,,2890,,500.0,271439,500.0,,,,1763260493.9504848
0.0005095005035400391,-4.696846008300781e-05,0.6162741184234619,0.00013594470510724932,466.47790575027466,0.0004050368443131447,2911,2.723652869462967e-05,,273536,,637.0,0.0,407.9383850097656,1763260496.5686448
0.001392558217048645,-0.0001270771026611328,0.5167545676231384,0.00013448540994431823,469.4090955257416,-0.0026456443592906,2935,0.00021146517246961594,,275968,,639.0,0.0,237.88389587402344,1763260499.4998345
,,,,471.0666184425354,,2949,,500.0,277439,500.0,,,,1763260501.1573575
-0.001381661742925644,0.000732421875,0.5425035953521729,0.00013294930977281183,472.47778606414795,0.0012114206328988075,2960,0.0004742750898003578,,278528,,640.0,0.0,363.60589599609375,1763260502.568525
-0.000619206577539444,7.134675979614258e-05,0.5537297129631042,0.000132027649669908,474.39844727516174,-8.96090641617775e-05,2975,2.3060478270053864e-05,,280064,,641.0,0.0,0.0049606068059802055,1763260504.4891863
1.3947486877441406e-05,6.222724914550781e-05,0.576515793800354,0.00013118279457557946,476.1533224582672,0.000914495438337326,2989,6.632879376411438e-06,,281472,,641.0,0.0,34.93227005004883,1763260506.2440615
0.0006256699562072754,0.0901384949684143,0.5610511302947998,0.00013064515951555222,477.2921242713928,-0.004876927472651005,2997,5.5470503866672516e-05,,282368,,642.0,0.0,0.00011212828394491225,1763260507.3828633
-0.0012456625699996948,-0.01859116554260254,0.5784329175949097,0.0001298003044212237,478.9959852695465,-0.0018080025911331177,3011,9.897910058498383e-05,,283776,,642.0,0.0,6.68218417558819e-05,1763260509.0867243
-0.01336241140961647,-0.5126571655273438,0.5205265283584595,0.00012734254414681345,484.1327085494995,0.006766973063349724,3051,0.0008449070155620575,,287872,,644.0,0.0,0.0002899784885812551,1763260514.2234476
-0.007685907185077667,0.00011157989501953125,0.5580921769142151,0.00012726573913823813,484.33477306365967,0.006400560028851032,3053,0.0011256681755185127,,288000,,644.0,0.0,118.4337158203125,1763260514.425512
0.0006661675870418549,0.01163780689239502,0.5695879459381104,0.0001264208840439096,486.07835817337036,-0.0013271812349557877,3066,6.875023245811462e-05,,289408,,645.0,0.0,0.00010704758460633457,1763260516.1690972
-0.0012033060193061829,-0.25594425201416016,0.5614233016967773,0.00012619046901818365,486.55784702301025,0.0018023168668150902,3070,5.421694368124008e-05,,289792,,645.0,0.0,9.83796053333208e-05,1763260516.648586
-0.00353289395570755,0.17446839809417725,0.5716688632965088,0.00012542243348434567,488.15830397605896,-0.0021110782399773598,3083,0.00011470820754766464,,291072,,645.0,0.0,0.002788062673062086,1763260518.249043
-0.004389133304357529,-0.3139352798461914,0.5890485644340515,0.00012450077338144183,490.0646951198578,0.004870143719017506,3098,0.0004013786092400551,,292608,,646.0,0.0,0.002696659881621599,1763260520.1554341
-0.005253516137599945,-0.35973501205444336,0.549245297908783,0.00012419355334714055,490.7446277141571,-0.008289738558232784,3103,0.00038032326847314835,,293120,,646.0,0.0,0.003443204564973712,1763260520.8353667
9.774044156074524e-05,7.152557373046875e-06,0.5933265686035156,0.00012273425818420947,493.7533504962921,8.185859769582748e-05,3127,6.475485861301422e-06,,295552,,647.0,0.0,148.9222869873047,1763260523.8440895
-0.010245345532894135,0.38437992334365845,0.5502188205718994,0.00012258064816705883,494.06926012039185,-0.0027336059138178825,3129,0.0003710733726620674,,295808,,647.0,0.0,2.931773087766487e-05,1763260524.1599991
-0.000882662832736969,0.00022304058074951172,0.4999367892742157,0.00012188940308988094,495.5157423019409,-0.00038644764572381973,3141,1.1884607374668121e-05,,296960,,648.0,0.0,371.169189453125,1763260525.6064813
-0.003959529101848602,0.1334625482559204,0.5274392366409302,0.0001217357930727303,495.80366492271423,-0.00036490894854068756,3143,0.001363629475235939,,297216,,648.0,0.0,8.380115468753502e-05,1763260525.894404
-0.0008471310138702393,0.00013887882232666016,0.4870435893535614,0.00012158218305557966,496.14879059791565,0.001078152097761631,3146,8.615665137767792e-06,,297472,,648.0,0.0,148.79632568359375,1763260526.2395296
-0.0014210287481546402,0.00032150745391845703,0.5608129501342773,0.00012066052295267582,498.2030794620514,0.0022011585533618927,3161,2.794899046421051e-05,,299008,,649.0,0.0,195.66282653808594,1763260528.2938185
,,,,499.3510639667511,,3170,,500.0,299939,500.0,,,,1763260529.441803
-0.0033187903463840485,-0.03717362880706787,0.48927152156829834,0.00011927803279832006,501.12080216407776,-0.003408549353480339,3183,0.00020919740200042725,,301312,,649.0,0.0,0.00015874537348281592,1763260531.2115412
0.00038507580757141113,-0.5331988334655762,0.5546162724494934,0.00011897081276401877,501.7011065483093,0.001949382945895195,3188,7.805600762367249e-05,,301824,,650.0,0.0,0.00010038759501185268,1763260531.7918456
0.006825689226388931,-0.31794869899749756,0.623478353023529,0.00011720429756678641,505.35995841026306,0.0008638417348265648,3217,8.451845496892929e-05,,304768,,651.0,0.0,8.003206312423572e-05,1763260535.4506974
,,,,506.17610788345337,,3224,,500.0,305439,500.0,,,,1763260536.266847
0.00043357908725738525,-0.0001462697982788086,0.6242407560348511,0.00011543778964551166,509.04779720306396,0.0048657311126589775,3247,0.00012583564966917038,,307712,,652.0,0.0,130.23635864257812,1763260539.1385362
-0.0016916319727897644,0.13415932655334473,0.5920320749282837,0.0001152073746197857,509.4965455532074,-0.0020059533417224884,3250,1.4524906873703003e-05,,308096,,652.0,0.0,0.00012313344632275403,1763260539.5872846
0.00048212334513664246,5.799531936645508e-05,0.5858577489852905,0.00011513056961121038,509.68861746788025,-0.0009835222736001015,3252,1.0048970580101013e-06,,308224,,652.0,0.0,158.8900604248047,1763260539.7793565
-0.002845361828804016,-0.11202394962310791,0.6055280566215515,0.00011490015458548442,510.150732755661,-0.007073478773236275,3255,0.00039570964872837067,,308608,,653.0,0.0,0.00015062690363265574,1763260540.2414718
-0.00621035136282444,-1.0276706218719482,0.5798825621604919,0.00011466973955975845,510.6290981769562,-0.0028781751170754433,3259,0.00019582267850637436,,308992,,653.0,0.0,0.00018981318862643093,1763260540.7198372
-0.0015711262822151184,0.0004061460494995117,0.585610032081604,0.00011390168947400525,512.2265753746033,0.001421228051185608,3272,7.891282439231873e-05,,310272,,653.0,0.0,250.13418579101562,1763260542.3173144
-0.015482239425182343,-1.0664892196655273,0.5875847339630127,0.00011367127444827929,512.6550540924072,-0.009267504326999187,3275,0.0017524110153317451,,310656,,653.0,0.00390625,0.0007339412695728242,1763260542.745793
,,,,512.688907623291,,3276,,500.0,310708,500.0,,,,1763260542.7796466
,,,,515.1450572013855,,3296,,500.0,312708,500.0,,,,1763260545.2357962
0.004024073481559753,-0.6632009744644165,0.5440202355384827,0.0001122119792853482,515.571827173233,0.003905084915459156,3299,0.0002496028319001198,,313088,,654.0,0.0,7.199087121989578e-05,1763260545.6625662
