_runtime,losses/old_approx_kl,losses/explained_variance,losses/value_loss,losses/entropy,charts/episodic_return,charts/episodic_length,_timestamp,_step,losses/clipfrac,losses/approx_kl,charts/SPS,losses/policy_loss,charts/learning_rate,global_step
67.84336185455322,-0.0074242111295461655,0.8067992329597473,11.99937915802002,0.5543587803840637,,,1763260097.9489439,330,0.0,0.00034180469810962677,688.0,-0.0005164593458175659,0.0002875576028600335,20864
68.13339877128601,0.0004570242017507553,0.8225750923156738,15.179203987121582,0.5406366586685181,,,1763260098.2389808,332,0.0,2.9034912586212158e-05,686.0,-0.003637351095676422,0.0002874807978514582,20992
68.96466565132141,-0.001988171599805355,0.8525746464729309,8.690144538879395,0.5584187507629395,,,1763260099.0702477,337,0.0,1.5378929674625397e-05,680.0,0.002134263515472412,0.00028725038282573223,21376
69.34788179397583,0.00419916957616806,0.8508086204528809,23.007495880126953,0.5872235894203186,,,1763260099.4534638,340,0.0,8.278153836727142e-05,676.0,-0.004719588905572891,0.0002871735778171569,21504
73.83318018913269,-0.0013719350099563599,0.9174564480781555,8.19754695892334,0.5563291311264038,,,1763260103.9387622,370,0.0,0.000360783189535141,642.0,-0.003458574414253235,0.00028609830769710243,23296
74.70797681808472,-0.0020514391362667084,0.9838455319404602,7.786502361297607,0.5799112915992737,,,1763260104.8135588,375,0.0,9.710900485515594e-05,637.0,0.0027879253029823303,0.00028586789267137647,23680
78.19923090934753,0.0020407047122716904,0.8877842426300049,7.220448970794678,0.5856019258499146,,,1763260108.304813,396,0.0,0.00011323392391204834,617.0,-0.003262711688876152,0.00028502303757704794,25088
82.74324226379395,,,,,164.0,164.0,1763260112.8488243,425,,,,,,27141
85.18901872634888,,,,,194.0,194.0,1763260115.2946007,441,,,,,,28371
86.51193475723267,-0.008117102086544037,0.951453685760498,7.383570671081543,0.522077202796936,,,1763260116.6175168,450,0.0,0.0023109856992959976,590.0,-0.005952965468168259,0.00028271888731978834,28928
90.13714337348938,0.0016228798776865005,0.0009558796882629395,116.40123748779297,0.5239346623420715,,,1763260120.2427254,471,0.0,0.00011543184518814087,586.0,0.0006342269480228424,0.00028156681219115853,30848
91.96584129333496,0.0011631445959210396,0.1294228434562683,6.6844377517700195,0.5064865350723267,,,1763260122.0714233,481,0.0,4.310067743062973e-05,585.0,-0.0007475093007087708,0.00028095237212255597,31872
93.59365630149841,9.307172149419785e-05,0.8817943334579468,6.005903720855713,0.4735441505908966,,,1763260123.6992383,490,0.0,1.0768882930278778e-05,584.0,0.0005744397640228271,0.00028041473706252873,32768
95.87603640556335,0.0012902338057756424,-0.006908535957336426,69.9656753540039,0.5673002600669861,,,1763260125.9816184,504,0.0,2.5141984224319458e-05,583.0,0.0015971329994499683,0.0002796466869767755,34048
97.69576144218445,,,,,208.0,208.0,1763260127.8013434,515,,,,,,35173
99.93533706665039,0.00021326076239347458,0.2713155746459961,5.173019886016846,0.4525747299194336,,,1763260130.040919,530,0.0,8.49645584821701e-06,582.0,0.001383073627948761,0.00027826419682241976,36352
101.42175722122192,-0.003391577862203121,0.054444849491119385,4.723913669586182,0.5127229690551758,,,1763260131.5273392,539,0.0,0.0001793140545487404,583.0,-0.002277422696352005,0.0002777265617623925,37248
102.50189137458801,,,,,354.0,354.0,1763260132.6074734,547,,,,,,37924
103.71949219703674,0.0007724082097411156,0.16639834642410278,4.056496620178223,0.5040913820266724,,,1763260133.8250742,555,0.0,1.4829449355602264e-05,584.0,-0.0011259885504841805,0.000276881706668064,38656
104.31519675254822,-0.0006027007475495338,0.06547248363494873,3.627328872680664,0.5225455164909363,,,1763260134.4207788,559,0.0,9.89716500043869e-06,584.0,-8.619949221611023e-05,0.00027665129164233804,39040
105.67734622955322,-0.007916184142231941,0.038954198360443115,3.3522067070007324,0.507439911365509,,,1763260135.7829282,568,0.0,0.0002678167074918747,584.0,-0.0025062039494514465,0.00027619049069471657,39808
109.92943692207336,-0.007373429834842682,0.9653105139732361,1.2407273054122925,0.5654261708259583,,,1763260140.035019,595,0.0,0.0017164424061775208,580.0,-0.01059657521545887,0.00027488480554893613,41984
112.73048305511475,-0.0001549767330288887,0.5028062462806702,115.81869506835938,0.5565547943115234,,,1763260142.836065,612,0.0,2.1132640540599823e-05,575.0,-0.0005530789494514465,0.0002741167554631829,43264
113.01409769058228,0.009124212898314,0.6344776749610901,74.29734802246094,0.545129120349884,,,1763260143.1196797,614,0.0,0.0004698624834418297,574.0,-0.008400358259677887,0.0002740399504546076,43392
115.24585580825806,,,,,120.0,120.0,1763260145.3514378,630,,,,,,44469
116.10314154624939,,,,,165.0,165.0,1763260146.2087235,636,,,,,,44913
116.6590986251831,,,,,222.0,222.0,1763260146.7646806,640,,,,,,45182
118.18060111999512,0.0008848495781421661,0.7472178936004639,43.548057556152344,0.5772241353988647,,,1763260148.286183,650,0.0,3.688409924507141e-05,568.0,-0.002382621169090271,0.0002725806552916765,45824
120.00652194023132,,,,,75.0,75.0,1763260150.112104,664,,,,,,46776
123.18703126907349,0.0029063960537314415,0.6757036447525024,3.907524585723877,0.5652768015861511,,,1763260153.2926133,684,0.001953125,0.003968396224081516,564.0,-0.007126957178115845,0.0002710445551201701,48384
123.91561341285706,,,,,406.0,406.0,1763260154.0211954,689,,,,,,48839
125.21417379379272,,,,,90.0,90.0,1763260155.3197558,698,,,,,,49431
125.92745471000671,-0.0019130995497107506,-0.007684111595153809,219.28504943847656,0.5570222735404968,,,1763260156.0330367,702,0.0,0.0008736765012145042,563.0,0.00583387166261673,0.0002701997000258416,49792
126.90469694137573,,,,,136.0,136.0,1763260157.010279,707,,,,,,50312
130.7609667778015,,,,,492.0,492.0,1763260160.8665488,729,,,,,,52362
135.66772055625916,-0.0017925156280398369,0.0009548068046569824,297.1936950683594,0.5666701197624207,,,1763260165.7733026,757,0.0,0.0011062389239668846,560.0,0.004644189029932022,0.00026705069467425346,55040
136.57998538017273,0.02147705852985382,-0.020282864570617676,168.86122131347656,0.6224872469902039,,,1763260166.6855674,762,0.009765625,0.0032067447900772095,560.0,-0.0046603623777627945,0.0002667434746399522,55552
137.3212809562683,-0.0018794452771544456,0.007741987705230713,155.3931884765625,0.5805424451828003,,,1763260167.426863,767,0.0,0.0002703322097659111,560.0,-0.0066906362771987915,0.0002665130596142262,55936
138.52083277702332,0.003012261353433132,0.15924227237701416,0.6766488552093506,0.6147879362106323,,,1763260168.6264148,775,0.0,0.0003053983673453331,560.0,-0.0008380617946386337,0.0002661290345713496,56576
140.62176156044006,0.0031774351373314857,0.2700344920158386,0.4007492959499359,0.551535427570343,,,1763260170.7273436,788,0.0,0.00041138287633657455,560.0,0.0016668736934661865,0.00026543778949417174,57728
142.15021467208862,-0.00027591176331043243,-0.18175339698791504,0.38740918040275574,0.5506807565689087,,,1763260172.2557967,797,0.0,0.00010062940418720245,560.0,-0.0026317983865737915,0.0002649001544341445,58624
143.75050711631775,-0.00033948663622140884,-0.0012981891632080078,61.18248748779297,0.4645630419254303,,,1763260173.856089,806,0.0,7.650535553693771e-05,560.0,0.0005927812308073044,0.00026436251937411726,59520
145.29133248329163,-0.0012113526463508606,-0.015138626098632812,273.75079345703125,0.4485463500022888,,,1763260175.3969145,815,0.005859375,0.0032218005508184433,560.0,-0.00010065082460641861,0.00026382488431409,60416
153.48548865318298,,,,,500.0,500.0,1763260183.5910707,863,,,,,,65350
155.15413284301758,-0.005474642850458622,0.20879030227661133,0.0005538514815270901,0.4781908094882965,,,1763260185.2597148,872,0.0,0.0010364269837737083,563.0,-0.012204033322632313,0.0002602918539196253,66304
155.8226387500763,0.014266712591052055,-0.06593286991119385,0.0006687832064926624,0.4894547462463379,,,1763260185.9282207,876,0.0,0.0013510193675756454,563.0,0.003580227494239807,0.0002600614388938993,66688
162.77883958816528,0.018720833584666252,0.2280871868133545,0.0002512032224331051,0.40430930256843567,,,1763260192.8844216,916,0.025390625,0.008156652562320232,565.0,0.012837298214435577,0.0002576036786194891,70784
163.71306562423706,,,,,500.0,500.0,1763260193.8186476,922,,,,,,71318
165.2376298904419,-0.0025961482897400856,0.580395519733429,0.00026606462779454887,0.35305652022361755,,,1763260195.343212,930,0.0,0.0002928217872977257,565.0,-0.0007636025547981262,0.00025675882352516055,72192
166.5965826511383,-0.0022941362112760544,0.227347731590271,0.0034264561254531145,0.35957804322242737,,,1763260196.7021646,938,0.0,0.0006860718131065369,565.0,-0.0037645697593688965,0.00025629799347370863,72960
167.08951473236084,,,,,500.0,500.0,1763260197.1950967,941,,,,,,73318
167.29712843894958,0.005782005377113819,-0.0002231597900390625,356.40631103515625,0.39524486660957336,,,1763260197.4027104,942,0.0,0.00029685627669095993,565.0,0.0017211027443408966,0.00025606757844798267,73344
168.4274799823761,0.013078680261969566,-0.13340866565704346,0.00463525066152215,0.42253994941711426,,,1763260198.533062,948,0.0,0.0017081331461668015,565.0,-0.005448305979371071,0.00025568355340510607,73984
173.19090962409973,-0.007686279714107513,0.14286047220230103,0.0005490115145221353,0.45733708143234253,,,1763260203.2964916,974,0.03515625,0.004511747509241104,565.0,-0.013359207659959793,0.00025407064822502434,76672
174.36029505729675,-0.0006274748593568802,-0.3235234022140503,8.565407188143581e-05,0.5076007843017578,,,1763260204.465877,980,0.001953125,0.001834925264120102,565.0,-0.007130956277251244,0.00025368662318214774,77312
175.12869834899902,,,,,500.0,500.0,1763260205.2342803,985,,,,,,77818
176.9822177886963,,,,,500.0,500.0,1763260207.0877998,995,,,,,,78818
177.42216420173645,-0.008215079084038734,0.17307806015014648,0.003634132444858551,0.46503305435180664,,,1763260207.5277462,997,0.0,0.00031244754791259766,564.0,0.002361949533224106,0.0002526881580706686,78976
180.65442442893982,,,,,500.0,500.0,1763260210.7600064,1015,,,,,,80818
181.5774848461151,,,,,500.0,500.0,1763260211.6830668,1020,,,,,,81318
183.57731986045837,0.011225342750549316,0.0002168416976928711,139.85205078125,0.4522443413734436,,,1763260213.6829019,1031,0.0,0.0015188027173280716,564.0,-0.008143842220306396,0.0002506144519429654,82432
186.92159032821655,0.0035889195278286934,1.4841556549072266e-05,125.49964904785156,0.462534636259079,,,1763260217.0271723,1050,0.0,0.0003563808277249336,564.0,-0.0014630407094955444,0.0002494623768143356,84352
187.55098915100098,0.033457063138484955,0.3691111207008362,0.00017001621017698199,0.5114490389823914,,,1763260217.6565711,1053,0.0,0.0034883739426732063,564.0,-0.00630449503660202,0.0002492319617886096,84736
188.45301008224487,0.033073246479034424,0.16807276010513306,0.00011946677113883197,0.47945231199264526,,,1763260218.558592,1058,0.02734375,0.004593715071678162,564.0,0.006949018687009811,0.00024892474175430834,85248
192.84328174591064,0.0031589465215802193,0.01596170663833618,8.284090290544555e-05,0.5191622376441956,,,1763260222.9488637,1083,0.0,0.0015270980075001717,565.0,0.0022521428763866425,0.00024738864158280194,87808
194.13805270195007,0.014875266700983047,-0.14935410022735596,0.00029376603197306395,0.4839633107185364,,,1763260224.2436347,1091,0.005859375,0.0016177948564291,565.0,-0.0224379263818264,0.00024692781153135,88576
196.7101023197174,0.004968687891960144,-0.5753918886184692,0.0003445754700805992,0.5002463459968567,,,1763260226.8156843,1106,0.0,0.0007630065083503723,566.0,-0.01064675860106945,0.0002460061514284462,90112
198.63487839698792,,,,,500.0,500.0,1763260228.7404604,1118,,,,,,91318
199.94273829460144,0.000238027423620224,0.23903048038482666,0.006073029711842537,0.4873897433280945,,,1763260230.0483203,1125,0.0,0.00042527541518211365,566.0,0.003821304067969322,0.00024485407629981637,92032
201.29275059700012,,,,,500.0,500.0,1763260231.3983326,1133,,,,,,92818
203.45808291435242,-0.004580473527312279,0.060352623462677,0.0008738398319110274,0.5701600313186646,,,1763260233.563665,1145,0.0,0.000375920906662941,567.0,-0.005260811187326908,0.00024362519616261125,94080
206.77460289001465,-0.006472901441156864,0.11863160133361816,0.0036801365204155445,0.5338479280471802,,,1763260236.880185,1164,0.0,0.00044037681072950363,567.0,-0.00036958232522010803,0.00024247312103398144,96000
206.98210287094116,0.006774274632334709,-0.2872816324234009,0.0005254063871689141,0.5025638341903687,,,1763260237.0876849,1165,0.0,0.00025211088359355927,567.0,-0.004049982875585556,0.00024239631602540612,96128
208.03310346603394,,,,,500.0,500.0,1763260238.1386855,1172,,,,,,96818
209.73575043678284,0.004333291202783585,0.2222956418991089,0.00010577995999483392,0.48464807868003845,,,1763260239.8413324,1181,0.001953125,0.0006572846323251724,567.0,-0.009063148871064186,0.00024139785091392696,97792
210.5865182876587,0.00806222204118967,0.36130350828170776,0.00018586305668577552,0.4351772665977478,,,1763260240.6921003,1186,0.0,0.0008577080443501472,568.0,-0.005175359547138214,0.00024109063087962568,98304
212.42644810676575,-0.0038999170064926147,-0.00022685527801513672,150.130615234375,0.4007846415042877,,,1763260242.53203,1197,0.0,0.0005477685481309891,567.0,-0.0005174167454242706,0.00024047619081102312,99328
215.22853899002075,0.0017314748838543892,0.2178407907485962,0.005945832468569279,0.47381752729415894,,,1763260245.334121,1213,0.001953125,0.0005637602880597115,568.0,-0.005697324872016907,0.00023947772569954395,100992
215.6410460472107,0.02668876200914383,-0.6530575752258301,0.00013216515071690083,0.5081027150154114,,,1763260245.746628,1215,0.0078125,0.004660617560148239,568.0,0.00203072652220726,0.0002393241156823933,101248
217.4547200202942,,,,,500.0,500.0,1763260247.560302,1226,,,,,,102318
218.29571437835693,0.012451762333512306,-0.2648341655731201,0.00022092247672844678,0.40178433060646057,,,1763260248.4012964,1230,0.0,0.0021063927561044693,568.0,-0.021747469902038574,0.00023840245557948947,102784
218.987158536911,-0.0008767638355493546,0.30147087574005127,0.0006099654128775001,0.4293213188648224,,,1763260249.0927405,1234,0.0,1.1874362826347351e-05,568.0,-0.00015297159552574158,0.0002381720405537635,103168
220.84857630729675,,,,,500.0,500.0,1763260250.9541583,1245,,,,,,104318
222.5586221218109,-0.0028418945148587227,-0.10435092449188232,7.849584653740749e-05,0.48526474833488464,,,1763260252.6642041,1254,0.0,0.000612759031355381,568.0,0.0028850212693214417,0.00023694316041655838,105216
225.4106924533844,-0.002816569060087204,-0.0001169443130493164,264.1612548828125,0.5512914061546326,,,1763260255.5162745,1271,0.0,0.00010754354298114777,568.0,0.00022596120834350586,0.00023594469530507922,106880
230.53466176986694,,,,,500.0,500.0,1763260260.6402438,1299,,,,,,109818
237.42337441444397,,,,,500.0,500.0,1763260267.5289564,1339,,,,,,113818
237.60294771194458,0.01608244702219963,9.334087371826172e-05,262.4285888671875,0.5468013882637024,,,1763260267.7085297,1340,0.0,0.0020180772989988327,569.0,0.007705323398113251,0.00023172043438535184,113920
239.02602744102478,,,,,500.0,500.0,1763260269.1316094,1349,,,,,,114818
241.23390650749207,,,,,500.0,500.0,1763260271.3394885,1363,,,,,,116318
241.63089561462402,-0.0034336214885115623,-0.1956099271774292,0.008087593130767345,0.39407506585121155,,,1763260271.7364776,1365,0.0078125,0.0009843232110142708,570.0,-0.0004251934587955475,0.00023018433421384543,116480
242.43707394599915,-0.014066825620830059,0.3274662494659424,0.011514103040099144,0.4833334684371948,,,1763260272.542656,1370,0.00390625,0.004784681834280491,571.0,-0.0002875030040740967,0.00022987711417954415,116992
244.00633597373962,-0.0004153866320848465,-0.0874549150466919,0.006229260470718145,0.5110927224159241,,,1763260274.111918,1380,0.0,0.00015772320330142975,571.0,-0.001378428190946579,0.0002292626741109416,118016
244.17849779129028,0.00303018931299448,0.30610018968582153,0.0003649578138720244,0.4816441833972931,,,1763260274.2840798,1381,0.0,0.00019094813615083694,571.0,-0.002970680594444275,0.00022918586910236627,118144
245.22389388084412,,,,,500.0,500.0,1763260275.3294759,1388,,,,,,118818
246.42210173606873,-0.014600623399019241,-0.17684805393218994,0.007606165483593941,0.575282871723175,,,1763260276.5276837,1395,0.00390625,0.0029257461428642273,572.0,-0.015390951186418533,0.00022834101400803775,119552
247.02207779884338,0.00448122713714838,0.0002523660659790039,309.0214538574219,0.46712785959243774,,,1763260277.1276598,1399,0.0,0.0004298826679587364,572.0,0.005651120096445084,0.00022811059898231179,119936
247.99814367294312,0.00870466884225607,0.057761311531066895,0.00029408230329863727,0.4641156792640686,,,1763260278.1037257,1405,0.01171875,0.00966810341924429,572.0,-0.02904237061738968,0.00022772657393943518,120576
252.27944779396057,0.0009497953578829765,0.020296692848205566,113.41800689697266,0.374678373336792,,,1763260282.3850298,1432,0.0,3.65162268280983e-05,574.0,4.172325134277344e-05,0.00022611366875935346,123264
252.3296217918396,,,,,89.0,89.0,1763260282.4352038,1433,,,,,,123277
255.99794054031372,-0.011063355952501297,-0.8833235502243042,0.0006125838262960315,0.5385680198669434,,,1763260286.1035225,1455,0.0,0.0017269225791096687,574.0,0.0023125186562538147,0.00022480798361357301,125440
256.04109501838684,,,,,500.0,500.0,1763260286.146677,1456,,,,,,125480
256.23248052597046,-0.0013601519167423248,0.00011491775512695312,141.7152557373047,0.4497836232185364,,,1763260286.3380625,1457,0.0,0.0002431776374578476,574.0,-0.0013564452528953552,0.0002247311786049977,125568
265.173681974411,0.009940718300640583,-1.4531424045562744,0.0008802033844403923,0.4631425142288208,,,1763260295.279264,1514,0.001953125,0.00041037704795598984,577.0,0.0018945708870887756,0.0002211981627624482,131456
266.13651633262634,-0.017273254692554474,0.00045365095138549805,173.6261749267578,0.4777524471282959,,,1763260296.2420983,1521,0.0,0.0010453229770064354,577.0,0.0002767350524663925,0.0002208141377195716,132096
266.9265556335449,0.013064343482255936,0.35961538553237915,0.0065885684452950954,0.5176491737365723,,,1763260297.0321376,1525,0.0,0.0013550519943237305,578.0,-0.009101815521717072,0.0002205069176852703,132608
267.3172302246094,0.02352619171142578,-0.41590845584869385,0.00017738580936565995,0.5009973049163818,,,1763260297.4228122,1527,0.001953125,0.002716716378927231,578.0,-0.009660780429840088,0.00022035330766811967,132864
267.50805854797363,-0.004719683900475502,0.00022155046463012695,231.39942932128906,0.4620169997215271,,,1763260297.6136405,1529,0.0,0.00013958290219306946,578.0,0.006042264401912689,0.00022027650265954435,132992
268.30256605148315,-0.001736961305141449,0.0003606081008911133,341.755615234375,0.5124713778495789,,,1763260298.408148,1534,0.0,6.914697587490082e-05,578.0,0.004019774496555328,0.00021996928262524307,133504
268.6875355243683,0.021834596991539,0.13631528615951538,0.0004938061465509236,0.420177698135376,,,1763260298.7931175,1536,0.0,0.002629801630973816,578.0,-0.014136102050542831,0.00021981567260809243,133760
269.86984300613403,,,,,500.0,500.0,1763260299.975425,1543,,,,,,134480
270.2470917701721,0.005473824217915535,0.177720308303833,0.006195413414388895,0.4124375879764557,,,1763260300.3526738,1545,0.0,0.0003351643681526184,578.0,-0.000962347723543644,0.00021927803754806519,134656
270.43222880363464,-0.003100176341831684,-0.8829327821731567,0.00038805275107733905,0.48689407110214233,,,1763260300.5378108,1546,0.0,0.0004321383312344551,578.0,-0.003916380926966667,0.00021920123253948987,134784
272.36723613739014,,,,,500.0,500.0,1763260302.4728181,1558,,,,,,135980
272.57383728027344,0.009271649643778801,0.0005621910095214844,253.7074737548828,0.4403582215309143,,,1763260302.6794193,1559,0.0,0.0009368620812892914,578.0,-0.009308263659477234,0.00021843318245373666,136064
273.20840072631836,,,,,500.0,500.0,1763260303.3139827,1563,,,,,,136480
273.82562589645386,0.0027408041059970856,0.023598849773406982,0.00023906734713818878,0.4765041172504425,,,1763260303.931208,1566,0.0,0.0008550733327865601,579.0,-0.010881993919610977,0.00021797235240228474,136832
277.42331290245056,0.009913410060107708,-4.684925079345703e-05,100.48855590820312,0.34717005491256714,,,1763260307.528895,1588,0.0,0.0008151596412062645,579.0,0.0012623406946659088,0.0002166666672565043,139008
277.6289882659912,-0.0038822386413812637,-0.0038357973098754883,0.005165896378457546,0.4999920427799225,,,1763260307.7345703,1589,0.00390625,0.002272471785545349,579.0,-0.0015005618333816528,0.00021658986224792898,139136
278.9109671115875,,,,,500.0,500.0,1763260309.016549,1597,,,,,,139980
280.5127468109131,,,,,500.0,500.0,1763260310.6183288,1607,,,,,,140980
280.90524435043335,0.006783411838114262,-0.13964402675628662,0.004708503372967243,0.4697958827018738,,,1763260311.0108263,1609,0.0,0.0015362994745373726,580.0,-0.012427585199475288,0.00021536098211072385,141184
281.09918904304504,-0.02895239181816578,0.17477309703826904,0.00023513793712481856,0.3979930281639099,,,1763260311.204771,1610,0.037109375,0.006279520690441132,580.0,-0.007351420819759369,0.00021528417710214853,141312
281.32727313041687,,,,,500.0,500.0,1763260311.4328551,1612,,,,,,141480
283.70797514915466,-0.0036126524209976196,-0.40753400325775146,0.00011899441597051919,0.40560048818588257,,,1763260313.8135571,1626,0.0,0.0007157549262046814,580.0,0.002573399804532528,0.00021428571199066937,142976
285.56829500198364,-0.0054301731288433075,0.10772049427032471,0.006165617611259222,0.4312203526496887,,,1763260315.673877,1638,0.0,0.0007821787148714066,581.0,-0.006545156240463257,0.0002135944669134915,144128
292.99079298973083,0.0042729806154966354,-0.4171912670135498,0.0003016666159965098,0.4438171684741974,,,1763260323.096375,1687,0.0,0.0006436854600906372,584.0,0.006303604692220688,0.00021052226657047868,149248
300.16197180747986,0.007654145359992981,-0.25616419315338135,0.0002951082424260676,0.5202467441558838,,,1763260330.2675538,1732,0.0,0.0012971758842468262,585.0,-0.00335581973195076,0.00020775730081368238,153856
302.1785714626312,0.006186925806105137,0.40090787410736084,0.007865050807595253,0.4968908727169037,,,1763260332.2841535,1745,0.0,0.0007386496290564537,586.0,-0.0033847391605377197,0.00020698925072792917,155136
303.40238642692566,,,,,500.0,500.0,1763260333.5079684,1753,,,,,,155980
303.58112239837646,-0.001473577693104744,0.0005064010620117188,233.71104431152344,0.49947184324264526,,,1763260333.6867044,1754,0.0,0.00014928169548511505,586.0,-0.003158949315547943,0.00020645161566790193,156032
305.25216364860535,0.005243290215730667,0.1268647313117981,0.004772754851728678,0.4834197759628296,,,1763260335.3577456,1765,0.0,0.00036987848579883575,587.0,0.0030871620401740074,0.00020576037059072405,157184
305.65488386154175,,,,,500.0,500.0,1763260335.7604659,1768,,,,,,157480
307.2125999927521,-0.001023770309984684,-0.09732711315155029,7.081755757099018e-05,0.5515120625495911,,,1763260337.318182,1777,0.0,2.7962960302829742e-05,587.0,-0.0005144011229276657,0.00020499232050497085,158464
313.5036504268646,-0.010880975984036922,0.00045627355575561523,377.3839111328125,0.48644185066223145,,,1763260343.6092324,1818,0.0,0.0006202468648552895,589.0,0.0064424872398376465,0.0002025345602305606,162560
314.31122612953186,0.0006872974336147308,0.0012241601943969727,559.5421142578125,0.48667651414871216,,,1763260344.4168081,1823,0.0,5.3241848945617676e-05,589.0,-0.0009847581386566162,0.00020222734019625932,163072
