_runtime,losses/entropy,losses/clipfrac,charts/episodic_length,_step,_timestamp,charts/learning_rate,losses/value_loss,losses/old_approx_kl,losses/policy_loss,charts/episodic_return,charts/SPS,losses/approx_kl,global_step,losses/explained_variance
24.450393676757812,,,,0,1763260114.9653106,,,,,,,,0,
29.824817895889282,,,16.0,7,1763260120.3397348,,,,,16.0,,,119,
32.16945672035217,0.6898810863494873,0.0,,33,1763260122.6843736,0.00029976959922350943,29.78426170349121,0.0027585532516241074,-0.0022674836218357086,,157.0,0.0004905462265014648,512,0.015385210514068604
32.77700686454773,0.6894865036010742,0.0,,41,1763260123.2919238,0.0002996927942149341,30.530349731445312,0.002015499398112297,0.0005432069301605225,,165.0,8.993037045001984e-05,640,0.008572041988372803
33.34456491470337,0.68544602394104,0.0,,47,1763260123.8594818,0.0002996159892063588,44.05078125,0.0033599743619561195,-0.007237061858177185,,173.0,0.00059476587921381,768,0.0110282301902771
34.93652081489563,,,27.0,64,1763260125.4514377,,,,,27.0,,,1108,
36.219671964645386,,,33.0,74,1763260126.7345889,,,,,33.0,,,1365,
36.7295925617218,,,31.0,77,1763260127.2445095,,,,,31.0,,,1436,
38.295260429382324,,,22.0,88,1763260128.8101773,,,,,22.0,,,1804,
39.98160529136658,,,110.0,102,1763260130.4965222,,,,,110.0,,,2363,
40.29719853401184,,,99.0,104,1763260130.8121154,,,,,99.0,,,2462,
44.05325198173523,0.5984987020492554,0.0,,133,1763260134.5681689,0.0002976958639919758,100.167236328125,0.003760271705687046,-0.003133520483970642,,262.0,0.0002822680398821831,3968,0.10802805423736572
45.900089502334595,0.6071120500564575,0.0,,147,1763260136.4150064,0.00029723503394052386,70.03473663330078,0.0005423706024885178,0.006267458200454712,,278.0,0.0003900602459907532,4736,0.014521420001983643
46.19182324409485,0.5451071262359619,0.0,,149,1763260136.7067401,0.00029715822893194854,93.32161712646484,0.0003771549090743065,-0.0015144050121307373,,281.0,3.516022115945816e-05,4864,-0.001886606216430664
46.245983600616455,,,72.0,150,1763260136.7609005,,,,,72.0,,,4865,
47.07499933242798,0.6262894868850708,0.0,,155,1763260137.5899162,0.0002969278139062226,96.0333023071289,0.0005252575501799583,-0.00176301971077919,,289.0,2.8613023459911346e-05,5248,0.14842557907104492
47.369805097579956,0.6047026515007019,0.0,,157,1763260137.884722,0.00029685100889764726,118.2746353149414,0.0008190497756004333,-0.005374478176236153,,291.0,3.84356826543808e-05,5376,0.045275747776031494
50.00749111175537,0.621350884437561,0.0,,172,1763260140.522408,0.00029608295881189406,145.06243896484375,0.00020845886319875717,-0.0004470832645893097,,315.0,0.0002178521826863289,6656,0.08061325550079346
53.77316856384277,0.5764476656913757,0.0,,195,1763260144.2880855,0.0002950076886918396,113.79507446289062,0.0005540428683161736,-0.0012429319322109222,,339.0,2.904701977968216e-05,8448,0.07026249170303345
55.099674224853516,0.6168909072875977,0.0,,203,1763260145.6145911,0.000294623663648963,99.1710433959961,-0.00016993097960948944,-0.0008348431438207626,,347.0,0.00010472908616065979,9088,0.059679627418518066
56.74455404281616,0.5839568376541138,0.0,,213,1763260147.259471,0.00029416283359751105,100.96215057373047,0.0017379578202962875,-0.009299352765083313,,354.0,0.0005726814270019531,9856,0.07300961017608643
57.32840418815613,0.615164041519165,0.0,,217,1763260147.843321,0.0002940092235803604,86.34835052490234,0.0037123095244169235,-0.005779635161161423,,355.0,0.00016732513904571533,10112,0.2362593412399292
59.04835796356201,0.592087984085083,0.0,,228,1763260149.5632749,0.00029347158852033317,115.16594696044922,-0.0006323698908090591,0.0002542063593864441,,365.0,2.0092353224754333e-05,11008,0.37729161977767944
59.66126084327698,,,238.0,233,1763260150.1761777,,,,,238.0,,,11387,
62.642428398132324,0.5866002440452576,0.0,,251,1763260153.1573453,0.0002923963184002787,103.22219848632812,-3.6541372537612915e-05,-0.0020041316747665405,,379.0,0.00021572038531303406,12800,0.040831029415130615
63.830997943878174,0.5025588274002075,0.0,,259,1763260154.3459148,0.0002920122933574021,105.79378509521484,0.009425259195268154,-0.005281072109937668,,384.0,0.0007493598386645317,13440,0.1839275360107422
64.71581506729126,0.5160648226737976,0.001953125,,265,1763260155.230732,0.0002917050733231008,104.53892517089844,-0.00853565614670515,0.00016115419566631317,,389.0,0.0016680564731359482,13952,0.2585720419883728
65.9141697883606,,,289.0,273,1763260156.4290867,,,,,289.0,,,14611,
66.13692545890808,0.5414040684700012,0.041015625,,274,1763260156.6518424,0.0002912442432716489,94.53643035888672,0.03492072597146034,-0.02679944783449173,,395.0,0.0070566171780228615,14720,0.27647989988327026
68.80358219146729,0.5553288459777832,0.001953125,,292,1763260159.318499,0.00029032258316874504,79.96217346191406,0.004481901414692402,0.018072806298732758,,407.0,0.0018805395811796188,16256,0.06673747301101685
73.27106380462646,0.6008933186531067,0.0,,321,1763260163.7859807,0.0002890937030315399,84.51622772216797,-0.0011325245723128319,-6.195344030857086e-05,,412.0,0.0001312335953116417,18304,0.2753322720527649
74.46609807014465,0.5543055534362793,0.0,,327,1763260164.981015,0.00028878648299723864,59.74673080444336,0.0026075979694724083,-0.005087453871965408,,413.0,0.00015285145491361618,18816,0.4608171582221985
75.08212375640869,0.5822805166244507,0.0,,330,1763260165.5970407,0.000288632872980088,102.6887435913086,0.00041137728840112686,-0.0012119337916374207,,413.0,5.116034299135208e-05,19072,0.00097733736038208
75.4489541053772,,,266.0,332,1763260165.963871,,,,,266.0,,,19228,
