losses/clipfrac,_runtime,_timestamp,charts/episodic_length,losses/explained_variance,losses/entropy,losses/approx_kl,losses/value_loss,losses/policy_loss,losses/old_approx_kl,charts/SPS,charts/episodic_return,_step,global_step,charts/learning_rate
0.0,324.9678485393524,1763260415.1389635,,0.0003451108932495117,0.5533472299575806,0.00036819279193878174,545.1448974609375,-5.9470534324645996e-05,-0.005473291501402855,563.0,,1818,162432,0.00020261136523913592
0.0,325.56215167045593,1763260415.7332666,,3.403425216674805e-05,0.5981372594833374,0.0002678893506526947,345.2167053222656,-0.00228915736079216,-0.0012933425605297089,564.0,,1823,162944,0.00020230414520483464
0.0,328.7456159591675,1763260418.9167309,,0.00038444995880126953,0.5537223219871521,0.0002832626923918724,525.4273681640625,-0.008114852011203766,0.005951826460659504,567.0,,1851,165760,0.0002006144350161776
0.03125,329.3484296798706,1763260419.5195446,,-6.143331527709961,0.4239444434642792,0.011514481157064438,0.010445528663694859,0.03888556361198425,0.0457618311047554,568.0,,1856,166272,0.00020030721498187631
0.0,330.6560571193695,1763260420.827172,,0.0003179311752319336,0.521393358707428,0.0004212474450469017,543.0676879882812,-0.011539915576577187,-0.0036816271021962166,569.0,,1868,167424,0.00019961596990469843
0.0,331.22253155708313,1763260421.3936465,,6.967782974243164e-05,0.6217643022537231,4.1961669921875e-05,286.0333557128906,-0.0024297311902046204,0.002718783915042877,570.0,,1873,167936,0.00019930874987039715
,331.6789093017578,1763260421.8500242,500.0,,,,,,,,500.0,1877,168351,
0.0,332.7944977283478,1763260422.9656126,,-0.2929251194000244,0.5332695245742798,0.001549488864839077,0.0002699462929740548,-0.005653971806168556,0.011952199973165989,572.0,,1886,169344,0.00019846389477606863
0.0,333.79202604293823,1763260423.963141,,-0.46187758445739746,0.5137366056442261,0.000797981396317482,0.0002629634109325707,0.005022101104259491,0.0033293869346380234,573.0,,1895,170240,0.00019792627426795661
0.001953125,334.86178255081177,1763260425.0328975,,-0.1042097806930542,0.5359973907470703,0.0015136254951357841,0.004713830538094044,-0.012899033725261688,0.006162683479487896,573.0,,1903,171008,0.0001974654442165047
,335.35265350341797,1763260425.5237684,500.0,,,,,,,,500.0,1906,171351,
0.0,337.5626697540283,1763260427.7337847,,-0.5949786901473999,0.514972984790802,6.27022236585617e-05,0.004164577927440405,-5.368329584598541e-05,0.0011116806417703629,573.0,,1918,172544,0.00019654378411360085
0.001953125,337.9781770706177,1763260428.149292,,0.30055737495422363,0.4747737646102905,0.0008106157183647156,0.00019753072410821915,-0.004327684640884399,0.0008500628173351288,573.0,,1920,172800,0.0001963901740964502
,342.233845949173,1763260432.4049609,500.0,,,,,,,,500.0,1945,175351,
0.0,344.88032817840576,1763260435.051443,,0.0590435266494751,0.5863338708877563,0.0005095992237329483,0.00019652600167319179,0.0048465244472026825,9.704753756523132e-05,573.0,,1959,176768,0.00019400921883061528
0.0,346.6172342300415,1763260436.7883492,,-0.08260095119476318,0.5798918008804321,0.0003520064055919647,0.0005377109628170729,0.004204608500003815,0.0024387575685977936,575.0,,1973,178176,0.00019316436373628676
,347.8633244037628,1763260438.0344393,500.0,,,,,,,,500.0,1985,179351,
0.0,348.55451703071594,1763260438.725632,,-5.829334259033203e-05,0.5272722244262695,0.000421399250626564,541.264892578125,-0.004442643374204636,-0.002407275140285492,577.0,,1991,179968,0.00019208909361623228
0.0,349.7956805229187,1763260439.9667954,,-0.023009300231933594,0.5681784749031067,0.00013483688235282898,0.0005181871238164604,-0.004017055034637451,0.007993306964635849,578.0,,2002,181120,0.0001913978485390544
0.0,350.341445684433,1763260440.5125606,,-0.05659329891204834,0.5716290473937988,6.063841283321381e-06,0.0004115561896469444,-0.0004895813763141632,-0.0009233215823769569,579.0,,2007,181632,0.0001910906285047531
0.0,351.92300057411194,1763260442.0941155,,-0.0005446672439575195,0.5747818350791931,0.0001454036682844162,0.004199308808892965,-0.002611421048641205,0.005629934370517731,579.0,,2016,182528,0.00019055299344472587
,352.4137923717499,1763260442.5849073,500.0,,,,,,,,500.0,2019,182851,
,353.37107825279236,1763260443.5421932,500.0,,,,,,,,500.0,2024,183351,
0.001953125,353.9805018901825,1763260444.1516168,,0.02026212215423584,0.5691795945167542,0.003975586034357548,0.00028797617414966226,-0.02278907597064972,0.00033661071211099625,579.0,,2027,183680,0.000189861748367548
,354.24785137176514,1763260444.4189663,500.0,,,,,,,,500.0,2029,183851,
,355.1760051250458,1763260445.34712,500.0,,,,,,,,500.0,2034,184351,
0.0,357.207373380661,1763260447.3784883,,0.00021606683731079102,0.5691896080970764,0.0007642824202775955,101.41949462890625,0.005229553207755089,-0.003821391612291336,578.0,,2045,185472,0.0001887864782474935
0.0,358.3050124645233,1763260448.4761274,,0.05354952812194824,0.5496387481689453,0.0018105972558259964,0.00038756951107643545,-0.0066300127655267715,-0.002505531534552574,578.0,,2051,186112,0.0001884024532046169
0.005859375,358.51511812210083,1763260448.686233,,-0.056044697761535645,0.5723456740379333,0.0047167567536234856,0.00015180869377218187,-0.03092203289270401,-0.007634752430021763,578.0,,2052,186240,0.00018832564819604158
0.0,361.9259512424469,1763260452.0970662,,-0.10060417652130127,0.5709117650985718,0.0022160913795232773,0.004158078692853451,-0.0014916956424713135,0.0017675459384918213,578.0,,2070,188032,0.0001872503780759871
0.0,363.0508990287781,1763260453.222014,,-0.015308260917663574,0.611842155456543,1.970771700143814e-05,0.00023125378356780857,0.0009138435125350952,0.0013500014320015907,578.0,,2076,188672,0.0001868663530331105
0.0,366.10922622680664,1763260456.2803411,,-0.05410206317901611,0.49934306740760803,0.0018330179154872894,0.0008005951531231403,-0.005967665463685989,-0.010763594880700111,577.0,,2093,190336,0.00018586790247354656
0.0,366.3273847103119,1763260456.4984996,,0.0442773699760437,0.5733352899551392,0.0008922656998038292,0.00019106597756035626,-0.0023703426122665405,-0.006370204500854015,577.0,,2094,190464,0.00018579109746497124
0.0,369.9187242984772,1763260460.0898392,,0.04724156856536865,0.4793335199356079,7.882807403802872e-05,0.002103198319673538,0.0011075381189584732,0.004230559803545475,578.0,,2117,192768,0.00018440860731061548
0.0,372.48118782043457,1763260462.6523027,,0.0004330277442932129,0.44150054454803467,0.00024058017879724503,969.6002807617188,0.0013723522424697876,0.004456614144146442,581.0,,2141,195072,0.00018302611715625972
0.0,373.04566740989685,1763260463.2167823,,1.5020370483398438e-05,0.5410531759262085,0.00021989084780216217,268.49615478515625,-0.0011218786239624023,-0.0023895129561424255,581.0,,2146,195584,0.00018271889712195843
0.0,373.19727540016174,1763260463.3683903,,-0.0916285514831543,0.5344780087471008,0.00014327093958854675,0.00366758881136775,0.0018895789980888367,-0.0030691567808389664,581.0,,2147,195712,0.00018264209211338311
0.0,373.3127019405365,1763260463.4838169,,-0.26988542079925537,0.5361744165420532,0.0008286274969577789,0.00038424230297096074,-0.010310713201761246,-0.00035887211561203003,581.0,,2148,195840,0.0001825652871048078
,373.98794293403625,1763260464.1590579,500.0,,,,,,,,500.0,2155,196557,
0.0,375.8840661048889,1763260466.055181,,0.014109492301940918,0.5966955423355103,0.0001023048534989357,0.003199684200808406,-0.005344226956367493,-0.0015826402232050896,584.0,,2172,198272,0.0001811059919418767
,377.40863847732544,1763260467.5797534,500.0,,,,,,,,500.0,2185,199656,
0.0,378.1953523159027,1763260468.3664672,,-0.06367313861846924,0.5647989511489868,7.140357047319412e-05,0.0034998846240341663,-0.0009617442265152931,0.0012382818385958672,586.0,,2192,200320,0.00017987711180467159
0.0,378.8803174495697,1763260469.0514324,,-0.03856933116912842,0.5817650556564331,0.0009727906435728073,0.00033395065111108124,-0.0019115805625915527,0.003981877118349075,587.0,,2198,200960,0.00017949308676179498
0.0,379.00699400901794,1763260469.178109,,-0.0329970121383667,0.5873742699623108,0.0011753691360354424,0.00013925072562415153,-0.006415210664272308,-0.0062690963968634605,587.0,,2199,201088,0.00017941628175321966
0.0,380.31918954849243,1763260470.4903045,,-2.0623207092285156e-05,0.5891320705413818,0.0002020290121436119,682.3113403320312,0.0057593658566474915,0.001148453913629055,588.0,,2211,202240,0.00017872503667604178
0.0,380.7297554016113,1763260470.9008703,,-0.08272600173950195,0.5386277437210083,0.0004110410809516907,0.00016938553017098457,-0.0037581734359264374,-0.0071085188537836075,589.0,,2214,202624,0.00017849462165031582
,381.28231739997864,1763260471.4534323,500.0,,,,,,,,500.0,2220,203156,
0.0,381.68414425849915,1763260471.8552592,,0.027690887451171875,0.6035810708999634,0.0001049339771270752,0.00029201648430898786,-0.0001645013689994812,-8.406117558479309e-06,590.0,,2223,203520,0.00017795698659028858
,381.85664677619934,1763260472.0277617,500.0,,,,,,,,500.0,2225,203656,
0.0,381.9954619407654,1763260472.1665769,,-2.6106834411621094e-05,0.5695387721061707,3.347080200910568e-05,245.5946044921875,-0.0003735460340976715,-0.0018991297110915184,590.0,,2226,203776,0.00017780337657313794
0.0,382.1264407634735,1763260472.2975557,,0.08953487873077393,0.5869535207748413,0.0006306804716587067,0.003946400713175535,-0.00931721180677414,0.0046487487852573395,590.0,,2227,203904,0.00017772657156456262
0.0,382.5582103729248,1763260472.7293253,,0.027790546417236328,0.6295931339263916,0.000177883543074131,0.004216008819639683,-0.006460301578044891,0.00159441027790308,590.0,,2231,204288,0.00017749615653883666
0.0,383.01361083984375,1763260473.1847258,,-1.0967254638671875e-05,0.5931075811386108,0.00018676836043596268,527.0347290039062,-0.005517929792404175,0.0021400051191449165,591.0,,2235,204672,0.0001772657415131107
0.0,383.6920208930969,1763260473.8631358,,0.01842600107192993,0.6143553853034973,0.00010501313954591751,0.0035430584102869034,-0.0029629915952682495,0.0022268416360020638,591.0,,2241,205312,0.0001768817164702341
0.0,384.4844822883606,1763260474.6555972,,-0.2284947633743286,0.4753261208534241,0.0011249920353293419,0.00018538968288339674,0.0003811381757259369,0.010344688780605793,592.0,,2248,206080,0.00017642088641878217
0.0,384.6402599811554,1763260474.811375,,-2.5033950805664062e-05,0.602049708366394,0.00012824591249227524,624.6508178710938,-0.0014130882918834686,0.006075623445212841,592.0,,2250,206208,0.00017634408141020685
0.0,385.05818581581116,1763260475.2293007,,0.42488545179367065,0.5372065305709839,7.750187069177628e-05,0.00019672671623993665,0.0036081671714782715,-0.003263472579419613,593.0,,2253,206592,0.0001761136663844809
0.0,387.1693956851959,1763260477.3405106,,0.04422640800476074,0.6107832789421082,0.0001275632530450821,0.0002457239315845072,-0.002786826342344284,-0.00108269602060318,595.0,,2272,208512,0.0001749615912558511
0.0,387.9551362991333,1763260478.1262512,,2.9265880584716797e-05,0.5513204336166382,0.00037761684507131577,0.011184345930814743,-0.005941949784755707,-0.0032203802838921547,595.0,,2280,209280,0.00017450076120439917
0.0,389.59358739852905,1763260479.7647023,500.0,-0.00014841556549072266,0.6010442972183228,0.000303853303194046,663.8244018554688,0.00119745172560215,0.0005159042775630951,597.0,500.0,2295,210816,0.00017357911565341055
0.0,389.97568249702454,1763260480.1467974,,-0.18788683414459229,0.5847223997116089,0.00028064195066690445,0.00014814923633821309,-0.005392570048570633,0.001358342356979847,597.0,,2298,211200,0.0001733487006276846
0.005859375,391.19382762908936,1763260481.3649426,,-0.30823540687561035,0.5978675484657288,0.0023407042026519775,0.0003387367760296911,-0.005971089005470276,-0.011732328683137894,599.0,,2310,212352,0.0001726574555505067
0.0,391.36281156539917,1763260481.5339265,,0.0006085634231567383,0.5359864234924316,7.878616452217102e-05,232.8561553955078,0.002577986568212509,-0.0016412585973739624,599.0,,2312,212480,0.0001725806505419314
0.0,392.0662569999695,1763260482.237372,,-0.03059864044189453,0.5699771046638489,0.000893300399184227,0.0042344569228589535,-0.00265338271856308,2.7567148208618164e-06,599.0,,2318,213120,0.0001721966254990548
0.0,392.4934015274048,1763260482.6645164,,5.2988529205322266e-05,0.5955564975738525,0.0005523599684238434,443.29217529296875,-0.009937690570950508,-0.0009413361549377441,600.0,,2322,213504,0.00017196621047332883
0.0,392.74842953681946,1763260482.9195445,,-0.18092310428619385,0.5441650748252869,0.0009637251496315002,0.00026435000472702086,0.004499243572354317,0.006919993087649345,600.0,,2324,213760,0.0001718126004561782
0.0,393.3005337715149,1763260483.4716487,,-1.8510754108428955,0.5219987034797668,0.0005345437675714493,0.0007301002042368054,-0.006807442754507065,-0.0046519748866558075,600.0,,2329,214272,0.0001715053804218769
0.005859375,394.4715487957001,1763260484.6426637,,0.06134086847305298,0.5693296790122986,0.004109519533813,0.0008776668692007661,-0.03578775376081467,0.021418537944555283,601.0,,2339,215296,0.00017089094035327435
0.0,395.09253334999084,1763260485.2636483,,-0.0010894536972045898,0.5579724311828613,0.0008948920294642448,0.005561138037592173,-0.00815887376666069,0.011266159825026989,601.0,,2343,215680,0.00017066052532754838
0.0,395.63339853286743,1763260485.8045135,,0.11527365446090698,0.5470052361488342,0.0005205199122428894,0.00456756679341197,-0.011520743370056152,0.0009802337735891342,602.0,,2348,216192,0.0001703533052932471
0.0,396.3407654762268,1763260486.5118804,,-0.02064073085784912,0.5121172070503235,0.00041342712938785553,0.0003785781154874712,-0.0037501081824302673,0.002543726935982704,603.0,,2354,216832,0.0001699692802503705
0.0,397.33288645744324,1763260487.5040014,,0.011113464832305908,0.5856558084487915,5.520042032003403e-05,0.0032041119411587715,-0.0014429837465286255,0.0001373765990138054,603.0,,2363,217728,0.00016943164519034326
0.0,400.1414144039154,1763260490.3125293,,4.708766937255859e-06,0.5782462358474731,1.9931234419345856e-05,231.15811157226562,0.0004495754837989807,-0.00021415669471025467,606.0,,2389,220288,0.00016789554501883686
0.0,401.0707392692566,1763260491.2418542,,0.00023567676544189453,0.595912516117096,3.7585385143756866e-05,282.50482177734375,-0.0006166137754917145,-0.0026535680517554283,606.0,,2394,220800,0.00016758832498453557
0.0,403.44683265686035,1763260493.6179476,,-1.1444091796875e-05,0.6129576563835144,1.502595841884613e-05,297.3927917480469,0.0008714161813259125,0.0008772201836109161,606.0,,2409,222336,0.00016666666488163173
0.0,405.87569642066956,1763260496.0468113,,-0.4560600519180298,0.5615852475166321,0.00047361571341753006,0.00010755706898635253,-0.004802025854587555,-0.001976137049496174,607.0,,2426,224128,0.00016559139476157725
0.0,406.39604115486145,1763260496.567156,,0.0002067089080810547,0.5685502886772156,2.5117769837379456e-06,461.211181640625,-0.00012783706188201904,-4.275422543287277e-05,607.0,,2430,224384,0.0001654377847444266
0.0078125,409.2074282169342,1763260499.3785431,,-4.124662399291992,0.5540727972984314,0.003375021740794182,0.0017776747699826956,0.018170811235904694,0.018432455137372017,607.0,,2449,226176,0.00016436251462437212
0.0,410.9165484905243,1763260501.0876634,,-0.16355538368225098,0.558570146560669,0.0002299584448337555,0.00023808324476704001,0.003767024725675583,-0.004019545391201973,608.0,,2465,227712,0.00016344085452146828
0.0,413.76105403900146,1763260503.932169,,0.05452674627304077,0.5595464706420898,0.00015544891357421875,8.168112253770232e-05,8.016824722290039e-06,0.00039545074105262756,611.0,,2491,230400,0.00016182796389330178
0.0,413.9182126522064,1763260504.0893276,,-4.6253204345703125e-05,0.5826741456985474,0.00012927688658237457,140.5565948486328,0.0014065206050872803,0.0017434395849704742,611.0,,2493,230528,0.00016175115888472646
,415.307612657547,1763260505.4787276,500.0,,,,,,,,500.0,2506,231902,
0.0,416.19140791893005,1763260506.3625228,,-0.06785666942596436,0.5280678868293762,0.002599373459815979,0.000462411466287449,-0.011461284011602402,0.012496870011091232,613.0,,2514,232704,0.00016044547373894602
0.0,416.3256139755249,1763260506.496729,,-0.11824119091033936,0.5263767242431641,0.0009997710585594177,0.00022828557121101767,-0.00589502789080143,0.000462852418422699,613.0,,2515,232832,0.0001603686687303707
0.0,416.83855628967285,1763260507.0096712,,-0.1557774543762207,0.5402103662490845,0.0003290977329015732,0.00022674685169477016,-0.002101004123687744,-0.0028351005166769028,613.0,,2520,233344,0.00016006144869606942
0.0,418.18143701553345,1763260508.352552,,-0.3156522512435913,0.5794284343719482,4.524923861026764e-05,0.0049456339329481125,-0.0014342628419399261,-0.003013603389263153,615.0,,2533,234624,0.00015929339861031622
,418.8753619194031,1763260509.0464768,398.0,,,,,,,,398.0,2540,235300,
0.0,419.5718569755554,1763260509.742972,,0.0035913586616516113,0.5074708461761475,0.0001263841986656189,549.369873046875,-0.0026593562215566635,0.0043442994356155396,616.0,,2547,235904,0.00015852534852456301
0.0,421.97666335105896,1763260512.1477783,,0.0031363368034362793,0.5027524828910828,7.900036871433258e-05,604.2779541015625,-0.00505673885345459,0.0011739842593669891,618.0,,2570,238208,0.00015714285837020725
0.0,422.1083037853241,1763260512.2794187,,-0.0396655797958374,0.5536379218101501,0.0004466800019145012,0.0046991207636892796,-0.009427100419998169,-0.0007633091881871223,618.0,,2571,238336,0.00015706605336163193
0.0,422.6444082260132,1763260512.8155231,,-0.5438311100006104,0.5223633050918579,6.085261702537537e-06,0.004223293159157038,9.820610284805298e-05,0.000573495402932167,618.0,,2576,238848,0.00015675883332733065
0.001953125,422.7950541973114,1763260512.966169,,-4.5580925941467285,0.5660704374313354,0.0002970770001411438,0.0010686218738555908,-0.005315005779266357,0.004773646593093872,619.0,,2577,238976,0.00015668202831875533
0.0,426.14243173599243,1763260516.3135467,,0.017802000045776367,0.5477654933929443,8.489005267620087e-06,0.002397135365754366,-0.0005478039383888245,0.0009478731080889702,621.0,,2608,242048,0.00015483870811294764
0.0,426.395437002182,1763260516.566552,,0.29346662759780884,0.5097129344940186,0.00010883994400501251,0.00012093216355424374,-0.0003458615392446518,-0.00045117922127246857,621.0,,2610,242304,0.000154685098095797
,428.403297662735,1763260518.5744126,500.0,,,,,,,,500.0,2630,244312,
0.0,429.0283901691437,1763260519.199505,,-0.0002561807632446289,0.47380608320236206,6.287917494773865e-05,759.648681640625,0.0031688660383224487,0.00018639490008354187,624.0,,2636,244864,0.0001531489979242906
0.0,430.07352209091187,1763260520.244637,,-0.0004487037658691406,0.5314314365386963,0.00012196134775876999,566.51220703125,-0.0034276656806468964,-0.0008184472098946571,625.0,,2646,245888,0.00015253455785568804
0.0,430.20579862594604,1763260520.3769135,,-1.1119437217712402,0.5240762233734131,0.0005685277283191681,0.004147095140069723,-0.004508700221776962,0.0021684635430574417,625.0,,2647,246016,0.00015245775284711272
0.0,430.3461654186249,1763260520.5172803,,-0.33785581588745117,0.5275460481643677,0.00021660327911376953,0.00028691752231679857,-8.516758680343628e-05,-0.0012552142143249512,625.0,,2648,246144,0.0001523809478385374
0.0,432.5086040496826,1763260522.679719,,-0.1675562858581543,0.5767011642456055,0.0002434421330690384,8.875270577846095e-05,-0.004597053863108158,0.003601543605327606,627.0,,2668,248192,0.00015115206770133227
0.0,433.03123140335083,1763260523.2023463,,0.11577457189559937,0.5707631707191467,0.001321936957538128,0.00020217927522026002,0.0007063746452331543,0.003179696388542652,627.0,,2673,248704,0.000150844847667031
0.0,434.08295226097107,1763260524.2540672,,-0.32816505432128906,0.5185288190841675,0.000227377749979496,0.00022038695169612765,0.000495418906211853,0.0003168107941746712,628.0,,2683,249728,0.00015023040759842843
0.0,434.4732549190521,1763260524.6443698,,-0.1353130340576172,0.5317164659500122,0.0002951221540570259,0.00020702937035821378,-0.00629734992980957,-0.0027717305347323418,628.0,,2687,250112,0.0001500000071246177
,434.65081691741943,1763260524.8219318,500.0,,,,,,,,500.0,2689,250312,
0.0,434.9931936264038,1763260525.1643085,,-0.2616736888885498,0.5591997504234314,0.00015887804329395294,0.00020218492136336863,0.003740869462490082,-0.0015552975237369537,629.0,,2692,250624,0.00014969278709031641
,439.32384419441223,1763260529.494959,500.0,,,,,,,,500.0,2732,254812,
,441.36998987197876,1763260531.5411048,500.0,,,,,,,,500.0,2752,256812,
,441.93412947654724,1763260532.1052444,500.0,,,,,,,,500.0,2757,257312,
0.0,443.59071135520935,1763260533.7618263,,-7.534027099609375e-05,0.5489078760147095,0.00040163006633520126,626.3919067382812,-0.004377858713269234,-0.004035823978483677,636.0,,2772,258816,0.00014477726654149592
0.0,444.70925402641296,1763260534.880369,,-0.0001462697982788086,0.504639208316803,3.1283125281333923e-06,417.8843078613281,-0.0007800683379173279,-3.5638920962810516e-05,636.0,,2782,259840,0.00014416282647289336
0.0,444.8391053676605,1763260535.0102203,,0.23744195699691772,0.49240416288375854,0.00025095511227846146,0.004471289925277233,-0.0014283973723649979,0.0033446764573454857,637.0,,2783,259968,0.00014408602146431804
0.0,445.85582876205444,1763260536.0269437,,-0.24686729907989502,0.43384063243865967,0.0002057589590549469,0.004284047521650791,1.1242926120758057e-05,-0.0034928545355796814,637.0,,2793,260992,0.00014347158139571548
0.0,449.23879313468933,1763260539.409908,,-0.8171564340591431,0.48585766553878784,1.6660429537296295e-05,0.00015548180090263486,0.0011448413133621216,-0.0003660013899207115,640.0,,2824,264192,0.00014155145618133247
0.0,451.30419063568115,1763260541.4753056,,0.14403188228607178,0.5093817710876465,0.0010878434404730797,0.0002791533770505339,0.0037051215767860413,-0.0010889330878853798,641.0,,2843,266112,0.00014039938105270267
0.0,452.79915261268616,1763260542.9702675,,-0.022174954414367676,0.5375840663909912,0.0015328852459788322,0.00540718249976635,-0.011528439819812775,-0.004268069751560688,643.0,,2857,267520,0.00013955452595837414
0.0,455.6577389240265,1763260545.8288538,,0.029114186763763428,0.5654416084289551,0.0015562567859888077,0.00019889169197995216,-0.010274721309542656,0.0038907192647457123,645.0,,2882,270208,0.00013794163533020765
0.0,456.49802803993225,1763260546.669143,,0.13507580757141113,0.4954495429992676,0.00023144297301769257,0.004098943900316954,-0.0014011990278959274,0.0028408970683813095,645.0,,2890,270976,0.00013748080527875572
0.0,458.7342481613159,1763260548.905363,,-0.010581254959106445,0.5787749886512756,0.0016866251826286316,0.00031834724359214306,-0.012090805917978287,0.0025296490639448166,647.0,,2911,273152,0.00013617512013297528
0.0,461.2649099826813,1763260551.436025,,-0.09100925922393799,0.5416292548179626,0.0005572512745857239,0.00030090592917986214,0.005284048616886139,-0.004248159006237984,649.0,,2935,275584,0.0001347158249700442
0.0,462.72050762176514,1763260552.8916225,,0.08868980407714844,0.5539861917495728,0.000556042417883873,0.004460813477635384,-0.0009214654564857483,-0.00962570309638977,650.0,,2949,276992,0.00013387096987571567
0.0,463.8976719379425,1763260554.0687869,,-0.17219829559326172,0.5626095533370972,0.0010652514174580574,0.00033087973133660853,0.0013292580842971802,-0.0024493737146258354,651.0,,2960,278144,0.0001331797247985378
0.0,465.50527143478394,1763260555.6763864,,0.029647529125213623,0.5511143207550049,5.02709299325943e-05,0.00030444044386968017,-0.0013757646083831787,0.003040831536054611,652.0,,2975,279680,0.00013225806469563395
,466.865775346756,1763260557.0368903,180.0,,,,,,,,180.0,2989,280992,
0.0,467.68841457366943,1763260557.8595295,,0.08647888898849487,0.5742287039756775,0.0001741591840982437,0.005771919619292021,-0.00036159902811050415,0.004799466580152512,653.0,,2997,281728,0.00013102918455842882
0.0,469.18678736686707,1763260559.3579023,,-0.8679869174957275,0.570533037185669,0.000637897290289402,0.00047055870527401567,-0.0004762597382068634,-0.0026172706857323647,654.0,,3011,283136,0.0001301843294641003
0.0,473.536926984787,1763260563.708042,,-1.8172223567962646,0.5153142809867859,0.0005902964621782303,0.0005693109123967588,-0.0017836838960647583,0.008919259533286095,657.0,,3051,287232,0.00012772656918969005
,473.6869523525238,1763260563.8580673,500.0,,,,,,,,500.0,3053,287377,
0.0,475.0742974281311,1763260565.2454123,,-0.05655217170715332,0.5191844701766968,0.00024720095098018646,0.0002568821073509753,-0.002375878393650055,0.0016667582094669342,658.0,,3066,288768,0.0001268049090867862
0.0,475.49084854125977,1763260565.6619635,,-0.07177507877349854,0.4961704611778259,0.002557797357439995,0.00028906951774843037,-0.018103979527950287,0.022958094254136086,659.0,,3070,289152,0.00012657449406106025
0.0,476.7847378253937,1763260566.9558527,,-0.0009579658508300781,0.414421945810318,0.0009775329381227493,396.4613037109375,0.003147326409816742,0.00792396254837513,660.0,,3083,290432,0.00012580645852722228
0.0,478.377468585968,1763260568.5485835,,-0.0001518726348876953,0.473938912153244,1.4814548194408417e-05,515.5492553710938,0.0019224118441343307,-0.0013381531462073326,661.0,,3098,291968,0.00012488479842431843
0.0,478.93196296691895,1763260569.103078,,-0.0003495216369628906,0.5230778455734253,5.950126796960831e-05,467.10858154296875,0.00047614797949790955,-0.0002543525770306587,661.0,,3103,292480,0.00012457757839001715
0.0,481.38497161865234,1763260571.5560865,,-0.00026476383209228516,0.48827868700027466,0.0004086373373866081,567.5797119140625,-0.0018407627940177917,-0.0025089504197239876,663.0,,3127,294912,0.00012311828322708607
0.0,481.6349639892578,1763260571.806079,,-0.010602474212646484,0.5338450074195862,4.8848800361156464e-05,0.00017097769887186587,1.010112464427948e-05,0.0005263341590762138,663.0,,3129,295168,0.00012296467320993543
,482.8291177749634,1763260573.0002327,500.0,,,,,,,,500.0,3141,296377,
0.0,483.10708451271057,1763260573.2781994,,-0.3288388252258301,0.5001338124275208,0.0002485569566488266,0.0038838619366288185,-0.0040929242968559265,-0.0012077335268259048,664.0,,3143,296576,0.0001221198181156069
,483.359717130661,1763260573.530832,500.0,,,,,,,,500.0,3146,296877,
,484.884206533432,1763260575.0553215,500.0,,,,,,,,500.0,3161,298377,
,485.7381670475006,1763260575.909282,500.0,,,,,,,,500.0,3170,299377,
0.0,486.97048687934875,1763260577.1416018,,-0.0355069637298584,0.5629514455795288,0.0004384266212582588,0.0004247516335453838,-0.0006347298622131348,0.007330155931413174,667.0,,3183,300672,0.00011966205784119666
0.0,487.4511020183563,1763260577.622217,,-0.05578148365020752,0.52333003282547,0.0003934986889362335,0.00035856437170878053,-0.012113682925701141,0.009717859327793121,668.0,,3188,301184,0.00011935483780689538
,489.8939733505249,1763260580.0650883,500.0,,,,,,,,500.0,3217,303903,
0.0,490.5900444984436,1763260580.7611594,,-0.08681929111480713,0.5635296702384949,0.0003943443298339844,0.0035402660723775625,-0.008619282394647598,0.008832549676299095,671.0,,3224,304640,0.00011728110257536173
0.0,492.6700270175934,1763260582.841142,,-0.00035119056701660156,0.4899854063987732,6.52046874165535e-05,478.2989807128906,0.00023892894387245178,0.0018934337422251701,673.0,,3247,306944,0.00011589861969696358
0.0,493.0020213127136,1763260583.1731362,,-1.8802907466888428,0.5366618037223816,0.0015276316553354263,0.0004164711572229862,-7.592514157295227e-05,0.005837643519043922,673.0,,3250,307328,0.00011566820467123762
0.0,493.1155128479004,1763260583.2866278,,-0.0011788606643676758,0.5158626437187195,0.0007251342758536339,807.9752197265625,-0.006011337041854858,0.005429687909781933,673.0,,3252,307456,0.0001155913996626623
0.0,493.44669675827026,1763260583.6178117,,-0.4122227430343628,0.5313279628753662,2.060830593109131e-05,0.00031935767037793994,0.00038612261414527893,0.0009798184037208557,674.0,,3255,307840,0.00011536098463693634
0.0,493.8230974674225,1763260583.9942124,,-0.28745222091674805,0.5336399078369141,0.0013237856328487396,0.0003652930026873946,0.0033640656620264053,-0.002995552495121956,674.0,,3259,308224,0.00011513056961121038
0.0,494.97651648521423,1763260585.1476314,,-0.00010073184967041016,0.5651654601097107,7.395166903734207e-05,772.6407470703125,0.002437087707221508,-0.0013375887647271156,675.0,,3272,309504,0.00011436251952545717
0.0,495.3091559410095,1763260585.4802709,,0.11822926998138428,0.5640969276428223,0.0003080833703279495,0.00022385874763131142,-0.0026136934757232666,0.0005168206989765167,675.0,,3275,309888,0.00011413210449973121
,495.3156650066376,1763260585.48678,500.0,,,,,,,,500.0,3276,309903,
0.0,497.17457008361816,1763260587.345685,,-0.0004215240478515625,0.5585569739341736,0.0001568058505654335,413.12310791015625,0.001788448542356491,-0.0008790129795670509,677.0,,3296,311936,0.00011290322436252609
0.0,497.50765323638916,1763260587.6787682,,-0.09339869022369385,0.5501043796539307,0.00029498059302568436,0.0002290509728481993,-0.00553559884428978,0.006187339313328266,677.0,,3299,312320,0.00011267280933680013
