losses/clipfrac,losses/policy_loss,losses/old_approx_kl,losses/explained_variance,_timestamp,losses/entropy,charts/episodic_length,losses/value_loss,global_step,charts/learning_rate,charts/episodic_return,_runtime,_step,charts/SPS,losses/approx_kl
0.0,0.0002010837197303772,0.004898186773061752,-0.013958573341369629,1763260507.065858,0.5632791519165039,,0.004481224808841944,243456,0.00015399385301861912,,416.0606939792633,2610,628.0,0.0005222875624895096
0.0,-0.003484174609184265,-0.0026012323796749115,-0.11406290531158447,1763260509.1463249,0.5620507597923279,,0.00434741610661149,245504,0.000152764972881414,,418.1411609649658,2630,629.0,0.00031478144228458405
0.0,-0.01242135837674141,-0.0024941200390458107,-0.12754857540130615,1763260509.8208246,0.5327020883560181,,0.00035155448131263256,246144,0.0001523809478385374,,418.81566071510315,2636,630.0,0.0017788661643862724
0.0,-0.006428178399801254,-0.005868785083293915,-0.4890812635421753,1763260510.845577,0.5356521010398865,,0.00019408871594350785,247168,0.00015176650776993483,,419.8404130935669,2646,631.0,0.00046601518988609314
,,,,1763260510.8873777,,500.0,,247289,,500.0,419.8822138309479,2647,,
0.0,-0.002245195209980011,0.007631827145814896,-3.612041473388672e-05,1763260510.9629443,0.573358416557312,,415.29083251953125,247296,0.0001516897027613595,,419.95778036117554,2648,631.0,0.00011702440679073334
0.0,0.002273786813020706,-0.003557964228093624,-6.318092346191406e-06,1763260512.9094238,0.5604522228240967,,557.5234375,249344,0.0001504608226241544,,421.90425992012024,2668,633.0,7.535796612501144e-05
0.0,-0.002872791141271591,0.001477966085076332,2.956390380859375e-05,1763260513.395069,0.5985667705535889,,721.3838500976562,249856,0.0001501536025898531,,422.3899049758911,2673,634.0,9.66247171163559e-05
0.0,0.0018999874591827393,0.0003307368606328964,-0.0003046989440917969,1763260514.4328852,0.5431157350540161,,413.6190490722656,250880,0.00014953917707316577,,423.42772126197815,2683,635.0,0.00016959570348262787
,,,,1763260514.9636211,,500.0,,251289,,500.0,423.9584572315216,2687,,
0.0,0.0020836777985095978,-0.005999399349093437,-0.05256330966949463,1763260515.2325432,0.5519861578941345,,0.004382654093205929,251520,0.00014915515203028917,,424.227379322052,2689,635.0,0.0003510471433401108
