charts/learning_rate,charts/episodic_return,_runtime,_timestamp,losses/explained_variance,global_step,losses/clipfrac,losses/approx_kl,losses/value_loss,losses/entropy,losses/old_approx_kl,losses/policy_loss,charts/episodic_length,charts/SPS,_step
,500.0,101.48922300338745,1763260192.442013,,30539,,,,,,,500.0,,490
,223.0,104.1182541847229,1763260195.0710442,,31814,,,,,,,223.0,,504
0.00028041473706252873,,106.2048065662384,1763260197.1575966,0.6145654916763306,32768,0.0,6.046239286661148e-05,23.31853675842285,0.5557990074157715,-0.0034727388992905617,0.00037435442209243774,,421.0,515
,364.0,108.8868989944458,1763260199.839689,,34161,,,,,,,364.0,,530
0.0002791090519167483,,110.72776103019714,1763260201.680551,0.23526978492736816,34944,0.001953125,0.0011563058942556381,139.9218292236328,0.6134978532791138,-0.0032758284360170364,-0.004707180894911289,,424.0,539
,230.0,112.08924174308777,1763260203.0420318,,35699,,,,,,,230.0,,547
0.00027826419682241976,,113.64026117324829,1763260204.5930512,0.3277607560157776,36352,0.0,0.0004918184131383896,146.94552612304688,0.6088392734527588,-0.007730795070528984,-3.470480442047119e-05,,426.0,555
,202.0,114.24700975418091,1763260205.1997998,,36734,,,,,,,202.0,,559
,141.0,115.86161828041077,1763260206.8144083,,37419,,,,,,,141.0,,568
,281.0,120.68852400779724,1763260211.641314,,39768,,,,,,,281.0,,595
0.00027534563560038805,,123.82436084747314,1763260214.7771509,-0.008653759956359863,41216,0.0,5.428493022918701e-05,13.939719200134277,0.6135294437408447,1.5459954738616943e-07,-0.002630949020385742,,432.0,612
0.0002751920255832374,,124.27139019966125,1763260215.2241802,0.8897486925125122,41472,0.0,5.33033162355423e-05,10.902978897094727,0.6113654375076294,-0.00030369125306606293,-0.0010417625308036804,,432.0,614
,329.0,126.88184475898743,1763260217.8346348,,42641,,,,,,,329.0,,630
,282.0,127.96951460838318,1763260218.9223046,,43155,,,,,,,282.0,,636
0.0002739631454460323,,128.7773952484131,1763260219.7301853,0.7608393430709839,43520,0.0,0.001646718941628933,118.75917053222656,0.6106299161911011,-0.010452174581587315,0.018834620714187622,,433.0,640
0.00027342551038600504,,130.61823630332947,1763260221.5710263,0.8593941926956177,44416,0.0,0.0004490585997700691,9.647335052490234,0.5789980888366699,0.001201150007545948,0.007121820002794266,,434.0,650
,126.0,132.95632529258728,1763260223.9091153,,45562,,,,,,,126.0,,664
0.000271735800197348,,136.7777943611145,1763260227.7305844,0.8707396388053894,47232,0.0,0.00039267074316740036,4.6573381423950195,0.5598424673080444,0.0032749148085713387,-0.013219580054283142,,436.0,684
0.00027150538517162204,,137.66172552108765,1763260228.6145155,-0.01902937889099121,47616,0.0,7.4533745646476746e-06,223.34690856933594,0.5773054361343384,0.0014189286157488823,-6.598606705665588e-05,,436.0,689
,151.0,139.30016827583313,1763260230.2529583,,48445,,,,,,,151.0,,698
,408.0,140.07134699821472,1763260231.024137,,48853,,,,,,,408.0,,702
0.0002705069200601429,,141.05980587005615,1763260232.012596,0.00010073184967041016,49280,0.0,0.0004976391792297363,277.1937255859375,0.5987787246704102,-0.005309475585818291,0.015603519976139069,,437.0,707
0.00026935484493151307,,145.20781660079956,1763260236.1606066,0.15753895044326782,51200,0.0,9.850598871707916e-06,177.760986328125,0.5419009327888489,3.4154392778873444e-05,0.00030350685119628906,,438.0,729
,166.0,150.1699984073639,1763260241.1227884,,53584,,,,,,,166.0,,757
,214.0,151.0236473083496,1763260241.9764373,,53977,,,,,,,214.0,,762
,175.0,151.8434019088745,1763260242.796192,,54313,,,,,,,175.0,,767
0.0002671274996828288,,153.18284583091736,1763260244.1356359,0.9824128150939941,54912,0.017578125,0.010325130075216293,3.6799566745758057,0.5848037004470825,0.06878920644521713,-0.0076692067086696625,,440.0,775
0.0002663594495970756,,155.67420482635498,1763260246.6269948,0.1338963508605957,56192,0.0,0.00010817684233188629,3.5150845050811768,0.5977258682250977,-9.652972221374512e-05,-0.0007765293121337891,,441.0,788
,500.0,157.2679991722107,1763260248.2207892,,56996,,,,,,,500.0,,797
,164.0,158.83672165870667,1763260249.7895117,,57780,,,,,,,164.0,,806
,84.0,160.25760173797607,1763260251.2103918,,58371,,,,,,,84.0,,815
0.0002625960041768849,,168.964848279953,1763260259.9176383,-0.002543926239013672,62464,0.0,0.0005180463194847107,337.9162292480469,0.6116365194320679,-0.007158417254686356,-0.005926318466663361,,444.0,863
0.00026213517412543297,,170.56930494308472,1763260261.522095,0.029198765754699707,63232,0.0,0.00027315784245729446,333.7117919921875,0.5669257044792175,-8.311029523611069e-05,-0.0013505872339010239,,445.0,872
,443.0,171.33867979049683,1763260262.2914698,,63645,,,,,,,443.0,,876
0.0002592933888081461,,180.21730184555054,1763260271.1700919,0.06362390518188477,67968,0.0,7.277354598045349e-05,503.1078796386719,0.5185655355453491,-0.003189006820321083,0.002613101154565811,,447.0,922
,500.0,181.80682516098022,1763260272.7596152,,68857,,,,,,,500.0,,930
0.00025829492369666696,,183.52366995811462,1763260274.47646,0.4417317509651184,69632,0.0,7.995776832103729e-05,0.5214130878448486,0.5145807266235352,0.001660538837313652,-0.002872072160243988,,449.0,938
0.0002581413136795163,,184.03957319259644,1763260274.9923632,0.0026020407676696777,69888,0.0,3.555510193109512e-05,383.49798583984375,0.5341677069664001,-0.001583280973136425,-0.00018982961773872375,,449.0,941
0.000258064508670941,,184.2885434627533,1763260275.2413335,0.03686857223510742,70016,0.0,5.9450045228004456e-05,0.5856548547744751,0.5221471190452576,0.0016878917813301086,-0.0004460364580154419,,449.0,942
0.0002576804836280644,,185.48112106323242,1763260276.433911,0.16898256540298462,70656,0.0,0.00032391399145126343,0.3301653265953064,0.5344216227531433,-0.006111949682235718,-0.005864271894097328,,450.0,948
0.00025606757844798267,,190.90821242332458,1763260281.8610024,0.30323320627212524,73344,0.0,0.0028716661036014557,0.047042183578014374,0.5083483457565308,-0.012624505907297134,-0.0024802759289741516,,451.0,974
,500.0,191.97856736183167,1763260282.9313574,,73857,,,,,,,500.0,,980
0.0002554531383793801,,192.9919295310974,1763260283.9447196,0.0013036131858825684,74368,0.0,0.0002085622400045395,426.7065124511719,0.5278840065002441,0.0023483019322156906,0.0009301304817199707,,452.0,985
0.00025483869831077754,,195.03461909294128,1763260285.987409,0.0023314356803894043,75392,0.0,0.0013648727908730507,482.2159729003906,0.4690299332141876,0.011778832413256168,0.00839555636048317,,452.0,995
0.0002546850882936269,,195.46936535835266,1763260286.4221554,0.5362254977226257,75648,0.056640625,0.014917895197868347,0.008009194396436214,0.4987901449203491,0.026113301515579224,-0.00477183610200882,,453.0,997
0.0002536098181735724,,198.68706703186035,1763260289.639857,0.4336799383163452,77440,0.0,0.00134257972240448,0.00019029939721804112,0.5697470307350159,0.007855687290430069,-0.010255780071020126,,454.0,1015
0.00025330259813927114,,199.29180884361267,1763260290.2445989,-2.468248128890991,77952,0.021484375,0.0040853386744856834,0.000552336045075208,0.5060026049613953,0.004514013417065144,0.004392862319946289,,456.0,1020
0.00025261135306209326,,200.6638207435608,1763260291.6166108,0.1486586332321167,79104,0.0078125,0.00551290437579155,0.005258712451905012,0.49960774183273315,0.006529936566948891,-0.022117260843515396,,459.0,1031
0.0002514593070372939,,203.90978693962097,1763260294.862577,0.00047463178634643555,81024,0.0,0.0003157956525683403,558.0941772460938,0.44698667526245117,0.0028890585526823997,0.003798834979534149,,461.0,1050
0.00025122889201156795,,204.57886481285095,1763260295.5316548,-0.5894083976745605,81408,0.005859375,0.003488551825284958,0.00013454091094899923,0.4793263077735901,0.0016983207315206528,-0.005385285243391991,,462.0,1053
0.00025092167197726667,,205.51577997207642,1763260296.46857,-1.199944019317627,81920,0.005859375,0.005567597225308418,0.0002609000075608492,0.5308740139007568,0.015127422288060188,-0.04207506775856018,,462.0,1058
,500.0,209.85449504852295,1763260300.807285,,84464,,,,,,,500.0,,1083
0.00024892474175430834,,210.8583631515503,1763260301.8111532,-0.11465179920196533,85248,0.013671875,0.0015786709263920784,0.0007335094269365072,0.567518413066864,0.008495822548866272,0.0011375434696674347,,467.0,1091
0.0002480030816514045,,212.5530195236206,1763260303.5058095,0.4920431971549988,86784,0.0,0.000720820389688015,0.001016319845803082,0.588897705078125,0.002494201995432377,0.002279430627822876,,471.0,1106
,500.0,214.68279480934143,1763260305.6355848,,87964,,,,,,,500.0,,1118
0.0002468510065227747,,216.04460334777832,1763260306.9973934,0.05125546455383301,88704,0.0,0.00159390177577734,0.004830941557884216,0.4358799457550049,0.01983531564474106,-0.0138033926486969,,472.0,1125
0.0002463901764713228,,217.4171028137207,1763260308.3698928,-8.738040924072266e-05,89472,0.0,7.129646837711334e-05,688.4295654296875,0.4798857569694519,-0.001446818932890892,-0.0005708038806915283,,473.0,1133
0.00024562212638556957,,219.50868821144104,1763260310.4614782,-0.5831704139709473,90752,0.0,4.4561922550201416e-05,0.0009968103840947151,0.46991977095603943,0.0010827500373125076,-0.0015927832573652267,,475.0,1145
0.00024447005125693977,,222.4460916519165,1763260313.3988817,-0.03865861892700195,92672,0.0,0.00035771261900663376,0.004623850807547569,0.5238937139511108,0.0022315392270684242,-0.005845841020345688,,477.0,1164
0.00024439324624836445,,222.57709217071533,1763260313.5298822,0.18474000692367554,92800,0.005859375,0.0035120192915201187,0.0006233890890143812,0.5512117147445679,0.00519312359392643,-0.018315250054001808,,478.0,1165
,500.0,223.3254039287567,1763260314.278194,,93464,,,,,,,500.0,,1172
0.00024339478113688529,500.0,224.48727798461914,1763260315.440068,0.00040465593338012695,94464,0.0,0.0002682758495211601,353.1153869628906,0.5947421193122864,-0.00037105660885572433,-0.00020229071378707886,500.0,481.0,1181
0.000243087561102584,,225.0712125301361,1763260316.0240026,-0.15043902397155762,94976,0.0,0.0009850217029452324,0.005816177930682898,0.5977295637130737,0.008948368020355701,-0.004811055958271027,,483.0,1186
0.00024239631602540612,,226.38085460662842,1763260317.3336446,-0.26690852642059326,96128,0.015625,0.0020260270684957504,0.002711591310799122,0.45867422223091125,0.0030703600496053696,-0.006892465054988861,,485.0,1197
,500.0,228.10832285881042,1763260319.0611129,,97759,,,,,,,500.0,,1213
0.00024132104590535164,,228.39724111557007,1763260319.3500311,-0.10253286361694336,97920,0.0,0.00035333912819623947,0.004356694407761097,0.5818192362785339,-0.0025710957124829292,-0.00961168110370636,,489.0,1215
0.00024062980082817376,,230.35487341880798,1763260321.3076634,0.18294382095336914,99072,0.013671875,0.006904877722263336,0.0007554360781796277,0.45715221762657166,0.02648993395268917,-0.03247394412755966,,490.0,1226
0.0002403993858024478,,231.0954246520996,1763260322.0482147,-0.30983030796051025,99456,0.0,0.00014893431216478348,0.0040204389952123165,0.4964832365512848,-0.0026560137048363686,-0.003343909978866577,,490.0,1230
0.00024016897077672184,,231.83786273002625,1763260322.7906528,-0.00016891956329345703,99840,0.0,0.00012358278036117554,532.4306030273438,0.4006047248840332,0.0013270825147628784,0.0037820786237716675,,490.0,1234
0.00023947772569954395,,233.92585515975952,1763260324.8786452,-0.1088714599609375,100992,0.0,0.0006454950198531151,0.005002347752451897,0.5040479898452759,-0.009463216178119183,-0.001628965139389038,,491.0,1245
0.0002389400906395167,,235.5202898979187,1763260326.47308,-0.506489634513855,101888,0.0,0.0001221848651766777,0.007075605448335409,0.42227810621261597,0.0017700204625725746,-0.001299530267715454,,492.0,1254
0.00023786482051946223,,238.7743456363678,1763260329.7271357,-0.4130518436431885,103680,0.001953125,0.0022744452580809593,0.00018431548960506916,0.5173724293708801,-0.012580868788063526,-0.008208690211176872,,493.0,1271
0.00023617511033080518,,242.79045867919922,1763260333.7432487,-1.242490291595459,106496,0.0,0.0014994367957115173,0.006551701109856367,0.5408014059066772,0.002734176814556122,-0.015729079023003578,,496.0,1299
0.00023371736460831016,,247.61604046821594,1763260338.5688305,-0.0323258638381958,110592,0.0,0.0005418155342340469,0.0003971218829974532,0.5266305208206177,0.002035476267337799,-0.004629604518413544,,504.0,1339
0.00023364055959973484,,247.7458438873291,1763260338.698634,0.08214831352233887,110720,0.0,0.001615907996892929,0.00022895752044860274,0.5581623911857605,0.006664600223302841,-0.013645242899656296,,504.0,1340
0.0002331029245397076,,248.8323028087616,1763260339.7850928,-0.0837174654006958,111616,0.0,0.0011848853901028633,0.0005375837790779769,0.5471461415290833,0.005957324989140034,-0.0052950382232666016,,506.0,1349
0.00023225806944537908,,250.562805891037,1763260341.515596,-0.14766967296600342,113024,0.001953125,0.0010773632675409317,0.00067295873304829,0.5762054324150085,-0.004726650193333626,-0.0012965947389602661,,508.0,1363
,500.0,250.743793964386,1763260341.696584,,113259,,,,,,,500.0,,1365
,500.0,251.31673288345337,1763260342.269523,,113759,,,,,,,500.0,,1370
,500.0,252.4399755001068,1763260343.3927655,,114759,,,,,,,500.0,,1380
0.0002311827993253246,,252.56138372421265,1763260343.5141737,-0.00013554096221923828,114816,0.0,0.0003517540171742439,406.5801696777344,0.5268497467041016,-0.003389873541891575,-0.00031571462750434875,,512.0,1381
0.00023072196927387267,,253.36776542663574,1763260344.3205554,-0.3435102701187134,115584,0.0,0.0006232839077711105,0.0005670194514095783,0.5267170667648315,-0.006688905879855156,-0.005144000053405762,,513.0,1388
,500.0,254.10003185272217,1763260345.0528219,,116259,,,,,,,500.0,,1395
0.0002300307241966948,,254.60974073410034,1763260345.5625308,-0.02480447292327881,116736,0.0,0.0004245862364768982,0.00022081495262682438,0.5252740383148193,0.0027325693517923355,-0.0022284239530563354,,516.0,1399
,500.0,255.25600337982178,1763260346.2087934,,117259,,,,,,,500.0,,1405
0.00022803379397373646,,260.3816249370575,1763260351.334415,-0.20164144039154053,120064,0.0,0.00016762688755989075,0.00032138064852915704,0.5028047561645508,-0.007374707609415054,-0.004661174491047859,,517.0,1432
,500.0,260.4289126396179,1763260351.3817027,,120115,,,,,,,500.0,,1433
0.0002266513038193807,,264.71192955970764,1763260355.6647196,-0.3592871427536011,122368,0.0,0.0005570780485868454,0.0008536115055903792,0.5050603151321411,-0.0038557741791009903,0.0012523196637630463,,518.0,1455
0.00022657449881080538,,264.8898868560791,1763260355.8426769,-0.14409887790679932,122496,0.0,0.0009955670684576035,0.0003988089447375387,0.4477931261062622,0.011218078434467316,-0.003945827484130859,,518.0,1456
,500.0,264.9487702846527,1763260355.9015603,,122615,,,,,,,500.0,,1457
0.00022304146841634065,,273.34960317611694,1763260364.3023932,0.14671331644058228,128384,0.00390625,0.004605945199728012,0.0003541726036928594,0.5634489059448242,-0.0029031094163656235,-0.020460095256567,,524.0,1514
0.00022265744337346405,,274.0752122402191,1763260365.0280023,0.0007682442665100098,129024,0.0,0.00010590814054012299,393.29541015625,0.5030153393745422,-0.002050912007689476,0.0018302351236343384,,525.0,1521
,500.0,274.54627227783203,1763260365.4990623,,129409,,,,,,,500.0,,1525
0.00022227341833058745,,274.8182921409607,1763260365.7710822,-0.7330387830734253,129664,0.0,0.001803453080356121,0.0002650578389875591,0.545572817325592,-0.0010823393240571022,-0.016489088535308838,,526.0,1527
,500.0,275.0074293613434,1763260365.9602194,,129909,,,,,,,500.0,,1529
,500.0,275.5962793827057,1763260366.5490694,,130409,,,,,,,500.0,,1534
0.00022173579782247543,,275.823278427124,1763260366.7760684,0.07348263263702393,130560,0.0,0.0005720118060708046,0.004744768608361483,0.5160476565361023,-0.0020272480323910713,-0.006171375513076782,,527.0,1536
,377.0,276.5222589969635,1763260367.475049,,131286,,,,,,,377.0,,1543
0.0002211981627624482,,276.7728953361511,1763260367.7256854,0.09170252084732056,131456,0.0,0.0009221239015460014,0.004955224227160215,0.49589261412620544,-0.0010867202654480934,-0.01999523490667343,,529.0,1545
0.00022112135775387287,,276.90455174446106,1763260367.8573418,-2.8732447624206543,131584,0.0,0.0011305510997772217,0.0013300756691023707,0.5252022743225098,0.012079210951924324,-0.000766504555940628,,529.0,1546
,500.0,278.6711006164551,1763260369.6238906,,132786,,,,,,,500.0,,1558
0.00022035330766811967,,278.8941924571991,1763260369.8469825,0.0004974007606506348,132864,0.0,0.00019157957285642624,685.74658203125,0.4861374795436859,-0.0011652139946818352,0.0008772574365139008,,530.0,1559
,477.0,279.5882658958435,1763260370.541056,,133263,,,,,,,477.0,,1563
0.00021989247761666775,,280.2041711807251,1763260371.1569612,-0.15854084491729736,133632,0.00390625,0.004414835944771767,0.00035192418727092445,0.4296920895576477,0.02035708911716938,0.010703719221055508,,530.0,1566
0.0002185867924708873,,284.24676632881165,1763260375.1995564,4.0650367736816406e-05,135808,0.0,0.00043795257806777954,561.3223876953125,0.4439001977443695,0.005705192685127258,0.0008074790239334106,,530.0,1588
0.00021850998746231198,,284.48687505722046,1763260375.439665,0.2515565752983093,135936,0.0,0.00020330213010311127,0.005163597874343395,0.5087118148803711,-0.0005970317870378494,-0.0014695227146148682,,530.0,1589
,500.0,285.7801787853241,1763260376.7329688,,136763,,,,,,,500.0,,1597
0.0002174347173422575,,286.8990116119385,1763260377.8518016,-1.4445774555206299,137728,0.0,0.0004929583519697189,0.010464542545378208,0.4421653151512146,-0.007826365530490875,0.012093223631381989,,532.0,1607
0.00021735791233368218,,287.06858348846436,1763260378.0213735,0.01205974817276001,137856,0.0,0.00014550518244504929,583.227294921875,0.46861183643341064,-0.0038233036175370216,0.0016669780015945435,,533.0,1609
0.00021728110732510686,,287.21908473968506,1763260378.1718748,0.012794554233551025,137984,0.0,0.0032117683440446854,0.008391810581088066,0.5019826889038086,-0.021357115358114243,-0.009724531322717667,,533.0,1610
0.00021720430231653154,,287.39848947525024,1763260378.3512795,0.0383182168006897,138112,0.0,0.0004992000758647919,334.41705322265625,0.46520188450813293,-0.005750065669417381,-0.0020829997956752777,,533.0,1612
0.00021643625223077834,,288.93774461746216,1763260379.8905346,0.022190511226654053,139392,0.0,0.0007170308381319046,446.6628112792969,0.5020157098770142,-0.004539424553513527,0.0041669439524412155,,535.0,1626
0.00021574500715360045,,290.7616467475891,1763260381.7144368,0.6255825757980347,140544,0.0,0.00019199959933757782,0.052284564822912216,0.43579474091529846,-0.005683572962880135,-0.005300596356391907,,535.0,1638
0.00021282641682773829,,297.9358537197113,1763260388.8886437,-5.266548156738281,145408,0.0,0.0003800736740231514,0.04881315305829048,0.49512964487075806,-0.002216796390712261,-0.003109252080321312,,539.0,1687
0.0002102150465361774,,302.7956576347351,1763260393.7484477,-0.11919796466827393,149760,0.0,0.0006353678181767464,0.002080892911180854,0.44266146421432495,-0.009696095250546932,0.003671616315841675,,545.0,1732
0.00020944701100233942,,304.6062648296356,1763260395.5590549,-0.15350544452667236,151040,0.0,0.0004992447793483734,0.0021574979182332754,0.4910920560359955,-0.0002971179783344269,-0.0035976096987724304,,546.0,1745
0.0002089861809508875,,305.95851135253906,1763260396.9113014,-3.2412610054016113,151808,0.0,0.0005357414484024048,0.010593884624540806,0.4554698169231415,-0.002114754170179367,-0.006564207375049591,,547.0,1753
0.00020890937594231218,,306.15696930885315,1763260397.1097593,-0.8168225288391113,151936,0.0,0.001181839033961296,0.0012011694489046931,0.43361005187034607,0.003275657072663307,-0.0030066929757595062,,547.0,1754
0.0002082181308651343,,307.74719524383545,1763260398.6999853,-4.241825103759766,153088,0.0,0.0009011449292302132,0.0016775551484897733,0.44339773058891296,0.00038445089012384415,-0.004849478602409363,,548.0,1765
0.00020806452084798366,,308.0420048236847,1763260398.9947948,-0.15598607063293457,153344,0.0,0.0015213768929243088,0.005725653376430273,0.4281849265098572,0.007315939292311668,-0.022524453699588776,,548.0,1768
0.00020752688578795642,,308.96418285369873,1763260399.9169729,-0.0006989240646362305,154240,0.0,0.0005570808425545692,510.5053405761719,0.35992899537086487,-0.001752563752233982,-0.0021485015749931335,,549.0,1777
0.00020499232050497085,,316.19992876052856,1763260407.1527188,-0.3210102319717407,158464,0.0,0.0003365054726600647,0.0005213540862314403,0.5005767345428467,-0.0008950624614953995,-0.0035429373383522034,,550.0,1818
0.00020468510047066957,,317.1371955871582,1763260408.0899856,-0.8875017166137695,158976,0.0,0.00015402771532535553,0.0007972207968123257,0.5093021392822266,0.0020860154181718826,-0.005132701247930527,,550.0,1823
0.00020299539028201252,,320.27787160873413,1763260411.2306616,0.4003406763076782,161792,0.0,0.0007423004135489464,0.005059689283370972,0.4454028010368347,-0.001902691088616848,-0.003839142620563507,,554.0,1851
0.00020268817024771124,,320.95140290260315,1763260411.904193,0.11370247602462769,162304,0.0,0.0022930102422833443,0.004693640861660242,0.5199474692344666,0.016385845839977264,-0.007124133408069611,,554.0,1856
0.00020192012016195804,,323.2584731578827,1763260414.2112632,-0.5095400810241699,163584,0.0,0.0005517145618796349,0.00015749270096421242,0.5102512240409851,0.009355894289910793,-0.00011449679732322693,,554.0,1868
0.00020161290012765676,,323.953439950943,1763260414.90623,0.317463755607605,164096,0.0,0.0021670283749699593,0.00021494433167390525,0.5214773416519165,0.008103364147245884,-0.0099557563662529,,555.0,1873
0.0002013824851019308,,324.38604855537415,1763260415.3388386,-0.5186407566070557,164480,0.0,0.002269977703690529,0.0003057977883145213,0.5660061836242676,-0.015295042656362057,-0.010145189240574837,,555.0,1877
0.00020084485004190356,,325.43874645233154,1763260416.3915365,-0.867828369140625,165376,0.0,0.0002615703269839287,0.00748927379027009,0.4185837507247925,0.0033869491890072823,0.0033673569560050964,,556.0,1886
0.00020030721498187631,,326.45139718055725,1763260417.4041872,-0.0005289316177368164,166272,0.0,0.000205211341381073,351.18572998046875,0.4555782973766327,0.0006346069276332855,-0.008381117135286331,,558.0,1895
,500.0,327.3227376937866,1763260418.2755277,,167151,,,,,,,500.0,,1903
0.00019961596990469843,,327.7117426395416,1763260418.6645327,-0.435335636138916,167424,0.0,0.0001560952514410019,0.0003870985528919846,0.47054243087768555,0.0008128136396408081,0.00033245235681533813,,559.0,1906
,500.0,328.9839277267456,1763260419.9367177,,168651,,,,,,,500.0,,1918
0.0001987711148103699,,329.2192585468292,1763260420.1720486,-0.1743149757385254,168832,0.005859375,0.0018000630661845207,0.00641673756763339,0.4998117983341217,-0.006581512279808521,-0.019377604126930237,,561.0,1920
0.00019723502919077873,,332.138090133667,1763260423.0908802,-1.3967621326446533,171392,0.00390625,0.0020942790433764458,0.009054222144186497,0.48529425263404846,-0.01574099063873291,-0.007732011377811432,,564.0,1945
0.0001963901740964502,,333.7497236728668,1763260424.7025137,-0.4943288564682007,172800,0.0,0.0016517285257577896,0.00708018010482192,0.3786306381225586,0.004089256748557091,0.013500023633241653,,566.0,1959
0.0001955453190021217,,336.32106709480286,1763260427.273857,-0.00020134449005126953,174208,0.0,0.0009391335770487785,520.8796997070312,0.4125406742095947,-0.007613874040544033,-0.01075921580195427,,565.0,1973
0.00019477726891636848,,338.70112681388855,1763260429.6539168,-0.24651193618774414,175488,0.015625,0.008852774277329445,0.00044184704893268645,0.5222359895706177,0.023669442161917686,-0.04048614948987961,,565.0,1985
0.00019439324387349188,,339.862500667572,1763260430.8152907,0.3173024654388428,176128,0.0,0.002481011673808098,0.00023577676620334387,0.47849956154823303,0.011056501418352127,-0.005641773343086243,,565.0,1991
0.00019377880380488932,,341.7973747253418,1763260432.7501647,-0.00014853477478027344,177152,0.009765625,0.0015866374596953392,417.8662109375,0.528684139251709,0.01211410854011774,-0.002444874495267868,,565.0,2002
0.00019347158377058804,,342.7386567592621,1763260433.6914468,-4.494190216064453e-05,177664,0.0,7.412396371364594e-05,350.4206848144531,0.59770667552948,-0.0027717314660549164,-0.0027026906609535217,,565.0,2007
,500.0,344.31532168388367,1763260435.2681117,,178651,,,,,,,500.0,,2016
0.00019270353368483484,,344.768474817276,1763260435.7212648,-0.7781834602355957,178944,0.0,0.00013884250074625015,0.0009471071534790099,0.5038796663284302,-0.0028064148500561714,0.0012422427535057068,,565.0,2019
0.00019239631365053356,,345.3309156894684,1763260436.2837057,-0.0027256011962890625,179456,0.0,6.592925637960434e-05,0.0005542449653148651,0.547578752040863,2.9881484806537628e-05,-0.004196949303150177,,566.0,2024
0.00019224270363338292,,345.6408133506775,1763260436.5936034,8.32676887512207e-05,179712,0.0,0.0008547157049179077,852.8687744140625,0.5045860409736633,-0.003953348845243454,-0.010969310998916626,,566.0,2027
0.00019208909361623228,,345.93158316612244,1763260436.8843732,-0.5062531232833862,179968,0.0,0.0008676974102854729,0.0007038711337372661,0.5143181085586548,0.0026243655011057854,-0.003024579957127571,,566.0,2029
0.000191781873581931,,346.45871472358704,1763260437.4115047,-0.21852433681488037,180480,0.0078125,0.00634616706520319,0.0006786854937672615,0.46028566360473633,0.04218725860118866,-0.010970093309879303,,567.0,2034
0.0001910906285047531,,347.7347366809845,1763260438.6875267,0.10487043857574463,181632,0.0,0.001200738362967968,0.0002562692097853869,0.4865391254425049,0.008728778921067715,0.012109294533729553,,568.0,2045
,500.0,348.3284773826599,1763260439.2812674,,182151,,,,,,,500.0,,2051
0.0001907066034618765,,348.46773076057434,1763260439.4205208,-0.00018215179443359375,182272,0.0,0.0006053987890481949,0.018002597615122795,0.48329296708106995,0.006351197138428688,0.001243583858013153,,569.0,2052
,500.0,351.1093304157257,1763260442.0621204,,184151,,,,,,,500.0,,2070
0.00018924730829894543,,352.30804443359375,1763260443.2608345,-1.919269561767578e-05,184704,0.0,0.00021665450185537338,515.0283813476562,0.5521543622016907,0.004507557488977909,0.007176123559474945,,570.0,2076
0.00018817203817889094,,355.4645984172821,1763260446.4173884,0.34250736236572266,186496,0.0,0.0003732331097126007,0.00028760771965608,0.4963105618953705,-0.0028500836342573166,0.0005002785474061966,,570.0,2093
0.00018809523317031562,,355.67552876472473,1763260446.6283188,-0.3140150308609009,186624,0.0,0.0005559399724006653,0.0002500172413419932,0.4439830780029297,0.0005669686943292618,-0.010076763108372688,,570.0,2094
0.00018671274301595986,,360.0343794822693,1763260450.9871695,-0.3717222213745117,188928,0.0,0.001273246482014656,0.00036739467759616673,0.49540263414382935,0.008277267217636108,0.003191635012626648,,569.0,2117
0.000185253462404944,,364.6262571811676,1763260455.5790472,-0.599807858467102,191360,0.0,5.391053855419159e-05,0.006559662986546755,0.5294737815856934,0.0007124971598386765,-0.0019382163882255554,,569.0,2141
0.00018494624237064272,,365.6207525730133,1763260456.5735426,-0.2057095766067505,191872,0.0,0.0003457777202129364,0.005325606558471918,0.4606207609176636,0.0034783929586410522,-0.0013540014624595642,,569.0,2146
0.0001848694373620674,,365.8631417751312,1763260456.8159318,-0.19293248653411865,192000,0.0,3.475416451692581e-05,0.00023740118194837123,0.5037583112716675,-0.00022184569388628006,0.0008133500814437866,,569.0,2147
0.00018479263235349208,,366.10052275657654,1763260457.0533128,-0.27886688709259033,192128,0.0,0.00010250229388475418,0.000237468266277574,0.547814667224884,0.0009325919672846794,-0.003719748929142952,,569.0,2148
0.00018440860731061548,,367.2754762172699,1763260458.2282662,-5.173683166503906e-05,192768,0.0,0.0009243208914995193,0.012449023313820362,0.5191469788551331,0.008531017228960991,0.00474277138710022,,568.0,2155
0.000183333337190561,,369.59455609321594,1763260460.547346,0.13230228424072266,194560,0.0,0.00177020113915205,0.00027204916113987565,0.5005165934562683,0.009733409620821476,-0.011031478643417358,,570.0,2172
0.0001825652871048078,,371.0367443561554,1763260461.9895344,0.14474189281463623,195840,0.0,0.0018864208832383156,0.007382750045508146,0.5523715019226074,0.016012627631425858,-0.011441037058830261,,571.0,2185
0.00018210445705335587,,371.9054260253906,1763260462.858216,-0.06960117816925049,196608,0.00390625,0.0017897412180900574,0.00043343560537323356,0.534754753112793,0.007197115570306778,0.008481420576572418,,572.0,2192
,500.0,372.49020552635193,1763260463.4429955,,197151,,,,,,,500.0,,2198
0.00018172043201047927,,372.63108015060425,1763260463.5838702,-0.000499725341796875,197248,0.0,0.0011239582672715187,524.5952758789062,0.515243411064148,0.00793819222599268,-0.01201523095369339,,573.0,2199
