losses/value_loss,charts/episodic_return,losses/entropy,losses/approx_kl,charts/learning_rate,_runtime,_timestamp,global_step,losses/clipfrac,charts/episodic_length,charts/SPS,losses/policy_loss,losses/old_approx_kl,losses/explained_variance,_step
152.4912872314453,,0.4612671136856079,0.0006886590272188187,0.00024262673105113208,229.812744140625,1763260320.8179321,95744,0.0,,475.0,0.009569479152560234,-0.005786562338471413,-9.226799011230469e-05,1165
0.00014685616770293564,,0.5018876791000366,7.852260023355484e-05,0.00024216590099968016,231.25858449935913,1763260322.2637725,96512,0.0,,475.0,-0.0009642299264669418,0.00036028120666742325,0.11381030082702637,1172
0.0003206766559742391,,0.5040158629417419,0.002591382712125778,0.00024162826593965292,232.99359893798828,1763260323.998787,97408,0.0,,476.0,-0.01878827065229416,-0.022082224488258362,0.3380970358848572,1181
0.0008806178229860961,,0.3816514015197754,0.0051914481446146965,0.00024132104590535164,233.90831756591797,1763260324.9135056,97920,0.017578125,,476.0,0.0002456493675708771,-0.020091326907277107,-0.6674513816833496,1186
0.00014749387628398836,,0.5210614204406738,0.0025362689048051834,0.00024062980082817376,236.06664609909058,1763260327.071834,99072,0.0,,477.0,-0.0033170506358146667,0.011207038536667824,0.2055363655090332,1197
,500.0,,,,238.9980731010437,1763260330.003261,100617,,500.0,,,,,1213
0.0028856946155428886,,0.4932827055454254,0.001604621298611164,0.00023955453070811927,239.4414792060852,1763260330.4466672,100864,0.001953125,,477.0,0.010495096445083618,-0.0008109016343951225,-0.0870206356048584,1215
0.0003819434787146747,,0.5566365122795105,0.00020461808890104294,0.0002388632856309414,241.26297092437744,1763260332.268159,102016,0.0,,479.0,-0.006703652441501617,0.0018488792702555656,-0.4534142017364502,1226
0.0009547127410769463,,0.5364962816238403,0.0019438788294792175,0.00023863287060521543,241.7498002052307,1763260332.7549882,102400,0.0,,480.0,-0.012104056775569916,0.004201319068670273,0.0023430585861206055,1230
0.004710810258984566,,0.5184479355812073,0.0010754214599728584,0.00023840245557948947,242.17370986938477,1763260333.1788979,102784,0.0,,480.0,-0.0042940545827150345,0.0009951172396540642,-0.09293889999389648,1234
,500.0,,,,243.36540627479553,1763260334.3705943,103921,,500.0,,,,,1245
0.00021360845130402595,,0.5348761677742004,0.00026898831129074097,0.00023717357544228435,244.52987122535706,1763260335.5350592,104832,0.0,,485.0,0.0016875863075256348,-0.002326022833585739,-0.18305695056915283,1254
