losses/clipfrac,charts/episodic_length,_step,charts/episodic_return,losses/policy_loss,losses/explained_variance,losses/approx_kl,losses/old_approx_kl,global_step,charts/SPS,charts/learning_rate,losses/entropy,_runtime,_timestamp,losses/value_loss
0.0,,396,,-0.0007119830697774887,0.6966769099235535,1.9640661776065826e-05,0.0014720456674695015,27264,410.0,0.0002837173524312675,0.5842244625091553,95.67173194885254,1763260185.925111,57.63668441772461
0.0,,425,,-0.00025704503059387207,0.0039081573486328125,1.755543053150177e-06,9.654555469751358e-05,29440,413.0,0.00028241166728548706,0.5449676513671875,100.46069097518921,1763260190.71407,35.98810958862305
0.0,,441,,-0.0017914697527885437,-0.011046171188354492,0.0005713831633329391,-0.0021113771945238113,30848,415.0,0.00028156681219115853,0.5852980613708496,103.35729193687439,1763260193.610671,29.397476196289062
,284.0,450,284.0,,,,,31668,,,,105.02509427070618,1763260195.2784734,
0.0,,471,,-0.000881558284163475,-0.02895963191986084,0.00010285992175340652,0.004424017854034901,33664,420.0,0.0002798771020025015,0.6205229163169861,109.21841216087341,1763260199.4717913,23.764415740966797
0.0,,481,,-0.0020181480795145035,0.5655920505523682,0.000901482068002224,-0.018158812075853348,34560,421.0,0.00027933946694247425,0.585350513458252,111.21463513374329,1763260201.4680142,21.209030151367188
,278.0,490,278.0,,,,,35316,,,,112.7331953048706,1763260202.9865744,
,500.0,504,500.0,,,,,36606,,,,115.49293255805969,1763260205.7463117,
0.0,,515,,-0.00041979551315307617,0.3620609641075134,1.4654360711574554e-05,0.001061716116964817,37632,424.0,0.00027749614673666656,0.5480793118476868,117.84933996200562,1763260208.102719,14.200213432312012
0.0,,530,,-0.006994724273681641,0.9796268939971924,0.0005645537748932838,-0.00030693691223859787,38784,424.0,0.0002768049016594887,0.5332174301147461,120.49615359306335,1763260210.7495327,5.489886283874512
,161.0,539,161.0,,,,,39581,,,,122.08811593055725,1763260212.341495,
,324.0,547,324.0,,,,,40214,,,,123.52313923835754,1763260213.7765183,
0.0,,555,,-0.0016171522438526154,0.030478596687316895,1.9195489585399628e-05,-0.001157696358859539,40960,427.0,0.0002754992456175387,0.614391028881073,125.05546998977661,1763260215.308849,12.833813667297363
0.0,,559,,0.0060925669968128204,-0.011961579322814941,0.0002801567316055298,0.007614428177475929,41344,427.0,0.00027526883059181273,0.5962399840354919,125.91657495498657,1763260216.169954,228.88555908203125
0.0,,568,,0.002275124192237854,0.013837754726409912,0.00014572404325008392,0.0003797858953475952,42112,428.0,0.0002748080005403608,0.57900071144104,127.57162976264954,1763260217.8250089,10.79962158203125
,500.0,595,500.0,,,,,44693,,,,133.08594512939453,1763260223.3393242,
,259.0,612,259.0,,,,,45990,,,,136.1267900466919,1763260226.3801692,
,187.0,614,187.0,,,,,46177,,,,136.45328211784363,1763260226.7066612,
0.0,,630,,-0.011733584105968475,0.5955110788345337,0.0005755424499511719,-0.001605229452252388,47488,429.0,0.00027158219018019736,0.5625621676445007,139.6337594985962,1763260229.8871386,106.00843811035156
0.0,,636,,0.001653321087360382,0.7304842472076416,4.233885556459427e-05,-0.0006228862330317497,47872,429.0,0.0002713517751544714,0.5595726370811462,140.59118843078613,1763260230.8445675,93.0913314819336
0.00390625,,640,,-0.0006081871688365936,0.8353276252746582,0.0037976615130901337,0.021285131573677063,48128,429.0,0.00027119816513732076,0.5310987830162048,141.24537563323975,1763260231.4987547,63.82180404663086
0.0625,,650,,-0.016568992286920547,0.9077626466751099,0.01102481223642826,0.05037039518356323,48768,429.0,0.00027081414009444416,0.4913719892501831,142.85065293312073,1763260233.104032,55.03569793701172
0.0,,664,,-0.018282078206539154,0.8853191137313843,0.0023868316784501076,0.010381552390754223,49920,429.0,0.0002701228950172663,0.549410343170166,145.4654037952423,1763260235.718783,79.6080093383789
0.0,,684,,-0.0064741745591163635,-0.7723666429519653,0.001081208698451519,-0.009356432594358921,51712,430.0,0.0002690476248972118,0.5606298446655273,149.33960890769958,1763260239.592988,5.762085914611816
,175.0,689,175.0,,,,,52121,,,,150.19163870811462,1763260240.4450178,
0.0,,698,,-0.0019328966736793518,0.23254263401031494,0.00010947231203317642,0.003654281608760357,52864,430.0,0.0002683563798200339,0.5495498776435852,151.90411853790283,1763260242.1574976,251.8694610595703
0.0,,702,,-0.0004515647888183594,-3.7266592979431152,6.930902600288391e-06,0.000349387526512146,53248,430.0,0.00026812596479430795,0.5211688876152039,152.73922443389893,1763260242.9926035,4.369721412658691
,199.0,707,199.0,,,,,53583,,,,153.42948651313782,1763260243.6828656,
,401.0,729,401.0,,,,,55346,,,,157.44588088989258,1763260247.69926,
0.0,,757,,6.29723072052002e-05,0.14133650064468384,0.0003367234021425247,0.007365221157670021,57856,432.0,0.0002653609844855964,0.6052640676498413,162.88134908676147,1763260253.1347282,2.510796308517456
,248.0,762,248.0,,,,,58257,,,,163.76676774024963,1763260254.0201468,
,500.0,767,500.0,,,,,58757,,,,164.83768796920776,1763260255.091067,
0.0,,775,,-0.00423402339220047,0.04599195718765259,0.00017560739070177078,0.002562570385634899,59392,433.0,0.0002644393243826926,0.5684770941734314,166.24202466011047,1763260256.4954038,736.4471435546875
0.0,,788,,0.0037542954087257385,-0.14939796924591064,0.000322951003909111,0.0009383168071508408,60416,433.0,0.00026382488431409,0.5261503458023071,168.50064659118652,1763260258.7540257,1.7891794443130493
0.0,,797,,-0.0004883483052253723,0.004215419292449951,0.00039391592144966125,-0.002270011231303215,61312,434.0,0.00026328724925406277,0.5088766813278198,170.2951328754425,1763260260.548512,390.3125305175781
,500.0,806,500.0,,,,,62268,,,,172.10726833343506,1763260262.3606474,
0.0,,815,,-0.0053361551836133,-0.22436320781707764,0.00015024002641439438,0.001313566230237484,63232,436.0,0.00026213517412543297,0.5699613094329834,174.12099957466125,1763260264.3743787,0.9641736149787903
0.0,,863,,0.0004592016339302063,0.009118139743804932,2.2321008145809174e-05,-0.001709754578769207,67840,438.0,0.00025937019381672144,0.539926290512085,183.9119029045105,1763260274.165282,506.7063903808594
0.0,,872,,0.0003447532653808594,0.2642289400100708,4.370231181383133e-05,0.0022117001935839653,68736,439.0,0.0002588325587566942,0.5258898138999939,185.753000497818,1763260276.0063796,0.12754301726818085
0.00390625,,876,,0.005720209330320358,-1.7357254028320312,0.001024899072945118,0.005893475376069546,69120,439.0,0.00025860214373096824,0.6145598292350769,186.54989361763,1763260276.8032727,0.10822427272796631
0.0,,916,,0.005980849266052246,0.7857651710510254,0.0007880674675107002,0.0010228892788290977,73216,441.0,0.000256144383456558,0.4989793002605438,195.0474088191986,1763260285.300788,0.007449114695191383
0.009765625,,922,,0.005984734743833542,0.03722256422042847,0.005307341925799847,0.021812964230775833,73856,441.0,0.0002557603584136814,0.48443394899368286,196.35908389091492,1763260286.612463,0.0003031755331903696
0.0,,930,,0.0014711376279592514,-0.0004696846008300781,0.0006992975249886513,-0.003441973589360714,74624,442.0,0.00025529952836222947,0.5489814281463623,197.94141006469727,1763260288.1947892,261.8300476074219
,500.0,938,500.0,,,,,75516,,,,199.33768916130066,1763260289.5910683,
0.0,,941,,-0.005927935242652893,-4.093344211578369,0.0010204948484897614,0.008388342335820198,75776,444.0,0.0002546082832850516,0.5310894846916199,199.7610001564026,1763260290.0143793,0.0005975373205728829
0.005859375,,942,,0.0034057721495628357,0.4041103720664978,0.004403936676681042,0.020171869546175003,75904,444.0,0.00025453147827647626,0.5411540269851685,199.90370321273804,1763260290.1570823,0.00021014545927755535
,500.0,948,500.0,,,,,76516,,,,200.58108806610107,1763260290.8344672,
0.0,,974,,-0.006455168128013611,-0.0001323223114013672,0.0001426292583346367,0.0026285042986273766,79104,450.0,0.00025261135306209326,0.5044772624969482,204.91454648971558,1763260295.1679256,655.0731201171875
0.0,,980,,0.0005790665745735168,-0.5877299308776855,0.0011595562100410461,0.0004421621561050415,79744,450.0,0.00025222732801921666,0.4725399315357208,206.08833384513855,1763260296.341713,0.0032785218209028244
0.0,,985,,0.0019125677645206451,-0.05864512920379639,0.00018342211842536926,0.003794729709625244,80256,451.0,0.00025192013708874583,0.4832771420478821,207.04316473007202,1763260297.2965438,0.0033815104980021715
0.00390625,,995,,-0.014317408204078674,-0.006120800971984863,0.0044837836176157,-0.008988849818706512,81280,452.0,0.00025130569702014327,0.47087451815605164,208.98588109016418,1763260299.2392602,0.0008859895169734955
,500.0,997,500.0,,,,,81516,,,,209.2675905227661,1763260299.5209696,
0.001953125,,1015,,-0.0011490397155284882,0.18260347843170166,0.0012728255242109299,-0.00038138777017593384,83328,456.0,0.00025007681688293815,0.5359624624252319,211.90439581871033,1763260302.157775,0.0006975875003263354
0.0,,1020,,-0.008456211537122726,-0.04033231735229492,0.000880485400557518,0.010090053081512451,83840,457.0,0.00024976959684863687,0.6254923939704895,212.49330306053162,1763260302.7466822,0.0004723113088402897
0.0,,1031,,-0.020553387701511383,-0.20157623291015625,0.0014962088316679,0.01346566341817379,84992,459.0,0.000249078351771459,0.565976619720459,214.23360991477966,1763260304.486989,0.00020422181114554405
,500.0,1050,500.0,,,,,87016,,,,217.96134424209595,1763260308.2147233,
0.017578125,,1053,,-0.008567373268306255,-0.2172832489013672,0.0026856549084186554,0.0061952900141477585,87296,460.0,0.0002476958616171032,0.5345194339752197,218.62405109405518,1763260308.8774302,0.0006805639131926
0.001953125,,1058,,-0.0029604360461235046,-0.6927163600921631,0.0025841621682047844,0.0123767564073205,87808,461.0,0.00024738864158280194,0.5516412258148193,219.54410362243652,1763260309.7974827,0.0008471988257952034
,500.0,1083,500.0,,,,,90316,,,,223.31582856178284,1763260313.5692077,
0.0,,1091,,1.7210841178894043e-05,0.38176482915878296,6.576254963874817e-05,0.002382807433605194,91136,466.0,0.0002453917113598436,0.5402429103851318,224.34261965751648,1763260314.5959988,0.0003972255508415401
0.078125,,1106,,-0.016302691772580147,-0.508550763130188,0.014988254755735397,0.015519554726779461,92672,470.0,0.00024447005125693977,0.5659486055374146,226.25390791893005,1763260316.507287,0.0008755935123190284
0.0,,1118,,0.0084015391767025,-0.016686558723449707,0.0005528256297111511,0.0019309520721435547,93824,472.0,0.0002437788061797619,0.5727893710136414,227.6171281337738,1763260317.8705072,0.0009690442821010947
,500.0,1125,500.0,,,,,94527,,,,228.40096068382263,1763260318.6543398,
0.0,,1133,,0.006055884063243866,0.06399214267730713,0.0015615178272128105,-0.011706921271979809,95360,476.0,0.00024285714607685804,0.5504738688468933,229.454519033432,1763260319.7078981,0.000675305025652051
,500.0,1145,500.0,,,,,96527,,,,231.7559289932251,1763260322.009308,
,500.0,1164,500.0,,,,,98527,,,,235.3941776752472,1763260325.6475568,
0.0,,1165,,-0.006210826337337494,-0.0006134510040283203,0.0005312077701091766,-0.000537404790520668,98560,477.0,0.00024093702086247504,0.48351067304611206,235.6052975654602,1763260325.8586767,396.3080139160156
0.0,,1172,,-0.00282258540391922,-0.4339972734451294,0.0003264378756284714,0.0010967571288347244,99328,477.0,0.00024047619081102312,0.569184422492981,237.03683471679688,1763260327.2902138,0.0008780470816418529
0.0,,1181,,-0.00030784495174884796,-0.04293930530548096,0.00024535320699214935,0.005365209653973579,100224,478.0,0.00023993855575099587,0.5835465788841248,238.72737669944763,1763260328.9807558,0.006042419467121363
0.0,,1186,,-0.007151797413825989,0.039424777030944824,0.000608665868639946,0.001254737377166748,100736,478.0,0.0002396313357166946,0.5527107119560242,239.69525408744812,1763260329.9486332,0.005754183977842331
0.0,,1197,,-0.0053519681096076965,-0.004873871803283691,0.0007501132786273956,-0.0005347486585378647,101888,479.0,0.0002389400906395167,0.5727214217185974,241.65629148483276,1763260331.9096706,0.0008139953715726733
,500.0,1213,500.0,,,,,103527,,,,243.5602433681488,1763260333.8136225,
0.0,,1215,,-0.0021874606609344482,0.02406233549118042,0.0009922822937369347,-0.005896174348890781,103680,482.0,0.00023786482051946223,0.5325838923454285,243.8550090789795,1763260334.1083882,0.005846245680004358
0.0,,1226,,0.00378798833116889,-0.04018354415893555,0.0013271663337945938,0.01216686237603426,104832,485.0,0.00023717357544228435,0.4514539837837219,245.31359696388245,1763260335.566976,0.0005022971890866756
0.0,,1230,,-0.003433726727962494,-0.1602872610092163,0.0005048699676990509,0.0040303487330675125,105216,485.0,0.00023694316041655838,0.4773362874984741,245.81799840927124,1763260336.0713775,0.005724738817662001
0.0,,1234,,-0.0049583688378334045,-0.0004140138626098633,0.0001493748277425766,-0.001434849575161934,105600,486.0,0.00023671274539083242,0.5009803771972656,246.33437275886536,1763260336.5877519,550.9125366210938
0.0,,1245,,0.00015091989189386368,-0.1393885612487793,0.00026966165751218796,-0.0040305862203240395,106752,488.0,0.00023602150031365454,0.5231563448905945,247.7386441230774,1763260337.9920232,0.007214194163680077
0.0,,1254,,-0.0015551447868347168,-1.4066696166992188e-05,9.365566074848175e-05,0.0037172529846429825,107648,490.0,0.0002354838652536273,0.5385364294052124,248.84210920333862,1763260339.0954883,222.43106079101562
0.0,,1271,,-2.8461217880249023e-05,-0.23566854000091553,6.6329725086689e-05,0.003394092433154583,109440,493.0,0.00023440859513357282,0.6271957159042358,251.1361653804779,1763260341.3895445,0.0002495180524419993
0.0,,1299,,-0.0001688748598098755,-0.054868340492248535,1.7713755369186401e-06,-0.0004635993391275406,112256,498.0,0.000232718899496831,0.5942887663841248,254.42675518989563,1763260344.6801343,0.004041936248540878
0.015625,,1339,,-0.013551421463489532,-0.038462162017822266,0.006486685015261173,-0.011430652812123299,116352,501.0,0.00023026113922242075,0.5867339372634888,261.16083574295044,1763260351.4142148,0.0002792049490381032
0.03515625,,1340,,-0.014710702002048492,-0.09462380409240723,0.006154700182378292,0.005228091962635517,116480,501.0,0.00023018433421384543,0.563777506351471,261.3701570034027,1763260351.623536,0.0002250583638669923
0.02734375,,1349,,0.014049233868718147,-0.07151055335998535,0.008975128643214703,-0.020470477640628815,117376,501.0,0.0002296466991538182,0.5786765217781067,263.05911445617676,1763260353.3124936,0.00027093017706647515
0.0078125,,1363,,0.002542071044445038,-1.0544381141662598,0.0006352923810482025,0.009800402447581291,118784,502.0,0.00022880184405948967,0.5173609256744385,265.51021814346313,1763260355.7635972,0.0005081266281194985
0.0,,1365,,-0.0016616061329841614,-8.809566497802734e-05,4.937127232551575e-05,-0.003577321767807007,118912,502.0,0.00022872503905091435,0.6091462969779968,265.7159147262573,1763260355.9692938,372.6990966796875
0.0,,1370,,-0.0011278986930847168,3.9637088775634766e-05,9.587407112121582e-05,-0.0005796980112791061,119424,503.0,0.00022841781901661307,0.5727885961532593,266.37143874168396,1763260356.6248178,457.2424011230469
0.0,,1380,,0.0015706047415733337,-2.1696090698242188e-05,0.00042911432683467865,-0.000514032319188118,120448,504.0,0.0002278033789480105,0.5689319372177124,267.74577164649963,1763260357.9991508,626.2771606445312
0.0,,1381,,0.006353974342346191,-0.03205418586730957,0.0009586811065673828,0.003914903849363327,120576,504.0,0.00022772657393943518,0.554398775100708,267.9767951965332,1763260358.2301743,0.004652601666748524
0.0,,1388,,-0.00782797485589981,-0.15814948081970215,0.0009670769795775414,0.011408488266170025,121344,505.0,0.00022726574388798326,0.5360695719718933,269.31900095939636,1763260359.57238,0.00042759429197758436
0.0,,1395,,-0.007194912061095238,-5.8650970458984375e-05,0.0009056543931365013,-0.009339856915175915,121984,505.0,0.00022688171884510666,0.43752723932266235,270.4136679172516,1763260360.667047,681.569580078125
,500.0,1399,500.0,,,,,122403,,,,271.04987812042236,1763260361.3032572,
0.0,,1405,,-0.004100818186998367,2.1219253540039062e-05,0.00022404827177524567,-0.004647428169846535,123008,506.0,0.0002262672787765041,0.4807141125202179,271.9503993988037,1763260362.2037785,525.7352905273438
0.05078125,,1432,,-0.028811976313591003,0.07060343027114868,0.014164001680910587,-0.017559099942445755,125824,511.0,0.00022457756858784705,0.48749497532844543,275.24484729766846,1763260365.4982264,0.0003537343582138419
,500.0,1433,500.0,,,,,125903,,,,275.286062002182,1763260365.539441,
0.01171875,,1455,,-0.0002813413739204407,-0.0706261396408081,0.0026199445128440857,0.0010235700756311417,128128,515.0,0.0002231950784334913,0.42035263776779175,277.9057002067566,1763260368.1590793,0.009335849434137344
0.0,,1456,,-0.011410228908061981,-0.029618263244628906,0.0019717616960406303,-0.019353657960891724,128256,515.0,0.00022311827342491597,0.5441428422927856,278.05039501190186,1763260368.303774,0.0005104506271891296
0.001953125,,1457,,-0.0033524837344884872,0.2656239867210388,0.001012193039059639,0.0023626871407032013,128384,515.0,0.00022304146841634065,0.5551661252975464,278.18361949920654,1763260368.4369986,0.00024154955463018268
,37.0,1514,37.0,,,,,133994,,,,287.3653304576874,1763260377.6187096,
,12.0,1521,12.0,,,,,134277,,,,287.9469561576843,1763260378.2003353,
,27.0,1525,27.0,,,,,134448,,,,288.189439535141,1763260378.4428186,
0.0,,1527,,0.0012051910161972046,0.002912163734436035,9.695254266262054e-05,0.0017829425632953644,134528,519.0,0.0002193548425566405,0.3769266903400421,288.3648245334625,1763260378.6182036,1319.855712890625
,34.0,1529,34.0,,,,,134586,,,,288.43099570274353,1763260378.6843748,
,89.0,1534,89.0,,,,,134802,,,,288.83796525001526,1763260379.0913444,
0.0,,1536,,0.002657473087310791,-34.656654357910156,0.002652626484632492,-0.013384047895669937,135040,519.0,0.00021904762252233922,0.5003023147583008,289.1384632587433,1763260379.3918424,0.17939913272857666
,500.0,1543,500.0,,,,,135802,,,,289.919575214386,1763260380.1729543,
0.0,,1545,,-0.0004993975162506104,-0.7102916240692139,7.579848170280457e-05,0.00026111118495464325,135936,520.0,0.00021850998746231198,0.5626353621482849,290.1728630065918,1763260380.426242,0.04766835272312164
0.0,,1546,,-0.006516668945550919,-0.22703373432159424,0.0003938358277082443,0.002059580758213997,136064,520.0,0.00021843318245373666,0.5345668196678162,290.35048604011536,1763260380.6038651,0.006374767050147057
,500.0,1558,500.0,,,,,137302,,,,292.49689769744873,1763260382.7502768,
0.0,,1559,,0.0017016641795635223,-0.0005631446838378906,0.00037645362317562103,-0.013958802446722984,137344,521.0,0.00021766513236798346,0.566391110420227,292.7053289413452,1763260382.958708,506.61053466796875
,500.0,1563,500.0,,,,,137802,,,,293.35890460014343,1763260383.6122837,
0.0,,1566,,0.0005794726312160492,-4.402948379516602,2.0976178348064423e-05,-0.000562070868909359,138112,521.0,0.00021720430231653154,0.5315592288970947,294.00469613075256,1763260384.2580752,0.003034737193956971
,500.0,1588,500.0,,,,,140302,,,,297.1826775074005,1763260387.4360566,
0.0,,1589,,0.0006135441362857819,-0.0003374814987182617,0.0009372541680932045,0.006096464581787586,140416,523.0,0.00021582181216217577,0.5377683043479919,297.3206408023834,1763260387.57402,263.7074279785156
,500.0,1597,500.0,,,,,141302,,,,298.2426850795746,1763260388.4960642,
,500.0,1607,500.0,,,,,142302,,,,299.4559350013733,1763260389.709314,
0.0,,1609,,-0.012018106877803802,-0.26528382301330566,0.0015853438526391983,-0.006493959575891495,142464,526.0,0.00021459293202497065,0.4799473285675049,299.71730732917786,1763260389.9706864,0.00617565680295229
0.0,,1610,,-0.0006109774112701416,-0.3237626552581787,4.8277899622917175e-05,-0.0004280712455511093,142592,526.0,0.00021451612701639533,0.4703603982925415,299.8661906719208,1763260390.1195698,0.0004442221252247691
,500.0,1612,500.0,,,,,142802,,,,300.048406124115,1763260390.3017852,
0.025390625,,1626,,-0.043941088020801544,-0.2135220766067505,0.006262863986194134,0.006025576964020729,144256,529.0,0.00021351766190491617,0.4319148063659668,301.70778632164,1763260391.9611654,0.0002691923582460731
0.0,,1638,,-0.010176543146371841,-0.000530242919921875,0.0006610918790102005,0.007101539522409439,145408,531.0,0.00021282641682773829,0.44206541776657104,303.01834774017334,1763260393.2717268,516.5615844726562
0.0,,1687,,-0.002348877489566803,-0.00019288063049316406,0.0005008885636925697,-0.002494451589882374,150400,535.0,0.00020983103604521602,0.4631292223930359,309.94177293777466,1763260400.195152,459.2917175292969
0.01171875,,1732,,-0.018403980880975723,-0.2696641683578491,0.003440464846789837,0.030144454911351204,155008,536.0,0.0002070660557365045,0.5262526869773865,318.1931896209717,1763260408.4465687,0.007996471598744392
,500.0,1745,500.0,,,,,156302,,,,319.6871771812439,1763260409.9405563,
0.00390625,,1753,,-0.013260656036436558,-0.49657416343688965,0.001994737423956394,-0.014197452925145626,157184,539.0,0.00020576037059072405,0.5418953895568848,320.6921260356903,1763260410.9455051,0.00016933410370256752
,500.0,1754,500.0,,,,,157302,,,,320.7465319633484,1763260410.999911,
0.0,,1765,,0.004892721772193909,-0.00013506412506103516,0.0009718770161271095,-0.012735865078866482,158336,539.0,0.00020506912551354617,0.516711413860321,322.5328755378723,1763260412.7862546,609.9911499023438
0.001953125,,1768,,-0.015211444348096848,0.013976633548736572,0.004184137098491192,0.009252849034965038,158720,539.0,0.0002048387104878202,0.5377499461174011,323.1712739467621,1763260413.424653,9.638608753448352e-05
0.0,,1777,,-0.0006865859031677246,0.010604321956634521,0.000253358855843544,0.0032493509352207184,159616,540.0,0.00020430107542779297,0.4716792106628418,324.57293581962585,1763260414.826315,0.00031877958099357784
,500.0,1818,500.0,,,,,163802,,,,329.55014276504517,1763260419.8035219,
,500.0,1823,500.0,,,,,164302,,,,330.10906410217285,1763260420.3624432,
0.0,,1851,,-0.002437051385641098,-0.04172956943511963,0.0005107438191771507,0.006808086298406124,167040,549.0,0.0001998463849304244,0.5498750805854797,333.3364083766937,1763260423.5897875,0.0002697894524317235
,500.0,1856,500.0,,,,,167548,,,,333.84697103500366,1763260424.1003501,
0.0,,1868,,-0.004293177276849747,-0.021506428718566895,0.0006533414125442505,0.0065903440117836,168704,550.0,0.00019884791981894523,0.5203421711921692,335.87927746772766,1763260426.1326566,0.005890594329684973
0.017578125,,1873,,-0.005058813840150833,-1.3349859714508057,0.004174243658781052,0.0029573459178209305,169216,550.0,0.00019854069978464395,0.5245499014854431,336.7416317462921,1763260426.9950109,0.007574725896120071
0.0,,1877,,-0.012445952743291855,-5.927326679229736,0.0006346302106976509,-0.0073528653010725975,169600,550.0,0.000198310284758918,0.5594730377197266,337.4513645172119,1763260427.7047436,0.0016364397015422583
0.0,,1886,,-0.008761297911405563,-1.3611953258514404,0.00100049190223217,-0.002271560952067375,170496,550.0,0.00019777266425080597,0.544296383857727,339.0307629108429,1763260429.284142,0.009012607857584953
