losses/entropy,_step,charts/episodic_length,global_step,losses/approx_kl,losses/policy_loss,losses/value_loss,losses/clipfrac,_runtime,_timestamp,losses/old_approx_kl,charts/learning_rate,losses/explained_variance,charts/SPS,charts/episodic_return
0.5622299909591675,441,,27520,5.537085235118866e-05,0.0035816505551338196,39.657562255859375,0.0,94.29132294654846,1763260184.507773,-0.00022608041763305664,0.00028356374241411686,0.22487038373947144,422.0,
0.5635228753089905,450,,28288,8.055940270423889e-07,0.0001901090145111084,43.2548713684082,0.0,95.83203792572021,1763260186.048488,-0.0006262036040425301,0.00028310291236266494,-0.009143471717834473,424.0,
0.5837907791137695,471,,29952,1.0710209608078003e-06,0.00015526637434959412,32.35736083984375,0.0,99.1376085281372,1763260189.3540585,-0.00024173595011234283,0.0002821044472511858,0.7884187698364258,428.0,
,481,299.0,30833,,,,,100.77029871940613,1763260190.9867487,,,,,299.0
0.510244607925415,490,,31488,0.0003347191959619522,-0.004920728504657745,151.2893524169922,0.0,102.25504279136658,1763260192.4714928,0.00658789649605751,0.00028118278714828193,0.0008089542388916016,431.0,
0.5707994103431702,504,,32768,0.0006951503455638885,0.0017048101872205734,20.663921356201172,0.0,104.74929094314575,1763260194.965741,0.004936844110488892,0.00028041473706252873,0.4365220069885254,433.0,
0.6213353276252747,515,,33664,0.0018133418634533882,-0.013577055186033249,31.936187744140625,0.0,106.57218956947327,1763260196.7886395,-0.003732752986252308,0.0002798771020025015,0.754260241985321,435.0,
,530,327.0,35068,,,,,109.13532710075378,1763260199.351777,,,,,327.0
0.5288962721824646,539,,35840,8.440855890512466e-05,-0.0022440850734710693,11.983327865600586,0.0,110.90250563621521,1763260201.1189556,0.001422354020178318,0.00027857141685672104,0.957241415977478,438.0,
0.5659318566322327,547,,36608,0.00012277252972126007,-0.001422695815563202,21.370342254638672,0.0,112.4027271270752,1763260202.619177,0.004100766032934189,0.0002781105868052691,0.43487924337387085,440.0,
0.565862774848938,555,,37376,2.1634623408317566e-05,0.001159481704235077,21.452573776245117,0.0,113.93001008033752,1763260204.14646,-0.00026875175535678864,0.0002776497567538172,0.01409536600112915,441.0,
0.5322453379631042,559,,37760,7.005408406257629e-06,-0.0009609125554561615,22.365427017211914,0.0,114.68872594833374,1763260204.905176,-0.0008331462740898132,0.00027741934172809124,0.019827663898468018,441.0,
0.5693635940551758,568,,38528,2.779066562652588e-05,-7.947906851768494e-06,227.52740478515625,0.0,116.27124691009521,1763260206.487697,-0.0018672998994588852,0.0002769585116766393,0.004370748996734619,442.0,
0.47889500856399536,595,,40704,0.00019599776715040207,-0.0054570212960243225,20.293415069580078,0.0,120.8119306564331,1763260211.0283806,0.00266419630497694,0.00027565285563468933,-0.010883927345275879,444.0,
0.5219293832778931,612,,42112,2.4584122002124786e-05,-0.003103543072938919,21.316482543945312,0.0,123.70314812660217,1763260213.919598,0.0003534061834216118,0.0002748080005403608,-0.013219714164733887,445.0,
0.5429831743240356,614,,42240,0.0025814101099967957,0.0009152963757514954,183.95632934570312,0.001953125,123.99598741531372,1763260214.2124374,-0.008512862026691437,0.0002747311955317855,0.019633233547210693,445.0,
0.5656027793884277,630,,43776,6.777606904506683e-05,0.0037037990987300873,19.325756072998047,0.0,127.02393364906311,1763260217.2403836,0.0002134479582309723,0.00027380953542888165,-0.19962573051452637,447.0,
0.5454001426696777,636,,44416,1.5554949641227722e-05,0.00017614662647247314,17.070480346679688,0.0,128.29329538345337,1763260218.5097454,0.0007786937057971954,0.00027342551038600504,-0.01700282096862793,448.0,
0.6028121709823608,640,,44800,1.9963830709457397e-05,-0.0009755417704582214,15.812862396240234,0.0,129.10439038276672,1763260219.3208404,0.000262480229139328,0.0002731950953602791,0.10363084077835083,448.0,
0.5438507795333862,650,,45824,5.407724529504776e-05,0.004094414412975311,13.278375625610352,0.0,131.10111665725708,1763260221.3175666,0.0004650605842471123,0.0002725806552916765,-0.003507852554321289,449.0,
0.5332099795341492,664,,47104,2.8370879590511322e-05,-0.0001830272376537323,269.62518310546875,0.0,133.68851470947266,1763260223.9049647,-0.0010459041222929955,0.0002718126052059233,-0.018709778785705566,450.0,
0.5667420029640198,684,,49024,0.0004488956183195114,-0.004272293299436569,236.9532470703125,0.0,137.6373689174652,1763260227.853819,-0.007373405620455742,0.0002706605300772935,0.17908573150634766,452.0,
0.45867249369621277,689,,49536,0.0001046936959028244,0.0019369889050722122,9.46233081817627,0.0,138.66409301757812,1763260228.880543,0.0019705630838871002,0.00027035331004299223,0.333984375,452.0,
0.444724977016449,698,,50432,5.995575338602066e-05,-0.001314595341682434,4.187994480133057,0.0,140.38082313537598,1763260230.597273,0.002065804786980152,0.000269815674982965,0.8888148665428162,453.0,
0.5040353536605835,702,,50688,0.00016134604811668396,-0.004829823970794678,136.27256774902344,0.0,140.93763184547424,1763260231.1540818,0.005040008574724197,0.00026966206496581435,0.7676633596420288,453.0,
0.46224233508110046,707,,51200,4.930328577756882e-05,0.0013693757355213165,8.230318069458008,0.0,141.947327375412,1763260232.1637774,-0.004946413449943066,0.00026935484493151307,-0.3414827585220337,454.0,
,729,203.0,53087,,,,,145.71861386299133,1763260235.9350638,,,,,203.0
,757,158.0,55009,,,,,150.0055856704712,1763260240.2220356,,,,,158.0
0.49111318588256836,762,,55296,0.0007884809747338295,-0.001899324357509613,80.46061706542969,0.0,150.8317563533783,1763260241.0482063,0.003146662376821041,0.0002668970846571028,0.874478816986084,454.0,
0.5533695816993713,767,,55680,2.9882416129112244e-05,0.0006066858768463135,147.4114990234375,0.0,151.591162443161,1763260241.8076124,0.002043638378381729,0.00026666666963137686,0.1570942997932434,455.0,
,775,157.0,56314,,,,,152.77914595603943,1763260242.995596,,,,,157.0
0.46805697679519653,788,,57344,0.00017304159700870514,0.0003448501229286194,5.481326103210449,0.0,155.0720841884613,1763260245.2885342,0.0019637681543827057,0.0002656682045198977,0.9241207838058472,455.0,
0.4413019120693207,797,,57984,5.667470395565033e-05,-0.0003340020775794983,34.538055419921875,0.0,156.43136405944824,1763260246.647814,-0.0022510886192321777,0.0002652841794770211,0.9079809188842773,455.0,
0.45821189880371094,806,,58752,0.00038811005651950836,0.005275210365653038,3.999016284942627,0.0,157.92471861839294,1763260248.1411686,0.0004929676651954651,0.0002648233494255692,0.7453548908233643,456.0,
0.4719606041908264,815,,59520,0.0002637086436152458,-0.000654337927699089,3.0704169273376465,0.0,159.42978620529175,1763260249.6462362,0.005555528216063976,0.00026436251937411726,0.9969856142997742,457.0,
0.5179778933525085,863,,64128,0.0024593453854322433,0.022122517228126526,2.8255534172058105,0.0,168.4617040157318,1763260258.678154,-0.021763229742646217,0.0002615975390654057,0.7575266361236572,460.0,
0.5527256727218628,872,,65024,0.004084060899913311,-0.032855406403541565,6.212883949279785,0.00390625,170.15653204917908,1763260260.372982,-0.015897244215011597,0.0002610599040053785,-6.205053329467773,461.0,
0.5441556572914124,876,,65408,0.00022277701646089554,0.00218161940574646,5.009031295776367,0.0,170.8833568096161,1763260261.0998068,0.007068769074976444,0.0002608294889796525,-3.035922050476074,461.0,
0.5663429498672485,922,,69760,7.395632565021515e-06,0.0008555017411708832,0.8425919413566589,0.0,179.38971734046936,1763260269.6061673,0.000234861858189106,0.00025821811868809164,-0.20645344257354736,464.0,
0.5590813755989075,930,,70528,0.0022987164556980133,0.015303321182727814,516.3257446289062,0.0,180.89423489570618,1763260271.1106849,-0.01570088043808937,0.0002577572886366397,0.024950027465820312,464.0,
0.5557626485824585,938,,71424,3.5958364605903625e-06,0.00046454649418592453,0.3177659511566162,0.0,182.52984714508057,1763260272.7462971,-0.0011309599503874779,0.00025721965357661247,-0.041022658348083496,465.0,
0.5110000371932983,941,,71680,0.0005643041804432869,-0.005956288427114487,0.4223463833332062,0.0,183.0731921195984,1763260273.289642,0.009000848047435284,0.00025706604355946183,0.5038392543792725,465.0,
0.488750159740448,942,,71808,0.0002476135268807411,-0.001985635608434677,0.3525231182575226,0.0,183.2998206615448,1763260273.5162706,0.0039533162489533424,0.0002569892385508865,-0.42113161087036133,466.0,
,948,500.0,72432,,,,,184.31822204589844,1763260274.534672,,,,,500.0
0.5173036456108093,974,,75008,3.428664058446884e-05,-0.0017290115356445312,0.045873261988162994,0.0,189.595942735672,1763260279.8123927,-0.003357113339006901,0.0002550691133365035,0.5769575834274292,467.0,
0.5275023579597473,980,,75648,0.0016373805701732635,0.010784529149532318,0.0024193197023123503,0.0,190.83998680114746,1763260281.0564368,0.009708253666758537,0.0002546850882936269,-2.025289535522461,468.0,
0.5436721444129944,985,,76160,0.0023574167862534523,-0.010960504412651062,0.0005164002068340778,0.0,191.85320734977722,1763260282.0696573,0.0009488621726632118,0.0002543778682593256,0.16788458824157715,468.0,
,995,500.0,77117,,,,,193.68482422828674,1763260283.9012742,,,,,500.0
0.48059141635894775,997,,77312,0.0014601759612560272,0.015215683728456497,0.011421721428632736,0.0,194.1496889591217,1763260284.366139,0.014877823181450367,0.00025368662318214774,-2.918999433517456,468.0,
,1015,500.0,79117,,,,,197.61348819732666,1763260287.8299382,,,,,500.0
,1020,500.0,79617,,,,,198.53104996681213,1763260288.7475,,,,,500.0
0.5731047987937927,1031,,80768,0.0003265161067247391,0.006456887349486351,0.002889582421630621,0.0,200.1039252281189,1763260290.3203752,-0.0065758004784584045,0.00025161291705444455,-0.008435964584350586,472.0,
0.5573598146438599,1050,,82688,0.0023676538839936256,-0.017611093819141388,357.9884948730469,0.0,202.72915077209473,1763260292.9456007,0.010270836763083935,0.00025046084192581475,0.0006469488143920898,476.0,
0.39913636445999146,1053,,83072,0.023800522089004517,-0.009302619844675064,0.0004529216676019132,0.041015625,203.3721160888672,1763260293.588566,0.08916427940130234,0.0002502304269000888,-6.41895866394043,477.0,
0.4871976673603058,1058,,83584,0.0014385171234607697,0.009722378104925156,0.0003252645255997777,0.0,204.26141500473022,1763260294.477865,0.003134682774543762,0.0002499232068657875,-2.7158172130584717,477.0,
,1083,500.0,86117,,,,,208.55436730384827,1763260298.7708173,,,,,500.0
0.4955716133117676,1091,,86912,0.0023780139163136482,0.010923422873020172,0.0010988513240590692,0.0,210.0414068698883,1763260300.2578568,0.010324263013899326,0.0002479262766428292,-0.2845010757446289,480.0,
0.5135706067085266,1106,,88448,0.005591321736574173,-0.01270720362663269,0.0007202407578006387,0.009765625,211.92336797714233,1763260302.139818,-0.002953397110104561,0.00024700461653992534,0.05841994285583496,484.0,
,1118,500.0,89617,,,,,213.29266619682312,1763260303.5091162,,,,,500.0
0.5163582563400269,1125,,90368,0.0018160957843065262,-0.02299165166914463,0.0010635103099048138,0.00390625,214.5846996307373,1763260304.8011496,-0.0043062008917331696,0.00024585254141129553,-2.5436410903930664,487.0,
0.5122522115707397,1133,,91136,8.571892976760864e-05,0.00017836689949035645,236.9510955810547,0.0,215.95822596549988,1763260306.174676,0.0026594065129756927,0.0002453917113598436,0.00040024518966674805,488.0,
0.5138450264930725,1145,,92416,0.0018498050048947334,-0.011111518368124962,0.0005657697911374271,0.005859375,218.22513484954834,1763260308.4415848,0.0066312579438090324,0.0002446236612740904,0.1362949013710022,488.0,
0.4877186715602875,1164,,94336,0.00014504604041576385,0.00021051056683063507,0.003916148561984301,0.0,221.24133014678955,1763260311.4577801,0.005284203216433525,0.0002434715861454606,0.14666128158569336,491.0,
0.4927137494087219,1165,,94464,0.0005974816158413887,-0.0002926290035247803,0.0006531192339025438,0.0,221.4495828151703,1763260311.6660328,-0.011549984104931355,0.00024339478113688529,-0.4683746099472046,491.0,
,1172,500.0,95117,,,,,222.55659103393555,1763260312.773041,,,,,500.0
,1181,500.0,96117,,,,,223.6785445213318,1763260313.8949945,,,,,500.0
,1186,500.0,96617,,,,,224.28041458129883,1763260314.4968646,,,,,500.0
0.4861343502998352,1197,,97664,0.00024689361453056335,-0.0009273327887058258,447.7182312011719,0.0,225.64507055282593,1763260315.8615205,0.00267762690782547,0.00024147465592250228,0.0002537965774536133,497.0,
0.45512279868125916,1213,,99328,0.0003325296565890312,-0.0020024441182613373,0.004396973177790642,0.0,227.62856793403625,1763260317.845018,0.004846406169235706,0.00024047619081102312,-0.04723799228668213,500.0,
0.45123037695884705,1215,,99584,0.0023802174255251884,-0.005485104396939278,0.0002082356222672388,0.0,227.9263994693756,1763260318.1428494,-0.001966637559235096,0.00024032258079387248,-1.5386912822723389,501.0,
,1226,500.0,100617,,,,,229.17831826210022,1763260319.3947682,,,,,500.0
,1230,500.0,101117,,,,,229.7567229270935,1763260319.973173,,,,,500.0
0.40784332156181335,1234,,101504,0.005244710482656956,0.009611643850803375,0.00027322836103849113,0.013671875,230.71397590637207,1763260320.930426,0.021537838503718376,0.00023917050566524267,0.28415828943252563,503.0,
,1245,500.0,102617,,,,,232.5963032245636,1763260322.8127532,,,,,500.0
0.47457754611968994,1254,,103552,0.0008355099707841873,0.011495325714349747,0.00021900096908211708,0.0,234.32008457183838,1763260324.5365345,-0.0033205021172761917,0.00023794162552803755,0.017070114612579346,504.0,
0.45831888914108276,1271,,105216,0.00043640099465847015,0.010290738195180893,148.88638305664062,0.0,237.21614050865173,1763260327.4325905,0.007116364315152168,0.00023694316041655838,0.0008192658424377441,505.0,
,1299,500.0,108117,,,,,241.93808460235596,1763260332.1545346,,,,,500.0
0.4995880424976349,1339,,112128,0.0015900079160928726,0.0014059282839298248,661.4144897460938,0.0,247.02008152008057,1763260337.2365315,-0.008848436176776886,0.00023279570450540632,-0.0002231597900390625,514.0,
0.5002457499504089,1340,,112256,0.0019359616562724113,-0.007243577390909195,0.004969620145857334,0.001953125,247.1780469417572,1763260337.394497,-0.010574265383183956,0.000232718899496831,-0.035370707511901855,515.0,
0.43355175852775574,1349,,113152,0.00018116924911737442,-0.0006571114063262939,544.70947265625,0.0,248.28677821159363,1763260338.5032282,-0.002277473919093609,0.00023218126443680376,0.0004398822784423828,516.0,
,1363,500.0,114617,,,,,250.05560994148254,1763260340.27206,,,,,500.0
0.474779337644577,1365,,114816,0.0002626795321702957,-0.0029888423159718513,0.007878273725509644,0.0,250.34769582748413,1763260340.5641458,0.0071478839963674545,0.0002311827993253246,0.5146806240081787,519.0,
0.4102621078491211,1370,,115328,0.00019033066928386688,-0.0026128217577934265,0.005228828173130751,0.0,251.02247738838196,1763260341.2389274,-0.004313228651881218,0.00023087557929102331,0.0033420920372009277,519.0,
0.5120304822921753,1380,,116352,2.3777596652507782e-05,0.0005876980721950531,0.006400666665285826,0.0,252.17459726333618,1763260342.3910472,-2.3939646780490875e-05,0.00023026113922242075,0.22640460729599,521.0,
0.4575349688529968,1381,,116480,0.0015527699142694473,0.00020605884492397308,0.0007572093745693564,0.001953125,252.30361366271973,1763260342.5200636,-0.008252749219536781,0.00023018433421384543,-0.30949878692626953,522.0,
0.45379406213760376,1388,,117120,0.0011824285611510277,0.009727589786052704,571.0338745117188,0.0,253.0670337677002,1763260343.2834837,0.012217738665640354,0.00022980030917096883,1.0669231414794922e-05,523.0,
0.4573723077774048,1395,,117888,0.00029546767473220825,0.0005946159362792969,0.0005495590739883482,0.0,253.92661023139954,1763260344.1430602,0.007885169237852097,0.0002293394791195169,0.3041155934333801,524.0,
0.4607706367969513,1399,,118272,0.00031344126909971237,-0.002050548791885376,0.006600076798349619,0.0,254.37116312980652,1763260344.587613,0.0014766817912459373,0.00022910906409379095,0.2219582200050354,525.0,
0.42190760374069214,1405,,118912,0.00011566374450922012,-0.00170091912150383,0.0010267446050420403,0.0,255.1009385585785,1763260345.3173885,0.006516902707517147,0.00022872503905091435,-0.4695775508880615,526.0,
,1432,500.0,121617,,,,,259.3947298526764,1763260349.6111798,,,,,500.0
0.49920931458473206,1433,,121728,0.0005960632115602493,-0.004576720297336578,98.63362121582031,0.001953125,259.6074125766754,1763260349.8238626,-0.009235113859176636,0.0002270353288622573,5.91278076171875e-05,528.0,
0.5198535323143005,1455,,124032,0.0016572028398513794,-0.009245283901691437,0.00024205163936130702,0.0,263.44054889678955,1763260353.6569989,-0.009856989607214928,0.00022565283870790154,-0.44059765338897705,529.0,
,1456,500.0,124117,,,,,263.4959855079651,1763260353.7124355,,,,,500.0
0.4771178960800171,1457,,124160,0.0001609809696674347,-0.002789858728647232,476.23797607421875,0.0,263.65711665153503,1763260353.8735666,-0.0024368073791265488,0.00022557603369932622,0.0005336999893188477,529.0,
0.4500679075717926,1514,,130048,0.0018469467759132385,-0.009413178078830242,0.00025934368022717535,0.005859375,272.47001791000366,1763260362.686468,0.006500907242298126,0.00022204301785677671,-0.7803382873535156,534.0,
0.4768971800804138,1521,,130688,7.541012018918991e-05,0.0014797523617744446,283.3774108886719,0.0,273.28822565078735,1763260363.5046756,0.0008384091779589653,0.0002216589928139001,0.0004858970642089844,535.0,
,1525,500.0,131117,,,,,273.7512791156769,1763260363.967729,,,,,500.0
0.4598792791366577,1527,,131328,0.0015151482075452805,-0.012298867106437683,0.006739508826285601,0.0,274.05560755729675,1763260364.2720575,0.006824059411883354,0.0002212749677710235,-0.36906754970550537,536.0,
0.4714890420436859,1529,,131584,0.00013163313269615173,-0.0029945671558380127,0.00014779772027395666,0.0,274.326598405838,1763260364.5430484,-0.00577990896999836,0.00022112135775387287,-0.840355634689331,536.0,
0.4641077518463135,1534,,132096,0.0001039355993270874,-0.0011374130845069885,0.0003684721887111664,0.0,274.9776027202606,1763260365.1940527,0.003042822703719139,0.0002208141377195716,0.1630207896232605,537.0,
0.4981890916824341,1536,,132224,0.00015544891357421875,-0.000781714916229248,502.65966796875,0.0,275.1644797325134,1763260365.3809297,-0.0010894108563661575,0.00022073733271099627,0.000514984130859375,537.0,
0.48639485239982605,1543,,132992,0.0029481006786227226,-0.010162334889173508,0.0008749297703616321,0.00390625,276.0898668766022,1763260366.3063169,0.008753073401749134,0.00022027650265954435,0.15002846717834473,538.0,
0.5206812620162964,1545,,133120,0.0013563456013798714,-0.009946240112185478,247.19561767578125,0.0,276.26028060913086,1763260366.4767306,-0.011349943466484547,0.00022019969765096903,-0.0007824897766113281,538.0,
0.5366128087043762,1546,,133248,0.002293866127729416,-0.013264190405607224,0.0067402878776192665,0.001953125,276.40004563331604,1763260366.6164956,0.005468228831887245,0.0002201228926423937,0.40694916248321533,539.0,
0.4655325412750244,1558,,134528,0.0024227481335401535,-0.012440279126167297,0.0003623531956691295,0.005859375,277.80931305885315,1763260368.025763,-0.005269477143883705,0.0002193548425566405,-0.9681390523910522,541.0,
,1559,500.0,134617,,,,,277.84381437301636,1763260368.0602643,,,,,500.0
0.4988558292388916,1563,,135040,0.001545223407447338,-0.0176352821290493,0.00031741743441671133,0.0,278.4104814529419,1763260368.6269314,-0.01456857193261385,0.00021904762252233922,0.22161418199539185,541.0,
0.458736777305603,1566,,135296,0.0011347569525241852,-0.006510782986879349,0.006037359591573477,0.0,278.88598251342773,1763260369.1024325,-0.022820251062512398,0.00021889401250518858,-0.637703537940979,541.0,
0.5185170769691467,1588,,137600,0.0001258431002497673,-0.0004610605537891388,0.0002738790353760123,0.0,282.6370997428894,1763260372.8535497,0.0042647710070014,0.00021751152235083282,0.1308956742286682,542.0,
,1589,500.0,137617,,,,,282.6824953556061,1763260372.8989453,,,,,500.0
0.46211451292037964,1597,,138496,0.00021459907293319702,-0.001507677137851715,0.00026074942434206605,0.0,284.1792047023773,1763260374.3956547,0.0018330495804548264,0.00021697388729080558,0.09877324104309082,543.0,
0.5175225734710693,1607,,139520,0.0004282444715499878,0.0006102249026298523,0.0003868257044814527,0.0,285.94183230400085,1763260376.1582823,0.009006038308143616,0.00021635944722220302,-0.5238709449768066,543.0,
0.5488768815994263,1609,,139648,0.0004963390529155731,-0.005710422992706299,315.8536376953125,0.0,286.18812584877014,1763260376.4045758,0.016572952270507812,0.0002162826422136277,-0.00024008750915527344,543.0,
0.46204835176467896,1610,,139776,0.011327961459755898,-8.708611130714417e-05,0.005225709173828363,0.025390625,286.3818712234497,1763260376.5983212,-0.04463908076286316,0.00021620583720505238,0.10805803537368774,543.0,
0.5233021378517151,1612,,140032,0.00042638927698135376,-0.0037763118743896484,0.00018898103735409677,0.0,286.6384770870209,1763260376.854927,-0.0012377668172121048,0.00021605222718790174,-0.04175686836242676,543.0,
0.4509200155735016,1626,,141440,0.00046292785555124283,0.0033737458288669586,0.0010309148347005248,0.0,288.2560284137726,1763260378.4724784,-0.004644197411835194,0.0002152073720935732,-0.4081096649169922,546.0,
,1638,500.0,142617,,,,,289.66347217559814,1763260379.8799222,,,,,500.0
,1687,500.0,147617,,,,,297.2013421058655,1763260387.417792,,,,,500.0
0.5416997075080872,1732,,152192,0.00021225400269031525,8.705258369445801e-05,511.9044189453125,0.0,302.292001247406,1763260392.5084512,-0.0026528146117925644,0.00020875576592516154,0.000664055347442627,557.0,
0.5374587774276733,1745,,153600,0.00027822237461805344,-0.008172627538442612,0.00025310626369901,0.0,303.85131072998047,1763260394.0677607,-0.0004645874723792076,0.00020791091083083302,-0.1389782428741455,559.0,
0.4968983232975006,1753,,154368,0.0011624181643128395,-0.006835676729679108,0.0030505284667015076,0.0,304.9718201160431,1763260395.18827,-0.002670961432158947,0.0002074500807793811,-0.22441446781158447,559.0,
0.5053337812423706,1754,,154496,0.0028770621865987778,-0.025860048830509186,0.00031532844877801836,0.0,305.1592221260071,1763260395.375672,0.00615677610039711,0.00020737327577080578,-0.7540724277496338,559.0,
,1765,500.0,155617,,,,,306.8916132450104,1763260397.1080632,,,,,500.0
0.49377691745758057,1768,,155904,0.0007589478045701981,-0.0022708848118782043,0.0004974316689185798,0.0,307.33418703079224,1763260397.550637,0.002025587484240532,0.00020652842067647725,-0.3752884864807129,560.0,
0.5223956108093262,1777,,156800,3.441236913204193e-05,-0.0014778785407543182,0.005647796206176281,0.0,308.6049871444702,1763260398.8214371,0.00015430711209774017,0.00020599078561645,0.13696634769439697,561.0,
0.5542914867401123,1818,,161024,0.0010733529925346375,-0.007837437093257904,9.639116615289822e-05,0.0,315.02970457077026,1763260405.2461545,-0.007455609738826752,0.00020345622033346444,-0.09617376327514648,563.0,
0.46681827306747437,1823,,161536,0.0006252983585000038,-0.0030988678336143494,0.0002737492322921753,0.0,315.8890149593353,1763260406.105465,-0.0011781426146626472,0.00020314900029916316,0.08575326204299927,563.0,
