_timestamp,charts/episodic_length,charts/SPS,losses/clipfrac,losses/approx_kl,losses/explained_variance,charts/episodic_return,losses/entropy,losses/value_loss,losses/policy_loss,_runtime,losses/old_approx_kl,_step,global_step,charts/learning_rate
1763260597.0701268,,677.0,0.0,3.500189632177353e-05,2.9265880584716797e-05,,0.564630925655365,515.6447143554688,-0.00264778733253479,506.24134969711304,0.0010923491790890694,3401,323584,0.00010591397585812956
1763260597.5613518,,677.0,0.0,5.656108260154724e-05,-7.62939453125e-05,,0.5398856401443481,571.4929809570312,-0.0037468932569026947,506.7325747013092,0.0012357160449028015,3406,324096,0.00010560675582382828
1763260597.685818,,677.0,0.0,5.805864930152893e-06,0.041397154331207275,,0.5737015604972839,0.004373535979539156,0.0004127919673919678,506.8570408821106,0.0006267447024583817,3407,324224,0.00010552995081525296
1763260599.0260499,,678.0,0.0,0.000569196417927742,0.0038457512855529785,,0.5467560291290283,0.0002682639751583338,-0.006534546613693237,508.1972727775574,0.0017448440194129944,3419,325504,0.00010476190800545737
1763260599.6711025,,679.0,0.0,8.11675563454628e-05,-4.649162292480469e-06,,0.5325497388839722,405.5981140136719,0.0021424703299999237,508.84232544898987,-0.0006996793672442436,3426,326144,0.00010437788296258077
1763260599.8162155,,679.0,0.0,7.090158760547638e-06,0.017107903957366943,,0.4960331320762634,361.83355712890625,0.00020150095224380493,508.9874384403229,-0.0011352738365530968,3428,326272,0.00010430107795400545
1763260600.584071,,679.0,0.0,5.449168384075165e-05,0.1189083456993103,,0.5793542265892029,0.0003548927779775113,0.00257129967212677,509.75529384613037,0.0017325449734926224,3435,327040,0.00010384024790255353
1763260602.1347735,,680.0,0.0,0.00043211784213781357,-0.06524372100830078,,0.6008291244506836,0.00023793746368028224,-0.002041369676589966,511.30599641799927,-0.004897848702967167,3450,328576,0.00010291858779964969
1763260602.1880038,500.0,,,,,500.0,,,,511.3592267036438,,3451,328700,
1763260603.3212109,,681.0,0.0,7.267855107784271e-05,-5.5789947509765625e-05,,0.5621733069419861,406.5404968261719,0.0008433237671852112,512.4924337863922,-0.0007574651390314102,3462,329728,0.0001022273427224718
1763260604.7660935,500.0,,,,,500.0,,,,513.9373164176941,,3476,331200,
1763260605.0889103,,682.0,0.0,2.6425346732139587e-05,0.017889201641082764,,0.6130847930908203,0.00020091159967705607,-0.0002150977961719036,514.260133266449,0.0020203012973070145,3479,331520,0.00010115207260241732
1763260606.9177155,,684.0,0.0,8.981768041849136e-05,-2.0920000076293945,,0.5765502452850342,0.0030999190639704466,-0.004327073693275452,516.0889384746552,-0.0014966567978262901,3498,333440,9.999999747378752e-05
1763260607.3171916,,684.0,0.0,1.8353573977947235e-05,-0.00014162063598632812,,0.5414588451385498,847.2430419921875,-0.0016345269978046417,516.4884145259857,-0.0009650466963648796,3503,333824,9.976958244806156e-05
1763260608.2960114,,684.0,0.0,2.0388513803482056e-05,-4.482269287109375e-05,,0.5795202255249023,643.5702514648438,0.001632094383239746,517.4672343730927,-0.001312214881181717,3513,334848,9.9155142379459e-05
1763260609.408245,,685.0,0.0,0.0011976780369877815,0.227056622505188,,0.5788305997848511,0.0030601052567362785,-0.018112823367118835,518.5794680118561,-0.002558165229856968,3525,336000,9.846390457823873e-05
1763260610.56552,,686.0,0.0,3.3381395041942596e-05,-0.00013184547424316406,,0.5278522372245789,627.8133544921875,-0.0006454028189182281,519.7367429733276,-0.0015701865777373314,3537,337152,9.777265950106084e-05
