_step,losses/clipfrac,losses/value_loss,global_step,charts/learning_rate,losses/policy_loss,losses/old_approx_kl,charts/SPS,losses/explained_variance,_runtime,_timestamp,charts/episodic_length,losses/approx_kl,charts/episodic_return,losses/entropy
1851,0.025390625,0.0004460158525034785,167168,0.00019976957992184907,-0.024240799248218536,0.045519791543483734,581.0,-1.805650234222412,315.84357142448425,1763260406.7962034,,0.012478270567953587,,0.4819490313529968
1856,0.0,0.0006107253720983863,167680,0.0001994623598875478,0.0003348402678966522,0.0010424116626381874,582.0,-2.8600857257843018,316.5885329246521,1763260407.5411649,,0.0003490140661597252,,0.47256338596343994
1868,0.0,248.61502075195312,168832,0.0001987711148103699,-0.007733665406703949,0.0005585988983511925,582.0,0.0033330321311950684,318.14880180358887,1763260409.1014338,,9.351316839456558e-05,,0.4557606875896454
1873,0.0,0.004401267971843481,169344,0.00019846389477606863,0.002356976270675659,0.0033035865053534508,583.0,0.3433401584625244,318.7107000350952,1763260409.663332,,9.817909449338913e-05,,0.5139080882072449
1877,0.0,239.2364044189453,169728,0.00019823347975034267,0.006982326507568359,0.0023155706003308296,583.0,-0.00022995471954345703,319.14262199401855,1763260410.095254,,0.0007126228883862495,,0.4400831162929535
1886,,,170711,,,,,,320.1990849971771,1763260411.151717,500.0,,500.0,
1895,0.0,0.00023679703008383512,171648,0.0001970814191736281,0.0015963241457939148,-0.005766143091022968,585.0,0.08696138858795166,321.6697874069214,1763260412.6224194,,0.000314139761030674,,0.43757951259613037
1903,0.0,0.004321768879890442,172416,0.00019662058912217617,-0.001336321234703064,-0.00203150138258934,585.0,-0.08567750453948975,322.88563442230225,1763260413.8382664,,0.0001262333244085312,,0.48922616243362427
1906,,,172711,,,,,,323.3248670101166,1763260414.277499,500.0,,500.0,
1918,0.0,0.003552735783159733,173952,0.00019569892901927233,0.0043785423040390015,0.004225420765578747,587.0,-0.06736552715301514,324.8193507194519,1763260415.7719827,,0.00037017930299043655,,0.4616846740245819
1920,0.01171875,0.0001710746728349477,174208,0.0001955453190021217,-0.029161708429455757,0.014244788326323032,587.0,0.058180034160614014,325.0976860523224,1763260416.050318,,0.006908266805112362,,0.510905921459198
1945,,,176711,,,,,,328.0255217552185,1763260418.9781537,500.0,,500.0,
1959,0.001953125,0.00025967013789340854,178176,0.00019316436373628676,0.01157810166478157,0.006272624246776104,591.0,-0.08176672458648682,329.71794509887695,1763260420.670577,,0.0018107471987605095,,0.40409430861473083
1973,0.001953125,0.00028655273490585387,179584,0.00019231950864195824,-0.010990124195814133,0.00456724688410759,593.0,-0.1331874132156372,331.3024537563324,1763260422.2550857,,0.0031597018241882324,,0.5001097917556763
1985,0.0,553.6708984375,180736,0.00019162826356478035,-0.001246882602572441,-0.001564163714647293,594.0,-9.655952453613281e-06,332.5489544868469,1763260423.5015864,,2.3579224944114685e-05,,0.4525488018989563
1991,0.0,0.004502969793975353,181376,0.00019124423852190375,0.004086032509803772,0.003390323370695114,595.0,0.051159024238586426,333.2814972400665,1763260424.2341292,,0.001267261803150177,,0.4216284453868866
2002,0.0,0.00047413373249582946,182528,0.00019055299344472587,-0.00932665541768074,0.0075233085080981255,595.0,0.12103825807571411,334.98647689819336,1763260425.9391088,,0.0022184019908308983,,0.49406933784484863
2007,0.0,0.00032689518411643803,183040,0.0001902457734104246,-0.007066912949085236,-0.0007469318807125092,595.0,0.11746776103973389,335.8589789867401,1763260426.811611,,0.0004911385476589203,,0.4474654495716095
2016,0.0,0.004649977665394545,183936,0.00018970813835039735,0.0006820932030677795,0.001072392798960209,595.0,-1.0005104541778564,337.3976147174835,1763260428.3502467,,9.092036634683609e-05,,0.4747108519077301
2019,,,184211,,,,,,337.8416941165924,1763260428.794326,500.0,,500.0,
2024,,,184711,,,,,,338.660400390625,1763260429.6130323,500.0,,500.0,
2027,0.0,0.0004386532527860254,185088,0.00018901689327321947,-0.0004430152475833893,0.006006416864693165,595.0,-0.04879724979400635,339.22795724868774,1763260430.1805892,,0.0006641177460551262,,0.4447517991065979
2029,0.0,411.2081298828125,185216,0.00018894008826464415,0.0011465176939964294,-0.00196992140263319,595.0,1.6510486602783203e-05,339.4765112400055,1763260430.4291432,,0.00010266061872243881,,0.5662453174591064
2034,0.0,375.48065185546875,185728,0.00018863286823034286,-0.0037317313253879547,0.004996605217456818,595.0,-4.851818084716797e-05,340.2845952510834,1763260431.2372272,,0.00023379363119602203,,0.5420665144920349
2045,0.0,0.0049491822719573975,186880,0.00018794162315316498,0.0008239522576332092,0.00198216550052166,595.0,-0.07101726531982422,342.2213463783264,1763260433.1739783,,7.952749729156494e-05,,0.5796615481376648
2051,0.0,0.00026341210468672216,187520,0.00018755759811028838,-0.0008008480072021484,-0.00013947580009698868,595.0,0.01958364248275757,343.29827976226807,1763260434.2509117,,2.3470260202884674e-05,,0.5079765915870667
2052,0.0,0.00022003441699780524,187648,0.00018748079310171306,-0.0027839094400405884,0.004033306613564491,595.0,0.03224897384643555,343.4991192817688,1763260434.4517512,,9.710900485515594e-05,,0.5451825857162476
2070,0.0,0.003287387080490589,189440,0.00018640552298165858,-0.0006659775972366333,0.0004856167361140251,596.0,-0.13898086547851562,345.862900018692,1763260436.815532,,1.172628253698349e-05,,0.5451444387435913
2076,0.0,0.000547655567061156,190080,0.0001860215124906972,-0.020034193992614746,0.009886175394058228,597.0,-0.0244523286819458,346.54643297195435,1763260437.499065,,0.0017000306397676468,,0.49014875292778015
2093,0.0,372.02532958984375,191744,0.00018502304737921804,-3.6209821701049805e-06,-0.00046836212277412415,599.0,0.000152587890625,348.3995280265808,1763260439.35216,,0.00019985996186733246,,0.5286845564842224
2094,0.0,0.004577296786010265,191872,0.00018494624237064272,-0.008791029453277588,-0.009386008605360985,599.0,-0.040189504623413086,348.54481315612793,1763260439.497445,,0.0010386519134044647,,0.499957799911499
2117,,,194211,,,,,,352.0038318634033,1763260442.9564638,500.0,,500.0,
2141,,,196711,,,,,,356.14676451683044,1763260447.0993965,500.0,,500.0,
2146,,,197211,,,,,,356.9932177066803,1763260447.9458497,500.0,,500.0,
2147,0.0,499.75518798828125,197248,0.00018172043201047927,-0.004237836226820946,0.003737454302608967,600.0,0.00011199712753295898,357.18657755851746,1763260448.1392095,,0.00020378921180963516,,0.6110913753509521
2148,0.0,0.0034323069266974926,197376,0.00018164362700190395,0.0031503308564424515,0.0038756560534238815,600.0,-0.027015328407287598,357.39635825157166,1763260448.3489902,,0.0009390097111463547,,0.5986515283584595
2155,0.0,564.5919189453125,198016,0.00018125960195902735,-0.0003252774477005005,-0.0009492915123701096,599.0,1.3709068298339844e-06,358.53609919548035,1763260449.4887311,,2.5385990738868713e-05,,0.5557134747505188
2172,0.0,0.008288091979920864,199296,0.00018049155187327415,0.004177853465080261,-0.008052072487771511,599.0,0.03775310516357422,361.0567088127136,1763260452.0093408,,0.0008025681599974632,,0.5422415733337402
2185,0.0,139.77578735351562,200576,0.00017972350178752095,0.0010913219302892685,0.0006083659827709198,599.0,0.001388847827911377,363.2242887020111,1763260454.1769207,,0.00021773017942905426,,0.5929052829742432
2192,0.0,0.00024329381994903088,201344,0.00017926267173606902,-0.0020127519965171814,0.0004275878891348839,599.0,-0.0203859806060791,364.53348422050476,1763260455.4861162,,0.001390746794641018,,0.5146980285644531
2198,,,201952,,,,,,365.52731585502625,1763260456.4799478,500.0,,500.0,
2199,0.0,453.6558837890625,201984,0.00017887864669319242,-0.011122509837150574,0.0033158808946609497,598.0,6.598234176635742e-05,365.7091417312622,1763260456.6617737,,0.0005238894373178482,,0.6100925207138062
2211,0.0,0.00015118533337954432,203264,0.00017811059660743922,-0.010598104447126389,0.0026520313695073128,598.0,0.03683561086654663,367.826669216156,1763260458.7793012,,0.000395151786506176,,0.6016979217529297
2214,0.0,605.6044921875,203520,0.00017795698659028858,0.0010324139147996902,0.0012936368584632874,598.0,0.00014102458953857422,368.26530623435974,1763260459.2179382,,4.897452890872955e-05,,0.6050493121147156
2220,0.0,0.004292032215744257,204160,0.00017757296154741198,-0.002452488988637924,-0.0014637764543294907,599.0,-0.31906092166900635,369.01072216033936,1763260459.963354,,3.834255039691925e-05,,0.569186270236969
2223,,,204452,,,,,,369.308607339859,1763260460.2612393,500.0,,500.0,
2225,0.0,0.003802978666499257,204672,0.0001772657415131107,0.0049823131412267685,0.0008904067799448967,600.0,-0.251331090927124,369.58427715301514,1763260460.536909,,0.0001869266852736473,,0.6178199052810669
2226,0.0,0.00032909156288951635,204800,0.00017718893650453538,-0.005791161209344864,0.007634944282472134,600.0,-0.04075181484222412,369.7416844367981,1763260460.6943164,,0.0013217506930232048,,0.5729545950889587
2227,0.005859375,0.0004371170070953667,204928,0.00017711213149596006,-0.00972796231508255,6.472039967775345e-05,600.0,-2.7922496795654297,369.88236808776855,1763260460.835,,0.0023641055449843407,,0.5775366425514221
2231,0.0,0.0005658968584612012,205312,0.0001768817164702341,-0.006354376673698425,0.000922773964703083,600.0,-0.2101757526397705,370.3524923324585,1763260461.3051243,,0.00040695536881685257,,0.5480870008468628
2235,0.0,0.005080695729702711,205696,0.00017665130144450814,0.0010940413922071457,0.00043591298162937164,600.0,-0.5389260053634644,370.81501603126526,1763260461.767648,,0.0009638797491788864,,0.538938045501709
2241,,,206452,,,,,,371.5576660633087,1763260462.510298,500.0,,500.0,
2248,0.0,0.0035517762880772352,207104,0.0001758064463501796,-0.0038624554872512817,-0.0005858223885297775,602.0,-0.07119214534759521,372.42166543006897,1763260463.3742974,,8.877739310264587e-05,,0.5787628293037415
2250,0.0,0.00016936218889895827,207360,0.00017565283633302897,0.00010488554835319519,-0.002105388790369034,602.0,-0.23398375511169434,372.697790145874,1763260463.650422,,8.207373321056366e-05,,0.5368126034736633
2253,0.0,0.003610830521211028,207616,0.00017549922631587833,-0.0020138833206146955,-0.0018882127478718758,602.0,-0.4017751216888428,372.99384927749634,1763260463.9464812,,3.490131348371506e-05,,0.5942264795303345
2272,0.0,548.7839965820312,209536,0.00017434715118724853,-0.0004629548639059067,0.009983145631849766,604.0,-6.818771362304688e-05,375.17423915863037,1763260466.126871,,0.0002606445923447609,,0.5826429128646851
2280,,,210383,,,,,,376.08249068260193,1763260467.0351226,431.0,,431.0,
2295,,,211883,,,,,,377.73412132263184,1763260468.6867533,500.0,,500.0,
2298,0.0,0.00021342755644582212,212224,0.00017273426055908203,-0.0007766243070363998,-6.940960884094238e-05,606.0,0.14796990156173706,378.13875341415405,1763260469.0913854,,5.9682875871658325e-05,,0.509740948677063
2310,,,213383,,,,,,379.44189524650574,1763260470.3945272,500.0,,500.0,
2312,0.0,0.0031125720124691725,213632,0.0001718894054647535,-0.004236485809087753,-0.0023683812469244003,608.0,-0.003594517707824707,379.7133460044861,1763260470.665978,,0.00026533566415309906,,0.6021043062210083
2318,0.0234375,0.00033322430681437254,214272,0.0001715053804218769,-0.014721579849720001,0.032129205763339996,608.0,0.39320099353790283,380.40509843826294,1763260471.3577304,,0.007872122339904308,,0.537585973739624
2322,0.0,0.00020782271167263389,214656,0.00017127496539615095,0.0030052512884140015,-0.006440845318138599,609.0,0.07167840003967285,380.80630803108215,1763260471.75894,,0.001989549957215786,,0.5594758987426758
2324,,,214883,,,,,,380.9929482936859,1763260471.9455802,500.0,,500.0,
2329,0.0,0.00014891604951117188,215296,0.00017089094035327435,0.0007567908614873886,-0.004560916684567928,609.0,-0.2296445369720459,381.55859637260437,1763260472.5112283,,0.0013253828510642052,,0.5427834987640381
2339,0.001953125,0.00026119902031496167,216320,0.00017027650028467178,-0.0023709572851657867,0.01862921565771103,610.0,-0.05964064598083496,382.6792411804199,1763260473.6318731,,0.004746689461171627,,0.5415560603141785
2343,0.0,0.0002451298641972244,216704,0.00017004608525894582,-0.018035057932138443,0.0007541477680206299,611.0,-0.0063250064849853516,383.1067798137665,1763260474.0594118,,0.0006675217300653458,,0.5768139362335205
2348,0.0,0.00023156813404057175,217216,0.00016973886522464454,-0.001631520688533783,0.000683758407831192,611.0,0.019277751445770264,383.69386291503906,1763260474.6464949,,8.976459503173828e-05,,0.531828761100769
2354,0.0,0.00019229162717238069,217856,0.00016935484018176794,-0.0018849149346351624,0.001736990176141262,612.0,0.07203620672225952,384.3487424850464,1763260475.3013744,,6.621796637773514e-05,,0.5447559356689453
2363,0.0,0.00029452424496412277,218752,0.0001688172051217407,-0.004328018054366112,0.0035587819293141365,613.0,-0.004160642623901367,385.2996025085449,1763260476.2522345,,0.0001994417980313301,,0.5656333565711975
2389,,,221398,,,,,,388.1645691394806,1763260479.117201,500.0,,500.0,
2394,,,221898,,,,,,388.7145667076111,1763260479.6671987,500.0,,500.0,
2426,0.0,0.0010227940510958433,225152,0.0001649769546929747,0.0017564818263053894,0.006333265453577042,618.0,-1.0050501823425293,392.3564236164093,1763260483.3090556,,0.00033169612288475037,,0.533166229724884
2430,0.0,0.0034453251864761114,225536,0.00016474653966724873,-0.0005386210978031158,-0.0010631093755364418,618.0,0.018359839916229248,392.85407519340515,1763260483.8067071,,2.311263233423233e-05,,0.5065281987190247
2449,0.0,325.408447265625,227456,0.00016359446453861892,0.0022568218410015106,-0.002223977819085121,620.0,-1.3828277587890625e-05,395.1933927536011,1763260486.1460247,,9.233318269252777e-05,,0.5419339537620544
2465,0.0,0.004111491609364748,229120,0.00016259599942713976,-0.00035181641578674316,5.050189793109894e-05,621.0,-0.022738337516784668,397.03651332855225,1763260487.9891453,,9.424984455108643e-05,,0.562315046787262
2491,0.00390625,0.0002139358693966642,231808,0.00016098310879897326,-0.021003633737564087,-0.017908792942762375,623.0,-0.09789562225341797,400.4223721027374,1763260491.375004,,0.003252960741519928,,0.4513126015663147
2493,0.0,603.880126953125,231936,0.00016090630379039794,0.010694947093725204,0.0009542796760797501,623.0,0.0006254315376281738,400.6451961994171,1763260491.5978281,,0.00124385766685009,,0.5329837799072266
2506,0.0,0.00012019209680147469,233344,0.00016006144869606942,-0.008021935820579529,-0.00750298798084259,623.0,0.12801116704940796,402.70111060142517,1763260493.6537426,,0.0008575376123189926,,0.5464571118354797
2514,0.0,0.0030136476270854473,234112,0.0001596006186446175,-0.0013018399477005005,0.0009980471804738045,624.0,-0.11145806312561035,403.58593940734863,1763260494.5385714,,4.79845330119133e-05,,0.5910540223121643
2515,0.0,0.0003233644529245794,234240,0.00015952381363604218,-2.8721988201141357e-05,0.0018333708867430687,624.0,0.04409384727478027,403.74228405952454,1763260494.694916,,5.5334530770778656e-05,,0.6030577421188354
2520,0.0,0.00026445669936947525,234752,0.0001592165936017409,-0.0011758580803871155,0.0009574908763170242,624.0,0.04496341943740845,404.60011172294617,1763260495.5527437,,9.277276694774628e-05,,0.5282713770866394
2533,0.0,0.0031454896088689566,236032,0.0001584485435159877,-0.007934488356113434,0.0018856944516301155,624.0,0.12546563148498535,406.69436383247375,1763260497.6469958,,0.0003810366615653038,,0.5041699409484863
2540,0.0,0.00017391087021678686,236800,0.00015798771346453577,0.0021580010652542114,-0.0040827905759215355,624.0,-0.16470599174499512,407.91160464286804,1763260498.8642366,,0.00016162078827619553,,0.5253026485443115
2547,0.0,586.369384765625,237440,0.00015760368842165917,0.0032268017530441284,0.0003183772787451744,624.0,4.655122756958008e-05,408.64550161361694,1763260499.5981336,,5.997810512781143e-05,,0.5564424991607666
2570,,,239786,,,,,,411.19703125953674,1763260502.1496632,500.0,,500.0,
2571,0.0,328.6635437011719,239872,0.0001561443932587281,1.9781291484832764e-05,-0.0004462664946913719,626.0,-8.237361907958984e-05,411.3343141078949,1763260502.286946,,2.0819716155529022e-05,,0.5904991030693054
2576,0.0,865.744140625,240384,0.0001558371732244268,-0.004270264878869057,-0.0022752685472369194,626.0,-3.159046173095703e-05,411.9121906757355,1763260502.8648226,,0.0003029434010386467,,0.6022263765335083
2577,0.0,0.0032865344546735287,240512,0.00015576036821585149,-0.004423961043357849,0.005921750329434872,627.0,0.05389738082885742,412.0709309577942,1763260503.023563,,0.00012696627527475357,,0.5697858929634094
2608,0.0,128.55027770996094,243200,0.00015414746303576976,0.004196479916572571,0.008292070589959621,628.0,0.000701904296875,415.1640684604645,1763260506.1167004,,0.0006660604849457741,,0.5458676815032959
2610,0.0,0.0005907171871513128,243456,0.00015399385301861912,0.007965251803398132,0.0007561855018138885,629.0,-0.09351801872253418,415.4359755516052,1763260506.3886075,,0.000497015193104744,,0.6376200318336487
2630,0.0,0.004202315118163824,245376,0.00015284177788998932,-0.003418177366256714,0.0019514597952365875,630.0,-0.05329692363739014,417.55347323417664,1763260508.5061052,,0.0005553551018238068,,0.5664705634117126
2636,0.005859375,0.0002680860343389213,246016,0.00015245775284711272,-0.027977582067251205,0.02014750801026821,631.0,0.011271417140960693,418.30632305145264,1763260509.258955,,0.004238024353981018,,0.521949052810669
2646,0.0,0.00021603655477520078,247040,0.00015184331277851015,-0.00254860520362854,0.004084530286490917,631.0,-0.019466876983642578,419.44661951065063,1763260510.3992515,,0.00030016619712114334,,0.6261274218559265
2647,0.0,0.0001458658225601539,247168,0.00015176650776993483,-0.002680359408259392,-0.0005036555230617523,632.0,0.10317689180374146,419.56344628334045,1763260510.5160782,,0.00014493428170681,,0.6105206608772278
2648,,,247260,,,,,,419.6069486141205,1763260510.5595806,500.0,,500.0,
2668,,,249260,,,,,,421.8486306667328,1763260512.8012626,500.0,,500.0,
2673,,,249760,,,,,,422.4029562473297,1763260513.3555882,500.0,,500.0,
2683,0.0,0.00014105984882917255,250752,0.0001496159820817411,0.0014998577535152435,-0.013095995411276817,634.0,-0.012186050415039062,423.53661370277405,1763260514.4892457,,0.0009416025131940842,,0.5578410625457764
2687,0.0,0.00028405810007825494,251136,0.00014938556705601513,-0.024234024807810783,0.017228804528713226,634.0,-0.1192249059677124,424.02590465545654,1763260514.9785366,,0.002759176306426525,,0.5662413835525513
2689,,,251317,,,,,,424.1991922855377,1763260515.1518242,500.0,,500.0,
2692,0.0,0.00017057177319657058,251648,0.00014907834702171385,0.0022008605301380157,0.0016531441360712051,635.0,-0.019322633743286133,424.64128851890564,1763260515.5939205,,0.0003261938691139221,,0.5704910159111023
2732,0.0,584.634521484375,255360,0.00014685100177302957,-0.001475851982831955,0.0017276918515563011,637.0,-5.900859832763672e-05,428.84741497039795,1763260519.800047,,0.0005080858245491982,,0.5537523627281189
2752,0.0,0.0007103719399310648,257408,0.00014562212163582444,-0.0025666579604148865,0.002033245749771595,639.0,-1.4119691848754883,431.11857414245605,1763260522.071206,,3.3375807106494904e-05,,0.544988751411438
2757,0.0,0.00044402858475223184,257920,0.00014531490160152316,-0.0069565549492836,-0.005594421178102493,639.0,-1.4596235752105713,431.6877624988556,1763260522.6403944,,0.0005157627165317535,,0.5659509897232056
2772,0.0,533.985107421875,259328,0.00014447004650719464,-0.007828671485185623,0.004491116851568222,640.0,-0.0005249977111816406,433.31271266937256,1763260524.2653446,,0.0006642062216997147,,0.5228390097618103
2782,0.0,793.521484375,260352,0.00014385560643859208,0.0014800820499658585,-0.0009812917560338974,641.0,-0.0003160238265991211,434.4765625,1763260525.4291945,,5.595199763774872e-05,,0.540057897567749
2783,0.0,0.003993913531303406,260480,0.00014377880143001676,-0.016984760761260986,0.0008834945037961006,641.0,-0.008682727813720703,434.622257232666,1763260525.5748892,,0.0006604595109820366,,0.54701167345047
2793,0.0,0.0001915076281875372,261632,0.00014308755635283887,-0.00772528350353241,0.0011333106085658073,642.0,0.027761459350585938,435.8961429595947,1763260526.848775,,0.0008962536230683327,,0.5443950891494751
2824,,,264748,,,,,,439.32623195648193,1763260530.278864,500.0,,500.0,
2843,,,266748,,,,,,441.6001739501953,1763260532.552806,500.0,,500.0,
2857,0.0,0.0001734371471684426,268160,0.00013917050091549754,-4.366971552371979e-05,-0.0009112218394875526,646.0,-0.01323235034942627,443.3607563972473,1763260534.3133883,,0.0013832049444317818,,0.549319326877594
2882,0.0,0.00014927970187272877,270720,0.00013763441529590636,-0.002243306487798691,-0.00316716730594635,647.0,-0.0749744176864624,446.31795167922974,1763260537.2705836,,0.00026642531156539917,,0.5193837881088257
2890,0.0,0.0037878737784922123,271488,0.00013717358524445444,0.00038374215364456177,0.007137998007237911,648.0,-0.011923074722290039,447.1337785720825,1763260538.0864105,,0.0005756588652729988,,0.5092169046401978
2911,0.00390625,0.0002530333586037159,273664,0.000135867900098674,-0.020152967423200607,-0.0018315603956580162,650.0,-0.023948073387145996,449.46529364585876,1763260540.4179256,,0.004376665689051151,,0.5079582333564758
2935,0.0,0.00018337270012125373,276096,0.00013440860493574291,-0.0011282041668891907,0.0004005841910839081,651.0,-0.057891011238098145,452.12825775146484,1763260543.0808897,,0.00044913962483406067,,0.5604854226112366
2949,0.0,0.00025193660985678434,277632,0.00013348694483283907,-0.005337422713637352,0.008241860195994377,652.0,0.0752795934677124,453.82198429107666,1763260544.7746162,,0.0005920510739088058,,0.5695365071296692
2960,,,278748,,,,,,454.9916126728058,1763260545.9442446,500.0,,500.0,
2975,,,280248,,,,,,456.6985864639282,1763260547.6512184,500.0,,500.0,
2989,0.0,0.0005026838043704629,281600,0.00013110598956700414,0.005805607885122299,0.008477355353534222,655.0,0.042663514614105225,458.26598072052,1763260549.2186127,,0.0005767541006207466,,0.6178132891654968
2997,0.0,486.2969970703125,282368,0.00013064515951555222,0.0016463063657283783,-0.0012890072539448738,655.0,-8.26120376586914e-05,459.1172149181366,1763260550.0698469,,0.00024634506553411484,,0.5620312094688416
3011,,,283827,,,,,,460.7273018360138,1763260551.6799338,500.0,,500.0,
3051,,,287839,,,,,,465.3408501148224,1763260556.293482,500.0,,500.0,
3053,0.0,0.003039499744772911,288000,0.00012726573913823813,-0.0012378767132759094,0.002804393880069256,658.0,-0.07730507850646973,465.60249733924866,1763260556.5551293,,0.00017465371638536453,,0.5538352727890015
3066,,,289339,,,,,,467.07457089424133,1763260558.0272028,500.0,,500.0,
3070,0.0,0.00015402495046146214,289792,0.00012619046901818365,0.0009595640003681183,0.007575373165309429,659.0,-0.01511991024017334,467.64100337028503,1763260558.5936353,,0.0011799661442637444,,0.5631887912750244
3083,0.0,329.6285400390625,290944,0.000125499238492921,-0.002574421465396881,-0.0013393675908446312,660.0,-0.0001456737518310547,468.97458386421204,1763260559.9272158,,9.858515113592148e-05,,0.5933905839920044
3098,0.0,0.0001782348263077438,292352,0.00012465438339859247,-0.007275290787220001,0.00048413965851068497,661.0,-0.03758442401885986,470.6321256160736,1763260561.5847576,,0.00031937751919031143,,0.5479952096939087
3103,0.0,0.0001808092201827094,292864,0.0001243471633642912,-0.007112964987754822,-0.0022239554673433304,661.0,0.030117690563201904,471.2211389541626,1763260562.173771,,0.0005985815078020096,,0.5678796172142029
3127,0.0,0.0003400608547963202,295040,0.00012304147821851075,-0.0026577264070510864,0.0015732645988464355,662.0,-0.2171170711517334,473.84506845474243,1763260564.7977004,,6.062723696231842e-05,,0.6074760556221008
3129,,,295108,,,,,,473.8947148323059,1763260564.8473468,24.0,,24.0,
3141,,,296216,,,,,,475.24176239967346,1763260566.1943944,108.0,,108.0,
3143,0.0,0.017635256052017212,296448,0.00012219662312418222,9.572505950927734e-05,0.0016306927427649498,663.0,-10.715919494628906,475.51542353630066,1763260566.4680555,,0.00017537083476781845,,0.5425546765327454
3146,,,296716,,,,,,475.8254761695862,1763260566.7781081,500.0,,500.0,
3170,0.0,0.00033453950891271234,299264,0.00012050691293552518,0.002769678831100464,0.004472174681723118,664.0,0.07921773195266724,478.632958650589,1763260569.5855906,,0.00028152670711278915,,0.5799553394317627
3183,0.0,561.249267578125,300416,0.0001198156678583473,0.0008843699470162392,-0.0033442024141550064,665.0,-0.0003675222396850586,479.9029619693756,1763260570.855594,,0.00012533925473690033,,0.5024997591972351
3188,0.0,547.6754150390625,300928,0.00011950844782404602,-0.008457116782665253,0.0004852181300520897,665.0,-0.0004761219024658203,480.4331901073456,1763260571.385822,,0.0005988376215100288,,0.5487446784973145
3217,0.0,494.85858154296875,303872,0.00011774193262681365,-0.0028326399624347687,-0.000515379011631012,668.0,-0.0005373954772949219,483.2724435329437,1763260574.2250755,,0.00017951428890228271,,0.5800964832305908
3224,0.0,674.8907470703125,304512,0.00011735790758393705,0.0008127763867378235,0.00010042451322078705,668.0,-0.00014853477478027344,483.9310190677643,1763260574.883651,,5.671754479408264e-06,,0.5108234286308289
3247,,,306907,,,,,,486.0476803779602,1763260577.0003123,500.0,,500.0,
3250,0.0,0.00046403129817917943,307200,0.00011574500967981294,-0.024872969835996628,0.007914057932794094,670.0,-0.12900137901306152,486.35099840164185,1763260577.3036304,,0.003093772567808628,,0.5073907971382141
3252,,,307407,,,,,,486.4888861179352,1763260577.441518,500.0,,500.0,
3255,0.0,0.003720243461430073,307584,0.00011551459465408698,0.0005391091108322144,-0.004145396873354912,671.0,0.050498008728027344,486.6900689601898,1763260577.642701,,0.000231938436627388,,0.5833407640457153
3259,0.0,589.630615234375,307968,0.00011528417962836102,0.0009620189666748047,-0.004925387911498547,671.0,-0.0007138252258300781,487.0620746612549,1763260578.0147066,,0.00011580158025026321,,0.5928806662559509
3272,0.0,0.0001698685809969902,309376,0.0001144393245340325,-0.0023046331480145454,0.003015735186636448,672.0,-0.02732217311859131,488.32479214668274,1763260579.277424,,4.5252032577991486e-05,,0.6144378185272217
3275,0.0,0.0033916388638317585,309632,0.00011428571451688185,0.0030571147799491882,-0.0052780210971832275,673.0,-0.12268054485321045,488.5506534576416,1763260579.5032854,,0.00013558194041252136,,0.5910995006561279
3276,0.0,0.0005280369659885764,309760,0.00011420890950830653,0.0016568340361118317,0.000740312971174717,673.0,-0.35848355293273926,488.6613929271698,1763260579.6140249,,0.00040660519152879715,,0.5153670310974121
3296,0.0,0.003214797703549266,311168,0.00011336405441397801,-0.0030427686870098114,-0.003265378065407276,674.0,0.040176570415496826,490.02504563331604,1763260580.9776776,,0.0005641942843794823,,0.6156465411186218
3299,,,311501,,,,,,490.27987718582153,1763260581.2325091,500.0,,500.0,
3338,0.0,399.24237060546875,315136,0.0001109831064241007,0.00030482932925224304,0.00221109576523304,677.0,-0.0024312734603881836,493.64121556282043,1763260584.5938475,,1.940503716468811e-05,,0.5697184801101685
3351,0.0,0.0001903639204101637,316544,0.00011013825132977217,-0.004915149882435799,0.0027165180072188377,678.0,-0.3137127161026001,494.9166762828827,1763260585.8693082,,0.0002776728942990303,,0.5600576996803284
3357,,,317068,,,,,,495.4091589450836,1763260586.361791,500.0,,500.0,
3360,0.0,0.00023908106959424913,317440,0.00010960061626974493,0.000544428825378418,-0.0013545053079724312,679.0,-0.5838490724563599,495.73991560935974,1763260586.6925476,,7.969047874212265e-05,,0.5371882319450378
3398,0.0,0.0037266716826707125,321152,0.00010737327102106065,-0.003659188747406006,0.0034198053181171417,682.0,-0.1583395004272461,499.1096053123474,1763260590.0622373,,0.0005232729017734528,,0.5656277537345886
3401,,,321451,,,,,,499.34790778160095,1763260590.3005397,500.0,,500.0,
3406,,,321951,,,,,,499.83310770988464,1763260590.7857397,500.0,,500.0,
3407,0.0,435.2434997558594,322048,0.0001068356359610334,0.008107852190732956,0.003358222544193268,683.0,-0.0002944469451904297,499.9341037273407,1763260590.8867357,,0.00044135749340057373,,0.5434595942497253
3419,0.0,0.0002302390057593584,323328,0.0001060675858752802,-0.004132714122533798,0.0012702690437436104,684.0,0.06324231624603271,501.0877208709717,1763260592.0403528,,0.0003742193803191185,,0.5130844116210938
3426,0.0,298.21820068359375,323968,0.0001056835608324036,-1.3083219528198242e-05,0.004943415522575378,684.0,-0.0011005401611328125,501.684663772583,1763260592.6372957,,0.00011757388710975647,,0.5138649344444275
3428,0.0,0.00031485891668125987,324224,0.00010552995081525296,0.000811506062746048,0.00019966717809438705,684.0,-0.4886695146560669,501.9061233997345,1763260592.8587554,,0.00022174324840307236,,0.5621653199195862
