_step,losses/policy_loss,charts/episodic_length,charts/episodic_return,global_step,losses/approx_kl,losses/old_approx_kl,_runtime,charts/SPS,losses/entropy,losses/clipfrac,charts/learning_rate,losses/explained_variance,losses/value_loss,_timestamp
1873,0.007583312690258026,,,163584,0.0004276968538761139,0.004090495407581329,320.1429331302643,560.0,0.3912106156349182,0.0,0.00020192012016195804,-0.004648804664611816,520.9076538085938,1763260411.095709
1877,,500.0,500.0,164022,,,320.6351249217987,,,,,,,1763260411.5879009
1886,0.0008278712630271912,,,164992,0.005570306442677975,-0.012244627811014652,322.33973383903503,561.0,0.36804503202438354,0.0078125,0.00020107526506762952,-5.684226036071777,0.0014431728050112724,1763260413.2925098
1895,0.004728027619421482,,,165888,0.009689833037555218,-0.030439140275120735,323.7299430370331,561.0,0.48401695489883423,0.017578125,0.00020053763000760227,-2.281780481338501,0.0017936662770807743,1763260414.682719
1903,-0.010630881413817406,,,166656,0.0015548281371593475,0.004844002425670624,324.6914265155792,562.0,0.43147265911102295,0.0,0.00020007679995615035,-3.730515480041504,0.01161876879632473,1763260415.6442025
1906,,500.0,500.0,167022,,,325.02679777145386,,,,,,,1763260415.9795737
1918,0.0017844736576080322,,,168192,5.129072815179825e-05,0.001415160484611988,326.5664165019989,564.0,0.36642786860466003,0.0,0.0001991551398532465,0.5591681003570557,0.0034340331330895424,1763260417.5191925
1920,-0.015499331057071686,,,168448,0.004417735151946545,0.000622892752289772,326.84914350509644,564.0,0.36509931087493896,0.00390625,0.00019900152983609587,-0.09852826595306396,0.02646894007921219,1763260417.8019195
1945,0.0010804645717144012,,,171008,0.00023815594613552094,0.0024361368268728256,329.920747756958,567.0,0.23648622632026672,0.0,0.0001974654442165047,-4.229564189910889,0.001561456359922886,1763260420.8735237
1959,-0.023030981421470642,,,172416,0.0019350331276655197,0.018888840451836586,331.66525530815125,568.0,0.34169119596481323,0.009765625,0.00019662058912217617,-5.2500176429748535,0.002894969889894128,1763260422.6180313
1973,0.0006622150540351868,,,173824,0.00019704177975654602,0.0029184874147176743,333.41135907173157,570.0,0.3423824906349182,0.0,0.00019577573402784765,-0.2961078882217407,0.002250425051897764,1763260424.364135
1985,,500.0,500.0,175022,,,335.33281445503235,,,,,,,1763260426.2855904
1991,-0.0020397454500198364,,,175616,0.0004460904747247696,0.003332100808620453,336.3887495994568,570.0,0.35567352175712585,0.0,0.00019470046390779316,0.019732177257537842,589.117919921875,1763260427.3415256
2002,-0.03947467729449272,,,176768,0.0056169163435697556,0.03863153234124184,338.2442727088928,570.0,0.3685379922389984,0.00390625,0.00019400921883061528,0.548049807548523,0.00265061529353261,1763260429.1970487
2007,-0.023996099829673767,,,177280,0.005714927799999714,0.018038567155599594,339.11801838874817,570.0,0.2864855229854584,0.046875,0.000193701998796314,-0.13608789443969727,0.005766190122812986,1763260430.0707943
2016,-0.033684924244880676,,,178176,0.005851461552083492,0.018757469952106476,340.646226644516,570.0,0.23658457398414612,0.01953125,0.00019316436373628676,0.73868727684021,0.0029739777091890574,1763260431.5990026
2019,,500.0,500.0,178522,,,341.066025018692,,,,,,,1763260432.018801
2024,,500.0,500.0,179022,,,341.9654884338379,,,,,,,1763260432.9182644
2027,-0.007507119327783585,,,179328,0.00223577581346035,0.004669738933444023,342.559148311615,570.0,0.35669928789138794,0.005859375,0.00019247311865910888,-4.051549911499023,0.002994050271809101,1763260433.5119243
2029,,500.0,500.0,179522,,,342.8093650341034,,,,,,,1763260433.762141
2034,,500.0,500.0,180022,,,343.6968159675598,,,,,,,1763260434.649592
2045,0.008813314139842987,,,181120,0.0015490725636482239,0.007294541224837303,345.2208824157715,571.0,0.3849172592163086,0.0,0.0001913978485390544,0.006261706352233887,415.16632080078125,1763260436.1736584
2051,-0.00725758820772171,,,181760,0.002605060115456581,-0.001117585226893425,345.9714620113373,572.0,0.327633798122406,0.01171875,0.0001910138234961778,0.8152580261230469,0.0005051859188824892,1763260436.924238
2052,0.00995597243309021,,,181888,0.010809347964823246,-0.0007130792364478111,346.1094422340393,572.0,0.3847220242023468,0.046875,0.00019093701848760247,0.7649957537651062,0.0016342296730726957,1763260437.0622182
2070,-0.0010768547654151917,,,183680,0.00014561228454113007,0.0008347723633050919,348.20648550987244,574.0,0.3217853307723999,0.0,0.000189861748367548,0.3841548562049866,0.0037969364784657955,1763260439.1592615
2076,-0.013387525454163551,,,184320,0.005887209437787533,0.007401397451758385,348.97692370414734,575.0,0.3486107587814331,0.033203125,0.0001894777233246714,-0.26661622524261475,0.002716016722843051,1763260439.9296997
2093,,500.0,500.0,186022,,,351.5206894874573,,,,,,,1763260442.4734654
2094,0.01710280030965805,,,186112,0.0021491926163434982,-0.000324128195643425,351.74840927124023,575.0,0.3917787969112396,0.001953125,0.0001884024532046169,0.014990925788879395,430.7703552246094,1763260442.7011852
2117,,500.0,500.0,188522,,,355.7334806919098,,,,,,,1763260446.6862566
2141,-0.01843445748090744,,,190976,0.007727726362645626,0.023877205327153206,360.1409683227539,575.0,0.437070369720459,0.017578125,0.00018548387743066996,-0.7446895837783813,0.0010566676501184702,1763260451.0937443
2146,-0.0027231797575950623,,,191488,0.0008220160380005836,0.0025390302762389183,361.0972971916199,575.0,0.42730700969696045,0.0,0.00018517665739636868,-0.6011037826538086,0.0007884367369115353,1763260452.0500731
2147,,500.0,500.0,191522,,,361.1468930244446,,,,,,,1763260452.099669
2148,0.0010173991322517395,,,191616,8.219480514526367e-05,-0.000952698290348053,361.37104535102844,575.0,0.40763920545578003,0.0,0.00018509985238779336,0.0015987753868103027,367.7188415527344,1763260452.3238213
2155,-0.003951285965740681,,,192384,0.009304787032306194,0.0017040371894836426,362.66496777534485,575.0,0.4582514762878418,0.03515625,0.00018463902233634144,-0.2378389835357666,0.001214615534991026,1763260453.6177437
2172,-0.011643415316939354,,,194048,0.0013534128665924072,-0.0007242169231176376,365.6662950515747,575.0,0.38372135162353516,0.005859375,0.00018364055722486228,0.0011705756187438965,424.0943603515625,1763260456.619071
2185,0.004473939538002014,,,195456,0.0007646288722753525,0.0006969422101974487,368.02658677101135,575.0,0.3450626730918884,0.0,0.00018279570213053375,-7.439107894897461,0.0012721584644168615,1763260458.9793627
2192,-0.004153594374656677,,,196096,0.00034517794847488403,0.003803536295890808,368.867525100708,576.0,0.4325595498085022,0.0,0.00018241167708765715,-0.0015978813171386719,464.6702880859375,1763260459.820301
2198,0.004760153591632843,,,196736,0.0002739410847425461,-0.002809682860970497,369.5919427871704,576.0,0.4185282588005066,0.0,0.00018202765204478055,-4.80722188949585,0.00868374202400446,1763260460.5447187
2199,-0.0017685145139694214,,,196864,0.0005889777094125748,0.010137733072042465,369.746808052063,576.0,0.4298386573791504,0.005859375,0.00018195084703620523,-3.0347700119018555,0.0011967559112235904,1763260460.699584
2211,,500.0,500.0,198022,,,371.14656233787537,,,,,,,1763260462.0993383
2214,0.0027145748026669025,,,198400,0.0005762241780757904,0.001875355839729309,371.5667140483856,578.0,0.41292792558670044,0.0,0.0001810291869333014,-0.6509615182876587,0.0010429286630824208,1763260462.51949
2220,,500.0,500.0,199022,,,372.223183631897,,,,,,,1763260463.1759596
2223,-0.002521313726902008,,,199296,0.0010813381522893906,-0.004255305975675583,372.6414592266083,579.0,0.3216840326786041,0.0,0.00018049155187327415,-2.8851401805877686,0.0008454157505184412,1763260463.5942352
2225,,500.0,500.0,199522,,,372.82763624191284,,,,,,,1763260463.7804122
2226,-0.0004742927849292755,,,199552,0.00020904093980789185,-0.0010449178516864777,372.954918384552,579.0,0.38802284002304077,0.0,0.0001803379418561235,-0.0006656646728515625,520.6661376953125,1763260463.9076943
2227,-0.003814205527305603,,,199680,6.875302642583847e-05,-0.0013893889263272285,373.0991358757019,579.0,0.2781338691711426,0.0,0.0001802611368475482,0.16713446378707886,0.0137011194601655,1763260464.0519118
2231,0.0028685852885246277,,,200064,0.0002457890659570694,-0.0008164923638105392,373.5817217826843,579.0,0.3454982042312622,0.0,0.00018003072182182223,-0.005715489387512207,276.9239196777344,1763260464.5344977
2235,,500.0,500.0,200522,,,374.05948972702026,,,,,,,1763260465.0122657
2241,-0.0009689889848232269,,,201088,0.00025045592337846756,-0.003833492286503315,374.7845814228058,580.0,0.3688494563102722,0.0,0.00017941628175321966,-0.0006619691848754883,332.12823486328125,1763260465.7373574
2248,-0.01609763130545616,,,201856,0.00142773799598217,-0.0110846646130085,375.63791584968567,581.0,0.3335704803466797,0.0,0.00017895545170176774,0.27389925718307495,0.00047331827227026224,1763260466.5906918
2250,,500.0,500.0,202022,,,375.8167383670807,,,,,,,1763260466.7695143
2253,0.00047084689140319824,,,202368,0.00013779103755950928,-0.0019446779042482376,376.25557041168213,581.0,0.42616552114486694,0.0,0.00017864823166746646,-0.41677677631378174,0.0011752552818506956,1763260467.2083464
2272,-0.004646463319659233,,,204288,0.0017877928912639618,0.0007121451199054718,378.491902589798,583.0,0.37943539023399353,0.005859375,0.00017749615653883666,-0.5496275424957275,0.00036453711800277233,1763260469.4446785
2280,0.0004142448306083679,,,205056,2.3944303393363953e-05,-8.109025657176971e-05,379.38792634010315,584.0,0.3516075611114502,0.0,0.00017703532648738474,-0.0022238492965698242,558.2438354492188,1763260470.3407023
2295,-0.0012188702821731567,,,206592,7.988046854734421e-05,-0.0022490425035357475,381.1571514606476,585.0,0.4109877645969391,0.0,0.0001761136663844809,-0.000830531120300293,540.5046997070312,1763260472.1099274
2298,0.029778175055980682,,,206976,0.013417544774711132,-0.004593036137521267,381.58367228507996,586.0,0.4126981198787689,0.037109375,0.00017588325135875493,0.06161212921142578,0.00046746249427087605,1763260472.5364482
2310,-0.0025131218135356903,,,208128,0.0006241733208298683,0.007868005894124508,382.8405613899231,587.0,0.4414076805114746,0.0,0.00017519200628157705,-0.0004781484603881836,521.9879150390625,1763260473.7933373
2312,-0.023004435002803802,,,208384,0.0021150149405002594,0.02122003585100174,383.0814905166626,587.0,0.4554274082183838,0.001953125,0.0001750383962644264,-0.8399053812026978,0.0009034642716869712,1763260474.0342665
2318,,500.0,500.0,209022,,,383.68014693260193,,,,,,,1763260474.632923
2322,-0.01199340634047985,,,209408,0.01097266748547554,0.021278828382492065,384.1788868904114,588.0,0.46190145611763,0.03125,0.00017442395619582385,-0.49260103702545166,0.00044692412484437227,1763260475.1316628
2324,-0.023716479539871216,,,209536,0.0029114848002791405,0.007254305295646191,384.3305675983429,588.0,0.4583861231803894,0.017578125,0.00017434715118724853,0.001143038272857666,783.53955078125,1763260475.2833436
2329,-0.00900772213935852,,,210048,0.0005218712612986565,-0.002034987322986126,384.86525869369507,589.0,0.3818150460720062,0.001953125,0.00017403994570486248,0.0034755468368530273,714.715087890625,1763260475.8180346
2339,-0.0012075304985046387,,,211072,6.769131869077682e-05,0.0005965372547507286,385.98339080810547,590.0,0.4627510905265808,0.0,0.0001734255056362599,0.0037685036659240723,255.2286376953125,1763260476.9361668
2343,,500.0,500.0,211522,,,386.43108916282654,,,,,,,1763260477.383865
2348,,500.0,500.0,212022,,,387.0010600090027,,,,,,,1763260477.953836
2354,0.003797244280576706,,,212608,0.0003558872267603874,0.012799193151295185,387.7156627178192,591.0,0.4528151750564575,0.0,0.00017250384553335607,0.0024973154067993164,358.0914306640625,1763260478.6684387
2363,,500.0,500.0,213522,,,388.6921842098236,,,,,,,1763260479.6449602
2389,-0.006566116586327553,,,216192,0.000615742988884449,-0.008725184015929699,391.6671447753906,595.0,0.4186080992221832,0.0,0.0001703533052932471,0.07025355100631714,0.009140167385339737,1763260482.6199207
2394,-0.006692808121442795,,,216704,0.0012154839932918549,-0.01848517544567585,392.23606133461,595.0,0.4130241572856903,0.0,0.00017004608525894582,-0.052819252014160156,0.01518257800489664,1763260483.1888373
2426,,500.0,500.0,220022,,,396.0839595794678,,,,,,,1763260487.0367355
2430,-0.019765309989452362,,,220416,0.0026617394760251045,0.004133625887334347,396.6226603984833,598.0,0.45149052143096924,0.0078125,0.00016781874001026154,0.12860596179962158,0.0004755560657940805,1763260487.5754364
2449,-0.014274351298809052,,,222336,0.006872893311083317,0.013054776936769485,398.76774311065674,600.0,0.4014652371406555,0.01953125,0.00016666666488163173,-0.4032548666000366,0.0013655349612236023,1763260489.720519
2465,-0.021650508046150208,,,224000,0.004787900485098362,0.008178248070180416,401.295850276947,600.0,0.330731064081192,0.01171875,0.00016566819977015257,-0.47385096549987793,0.0007171134348027408,1763260492.2486262
2491,-0.004634561017155647,,,226560,0.0005232933908700943,-0.0016817934811115265,405.0202398300171,601.0,0.43371379375457764,0.0,0.00016413209959864616,-0.0018979310989379883,386.7801818847656,1763260495.9730158
2493,-0.008402392268180847,,,226816,0.0010129604488611221,-0.004660453647375107,405.43954157829285,601.0,0.329983651638031,0.00390625,0.00016397848958149552,-1.3366727828979492,0.0007092797895893455,1763260496.3923175
2506,0.002207290381193161,,,228096,8.642394095659256e-05,0.0002562934532761574,407.58565282821655,601.0,0.400299072265625,0.0,0.00016321043949574232,0.001081705093383789,643.9114990234375,1763260498.5384288
2514,0.008429720997810364,,,228992,0.0008219750598073006,-0.0009075785055756569,408.66161346435547,602.0,0.42602336406707764,0.0,0.00016267280443571508,-0.0826336145401001,0.0003121589543297887,1763260499.6143894
2515,,500.0,500.0,229022,,,408.68361616134644,,,,,,,1763260499.636392
2520,,500.0,500.0,229522,,,409.29068183898926,,,,,,,1763260500.2434578
2533,-0.009122593328356743,,,230912,0.0020883427932858467,0.01569192484021187,410.86229705810547,603.0,0.38535505533218384,0.0,0.0001615207438590005,-0.33708155155181885,0.00034544937079772353,1763260501.815073
2540,0.0003201626241207123,,,231552,2.0060688257217407e-06,0.0006570126861333847,411.6178288459778,604.0,0.37449783086776733,0.0,0.0001611367188161239,0.0012913942337036133,460.32330322265625,1763260502.5706048
2547,-0.009491316974163055,,,232320,0.0013725357130169868,0.00472570676356554,412.4547498226166,605.0,0.40671828389167786,0.0078125,0.00016067588876467198,-0.7357839345932007,0.0008057354716584086,1763260503.4075258
2570,-0.005462527275085449,,,234624,0.0004056403413414955,0.0026120664551854134,414.92929553985596,607.0,0.34443551301956177,0.0,0.00015929339861031622,-0.0019031763076782227,423.6337585449219,1763260505.8820715
2571,0.0017738845199346542,,,234752,0.0005935169756412506,0.002808231860399246,415.0437831878662,607.0,0.31406113505363464,0.0,0.0001592165936017409,-0.25722169876098633,0.009130621328949928,1763260505.9965591
2576,-0.005586137995123863,,,235264,0.0019447319209575653,-0.004176748916506767,415.6250669956207,607.0,0.3339173495769501,0.001953125,0.00015890937356743962,-0.3821190595626831,0.010436519049108028,1763260506.577843
2577,0.0032036639750003815,,,235392,0.0005253786221146584,-0.006329582072794437,415.7512044906616,607.0,0.3437350392341614,0.0,0.0001588325685588643,-0.19815218448638916,0.0006174990558065474,1763260506.7039804
2608,,500.0,500.0,238522,,,419.0792443752289,,,,,,,1763260510.0320203
2610,-0.0033561214804649353,,,238720,0.0005340790376067162,-0.0030397335067391396,419.30439043045044,610.0,0.480539470911026,0.0,0.00015683563833590597,0.07889044284820557,0.011974476277828217,1763260510.2571664
2630,-0.001309223473072052,,,240768,0.00013557728379964828,0.0020814063027501106,421.41123628616333,612.0,0.4839664399623871,0.0,0.00015560675819870085,-0.07892954349517822,0.007445808034390211,1763260512.3640122
2636,-0.002794809639453888,,,241408,0.0009084111079573631,0.019425032660365105,422.05535221099854,613.0,0.4186289310455322,0.0,0.00015522273315582424,0.3704962730407715,0.0005781046929769218,1763260513.0081282
2646,0.011528054252266884,,,242432,0.001902017742395401,-0.013680508360266685,423.15474104881287,614.0,0.44835329055786133,0.0078125,0.00015460829308722168,-0.29910409450531006,0.0007498241029679775,1763260514.107517
2647,,500.0,500.0,242522,,,423.19676637649536,,,,,,,1763260514.1495423
2648,-0.004866201430559158,,,242560,0.00017486326396465302,-0.006054027006030083,423.3083498477936,614.0,0.48413199186325073,0.0,0.00015453148807864636,-0.0005662441253662109,221.3410186767578,1763260514.2611258
2668,0.0009941011667251587,,,244608,0.00028943829238414764,-0.0032835695892572403,425.6630802154541,615.0,0.5385958552360535,0.0,0.00015330260794144124,-1.3709068298339844e-05,457.26690673828125,1763260516.6158562
2673,-0.009212881326675415,,,245120,0.00043263938277959824,-0.010355285368859768,426.2217800617218,616.0,0.4905836880207062,0.0,0.00015299538790713996,-0.0002675056457519531,351.2984313964844,1763260517.174556
2683,-0.0012367106974124908,,,246144,5.2724964916706085e-05,0.004360676743090153,427.3029296398163,617.0,0.4837912917137146,0.0,0.0001523809478385374,-3.4689903259277344e-05,0.016914645209908485,1763260518.2557056
2687,-0.002213507890701294,,,246528,0.0027456386014819145,0.003524147905409336,427.7123990058899,617.0,0.510258138179779,0.0,0.00015215053281281143,-3.731250762939453e-05,562.8969116210938,1763260518.665175
2689,0.010450683534145355,,,246784,0.0011085579171776772,-0.0022574951872229576,427.98905205726624,617.0,0.4442161023616791,0.00390625,0.0001519969227956608,0.07573860883712769,0.0015971220564097166,1763260518.941828
2692,0.006705276668071747,,,247040,0.0008711880072951317,0.00698701199144125,428.248681306839,617.0,0.4549522399902344,0.0,0.00015184331277851015,-8.809566497802734e-05,651.5702514648438,1763260519.2014573
2732,-0.0016323961317539215,,,251136,0.00018193572759628296,-0.0024183467030525208,432.5519618988037,621.0,0.3676861822605133,0.0,0.00014938556705601513,-0.0002722740173339844,334.4465637207031,1763260523.5047379
2752,-0.003013359382748604,,,253184,0.0008326740935444832,0.012292352505028248,434.7697730064392,623.0,0.46694496273994446,0.0,0.00014815668691881,-0.017209887504577637,0.0073332409374415874,1763260525.722549
2757,0.004438560456037521,,,253696,0.00021979212760925293,0.003602154552936554,435.3141026496887,623.0,0.44933468103408813,0.0,0.00014784946688450873,-0.1171424388885498,0.008778822608292103,1763260526.2668786
2772,-0.025375716388225555,,,255232,0.004043024033308029,-0.019999919459223747,436.98477482795715,624.0,0.430588960647583,0.009765625,0.00014692780678160489,-0.248854398727417,0.011313436552882195,1763260527.9375508
2782,-0.02681548148393631,,,256256,0.002162257209420204,0.0017046071588993073,438.0436305999756,625.0,0.49429818987846375,0.0,0.00014631336671300232,-0.05885875225067139,0.012031415477395058,1763260528.9964066
2783,-0.0064229462295770645,,,256384,0.004056173376739025,0.029308941215276718,438.18368005752563,625.0,0.42516183853149414,0.00390625,0.000146236561704427,-0.00048351287841796875,0.0016494066221639514,1763260529.136456
2793,0.007378317415714264,,,257408,0.009280913509428501,0.01751605048775673,439.15324425697327,626.0,0.4216238260269165,0.029296875,0.00014562212163582444,0.04107731580734253,0.0008116902899928391,1763260530.1060202
2824,,500.0,500.0,260522,,,442.5430819988251,,,,,,,1763260533.495858
2843,,500.0,500.0,262522,,,444.6430399417877,,,,,,,1763260535.595816
2857,0.006453540176153183,,,263936,0.0004432136192917824,-0.01500073540955782,446.2455298900604,631.0,0.47801417112350464,0.0,0.0001417050661984831,-0.8683955669403076,0.0007178426603786647,1763260537.1983058
2882,-0.011387523263692856,,,266496,0.0012121554464101791,-0.008130624890327454,448.97353315353394,633.0,0.49590879678726196,0.0,0.0001401689660269767,0.060067832469940186,0.001197510282509029,1763260539.926309
2890,-0.00038261711597442627,,,267264,3.272201865911484e-05,0.0005962541326880455,449.8271279335022,634.0,0.4311445355415344,0.0,0.00013970813597552478,-0.3249239921569824,0.009058059193193913,1763260540.779904
2911,-0.006679050624370575,,,269440,0.0008749905973672867,0.0022311359643936157,452.15929651260376,635.0,0.43435925245285034,0.0,0.00013840245082974434,0.08333861827850342,0.0005476197693496943,1763260543.1120725
2935,-0.0030782856047153473,,,271872,0.0020889192819595337,-0.0026069171726703644,454.76272320747375,637.0,0.48507604002952576,0.0078125,0.00013694317021872848,-0.05855965614318848,0.0009998187888413668,1763260545.7154992
2949,-0.008723646402359009,,,273280,0.001833203248679638,-0.004167552106082439,456.2695560455322,638.0,0.4963606297969818,0.0,0.00013609831512439996,-0.5415831804275513,0.001837948220781982,1763260547.222332
2960,0.004509644582867622,,,274432,0.0008871424943208694,0.004739122465252876,457.52271485328674,639.0,0.4334670901298523,0.0,0.00013540707004722208,-1.2287180423736572,0.0018492607632651925,1763260548.4754908
2975,0.0008599236607551575,,,275968,0.00046200118958950043,-0.0032356809824705124,459.12448263168335,640.0,0.47889044880867004,0.0,0.00013448540994431823,-0.8015363216400146,0.001444457215256989,1763260550.0772586
2989,0.0032133497297763824,,,277376,0.0004222691059112549,-0.0016649477183818817,460.66631865501404,641.0,0.499650776386261,0.0,0.0001336405548499897,0.3033115267753601,0.0012657929910346866,1763260551.6190946
2997,0.022050485014915466,,,278144,0.0016550393775105476,-0.0013939039781689644,461.49196457862854,642.0,0.4715792238712311,0.0,0.0001331797247985378,0.0010894536972045898,247.33670043945312,1763260552.4447405
3011,0.0012032464146614075,,,279552,0.00024679768830537796,-0.0032779397442936897,463.0480754375458,643.0,0.4465618133544922,0.0,0.00013233486970420927,0.0001602768898010254,373.5845642089844,1763260554.0008514
3051,-0.0047874003648757935,,,283648,0.00019155535846948624,-0.0010991496965289116,467.4560441970825,646.0,0.45624279975891113,0.0,0.00012987710942979902,-0.000209808349609375,0.004396222997456789,1763260558.4088202
3053,0.002538159489631653,,,283904,0.0008976133540272713,0.0013170605525374413,467.7270746231079,646.0,0.47732409834861755,0.0,0.00012972349941264838,-0.5230967998504639,0.0006572249694727361,1763260558.6798506
3066,-0.0003740638494491577,,,285184,1.1022202670574188e-05,0.0010092342272400856,469.11588621139526,647.0,0.4298956096172333,0.0,0.00012895544932689518,0.3380998373031616,0.006777971517294645,1763260560.0686622
3070,-0.0011932924389839172,,,285568,0.0003632921725511551,-0.010408487170934677,469.5424818992615,647.0,0.4412553906440735,0.0,0.00012872503430116922,-1.2278556823730469e-05,376.9110107421875,1763260560.4952579
3083,0.0002877861261367798,,,286976,0.00029008742421865463,-0.008857819251716137,471.04053235054016,648.0,0.35655272006988525,0.0,0.0001278801792068407,0.14204007387161255,0.0005230007227510214,1763260561.9933083
3098,-0.0027623139321804047,,,288512,0.00023001153022050858,6.094295531511307e-05,472.7714056968689,649.0,0.47323912382125854,0.0,0.00012695851910393685,-0.05348396301269531,0.0004998662043362856,1763260563.7241817
3103,,500.0,500.0,289022,,,473.26817774772644,,,,,,,1763260564.2209537
3127,-0.0041389912366867065,,,291456,0.001417446881532669,0.0021099522709846497,475.9174151420593,651.0,0.5146856307983398,0.0,0.00012519201845861971,-0.3490293025970459,0.001414372236467898,1763260566.870191
3129,0.003849029541015625,,,291584,0.0017374446615576744,-0.00028572138398885727,476.07777190208435,651.0,0.39100876450538635,0.0,0.0001251152134500444,0.0003688931465148926,374.27593994140625,1763260567.0305479
3141,-0.009755142033100128,,,292864,0.005669740028679371,0.009716731496155262,477.43586802482605,652.0,0.46973568201065063,0.025390625,0.0001243471633642912,-1.0693066120147705,0.002379117999225855,1763260568.388644
3143,,500.0,500.0,293022,,,477.5658211708069,,,,,,,1763260568.5185971
3146,0.00042444467544555664,,,293376,0.003036990761756897,0.00870012491941452,477.9359402656555,652.0,0.43707501888275146,0.005859375,0.0001240399433299899,-0.14615070819854736,0.0014124142471700907,1763260568.8887162
3170,-0.0014079101383686066,,,295808,0.003559200093150139,-0.00022450648248195648,480.4987413883209,654.0,0.46507591009140015,0.0078125,0.00012258064816705883,0.3911322355270386,0.0014164443127810955,1763260571.4515173
3183,-0.004532460123300552,,,297088,0.0007626991719007492,-0.006202090531587601,481.80657172203064,655.0,0.4292450249195099,0.0,0.00012181259808130562,0.0002516508102416992,497.0970764160156,1763260572.7593477
3188,0.0008271075785160065,,,297600,0.00012050196528434753,0.004454687237739563,482.3277552127838,655.0,0.4782782196998596,0.0,0.00012150537804700434,-0.0006802082061767578,625.6234741210938,1763260573.2805312
3217,-0.00030989572405815125,,,300544,1.0595656931400299e-05,-0.0010532001033425331,485.1308705806732,658.0,0.5182881355285645,0.0,0.00011973886284977198,0.0003159046173095703,564.4083251953125,1763260576.0836465
3224,-0.015897784382104874,,,301312,0.0018874239176511765,-0.005185570567846298,485.8261704444885,658.0,0.43704867362976074,0.0,0.00011927803279832006,-0.3993438482284546,0.0006243519019335508,1763260576.7789464
3247,0.006723377853631973,,,303616,0.000498439185321331,0.0029994500800967216,487.90880131721497,660.0,0.455080509185791,0.0,0.00011789554264396429,-0.0005857944488525391,461.8854675292969,1763260578.8615773
3250,-0.00019754469394683838,,,304000,6.060115993022919e-06,-0.00048235710710287094,488.2486627101898,661.0,0.47642266750335693,0.0,0.00011766512761823833,0.006521046161651611,0.000687472231220454,1763260579.2014387
3252,0.0010666847229003906,,,304128,0.00011035799980163574,0.000514153391122818,488.3609209060669,661.0,0.4965384900569916,0.0,0.00011758832260966301,1.9788742065429688e-05,525.1124267578125,1763260579.3136969
3255,-0.001960933208465576,,,304512,9.621120989322662e-05,-0.00016556121408939362,488.6945607662201,661.0,0.4614642262458801,0.0,0.00011735790758393705,-0.21530306339263916,0.0008410501759499311,1763260579.6473367
3259,-0.014003105461597443,,,304896,0.0011266563087701797,0.0028680898249149323,489.06392645835876,661.0,0.5188900828361511,0.0,0.00011712749255821109,-0.05058765411376953,0.0012893792008981109,1763260580.0167024
3272,4.6873465180397034e-05,,,306176,0.00019853375852108002,0.007825950160622597,490.2191262245178,663.0,0.43115589022636414,0.0,0.0001163594497484155,-0.26749956607818604,0.008213674649596214,1763260581.1719022
3275,,500.0,500.0,306522,,,490.47098898887634,,,,,,,1763260581.423765
3276,0.0004484616219997406,,,306560,5.248654633760452e-05,0.0012543844059109688,490.55434560775757,663.0,0.4224088191986084,0.0,0.00011612903472268954,0.0011615753173828125,351.78961181640625,1763260581.5071216
3296,-0.0007063373923301697,,,308608,4.35439869761467e-05,0.00036992039531469345,492.4102008342743,665.0,0.48463964462280273,0.0,0.00011490015458548442,0.00019228458404541016,761.11962890625,1763260583.3629768
3299,0.0015205293893814087,,,308864,6.0488469898700714e-05,0.000826043076813221,492.6353449821472,665.0,0.38019734621047974,0.0,0.00011474654456833377,0.003787100315093994,577.193603515625,1763260583.588121
3338,,500.0,500.0,312730,,,496.09519124031067,,,,,,,1763260587.0479672
3351,-0.0030436478555202484,,,314112,0.0002957051619887352,0.003371034748852253,497.3849256038666,669.0,0.4495384693145752,0.001953125,0.00011159753921674564,-0.008823752403259277,0.001042907708324492,1763260588.3377016
3357,,500.0,500.0,314730,,,497.866140127182,,,,,,,1763260588.818916
3360,1.852773129940033e-05,,,315008,0.0005646040663123131,-0.0021089380607008934,498.16411209106445,670.0,0.41584905982017517,0.0,0.00011105991143267602,0.019216597080230713,0.0025408936198800802,1763260589.116888
3398,0.006859343498945236,,,318848,0.0005003530532121658,-0.0056620631366968155,501.673171043396,673.0,0.4704437851905823,0.0,0.00010875576117541641,0.00014925003051757812,174.13595581054688,1763260592.625947
3401,,500.0,500.0,319230,,,501.9370086193085,,,,,,,1763260592.8897846
3406,,500.0,500.0,319730,,,502.3777422904968,,,,,,,1763260593.3305182
3407,0.009404398500919342,,,319744,0.0007798913866281509,0.003990933299064636,502.4838502407074,674.0,0.5600396394729614,0.0,0.00010821812611538917,0.00019627809524536133,721.5307006835938,1763260593.4366262
3419,-0.009051043540239334,,,321024,0.000601387582719326,0.00017221178859472275,503.6426911354065,675.0,0.5352690815925598,0.0,0.00010745007602963597,0.07170963287353516,0.0015552970580756664,1763260594.595467
3426,,500.0,500.0,321730,,,504.274085521698,,,,,,,1763260595.2268615
3428,-0.005443574860692024,,,321920,0.00036517437547445297,0.0053157443180680275,504.5027027130127,676.0,0.45852625370025635,0.0,0.00010691244096960872,-0.272208571434021,0.007719575893133879,1763260595.4554787
3435,-0.0003168247640132904,,,322688,0.00036978069692850113,0.002287001349031925,505.22694659233093,676.0,0.4388872981071472,0.0,0.0001064516109181568,-0.006761074066162109,0.0007191146141849458,1763260596.1797225
