losses/policy_loss,charts/episodic_length,losses/entropy,losses/clipfrac,losses/approx_kl,charts/episodic_return,_timestamp,losses/value_loss,global_step,_step,_runtime,charts/learning_rate,losses/explained_variance,charts/SPS,losses/old_approx_kl
0.00032868050038814545,,0.44133898615837097,0.0,0.0002968236804008484,,1763260400.3566723,0.003125255461782217,157056,1745,310.23521733283997,0.00020583717559929937,0.04469716548919678,559.0,-0.00033264607191085815
-0.0002970099449157715,,0.4920671284198761,0.0,3.487803041934967e-06,,1763260401.5956569,474.2081298828125,157824,1753,311.4742019176483,0.00020537634554784745,-4.374980926513672e-05,559.0,0.000583152286708355
-0.014399632811546326,,0.4170599579811096,0.0,0.0007807658985257149,,1763260401.821017,0.0042578596621751785,157952,1754,311.6995620727539,0.00020529954053927213,0.1544935703277588,559.0,0.007395113818347454
0.0071656107902526855,,0.4627690315246582,0.0,0.0012585576623678207,,1763260403.850056,0.0005221751634962857,159104,1765,313.7286009788513,0.00020460829546209425,-1.3012080192565918,559.0,0.002515070140361786
-0.002685192972421646,,0.5275344252586365,0.0,0.00012603681534528732,,1763260404.3075912,585.53125,159360,1768,314.18613624572754,0.0002044546854449436,-0.0004894733428955078,559.0,0.003227253444492817
,500.0,,,,500.0,1763260405.8177302,,160310,1777,315.6962752342224,,,,
0.0012377575039863586,,0.47554752230644226,0.0,0.00023108161985874176,,1763260411.242242,0.00530348950996995,164480,1818,321.1207871437073,0.0002013824851019308,-0.19623315334320068,563.0,-0.004780752584338188
-0.005387812852859497,,0.5361287593841553,0.0,0.00042358599603176117,,1763260411.9613142,0.005177164450287819,164992,1823,321.83985924720764,0.00020107526506762952,-0.21177101135253906,564.0,-0.0015177186578512192
,500.0,,,,500.0,1763260415.9634144,,167810,1851,325.84195947647095,,,,
-0.0010067746043205261,,0.5842645764350891,0.0,0.00046543125063180923,,1763260416.5155258,460.00689697265625,168320,1856,326.39407086372375,0.0001990783348446712,-4.887580871582031e-05,566.0,0.0009404411539435387
-0.0012340769171714783,,0.5289034247398376,0.0,5.337130278348923e-05,,1763260417.9138954,0.00014838673814665526,169600,1868,327.7924404144287,0.000198310284758918,0.21883946657180786,568.0,-0.000712965615093708
-0.0030029350891709328,,0.5800349712371826,0.0,0.0019479747861623764,,1763260418.483442,0.0002738359908107668,170112,1873,328.36198711395264,0.00019800307927653193,-0.36580777168273926,568.0,-2.3113563656806946e-05
-0.0100177600979805,,0.5621317625045776,0.0,0.0006093215197324753,,1763260418.921015,0.005306444596499205,170496,1877,328.79956007003784,0.00019777266425080597,-0.24760305881500244,569.0,0.0025303252041339874
0.0025078654289245605,,0.5598636865615845,0.0,8.656550198793411e-05,,1763260419.902752,642.1693115234375,171392,1886,329.7812969684601,0.00019723502919077873,-5.1975250244140625e-05,570.0,-0.00011874455958604813
,500.0,,,,500.0,1763260420.9293478,,172310,1895,330.80789279937744,,,,
0.0012321919202804565,,0.5337471961975098,0.001953125,0.002181878313422203,,1763260421.9110327,0.00020686344942077994,173184,1903,331.78957772254944,0.00019615975907072425,0.009350776672363281,572.0,-0.01683422550559044
-0.001707661896944046,,0.5510026216506958,0.0,5.1721930503845215e-05,,1763260422.2005873,0.004470702260732651,173440,1906,332.0791323184967,0.0001960061490535736,-0.06442224979400635,572.0,0.0010074358433485031
0.0027976687997579575,,0.515449047088623,0.0,0.001052863895893097,,1763260423.55056,0.0002786849217955023,174720,1918,333.42910504341125,0.0001952380989678204,-0.12304174900054932,574.0,-0.011867441236972809
1.0658055543899536e-05,,0.5123803615570068,0.0,0.00012715905904769897,,1763260423.7054958,545.89111328125,174848,1920,333.58404088020325,0.00019516129395924509,2.372264862060547e-05,574.0,-0.002565031871199608
0.0018953047692775726,,0.4795297682285309,0.0,2.9697082936763763e-05,,1763260427.6443563,428.7881164550781,177408,1945,337.5229012966156,0.00019362519378773868,-9.703636169433594e-05,575.0,-0.0011313585564494133
0.0016410499811172485,,0.4909471273422241,0.0,3.364216536283493e-05,,1763260430.1241865,580.6620483398438,178816,1959,340.00273156166077,0.00019278033869341016,8.809566497802734e-05,575.0,0.0007145879790186882
,500.0,,,,500.0,1763260432.538505,,180310,1973,342.4170501232147,,,,
-0.009075790643692017,,0.4468746781349182,0.001953125,0.0009926864877343178,,1763260434.7702076,0.004895604681223631,181504,1985,344.6487526893616,0.00019116743351332843,-0.13356900215148926,575.0,0.001803719438612461
-0.008083797991275787,,0.5453361868858337,0.0,0.0009053656831383705,,1763260435.6636722,0.0003220942453481257,182144,1991,345.5422172546387,0.00019078340847045183,0.00856715440750122,575.0,-0.010115277953445911
-0.011158198118209839,,0.4435226023197174,0.013671875,0.004367235116660595,,1763260436.9767897,0.00020067855075467378,183296,2002,346.85533475875854,0.00019009216339327395,-0.5767710208892822,577.0,-0.0201239176094532
-0.0001394227147102356,,0.5009320378303528,0.0,0.0021421611309051514,,1763260437.5048716,0.00012162298662588,183808,2007,347.38341665267944,0.00018978494335897267,-0.01216268539428711,577.0,0.006641119718551636
-0.003357507288455963,,0.47027456760406494,0.0,0.0007226672023534775,,1763260438.4960806,0.00018181520863436162,184704,2016,348.3746256828308,0.00018924730829894543,-0.0937265157699585,578.0,0.003920100629329681
0.001664578914642334,,0.4203622341156006,0.0,0.00013031158596277237,,1763260438.8198197,0.004456955008208752,184960,2019,348.69836473464966,0.0001890936982817948,0.16401231288909912,579.0,0.0007540946826338768
-0.011323913931846619,,0.44485682249069214,0.0,0.0005256617441773415,,1763260439.3828325,0.005053935572504997,185472,2024,349.2613775730133,0.0001887864782474935,-0.3520559072494507,579.0,0.0029857615008950233
,500.0,,,,500.0,1763260439.695577,,185810,2027,349.5741219520569,,,,
-0.0031636208295822144,,0.4313291907310486,0.0,0.0003598947077989578,,1763260439.986436,0.004423358477652073,185984,2029,349.8649809360504,0.00018847925821319222,-0.06603240966796875,580.0,-0.0008871760219335556
-0.004258256405591965,,0.40905043482780457,0.0,0.0002566678449511528,,1763260440.5610642,0.005061176605522633,186496,2034,350.4396092891693,0.00018817203817889094,-0.020413756370544434,580.0,-0.0021408116444945335
-0.004821509122848511,,0.4620433747768402,0.0,0.0003715045750141144,,1763260442.5687554,0.0002436732465866953,187648,2045,352.44730043411255,0.00018748079310171306,0.006871700286865234,580.0,0.004071308299899101
-0.0051239728927612305,,0.44112417101860046,0.009765625,0.005145220085978508,,1763260443.7391162,6.120005127741024e-05,188288,2051,353.6176612377167,0.00018709676805883646,0.019645869731903076,580.0,0.005617642775177956
,500.0,,,,500.0,1763260443.7790785,,188310,2052,353.6576235294342,,,,
-0.00043594278395175934,,0.5210303068161011,0.0,0.0006502093747258186,,1763260447.1765983,0.00026619998971000314,190208,2070,357.05514335632324,0.00018594470748212188,-0.018824219703674316,580.0,-0.0008808998391032219
,500.0,,,,500.0,1763260448.1207016,,190810,2076,357.99924659729004,,,,
-0.009235277771949768,,0.5006051659584045,0.0,0.0009985025972127914,,1763260451.363696,0.004865877330303192,192512,2093,361.2422411441803,0.00018456221732776612,-0.019541144371032715,579.0,-0.011630035936832428
-0.005734454840421677,,0.536910355091095,0.0,0.0018207831308245659,,1763260451.587469,0.00043806893518194556,192640,2094,361.4660141468048,0.0001844854123191908,-0.015400171279907227,579.0,0.0010130545124411583
-0.0031734160147607327,,0.5945534706115723,0.0,0.0003951955586671829,,1763260455.848666,0.0056495051831007,194944,2117,365.72721099853516,0.00018310292216483504,-0.039302706718444824,579.0,-0.003980349749326706
0.0023483484983444214,,0.5879577994346619,0.0,0.0005697840824723244,,1763260459.478291,676.8043212890625,196992,2141,369.35683608055115,0.0001818740420276299,9.375810623168945e-05,579.0,0.007746648974716663
0.00022609345614910126,,0.5606867671012878,0.0,0.0004647430032491684,,1763260460.085004,563.2958984375,197504,2146,369.9635491371155,0.00018156682199332863,1.895427703857422e-05,579.0,0.008008116856217384
-0.0029952600598335266,,0.5621697306632996,0.0,0.00017477478832006454,,1763260460.209225,0.006802355404943228,197632,2147,370.087769985199,0.0001814900169847533,-0.15561902523040771,579.0,0.0060965558513998985
-0.020653316751122475,,0.5995827317237854,0.001953125,0.003046974539756775,,1763260460.3355443,0.0005756442551501095,197760,2148,370.2140893936157,0.000181413211976178,-0.16279959678649902,580.0,0.0008332710713148117
,500.0,,,,500.0,1763260461.0952005,,198423,2155,370.9737455844879,,,,
-0.008107051253318787,,0.5095909237861633,0.021484375,0.005069060251116753,,1763260463.1077023,0.00022174158948473632,200192,2172,372.9862473011017,0.0001799539168132469,-0.0702519416809082,582.0,0.029657136648893356
-0.014716051518917084,,0.49254709482192993,0.001953125,0.0015651369467377663,,1763260464.5476372,0.004238606430590153,201472,2185,374.42618227005005,0.0001791858667274937,-0.09257733821868896,583.0,-0.01303222868591547
-0.0037932321429252625,,0.6037236452102661,0.0,0.0006807567551732063,,1763260465.3577623,0.00017930851026903838,202240,2192,375.2363073825836,0.00017872503667604178,-0.21965205669403076,584.0,-0.0058774324133992195
,500.0,,,,500.0,1763260465.9559166,,202829,2198,375.83446168899536,,,,
0.0012690871953964233,,0.547534704208374,0.0,6.680935621261597e-05,,1763260466.0475848,397.9604187011719,202880,2199,375.92612981796265,0.00017834101163316518,1.6808509826660156e-05,585.0,-0.0005208998918533325
-0.0031028687953948975,,0.5655895471572876,0.0,0.00012378208339214325,,1763260467.4814203,0.0002582432352937758,204160,2211,377.35996532440186,0.00017757296154741198,0.009870767593383789,586.0,0.00023920834064483643
0.008206658065319061,,0.5354184508323669,0.0,0.0016371505334973335,,1763260467.7822876,558.4554443359375,204416,2214,377.6608326435089,0.00017741935153026134,-1.5139579772949219e-05,586.0,0.01803041249513626
-0.007336743175983429,,0.5432723164558411,0.0,0.00030938535928726196,,1763260468.471814,0.003437191713601351,205056,2220,378.3503589630127,0.00017703532648738474,0.014591872692108154,587.0,0.005969105288386345
,500.0,,,,500.0,1763260468.771668,,205329,2223,378.65021300315857,,,,
-0.0019089579582214355,,0.5372469425201416,0.0,0.00041451118886470795,,1763260469.0443919,0.004167409148067236,205568,2225,378.9229369163513,0.00017672810645308346,0.057086288928985596,587.0,-0.00786580890417099
-0.013623977079987526,,0.5056476593017578,0.0,0.0009287549182772636,,1763260469.1745617,0.0002458965464029461,205696,2226,379.05310678482056,0.00017665130144450814,0.12951278686523438,588.0,0.0008858731016516685
0.004859317094087601,,0.5706416368484497,0.0,0.0003836965188384056,,1763260469.3034573,0.0001278352428926155,205824,2227,379.1820023059845,0.00017657449643593282,0.14519727230072021,588.0,-0.004611670039594173
-0.013217993080615997,,0.5637716054916382,0.0,0.0011190306395292282,,1763260469.7398007,8.861944661475718e-05,206208,2231,379.6183457374573,0.00017634408141020685,0.13155251741409302,588.0,-0.008196534588932991
0.0004888474941253662,,0.5402365922927856,0.0,0.00023979973047971725,,1763260470.1891618,0.00026318355230614543,206592,2235,380.067706823349,0.0001761136663844809,-0.023130059242248535,588.0,-0.0007408084347844124
0.00020579621195793152,,0.5749468803405762,0.0,0.0016204463317990303,,1763260470.9086516,0.00020510551985353231,207232,2241,380.78719663619995,0.0001757296413416043,-0.2569628953933716,589.0,-0.01814604178071022
-0.005116242915391922,,0.5344060659408569,0.0,0.0005636289715766907,,1763260471.6310413,481.4078674316406,207872,2248,381.5095863342285,0.0001753456162987277,-3.552436828613281e-05,590.0,-0.0005398709326982498
-0.0026525184512138367,,0.5415076017379761,0.0,0.000530049204826355,,1763260471.8914852,0.00019153812900185585,208128,2250,381.77003026008606,0.00017519200628157705,-0.03372979164123535,590.0,0.0019729919731616974
-0.00931255891919136,,0.5591768026351929,0.0,0.00023683998733758926,,1763260472.1992655,371.07025146484375,208384,2253,382.07781052589417,0.0001750383962644264,2.7179718017578125e-05,590.0,0.0030805589631199837
,500.0,,,,500.0,1763260474.3202329,,210329,2272,384.19877791404724,,,,
-0.023679278790950775,,0.45779353380203247,0.0,0.001975094899535179,,1763260475.2421548,0.0002938148973044008,211200,2280,385.1206998825073,0.0001733487006276846,0.2764129042625427,593.0,0.002280633896589279
-0.02051718160510063,,0.5164794325828552,0.0,0.0027948254719376564,,1763260476.8678107,0.0003206795663572848,212736,2295,386.74635577201843,0.00017242704052478075,0.08141332864761353,595.0,-0.007444283924996853
0.0005899854004383087,,0.564589262008667,0.0,0.00010745692998170853,,1763260477.1380212,0.004596570506691933,212992,2298,387.0165662765503,0.0001722734305076301,0.04945105314254761,595.0,-0.003496265970170498
0.01183345913887024,,0.5722839832305908,0.0,0.002063310705125332,,1763260478.4844084,0.00022028692183084786,214272,2310,388.36295342445374,0.0001715053804218769,-0.07246339321136475,596.0,0.023143377155065536
-0.0019151270389556885,,0.411321759223938,0.0,0.0002823416143655777,,1763260478.6673417,323.04193115234375,214400,2312,388.5458867549896,0.0001714285754133016,0.00020623207092285156,596.0,0.010843386873602867
-0.0006698891520500183,,0.5601294636726379,0.0,0.00022735539823770523,,1763260479.3438208,0.0002719400217756629,215040,2318,389.22236585617065,0.00017104455037042499,-0.07458341121673584,597.0,0.003094940446317196
-0.02964257448911667,,0.5954043865203857,0.0,0.0038532493636012077,,1763260479.767363,0.0003074939304497093,215424,2322,389.6459081172943,0.00017081413534469903,-0.0658271312713623,597.0,-0.001219191588461399
,500.0,,,,500.0,1763260479.9441786,,215607,2324,389.82272362709045,,,,
,500.0,,,,500.0,1763260480.4686744,,216107,2329,390.3472194671631,,,,
,500.0,,,,500.0,1763260481.5478606,,217107,2339,391.42640566825867,,,,
-0.010994482785463333,,0.5398553013801575,0.005859375,0.004090351052582264,,1763260482.1104016,0.00023528217570856214,217600,2343,391.9889466762543,0.00016950845019891858,-0.1004188060760498,599.0,0.015033973380923271
,500.0,,,,500.0,1763260482.5532155,,218107,2348,392.4317605495453,,,,
-0.004235319793224335,,0.45229917764663696,0.0,0.00021772924810647964,,1763260483.2527783,532.5468139648438,218624,2354,393.13132333755493,0.00016889401013031602,-0.0002244710922241211,600.0,0.008629714138805866
,500.0,,,,500.0,1763260484.3154893,,219607,2363,394.19403433799744,,,,
0.002195310778915882,,0.5949907898902893,0.0,3.584474325180054e-05,,1763260487.4096217,256.46783447265625,222208,2389,397.2881667613983,0.00016674346989020705,2.7298927307128906e-05,603.0,0.0010736789554357529
-0.0014866478741168976,,0.5754439830780029,0.0,0.000192142091691494,,1763260487.9812071,365.88836669921875,222720,2394,397.85975217819214,0.00016643624985590577,7.706880569458008e-05,604.0,-0.0029294854030013084
-0.0025609880685806274,,0.5841274261474609,0.0,0.00016921479254961014,,1763260489.6874013,0.004377210512757301,224256,2409,399.5659463405609,0.00016551458975300193,-0.0604170560836792,605.0,-0.0076368702575564384
0.0003537312150001526,,0.5177334547042847,0.0,0.0012423554435372353,,1763260492.4233005,0.00021438318071886897,226048,2426,402.3018455505371,0.00016443931963294744,0.0047653913497924805,606.0,-0.01791560649871826
-0.0028658248484134674,,0.5515671372413635,0.0,0.00025262869894504547,,1763260493.088983,0.00027344690170139074,226432,2430,402.9675281047821,0.00016420890460722148,0.006574392318725586,605.0,0.0048346444964408875
0.00461096316576004,,0.5938432812690735,0.0,0.0003728363662958145,,1763260495.6776712,0.00285200122743845,228352,2449,405.5562162399292,0.00016305682947859168,0.030195236206054688,606.0,-0.0027512237429618835
-0.0006688833236694336,,0.5843761563301086,0.0,0.00021950341761112213,,1763260498.412924,0.00021708724671043456,230016,2465,408.29146909713745,0.00016205837891902775,0.09725803136825562,606.0,0.003929967060685158
,500.0,,,,500.0,1763260501.4552438,,232607,2491,411.33378887176514,,,,
-0.0016324445605278015,,0.5362241268157959,0.0,0.0006465055048465729,,1763260501.7376113,0.00496107991784811,232832,2493,411.6161563396454,0.0001603686687303707,0.039238035678863525,609.0,0.0011098980903625488
-0.0030864104628562927,,0.5273837447166443,0.0,0.0004828711971640587,,1763260503.1660454,417.14697265625,234112,2506,413.04459047317505,0.0001596006186446175,-2.5510787963867188e-05,610.0,0.0016695735976099968
,366.0,,,,366.0,1763260504.0271165,,234973,2514,413.9056615829468,,,,
0.0012668892741203308,,0.5099346041679382,0.0,0.0005126679316163063,,1763260504.1458123,232.0043487548828,235008,2515,414.0243573188782,0.00015906298358459026,0.001806497573852539,610.0,-0.002004592679440975
0.001993234269320965,,0.5284120440483093,0.0,1.6485340893268585e-05,,1763260504.6887417,528.944091796875,235520,2520,414.5672867298126,0.00015875576355028898,0.00047647953033447266,611.0,-0.0010644299909472466
-0.010033559054136276,,0.546107292175293,0.0,0.002233453094959259,,1763260506.1856678,0.00025139490026049316,236928,2533,416.06421279907227,0.00015791090845596045,-0.47718119621276855,612.0,-0.0046967677772045135
-0.009452011436223984,,0.5623201131820679,0.0,0.0006991494446992874,,1763260506.9055762,396.03656005859375,237568,2540,416.7841212749481,0.00015752688341308385,0.00012993812561035156,613.0,0.0032462943345308304
-0.002152666449546814,,0.507660984992981,0.0,0.00018668733537197113,,1763260507.7039964,0.00020675623090937734,238336,2547,417.5825414657593,0.00015706605336163193,0.0046883225440979,613.0,-0.00010862387716770172
-0.0003258809447288513,,0.5263099670410156,0.0,5.4244883358478546e-05,,1763260510.0622704,0.004841657821089029,240640,2570,419.940815448761,0.00015568356320727617,-0.10062861442565918,616.0,0.0008142674341797829
-0.010285574942827225,,0.49600452184677124,0.0,0.000839834101498127,,1763260510.1781409,0.00020229688379913568,240768,2571,420.05668592453003,0.00015560675819870085,0.16160917282104492,616.0,0.001307622529566288
-0.0009084343910217285,,0.5196318030357361,0.0,3.2627955079078674e-05,,1763260510.6959212,0.0003404913004487753,241280,2576,420.5744662284851,0.00015529953816439956,0.031032919883728027,616.0,0.00014671869575977325
-0.015311367809772491,,0.5108621120452881,0.001953125,0.0032860441133379936,,1763260510.8210332,0.0003594904555939138,241408,2577,420.6995782852173,0.00015522273315582424,0.10095250606536865,616.0,0.01180794183164835
0.0011755134910345078,,0.5642852783203125,0.0,0.00046728458255529404,,1763260513.9798286,583.8064575195312,244480,2608,423.8583736419678,0.00015337941295001656,-5.352497100830078e-05,619.0,0.0007843682542443275
-0.004766989499330521,,0.5451278686523438,0.0,0.000593935139477253,,1763260514.2361557,0.000421056873165071,244736,2610,424.11470079421997,0.00015322580293286592,-0.39484620094299316,619.0,0.004989692009985447
-0.007722958922386169,,0.5694741606712341,0.0,0.0006723674014210701,,1763260516.5554101,0.00033341615926474333,246784,2630,426.4339551925659,0.0001519969227956608,-0.1150808334350586,621.0,-0.002993193455040455
-0.004260677844285965,,0.5381439924240112,0.01171875,0.0034330254420638084,,1763260517.2072725,0.00015925751358736306,247424,2636,427.0858175754547,0.0001516128977527842,-0.3265310525894165,622.0,-0.014595221728086472
-0.0043698642402887344,,0.45092299580574036,0.0078125,0.0018267277628183365,,1763260518.159117,537.7916870117188,248320,2646,428.03766202926636,0.00015107526269275695,0.000851750373840332,622.0,0.010436020791530609
-0.01484348252415657,,0.5435177087783813,0.0,0.0007239822298288345,,1763260518.296977,0.005989208351820707,248448,2647,428.1755220890045,0.00015099845768418163,-0.09373760223388672,622.0,0.004831274971365929
0.002048179507255554,,0.530760645866394,0.0,0.00031700823456048965,,1763260518.4203537,0.0003732405893970281,248576,2648,428.2988986968994,0.0001509216526756063,0.1078459620475769,623.0,0.0018062861636281013
-0.0030907588079571724,,0.5989896655082703,0.0,0.0001317989081144333,,1763260520.587324,0.0002290776901645586,250624,2668,430.46586894989014,0.00014969278709031641,-0.06756651401519775,624.0,0.006501425057649612
-0.012171261012554169,,0.5555763244628906,0.0,0.001271059736609459,,1763260521.1069345,0.0003108324308414012,251136,2673,430.985479593277,0.00014938556705601513,-0.0575178861618042,625.0,0.006587598472833633
0.0013378411531448364,,0.5699740052223206,0.0,1.0246410965919495e-05,,1763260522.1502118,0.00017279094026889652,252160,2683,432.02875685691833,0.00014877112698741257,-0.010891914367675781,626.0,0.0005574040114879608
0.0030361562967300415,,0.5250931978225708,0.0,0.0002523772418498993,,1763260522.5867288,0.00033513442031107843,252544,2687,432.4652738571167,0.0001485407119616866,-0.15886306762695312,626.0,0.0002911984920501709
,500.0,,,,500.0,1763260522.7626176,,252760,2689,432.6411626338959,,,,
-0.02552962303161621,,0.5377969145774841,0.0,0.0019475864246487617,,1763260523.1025474,0.00021745901904068887,253056,2692,432.98109245300293,0.00014823349192738533,-0.08579111099243164,626.0,0.01283051073551178
-0.0012504011392593384,,0.5904854536056519,0.0,0.00016541965305805206,,1763260527.4282658,0.0002474815701134503,257152,2732,437.3068108558655,0.00014577573165297508,-0.24417829513549805,630.0,-0.003811631351709366
,500.0,,,,500.0,1763260529.487212,,259181,2752,439.3657569885254,,,,
,500.0,,,,500.0,1763260529.925147,,259681,2757,439.80369210243225,,,,
,500.0,,,,500.0,1763260531.591862,,261181,2772,441.47040700912476,,,,
,500.0,,,,500.0,1763260532.6896968,,262181,2782,442.5682418346405,,,,
-0.004248490557074547,,0.5380564332008362,0.0,0.00011652614921331406,,1763260532.8187554,392.2832946777344,262272,2783,442.69730043411255,0.00014270353130996227,-1.6808509826660156e-05,634.0,-0.0011983318254351616
-0.0004976615309715271,,0.5661406517028809,0.0,2.407468855381012e-05,,1763260533.9522622,180.9496307373047,263296,2793,443.8308072090149,0.0001420890912413597,-5.5789947509765625e-05,635.0,3.629922866821289e-05
-0.01101100817322731,,0.5394586324691772,0.0,0.0006362786516547203,,1763260537.3629751,0.00019991662702523172,266496,2824,447.2415201663971,0.0001401689660269767,0.03708505630493164,637.0,0.0015567811205983162
-0.0004001148045063019,,0.5762044191360474,0.0,1.2788921594619751e-05,,1763260539.4206052,0.003320740070194006,268416,2843,449.29915022850037,0.0001390168908983469,-0.01725292205810547,639.0,-0.0007795579731464386
-0.007684491574764252,,0.572539210319519,0.0,0.0003662165254354477,,1763260540.8955553,0.0037190276198089123,269824,2857,450.7741003036499,0.00013817203580401838,-0.02857661247253418,640.0,0.00614713691174984
-0.006697174161672592,,0.5087092518806458,0.0,0.00029531680047512054,,1763260543.554961,0.0038160018157213926,272384,2882,453.4335060119629,0.0001366359501844272,-0.038480162620544434,642.0,0.003178546205163002
,500.0,,,,500.0,1763260544.3264,,273181,2890,454.20494508743286,,,,
-0.007831055670976639,,0.5285258889198303,0.0,0.0002877572551369667,,1763260546.5483406,0.003178807208314538,275328,2911,456.4268856048584,0.00013486943498719484,0.020704269409179688,644.0,0.003947379998862743
0.0006542429327964783,,0.52681565284729,0.0,0.0005800286307930946,,1763260549.1157866,215.7462921142578,277760,2935,458.99433159828186,0.00013341013982426375,6.413459777832031e-05,646.0,0.00435206014662981
,500.0,,,,500.0,1763260550.5782065,,279181,2949,460.4567515850067,,,,
-0.004946000874042511,,0.5152204632759094,0.0,0.0009668515995144844,,1763260551.7870812,0.0046571423299610615,280320,2960,461.6656262874603,0.00013187403965275735,-0.12269651889801025,648.0,0.018868960440158844
-0.0003794543445110321,,0.5783473253250122,0.0,3.8127414882183075e-05,,1763260553.4093342,0.00422478886321187,281856,2975,463.2878792285919,0.0001309523795498535,-0.022655725479125977,649.0,-0.0015712855383753777
-0.00020482204854488373,,0.5427716970443726,0.0,3.363564610481262e-05,,1763260554.9114432,435.8999938964844,283264,2989,464.78998827934265,0.00013010752445552498,-3.337860107421875e-05,650.0,-0.0038359686732292175
0.001886993646621704,,0.5858911871910095,0.0,4.259217530488968e-05,,1763260555.8512454,0.00017825933173298836,284160,2997,465.72979044914246,0.00012956988939549774,-0.00611567497253418,651.0,0.0035233749076724052
-0.001276060938835144,,0.5867918133735657,0.0,3.0345283448696136e-05,,1763260557.3488028,0.0002450878091622144,285568,3011,467.22734785079956,0.00012872503430116922,-0.037725210189819336,652.0,0.0009062504395842552
-0.008011329919099808,,0.4659736752510071,0.0,0.0014444896951317787,,1763260561.785502,0.0002120413992088288,289664,3051,471.66404700279236,0.00012626727402675897,0.15806835889816284,654.0,0.012862307019531727
0.0027842633426189423,,0.528964638710022,0.0,0.00027131568640470505,,1763260561.9235058,293.7525939941406,289792,3053,471.8020508289337,0.00012619046901818365,-1.2755393981933594e-05,654.0,-0.010715099982917309
,500.0,,,,500.0,1763260563.390207,,291181,3066,473.2687520980835,,,,
-0.005760706961154938,,0.5546007752418518,0.0,0.000495249405503273,,1763260563.9080515,0.00024830290931276977,291584,3070,473.78659653663635,0.0001251152134500444,-0.035370588302612305,656.0,-0.0034396834671497345
-0.003592558205127716,,0.5943195223808289,0.0,0.0004264814779162407,,1763260565.2278664,0.003563083242624998,292864,3083,475.10641145706177,0.0001243471633642912,-0.010039448738098145,656.0,-0.0024866899475455284
0.0003162100911140442,,0.5823569893836975,0.0,0.0001393444836139679,,1763260566.8579364,0.0035167657770216465,294400,3098,476.73648142814636,0.00012342550326138735,-0.004623770713806152,657.0,-0.000978553667664528
-0.006600344553589821,,0.5406343340873718,0.0,0.0007681436836719513,,1763260567.382573,0.003936908673495054,294912,3103,477.26111793518066,0.00012311828322708607,0.08848738670349121,658.0,-0.0025863945484161377
0.0001675039529800415,,0.5497764348983765,0.0,0.0003215288743376732,,1763260569.9205594,0.003936916124075651,297344,3127,479.7991044521332,0.00012165898806415498,-0.03646373748779297,660.0,0.0034544365480542183
-0.0005939975380897522,,0.5590401291847229,0.0,0.00021091848611831665,,1763260570.1808145,0.00016049713303800672,297600,3129,480.0593595504761,0.00012150537804700434,-0.03691864013671875,660.0,0.0017712246626615524
0.0019975826144218445,,0.5524937510490417,0.0,0.0005173860117793083,,1763260571.3689113,843.9244384765625,298752,3141,481.24745631217957,0.00012081413296982646,2.205371856689453e-06,661.0,0.010576299391686916
-0.002174675464630127,,0.6123670935630798,0.0,0.001108512282371521,,1763260571.6147294,0.00033793647889979184,299008,3143,481.4932744503021,0.00012066052295267582,-0.027175307273864746,661.0,-0.008006108924746513
0.0061419010162353516,,0.563931941986084,0.0,0.0003279317170381546,,1763260571.8723335,678.6919555664062,299264,3146,481.750878572464,0.00012050691293552518,3.600120544433594e-05,661.0,0.006631521508097649
,500.0,,,,500.0,1763260573.3938036,,300784,3161,483.27234864234924,,,,
-0.013975676149129868,,0.5560494065284729,0.0,0.0017554806545376778,,1763260574.3891315,0.0002685224171727896,301696,3170,484.26767659187317,0.0001190476177725941,-0.083396315574646,663.0,0.008574792183935642
-0.003387041389942169,,0.5141931772232056,0.0,0.00020525604486465454,,1763260575.6010125,0.0033011999912559986,302976,3183,485.4795575141907,0.00011827956768684089,0.09071660041809082,664.0,-0.005692370235919952
-0.0039169564843177795,,0.5735595226287842,0.0,0.00020264647901058197,,1763260576.0493956,0.0034204116091132164,303488,3188,485.9279406070709,0.00011797234765253961,-0.01708376407623291,664.0,-0.0038415659219026566
0.003654591739177704,,0.5600779056549072,0.0,0.00010690279304981232,,1763260578.7269917,0.003916002810001373,306432,3217,488.60553669929504,0.00011620583973126486,0.008758902549743652,667.0,0.0006603151559829712
-0.000287448987364769,,0.5365976691246033,0.0,9.358860552310944e-05,,1763260579.3950293,0.00016521092038601637,307200,3224,489.2735743522644,0.00011574500967981294,-0.19255197048187256,667.0,0.0005469657480716705
,500.0,,,,500.0,1763260581.43625,,309493,3247,491.31479501724243,,,,
-0.009435812011361122,,0.5074567794799805,0.0,0.0008748658001422882,,1763260581.7301967,0.00021563339396379888,309760,3250,491.6087417602539,0.00011420890950830653,-0.14009296894073486,670.0,-0.004451604560017586
,500.0,,,,500.0,1763260581.912336,,309993,3252,491.7908811569214,,,,
-0.01135774701833725,,0.5661152005195618,0.0,0.000517294742166996,,1763260582.207933,0.00018184687360189855,310272,3255,492.0864779949188,0.00011390168947400525,-0.05077552795410156,670.0,0.0077053578570485115
-0.009349875152111053,,0.5192553400993347,0.0,0.0004096059128642082,,1763260582.541224,0.0031179310753941536,310656,3259,492.4197690486908,0.00011367127444827929,0.017403900623321533,670.0,-0.006490319035947323
,500.0,,,,500.0,1763260583.701157,,311993,3272,493.57970213890076,,,,
