_runtime,_timestamp,losses/value_loss,losses/clipfrac,charts/episodic_length,charts/episodic_return,global_step,losses/old_approx_kl,_step,losses/policy_loss,losses/approx_kl,losses/explained_variance,losses/entropy,charts/SPS,charts/learning_rate
318.512654542923,1763260409.4666095,0.00023939041420817375,0.00390625,,,166656,0.003291546367108822,1873,-0.004872024059295654,0.0014477157965302467,-0.044399261474609375,0.5877929925918579,574.0,0.00020007679995615035
318.94999384880066,1763260409.9039488,0.005740555003285408,0.0,,,167040,-0.002476124092936516,1877,-0.0073901209980249405,0.00023764558136463165,-0.04355001449584961,0.5711072683334351,575.0,0.0001998463849304244
319.9738538265228,1763260410.9278088,471.43658447265625,0.0,,,167936,-0.004711558111011982,1886,-0.0031493157148361206,0.0007829880341887474,-2.658367156982422e-05,0.4979824721813202,576.0,0.00019930874987039715
321.19067001342773,1763260412.144625,0.004702063277363777,0.0,,,168832,0.0008923821151256561,1895,-0.000284586101770401,2.095848321914673e-05,0.10963314771652222,0.551932156085968,576.0,0.0001987711148103699
322.49752831459045,1763260413.4514832,,,500.0,500.0,169645,,1903,,,,,,
323.06622409820557,1763260414.020179,0.0006161722121760249,0.021484375,,,169984,0.0082456199452281,1906,0.010343588888645172,0.0034325802698731422,0.18884509801864624,0.517765462398529,577.0,0.00019807988428510725
324.50556445121765,1763260415.4595194,,,500.0,500.0,171145,,1918,,,,,,
324.77984142303467,1763260415.7337964,0.005041749216616154,0.0,,,171392,0.0033183787018060684,1920,0.004041489213705063,6.93928450345993e-05,-0.05622684955596924,0.469057559967041,578.0,0.00019723502919077873
327.59655714035034,1763260418.550512,0.0003324883582536131,0.001953125,,,173952,0.027512460947036743,1945,-0.010902918875217438,0.0023950617760419846,0.1471261978149414,0.47820013761520386,581.0,0.00019569892901927233
329.1703326702118,1763260420.1242876,0.004424384329468012,0.0,,,175360,0.00047996267676353455,1959,0.002633132040500641,0.00031087547540664673,-0.1295919418334961,0.43692547082901,583.0,0.0001948540739249438
330.74828267097473,1763260421.7022376,229.17173767089844,0.0,,,176768,-0.0016357777640223503,1973,0.006367839872837067,0.00023390073329210281,0.00012224912643432617,0.4602186381816864,584.0,0.00019400921883061528
332.10185146331787,1763260423.0558064,0.0003155285958200693,0.0,,,178048,0.016550283879041672,1985,-0.0036121532320976257,0.0014948900789022446,0.03609412908554077,0.4568973183631897,586.0,0.00019324116874486208
332.7023000717163,1763260423.656255,,,500.0,500.0,178645,,1991,,,,,,
334.1136910915375,1763260425.067646,609.4551391601562,0.0,,,179712,-0.0030296240001916885,2002,0.0006048679351806641,0.00012946315109729767,-0.0001081228256225586,0.3820992112159729,587.0,0.00019224270363338292
334.96271657943726,1763260425.9166715,561.2124633789062,0.0,,,180224,-0.004410853609442711,2007,0.011388543993234634,0.00030897557735443115,-0.00033652782440185547,0.4052986800670624,588.0,0.00019193548359908164
336.451114654541,1763260427.4050696,,,500.0,500.0,181145,,2016,,,,,,
337.0650644302368,1763260428.0190194,0.0005666042561642826,0.0,,,181504,0.005789601244032383,2019,0.004010956734418869,0.0005013821646571159,-0.8002418279647827,0.3946196436882019,588.0,0.00019116743351332843
337.91553115844727,1763260428.869486,0.0007905433303676546,0.0,,,182016,-0.0021935254335403442,2024,-0.0008678063750267029,0.0002443157136440277,-4.3897905349731445,0.4263272285461426,588.0,0.00019086021347902715
338.37739419937134,1763260429.3313491,0.0008297085296362638,0.0,,,182272,-0.002235821448266506,2027,-0.0024640392512083054,7.337983697652817e-05,-0.00026488304138183594,0.41978952288627625,588.0,0.0001907066034618765
338.7989227771759,1763260429.7528777,6.257848144741729e-05,0.00390625,,,182528,0.025365347042679787,2029,-0.02388313040137291,0.0031226659193634987,-0.36300814151763916,0.4233832061290741,588.0,0.00019055299344472587
339.6678419113159,1763260430.6217968,0.00015551690012216568,0.0,,,183040,-0.0007738247513771057,2034,-0.0021885186433792114,0.0012348014861345291,-0.3472698926925659,0.4144478738307953,588.0,0.0001902457734104246
341.3420977592468,1763260432.2960527,309.55072021484375,0.0,,,184064,-0.007272365503013134,2045,0.01061084121465683,0.0019971178844571114,0.012735307216644287,0.45398619771003723,588.0,0.00018963133334182203
342.42924523353577,1763260433.3832002,0.003879255149513483,0.0,,,184704,-0.0052571725100278854,2051,0.002048604190349579,0.0006137602031230927,-4.522694110870361,0.3637327253818512,588.0,0.00018924730829894543
342.4813942909241,1763260433.4353492,,,291.0,291.0,184808,,2052,,,,,,
345.1203212738037,1763260436.0742762,0.6871776580810547,0.005859375,,,186496,0.022687280550599098,2070,0.0003907904028892517,0.0021505076438188553,-8.135730743408203,0.3436041474342346,588.0,0.00018817203817889094
345.7337760925293,1763260436.687731,,,500.0,500.0,187099,,2076,,,,,,
347.6931128501892,1763260438.6470678,0.006898366380482912,0.0,,,188800,0.00232143048197031,2093,-0.0023688077926635742,0.0001164143905043602,-1.0919163227081299,0.39236313104629517,591.0,0.00018678954802453518
347.8214147090912,1763260438.7753696,0.002228995319455862,0.0,,,188928,0.013406604528427124,2094,8.015334606170654e-05,0.0011940766125917435,-0.3445734977722168,0.42803120613098145,591.0,0.00018671274301595986
350.82696557044983,1763260441.7809205,0.006008381024003029,0.0,,,191232,-0.008832334540784359,2117,-0.008744217455387115,0.0009821606799960136,-0.5984128713607788,0.37004905939102173,593.0,0.00018533026741351932
355.00879287719727,1763260445.9627478,418.8559265136719,0.0,,,193664,-0.0012254146859049797,2141,-0.00429568812251091,0.00019867811352014542,6.377696990966797e-06,0.34682372212409973,593.0,0.00018387097225058824
355.90562415122986,1763260446.859579,250.94393920898438,0.0,,,194176,0.006475474685430527,2146,0.0015669837594032288,5.521811544895172e-05,-0.00048792362213134766,0.39539068937301636,593.0,0.00018356375221628696
356.11563062667847,1763260447.0695856,0.005631750449538231,0.005859375,,,194304,-0.002532980404794216,2147,0.006165660917758942,0.0014979122206568718,0.5615115165710449,0.3837030529975891,593.0,0.00018348694720771164
356.32177901268005,1763260447.275734,0.010028744116425514,0.0,,,194432,-0.0012184744700789452,2148,-0.00013191252946853638,0.0003044912591576576,-9.381861686706543,0.40255704522132874,593.0,0.00018341014219913632
357.41361713409424,1763260448.367572,,,500.0,500.0,195099,,2155,,,,,,
360.61925053596497,1763260451.5732055,0.00030215393053367734,0.00390625,,,196864,-0.011143780313432217,2172,-0.008271600119769573,0.0016300762072205544,-0.01623392105102539,0.32469475269317627,592.0,0.00018195084703620523
362.8806309700012,1763260453.834586,384.2318115234375,0.0,,,198144,5.2764080464839935e-05,2185,0.0007154680788516998,0.0004752548411488533,-4.696846008300781e-05,0.42475399374961853,592.0,0.00018118279695045203
364.2122106552124,1763260455.1661656,0.0003051495586987585,0.0,,,198912,0.0003678640350699425,2192,-0.0011838898062705994,0.0002982383593916893,-0.12443506717681885,0.36697453260421753,592.0,0.0001807219668990001
365.3830659389496,1763260456.3370209,0.0002452141197863966,0.0,,,199552,4.869326949119568e-05,2198,0.00024674274027347565,0.0004479438066482544,-0.4155237674713135,0.28880950808525085,592.0,0.0001803379418561235
365.43046021461487,1763260456.3844151,,,500.0,500.0,199599,,2199,,,,,,
367.6248164176941,1763260458.5787714,0.005192859098315239,0.0,,,200832,-0.0036068707704544067,2211,0.0017395392060279846,9.251944720745087e-05,-0.20866143703460693,0.4059165418148041,592.0,0.0001795698917703703
368.06505489349365,1763260459.0190098,,,500.0,500.0,201099,,2214,,,,,,
368.8254201412201,1763260459.779375,0.004810452926903963,0.0,,,201728,0.0004830537363886833,2220,0.0024064620956778526,0.00015849899500608444,0.42381322383880615,0.43032127618789673,592.0,0.00017903225671034306
369.15652346611023,1763260460.1104784,,,500.0,500.0,202099,,2223,,,,,,
369.4022943973541,1763260460.3562493,0.00531610194593668,0.0,,,202240,-0.0023728283122181892,2225,-0.0087338387966156,0.00041541364043951035,0.22869187593460083,0.46408966183662415,593.0,0.00017872503667604178
369.5269694328308,1763260460.4809244,0.00028637395007535815,0.0,,,202368,-0.0017266133800148964,2226,-0.0008547697216272354,0.0001991884782910347,0.022942423820495605,0.38477423787117004,593.0,0.00017864823166746646
369.66833114624023,1763260460.622286,0.0002937878016382456,0.0,,,202496,0.002372940070927143,2227,-0.0012298952788114548,2.6338733732700348e-05,-0.2909048795700073,0.44239023327827454,593.0,0.00017857142665889114
370.13646697998047,1763260461.090422,0.00030757111380808055,0.0,,,202880,0.0018134703859686852,2231,-0.0017380937933921814,0.00019395072013139725,-1.300654649734497,0.4313029944896698,593.0,0.00017834101163316518
370.54481077194214,1763260461.4987657,0.00440855510532856,0.001953125,,,203264,-0.000980469398200512,2235,-0.006815418601036072,0.0010724449530243874,-0.05807900428771973,0.41727128624916077,594.0,0.00017811059660743922
371.2616367340088,1763260462.2155917,0.00026523112319409847,0.0,,,203904,0.0002724388614296913,2241,-0.0008305162191390991,0.0008918857201933861,-0.3045313358306885,0.4027324616909027,594.0,0.00017772657156456262
372.00663900375366,1763260462.960594,,,500.0,500.0,204599,,2248,,,,,,
372.28371357917786,1763260463.2376685,0.004768996965140104,0.0,,,204800,-0.005667299963533878,2250,0.001039315015077591,0.0002078292891383171,-0.1410771608352661,0.4730653464794159,595.0,0.00017718893650453538
372.6019892692566,1763260463.5559442,,,500.0,500.0,205099,,2253,,,,,,
374.78780484199524,1763260465.7417598,,,500.0,500.0,207099,,2272,,,,,,
375.73330903053284,1763260466.687264,0.00046811485663056374,0.0,,,207872,-0.0029944991692900658,2280,-0.006783619523048401,0.0012126965448260307,-0.281622052192688,0.5249843001365662,598.0,0.0001753456162987277
377.36939430236816,1763260468.3233492,0.0003291004686616361,0.001953125,,,209408,-0.0010154452174901962,2295,0.0009798407554626465,0.0017610006034374237,-0.2272278070449829,0.5366145372390747,600.0,0.00017442395619582385
377.66200733184814,1763260468.6159623,461.90869140625,0.0,,,209664,-0.0024802256375551224,2298,0.005508415400981903,0.00012821517884731293,-4.8160552978515625e-05,0.5574396848678589,600.0,0.0001742703461786732
379.05679082870483,1763260470.0107458,0.00012001889263046905,0.0,,,210944,-0.0031410930678248405,2310,0.0003895759582519531,0.00033640768378973007,-0.14553022384643555,0.5058658719062805,601.0,0.00017350231064483523
379.20335602760315,1763260470.157311,,,500.0,500.0,211099,,2312,,,,,,
379.8832106590271,1763260470.8371656,193.10670471191406,0.0,,,211712,0.0006212498992681503,2318,-0.0002766810357570648,5.843117833137512e-06,-8.64267349243164e-05,0.5101035833358765,602.0,0.0001730414805933833
380.273588180542,1763260471.227543,,,500.0,500.0,212099,,2322,,,,,,
380.5387496948242,1763260471.4927046,0.0007254095398820937,0.0,,,212352,0.010045676492154598,2324,-0.014159947633743286,0.0016494886949658394,-0.29923784732818604,0.5229801535606384,603.0,0.0001726574555505067
381.10535407066345,1763260472.059309,0.0002520618727430701,0.0078125,,,212864,-0.002217785455286503,2329,-0.0022031180560588837,0.0025283442810177803,-1.386876106262207,0.537403404712677,603.0,0.00017235023551620543
382.21147298812866,1763260473.165428,0.00038266635965555906,0.0,,,213888,-0.0016948571428656578,2339,0.004484301432967186,0.0002090083435177803,-0.5926603078842163,0.5648036599159241,604.0,0.00017173579544760287
382.61933040618896,1763260473.5732853,0.004507313948124647,0.0,,,214272,0.0058979373425245285,2343,-0.004339158535003662,0.0002281591296195984,-1.7173819541931152,0.4924246668815613,605.0,0.0001715053804218769
383.20066261291504,1763260474.1546175,0.0042605227790772915,0.0,,,214784,9.724590927362442e-05,2348,-0.0013201460242271423,0.00016972143203020096,-0.07983577251434326,0.5352928638458252,605.0,0.00017119816038757563
383.88369941711426,1763260474.8376544,0.00022130171419121325,0.0,,,215424,4.785507917404175e-05,2354,0.002431850880384445,0.0004559028893709183,-0.20190083980560303,0.5160860419273376,606.0,0.00017081413534469903
384.81400775909424,1763260475.7679627,0.0045089381746947765,0.0,,,216320,-0.0006307680159807205,2363,-0.002667926251888275,0.0005135498940944672,-0.5791879892349243,0.538705587387085,607.0,0.00017027650028467178
387.7135236263275,1763260478.6674786,0.0003307294100522995,0.0,,,219008,0.0004566321149468422,2389,0.003461495041847229,0.00012806709855794907,-0.004188060760498047,0.5551239252090454,609.0,0.00016866359510459006
388.2578794956207,1763260479.2118344,0.00016333548410329968,0.0,,,219520,0.0015837382525205612,2394,0.0006061270833015442,1.909025013446808e-05,-0.19143640995025635,0.5135371685028076,610.0,0.00016835637507028878
389.91195821762085,1763260480.8659132,0.00019688080647028983,0.001953125,,,221056,0.002261626534163952,2409,-0.01537105068564415,0.0013258876278996468,-0.21703124046325684,0.4806946814060211,611.0,0.00016743471496738493
391.7595591545105,1763260482.713514,381.4485778808594,0.0,,,222720,-0.00383708905428648,2426,-0.0018604211509227753,0.0001011798158288002,-0.00012958049774169922,0.49044254422187805,613.0,0.00016643624985590577
392.179194688797,1763260483.1331496,425.7197265625,0.0,,,223104,-0.003207842819392681,2430,0.0006057582795619965,0.0003080395981669426,-0.0002747774124145508,0.5008286833763123,613.0,0.0001662058348301798
394.5043203830719,1763260485.4582753,,,500.0,500.0,225099,,2449,,,,,,
396.33326506614685,1763260487.28722,304.8906555175781,0.0,,,226688,-0.00043765176087617874,2465,-0.0011030621826648712,2.9032118618488312e-05,-0.00014328956604003906,0.4784814119338989,616.0,0.00016405529459007084
399.27602314949036,1763260490.229978,0.00034595371107570827,0.0,,,229376,0.0017565535381436348,2491,-0.004015108570456505,6.244983524084091e-05,-0.0058335065841674805,0.48054447770118713,618.0,0.00016244238940998912
399.4925377368927,1763260490.4464927,,,500.0,500.0,229599,,2493,,,,,,
401.76834416389465,1763260492.722299,0.00027534557739272714,0.0,,,230912,0.0008089048787951469,2506,0.0016103461384773254,6.705988198518753e-05,0.037493109703063965,0.43146947026252747,618.0,0.0001615207438590005
402.7926621437073,1763260493.746617,648.9308471679688,0.0,,,231680,0.002009755000472069,2514,-0.00016367435455322266,5.8455392718315125e-05,-0.00022327899932861328,0.45519575476646423,618.0,0.00016105991380754858
402.9292664527893,1763260493.8832214,0.004083722364157438,0.0,,,231808,-0.008061788976192474,2515,-0.00269152969121933,0.00050392746925354,0.007265150547027588,0.43569549918174744,619.0,0.00016098310879897326
403.52450013160706,1763260494.478455,0.004528338089585304,0.0,,,232320,-0.00014420226216316223,2520,0.0005487985908985138,6.6533684730529785e-06,-0.799362301826477,0.44214510917663574,619.0,0.00016067588876467198
405.55548453330994,1763260496.5094395,570.4830932617188,0.0,,,233600,-0.007889891974627972,2533,-0.0004731006920337677,0.00031383801251649857,0.000937342643737793,0.41306397318840027,619.0,0.00015990783867891878
406.77325463294983,1763260497.7272096,0.00040265615098178387,0.0,,,234368,-0.0011269068345427513,2540,0.0006903074681758881,5.220342427492142e-05,0.751224935054779,0.3245755732059479,619.0,0.00015944700862746686
407.9007568359375,1763260498.8547118,,,500.0,500.0,235099,,2547,,,,,,
410.49048042297363,1763260501.4444354,0.00015692574379500002,0.0,,,237440,0.005186358466744423,2570,0.005536101758480072,0.00024350732564926147,-0.4497499465942383,0.4902057647705078,621.0,0.00015760368842165917
410.6313405036926,1763260501.5852954,0.00011665988131426275,0.0,,,237568,0.012288475409150124,2571,-3.837607800960541e-05,0.0006421245634555817,-0.5583149194717407,0.48091915249824524,621.0,0.00015752688341308385
411.21530532836914,1763260502.1692603,0.0001368869561702013,0.0,,,238080,0.003486623987555504,2576,0.0016143117100000381,8.078664541244507e-05,-0.3817780017852783,0.43349456787109375,622.0,0.00015721966337878257
411.24910068511963,1763260502.2030556,,,500.0,500.0,238099,,2577,,,,,,
414.667329788208,1763260505.6212847,0.003890163730829954,0.0,,,241280,-0.006062544882297516,2608,0.009113237261772156,0.0004802010953426361,-0.2135763168334961,0.4719468355178833,624.0,0.00015529953816439956
414.91866302490234,1763260505.872618,0.00029544136486947536,0.0,,,241536,-0.00017888471484184265,2610,0.0008316785097122192,0.0003390461206436157,-0.17705225944519043,0.4976238012313843,625.0,0.00015514592814724892
417.0425720214844,1763260507.996527,0.00046640372602269053,0.00390625,,,243584,0.008573970757424831,2630,-0.004305880516767502,0.001499122940003872,-5.231227874755859,0.445209264755249,626.0,0.0001539170480100438
417.62264037132263,1763260508.5765953,,,500.0,500.0,244099,,2636,,,,,,
418.71974205970764,1763260509.673697,603.9203491210938,0.0,,,245120,0.007092336192727089,2646,0.004270086996257305,0.00010616704821586609,-6.783008575439453e-05,0.5233687162399292,628.0,0.00015299538790713996
418.85409593582153,1763260509.8080509,0.0028064411599189043,0.0,,,245248,0.004206327721476555,2647,-0.003911327570676804,8.769147098064423e-05,0.10203301906585693,0.5659356117248535,628.0,0.00015291858289856464
418.98139238357544,1763260509.9353473,0.0003226370317861438,0.0,,,245376,-0.00039827823638916016,2648,-0.0007520429790019989,0.00018508732318878174,-0.037084341049194336,0.5473960041999817,628.0,0.00015284177788998932
421.10128927230835,1763260512.0552442,0.00022598494251724333,0.0,,,247424,0.0024525122717022896,2668,-0.0008526667952537537,4.7956593334674835e-05,0.004948616027832031,0.4400205910205841,630.0,0.0001516128977527842
421.65639328956604,1763260512.6103482,0.037905849516391754,0.0,,,247936,-0.001349806785583496,2673,0.00035959668457508087,9.445846080780029e-05,0.13735562562942505,0.45810940861701965,630.0,0.0001513056777184829
422.7558102607727,1763260513.7097652,0.0005306636448949575,0.0,,,248960,-0.008040890097618103,2683,-0.007395908236503601,0.0009332746267318726,0.6078208684921265,0.4466492533683777,631.0,0.00015069123764988035
423.1797263622284,1763260514.1336813,0.0003092731931246817,0.0,,,249344,0.004292450845241547,2687,-0.0038436390459537506,0.0003877393901348114,0.5050681829452515,0.48404860496520996,631.0,0.0001504608226241544
423.3231325149536,1763260514.2770875,,,500.0,500.0,249524,,2689,,,,,,
423.73700284957886,1763260514.6909578,0.0025635978672653437,0.0,,,249856,0.003835836425423622,2692,-0.0014526508748531342,0.00045702606439590454,-15.404115676879883,0.5287464261054993,632.0,0.0001501536025898531
428.2915241718292,1763260519.245479,0.00010532930900808424,0.0,,,253952,-0.0005520721897482872,2732,-0.00033901818096637726,1.6429461538791656e-05,-0.05675697326660156,0.505382239818573,635.0,0.0001476958568673581
430.502525806427,1763260521.4564807,0.0002794119354803115,0.0,,,256000,-0.0005169883370399475,2752,-0.0009538885205984116,0.00011800602078437805,-0.6020849943161011,0.5096422433853149,636.0,0.00014646697673015296
431.03466057777405,1763260521.9886155,0.00015418851398862898,0.0,,,256512,-0.001887238584458828,2757,-0.00039968639612197876,0.0009573036804795265,-1.9803013801574707,0.5152425765991211,637.0,0.00014615975669585168
432.7419943809509,1763260523.6959493,679.62744140625,0.0,,,258048,-0.0019377553835511208,2772,0.0037277638912200928,5.8545731008052826e-05,-5.4717063903808594e-05,0.555956244468689,638.0,0.00014523809659294784
433.8733150959015,1763260524.82727,835.8399658203125,0.0,,,259072,-0.0009296312928199768,2782,0.0012682899832725525,3.463961184024811e-05,-7.68899917602539e-05,0.5222323536872864,639.0,0.00014462365652434528
434.0105278491974,1763260524.9644828,0.0030096459668129683,0.0,,,259200,-0.00193000677973032,2783,-0.0021195486187934875,0.00018394086509943008,-0.1278461217880249,0.501604437828064,639.0,0.00014454685151576996
435.15657138824463,1763260526.1105263,0.0040092552080750465,0.0,,,260224,0.0004284065216779709,2793,-0.0002843700349330902,2.2631138563156128e-05,-0.04021787643432617,0.5288965106010437,639.0,0.0001439324114471674
438.6036534309387,1763260529.5576084,0.00015636002353858203,0.0,,,263424,-0.009816003032028675,2824,0.0036213360726833344,0.00039741117507219315,-0.0196150541305542,0.5264112949371338,642.0,0.0001420122862327844
440.6480324268341,1763260531.6019874,0.00011339076445437968,0.0,,,265344,0.0009906869381666183,2843,0.00012401025742292404,2.86102294921875e-06,0.0014250874519348145,0.5013842582702637,643.0,0.0001408602111041546
442.2252781391144,1763260533.179233,0.003266875632107258,0.0,,,266752,-0.003767438232898712,2857,-0.00200478732585907,6.19199126958847e-05,-0.3509587049484253,0.5524330139160156,644.0,0.00014001535600982606
445.0353171825409,1763260535.989272,0.00020432805467862636,0.0,,,269312,-0.0015736361965537071,2882,-0.00122109055519104,8.572358638048172e-05,-0.3237612247467041,0.611657440662384,646.0,0.00013847925583831966
445.8510231971741,1763260536.8049781,517.5758056640625,0.0,,,270080,0.004819917492568493,2890,-0.0022536590695381165,0.0003885561600327492,3.2842159271240234e-05,0.5214146375656128,647.0,0.00013801844033878297
448.12387228012085,1763260539.0778272,0.0033872679341584444,0.0,,,272256,-0.0005201911553740501,2911,0.00040414929389953613,4.4209882616996765e-06,0.006109118461608887,0.5349181890487671,648.0,0.00013671275519300252
450.79589772224426,1763260541.7498527,0.0002070410700980574,0.0,,,274816,0.0008271047845482826,2935,-0.0032341368496418,6.962660700082779e-05,-0.06317949295043945,0.5749284029006958,650.0,0.00013517665502149612
452.3185544013977,1763260543.2725093,0.0032815206795930862,0.0,,,276224,-0.0015586717054247856,2949,-0.0006831674836575985,3.6844052374362946e-05,0.04264092445373535,0.5279355049133301,651.0,0.0001343317999271676
453.54084062576294,1763260544.4947956,0.0002161091542802751,0.0,,,277376,0.006589626893401146,2960,-0.0022365152835845947,8.607655763626099e-05,0.010210096836090088,0.5378810167312622,652.0,0.0001336405548499897
455.221880197525,1763260546.1758351,0.00018136521975975484,0.0,,,278912,0.0005136905238032341,2975,-0.0011192243546247482,0.00026408303529024124,-0.26310837268829346,0.5076881647109985,653.0,0.00013271889474708587
456.75122117996216,1763260547.705176,0.00029395025921985507,0.0,,,280320,-0.0020638229325413704,2989,-0.00065632164478302,0.00012060161679983139,0.03202539682388306,0.5045104026794434,654.0,0.00013187403965275735
457.6266541481018,1763260548.580609,493.4729919433594,0.0,,,281088,0.0028576739132404327,2997,0.000148676335811615,0.0007185544818639755,-0.00015497207641601562,0.5153193473815918,654.0,0.00013141320960130543
459.1718089580536,1763260550.125764,,,500.0,500.0,282524,,3011,,,,,,
463.5634069442749,1763260554.5173619,536.1367797851562,0.0,,,286592,-0.0027460427954792976,3051,-0.00017380155622959137,6.0976482927799225e-05,-0.00011432170867919922,0.5297865867614746,658.0,0.00012811059423256665
463.8355565071106,1763260554.7895114,0.00023529048485215753,0.0,,,286848,0.008814309723675251,3053,-0.013263039290904999,0.0007048407569527626,-0.03041088581085205,0.5650924444198608,658.0,0.00012795698421541601
465.22146129608154,1763260556.1754162,253.4511260986328,0.0,,,288128,0.005207926966249943,3066,0.0010259971022605896,0.00040035415440797806,-3.5881996154785156e-05,0.5235615968704224,659.0,0.0001271889341296628
465.6621677875519,1763260556.6161227,,,500.0,500.0,288524,,3070,,,,,,
467.2707278728485,1763260558.2246828,,,500.0,500.0,290024,,3083,,,,,,
468.94818592071533,1763260559.9021409,,,500.0,500.0,291524,,3098,,,,,,
469.5170063972473,1763260560.4709613,,,500.0,500.0,292024,,3103,,,,,,
472.31186175346375,1763260563.2658167,,,500.0,500.0,294524,,3127,,,,,,
472.56521439552307,1763260563.5191693,0.004093618597835302,0.0,,,294656,-0.003739073872566223,3129,-0.00039947032928466797,0.00014536269009113312,-0.03165912628173828,0.5268757939338684,663.0,0.0001232718932442367
473.9458613395691,1763260564.8998163,0.0001849106338340789,0.0,,,295936,-0.00714194867759943,3141,-0.003491383045911789,0.001172390766441822,-0.14289474487304688,0.5459836721420288,664.0,0.0001225038431584835
474.0974061489105,1763260565.051361,441.9139404296875,0.0,,,296064,0.003176075406372547,3143,0.002002038061618805,0.0003636972978711128,1.627206802368164e-05,0.559485137462616,664.0,0.00012242703814990819
474.4909768104553,1763260565.4449317,0.0001984132977668196,0.0,,,296448,0.0002166014164686203,3146,-0.0023063942790031433,0.0001664627343416214,-0.06940662860870361,0.5581362247467041,664.0,0.00012219662312418222
476.1266186237335,1763260567.0805736,0.00016042057541199028,0.0,,,297984,-0.0028603868559002876,3161,-0.0053615570068359375,0.00031602103263139725,-0.12265384197235107,0.5331443548202515,665.0,0.00012127496302127838
477.0970914363861,1763260568.0510464,0.00026078461087308824,0.001953125,,,298880,0.009250732138752937,3170,0.007155418395996094,0.0019140411168336868,-0.158300518989563,0.4376969039440155,666.0,0.00012073732796125114
478.44739532470703,1763260569.4013503,0.003289581276476383,0.0,,,300160,-0.0061264606192708015,3183,-4.2263418436050415e-05,0.0004909923300147057,-0.03702354431152344,0.5753651857376099,667.0,0.00011996927787549794
478.9513785839081,1763260569.9053335,0.0034201545640826225,0.0,,,300672,0.0009116819128394127,3188,-0.0006359554827213287,1.0495074093341827e-05,-0.1186758279800415,0.5175290703773499,667.0,0.00011966205784119666
481.77040791511536,1763260572.7243629,487.5833435058594,0.0,,,303616,0.0008249878883361816,3217,0.000462457537651062,0.0001944229006767273,-8.380413055419922e-05,0.535432755947113,669.0,0.00011789554264396429
482.55673813819885,1763260573.510693,0.00018643683870323002,0.0,,,304384,-0.004713419824838638,3224,-0.0033152997493743896,0.0002070292830467224,-0.04316222667694092,0.5288965702056885,670.0,0.00011743471259251237
484.87906289100647,1763260575.8330178,0.00020304070494603366,0.0,,,306816,-0.0020979689434170723,3247,0.0006125010550022125,6.616394966840744e-05,-0.0033823251724243164,0.5974338054656982,672.0,0.0001159754247055389
485.1050362586975,1763260576.0589912,717.3232421875,0.0,,,307072,-0.007971775718033314,3250,-0.0005129389464855194,0.0002489006146788597,-0.0001685619354248047,0.593287467956543,672.0,0.00011582181468838826
485.32679510116577,1763260576.28075,0.00024625082733109593,0.0,,,307328,0.008792274631559849,3252,-0.008258305490016937,0.0008397465571761131,-0.033896684646606445,0.5573065876960754,672.0,0.00011566820467123762
485.58787393569946,1763260576.5418289,497.03094482421875,0.0,,,307584,0.00307435542345047,3255,0.0009774528443813324,8.887611329555511e-05,-3.2901763916015625e-05,0.5964999198913574,672.0,0.00011551459465408698
485.94303011894226,1763260576.896985,,,500.0,500.0,308024,,3259,,,,,,
487.196204662323,1763260578.1501596,0.0002780597424134612,0.0,,,309376,0.005837617442011833,3272,-0.003015652298927307,0.0002302844077348709,-0.06646180152893066,0.5824774503707886,674.0,0.0001144393245340325
487.42007279396057,1763260578.3740277,338.96453857421875,0.0,,,309632,-0.002179885283112526,3275,0.000637352466583252,0.000159483402967453,8.83936882019043e-05,0.6028608083724976,674.0,0.00011428571451688185
487.56899642944336,1763260578.5229514,0.0035265095066279173,0.0,,,309760,0.0005022473633289337,3276,-0.014980397187173367,0.0003353673964738846,0.09248000383377075,0.5714946389198303,674.0,0.00011420890950830653
489.39854168891907,1763260580.3524966,0.0002375003241468221,0.0,,,311808,0.018562089651823044,3296,-0.00519508495926857,0.0012358343228697777,0.10194623470306396,0.5180653929710388,676.0,0.00011298002937110141
489.66012167930603,1763260580.6140766,623.2880859375,0.0,,,312064,0.00010480731725692749,3299,0.00014295056462287903,1.3353303074836731e-05,-6.67572021484375e-06,0.5844475030899048,676.0,0.00011282641935395077
493.24684405326843,1763260584.200799,705.1942749023438,0.0,,,316032,1.3614073395729065e-05,3338,-0.0008802711963653564,6.054714322090149e-05,-1.8835067749023438e-05,0.5785115957260132,679.0,0.00011044547136407346
494.40809082984924,1763260585.3620458,0.007779767736792564,0.0,,,317312,0.00197811983525753,3351,-0.002321852371096611,0.0002310480922460556,-0.07282412052154541,0.5431132316589355,681.0,0.00010967742127832025
495.00718903541565,1763260585.961144,0.0004014315200038254,0.0,,,317952,0.0016726469621062279,3357,-0.0013980455696582794,6.46328553557396e-05,0.004225671291351318,0.5520813465118408,681.0,0.00010929339623544365
495.23286533355713,1763260586.1868203,0.00398656539618969,0.0,,,318208,-0.006888296455144882,3360,-0.004925817251205444,0.00046499259769916534,-0.4284707307815552,0.5243833065032959,681.0,0.00010913978621829301
498.70761466026306,1763260589.6615696,314.049072265625,0.0,,,322048,0.0013313395902514458,3398,-0.004504895769059658,7.320661097764969e-05,-8.857250213623047e-05,0.5490821599960327,684.0,0.0001068356359610334
