losses/entropy,charts/episodic_return,losses/explained_variance,charts/learning_rate,losses/old_approx_kl,losses/value_loss,_runtime,losses/policy_loss,_timestamp,losses/approx_kl,losses/clipfrac,global_step,charts/episodic_length,_step,charts/SPS
0.5178114771842957,,-1.238598346710205,0.00023901689564809203,0.008414487354457378,0.007321785669773817,189.221670627594,-0.006158746778964996,1763260267.7628107,0.0005104364827275276,0.0,101760,,1213,657.0
0.5215429663658142,,-347.5987854003906,0.0002388632856309414,-0.0006826203316450119,0.019714059308171272,189.5139617919922,-0.03392626717686653,1763260268.0551019,0.008048846386373043,0.017578125,102016,,1215,657.0
,500.0,,,,,190.76318907737732,,1763260269.3043292,,,103071,500.0,1226,
0.5312962532043457,,-2.209197759628296,0.00023794162552803755,-0.009492233395576477,0.001109028817154467,191.35863137245178,-0.01677984744310379,1763260269.8997715,0.004268936812877655,0.015625,103552,,1230,660.0
0.507236897945404,,0.09805965423583984,0.0002377112105023116,0.0048002805560827255,0.0017015610355883837,191.8294231891632,-0.008344646543264389,1763260270.3705633,0.0006687883287668228,0.0,103936,,1234,660.0
,500.0,,,,,192.97316527366638,,1763260271.5143054,,,105071,500.0,1245,
0.5350040793418884,,-0.39927828311920166,0.00023648233036510646,0.0029774466529488564,0.00011181249283254147,193.87841749191284,-0.000964827835559845,1763260272.4195576,0.007005681283771992,0.00390625,105984,,1254,664.0
0.46231508255004883,,-0.0018905401229858398,0.0002354838652536273,0.0012842360883951187,948.5445556640625,195.3952353000641,0.00028249993920326233,1763260273.9363754,8.291192352771759e-05,0.0,107648,,1271,668.0
0.45673102140426636,,-0.0008218288421630859,0.00023379416961688548,-0.010332988575100899,2088.49853515625,198.92297887802124,-0.0016001909971237183,1763260277.464119,0.000637400895357132,0.0,110464,,1299,671.0
0.5345592498779297,,-0.0014643669128417969,0.00023133640934247524,0.001144368201494217,1118.96826171875,203.9110758304596,0.0041004568338394165,1763260282.452216,0.00023302622139453888,0.0,114560,,1339,676.0
0.5190420150756836,,-0.5254236459732056,0.00023125960433389992,0.012169069610536098,0.005238900426775217,204.05400228500366,-0.0008472315967082977,1763260282.5951424,0.0016818484291434288,0.0,114688,,1340,676.0
0.47247955203056335,,-0.00036406517028808594,0.00023072196927387267,0.005545544438064098,293.53216552734375,205.09235548973083,-0.013859078288078308,1763260283.6334956,0.0007102107629179955,0.001953125,115584,,1349,677.0
0.46215730905532837,,5.53131103515625e-05,0.00022987711417954415,0.009973546490073204,1630.4271240234375,206.4009792804718,-0.004864200949668884,1763260284.9421194,0.0009913034737110138,0.0,116992,,1363,680.0
0.43779754638671875,,0.28936493396759033,0.0002297235041623935,1.609884202480316e-05,0.0010903476504608989,206.62794280052185,0.002121735829859972,1763260285.1690829,0.0020369570702314377,0.0,117248,,1365,681.0
0.4606350362300873,,-0.9396641254425049,0.00022941628412809223,0.0019315565004944801,0.0024727624841034412,207.0797312259674,0.0006764307618141174,1763260285.6208713,0.00027594808489084244,0.0,117760,,1370,682.0
0.5059094429016113,,0.03762400150299072,0.00022880184405948967,0.00839182734489441,0.0014496776275336742,208.01501321792603,-0.013950742781162262,1763260286.5561533,0.0011280234903097153,0.0,118784,,1380,684.0
0.48962804675102234,,-1.1618022918701172,0.00022872503905091435,5.920883268117905e-05,0.00035974077763967216,208.1268846988678,-0.016071051359176636,1763260286.6680248,0.0018113767728209496,0.001953125,118912,,1381,684.0
0.4719652831554413,,-0.0006350278854370117,0.00022834101400803775,-0.008761214092373848,752.747314453125,208.7260444164276,0.006892278790473938,1763260287.2671845,0.0005320422351360321,0.0,119552,,1388,686.0
0.5313315987586975,,-0.06193959712982178,0.00022788018395658582,0.01036222092807293,0.0018596651498228312,209.4364025592804,-0.007393844425678253,1763260287.9775426,0.0018617790192365646,0.01171875,120320,,1395,687.0
0.5629467964172363,,-0.09126746654510498,0.00022764976893085986,0.005508111789822578,0.006992994341999292,209.77703595161438,-0.006167378276586533,1763260288.318176,0.0006890762597322464,0.0,120704,,1399,688.0
0.4911409914493561,,-3.3513283729553223,0.00022726574388798326,0.0018193647265434265,0.00020518337260000408,210.34010291099548,-0.006860025227069855,1763260288.881243,0.00026755593717098236,0.0,121344,,1405,689.0
0.5398740768432617,,-0.001081705093383789,0.00022565283870790154,-0.0030451342463493347,1324.4654541015625,213.3820993900299,-0.0038544610142707825,1763260291.9232395,0.0005326066166162491,0.0,124032,,1432,693.0
0.512110710144043,,-0.34076571464538574,0.00022557603369932622,0.007330087013542652,0.0067888954654335976,213.56365633010864,-0.0015088021755218506,1763260292.1047964,0.0001195976510643959,0.0,124160,,1433,693.0
,500.0,,,,,216.67680382728577,,1763260295.217944,,,126461,500.0,1455,
0.5004984736442566,,-0.0003858804702758789,0.00022419354354497045,-0.0014307452365756035,1639.4647216796875,216.7951591014862,-0.007350173778831959,1763260295.3362992,0.0005546426400542259,0.0,126464,,1456,693.0
0.5796536207199097,,-0.3508920669555664,0.00022411673853639513,-0.0038942676037549973,0.010268276557326317,216.96693325042725,0.00020978599786758423,1763260295.5080733,0.0009508449584245682,0.0,126592,,1457,693.0
0.5052565932273865,,-0.23847973346710205,0.00022066052770242095,0.009182186797261238,0.008887512609362602,224.45533990859985,0.003321997821331024,1763260302.99648,0.0009730011224746704,0.0,132352,,1514,696.0
0.5533635020256042,,-0.5178318023681641,0.00022019969765096903,-0.006115090101957321,0.00044294242979958653,225.1327407360077,-0.02230030670762062,1763260303.6738808,0.01638922467827797,0.091796875,133120,,1521,698.0
0.5843256711959839,,-0.05797410011291504,0.00021996928262524307,-0.012539111077785492,0.0010522376978769898,225.50870442390442,-0.033581286668777466,1763260304.0498445,0.007797506637871265,0.00390625,133504,,1525,698.0
,500.0,,,,,225.6332654953003,,1763260304.1744056,,,133658,500.0,1527,
0.5605765581130981,,-0.08117198944091797,0.0002197388675995171,-0.007464860565960407,0.005497834179550409,225.85018277168274,-0.0011666491627693176,1763260304.3913229,0.002316533587872982,0.0,133888,,1529,699.0
0.5155099630355835,,-0.227258563041687,0.00021943164756521583,0.04268454760313034,0.011260314844548702,226.30483961105347,-0.009672354906797409,1763260304.8459797,0.009152155369520187,0.015625,134400,,1534,700.0
0.57176673412323,,-0.01561892032623291,0.00021927803754806519,-0.0015843939036130905,0.0007359267328865826,226.56146097183228,-0.0012093372642993927,1763260305.102601,4.432164132595062e-05,0.0,134656,,1536,700.0
0.5719261169433594,,-0.2381047010421753,0.00021889401250518858,-0.0021490808576345444,0.010030378587543964,227.12707591056824,-0.014663651585578918,1763260305.668216,0.00109005905687809,0.0,135296,,1543,702.0
0.5743055939674377,,0.032601118087768555,0.00021874040248803794,-0.0007884455844759941,0.0004171966284047812,227.3743176460266,-0.006225623190402985,1763260305.9154577,0.0009893598034977913,0.0,135552,,1545,702.0
,500.0,,,,,227.41916012763977,,1763260305.9603002,,,135658,500.0,1546,
0.5364196300506592,,-0.04985249042510986,0.00021797235240228474,0.009923819452524185,0.009975502267479897,228.55726957321167,-0.0051576122641563416,1763260307.0984097,0.0007109101861715317,0.0,136832,,1558,704.0
0.5370749831199646,,0.025154590606689453,0.00021789554739370942,-0.007994692772626877,0.0014197148848325014,228.6698546409607,-0.004190756008028984,1763260307.2109947,0.00032238662242889404,0.0,136960,,1559,705.0
0.5020604729652405,,-0.12940073013305664,0.00021766513236798346,0.005085790529847145,0.011589831672608852,229.01102113723755,-0.006445746868848801,1763260307.5521612,0.005878850817680359,0.0078125,137344,,1563,705.0
,500.0,,,,,229.25846433639526,,1763260307.7996044,,,137658,500.0,1566,
0.5822349786758423,,-0.09758305549621582,0.00021612903219647706,-0.010964779183268547,0.004609810654073954,231.34187769889832,0.0015194639563560486,1763260309.8830178,0.00030739232897758484,0.0,139904,,1588,710.0
0.5291610360145569,,0.034574031829833984,0.00021605222718790174,0.00914218183606863,0.0013744351454079151,231.45420479774475,-0.007242526859045029,1763260309.9953449,0.004471995867788792,0.0078125,140032,,1589,710.0
0.5634863376617432,,-0.333204984664917,0.00021559139713644981,0.011892409063875675,0.006649704184383154,232.17228436470032,-0.005400137975811958,1763260310.7134244,0.001045013777911663,0.0,140800,,1597,712.0
0.5060157775878906,,-0.2058035135269165,0.00021497695706784725,-0.00443582609295845,0.007314613554626703,233.1287932395935,-0.00023803114891052246,1763260311.6699333,0.00036901049315929413,0.0,141824,,1607,713.0
0.4994176924228668,,-0.2351928949356079,0.0002148233470506966,0.0018599694594740868,0.00018281411030329764,233.35454487800598,-0.0015674009919166565,1763260311.895685,0.0009397370740771294,0.001953125,142080,,1609,714.0
,500.0,,,,,233.38249135017395,,1763260311.9236314,,,142158,500.0,1610,
0.5336877107620239,,-0.04482901096343994,0.00021466973703354597,0.0001544104889035225,0.0071394722908735275,233.59766340255737,-0.0028351470828056335,1763260312.1388035,0.00080855842679739,0.0,142336,,1612,714.0
0.4497186541557312,,-0.00041162967681884766,0.00021382488193921745,0.004116293042898178,1169.41015625,234.90025281906128,0.0008191168308258057,1763260313.441393,0.0001069735735654831,0.0,143744,,1626,717.0
0.46028926968574524,,0.02714914083480835,0.00021305683185346425,-0.004518455825746059,0.0012508872896432877,236.11412954330444,-0.005607105791568756,1763260314.6552696,0.0004126681014895439,0.0,145024,,1638,719.0
0.4612239897251129,,-0.41447770595550537,0.00021006145107094198,-0.0069104209542274475,0.0017553158104419708,241.7577531337738,0.001270093023777008,1763260320.2988932,0.0008854363113641739,0.0,150016,,1687,723.0
0.4206255078315735,,0.20877379179000854,0.00020729647076223046,-0.03480963036417961,0.0003705486305989325,247.71393418312073,0.03133195638656616,1763260326.2550743,0.008291029371321201,0.021484375,154624,,1732,725.0
0.4237922132015228,,0.01377946138381958,0.00020652842067647725,-0.00014264695346355438,0.0032359748147428036,249.02386951446533,0.0007066354155540466,1763260327.5650096,1.0211020708084106e-05,0.0,155904,,1745,726.0
0.4884193241596222,,-0.00030159950256347656,0.00020606759062502533,-0.0036375736817717552,1730.1556396484375,249.7339928150177,-0.0005705729126930237,1763260328.275133,0.0007986603304743767,0.0,156672,,1753,727.0
0.4649549126625061,,-0.08527839183807373,0.00020599078561645,-0.005705204792320728,0.007330693304538727,249.87043499946594,-0.009528286755084991,1763260328.411575,0.0006957734003663063,0.0,156800,,1754,727.0
0.45330458879470825,,-0.057935237884521484,0.00020529954053927213,-0.006628226488828659,0.0013721962459385395,251.41010785102844,-0.006619032472372055,1763260329.951248,0.00043890997767448425,0.0,157952,,1765,728.0
0.38839447498321533,,4.202127456665039e-05,0.0002051459305221215,0.0003353329375386238,1814.7435302734375,251.77491927146912,-0.004061244428157806,1763260330.3160594,9.421352297067642e-05,0.0,158208,,1768,728.0
,500.0,,,,,252.86225986480713,,1763260331.4034,,,159158,500.0,1777,
0.5055678486824036,,-0.046903252601623535,0.00020207373017910868,-0.002554052509367466,0.007468527182936668,256.99379563331604,-0.002579234540462494,1763260335.5349357,4.674214869737625e-05,0.0,163328,,1818,733.0
0.5192921757698059,,0.015960097312927246,0.0002017665101448074,8.649472147226334e-05,0.007169114425778389,257.4818186759949,-0.0010226517915725708,1763260336.0229588,6.906408816576004e-05,0.0,163840,,1823,734.0
,500.0,,,,,260.05826449394226,,1763260338.5994046,,,166658,500.0,1851,
0.5046544671058655,,-2.384185791015625e-05,0.00019976957992184907,0.0033875955268740654,1789.271484375,260.54273676872253,-0.01538756862282753,1763260339.0838768,0.0004567643627524376,0.0,167168,,1856,739.0
0.4197861850261688,,0.056760430335998535,0.00019900152983609587,-0.0008539464324712753,0.0007506106048822403,262.07554841041565,-0.0024677664041519165,1763260340.6166885,0.00020053423941135406,0.0,168448,,1868,740.0
0.4392847418785095,,0.11144596338272095,0.0001986943098017946,0.011608295142650604,0.00089407863561064,262.74313282966614,-0.021621450781822205,1763260341.284273,0.003406400792300701,0.0,168960,,1873,740.0
0.47246143221855164,,0.040038228034973145,0.00019846389477606863,-0.017213566228747368,0.005455205217003822,263.19409346580505,-0.012537393718957901,1763260341.7352335,0.0013307007029652596,0.0,169344,,1877,740.0
0.45451855659484863,,0.001367807388305664,0.00019792627426795661,0.009108079597353935,1162.142578125,264.3958261013031,-0.008039470762014389,1763260342.9369662,0.0010448340326547623,0.0,170240,,1886,740.0
,500.0,,,,,265.5545904636383,,1763260344.0957305,,,171158,500.0,1895,
0.464999258518219,,0.19740021228790283,0.00019685100414790213,-0.003652496263384819,0.0007656026864424348,266.7376756668091,0.0013521146029233932,1763260345.2788157,0.0004041232168674469,0.0,172032,,1903,740.0
0.4306163787841797,,0.09487408399581909,0.0001966973941307515,-0.0007424894720315933,0.005465845111757517,267.1004340648651,-0.013176240026950836,1763260345.6415741,0.0037783365696668625,0.001953125,172288,,1906,740.0
0.47839272022247314,,-0.2394026517868042,0.0001959293440449983,0.0015737591311335564,0.0004930721479468048,268.72261810302734,-0.003827892243862152,1763260347.2637582,0.00016465317457914352,0.0,173568,,1918,740.0
0.47490033507347107,,-0.0004057884216308594,0.00019585253903642297,-0.0010892832651734352,1527.3167724609375,268.8617672920227,-0.00020697712898254395,1763260347.4029074,6.888899952173233e-05,0.0,173696,,1920,741.0
0.5058829188346863,,-0.00011587142944335938,0.00019431643886491656,0.0030090827494859695,1203.354736328125,271.19854974746704,0.0163233894854784,1763260349.7396898,0.0010209102183580399,0.0,176256,,1945,744.0
0.4446524381637573,,-0.0005471706390380859,0.00019347158377058804,0.003696744330227375,2055.65625,272.51940870285034,-0.00237390398979187,1763260351.0605488,3.035459667444229e-05,0.0,177664,,1959,746.0
,500.0,,,,,274.21836256980896,,1763260352.7595026,,,179158,500.0,1973,
,166.0,,,,,275.5901257991791,,1763260354.1312659,,,180106,166.0,1985,
0.4732837378978729,,0.0570867657661438,0.00019170506857335567,-0.002426350489258766,1162.1551513671875,276.25486040115356,0.0015278682112693787,1763260354.7960005,0.00529705174267292,0.013671875,180608,,1991,746.0
,500.0,,,,,277.5850565433502,,1763260356.1261966,,,181743,500.0,2002,
,500.0,,,,,278.1881732940674,,1763260356.7293134,,,182243,500.0,2007,
0.49170923233032227,,-0.3298403024673462,0.00019016896840184927,0.007982654497027397,0.0032888043206185102,279.12249517440796,-0.014116395264863968,1763260357.6636353,0.0007577240467071533,0.0,183168,,2016,748.0
0.47318780422210693,,0.18987876176834106,0.00019001535838469863,0.0024992693215608597,0.00989220105111599,279.3952808380127,-0.0005409312434494495,1763260357.936421,0.00038222596049308777,0.0,183424,,2019,748.0
0.47469866275787354,,0.2399512529373169,0.00018970813835039735,0.00881163589656353,0.007330547086894512,279.85969519615173,-0.021893050521612167,1763260358.4008353,0.0028764382004737854,0.001953125,183936,,2024,749.0
,500.0,,,,,280.1050319671631,,1763260358.646172,,,184243,500.0,2027,
0.4649377763271332,,0.23071110248565674,0.00018940091831609607,0.003098767250776291,0.009171254001557827,280.3169848918915,-0.006397362798452377,1763260358.858125,0.0014934539794921875,0.0,184448,,2029,750.0
0.4230787754058838,,-4.429529190063477,0.0001890936982817948,-0.020053386688232422,0.019867295399308205,280.81088495254517,0.0031650420278310776,1763260359.352025,0.007510515861213207,0.01171875,184960,,2034,750.0
0.5139859914779663,,-2.479372501373291,0.0001884024532046169,-0.0039995694532990456,0.0019987139385193586,281.8675527572632,-0.0009410977363586426,1763260360.4086928,0.0010739034041762352,0.0,186112,,2045,752.0
,500.0,,,,,282.36957812309265,,1763260360.9107182,,,186743,500.0,2051,
0.5413116812705994,,-0.0002981424331665039,0.0001880184281617403,-0.0011978931725025177,1550.294921875,282.47950530052185,0.0024556443095207214,1763260361.0206454,0.0003185197710990906,0.0,186752,,2052,752.0
0.49412471055984497,,0.15207993984222412,0.0001868663530331105,0.02618979662656784,0.0003219683712814003,284.2305631637573,-0.033008210361003876,1763260362.7717032,0.005145869217813015,0.001953125,188672,,2070,755.0
,500.0,,,,,284.74754095077515,,1763260363.288681,,,189243,500.0,2076,
0.42144355177879333,,0.2197403907775879,0.00018548387743066996,0.014166456647217274,0.008457157760858536,286.36852622032166,-0.02718142420053482,1763260364.9096663,0.004533144645392895,0.0078125,190976,,2093,758.0
0.44153887033462524,,-0.022348523139953613,0.00018540707242209464,0.015483599156141281,0.0007425562362186611,286.4817407131195,-0.01827513426542282,1763260365.0228808,0.01084951777011156,0.07421875,191104,,2094,758.0
0.4728662371635437,,0.717814564704895,0.00018402458226773888,-0.01880030333995819,0.007339261472225189,289.31470561027527,-0.02570880949497223,1763260367.8558457,0.00711590051651001,0.013671875,193408,,2117,758.0
0.4587961435317993,,0.0001735091209411621,0.00018264209211338311,0.002365168184041977,1084.595947265625,291.6994471549988,-0.008150331676006317,1763260370.2405872,0.0013614781200885773,0.0,195712,,2141,760.0
0.4799403250217438,,0.00015527009963989258,0.00018233487207908183,0.0006810836493968964,592.8307495117188,292.20606803894043,0.001842111349105835,1763260370.747208,0.0002787970006465912,0.0,196224,,2146,761.0
0.41608676314353943,,-0.0788031816482544,0.0001822580670705065,0.0449003167450428,0.011758996173739433,292.3213098049164,-0.02873007208108902,1763260370.86245,0.007361804135143757,0.041015625,196352,,2147,761.0
0.4319940209388733,,0.008326828479766846,0.0001821812620619312,-0.009136982262134552,0.0011311768321320415,292.4351043701172,-0.001843022182583809,1763260370.9762444,0.0016546640545129776,0.001953125,196480,,2148,761.0
0.4424087703227997,,-0.00014507770538330078,0.0001817972370190546,-0.0012631118297576904,1673.439453125,293.0875608921051,-0.0016002655029296875,1763260371.628701,5.157478153705597e-05,0.0,197120,,2155,762.0
0.4664415121078491,,-0.0969322919845581,0.0001807219668990001,-0.012056288309395313,0.0008750355336815119,295.53604650497437,-0.012736860662698746,1763260374.0771866,0.0013239895924925804,0.0,198912,,2172,761.0
0.3890765309333801,,-6.341934204101562e-05,0.0001799539168132469,0.0012730313464999199,880.2503662109375,297.1395733356476,0.0001226775348186493,1763260375.6807134,0.000589185394346714,0.0,200192,,2185,762.0
0.4539181888103485,,0.08069247007369995,0.00017949308676179498,0.0005198819562792778,0.0004925773828290403,298.08118200302124,-0.002780139446258545,1763260376.622322,0.00040936004370450974,0.0,200960,,2192,762.0
0.45326605439186096,,-0.08276283740997314,0.00017910906171891838,0.008190167136490345,0.0002461714902892709,298.8559236526489,0.015367895364761353,1763260377.3970637,0.0017611077055335045,0.0078125,201600,,2198,762.0
,500.0,,,,,298.87799525260925,,1763260377.4191353,,,201618,500.0,2199,
0.4991283416748047,,-0.06281137466430664,0.00017834101163316518,-0.006534586660563946,0.0013676404487341642,300.37496185302734,-0.0007741600275039673,1763260378.916102,0.000993574969470501,0.0,202880,,2211,762.0
0.45429307222366333,,-3.647804260253906e-05,0.00017818740161601454,0.00027957186102867126,1569.03955078125,300.60277366638184,-0.0001915954053401947,1763260379.1439137,0.0001183878630399704,0.0,203136,,2214,763.0
0.45654088258743286,,0.04961591958999634,0.00017780337657313794,-0.0048458026722073555,0.006361464038491249,301.2066297531128,-0.0008546337485313416,1763260379.7477698,0.0005338238552212715,0.0,203776,,2220,763.0
,500.0,,,,,301.468546628952,,1763260380.0096867,,,204118,500.0,2223,
0.5264212489128113,,0.02489793300628662,0.00017749615653883666,0.003368082456290722,0.004871692508459091,301.6677346229553,-0.0025893710553646088,1763260380.2088747,0.0013178540393710136,0.0,204288,,2225,764.0
0.47324368357658386,,-0.02137291431427002,0.00017741935153026134,-0.004102787934243679,0.0011171336518600583,301.8193471431732,-0.009110965766012669,1763260380.3604872,0.0017293663695454597,0.0,204416,,2226,764.0
0.5165514945983887,,0.1339399814605713,0.00017734254652168602,-0.020547065883874893,0.00013987826241645962,301.93349027633667,-0.003652147948741913,1763260380.4746304,0.005497588776051998,0.005859375,204544,,2227,764.0
0.4430728256702423,,-0.006891489028930664,0.00017711213149596006,-0.004151643253862858,0.0009627456311136484,302.2791357040405,0.0032207705080509186,1763260380.8202758,0.0001275883987545967,0.0,204928,,2231,765.0
0.5194012522697449,,-0.21883392333984375,0.0001768817164702341,-0.0006167097017168999,0.008554158732295036,302.6259832382202,-0.0021632257848978043,1763260381.1671233,0.0007521407678723335,0.0,205312,,2235,765.0
0.46862155199050903,,0.001018226146697998,0.00017657449643593282,-0.0025043776258826256,1122.5584716796875,303.1142609119415,0.0030393004417419434,1763260381.655401,2.9821880161762238e-05,0.0,205824,,2241,766.0
0.482771098613739,,-0.05004537105560303,0.0001761136663844809,-0.004363364540040493,0.000988634885288775,303.8247182369232,-0.029319390654563904,1763260382.3658583,0.002761273644864559,0.00390625,206592,,2248,766.0
0.4955664277076721,,-9.78708267211914e-05,0.00017603686137590557,-0.007198229432106018,1760.1732177734375,303.98378467559814,0.0025088712573051453,1763260382.5249248,0.001924438402056694,0.0,206720,,2250,766.0
0.471541166305542,,-0.04682016372680664,0.0001758064463501796,0.000987696461379528,0.00041624539881013334,304.47077918052673,0.0025406554341316223,1763260383.0119193,0.000167100690305233,0.0,207104,,2253,767.0
,500.0,,,,,306.69454169273376,,1763260385.2356818,,,208928,500.0,2272,
0.4721809923648834,,0.008445560932159424,0.0001741935411700979,0.0013655582442879677,0.0007653572829440236,307.51523518562317,-0.0031160637736320496,1763260386.0563753,0.0006880080327391624,0.0,209792,,2280,768.0
0.4289241433143616,,-0.001797795295715332,0.00017327189561910927,0.012901091948151588,0.0004230573249515146,308.9353880882263,-0.02102859690785408,1763260387.4765282,0.005092593841254711,0.009765625,211328,,2295,769.0
0.5219410061836243,,0.11252951622009277,0.00017311828560195863,0.00421532429754734,0.00569944316521287,309.18930864334106,-0.003530755639076233,1763260387.7304487,0.0002697892487049103,0.0,211584,,2298,770.0
0.4925917387008667,,-2.300793170928955,0.00017235023551620543,0.00012849923223257065,0.003450032789260149,310.36951327323914,-0.0009011998772621155,1763260388.9106534,0.00020736921578645706,0.0,212864,,2310,771.0
0.4669886827468872,,7.271766662597656e-05,0.0001722734305076301,0.0003155302256345749,1160.855712890625,310.48705983161926,0.0008255094289779663,1763260389.0282,9.512901306152344e-05,0.0,212992,,2312,771.0
0.4959773123264313,,-0.479092001914978,0.0001718894054647535,0.0025854045525193214,0.007766717113554478,311.05604577064514,-0.0004895403981208801,1763260389.5971859,0.0002710549160838127,0.0,213632,,2318,772.0
0.49731409549713135,,2.4020671844482422e-05,0.00017165899043902755,-0.011600488796830177,1091.3564453125,311.4339368343353,-0.002638068050146103,1763260389.975077,0.0013042222708463669,0.0,214016,,2322,772.0
0.4838715195655823,,-0.02338695526123047,0.0001715053804218769,0.007801803760230541,0.0008557277033105493,311.66243624687195,-0.007124766707420349,1763260390.2035763,0.0013358192518353462,0.0,214272,,2324,772.0
0.5017312169075012,,0.035082340240478516,0.00017119816038757563,-0.003841513767838478,0.000859389896504581,312.11968898773193,0.0010005608201026917,1763260390.660829,0.0025644395500421524,0.0,214784,,2329,773.0
,406.0,,,,,312.8885500431061,,1763260391.4296901,,,215657,406.0,2339,
0.5154656171798706,,0.7898254990577698,0.00017050691531039774,0.0438271090388298,0.061879005283117294,313.19834208488464,-0.016107432544231415,1763260391.7394822,0.00660873856395483,0.0078125,215936,,2343,774.0
,500.0,,,,,313.62733721733093,,1763260392.1684773,,,216444,500.0,2348,
0.5198211669921875,,0.00043189525604248047,0.00016989247524179518,0.015080154873430729,1956.3736572265625,314.15872406959534,-0.004564039409160614,1763260392.6998641,0.0021953629329800606,0.0,216960,,2354,775.0
,500.0,,,,,314.99320888519287,,1763260393.534349,,,217865,500.0,2363,
0.38765114545822144,,0.14408886432647705,0.00016774193500168622,-0.008821487426757812,0.004937843885272741,317.7514946460724,-0.0041574276983737946,1763260396.2926347,0.0005824137479066849,0.0,220544,,2389,778.0
0.4439036250114441,,0.010615885257720947,0.00016743471496738493,0.013119940645992756,0.0056383851915597916,318.43128848075867,-0.006800856441259384,1763260396.9724286,0.0015757335349917412,0.0,221056,,2394,778.0
0.40995168685913086,,-0.4525330066680908,0.0001665130548644811,-0.008167477324604988,0.00607227673754096,320.4383661746979,-0.012615930289030075,1763260398.9795063,0.0017981622368097305,0.00390625,222592,,2409,778.0
,500.0,,,,,322.72291684150696,,1763260401.264057,,,224365,500.0,2426,
0.48041480779647827,,-0.1207360029220581,0.00016520736971870065,-0.01427542231976986,0.00017519717221148312,323.37626671791077,-0.03213346004486084,1763260401.9174068,0.011006124317646027,0.033203125,224768,,2430,777.0
0.48653948307037354,,0.15023010969161987,0.00016405529459007084,-0.011647007428109646,0.0006843287264928222,326.02439069747925,-0.0016386322677135468,1763260404.5655308,0.0008003963157534599,0.0,226688,,2449,777.0
0.544266939163208,,0.5287437438964844,0.00016305682947859168,0.0012495052069425583,0.00017479545203968883,327.95820236206055,-0.0017736274749040604,1763260406.4993424,0.00020172260701656342,0.0,228352,,2465,778.0
0.4491541087627411,,0.5693480372428894,0.0001615207438590005,-0.00681702233850956,0.004988524131476879,330.32120752334595,-0.016225406900048256,1763260408.8623476,0.0007302071899175644,0.0,230912,,2491,780.0
,266.0,,,,,330.47528767585754,,1763260409.0164278,,,231049,266.0,2493,
,500.0,,,,,331.6657462120056,,1763260410.2068863,,,232349,500.0,2506,
0.4855075776576996,,0.19155645370483398,0.00016013825370464474,-0.0013879090547561646,0.004205087665468454,332.4834327697754,-0.0024167895317077637,1763260411.0245728,0.0005152672529220581,0.0,233216,,2514,782.0
0.538409948348999,,-3.1638617515563965,0.00016006144869606942,0.002460920251905918,0.011608737520873547,332.6054379940033,0.007141392678022385,1763260411.146578,0.0004747146740555763,0.0,233344,,2515,782.0
,500.0,,,,,332.9864022731781,,1763260411.5275424,,,233849,500.0,2520,
0.5057504177093506,,0.14383715391159058,0.00015898617857601494,0.006839380599558353,0.0007738619460724294,335.0098991394043,0.0010423511266708374,1763260413.5510392,0.0007327469065785408,0.001953125,235136,,2533,782.0
,500.0,,,,,335.8862292766571,,1763260414.4273694,,,235849,500.0,2540,
0.462351530790329,,0.26296472549438477,0.0001581413234816864,-0.005096163600683212,0.005578925367444754,336.9068856239319,-0.006501443684101105,1763260415.4480257,0.0008231326937675476,0.0,236544,,2547,782.0
,500.0,,,,,340.13109374046326,,1763260418.6722338,,,238849,500.0,2570,
0.552422821521759,,0.0015781521797180176,0.00015668202831875533,-0.0036734770983457565,9.019774734042585e-05,340.2975709438324,0.004166938364505768,1763260418.838711,0.0003135800361633301,0.0,238976,,2571,781.0
0.5698931813240051,,0.07902175188064575,0.00015637480828445405,0.009320897050201893,0.003748561255633831,340.9885501861572,-0.004008686635643244,1763260419.5296903,0.0010063638910651207,0.0,239488,,2576,781.0
0.5687575340270996,,0.041977763175964355,0.00015629800327587873,0.0050829630345106125,0.0005177634884603322,341.1533889770508,-0.0014369040727615356,1763260419.694529,0.00039722025394439697,0.0,239616,,2577,781.0
0.606975257396698,,0.1249997615814209,0.00015437787806149572,0.005442923866212368,0.0003343282442074269,345.63667607307434,-0.001257600262761116,1763260424.1778162,0.0002645431086421013,0.0,242816,,2608,780.0
0.5963022112846375,,0.000432431697845459,0.0001543010730529204,0.006643721833825111,1535.9156494140625,345.8211407661438,-0.006203688681125641,1763260424.3622808,0.00024017691612243652,0.0,242944,,2610,780.0
0.5153207778930664,,0.1550198197364807,0.00015307219291571528,0.0036622583866119385,0.0033210560213774443,348.67693853378296,-0.0065188296139240265,1763260427.2180786,0.00026939623057842255,0.0,244992,,2630,779.0
0.5154446363449097,,0.1491357684135437,0.00015268816787283868,0.008730288594961166,0.0007347792270593345,349.5871090888977,0.0016670525074005127,1763260428.1282492,0.0004885401576757431,0.0,245632,,2636,779.0
0.5157802104949951,,0.22224527597427368,0.00015207372780423611,0.010371110402047634,0.0005681918701156974,350.8718547821045,-0.00729949027299881,1763260429.4129949,0.0013078851625323296,0.0,246656,,2646,779.0
0.5191942453384399,,-0.1649399995803833,0.0001519969227956608,0.004169167950749397,0.0002155789698008448,351.02805948257446,-0.005853727459907532,1763260429.5691996,0.0008404403924942017,0.0,246784,,2647,779.0
