losses/clipfrac,charts/learning_rate,losses/value_loss,charts/episodic_return,losses/explained_variance,global_step,charts/SPS,losses/entropy,losses/old_approx_kl,losses/policy_loss,losses/approx_kl,_runtime,charts/episodic_length,_step,_timestamp
0.001953125,0.00020261136523913592,0.011406336911022663,,-38.64731979370117,162432,1102.0,0.3844427764415741,0.004730698652565479,-0.005446139723062515,0.001687462441623211,173.43349504470825,,1895,1763260251.338824
0.0,0.000202150535187684,0.0041243210434913635,,-0.004604220390319824,163200,1102.0,0.4434969425201416,6.441026926040649e-06,0.00351502001285553,0.0003514457494020462,174.12683272361755,,1903,1763260252.0321617
,,,500.0,,163489,,,,,,174.3647756576538,500.0,1906,1763260252.2701046
0.001953125,0.00020122887508478016,0.005431652069091797,,-0.5173816680908203,164736,1102.0,0.3803638815879822,0.00020622089505195618,0.0002563968300819397,0.0002701152116060257,175.5156683921814,,1918,1763260253.4209974
,,,500.0,,164989,,,,,,175.66527485847473,500.0,1920,1763260253.5706038
,,,500.0,,167489,,,,,,177.9834578037262,500.0,1945,1763260255.8887868
0.001953125,0.0001986943098017946,0.0007668551988899708,,-1.9969725608825684,168960,1102.0,0.4216274619102478,0.006975707598030567,-0.00024347752332687378,0.0001407051458954811,179.34866523742676,,1959,1763260257.2539942
0.00390625,0.0001978494692593813,0.000582381384447217,,-0.24922335147857666,170368,1102.0,0.41714707016944885,0.012650107964873314,0.0023105069994926453,0.0015191473066806793,180.60456371307373,,1973,1763260258.5098927
0.0,0.0001971582241822034,1739.968505859375,,0.0004724860191345215,171520,1102.0,0.3385758101940155,0.0018894253298640251,-0.005875688046216965,0.0002910001203417778,181.63860750198364,,1985,1763260259.5439365
0.0,0.0001967741991393268,0.004525911528617144,,-0.06472933292388916,172160,1102.0,0.41405045986175537,0.0002453327178955078,-0.0040964409708976746,0.00019895844161510468,182.19160795211792,,1991,1763260260.096937
0.005859375,0.00019608295406214893,0.0018280481453984976,,-0.7557041645050049,173312,1102.0,0.40278440713882446,0.01165531761944294,-0.009814564138650894,0.0037189163267612457,183.2138237953186,,2002,1763260261.1191528
0.001953125,0.00019577573402784765,0.0015739314258098602,,-0.27412307262420654,173824,1102.0,0.4077153205871582,0.0064606741070747375,0.009732846170663834,0.0032615233212709427,183.68618083000183,,2007,1763260261.5915098
0.0,0.0001952380989678204,0.005433115642517805,,-0.13870179653167725,174720,1102.0,0.3880484998226166,-0.0013783499598503113,-0.0021638721227645874,8.496269583702087e-05,184.47533988952637,,2016,1763260262.3806689
,,,500.0,,174989,,,,,,184.71820044517517,500.0,2019,1763260262.6235294
,,,500.0,,175489,,,,,,185.15399765968323,500.0,2024,1763260263.0593266
0.0,0.00019454685389064252,0.00015365693252533674,,-0.32741618156433105,175872,1103.0,0.3939547836780548,0.003985101357102394,0.002566281706094742,0.0003472212702035904,185.48355317115784,,2027,1763260263.3888822
0.0,0.0001944700488820672,1494.8961181640625,,-0.00015425682067871094,176000,1102.0,0.39302530884742737,0.0002655601128935814,-0.0033172667026519775,6.93267211318016e-05,185.63079714775085,,2029,1763260263.5361261
0.0,0.00019416282884776592,1543.3748779296875,,-6.0439109802246094e-05,176512,1102.0,0.3174712061882019,-0.0005269385874271393,-4.343688488006592e-05,4.587695002555847e-06,186.0713973045349,,2034,1763260263.9767263
0.0,0.00019347158377058804,0.005709963385015726,,0.14548873901367188,177664,1103.0,0.3224683701992035,-0.003118596039712429,0.0006471425294876099,0.00019819941371679306,187.10253381729126,,2045,1763260265.0078628
0.0078125,0.00019308755872771144,0.0013969356659799814,,-0.43861091136932373,178304,1103.0,0.3509385883808136,-0.031203564256429672,-0.008293463848531246,0.008214767090976238,187.68387508392334,,2051,1763260265.589204
0.0,0.00019301075371913612,0.0002449705789331347,,0.4114287495613098,178432,1103.0,0.3214383125305176,-0.001956331543624401,-0.00038063153624534607,0.0001448923721909523,187.79558682441711,,2052,1763260265.7009158
0.0,0.00019193548359908164,0.007428780663758516,,-0.2446916103363037,180224,1103.0,0.3508109450340271,1.0609626770019531e-05,0.0006046220660209656,1.121126115322113e-05,189.37328696250916,,2070,1763260267.278616
0.0,0.00019155145855620503,0.0021068465430289507,,-0.8901463747024536,180864,1103.0,0.324760764837265,-0.0017794687300920486,0.0029386579990386963,0.00024798139929771423,189.9600441455841,,2076,1763260267.8653731
0.001953125,0.00019055299344472587,1648.166259765625,,0.00011217594146728516,182528,1103.0,0.3181353211402893,4.315190017223358e-05,-0.0011163745075464249,0.0010989997535943985,191.43105673789978,,2093,1763260269.3363857
0.0,0.00019047618843615055,0.0052569895051419735,,0.04438239336013794,182656,1103.0,0.5052099823951721,0.010773117654025555,0.003160247579216957,0.0011675572022795677,191.53926253318787,,2094,1763260269.4445915
,,,500.0,,184989,,,,,,193.60172080993652,500.0,2117,1763260271.5070498
,,,500.0,,187489,,,,,,195.80552744865417,500.0,2141,1763260273.7108564
,,,500.0,,187989,,,,,,196.27590894699097,500.0,2146,1763260274.181238
0.0,0.0001872503780759871,1337.995361328125,,0.0004107952117919922,188032,1104.0,0.38455167412757874,-0.0019244132563471794,0.0006683319807052612,4.769954830408096e-05,196.35625100135803,,2147,1763260274.26158
0.0,0.00018717357306741178,0.009752110578119755,,-0.3415038585662842,188160,1104.0,0.41421300172805786,-0.00289024505764246,-0.0025050751864910126,0.0001153377816081047,196.46688747406006,,2148,1763260274.3722165
0.0,0.00018671274301595986,0.0003445511683821678,,-0.43917036056518555,188928,1104.0,0.45022010803222656,0.002855183556675911,-0.002304643392562866,0.0002516508102416992,197.15997838974,,2155,1763260275.0653074
0.0,0.00018571429245639592,1141.34619140625,,6.556510925292969e-06,190592,1104.0,0.4058853089809418,-0.01615346223115921,-0.005131851881742477,0.0009318375959992409,198.62449407577515,,2172,1763260276.529823
,,,500.0,,191989,,,,,,199.79994940757751,500.0,2185,1763260277.7052784
0.0,0.0001844854123191908,0.007932985201478004,,-0.8756387233734131,192640,1104.0,0.49389225244522095,0.0004705861210823059,-0.0040354058146476746,0.00041354261338710785,200.45637154579163,,2192,1763260278.3617005
0.013671875,0.0001841013872763142,0.0011007018620148301,,0.28208863735198975,193280,1104.0,0.4472789466381073,0.016906851902604103,-0.03113873302936554,0.00567270815372467,201.00738859176636,,2198,1763260278.9127176
0.02734375,0.00018402458226773888,0.00033851590706035495,,-0.24389183521270752,193408,1104.0,0.4576624929904938,0.01257316768169403,-0.0028848163783550262,0.00577489472925663,201.1361026763916,,2199,1763260279.0414317
0.0,0.000183333337190561,1376.4095458984375,,-0.00017595291137695312,194560,1104.0,0.4129783511161804,-0.004785000346601009,0.008141428232192993,0.0003488091751933098,202.1497528553009,,2211,1763260280.0550818
0.0,0.00018310292216483504,0.00034374260576441884,,0.03544414043426514,194944,1104.0,0.4672364890575409,-0.018783781677484512,0.011606499552726746,0.001948128454387188,202.5169336795807,,2214,1763260280.4222627
,,,500.0,,195489,,,,,,202.96975827217102,500.0,2220,1763260280.8750873
0.0,0.0001825652871048078,0.0014025579439476132,,-0.08484077453613281,195840,1104.0,0.35212165117263794,0.007581520825624466,-0.008874889463186264,0.0009854007512331009,203.32439994812012,,2223,1763260281.229729
,,,500.0,,195989,,,,,,203.4437665939331,500.0,2225,1763260281.3490956
0.0,0.00018241167708765715,520.723388671875,,-0.00017940998077392578,196096,1104.0,0.41291236877441406,-7.492583245038986e-05,6.093829870223999e-05,5.229376256465912e-06,203.54690980911255,,2226,1763260281.4522388
0.0,0.00018233487207908183,0.00519243348389864,,0.19062530994415283,196224,1104.0,0.3706420660018921,0.0016234470531344414,-0.0012350454926490784,0.00020369794219732285,203.65748763084412,,2227,1763260281.5628166
0.0,0.00018210445705335587,149.49551391601562,,-3.612041473388672e-05,196608,1104.0,0.4206739366054535,0.0010444996878504753,0.0037221014499664307,0.0002694586291909218,203.9910488128662,,2231,1763260281.8963778
0.0,0.0001818740420276299,1723.8585205078125,,0.00040584802627563477,196992,1104.0,0.35619625449180603,-0.011707009747624397,-0.0014154911041259766,0.0005095619708299637,204.36092877388,,2235,1763260282.2662578
0.0,0.0001814900169847533,0.006956727709621191,,0.07659655809402466,197632,1104.0,0.41622012853622437,-0.015272999182343483,-0.005291299894452095,0.0012892689555883408,204.91362738609314,,2241,1763260282.8189564
0.0,0.0001810291869333014,0.0004113703325856477,,-0.6212592124938965,198400,1104.0,0.42787083983421326,-0.002411424182355404,0.0004751533269882202,0.00041451212018728256,205.61112475395203,,2248,1763260283.5164537
0.0,0.00018095238192472607,2088.537841796875,,4.3332576751708984e-05,198528,1104.0,0.3575504422187805,-0.003142325207591057,-0.0011606961488723755,0.00010368227958679199,205.72162008285522,,2250,1763260283.626949
0.0,0.0001807219668990001,0.00016334449173882604,,-0.347744345664978,198912,1105.0,0.29941457509994507,0.0028735436499118805,-0.0023860782384872437,0.00045322999358177185,206.05033421516418,,2253,1763260283.9556632
0.0,0.0001795698917703703,0.0017038180958479643,,-0.4274238348007202,200832,1105.0,0.33229541778564453,-0.0015904977917671204,-0.001655038446187973,0.00026392750442028046,207.76695275306702,,2272,1763260285.6722817
0.0,0.00017910906171891838,624.1843872070312,,-0.00036084651947021484,201600,1105.0,0.3253341317176819,-0.0006937915459275246,-0.0006836354732513428,0.00040767621248960495,208.46004128456116,,2280,1763260286.3653703
0.0,0.00017818740161601454,0.006926539819687605,,0.3491453528404236,203136,1105.0,0.26197701692581177,0.0007840842008590698,-0.0007568188011646271,0.0002651456743478775,209.82000875473022,,2295,1763260287.7253377
,,,500.0,,203489,,,,,,210.07228922843933,500.0,2298,1763260287.9776182
0.0,0.0001772657415131107,0.006654019001871347,,-0.08296442031860352,204672,1105.0,0.4171293377876282,0.0007554115727543831,-0.012025535106658936,0.00035454239696264267,211.17657017707825,,2310,1763260289.0818992
0.0,0.00017711213149596006,0.0002592732780613005,,0.40630674362182617,204928,1105.0,0.4233936071395874,0.009381758980453014,-0.012236563488841057,0.0021354323253035545,211.39492106437683,,2312,1763260289.30025
,,,500.0,,205489,,,,,,211.8919494152069,500.0,2318,1763260289.7972784
0.0,0.0001764976914273575,0.0003580483316909522,,-0.2793833017349243,205952,1105.0,0.4687046408653259,0.0010706810280680656,-0.0007876288145780563,0.0004743887111544609,212.31638193130493,,2322,1763260290.221711
0.0,0.00017642088641878217,852.0738525390625,,9.012222290039062e-05,206080,1105.0,0.37406596541404724,-0.0008381837978959084,0.0009199678897857666,9.277928620576859e-05,212.42882990837097,,2324,1763260290.334159
0.0,0.0001761136663844809,858.7542114257812,,0.0008130073547363281,206592,1105.0,0.44861462712287903,0.0007840702310204506,-0.003445308655500412,0.0001735994592308998,212.90775060653687,,2329,1763260290.8130796
0.0,0.00017549922631587833,152.6940460205078,,0.0008229613304138184,207616,1105.0,0.3823530673980713,0.0008737752214074135,-1.3723969459533691e-05,0.00039860326796770096,213.81831216812134,,2339,1763260291.7236412
0.0,0.00017526881129015237,1528.70068359375,,-0.0002938508987426758,208000,1105.0,0.3244987726211548,0.0004235031083226204,-0.0014113262295722961,6.0780905187129974e-05,214.14866971969604,,2343,1763260292.0539987
0.0,0.0001749615912558511,1552.4371337890625,,-0.00048279762268066406,208512,1105.0,0.36762359738349915,0.00014721322804689407,-0.0014279410243034363,3.508012741804123e-05,214.5915298461914,,2348,1763260292.4968588
0.0,0.0001745775662129745,0.006703232415020466,,-0.16933536529541016,209152,1105.0,0.3462667465209961,0.0009107831865549088,-0.0009623505175113678,4.702433943748474e-05,215.17706274986267,,2354,1763260293.0823917
0.0,0.00017403994570486248,1260.318115234375,,3.272294998168945e-05,210048,1105.0,0.39166754484176636,0.002803507260978222,-0.0002461932599544525,9.470898658037186e-05,216.0140302181244,,2363,1763260293.9193592
0.0,0.00017242704052478075,0.007142446003854275,,-0.1797419786453247,212736,1105.0,0.44320088624954224,-0.0010024011135101318,-0.0007828399538993835,0.0002015233039855957,218.40218377113342,,2389,1763260296.3075128
0.0,0.00017211982049047947,0.001878245617263019,,-0.26008784770965576,213248,1105.0,0.3690783977508545,0.009107164107263088,-0.0028236303478479385,0.0012940214946866035,218.87165594100952,,2394,1763260296.776985
,,,500.0,,216489,,,,,,221.7268795967102,500.0,2426,1763260299.6322086
0.0,0.00016989247524179518,0.000410228967666626,,0.061540842056274414,216960,1106.0,0.4252115488052368,0.0035949749872088432,-0.005501138046383858,0.0006537968292832375,222.18770790100098,,2430,1763260300.093037
0.0,0.00016874040011316538,0.0005546700558625162,,-0.324127197265625,218880,1106.0,0.40879976749420166,-0.0013524461537599564,-0.0007064118981361389,9.122677147388458e-05,223.87743401527405,,2449,1763260301.782763
,,,500.0,,220489,,,,,,225.29514122009277,500.0,2465,1763260303.2004702
0.0,0.0001662058348301798,273.4231872558594,,4.4226646423339844e-05,223104,1106.0,0.3309485912322998,0.005538509227335453,-0.007645983248949051,0.00043264497071504593,227.653715133667,,2491,1763260305.5590441
0.0,0.00016605222481302917,0.001410710159689188,,-0.024570465087890625,223360,1106.0,0.45217177271842957,0.002212177962064743,0.0005460381507873535,0.0005599074065685272,227.8707206249237,,2493,1763260305.7760496
0.0,0.00016528417472727597,0.0060389963909983635,,-0.16676723957061768,224640,1106.0,0.3559161126613617,-0.0016665728762745857,-0.0006906166672706604,0.00036784354597330093,229.01885271072388,,2506,1763260306.9241817
,,,500.0,,225489,,,,,,229.74153017997742,500.0,2514,1763260307.6468592
0.0,0.00016474653966724873,1172.764892578125,,4.5299530029296875e-06,225536,1106.0,0.38862353563308716,0.0005894647911190987,0.0022175516933202744,6.930623203516006e-05,229.82389163970947,,2515,1763260307.7292206
0.0,0.00016443931963294744,1583.291259765625,,0.00044089555740356445,226048,1106.0,0.45254674553871155,-0.002241237089037895,-0.002168457955121994,0.000261891633272171,230.26389741897583,,2520,1763260308.1692264
0.0,0.00016359446453861892,0.00021516383276320994,,0.11195164918899536,227456,1106.0,0.39624714851379395,-0.001221860758960247,-0.00292292982339859,0.0006948867812752724,231.5341157913208,,2533,1763260309.4394448
0.0,0.00016321043949574232,469.8628845214844,,-1.8358230590820312e-05,228096,1107.0,0.43890631198883057,0.007468618452548981,0.0013311952352523804,0.00013696961104869843,232.08425068855286,,2540,1763260309.9895797
0.0,0.0001627496094442904,0.0009983830386772752,,-0.14969885349273682,228864,1107.0,0.332424134016037,0.0005376506596803665,0.0009444281458854675,7.62939453125e-06,232.77944350242615,,2547,1763260310.6847725
0.0,0.00016136713384184986,0.004859179258346558,,-0.2920711040496826,231168,1107.0,0.37614262104034424,-0.00047499313950538635,-0.002375572919845581,0.0001646149903535843,234.84248161315918,,2570,1763260312.7478106
0.0,0.00016129032883327454,0.0008725345833227038,,-0.12544691562652588,231296,1107.0,0.347123384475708,0.006530957296490669,-0.011990346014499664,0.0006591919809579849,234.95145058631897,,2571,1763260312.8567796
0.0,0.00016098310879897326,0.0009506274946033955,,0.037438273429870605,231808,1107.0,0.3194785416126251,0.002643630839884281,-0.0036070644855499268,0.00022586528211832047,235.3919837474823,,2576,1763260313.2973127
0.0,0.00016090630379039794,0.0003251609159633517,,-0.02989184856414795,231936,1107.0,0.36386585235595703,0.003957374952733517,0.002987809479236603,0.000685778446495533,235.501300573349,,2577,1763260313.4066296
0.0,0.00015906298358459026,1661.0443115234375,,-4.839897155761719e-05,235008,1107.0,0.36414381861686707,0.0010017221793532372,-0.007108353078365326,0.0006960676982998848,238.24515104293823,,2608,1763260316.15048
0.0,0.00015890937356743962,0.0006550042890012264,,0.17008835077285767,235264,1107.0,0.3479198217391968,-0.0032086772844195366,-0.002945571206510067,0.00010562967509031296,238.46486568450928,,2610,1763260316.3701947
0.0,0.0001576804934302345,0.0008804043754935265,,0.012003421783447266,237312,1107.0,0.37207260727882385,-0.0034892382100224495,-0.0004467051476240158,0.00030038226395845413,240.33687949180603,,2630,1763260318.2422085
0.0,0.0001572964683873579,0.00026078944210894406,,-0.0387265682220459,237952,1107.0,0.4106484651565552,0.0009037032723426819,0.0003178417682647705,0.00013733096420764923,240.9129946231842,,2636,1763260318.8183236
0.0,0.00015668202831875533,0.0003124698414467275,,0.014049112796783447,238976,1107.0,0.37209153175354004,-0.002286003902554512,0.0019105151295661926,0.00022778473794460297,241.80105328559875,,2646,1763260319.7063823
,,,500.0,,238989,,,,,,241.8065848350525,500.0,2647,1763260319.7119138
0.0,0.00015660522331018,409.963134765625,,2.181529998779297e-05,239104,1107.0,0.3889896869659424,-0.0011686868965625763,0.00116744264960289,1.8771737813949585e-05,241.9344983100891,,2648,1763260319.8398273
0.0,0.00015537634317297488,0.007996170781552792,,0.02984321117401123,241152,1107.0,0.34857821464538574,-0.008532349020242691,0.0019113384187221527,0.00037823058664798737,243.74613285064697,,2668,1763260321.6514618
0.0,0.0001550691231386736,0.005034497939050198,,-0.07976508140563965,241664,1107.0,0.40120455622673035,0.0013117911294102669,-0.0017830654978752136,0.00020295102149248123,244.22191095352173,,2673,1763260322.12724
0.0,0.00015445468307007104,0.005529601126909256,,0.08058923482894897,242688,1107.0,0.4156699776649475,0.00040276721119880676,-0.003752719610929489,0.0006194598972797394,245.13348031044006,,2683,1763260323.0388093
0.0,0.00015422426804434508,888.290283203125,,-0.00012063980102539062,243072,1107.0,0.47454914450645447,-0.004324004054069519,0.0010209530591964722,0.00033703073859214783,245.4671471118927,,2687,1763260323.372476
0.0,0.00015407065802719444,0.0008686752407811582,,-0.024271249771118164,243328,1107.0,0.47539135813713074,0.0067319246008992195,0.0009285770356655121,0.0026440517976880074,245.68584632873535,,2689,1763260323.5911753
0.0,0.0001539170480100438,1292.0657958984375,,4.488229751586914e-05,243584,1107.0,0.38969677686691284,-0.0010836748406291008,0.007497549057006836,0.00024083349853754044,245.9058554172516,,2692,1763260323.8111844
0.0,0.00015145928773563355,0.009114615619182587,,-0.0002110004425048828,247680,1108.0,0.5123003721237183,0.005101772956550121,-0.002360071986913681,0.0004891110584139824,249.56743669509888,,2732,1763260327.4727657
0.0,0.00015023040759842843,0.005069086328148842,,0.07008850574493408,249728,1108.0,0.5038132071495056,0.001553250476717949,-0.007043907418847084,0.0003048758953809738,251.40261101722717,,2752,1763260329.30794
0.005859375,0.00014992320211604238,0.0035722842440009117,,0.21536296606063843,250240,1108.0,0.4979686141014099,0.0003859773278236389,-0.010941127315163612,0.0022338032722473145,251.84540915489197,,2757,1763260329.7507381
0.0,0.00014900154201313853,0.0008980378624983132,,0.022784292697906494,251776,1108.0,0.4609188437461853,0.0001618722453713417,0.0023531392216682434,0.0008050287142395973,253.2011775970459,,2772,1763260331.1065066
0.0,0.00014838710194453597,0.0007556559285148978,,-0.04605245590209961,252800,1108.0,0.497425377368927,-0.008033635094761848,-0.0011482536792755127,0.00034317560493946075,254.11656308174133,,2782,1763260332.021892
0.001953125,0.00014831029693596065,0.00020254046830814332,,0.2687838673591614,252928,1108.0,0.4738194942474365,-0.010640355758368969,-0.0022860150784254074,0.0011523207649588585,254.22787928581238,,2783,1763260332.1332083
0.0,0.0001476958568673581,0.00045755686005577445,,-0.09091627597808838,253952,1108.0,0.5199722647666931,-0.003302185796201229,0.005304351449012756,0.00027626287192106247,255.1404893398285,,2793,1763260333.0458183
0.0,0.0001458525366615504,1450.90673828125,,-3.4689903259277344e-05,257024,1108.0,0.5512539148330688,-0.002904985100030899,-0.0007963664829730988,5.556829273700714e-05,257.89052653312683,,2824,1763260335.7958555
,,,500.0,,258989,,,,,,259.5971796512604,500.0,2843,1763260337.5025086
0.0,0.00014377880143001676,0.0003307091537863016,,-0.06881463527679443,260480,1108.0,0.5707404613494873,0.021298887208104134,0.005521418526768684,0.0019488371908664703,260.96487164497375,,2857,1763260338.8702006
0.0,0.00014231950626708567,0.001996078761294484,,-0.05882763862609863,262912,1108.0,0.5006394386291504,-0.010527906008064747,-0.014326494187116623,0.0017756437882781029,263.1380093097687,,2882,1763260341.0433383
0.0,0.00014185867621563375,0.00760772917419672,,-0.007464408874511719,263680,1108.0,0.5113526582717896,0.00022158026695251465,-3.517046570777893e-05,1.257285475730896e-05,263.8040769100189,,2890,1763260341.709406
0.00390625,0.0001405529910698533,0.0010603920090943575,,-0.009185314178466797,265856,1109.0,0.49452853202819824,0.01444398146122694,-0.007799256592988968,0.0022460995241999626,265.75498962402344,,2911,1763260343.6603186
0.0,0.00013909369590692222,0.0016059732297435403,,0.03548622131347656,268288,1109.0,0.46911144256591797,0.00022681429982185364,-0.001073228195309639,4.032626748085022e-06,267.9249827861786,,2935,1763260345.8303118
0.0,0.0001382488408125937,0.004888688214123249,,-0.05780231952667236,269696,1109.0,0.506198525428772,-0.0003632036969065666,-0.001983014866709709,0.00012431759387254715,269.20852756500244,,2949,1763260347.1138566
0.0,0.00013755761028733104,0.0009331038454547524,,-0.01826620101928711,270848,1109.0,0.4320496618747711,-0.003451571799814701,-0.0031360946595668793,8.702557533979416e-05,270.2279212474823,,2960,1763260348.1332502
0.0,0.0001366359501844272,0.00018290952721145004,,-0.1907351016998291,272384,1109.0,0.4535859227180481,0.0019595595076680183,-0.00021830201148986816,0.0001459931954741478,271.5753216743469,,2975,1763260349.4806507
0.0,0.00013579109509009868,0.0007390305399894714,,0.0632663369178772,273792,1109.0,0.3952341675758362,0.009139234200119972,-0.0008273087441921234,0.00044699572026729584,272.81919026374817,,2989,1763260350.7245193
0.0,0.00013533026503864676,1602.946533203125,,-5.841255187988281e-06,274560,1109.0,0.3861995041370392,-0.001403743401169777,-0.0006030946969985962,1.7916783690452576e-05,273.52070689201355,,2997,1763260351.426036
,,,500.0,,276002,,,,,,274.7827184200287,500.0,3011,1763260352.6880474
0.0,0.000132027649669908,1421.76513671875,,-5.996227264404297e-05,280064,1109.0,0.4010453522205353,-0.00035268813371658325,0.002193175256252289,0.0001806318759918213,278.47288060188293,,3051,1763260356.3782096
0.0,0.00013187403965275735,0.0010030015837401152,,-0.0313572883605957,280320,1109.0,0.4612249732017517,0.003239472396671772,0.0017515532672405243,7.682200521230698e-05,278.6934370994568,,3053,1763260356.598766
0.0,0.00013110598956700414,952.5498657226562,,-0.00010454654693603516,281600,1109.0,0.3573361933231354,0.0006888555362820625,0.0008397828787565231,1.0137446224689484e-05,279.8217422962189,,3066,1763260357.7270713
,,,500.0,,282002,,,,,,280.15666365623474,500.0,3070,1763260358.0619926
0.0,0.00013003071944694966,0.00027923609013669193,,-0.2426774501800537,283392,1109.0,0.41736018657684326,-0.010355332866311073,-0.00733945332467556,0.0012673605233430862,281.39274740219116,,3083,1763260359.2980764
0.001953125,0.00012910905934404582,0.0002671527036000043,,0.0916510820388794,284928,1109.0,0.3909812569618225,0.0031494442373514175,0.006614170968532562,0.0020888522267341614,282.78648924827576,,3098,1763260360.6918182
0.0,0.00012880183930974454,0.0005101383430883288,,-0.13120615482330322,285440,1109.0,0.37149369716644287,-0.0023523233830928802,-0.005977261811494827,0.0005877595394849777,283.2229392528534,,3103,1763260361.1282682
0.0,0.00012734254414681345,0.0007208437309600413,,-0.005418539047241211,287872,1109.0,0.38731348514556885,0.002551157958805561,-0.0024743452668190002,9.200442582368851e-05,285.4179251194,,3127,1763260363.323254
,,,500.0,,288002,,,,,,285.52854681015015,500.0,3129,1763260363.4338758
0.0,0.00012649768905248493,0.0011206980561837554,,-0.03790450096130371,289280,1109.0,0.3832235336303711,-0.0012964475899934769,0.003976443782448769,0.00017023272812366486,286.65577960014343,,3141,1763260364.5611086
,,,500.0,,289502,,,,,,286.79759430885315,500.0,3143,1763260364.7029233
0.0,0.00012619046901818365,0.000738190021365881,,0.004338204860687256,289792,1109.0,0.31982293725013733,0.008265956304967403,-0.0021174997091293335,0.0007992712780833244,287.1276886463165,,3146,1763260365.0330176
0.0,0.0001247311884071678,0.006420433521270752,,-0.02538895606994629,292224,1109.0,0.2989620268344879,-0.005896581336855888,-0.0012256130576133728,0.0006058476865291595,289.30676794052124,,3170,1763260367.212097
0.0,0.0001239631383214146,1625.598388671875,,1.6987323760986328e-05,293504,1110.0,0.42582541704177856,-0.0008796015754342079,-5.945935845375061e-05,0.00010959897190332413,290.4410808086395,,3183,1763260368.3464098
0.0,0.0001236559182871133,1704.22216796875,,-8.952617645263672e-05,294016,1110.0,0.3117629289627075,0.0006365496665239334,0.0012600366026163101,7.819384336471558e-06,290.883234500885,,3188,1763260368.7885635
,,,500.0,,297002,,,,,,293.5226249694824,500.0,3217,1763260371.427954
0.0,0.00012142857303842902,0.0065482915379107,,0.04653710126876831,297728,1110.0,0.34979522228240967,0.0022453349083662033,-0.0005649998784065247,7.875077426433563e-05,294.2091655731201,,3224,1763260372.1144946
0.0,0.00012004608288407326,1490.7845458984375,,-2.8014183044433594e-05,300032,1110.0,0.3780296742916107,4.974380135536194e-05,0.001492563635110855,6.075948476791382e-05,296.2635989189148,,3247,1763260374.168928
0.0,0.0001198156678583473,0.000494755688123405,,-0.14066779613494873,300416,1110.0,0.44055914878845215,0.000292997807264328,-0.00041928142309188843,0.00032646767795085907,296.59510922431946,,3250,1763260374.5004382
0.0,0.00011973886284977198,1756.3065185546875,,-0.00011205673217773438,300544,1110.0,0.3799678385257721,-0.0002765702083706856,0.00010698661208152771,1.0025687515735626e-05,296.70694494247437,,3252,1763260374.612274
0.0,0.00011950844782404602,0.0003183158114552498,,0.06172513961791992,300928,1110.0,0.37866315245628357,-0.000674128532409668,0.003193419426679611,0.00021881237626075745,297.0369963645935,,3255,1763260374.9423254
0.0,0.00011927803279832006,0.0012227143160998821,,-0.012499690055847168,301312,1110.0,0.4195757508277893,-0.0007623163983225822,-0.005754467099905014,0.00013350602239370346,297.4037687778473,,3259,1763260375.3090978
0.0,0.00011850998271256685,1185.701416015625,,-4.76837158203125e-07,302592,1110.0,0.43364858627319336,0.005112532526254654,-0.0006098225712776184,0.00026869773864746094,298.54166293144226,,3272,1763260376.446992
0.0,0.00011827956768684089,0.00045468861935660243,,-0.010728716850280762,302976,1110.0,0.4110228717327118,-0.005061676725745201,-0.008590035140514374,0.0005504358559846878,298.87108302116394,,3275,1763260376.776412
,,,500.0,,303002,,,,,,298.88140296936035,500.0,3276,1763260376.786732
0.0,0.00011705069482559338,1881.7677001953125,,-3.838539123535156e-05,305024,1110.0,0.32396188378334045,-0.0005510579794645309,0.0001576244831085205,3.6288052797317505e-05,300.7081162929535,,3296,1763260378.6134453
0.0,0.00011682027979986742,0.0003558945609256625,,0.08159452676773071,305408,1110.0,0.3931576609611511,0.004093991592526436,-3.3639371395111084e-05,9.264610707759857e-05,301.0369040966034,,3299,1763260378.942233
0.0,0.0001144393245340325,0.0005868230364285409,,-0.004465579986572266,309376,1110.0,0.39002567529678345,0.001651456579566002,0.000973433256149292,8.607469499111176e-05,304.5899164676666,,3338,1763260382.4952455
0.0,0.00011367127444827929,0.006612846627831459,,-0.009194135665893555,310656,1110.0,0.3582803010940552,-0.0015779649838805199,0.0008557960391044617,0.00010681431740522385,305.72340631484985,,3351,1763260383.6287353
0.0,0.00011328724940540269,0.0007330870721489191,,-0.012699246406555176,311296,1110.0,0.503359317779541,-0.0026479996740818024,-0.0011150827631354332,0.0007956512272357941,306.27486777305603,,3357,1763260384.1801968
0.0,0.00011313363938825205,1487.672119140625,,-4.112720489501953e-05,311552,1110.0,0.43036437034606934,-0.0006012460216879845,0.0007673576474189758,2.2248364984989166e-05,306.5251934528351,,3360,1763260384.4305224
,,,500.0,,315502,,,,,,309.965518951416,500.0,3398,1763260387.870848
0.0,0.0001105990813812241,0.001573061803355813,,-0.0009961128234863281,315776,1111.0,0.5231711268424988,-0.0007493039593100548,-0.004081631079316139,0.0002492321655154228,310.2576115131378,,3401,1763260388.1629405
0.0,0.00011029186134692281,0.0011322714854031801,,-0.007039904594421387,316288,1110.0,0.4418453574180603,-0.001384464092552662,0.0013131126761436462,0.00015255156904459,310.7300453186035,,3406,1763260388.6353743
