_runtime,charts/SPS,losses/entropy,charts/episodic_return,losses/explained_variance,losses/policy_loss,_step,global_step,losses/approx_kl,charts/episodic_length,charts/learning_rate,losses/value_loss,losses/old_approx_kl,losses/clipfrac,_timestamp
306.5701901912689,562.0,0.5470077395439148,,-0.0001348257064819336,0.0027315653860569,1886,158080,0.0004418063908815384,,0.0002052227355306968,1700.98486328125,-0.002287488430738449,0.0,1763260382.7333663
308.13351702690125,,,500.0,,,1895,159028,,500.0,,,,,1763260384.296693
309.3639762401581,562.0,0.5038418769836426,,-0.05320155620574951,0.00030670687556266785,1903,159872,9.555742144584656e-05,,0.00020414746541064233,0.0010933581506833434,-0.001135488972067833,0.0,1763260385.5271523
309.6477038860321,563.0,0.48010414838790894,,-5.650520324707031e-05,-0.006547372788190842,1906,160128,0.0005543529987335205,,0.00020399385539349169,960.1785278320312,0.00271446630358696,0.0,1763260385.81088
311.07805919647217,564.0,0.4911741316318512,,-0.07462167739868164,-0.006639879196882248,1918,161408,0.00014145951718091965,,0.00020322580530773848,0.0003474517143331468,-0.004897830076515675,0.0,1763260387.2412353
311.2304701805115,564.0,0.4876442551612854,,5.996227264404297e-05,0.0012414902448654175,1920,161536,4.4724904000759125e-05,,0.00020314900029916316,1635.2099609375,0.002220221795141697,0.0,1763260387.3936462
313.98961186408997,568.0,0.4505123496055603,,-2.849102020263672e-05,-0.004810318350791931,1945,164096,0.00011936575174331665,,0.00020161290012765676,1231.077880859375,0.0062431227415800095,0.0,1763260390.152788
315.57521057128906,,,500.0,,,1959,165528,,500.0,,,,,1763260391.7383866
317.28537464141846,572.0,0.4862574338912964,,-0.00011873245239257812,-0.015652822330594063,1973,167040,0.0028255702927708626,,0.0001998463849304244,1776.78466796875,0.004235235042870045,0.0,1763260393.4485507
318.69520592689514,573.0,0.43852415680885315,,-0.002599954605102539,-0.005192428827285767,1985,168320,0.003010077401995659,,0.0001990783348446712,0.0010988849680870771,-0.009767960757017136,0.00390625,1763260394.858382
319.62689900398254,574.0,0.5383793711662292,,0.015543520450592041,-0.01069881021976471,1991,168960,0.0005006482824683189,,0.0001986943098017946,0.00019818874716293067,0.0027223797515034676,0.0,1763260395.790075
321.4089980125427,,,500.0,,,2002,170028,,500.0,,,,,1763260397.572174
322.28073239326477,,,500.0,,,2007,170528,,500.0,,,,,1763260398.4439085
324.0429608821869,574.0,0.5582413077354431,,0.045986056327819824,-0.00028330087661743164,2016,171520,0.0006194384768605232,,0.0001971582241822034,0.00017337023746222258,-0.0023811152204871178,0.0,1763260400.206137
324.53097009658813,574.0,0.5588576197624207,,-0.018598079681396484,-0.0023440346121788025,2019,171776,0.00144983921200037,,0.00019700461416505277,0.0027653281576931477,-0.0013653011992573738,0.0,1763260400.6941462
325.44282627105713,574.0,0.561429500579834,,-0.0024292469024658203,0.0006958469748497009,2024,172288,0.0005271993577480316,,0.0001966973941307515,0.001272223424166441,0.0014415290206670761,0.0,1763260401.6060023
325.8881604671478,574.0,0.5574313402175903,,-0.00034677982330322266,0.012856349349021912,2027,172544,0.0005491217598319054,,0.00019654378411360085,1448.56884765625,-0.0028057368472218513,0.0,1763260402.0513365
326.2734851837158,574.0,0.5368019938468933,,-0.04086875915527344,-0.031090982258319855,2029,172800,0.010340387932956219,,0.0001963901740964502,0.0006311640026979148,-0.04128169268369675,0.021484375,1763260402.4366612
327.1793727874756,574.0,0.5759671926498413,,0.009953439235687256,0.0002818182110786438,2034,173312,1.0076910257339478e-05,,0.00019608295406214893,0.0011201162124052644,-0.00015072524547576904,0.0,1763260403.3425488
329.17898082733154,574.0,0.5264295935630798,,0.04159700870513916,0.0075906324200332165,2045,174464,0.000759568065404892,,0.00019539170898497105,0.00017856195336207747,0.010706527158617973,0.0,1763260405.342157
329.98320269584656,,,500.0,,,2051,175028,,500.0,,,,,1763260406.1463788
330.0956130027771,574.0,0.553636908531189,,3.6776065826416016e-05,0.006707746535539627,2052,175104,0.0006987061351537704,,0.00019500768394209445,1268.0469970703125,0.006022823974490166,0.0,1763260406.258789
332.2696702480316,,,500.0,,,2070,177017,,500.0,,,,,1763260408.4328463
333.0242450237274,576.0,0.5075215697288513,,8.463859558105469e-06,0.0024333568289875984,2076,177536,7.327180355787277e-05,,0.00019354838877916336,1845.3349609375,0.0001692967489361763,0.0,1763260409.187421
335.2142925262451,578.0,0.5736681818962097,,-0.37182509899139404,0.0013203216949477792,2093,179328,0.0013190265744924545,,0.00019247311865910888,0.002119579119607806,-0.010308446362614632,0.005859375,1763260411.3774686
335.4531846046448,578.0,0.540835976600647,,-0.019826889038085938,-0.01534125953912735,2094,179456,0.0007928609848022461,,0.00019239631365053356,0.00026099709793925285,0.0011311974376440048,0.0,1763260411.6163607
339.502525806427,578.0,0.5040305852890015,,0.020773708820343018,-0.007471621036529541,2117,181760,0.0002699941396713257,,0.0001910138234961778,0.005138465669006109,-0.004350872710347176,0.0,1763260415.6657019
343.68795895576477,578.0,0.479608952999115,,0.05918240547180176,-0.0027684345841407776,2141,184192,0.0004403144121170044,,0.0001895545283332467,0.005094470921903849,0.0007804185152053833,0.0,1763260419.851135
344.57988595962524,578.0,0.44385242462158203,,0.25523465871810913,-0.0045598652213811874,2146,184704,0.00015081185847520828,,0.00018924730829894543,0.0037395560648292303,-0.001027948223054409,0.0,1763260420.743062
344.8158321380615,578.0,0.531650185585022,,-0.19784963130950928,-0.005069018341600895,2147,184832,0.00022851768881082535,,0.0001891705032903701,0.0013856239384040236,0.0010902853682637215,0.0,1763260420.9790082
345.04353427886963,578.0,0.47746214270591736,,-9.437027931213379,-0.003084637224674225,2148,184960,0.00022598635405302048,,0.0001890936982817948,0.0015725507400929928,0.004263649694621563,0.0,1763260421.2067103
346.26845836639404,578.0,0.5449987649917603,,0.0053672194480896,0.0013412684202194214,2155,185600,8.022692054510117e-05,,0.00018870967323891819,1083.7978515625,0.0006772680208086967,0.0,1763260422.4316344
349.4472830295563,578.0,0.5157407522201538,,-0.010622859001159668,0.0022836923599243164,2172,187392,0.004127427004277706,,0.0001876344031188637,0.0011649664957076311,-0.018004300072789192,0.001953125,1763260425.610459
351.726172208786,577.0,0.5056624412536621,,0.2826732397079468,-0.006134171038866043,2185,188672,0.0010147811844944954,,0.0001868663530331105,0.006035042926669121,0.009948023594915867,0.0,1763260427.8893483
353.0098922252655,578.0,0.5340011715888977,,0.039642155170440674,-0.007568866014480591,2192,189440,0.000662817619740963,,0.00018640552298165858,0.00016637117369100451,-0.007860423065721989,0.0,1763260429.1730683
353.8020145893097,,,500.0,,,2198,190017,,500.0,,,,,1763260429.9651906
353.94167613983154,578.0,0.49978405237197876,,-0.00048291683197021484,0.0038655996322631836,2199,190080,0.00013175979256629944,,0.0001860215124906972,1739.6796875,0.003676561638712883,0.0,1763260430.1048522
355.49893617630005,579.0,0.5459858179092407,,0.017120182514190674,-0.01279057189822197,2211,191360,0.001155228354036808,,0.000185253462404944,0.0008843407267704606,0.001886141486465931,0.0,1763260431.6621122
355.84245896339417,579.0,0.5170905590057373,,-9.953975677490234e-05,0.0012963823974132538,2214,191616,0.0004944279789924622,,0.00018509985238779336,270.45904541015625,0.0016299095004796982,0.0,1763260432.005635
356.6091284751892,580.0,0.5186460018157959,,0.11583340167999268,0.0003674924373626709,2220,192256,0.0020762206986546516,,0.00018471582734491676,0.004922607913613319,0.00528376642614603,0.0,1763260432.7723045
356.9398910999298,,,500.0,,,2223,192517,,500.0,,,,,1763260433.1030672
357.2574157714844,580.0,0.5523884296417236,,-0.024236559867858887,-0.008991159498691559,2225,192768,0.0014884686097502708,,0.00018440860731061548,0.00200119661167264,-0.010426822118461132,0.0,1763260433.4205918
357.4090247154236,580.0,0.5470070242881775,,-0.09038114547729492,-0.015012018382549286,2226,192896,0.0022965315729379654,,0.00018433180230204016,0.00042501199641264975,-0.011544900946319103,0.005859375,1763260433.5722008
357.4630751609802,,,500.0,,,2227,193017,,500.0,,,,,1763260433.6262512
358.0270428657532,581.0,0.524883508682251,,-0.003008127212524414,0.0008409079164266586,2231,193408,3.54815274477005e-05,,0.00018402458226773888,0.00027697894256561995,0.003012280911207199,0.0,1763260434.190219
358.51957845687866,581.0,0.5480541586875916,,0.0037181973457336426,-0.02844027802348137,2235,193792,0.006083250977098942,,0.00018379416724201292,0.0008771963184699416,-0.020128147676587105,0.009765625,1763260434.6827545
359.32710337638855,582.0,0.6226311326026917,,-0.23995113372802734,0.003709055483341217,2241,194432,0.00033097900450229645,,0.00018341014219913632,0.00038079763180576265,0.0009958576411008835,0.0,1763260435.4902794
360.1077654361725,582.0,0.5869154930114746,,-0.00010001659393310547,0.002359062433242798,2248,195072,7.369648665189743e-05,,0.00018302611715625972,1383.5006103515625,0.0018903007730841637,0.0,1763260436.2709415
360.3956277370453,582.0,0.5739108324050903,,-0.0298614501953125,-0.01210014894604683,2250,195328,0.0014283154159784317,,0.00018287250713910908,0.0011402989039197564,0.004782922565937042,0.001953125,1763260436.5588038
360.7257821559906,583.0,0.5426158308982849,,-4.5418739318847656e-05,-0.004279319196939468,2253,195584,0.0002489015460014343,,0.00018271889712195843,1305.8961181640625,0.007850777357816696,0.0,1763260436.8889582
363.0593526363373,,,500.0,,,2272,197517,,500.0,,,,,1763260439.2225287
364.1326048374176,585.0,0.5183060765266418,,0.10398483276367188,-0.007776912301778793,2280,198400,0.0014959294348955154,,0.0001810291869333014,1.6416426660725847e-05,0.0023901741951704025,0.00390625,1763260440.295781
365.9775900840759,586.0,0.5514075756072998,,-0.031986236572265625,0.0033487528562545776,2295,199936,0.0003697555512189865,,0.00018010752683039755,0.000173096006619744,-0.004309464246034622,0.0,1763260442.1407661
366.3147964477539,587.0,0.5251330733299255,,0.30103200674057007,-0.0016792789101600647,2298,200192,0.0003684507682919502,,0.0001799539168132469,0.004595265258103609,-0.0012555485591292381,0.0,1763260442.4779725
367.8131625652313,588.0,0.5439831018447876,,-0.05810701847076416,-0.0013381652534008026,2310,201472,0.00017950963228940964,,0.0001791858667274937,0.0002154664252884686,-0.0008543217554688454,0.0,1763260443.9763386
367.99635553359985,588.0,0.5458341836929321,,-2.2530555725097656e-05,0.0019425228238105774,2312,201600,0.00016647670418024063,,0.00017910906171891838,1201.779052734375,-0.0030681462958455086,0.0,1763260444.1595316
368.7558195590973,588.0,0.5357151031494141,,0.14740139245986938,-0.02265489101409912,2318,202240,0.001819695346057415,,0.00017872503667604178,0.005768299102783203,0.006504160352051258,0.0,1763260444.9189956
369.22958278656006,589.0,0.5240124464035034,,-0.00012183189392089844,-0.0034461691975593567,2322,202624,0.00016810186207294464,,0.00017849462165031582,738.4658203125,0.002391364425420761,0.0,1763260445.3927588
369.52689266204834,589.0,0.5509036779403687,,-0.299924373626709,-0.003409959375858307,2324,202880,0.0003195488825440407,,0.00017834101163316518,0.0009661822696216404,0.00334931630641222,0.0,1763260445.6900687
370.10841846466064,589.0,0.5909008979797363,,0.01964956521987915,-0.01405930146574974,2329,203392,0.0033678263425827026,,0.0001780337915988639,0.0005818898207508028,0.0052397288382053375,0.0,1763260446.2715945
371.28336334228516,590.0,0.6032262444496155,,-0.047255516052246094,-0.0028496570885181427,2339,204416,0.00020311307162046432,,0.00017741935153026134,0.0001484252861700952,0.005503912456333637,0.0,1763260447.4465394
371.75698685646057,591.0,0.5623825192451477,,-0.07303690910339355,-0.005370054394006729,2343,204800,0.0002391524612903595,,0.00017718893650453538,0.0006209058919921517,0.0010711513459682465,0.0,1763260447.920163
372.35372614860535,591.0,0.5504592061042786,,-0.01719975471496582,0.010476002469658852,2348,205312,0.0010960018262267113,,0.0001768817164702341,0.0008431370370090008,0.01058149989694357,0.0,1763260448.5169022
373.1234269142151,592.0,0.5649492740631104,,-0.16900634765625,-0.010293073952198029,2354,205952,0.0004327939823269844,,0.0001764976914273575,0.00021921255392953753,0.011987804435193539,0.001953125,1763260449.286603
374.1571080684662,592.0,0.5879254341125488,,-0.008902668952941895,0.0009657964110374451,2363,206848,2.2277235984802246e-05,,0.00017596005636733025,0.0005283173522911966,0.0018826816231012344,0.0,1763260450.3202841
377.21807956695557,,,500.0,,,2389,209517,,500.0,,,,,1763260453.3812556
381.8924517631531,598.0,0.5418561697006226,,0.04567235708236694,-0.0012279599905014038,2426,213248,1.2840144336223602e-05,,0.00017211982049047947,0.003944056108593941,0.00038028042763471603,0.0,1763260458.0556278
382.3487503528595,598.0,0.5141201615333557,,3.534555435180664e-05,-0.0008692257106304169,2430,213632,0.0002444423735141754,,0.0001718894054647535,520.5005493164062,-0.0010203979909420013,0.0,1763260458.5119264
384.64559054374695,599.0,0.47530442476272583,,0.07802563905715942,0.0014280825853347778,2449,215552,0.003121740184724331,,0.0001707373303361237,1443.152587890625,-0.00521987397223711,0.015625,1763260460.8087666
387.4454462528229,599.0,0.4966864585876465,,-0.2721571922302246,-0.0005446523427963257,2465,217216,0.000286896713078022,,0.00016973886522464454,0.005259459838271141,0.005442596040666103,0.0,1763260463.6086223
391.4018061161041,600.0,0.5142034888267517,,-0.8410528898239136,0.001933913677930832,2491,219904,0.0022444669157266617,,0.00016812596004456282,0.0005136017571203411,0.009924566373229027,0.0,1763260467.5649822
391.6604244709015,600.0,0.5631361603736877,,-0.0009570121765136719,-0.006029456853866577,2493,220032,0.0007119933143258095,,0.0001680491550359875,1730.0130615234375,-2.147536724805832e-05,0.0,1763260467.8236005
393.78746724128723,600.0,0.5217961072921753,,0.17516028881072998,0.00617121160030365,2506,221440,0.0003124270588159561,,0.00016720429994165897,0.00021464895689859986,0.007579827681183815,0.0,1763260469.9506433
394.7216773033142,601.0,0.5096438527107239,,-0.2599397897720337,-0.0060893092304468155,2514,222208,0.0008919546380639076,,0.00016674346989020705,0.004939633421599865,0.0046753836795687675,0.0,1763260470.8848534
394.8547110557556,601.0,0.526689887046814,,-0.6600487232208252,0.000142611563205719,2515,222336,0.0014264006167650223,,0.00016666666488163173,0.0014744841028004885,-0.006598679348826408,0.0078125,1763260471.017887
395.4405174255371,602.0,0.567955732345581,,-0.1584411859512329,-0.010980449616909027,2520,222848,0.0008792141452431679,,0.00016635944484733045,0.0008066697628237307,-0.0055342139676213264,0.0,1763260471.6036935
396.97780299186707,603.0,0.5489773750305176,,0.0004462003707885742,-0.0002695620059967041,2533,224128,0.00017742905765771866,,0.00016559139476157725,483.1416931152344,-0.005177878774702549,0.0,1763260473.140979
397.88168478012085,603.0,0.5282806158065796,,-0.11895561218261719,-0.00306115485727787,2540,224896,0.0002655982971191406,,0.00016513056471012533,0.0011567522305995226,-0.0019672997295856476,0.0,1763260474.0448608
398.64012336730957,604.0,0.5143091082572937,,0.00020694732666015625,-0.006225306540727615,2547,225536,0.0013838568702340126,,0.00016474653966724873,1526.734375,-0.0005478179082274437,0.0,1763260474.8032994
401.42626214027405,606.0,0.5715569853782654,,0.09716987609863281,-0.0017581041902303696,2570,227968,0.00047963857650756836,,0.00016328724450431764,0.00034349679481238127,0.0019552335143089294,0.0,1763260477.5894382
401.4584949016571,,,500.0,,,2571,228017,,500.0,,,,,1763260477.621671
402.05617570877075,,,500.0,,,2576,228517,,500.0,,,,,1763260478.2193518
402.20274019241333,606.0,0.5648053288459778,,0.0007609128952026367,-0.006757654249668121,2577,228608,0.00017659086734056473,,0.00016290321946144104,1078.4202880859375,-0.001070418395102024,0.0,1763260478.3659163
405.8343696594238,609.0,0.5693879127502441,,-0.2702575922012329,-0.0029151663184165955,2608,231808,0.0006419457495212555,,0.00016098310879897326,0.00043433767859824,-0.0022215507924556732,0.0,1763260481.9975457
406.0212826728821,,,500.0,,,2610,232017,,500.0,,,,,1763260482.1844587
408.3267924785614,,,500.0,,,2630,234017,,500.0,,,,,1763260484.4899685
409.069748878479,611.0,0.5207868814468384,,8.124113082885742e-05,0.005962580442428589,2636,234624,9.389594197273254e-05,,0.00015929339861031622,901.5325927734375,0.0018232129514217377,0.0,1763260485.232925
410.33304619789124,612.0,0.5108057260513306,,-0.06679701805114746,-0.001831304281949997,2646,235648,0.00017350073903799057,,0.00015867895854171365,0.005020755343139172,0.003551018424332142,0.0,1763260486.4962223
410.4625549316406,612.0,0.5459267497062683,,-0.10618805885314941,-0.005314938724040985,2647,235776,0.0002861917018890381,,0.00015860215353313833,0.000851358869113028,0.006627283990383148,0.001953125,1763260486.625731
410.5945885181427,612.0,0.5554770231246948,,0.3315050005912781,-0.0020523592829704285,2648,235904,0.0002650748938322067,,0.00015852534852456301,0.00014157104305922985,-0.0019861720502376556,0.0,1763260486.7577646
412.76235795021057,614.0,0.5328646898269653,,0.1220327615737915,-0.0010880455374717712,2668,237952,0.000767798162996769,,0.0001572964683873579,9.352379129268229e-05,0.001121114008128643,0.0,1763260488.925534
413.28744769096375,614.0,0.4174996614456177,,0.3546854257583618,-0.013961538672447205,2673,238464,0.000985667109489441,,0.0001569892483530566,0.00015783686831127852,0.0028998292982578278,0.0,1763260489.4506238
414.38876938819885,615.0,0.5709090232849121,,-0.8214445114135742,-0.010121576488018036,2683,239488,0.0014447243884205818,,0.00015637480828445405,0.0003258799551986158,-0.011049124412238598,0.0,1763260490.5519454
414.80917477607727,615.0,0.5741028785705566,,0.059338271617889404,-0.007659450173377991,2687,239872,0.0009106351062655449,,0.0001561443932587281,0.0006273047183640301,-0.00022788438946008682,0.0,1763260490.9723508
414.97803926467896,,,500.0,,,2689,240017,,500.0,,,,,1763260491.1412153
415.3636119365692,616.0,0.47153791785240173,,-0.002474069595336914,-0.007149342447519302,2692,240384,0.0005590887740254402,,0.0001558371732244268,0.0006942515028640628,-0.00021100882440805435,0.0,1763260491.526788
419.7455415725708,619.0,0.5642563700675964,,0.6062808036804199,-0.009937882423400879,2732,244480,0.0016412073746323586,,0.00015337941295001656,0.000102164653071668,-0.008721505291759968,0.0,1763260495.9087176
421.88918256759644,,,500.0,,,2752,246517,,500.0,,,,,1763260498.0523586
422.4682307243347,,,500.0,,,2757,247017,,500.0,,,,,1763260498.6314068
423.9967129230499,,,500.0,,,2772,248517,,500.0,,,,,1763260500.159889
425.00992131233215,,,500.0,,,2782,249517,,500.0,,,,,1763260501.1730974
425.1359601020813,624.0,0.4467276334762573,,0.0008295774459838867,0.007765904068946838,2783,249600,0.00027315691113471985,,0.00015030721260700375,1452.805908203125,-0.0019105132669210434,0.0,1763260501.2991362
426.2780680656433,625.0,0.456351637840271,,6.848573684692383e-05,-0.007129162549972534,2793,250624,0.0006471816450357437,,0.00014969278709031641,1039.919189453125,0.008214397355914116,0.0,1763260502.4412441
429.8134264945984,627.0,0.42991092801094055,,0.1374247670173645,-0.0009488686919212341,2824,253824,0.0013304408639669418,,0.0001477726618759334,0.000988316722214222,-0.015426073223352432,0.0,1763260505.9766026
431.91183066368103,628.0,0.46915361285209656,,-0.13437652587890625,-0.0010204613208770752,2843,255744,0.00021397043019533157,,0.0001466205867473036,0.005628518760204315,0.005503025837242603,0.0,1763260508.0750067
433.44437408447266,630.0,0.4808879792690277,,0.29180580377578735,-0.009306304156780243,2857,257152,0.0008591366931796074,,0.00014577573165297508,0.005514524877071381,-0.013595079071819782,0.0,1763260509.6075501
436.18514347076416,632.0,0.4956172704696655,,0.2774653434753418,-0.005375303328037262,2882,259712,0.00037637073546648026,,0.00014423963148146868,0.0046109892427921295,-0.0004131188616156578,0.0,1763260512.3483195
436.9981327056885,,,500.0,,,2890,260517,,500.0,,,,,1763260513.1613088
439.3611478805542,634.0,0.45705103874206543,,-0.4092381000518799,-0.003119640052318573,2911,262656,0.0003081364557147026,,0.0001424731162842363,0.004245622083544731,-0.0012775668874382973,0.0,1763260515.524324
442.03286027908325,636.0,0.4836476147174835,,-9.763240814208984e-05,-0.0015086233615875244,2935,265088,0.0001153917983174324,,0.00014101382112130523,1211.7183837890625,-0.0006542997434735298,0.0,1763260518.1960363
443.62825202941895,,,500.0,,,2949,266517,,500.0,,,,,1763260519.791428
444.8761348724365,637.0,0.6095492243766785,,-0.0058068037033081055,-0.003920538350939751,2960,267648,0.00029733218252658844,,0.00013947772094979882,0.006017138250172138,0.0038316287100315094,0.0,1763260521.039311
446.51613903045654,639.0,0.5665758848190308,,-0.18789970874786377,-0.005153108388185501,2975,269184,0.0006291782483458519,,0.00013855606084689498,0.005645375698804855,0.00012211594730615616,0.0,1763260522.679315
448.0363800525665,640.0,0.5389984846115112,,-1.990795135498047e-05,0.0002147667109966278,2989,270592,1.4766119420528412e-05,,0.00013771122030448169,1212.146240234375,-0.001157793216407299,0.0,1763260524.199556
448.9896812438965,640.0,0.5559932589530945,,0.013573765754699707,-0.010373108088970184,2997,271488,0.0016338778659701347,,0.00013717358524445444,0.00046571478014811873,-0.0009847944602370262,0.0,1763260525.1528573
450.5297555923462,641.0,0.5418580770492554,,-0.11476528644561768,-0.0003967396914958954,3011,272896,0.0003190506249666214,,0.00013632873015012592,0.0004941832739859819,0.005998268723487854,0.0,1763260526.6929317
455.0700914859772,644.0,0.5639758110046387,,0.19329118728637695,-0.006778426468372345,3051,276992,0.0008559981361031532,,0.00013387096987571567,0.00025259109679609537,0.014568108133971691,0.001953125,1763260531.2332675
455.23362374305725,644.0,0.5315259695053101,,1.150369644165039e-05,0.0036346204578876495,3053,277120,0.00020019244402647018,,0.00013379416486714035,863.8172607421875,-3.3779069781303406e-06,0.0,1763260531.3967998
456.6934406757355,,,500.0,,,3066,278517,,500.0,,,,,1763260532.8566167
457.2158007621765,645.0,0.5616756677627563,,-0.3042104244232178,0.009714558720588684,3070,278912,0.0016895178705453873,,0.00013271889474708587,0.00032311974791809916,0.0014151670038700104,0.0,1763260533.3789768
458.6401250362396,646.0,0.4785548150539398,,0.13883274793624878,0.00633707270026207,3083,280192,0.00012813229113817215,,0.00013195084466133267,0.004609419498592615,-0.0032407818362116814,0.0,1763260534.803301
460.3136763572693,647.0,0.4999658763408661,,0.2650894522666931,-9.220652282238007e-05,3098,281728,0.0011813146993517876,,0.00013102918455842882,0.005279837176203728,-0.016784559935331345,0.0,1763260536.4768524
460.8685586452484,647.0,0.520334005355835,,-0.018529653549194336,-0.0003707483410835266,3103,282240,2.8335489332675934e-05,,0.00013072196452412754,0.0037899918388575315,0.003900771029293537,0.0,1763260537.0317347
463.45158863067627,649.0,0.5259344577789307,,0.045535504817962646,-0.013869768008589745,3127,284672,0.001427176408469677,,0.00012926266936119646,0.004209412261843681,-0.001971016637980938,0.0,1763260539.6147647
463.68950366973877,649.0,0.5078743696212769,,-0.0012198686599731445,-0.0160149484872818,3129,284928,0.001064264215528965,,0.00012910905934404582,0.0002726947423070669,-0.0014211153611540794,0.0,1763260539.8526797
464.8846094608307,650.0,0.5681862831115723,,-0.00013494491577148438,-0.0067214518785476685,3141,286080,0.0002971244975924492,,0.00012841781426686794,1409.0447998046875,0.002888270653784275,0.0,1763260541.0477855
465.1368489265442,650.0,0.5319300889968872,,-0.006686091423034668,0.002627737820148468,3143,286336,0.0005873600021004677,,0.0001282642042497173,0.0009656510665081441,-0.00515409093350172,0.0,1763260541.300025
465.41924476623535,651.0,0.5551846623420715,,1.3113021850585938e-05,-0.00032136961817741394,3146,286592,9.06260684132576e-05,,0.00012811059423256665,1365.0673828125,-0.0013482989743351936,0.0,1763260541.5824208
467.9090766906738,652.0,0.505638062953949,,-0.00022876262664794922,-0.0027461573481559753,3170,289024,0.0002190917730331421,,0.00012665129906963557,1824.5435791015625,0.0039888788014650345,0.0,1763260544.0722528
469.34748220443726,654.0,0.5384825468063354,,0.22446298599243164,0.0012764520943164825,3183,290432,0.0014649620279669762,,0.00012580645852722228,0.00017888323054648936,0.004353598691523075,0.00390625,1763260545.5106583
469.579359292984,654.0,0.2956097722053528,,0.00025278329849243164,0.00039680302143096924,3188,290688,1.7425045371055603e-06,,0.00012565284851007164,2220.619384765625,0.00020107533782720566,0.0,1763260545.7425354
471.7292926311493,656.0,0.46206313371658325,,0.005075931549072266,0.0005133075173944235,3217,292992,8.0048106610775e-05,,0.00012427035835571587,1551.4876708984375,0.004448498599231243,0.0,1763260547.8924687
472.45091223716736,656.0,0.5567176342010498,,0.11690413951873779,-0.0018865372985601425,3224,293760,0.0016858940944075584,,0.00012380952830426395,0.029547465965151787,0.017060667276382446,0.0,1763260548.6140883
474.57603764533997,658.0,0.5488768219947815,,0.005088865756988525,-0.018849510699510574,3247,296064,0.00031997449696063995,,0.00012242703814990819,296.9064636230469,0.002567524090409279,0.0,1763260550.7392137
474.84144854545593,,,500.0,,,3250,296445,,500.0,,,,,1763260551.0046246
475.0609288215637,659.0,0.5257624983787537,,-28.94731903076172,-0.005390893667936325,3252,296576,4.541594535112381e-05,,0.0001221198181156069,0.018184300512075424,-0.0008730357512831688,0.0,1763260551.224105
475.32977175712585,,,500.0,,,3255,296945,,500.0,,,,,1763260551.4929478
475.7461874485016,660.0,0.5431745052337646,,0.39804476499557495,0.0021277032792568207,3259,297344,0.0004460476338863373,,0.00012165898806415498,0.038032352924346924,-0.0027104783803224564,0.0,1763260551.9093635
476.8419303894043,,,296.0,,,3272,298600,,296.0,,,,,1763260553.0051064
477.11207723617554,,,279.0,,,3275,298879,,279.0,,,,,1763260553.2752533
477.1894612312317,661.0,0.4896767735481262,,0.35990023612976074,-0.004510164260864258,3276,298880,0.006519395858049393,,0.00012073732796125114,1065.6927490234375,0.025256671011447906,0.01171875,1763260553.3526373
478.8260588645935,662.0,0.4813500642776489,,0.5255130529403687,-0.001569986343383789,3296,300672,6.801169365644455e-05,,0.00011966205784119666,685.7360229492188,-0.00016008969396352768,0.0,1763260554.989235
479.05523657798767,663.0,0.4355858862400055,,0.5482382774353027,-0.005405094474554062,3299,300928,0.0005991803482174873,,0.00011950844782404602,587.2037963867188,0.001065836288034916,0.0,1763260555.2184126
482.630740404129,666.0,0.5037160515785217,,-1.7782838344573975,0.02130577713251114,3338,304768,0.0026847803965210915,,0.00011720429756678641,17.27176856994629,-0.01930815540254116,0.0,1763260558.7939165
483.8060600757599,667.0,0.5199365019798279,,0.3974395990371704,0.0015672855079174042,3351,306048,2.046767622232437e-05,,0.00011643625475699082,4.664529800415039,9.951088577508926e-05,0.0,1763260559.9692361
484.37173652648926,668.0,0.5164679288864136,,-0.7057033777236938,-0.00994439423084259,3357,306688,0.0018887771293520927,,0.00011605222971411422,4.371418476104736,-0.008773013018071651,0.0,1763260560.5349126
484.6338896751404,668.0,0.47078123688697815,,0.80540931224823,-0.008868247270584106,3360,306944,0.0009730355814099312,,0.00011589861969696358,0.26181548833847046,-0.001737450249493122,0.0,1763260560.7970657
488.15003848075867,671.0,0.5175237655639648,,0.0007528066635131836,0.0009781010448932648,3398,310784,1.717265695333481e-05,,0.00011359446943970397,1805.283203125,-0.0003083599731326103,0.0,1763260564.3132145
488.49130177497864,671.0,0.5121212005615234,,0.6482608318328857,-0.006828533485531807,3401,311168,0.002216450870037079,,0.00011336405441397801,0.0006860481225885451,-0.01415521651506424,0.001953125,1763260564.6544778
488.9840397834778,672.0,0.5159366130828857,,0.12761461734771729,-0.001227058470249176,3406,311680,0.00010039098560810089,,0.00011305683437967673,0.0004693425726145506,0.0007624104619026184,0.0,1763260565.1472158
489.015625,,,500.0,,,3407,311776,,500.0,,,,,1763260565.178801
490.26950573921204,673.0,0.5006060600280762,,0.5604653358459473,-0.015111327171325684,3419,312960,0.001427389681339264,,0.00011228878429392353,0.00327439047396183,-0.004898406565189362,0.0,1763260566.4326818
491.0956542491913,673.0,0.5404369831085205,,0.6491479873657227,-0.0014050304889678955,3426,313728,0.00015633739531040192,,0.0001118279542424716,0.00016496115131303668,-0.0009087696671485901,0.0,1763260567.2588303
491.24629044532776,673.0,0.5114971995353699,,0.0017483830451965332,-0.00241740420460701,3428,313856,0.00016475189477205276,,0.00011175114923389629,1447.7332763671875,-0.002458564005792141,0.0,1763260567.4094665
