_runtime,losses/explained_variance,charts/episodic_return,charts/SPS,global_step,losses/approx_kl,losses/policy_loss,charts/learning_rate,losses/value_loss,charts/episodic_length,losses/old_approx_kl,_step,_timestamp,losses/entropy,losses/clipfrac
52.56804943084717,0.09615153074264526,,1037.0,27520,4.9944035708904266e-05,-0.0023036710917949677,0.00028356374241411686,291.9298400878906,,-0.0016441447660326958,504,1763260130.4811075,0.5796076059341431,0.0
53.28640818595886,0.5820190906524658,,1037.0,28288,3.7729740142822266e-05,-0.0003018435090780258,0.00028310291236266494,64.98365783691406,,0.002365225926041603,515,1763260131.1994662,0.5723577737808228,0.0
54.443689823150635,-0.047580599784851074,,1040.0,29568,0.0002967771142721176,8.244439959526062e-05,0.00028233486227691174,240.01193237304688,,0.0015730168670415878,530,1763260132.3567479,0.5598579049110413,0.0
55.31235456466675,0.012027502059936523,,1040.0,30464,3.778655081987381e-05,-0.000813797116279602,0.0002817972272168845,254.13943481445312,,0.0012411000207066536,539,1763260133.2254126,0.6337173581123352,0.0
56.137068033218384,0.11824595928192139,,1037.0,31232,3.948807716369629e-06,9.869970381259918e-05,0.00028133639716543257,263.079833984375,,0.0008941870182752609,547,1763260134.050126,0.6313903331756592,0.0
56.73772120475769,0.38729947805404663,,1033.0,31744,0.003939669579267502,0.006362881511449814,0.0002810291771311313,108.56383514404297,,0.01037171296775341,555,1763260134.6507792,0.6290083527565002,0.001953125
57.083585262298584,0.5854020118713379,,1034.0,32128,2.140738070011139e-05,-0.0008242875337600708,0.00028079876210540533,134.37359619140625,,0.0015716571360826492,559,1763260134.9966433,0.6271331310272217,0.0
57.68111205101013,0.016115188598632812,,1035.0,32768,1.1567026376724243e-06,3.0368566513061523e-05,0.00028041473706252873,247.98989868164062,,-7.63721764087677e-05,568,1763260135.59417,0.5941803455352783,0.0
59.29689884185791,0.01109457015991211,,1038.0,34560,6.186868995428085e-05,-0.004132062196731567,0.00027933946694247425,375.4573669433594,,0.0027256114408373833,595,1763260137.209957,0.6301732063293457,0.0
60.02890348434448,,161.0,,35331,,,,,161.0,,612,1763260137.9419615,,
60.062737226486206,,70.0,,35418,,,,,70.0,,614,1763260137.9757953,,
61.10753655433655,-0.02646005153656006,,1040.0,36480,2.384372055530548e-05,-0.001426994800567627,0.00027818739181384444,215.19677734375,,0.0013457201421260834,630,1763260139.0205946,0.5979267358779907,0.0
61.5910108089447,0.3650974631309509,,1040.0,36992,3.747735172510147e-05,-0.001103600487112999,0.00027788017177954316,61.314453125,,-0.002125372178852558,636,1763260139.5040689,0.62264484167099,0.0
61.81764268875122,0.638812780380249,,1040.0,37248,0.0003168229013681412,-0.006866049952805042,0.0002777265617623925,115.09110260009766,,0.0053604282438755035,640,1763260139.7307007,0.6374677419662476,0.0
62.64019465446472,0.9487959146499634,,1041.0,38144,0.0002852911129593849,-0.0007286369800567627,0.0002771889267023653,20.021209716796875,,-0.0007255217060446739,650,1763260140.5532527,0.6148801445960999,0.0
63.45073938369751,,71.0,,39116,,,,,71.0,,664,1763260141.3637974,,
64.85651183128357,0.24564993381500244,,1045.0,40576,3.140699118375778e-05,-0.00111285038292408,0.00027572966064326465,250.1807403564453,,-0.0004682345315814018,684,1763260142.7695699,0.5866971015930176,0.0
65.30298233032227,-0.31050384044647217,,1046.0,41088,3.215298056602478e-05,-0.00038425251841545105,0.00027542244060896337,333.2786560058594,,-0.0006551165133714676,689,1763260143.2160404,0.6166216135025024,0.0
65.99643445014954,-0.0006445646286010742,,1047.0,41856,3.339443355798721e-05,-0.002579338848590851,0.00027496161055751145,135.0742645263672,,0.00041645485907793045,698,1763260143.9094925,0.573720395565033,0.0
66.3307147026062,-0.016698837280273438,,1048.0,42240,0.00028038956224918365,-0.005071431398391724,0.0002747311955317855,149.84762573242188,,0.0018301308155059814,702,1763260144.2437727,0.6318029761314392,0.0
66.5942451953888,,273.0,,42602,,,,,273.0,,707,1763260144.5073032,,
67.96823263168335,,250.0,,44057,,,,,250.0,,729,1763260145.8812907,,
70.06199049949646,0.7950218915939331,,1052.0,46336,8.011050522327423e-05,-0.0030494481325149536,0.00027227343525737524,133.3568572998047,,-0.0016009863466024399,757,1763260147.9750485,0.6290344595909119,0.0
70.3968665599823,0.0011085867881774902,,1053.0,46720,4.23286110162735e-06,0.0002779923379421234,0.0002720430202316493,101.7450180053711,,-0.000542948953807354,762,1763260148.3099246,0.5868886709213257,0.0
70.73374485969543,0.29246217012405396,,1053.0,47104,0.00011517666280269623,0.0008528009057044983,0.0002718126052059233,330.2865905761719,,-0.002647964283823967,767,1763260148.646803,0.610660970211029,0.0
71.21640300750732,0.767427921295166,,1053.0,47616,5.040690302848816e-05,0.0018736422061920166,0.00027150538517162204,236.52932739257812,,-0.00021544098854064941,775,1763260149.129461,0.593529999256134,0.0
71.9972608089447,0.9072993993759155,,1055.0,48512,1.92420557141304e-05,0.0017662476748228073,0.0002709677501115948,30.210887908935547,,0.00021033268421888351,788,1763260149.9103189,0.6123780608177185,0.0
72.51898789405823,,149.0,,49131,,,,,149.0,,797,1763260150.432046,,
73.04414796829224,,34.0,,49668,,,,,34.0,,806,1763260150.957206,,
73.66062378883362,,14.0,,50389,,,,,14.0,,815,1763260151.5736818,,
76.96548867225647,,378.0,,53848,,,,,378.0,,863,1763260154.8785467,,
77.75862193107605,0.4150933027267456,,1056.0,54656,0.0150804053992033,-0.037244200706481934,0.0002672811096999794,468.63421630859375,,0.026851654052734375,872,1763260155.67168,0.5846413969993591,0.04296875
78.01522660255432,,273.0,,55005,,,,,273.0,,876,1763260155.9282846,,
81.61562156677246,,198.0,,58891,,,,,198.0,,922,1763260159.5286796,,
82.27658367156982,0.21493995189666748,,1060.0,59648,7.060356438159943e-06,0.00027275457978248596,0.00026428571436554193,53.7582893371582,,-6.692204624414444e-05,930,1763260160.1896417,0.5762251615524292,0.0
82.98268222808838,0.5980139970779419,,1060.0,60416,2.350006252527237e-05,0.001446053385734558,0.00026382488431409,39.44670486450195,,-0.0016563450917601585,938,1763260160.8957403,0.6093955039978027,0.0
83.20591402053833,0.11547023057937622,,1061.0,60672,1.5408731997013092e-05,-0.0001719743013381958,0.0002636712742969394,42.10444259643555,,0.00038786884397268295,941,1763260161.118972,0.5985531210899353,0.0
83.22886109352112,,199.0,,60735,,,,,199.0,,942,1763260161.1419191,,
83.69786190986633,,163.0,,61197,,,,,163.0,,948,1763260161.61092,,
85.42565298080444,,61.0,,63139,,,,,61.0,,974,1763260163.338711,,
85.903329372406,0.00017791986465454102,,1062.0,63616,1.1811964213848114e-05,-0.00039739906787872314,0.000261904759099707,852.4051513671875,,5.0175003707408905e-05,980,1763260163.8163874,0.5503125786781311,0.0
86.34804129600525,0.9144831895828247,,1063.0,64128,0.0008102515712380409,0.00293145515024662,0.0002615975390654057,35.42207336425781,,0.008334367536008358,985,1763260164.2610993,0.5885285139083862,0.0
87.27109789848328,0.12276095151901245,,1063.0,65152,0.0007766894996166229,0.009540760889649391,0.00026098309899680316,28.777334213256836,,-0.0023746583610773087,995,1763260165.184156,0.5649659633636475,0.0
87.39024710655212,,500.0,,65301,,,,,500.0,,997,1763260165.3033051,,
89.03702974319458,,464.0,,67177,,,,,464.0,,1015,1763260166.9500878,,
90.4766685962677,0.005951881408691406,,1066.0,68736,6.357207894325256e-06,0.0006687641143798828,0.0002588325587566942,15.831456184387207,,-0.00022101402282714844,1031,1763260168.3897266,0.5833312273025513,0.0
91.91474962234497,,127.0,,70337,,,,,127.0,,1050,1763260169.8278077,,
92.17261791229248,,236.0,,70573,,,,,236.0,,1053,1763260170.085676,,
92.61132264137268,,500.0,,71073,,,,,500.0,,1058,1763260170.5243807,,
94.77200102806091,0.18281811475753784,,1068.0,73472,2.8755515813827515e-05,-0.00318850576877594,0.00025599077343940735,344.2181701660156,,0.000858306884765625,1083,1763260172.685059,0.601430356502533,0.0
95.47861766815186,0.006746888160705566,,1069.0,74240,0.00020377244800329208,0.0043231770396232605,0.00025552994338795543,1386.0546875,,0.0028742877766489983,1091,1763260173.3916757,0.5176980495452881,0.0
96.84312272071838,0.0013719797134399414,,1070.0,75776,0.00022191740572452545,-0.003635972738265991,0.0002546082832850516,911.6151123046875,,-0.003150239586830139,1106,1763260174.7561808,0.5639547109603882,0.0
97.98890924453735,0.022464275360107422,,1070.0,77056,5.400367081165314e-05,0.00013174116611480713,0.0002538402331992984,2.3684046268463135,,0.0007097925990819931,1118,1763260175.9019673,0.55400151014328,0.0
98.58316135406494,,500.0,,77705,,,,,500.0,,1125,1763260176.4962194,,
99.37890481948853,0.45660948753356934,,1071.0,78592,0.0012169377878308296,-0.01942593976855278,0.00025291857309639454,2.6831977367401123,,0.006524630822241306,1133,1763260177.2919629,0.49705615639686584,0.0
100.39788365364075,0.0006349086761474609,,1072.0,79744,1.3929791748523712e-05,-0.0007048621773719788,0.00025222732801921666,1641.7032470703125,,-0.0005052359774708748,1145,1763260178.3109417,0.5462167859077454,0.0
102.14246773719788,,500.0,,81705,,,,,500.0,,1164,1763260180.0555258,,
102.23986577987671,-0.00011372566223144531,,1073.0,81792,6.463378667831421e-07,-2.4495646357536316e-05,0.000250998476985842,1301.0916748046875,,-0.00026928260922431946,1165,1763260180.1529238,0.5231137275695801,0.0
102.93799901008606,-0.305461049079895,,1073.0,82560,0.0007434943690896034,-0.006251662969589233,0.00025053764693439007,0.005451341159641743,,-0.002099298872053623,1172,1763260180.851057,0.502046525478363,0.0
103.74778532981873,-13.465974807739258,,1073.0,83456,0.001859208568930626,-0.014845870435237885,0.0002500000118743628,0.003604672383517027,,0.0033565349876880646,1181,1763260181.6608434,0.5263501405715942,0.0
104.18994784355164,0.1394628882408142,,1074.0,83968,0.001765741966664791,-0.012302611023187637,0.00024969279184006155,0.001081046648323536,,0.018542665988206863,1186,1763260182.103006,0.5779116749763489,0.017578125
105.22023606300354,-14.745092391967773,,1074.0,85120,0.002151879481971264,-0.008608495816588402,0.00024900154676288366,0.0031415424309670925,,0.020832285284996033,1197,1763260183.133294,0.5482068657875061,0.005859375
106.60549306869507,,500.0,,86705,,,,,500.0,,1213,1763260184.518551,,
106.84352898597717,0.07121747732162476,,1075.0,86912,0.0005326038226485252,-0.0070733483880758286,0.0002479262766428292,0.004757765214890242,,-0.0007918411865830421,1215,1763260184.756587,0.4679758548736572,0.0
107.87735772132874,0.6117485761642456,,1075.0,88064,0.003261159174144268,0.0031569269485771656,0.0002472350315656513,0.0009065630729310215,,0.02330537885427475,1226,1763260185.7904158,0.5031690001487732,0.0078125
108.21082854270935,0.06977641582489014,,1076.0,88448,0.00016594212502241135,-0.004416972398757935,0.00024700461653992534,0.0040594181045889854,,0.0067855799570679665,1230,1763260186.1238866,0.5139395594596863,0.0
108.5604031085968,-0.0001379251480102539,,1076.0,88832,0.0004011457785964012,0.003095194697380066,0.0002467742015141994,0.0004243920266162604,,0.003588213585317135,1234,1763260186.4734612,0.544313907623291,0.0
109.52748489379883,,500.0,,89977,,,,,500.0,,1245,1763260187.440543,,
110.3357503414154,,500.0,,90852,,,,,500.0,,1254,1763260188.2488084,,
111.78847932815552,0.04874122142791748,,1077.0,92416,0.0007691504433751106,-0.00045186281204223633,0.0002446236612740904,0.0009639784693717957,,-0.001369069330394268,1271,1763260189.7015374,0.5618221759796143,0.0
113.986328125,0.0017009973526000977,,1078.0,94848,7.568858563899994e-05,0.00435677170753479,0.00024316436611115932,1321.69873046875,,-0.006002815440297127,1299,1763260191.8993862,0.5805993676185608,0.0
117.67531633377075,-0.044292569160461426,,1079.0,98944,0.0012016724795103073,-0.003330409526824951,0.00024070660583674908,0.007042693439871073,,0.0020301155745983124,1339,1763260195.5883744,0.5357317924499512,0.0
117.78515839576721,0.2224162220954895,,1079.0,99072,0.0002512400969862938,0.0011413097381591797,0.00024062980082817376,0.000869930605404079,,-0.005669686011970043,1340,1763260195.6982164,0.5325932502746582,0.0
118.7054033279419,-0.6420615911483765,,1080.0,100096,0.004073788411915302,-0.016154367476701736,0.0002400153607595712,0.0003628517151810229,,0.0014740945771336555,1349,1763260196.6184614,0.5179339647293091,0.0
119.95586347579956,-0.16378283500671387,,1080.0,101504,0.0007024481892585754,-0.003140518441796303,0.00023917050566524267,0.0013288630871102214,,0.005435734987258911,1363,1763260197.8689215,0.5238654017448425,0.0
120.09569978713989,,500.0,,101712,,,,,500.0,,1365,1763260198.0087578,,
120.57301163673401,,500.0,,102212,,,,,500.0,,1370,1763260198.4860697,,
121.48575568199158,,500.0,,103212,,,,,500.0,,1380,1763260199.3988137,,
121.58273005485535,-0.00013124942779541016,,1081.0,103296,0.0004999861121177673,-0.013625189661979675,0.0002380952355451882,1285.5130615234375,,-0.008322987705469131,1381,1763260199.495788,0.5672140717506409,0.0
122.24654173851013,0.12122273445129395,,1081.0,104064,0.00034730788320302963,-0.0016979463398456573,0.00023763440549373627,0.0010808442020788789,,0.0002462593838572502,1388,1763260200.1595998,0.530257523059845,0.0
122.8400068283081,,500.0,,104712,,,,,500.0,,1395,1763260200.7530649,,
123.2088713645935,,500.0,,105212,,,,,500.0,,1399,1763260201.1219294,,
123.75974321365356,0.0005218982696533203,,1081.0,105728,0.00036242231726646423,0.0008402168750762939,0.0002366359403822571,1969.48095703125,,-0.00134320929646492,1405,1763260201.6728013,0.48675301671028137,0.0
125.54516124725342,,109.0,,107742,,,,,109.0,,1432,1763260203.4582193,,
125.63221883773804,0.00045162439346313477,,1082.0,107776,0.00101509690284729,-0.006381606683135033,0.00023540706024505198,1655.3160400390625,,0.006727313622832298,1433,1763260203.5452769,0.5817255973815918,0.0
127.49769616127014,,500.0,,109946,,,,,500.0,,1455,1763260205.4107542,,
127.59010481834412,-0.00037848949432373047,,1082.0,109952,0.00011926330626010895,-0.0010494403541088104,0.00023410138965118676,1638.4244384765625,,-0.0014058314263820648,1456,1763260205.5031629,0.5616771578788757,0.0
127.71433210372925,-4.859835624694824,,1082.0,110080,0.006519617512822151,-0.00039871037006378174,0.00023402458464261144,0.043500714004039764,,-0.004488401114940643,1457,1763260205.6273901,0.4835893213748932,0.013671875
132.88925981521606,-0.09930479526519775,,1084.0,115840,0.0007026158273220062,0.0013722032308578491,0.00023056835925672203,0.0008892517071217299,,0.006721798330545425,1514,1763260210.8023179,0.5510772466659546,0.0
133.45559096336365,,500.0,,116497,,,,,500.0,,1521,1763260211.368649,,
133.92045903205872,-0.07612907886505127,,1084.0,116992,0.0033148061484098434,0.003422684967517853,0.00022987711417954415,0.00023674246040172875,,0.0049520935863256454,1525,1763260211.833517,0.5114806890487671,0.0078125
134.0373511314392,-0.00013685226440429688,,1084.0,117120,0.002490936778485775,-0.010192696005105972,0.00022980030917096883,0.006569361314177513,,-0.002070303075015545,1527,1763260211.9504092,0.43408796191215515,0.009765625
134.25884175300598,-0.16272175312042236,,1084.0,117376,0.004435268230736256,0.008306633681058884,0.0002296466991538182,0.00043910066597163677,,-0.01541215181350708,1529,1763260212.1718998,0.5443251132965088,0.00390625
134.70397639274597,-1.097499132156372,,1084.0,117888,0.002711474895477295,-0.00042050331830978394,0.0002293394791195169,0.00030818258528597653,,-0.0011503919959068298,1534,1763260212.6170344,0.37911587953567505,0.00390625
134.81726455688477,-0.0002484321594238281,,1084.0,118016,0.000545731745660305,-0.007696356624364853,0.0002292626741109416,1790.4266357421875,,-0.007094568572938442,1536,1763260212.7303226,0.48484376072883606,0.0
135.52047061920166,0.2670400142669678,,1084.0,118784,3.125891089439392e-05,0.001968279480934143,0.00022880184405948967,0.0011211857199668884,,-0.0011300668120384216,1543,1763260213.4335287,0.4658295214176178,0.0
135.65901374816895,,500.0,,118997,,,,,500.0,,1545,1763260213.5720718,,
135.74266076087952,-1.2874603271484375e-05,,1085.0,119040,0.001650880090892315,0.015489347279071808,0.00022864823404233903,1454.12646484375,,0.005116383545100689,1546,1763260213.6557188,0.46810904145240784,0.0
136.92605233192444,-0.5362042188644409,,1084.0,120320,0.0010496191680431366,-0.009912621229887009,0.00022788018395658582,0.001332053099758923,,-0.004442200064659119,1558,1763260214.8391104,0.38781270384788513,0.001953125
137.03644108772278,-2.022923469543457,,1085.0,120448,0.000814356841146946,-0.005946498364210129,0.0002278033789480105,0.0003704641421791166,,-0.0016279378905892372,1559,1763260214.9494991,0.5018014311790466,0.0
137.40572547912598,-0.04681098461151123,,1084.0,120832,7.001776248216629e-05,-0.0010990127921104431,0.00022757296392228454,0.000805195071734488,,6.335508078336716e-05,1563,1763260215.3187835,0.42446014285087585,0.0
137.62859416007996,-0.0002764463424682617,,1085.0,121088,0.00017047952860593796,0.0012311190366744995,0.0002274193539051339,1487.8563232421875,,-0.003060542978346348,1566,1763260215.5416522,0.4419254958629608,0.0
139.68771767616272,0.1760178804397583,,1085.0,123392,0.00017379876226186752,0.0002502650022506714,0.00022603686375077814,0.0001959209330379963,,0.00044812168926000595,1588,1763260217.6007757,0.5104309916496277,0.0
139.72359538078308,,500.0,,123497,,,,,500.0,,1589,1763260217.6366534,,
140.50206017494202,0.036895573139190674,,1085.0,124288,0.0003679729998111725,-0.005372045561671257,0.0002254992286907509,0.0008658014703541994,,0.0017575901001691818,1597,1763260218.4151182,0.45328661799430847,0.001953125
141.42001605033875,-0.039574384689331055,,1086.0,125312,0.00029723159968852997,-0.0009826011955738068,0.00022488478862214833,0.0015269280411303043,,-0.0027985870838165283,1607,1763260219.333074,0.4630424380302429,0.0
141.54897832870483,,500.0,,125497,,,,,500.0,,1609,1763260219.4620364,,
141.64170360565186,0.00030601024627685547,,1086.0,125568,2.0609237253665924e-05,-0.001201137900352478,0.0002247311786049977,1521.7952880859375,,0.001155172474682331,1610,1763260219.5547616,0.40400633215904236,0.0
141.86135149002075,-0.18073832988739014,,1086.0,125824,0.0005136197432875633,0.002602405846118927,0.00022457756858784705,0.0011574366362765431,,-0.005739822052419186,1612,1763260219.7744095,0.40874963998794556,0.005859375
143.1157932281494,0.13716977834701538,,1086.0,127232,0.0009189611300826073,-0.01106320321559906,0.00022373271349351853,0.0074082002975046635,,0.009105994366109371,1626,1763260221.0288513,0.4144757091999054,0.0
144.17639994621277,,500.0,,128497,,,,,500.0,,1638,1763260222.089458,,
148.66705107688904,,500.0,,133497,,,,,500.0,,1687,1763260226.5801091,,
152.7591428756714,,500.0,,137997,,,,,500.0,,1732,1763260230.672201,,
154.00648641586304,-0.11466729640960693,,1089.0,139392,0.005577140487730503,-0.01638549380004406,0.00021643625223077834,0.00018738280050456524,,0.004884735681116581,1745,1763260231.9195445,0.40059694647789,0.015625
154.67283058166504,-0.04415488243103027,,1089.0,140160,0.0012254444882273674,-0.013018058612942696,0.00021597542217932642,0.008749978616833687,,-0.0007300684228539467,1753,1763260232.5858886,0.4668619930744171,0.001953125
154.80673027038574,-0.03185439109802246,,1089.0,140288,0.0007845088839530945,-0.0033195316791534424,0.0002158986171707511,0.0013481572968885303,,-0.00564185157418251,1754,1763260232.7197883,0.4997047483921051,0.001953125
155.84076929092407,-0.035599350929260254,,1089.0,141440,0.005468125455081463,-0.031771693378686905,0.0002152073720935732,0.00029668191564269364,,0.009185846894979477,1765,1763260233.7538273,0.4852721095085144,0.013671875
156.06900477409363,0.05702477693557739,,1089.0,141696,0.001489848829805851,-0.021744534373283386,0.00021505376207642257,0.007414651103317738,,-0.008105623535811901,1768,1763260233.9820628,0.43844661116600037,0.00390625
156.86162281036377,1.8477439880371094e-05,,1089.0,142592,1.0493211448192596e-05,-0.00014740601181983948,0.00021451612701639533,830.2426147460938,,0.0012397421523928642,1777,1763260234.7746809,0.48612308502197266,0.0
160.65081477165222,0.0673258900642395,,1090.0,146816,0.0014611240476369858,0.012605257332324982,0.00021198156173340976,0.0014305331278592348,,-0.0048063695430755615,1818,1763260238.5638728,0.4622364640235901,0.0
161.12617206573486,-0.08387136459350586,,1090.0,147328,0.0004914496093988419,0.0004671905189752579,0.00021167434169910848,0.0010752087691798806,,-0.00875823013484478,1823,1763260239.03923,0.45573166012763977,0.0
163.63657402992249,0.11127358675003052,,1091.0,150144,0.0014047054573893547,0.002261703833937645,0.00020998464606236666,0.009850025177001953,,0.02191396988928318,1851,1763260241.549632,0.4616100788116455,0.0
164.0786108970642,0.08767390251159668,,1091.0,150656,0.00035129860043525696,0.0030302777886390686,0.00020967742602806538,0.006306177005171776,,-0.0017837192863225937,1856,1763260241.991669,0.4259944558143616,0.0
165.24559545516968,-0.22368335723876953,,1091.0,151936,0.0004762168973684311,-0.00228804349899292,0.00020890937594231218,0.000508829194586724,,-0.003991555422544479,1868,1763260243.1586535,0.4835226535797119,0.0
165.69391226768494,-0.2406083345413208,,1091.0,152448,0.0003264080733060837,-0.0008946806192398071,0.0002086021559080109,0.0003124280192423612,,-0.004018800333142281,1873,1763260243.6069703,0.4638975262641907,0.0
166.02464175224304,-0.011479616165161133,,1091.0,152832,0.0009035561233758926,-0.004201021045446396,0.00020837174088228494,0.0010569432051852345,,-0.006756465882062912,1877,1763260243.9376998,0.43098682165145874,0.0
166.83437871932983,0.006378650665283203,,1091.0,153728,0.0009021144360303879,-0.0075776055455207825,0.0002078341058222577,0.008492426946759224,,-0.004103446379303932,1886,1763260244.7474368,0.4360109269618988,0.0
167.6428346633911,3.725290298461914e-05,,1091.0,154624,0.0005377838388085365,0.008155614137649536,0.00020729647076223046,0.00047938531497493386,,0.002169202081859112,1895,1763260245.5558927,0.4489924907684326,0.001953125
168.33912229537964,,500.0,,155497,,,,,500.0,,1903,1763260246.2521803,,
168.6850471496582,0.22296488285064697,,1091.0,155776,1.8093734979629517e-05,0.0013346336781978607,0.00020660522568505257,0.0011366709368303418,,0.00016840733587741852,1906,1763260246.5981052,0.5319837927818298,0.0
169.73878026008606,,500.0,,156997,,,,,500.0,,1918,1763260247.6518383,,
169.9367642402649,0.019670188426971436,,1092.0,157184,0.0020449431613087654,0.020900629460811615,0.00020576037059072405,0.0074914987199008465,,0.006312328390777111,1920,1763260247.8498223,0.5188196897506714,0.00390625
172.12694215774536,,500.0,,159661,,,,,500.0,,1945,1763260250.0400002,,
173.4710967540741,0.40826696157455444,,1093.0,161152,0.0017066746950149536,-0.024601437151432037,0.00020337941532488912,0.00029028774588368833,,0.008628489449620247,1959,1763260251.3841548,0.5044328570365906,0.001953125
