charts/SPS,charts/episodic_length,global_step,losses/clipfrac,losses/explained_variance,charts/learning_rate,_timestamp,losses/entropy,losses/policy_loss,losses/old_approx_kl,charts/episodic_return,losses/approx_kl,_runtime,losses/value_loss,_step
704.0,,163584,0.0,-0.0810009241104126,0.00020192012016195804,1763260345.045732,0.48908188939094543,-1.9378960132598877e-05,0.001780511811375618,,1.5290454030036926e-05,266.51471400260925,0.001048733713105321,1818
704.0,,164096,0.001953125,0.14638501405715942,0.00020161290012765676,1763260345.7276351,0.4018781781196594,-0.013981441035866737,-0.016549210995435715,,0.0022076936438679695,267.19661712646484,0.0008375197649002075,1823
708.0,,166912,0.0,-6.556510925292969e-06,0.0001999231899389997,1763260348.6722727,0.3776218593120575,0.006427232176065445,0.0010978030040860176,,0.0005646655336022377,270.1412546634674,511.76641845703125,1851
708.0,,167424,0.0,-8.821487426757812e-06,0.00019961596990469843,1763260349.1193864,0.4017977714538574,-0.0005295518785715103,0.0012101279571652412,,5.1575712859630585e-05,270.5883684158325,140.7676544189453,1856
710.0,,168704,0.0,-0.17118799686431885,0.00019884791981894523,1763260350.2658885,0.3858185112476349,-0.010351739823818207,0.00954734068363905,,0.0009962869808077812,271.7348704338074,0.00040300708496943116,1868
711.0,,169216,0.001953125,-0.041993141174316406,0.00019854069978464395,1763260350.7707202,0.41519254446029663,0.01582488976418972,-0.0029543647542595863,,0.0024351729080080986,272.23970222473145,0.0002344723470741883,1873
712.0,,169600,0.001953125,0.2146904468536377,0.000198310284758918,1763260351.1214354,0.4087926149368286,0.0017758812755346298,-0.009018151089549065,,0.0007940251380205154,272.5904173851013,0.0010625177528709173,1877
712.0,,170496,0.0,-0.5794104337692261,0.00019777266425080597,1763260352.2652283,0.39864814281463623,0.0009769126772880554,-0.00046040304005146027,,0.0001261793076992035,273.73421025276184,0.006957576610147953,1886
712.0,,171392,0.0,9.953975677490234e-06,0.00019723502919077873,1763260353.4583168,0.3910563886165619,-0.007091809064149857,-0.00029400642961263657,,0.0007836939767003059,274.927298784256,723.4287109375,1895
712.0,,172288,0.001953125,-6.5944132804870605,0.0001966973941307515,1763260354.5877872,0.37568697333335876,-0.005618717521429062,0.0003609340637922287,,0.002148214727640152,276.05676913261414,0.0031636804342269897,1903
712.0,,172544,0.005859375,-0.7505583763122559,0.00019654378411360085,1763260354.9565609,0.34883952140808105,-0.00132066011428833,0.0031096022576093674,,0.0003530345857143402,276.4255428314209,0.006481725722551346,1906
,500.0,173803,,,,1763260356.4706557,,,,500.0,,277.9396376609802,,1918
713.0,,173952,0.0,-0.09754407405853271,0.00019569892901927233,1763260356.7298486,0.3828447461128235,0.001215822994709015,0.0003437809646129608,,0.0002514999359846115,278.1988306045532,0.008665126748383045,1920
716.0,,176512,0.0,-0.08505916595458984,0.00019416282884776592,1763260359.171499,0.365665078163147,-0.003848481923341751,-0.009263012558221817,,0.001354636624455452,280.6404809951782,0.006745918653905392,1945
718.0,,177920,0.0,-0.00030541419982910156,0.0001933179737534374,1763260360.4424355,0.347298264503479,0.003744356334209442,-0.004069656133651733,,4.63239848613739e-05,281.91141748428345,293.20025634765625,1959
720.0,,179328,0.0,-0.0001285076141357422,0.00019247311865910888,1763260361.7134054,0.3971233665943146,0.002550896257162094,0.00375350471585989,,0.0001484369859099388,283.18238735198975,1941.8505859375,1973
722.0,,180608,0.0,0.053786516189575195,0.00019170506857335567,1763260362.8744817,0.33098387718200684,-0.02185838483273983,-0.003877284936606884,,0.0023187464103102684,284.3434636592865,0.0005505809094756842,1985
723.0,,181248,0.001953125,0.046418726444244385,0.00019132104353047907,1763260363.4695246,0.4508208632469177,0.0002605058252811432,-0.006920911371707916,,0.0009908713400363922,284.93850660324097,0.000547354924492538,1991
,500.0,182303,,,,1763260364.4185362,,,,500.0,,285.8875181674957,,2002
,500.0,182803,,,,1763260364.86293,,,,500.0,,286.33191204071045,,2007
,500.0,183803,,,,1763260365.898074,,,,500.0,,287.36705589294434,,2016
726.0,,184064,0.0,-0.008710384368896484,0.00018963133334182203,1763260366.3089504,0.38448619842529297,-0.004377886652946472,0.0038552628830075264,,0.00023952778428792953,287.7779324054718,0.001212986302562058,2019
726.0,,184576,0.0,-0.006890296936035156,0.00018932411330752075,1763260366.9088414,0.4105249345302582,-0.0021604374051094055,0.0009746849536895752,,0.0001344475895166397,288.3778233528137,0.0008631388191133738,2024
726.0,,184832,0.0,-2.6226043701171875e-06,0.0001891705032903701,1763260367.2710564,0.3704150915145874,0.002031467854976654,-0.013246927410364151,,0.0007993020117282867,288.740038394928,1738.78076171875,2027
726.0,,185088,0.0,0.23663818836212158,0.00018901689327321947,1763260367.5832863,0.40223509073257446,-0.005276761949062347,-0.02282535284757614,,0.001271330751478672,289.05226826667786,0.0009592943242751062,2029
727.0,,185600,0.0,0.2739102244377136,0.00018870967323891819,1763260368.138328,0.48066413402557373,-0.00040068477392196655,-0.0019819121807813644,,0.00021046027541160583,289.6073100566864,0.0009450817597098649,2034
728.0,,186752,0.01171875,-0.38156354427337646,0.0001880184281617403,1763260369.3258612,0.44119584560394287,-0.012671858072280884,-0.023122690618038177,,0.0036199623718857765,290.7948431968689,0.0005109173362143338,2045
,500.0,187303,,,,1763260369.8223474,,,,500.0,,291.2913293838501,,2051
729.0,,187392,0.0,-1.7762184143066406e-05,0.0001876344031188637,1763260369.9204187,0.4377228021621704,-0.002877047285437584,-0.0011939099058508873,,7.9290010035038e-05,291.3894007205963,1125.232177734375,2052
,500.0,189303,,,,1763260371.6690779,,,,500.0,,293.13805985450745,,2070
731.0,,189824,0.0,-0.00017547607421875,0.00018617510795593262,1763260372.5491152,0.3749920129776001,0.010367780923843384,-0.0024894149973988533,,0.0004931678995490074,294.0180971622467,1664.0733642578125,2076
731.0,,191616,0.0,0.03868919610977173,0.00018509985238779336,1763260374.9187615,0.4934177100658417,0.009790286421775818,-0.0034481938928365707,,0.001113351434469223,296.387743473053,0.0009315970237366855,2093
731.0,,191744,0.009765625,0.11966598033905029,0.00018502304737921804,1763260375.0753412,0.48811355233192444,0.005906537175178528,0.003720330074429512,,0.003919134847819805,296.5443232059479,0.000283080997178331,2094
732.0,,194048,0.0,-0.003523588180541992,0.00018364055722486228,1763260377.9020104,0.45510491728782654,-0.006577782332897186,-0.0035547083243727684,,0.0003176117315888405,299.3709924221039,0.0052499230951070786,2117
734.0,,196480,0.0,0.4689750075340271,0.0001821812620619312,1763260380.3620818,0.49659109115600586,-0.002529621124267578,0.0009863972663879395,,0.0007753148674964905,301.831063747406,0.0069535779766738415,2141
735.0,,196992,0.001953125,-0.16173803806304932,0.0001818740420276299,1763260380.811807,0.4702838063240051,-0.014105760492384434,0.008526609279215336,,0.0018588779494166374,302.280788898468,0.006106523796916008,2146
735.0,,197120,0.0,-0.08182966709136963,0.0001817972370190546,1763260380.9254203,0.42991167306900024,0.00701986625790596,-0.010576394386589527,,0.0009334860369563103,302.3944022655487,0.0008789825951680541,2147
735.0,,197248,0.0,0.05249834060668945,0.00018172043201047927,1763260381.0392742,0.4876202344894409,-0.010865036398172379,-0.00774608738720417,,0.0026675835251808167,302.5082561969757,0.0002037377271335572,2148
736.0,,197888,0.0,-6.508827209472656e-05,0.00018133640696760267,1763260381.6358242,0.4474526047706604,-0.0038861408829689026,-0.0001460472121834755,,0.0002308068796992302,303.1048061847687,1402.3275146484375,2155
737.0,,199680,0.0,0.03818994760513306,0.0001802611368475482,1763260383.5990934,0.4718886911869049,-0.00035177916288375854,0.005812384188175201,,0.0003467332571744919,305.0680754184723,0.0006982600898481905,2172
738.0,,200960,0.001953125,-0.004230022430419922,0.00017949308676179498,1763260385.1271236,0.4898263216018677,-0.007919944822788239,-0.008054129779338837,,0.0009052399545907974,306.5961055755615,0.006175417453050613,2185
739.0,,201728,0.0,0.015344440937042236,0.00017903225671034306,1763260385.8395772,0.43911436200141907,-0.006177254021167755,-5.319714546203613e-06,,0.0006989575922489166,307.30855917930603,0.000301036867313087,2192
,500.0,202303,,,,1763260386.3135235,,,,500.0,,307.78250551223755,,2198
740.0,,202368,0.0,-5.555152893066406e-05,0.00017864823166746646,1763260386.4051592,0.496378630399704,0.0013098903000354767,0.003990545868873596,,0.00017308257520198822,307.8741412162781,1326.8232421875,2199
741.0,,203648,0.0,-0.21043658256530762,0.00017788018158171326,1763260387.567625,0.4704431891441345,0.016417071223258972,0.011561024934053421,,0.0008942075073719025,309.03660702705383,0.0009128910023719072,2211
741.0,,203904,0.0,0.00025719404220581055,0.00017772657156456262,1763260387.8783581,0.37500545382499695,-0.01689273864030838,0.0010578185319900513,,0.0011096354573965073,309.3473401069641,1012.665283203125,2214
,500.0,204537,,,,1763260388.3680582,,,,500.0,,309.83704018592834,,2220
742.0,,204800,0.0,-0.006402730941772461,0.00017718893650453538,1763260388.6642842,0.4731629490852356,-0.00821695290505886,-0.012328853830695152,,0.001499667763710022,310.13326621055603,0.0009403389412909746,2223
,500.0,205037,,,,1763260388.8442357,,,,500.0,,310.3132176399231,,2225
743.0,,205056,0.0,8.028745651245117e-05,0.00017703532648738474,1763260388.9211261,0.42027682065963745,0.0007917061448097229,0.0034341085702180862,,0.00015011988580226898,310.3901081085205,2080.673828125,2226
743.0,,205184,0.009765625,-0.19038915634155273,0.00017695852147880942,1763260389.034255,0.3845381736755371,-0.02346484363079071,-0.02391675114631653,,0.003569355234503746,310.50323700904846,0.006990193389356136,2227
743.0,,205568,0.0,7.903575897216797e-05,0.00017672810645308346,1763260389.370789,0.4681389331817627,0.0006357692182064056,0.0009739380329847336,,1.0926276445388794e-05,310.8397710323334,1599.131103515625,2231
,500.0,206037,,,,1763260389.7368655,,,,500.0,,311.20584750175476,,2235
744.0,,206592,0.0,-1.7404556274414062e-05,0.0001761136663844809,1763260390.306457,0.42150652408599854,0.0039709508419036865,0.0011551715433597565,,7.401779294013977e-05,311.77543902397156,1662.2271728515625,2241
745.0,,207360,0.0,0.006526052951812744,0.00017565283633302897,1763260391.0120456,0.4856787919998169,-0.00022771954536437988,-0.0014672577381134033,,0.00015201978385448456,312.4810276031494,0.000854615936987102,2248
,500.0,207537,,,,1763260391.1420453,,,,500.0,,312.6110272407532,,2250
746.0,,207872,0.0,-0.016427040100097656,0.0001753456162987277,1763260391.4615328,0.4758678674697876,0.007477715611457825,0.007278843782842159,,0.0005699703469872475,312.9305148124695,0.000949538720306009,2253
748.0,,209792,0.0,-0.07670223712921143,0.0001741935411700979,1763260393.2175157,0.46968090534210205,-0.0017720423638820648,0.0067909881472587585,,0.0007308274507522583,314.68649768829346,0.00016738584963604808,2272
749.0,,210560,0.0,0.00015169382095336914,0.0001737327256705612,1763260393.8937333,0.4846613109111786,0.003710653632879257,0.0024532973766326904,,0.0005874373018741608,315.3627152442932,1847.6160888671875,2280
751.0,,212096,0.0,8.45789909362793e-05,0.00017281106556765735,1763260395.3277206,0.4249423146247864,0.0006203204393386841,-0.0015977974981069565,,0.00020246580243110657,316.7967026233673,1843.6302490234375,2295
751.0,,212480,0.0,0.047962486743927,0.0001725806505419314,1763260395.7781873,0.5029778480529785,-0.0031371712684631348,-0.007082183845341206,,0.00043045636266469955,317.2471692562103,0.000285343179712072,2298
751.0,,213632,0.0,-6.663799285888672e-05,0.0001718894054647535,1763260397.3038435,0.4560902416706085,-0.002594549208879471,0.001913122832775116,,0.0006455816328525543,318.77282547950745,1060.3680419921875,2310
751.0,,213888,0.0,-0.10866069793701172,0.00017173579544760287,1763260397.575419,0.43908965587615967,-0.006355002522468567,-0.0034161200746893883,,0.001118565909564495,319.04440093040466,0.0007936544716358185,2312
751.0,,214528,0.0,-0.2564760446548462,0.00017135177040472627,1763260398.4168737,0.46886566281318665,-0.000751785933971405,-0.005176126956939697,,0.0005632266402244568,319.88585567474365,0.000274299323791638,2318
751.0,,214912,0.0,0.022298872470855713,0.0001711213553790003,1763260398.9391701,0.45612630248069763,-0.003939099609851837,-0.003651435486972332,,0.0005864398553967476,320.4081521034241,0.0006749544991180301,2322
751.0,,215040,0.0,0.00015431642532348633,0.00017104455037042499,1763260399.1318376,0.5036133527755737,0.0014500506222248077,-0.0006477721035480499,,0.00020299479365348816,320.6008195877075,1884.8897705078125,2324
751.0,,215552,0.0,-1.728534698486328e-05,0.0001707373303361237,1763260399.77045,0.5470743775367737,0.004030957818031311,-0.004674172028899193,,0.0004537496715784073,321.2394320964813,1712.776123046875,2329
751.0,,216576,0.0,-2.0503997802734375e-05,0.00017012289026752114,1763260401.1606355,0.5106183290481567,0.0042694807052612305,0.0001850426197052002,,0.00032328255474567413,322.62961745262146,1895.75830078125,2339
,500.0,217037,,,,1763260401.7188003,,,,500.0,,323.18778228759766,,2343
751.0,,217472,0.0,-0.10449409484863281,0.0001695852552074939,1763260402.371764,0.4695282578468323,2.9087066650390625e-05,0.01733114942908287,,0.0008449181914329529,323.8407459259033,0.008160700090229511,2348
751.0,,218112,0.0,-0.07221245765686035,0.0001692012301646173,1763260403.254627,0.5377433896064758,-0.002605065703392029,0.007590764202177525,,0.00025872234255075455,324.7236089706421,0.0012509073130786419,2354
,179.0,218994,,,,1763260404.3973827,,,,179.0,,325.8663647174835,,2363
752.0,,221184,0.0,-0.13686776161193848,0.00016735790995880961,1763260406.9963584,0.5379014611244202,-0.0024418048560619354,-0.0004924768581986427,,2.5073997676372528e-05,328.46534037590027,0.09179644286632538,2389
752.0,,221696,0.001953125,-27.418684005737305,0.00016705068992450833,1763260407.4700086,0.4740344285964966,-0.008956383913755417,0.02081245556473732,,0.0031636757776141167,328.93899059295654,0.3566628396511078,2394
754.0,,222976,0.0,-36.39851379394531,0.00016628263983875513,1763260408.6328537,0.5403634905815125,0.0004109889268875122,-0.0009327996522188187,,9.85506922006607e-05,330.10183572769165,3.0002248287200928,2409
755.0,,224256,0.0,0.11327612400054932,0.00016551458975300193,1763260409.8092096,0.49129346013069153,-0.0005270000547170639,0.0007356069982051849,,4.770234227180481e-06,331.2781915664673,1383.5155029296875,2426
755.0,,224640,0.0,-0.8343589305877686,0.00016528417472727597,1763260410.1815183,0.47664088010787964,0.0005200132727622986,0.000754188746213913,,1.5050172805786133e-05,331.6505002975464,7.312190055847168,2430
,221.0,226081,,,,1763260411.4897964,,,,221.0,,332.95877838134766,,2449
756.0,,227328,0.0,0.5485278367996216,0.00016367126954719424,1763260413.5560498,0.48750823736190796,-0.0031311586499214172,0.00011631567031145096,,3.5828910768032074e-05,335.02503180503845,172.37789916992188,2465
,162.0,229505,,,,1763260416.7381477,,,,162.0,,338.20712971687317,,2491
755.0,,229760,0.0,-0.6540640592575073,0.00016221197438426316,1763260417.0752778,0.4490553140640259,0.0013280734419822693,-0.00417562760412693,,0.0001666974276304245,338.54425978660583,17.02178955078125,2493
755.0,,231040,0.0,-0.525997519493103,0.00016144393885042518,1763260418.8701513,0.45812129974365234,0.0034462264738976955,0.008304078131914139,,0.00048735737800598145,340.3391332626343,34.94244384765625,2506
754.0,,231808,0.0,0.4582418203353882,0.00016098310879897326,1763260419.9882493,0.4862675368785858,-0.0001451447606086731,-9.725522249937057e-05,,0.00021807197481393814,341.45723128318787,369.40966796875,2514
754.0,,231936,0.0,-10.474055290222168,0.00016090630379039794,1763260420.1427433,0.49108362197875977,-0.006748080253601074,-0.0024958858266472816,,0.00033840443938970566,341.6117253303528,74.28050994873047,2515
754.0,,232320,0.0,0.6959513425827026,0.00016067588876467198,1763260420.7954113,0.46568241715431213,0.004144839942455292,-0.0026425234973430634,,0.0003186650574207306,342.26439332962036,259.3040771484375,2520
753.0,,233472,0.0,0.4788585901260376,0.0001599846436874941,1763260422.5938463,0.47398197650909424,0.00040157511830329895,0.0003001941367983818,,4.188064485788345e-05,344.0628283023834,545.6797485351562,2533
753.0,,234240,0.0,-2.350363254547119,0.00015952381363604218,1763260423.6251326,0.5014320611953735,0.007295779883861542,0.0018381020054221153,,0.0005621900781989098,345.09411454200745,88.88838958740234,2540
753.0,,234752,0.0,0.5191556215286255,0.0001592165936017409,1763260424.4252992,0.40430277585983276,-0.0006145946681499481,5.894899368286133e-05,,2.129003405570984e-06,345.8942811489105,608.372802734375,2547
752.0,,236800,0.0,-2.2813732624053955,0.00015798771346453577,1763260427.5520017,0.4791499674320221,0.0010931342840194702,0.0021393997594714165,,9.451527148485184e-05,349.0209836959839,39.67787170410156,2570
,285.0,236881,,,,1763260427.598681,,,,285.0,,349.06766295433044,,2571
,455.0,237336,,,,1763260428.3434372,,,,455.0,,349.8124191761017,,2576
752.0,,237440,0.0,0.5429083108901978,0.00015760368842165917,1763260428.4986508,0.41933003067970276,0.00020967796444892883,0.0004159817472100258,,6.217975169420242e-05,349.96763277053833,339.287841796875,2577
754.0,,240768,0.0,0.3750055432319641,0.00015560675819870085,1763260431.9261343,0.41880932450294495,-0.002676749601960182,0.004276270978152752,,0.00011252891272306442,353.3951163291931,2.4148120880126953,2608
754.0,,240896,0.0,-0.005159854888916016,0.00015552995319012552,1763260432.0514402,0.4349901080131531,-0.011075470596551895,-0.003949037753045559,,0.0006699739024043083,353.5204222202301,1189.93994140625,2610
756.0,,242816,0.0,-1.2182340621948242,0.00015437787806149572,1763260433.8133476,0.45900267362594604,-0.00017654895782470703,0.001285787671804428,,0.0001215171068906784,355.2823295593262,1.5933616161346436,2630
,273.0,243444,,,,1763260434.3027322,,,,273.0,,355.77171421051025,,2636
,500.0,244444,,,,1763260435.2283576,,,,500.0,,356.6973395347595,,2646
758.0,,244480,0.0,-0.0033898353576660156,0.00015337941295001656,1763260435.3102095,0.4589880704879761,0.0003281347453594208,0.0001466376706957817,,3.185030072927475e-05,356.77919149398804,1796.5784912109375,2647
758.0,,244608,0.0,-0.009139060974121094,0.00015330260794144124,1763260435.4233184,0.4703913927078247,-0.00045058876276016235,-0.001244792714715004,,5.370005965232849e-06,356.89230036735535,0.4535255432128906,2648
760.0,,246656,0.0,-1.808161973953247,0.00015207372780423611,1763260437.3016508,0.48314887285232544,0.0008215010166168213,-0.00022708531469106674,,1.7891637980937958e-05,358.77063274383545,0.06293166428804398,2668
760.0,,247168,0.0,-0.06825006008148193,0.00015176650776993483,1763260437.7503111,0.42175307869911194,-0.009145744144916534,0.008118966594338417,,0.0022245049476623535,359.2192931175232,0.018838271498680115,2673
761.0,,248192,0.0,-66.27178955078125,0.00015115206770133227,1763260438.6970346,0.40530550479888916,-0.0020729899406433105,0.006984202191233635,,0.0002505499869585037,360.1660165786743,0.004689691122621298,2683
762.0,,248576,0.0,-34.293209075927734,0.0001509216526756063,1763260439.0729704,0.4616702198982239,-0.014275409281253815,0.016931509599089622,,0.0023186830803751945,360.5419523715973,0.03367994725704193,2687
762.0,,248832,0.0,-6.278283596038818,0.00015076804265845567,1763260439.3018847,0.5140894651412964,0.0007486939430236816,-0.0018158592283725739,,3.447011113166809e-05,360.77086663246155,0.0011551767820492387,2689
762.0,,249088,0.0,-10.403912544250488,0.00015061443264130503,1763260439.5272079,0.49632248282432556,-0.0008316189050674438,-0.005724933929741383,,0.0009636497125029564,360.9961898326874,0.023286664858460426,2692
766.0,,253184,0.0,-12.834193229675293,0.00014815668691881,1763260443.2689958,0.4736052453517914,0.007820706814527512,0.010693147778511047,,0.0007367394864559174,364.7379777431488,0.010169845074415207,2732
768.0,,255232,0.001953125,0.5043296813964844,0.00014692780678160489,1763260445.1419086,0.41498318314552307,-0.024235829710960388,-0.004881955683231354,,0.0026319772005081177,366.61089062690735,0.0012152225244790316,2752
768.0,,255744,0.0,0.043103694915771484,0.0001466205867473036,1763260445.590238,0.4640529751777649,0.0016749575734138489,-0.0016047768294811249,,5.7777389883995056e-05,367.0592200756073,0.0007504685199819505,2757
770.0,,257280,0.0,-0.8869860172271729,0.00014569892664439976,1763260447.0352783,0.4189724326133728,0.002759000286459923,-0.0007113032042980194,,0.0004808753728866577,368.50426030158997,0.0018201419152319431,2772
770.0,,258304,0.0,0.140170156955719,0.0001450844865757972,1763260447.9781225,0.4737876355648041,-0.0057535357773303986,0.010236144065856934,,0.0004467163234949112,369.4471044540405,0.0014659755397588015,2782
771.0,,258432,0.0,-3.011198043823242,0.00014500768156722188,1763260448.090936,0.505212664604187,-0.00032776594161987305,-0.011138373054564,,0.0007377369329333305,369.55991792678833,0.0019776062108576298,2783
771.0,,259456,0.0,-0.0029172897338867188,0.00014439324149861932,1763260449.0259254,0.4542325735092163,-0.0029100291430950165,0.002434304915368557,,0.0004291040822863579,370.4949073791504,1712.02099609375,2793
774.0,,262656,0.0,-7.000977516174316,0.0001424731162842363,1763260451.9405847,0.39521220326423645,0.00184621661901474,0.011502171866595745,,0.0010952549055218697,373.4095666408539,0.006374714896082878,2824
776.0,,264576,0.0,-13.262396812438965,0.0001413210411556065,1763260453.7033453,0.4292061924934387,-0.008505092933773994,-0.002497447654604912,,0.00024777650833129883,375.17232728004456,0.012408997863531113,2843
777.0,,265984,0.0,-0.0010972023010253906,0.00014047618606127799,1763260454.978948,0.39339011907577515,-0.0025410614907741547,0.004653790034353733,,0.00024581607431173325,376.44793009757996,1574.9638671875,2857
779.0,,268544,0.0,-0.0014882087707519531,0.00013894008588977158,1763260457.3901894,0.4875794053077698,0.00028761662542819977,-0.005229738540947437,,9.065400809049606e-05,378.85917139053345,840.625244140625,2882
780.0,,269440,0.0,-0.6646720170974731,0.00013840245082974434,1763260458.2132123,0.4862809181213379,-0.0059410035610198975,0.006334393285214901,,0.00023927632719278336,379.6821942329407,0.0002568645286373794,2890
782.0,,271488,0.0,-0.0006899833679199219,0.00013717358524445444,1763260460.0899036,0.44860923290252686,0.005030956119298935,-0.0015038307756185532,,0.0007027406245470047,381.5588855743408,1699.404052734375,2911
,500.0,273944,,,,1763260462.8566995,,,,500.0,,384.3256814479828,,2935
783.0,,275456,0.0,-0.0008873939514160156,0.00013479262997861952,1763260464.5356042,0.479001522064209,0.0020151287317276,0.002293570898473263,,3.5774894058704376e-05,386.0045862197876,1728.7576904296875,2949
784.0,,276608,0.0,-0.6156208515167236,0.00013410138490144163,1763260465.6411443,0.41057777404785156,0.002204153686761856,0.000527149997651577,,0.0006527816876769066,387.11012625694275,0.006512507796287537,2960
784.0,,278144,0.0,-0.9914546012878418,0.0001331797247985378,1763260467.5970035,0.46176713705062866,-0.005057916045188904,0.009040175937116146,,0.0003099096938967705,389.0659854412079,0.004020621068775654,2975
784.0,,279552,0.0,-0.00040137767791748047,0.00013233486970420927,1763260469.3920043,0.4649325907230377,-0.00043335556983947754,0.0006712265312671661,,2.012588083744049e-05,390.86098623275757,357.7926025390625,2989
,500.0,280444,,,,1763260470.1646748,,,,500.0,,391.6336567401886,,2997
786.0,,281856,0.001953125,0.1897020936012268,0.0001309523795498535,1763260471.5127063,0.4723077714443207,-0.006632570177316666,0.004284788854420185,,0.004019246436655521,392.9816882610321,0.00034618377685546875,3011
,500.0,285944,,,,1763260475.1970658,,,,500.0,,396.6660478115082,,3051
789.0,,286080,0.0,-0.2720707654953003,0.00012841781426686794,1763260475.382141,0.4815669357776642,-0.0003972575068473816,0.0003024488687515259,,2.3894011974334717e-05,396.8511230945587,0.0043521360494196415,3053
,500.0,287444,,,,1763260476.579021,,,,500.0,,398.04800295829773,,3066
790.0,,287872,0.0,-1.4801552295684814,0.00012734254414681345,1763260477.0306056,0.37962567806243896,-0.00021284818649291992,-3.1130388379096985e-05,,8.270144462585449e-05,398.49958753585815,0.00025302995345555246,3070
791.0,,289152,0.0,0.280348539352417,0.00012657449406106025,1763260478.1933477,0.41217511892318726,-0.017280228435993195,-0.004324481822550297,,0.0008775433525443077,399.6623296737671,0.0032886972185224295,3083
792.0,,290688,0.0,-0.6688306331634521,0.00012565284851007164,1763260479.5805564,0.4001733362674713,-0.007154792547225952,0.0012123724445700645,,0.00040550436824560165,401.04953837394714,0.00468395696952939,3098
793.0,,291328,0.0,-0.44669878482818604,0.00012526882346719503,1763260480.1781688,0.40043607354164124,-0.001764398068189621,0.0069622378796339035,,0.0007281843572854996,401.6471507549286,0.00046906303032301366,3103
795.0,,293760,0.0,0.2945261001586914,0.00012380952830426395,1763260482.397987,0.40116947889328003,-0.005015820264816284,0.010123021900653839,,0.0007574576884508133,403.86696887016296,0.0016784692415967584,3127
,500.0,293944,,,,1763260482.5305853,,,,500.0,,403.99956727027893,,3129
796.0,,295168,0.0,-3.6886682510375977,0.00012296467320993543,1763260483.678526,0.38701510429382324,-0.005486920475959778,-0.0010600388050079346,,0.0002475213259458542,405.1475079059601,0.010021013207733631,3141
796.0,,295424,0.0,0.30518555641174316,0.00012281106319278479,1763260483.9014194,0.4104765057563782,0.004676681011915207,-0.0008019600063562393,,8.158944547176361e-05,405.3704013824463,0.0001513322495156899,3143
796.0,,295680,0.0,-0.12937569618225098,0.00012265745317563415,1763260484.1608825,0.395734041929245,-0.0025259628891944885,0.0024554505944252014,,0.00026808492839336395,405.6298644542694,0.004679268691688776,3146
797.0,,297216,0.0,-4.814672470092773,0.0001217357930727303,1763260485.5497053,0.3702804744243622,0.002062331885099411,0.006331125274300575,,0.0006244666874408722,407.01868724823,0.0046584028750658035,3161
798.0,,298112,0.0,-0.6914217472076416,0.00012119815801270306,1763260486.3687537,0.4217470586299896,-0.002949194982647896,0.003458944149315357,,0.0003383709117770195,407.8377356529236,0.007412111386656761,3170
,500.0,299444,,,,1763260487.5495124,,,,500.0,,409.0184943675995,,3183
,500.0,299944,,,,1763260487.9950695,,,,500.0,,409.46405148506165,,3188
,500.0,302944,,,,1763260490.7230587,,,,500.0,,412.192040681839,,3217
802.0,,303616,0.005859375,-0.005059599876403809,0.00011789554264396429,1763260491.4076552,0.40372881293296814,-0.02285892143845558,0.007332984358072281,,0.002171086147427559,412.8766372203827,0.007768635172396898,3224
,500.0,305944,,,,1763260493.525296,,,,500.0,,414.99427795410156,,3247
804.0,,306304,0.0,0.4301068186759949,0.00011628264473984018,1763260493.8509192,0.393706351518631,-0.0006909593939781189,0.003572210669517517,,7.063150405883789e-05,415.31990122795105,0.0005863673868589103,3250
,500.0,306444,,,,1763260493.9698887,,,,500.0,,415.43887066841125,,3252
804.0,,306816,0.0,-0.2120211124420166,0.0001159754247055389,1763260494.3043768,0.4417553246021271,-0.01093953475356102,0.01712244376540184,,0.0010418593883514404,415.7733588218689,0.0007351249223574996,3255
804.0,,307328,0.0,-0.0739220380783081,0.00011566820467123762,1763260494.79199,0.3878449499607086,-0.002130325883626938,-0.008744237013161182,,0.0012228293344378471,416.26097202301025,0.0005994379171170294,3259
805.0,,308608,0.0,0.103282630443573,0.00011490015458548442,1763260495.9742146,0.3041446805000305,-0.001714598387479782,0.0018015410751104355,,0.00042499788105487823,417.4431965351105,0.0038395554292947054,3272
,500.0,308944,,,,1763260496.2273335,,,,500.0,,417.6963155269623,,3275
805.0,,308992,0.0,0.00012993812561035156,0.00011466973955975845,1763260496.3136997,0.32244545221328735,-0.0013193227350711823,-0.00047584623098373413,,4.85982745885849e-05,417.7826817035675,1474.3656005859375,3276
807.0,,311040,0.0,0.00036770105361938477,0.00011344085942255333,1763260498.2429466,0.3817294239997864,-0.0016928613185882568,-0.00012582167983055115,,1.9667670130729675e-05,419.7119286060333,927.0883178710938,3296
807.0,,311424,0.0,-0.03608298301696777,0.00011321044439682737,1763260498.5801356,0.4208323359489441,0.0017453692853450775,0.0034650536254048347,,5.018804222345352e-05,420.04911756515503,0.00041181029519066215,3299
810.0,,315392,0.0,-0.2081127166748047,0.00011082949640695006,1763260502.240192,0.4144372344017029,-0.005885707214474678,-0.0071383193135261536,,0.0004437919706106186,423.7091739177704,0.0003900541632901877,3338
811.0,,316672,0.0,-0.02059316635131836,0.00011006144632119685,1763260503.407607,0.45132556557655334,-0.001803223043680191,-0.0016310662031173706,,0.00012727081775665283,424.8765890598297,0.004668159876018763,3351
