episodic_return,global_step
25,25
55,80
14,94
26,120
14,134
37,171
15,186
21,207
13,220
13,233
12,245
65,310
83,393
23,416
17,433
18,451
13,464
26,490
24,514
41,555
18,573
14,587
20,607
27,634
15,649
52,701
12,713
54,767
17,784
12,796
21,817
37,854
72,926
18,944
11,955
38,993
34,1027
14,1041
36,1077
10,1087
75,1162
24,1186
25,1211
68,1279
48,1327
32,1359
66,1425
46,1471
61,1532
40,1572
32,1604
62,1666
23,1689
120,1809
24,1833
53,1886
46,1932
34,1966
47,2013
70,2083
64,2147
74,2221
27,2248
125,2373
31,2404
57,2461
44,2505
39,2544
68,2612
87,2699
67,2766
68,2834
76,2910
76,2986
60,3046
25,3071
132,3203
58,3261
111,3372
157,3529
70,3599
176,3775
112,3887
110,3997
118,4115
61,4176
123,4299
157,4456
74,4530
124,4654
57,4711
126,4837
65,4902
138,5040
51,5091
104,5195
124,5319
99,5418
83,5501
50,5551
78,5629
58,5687
67,5754
115,5869
136,6005
121,6126
106,6232
94,6326
116,6442
289,6731
339,7070
134,7204
193,7397
133,7530
145,7675
192,7867
27,7894
134,8028
87,8115
26,8141
154,8295
77,8372
215,8587
181,8768
75,8843
379,9222
91,9313
138,9451
30,9481
209,9690
170,9860
57,9917
56,9973
71,10044
96,10140
128,10268
112,10380
56,10436
103,10539
98,10637
81,10718
100,10818
50,10868
96,10964
181,11145
129,11274
108,11382
67,11449
57,11506
46,11552
108,11660
147,11807
91,11898
73,11971
71,12042
69,12111
35,12146
84,12230
161,12391
128,12519
77,12596
43,12639
59,12698
54,12752
81,12833
73,12906
73,12979
82,13061
57,13118
122,13240
57,13297
95,13392
101,13493
107,13600
46,13646
63,13709
118,13827
83,13910
36,13946
75,14021
111,14132
151,14283
21,14304
61,14365
142,14507
208,14715
37,14752
204,14956
145,15101
39,15140
67,15207
71,15278
195,15473
155,15628
113,15741
142,15883
84,15967
15,15982
127,16109
81,16190
145,16335
76,16411
203,16614
104,16718
60,16778
142,16920
158,17078
211,17289
102,17391
77,17468
106,17574
126,17700
58,17758
141,17899
64,17963
139,18102
103,18205
189,18394
129,18523
148,18671
111,18782
48,18830
124,18954
127,19081
141,19222
167,19389
218,19607
136,19743
144,19887
104,19991
160,20151
116,20267
190,20457
70,20527
197,20724
184,20908
258,21166
22,21188
54,21242
94,21336
95,21431
26,21457
108,21565
60,21625
103,21728
141,21869
94,21963
52,22015
102,22117
116,22233
43,22276
50,22326
121,22447
204,22651
124,22775
39,22814
96,22910
132,23042
104,23146
94,23240
50,23290
107,23397
129,23526
148,23674
176,23850
124,23974
149,24123
38,24161
244,24405
156,24561
103,24664
122,24786
205,24991
149,25140
154,25294
80,25374
178,25552
94,25646
101,25747
179,25926
181,26107
79,26186
73,26259
67,26326
45,26371
48,26419
65,26484
38,26522
86,26608
50,26658
130,26788
256,27044
125,27169
118,27287
35,27322
108,27430
36,27466
38,27504
49,27553
130,27683
56,27739
45,27784
60,27844
209,28053
15,28068
56,28124
178,28302
71,28373
72,28445
134,28579
29,28608
33,28641
35,28676
52,28728
14,28742
104,28846
97,28943
44,28987
82,29069
59,29128
114,29242
126,29368
30,29398
125,29523
56,29579
127,29706
138,29844
76,29920
133,30053
97,30150
141,30291
71,30362
265,30627
99,30726
143,30869
35,30904
44,30948
122,31070
115,31185
14,31199
55,31254
79,31333
45,31378
101,31479
73,31552
140,31692
147,31839
137,31976
95,32071
232,32303
74,32377
101,32478
179,32657
55,32712
120,32832
84,32916
98,33014
29,33043
54,33097
242,33339
59,33398
126,33524
86,33610
72,33682
115,33797
198,33995
235,34230
270,34500
262,34762
224,34986
124,35110
26,35136
229,35365
260,35625
114,35739
120,35859
341,36200
190,36390
305,36695
189,36884
194,37078
105,37183
156,37339
130,37469
21,37490
186,37676
123,37799
189,37988
203,38191
70,38261
163,38424
255,38679
432,39111
25,39136
96,39232
23,39255
177,39432
179,39611
322,39933
97,40030
57,40087
160,40247
116,40363
494,40857
500,41357
212,41569
223,41792
156,41948
423,42371
456,42827
264,43091
242,43333
121,43454
224,43678
317,43995
136,44131
48,44179
302,44481
245,44726
340,45066
286,45352
311,45663
468,46131
162,46293
161,46454
99,46553
59,46612
142,46754
179,46933
500,47433
320,47753
386,48139
315,48454
500,48954
133,49087
122,49209
500,49709
419,50128
109,50237
158,50395
47,50442
112,50554
128,50682
500,51182
302,51484
500,51984
500,52484
246,52730
500,53230
425,53655
500,54155
500,54655
296,54951
151,55102
402,55504
186,55690
500,56190
365,56555
318,56873
162,57035
50,57085
205,57290
112,57402
190,57592
178,57770
133,57903
160,58063
161,58224
231,58455
415,58870
264,59134
500,59634
481,60115
153,60268
500,60768
178,60946
332,61278
240,61518
259,61777
500,62277
500,62777
188,62965
241,63206
188,63394
209,63603
192,63795
335,64130
395,64525
402,64927
500,65427
500,65927
500,66427
500,66927
500,67427
500,67927
500,68427
500,68927
500,69427
500,69927
500,70427
500,70927
500,71427
173,71600
500,72100
500,72600
500,73100
500,73600
500,74100
500,74600
500,75100
500,75600
336,75936
500,76436
304,76740
500,77240
81,77321
500,77821
500,78321
500,78821
500,79321
500,79821
500,80321
196,80517
500,81017
500,81517
500,82017
411,82428
500,82928
414,83342
500,83842
500,84342
500,84842
500,85342
500,85842
500,86342
483,86825
500,87325
500,87825
500,88325
500,88825
362,89187
500,89687
500,90187
500,90687
500,91187
500,91687
500,92187
500,92687
500,93187
500,93687
500,94187
500,94687
500,95187
500,95687
500,96187
500,96687
500,97187
500,97687
500,98187
500,98687
500,99187
500,99687
500,100187
500,100687
500,101187
500,101687
500,102187
500,102687
500,103187
500,103687
500,104187
500,104687
500,105187
500,105687
500,106187
500,106687
500,107187
500,107687
500,108187
500,108687
500,109187
500,109687
500,110187
500,110687
500,111187
500,111687
500,112187
500,112687
500,113187
500,113687
500,114187
500,114687
500,115187
500,115687
500,116187
500,116687
500,117187
500,117687
500,118187
500,118687
500,119187
500,119687
500,120187
500,120687
500,121187
500,121687
500,122187
500,122687
500,123187
500,123687
500,124187
500,124687
500,125187
500,125687
500,126187
500,126687
500,127187
500,127687
500,128187
500,128687
500,129187
500,129687
500,130187
500,130687
500,131187
500,131687
500,132187
500,132687
500,133187
500,133687
500,134187
500,134687
500,135187
500,135687
500,136187
500,136687
500,137187
500,137687
500,138187
500,138687
500,139187
500,139687
500,140187
500,140687
500,141187
500,141687
500,142187
500,142687
500,143187
500,143687
500,144187
500,144687
500,145187
500,145687
500,146187
500,146687
500,147187
500,147687
500,148187
500,148687
500,149187
500,149687
500,150187
500,150687
500,151187
500,151687
500,152187
500,152687
500,153187
500,153687
500,154187
500,154687
500,155187
500,155687
500,156187
500,156687
500,157187
500,157687
500,158187
500,158687
500,159187
500,159687
500,160187
500,160687
500,161187
500,161687
500,162187
500,162687
500,163187
437,163624
167,163791
55,163846
89,163935
125,164060
383,164443
71,164514
107,164621
71,164692
66,164758
240,164998
500,165498
500,165998
500,166498
500,166998
500,167498
500,167998
500,168498
500,168998
500,169498
500,169998
500,170498
500,170998
500,171498
500,171998
500,172498
500,172998
500,173498
500,173998
500,174498
500,174998
500,175498
500,175998
500,176498
500,176998
500,177498
500,177998
500,178498
500,178998
500,179498
500,179998
500,180498
500,180998
500,181498
500,181998
500,182498
500,182998
500,183498
500,183998
500,184498
137,184635
500,185135
500,185635
500,186135
500,186635
500,187135
500,187635
500,188135
500,188635
500,189135
500,189635
500,190135
500,190635
500,191135
500,191635
500,192135
500,192635
500,193135
500,193635
500,194135
500,194635
500,195135
500,195635
500,196135
500,196635
500,197135
500,197635
500,198135
500,198635
500,199135
500,199635
500,200135
500,200635
500,201135
500,201635
500,202135
500,202635
484,203119
500,203619
500,204119
500,204619
500,205119
500,205619
500,206119
500,206619
500,207119
500,207619
500,208119
500,208619
500,209119
500,209619
500,210119
500,210619
500,211119
500,211619
500,212119
500,212619
490,213109
500,213609
500,214109
500,214609
500,215109
500,215609
500,216109
500,216609
500,217109
500,217609
