episodic_return,global_step
15,15
23,38
17,55
20,75
19,94
18,112
11,123
32,155
28,183
37,220
42,262
35,297
15,312
31,343
49,392
54,446
43,489
21,510
34,544
40,584
17,601
13,614
22,636
11,647
18,665
14,679
27,706
59,765
19,784
22,806
31,837
32,869
28,897
29,926
29,955
43,998
17,1015
25,1040
16,1056
14,1070
37,1107
37,1144
12,1156
69,1225
31,1256
15,1271
31,1302
31,1333
33,1366
42,1408
31,1439
27,1466
83,1549
62,1611
54,1665
73,1738
87,1825
84,1909
80,1989
52,2041
50,2091
39,2130
75,2205
42,2247
142,2389
93,2482
42,2524
56,2580
71,2651
75,2726
80,2806
23,2829
59,2888
172,3060
59,3119
195,3314
125,3439
228,3667
83,3750
73,3823
229,4052
149,4201
99,4300
88,4388
156,4544
66,4610
118,4728
92,4820
118,4938
105,5043
119,5162
126,5288
220,5508
282,5790
67,5857
84,5941
61,6002
182,6184
85,6269
134,6403
186,6589
152,6741
183,6924
151,7075
108,7183
113,7296
158,7454
135,7589
154,7743
211,7954
324,8278
21,8299
139,8438
169,8607
110,8717
129,8846
354,9200
116,9316
168,9484
119,9603
220,9823
445,10268
223,10491
138,10629
50,10679
262,10941
147,11088
216,11304
144,11448
171,11619
91,11710
123,11833
98,11931
139,12070
270,12340
204,12544
84,12628
163,12791
119,12910
114,13024
176,13200
117,13317
83,13400
160,13560
88,13648
56,13704
268,13972
72,14044
143,14187
251,14438
231,14669
132,14801
115,14916
49,14965
86,15051
150,15201
151,15352
236,15588
142,15730
59,15789
104,15893
111,16004
128,16132
150,16282
131,16413
113,16526
122,16648
170,16818
84,16902
104,17006
134,17140
130,17270
98,17368
110,17478
133,17611
164,17775
232,18007
500,18507
202,18709
388,19097
316,19413
145,19558
259,19817
113,19930
171,20101
179,20280
226,20506
122,20628
236,20864
378,21242
54,21296
319,21615
404,22019
500,22519
500,23019
350,23369
299,23668
226,23894
231,24125
206,24331
500,24831
248,25079
168,25247
250,25497
288,25785
205,25990
322,26312
217,26529
159,26688
122,26810
126,26936
447,27383
278,27661
436,28097
258,28355
310,28665
165,28830
208,29038
219,29257
182,29439
225,29664
275,29939
288,30227
299,30526
500,31026
410,31436
308,31744
500,32244
310,32554
228,32782
434,33216
275,33491
169,33660
350,34010
201,34211
167,34378
285,34663
200,34863
500,35363
279,35642
195,35837
212,36049
176,36225
219,36444
373,36817
158,36975
183,37158
239,37397
144,37541
133,37674
323,37997
234,38231
173,38404
153,38557
256,38813
191,39004
258,39262
349,39611
232,39843
216,40059
187,40246
239,40485
286,40771
182,40953
271,41224
330,41554
455,42009
500,42509
383,42892
450,43342
412,43754
367,44121
500,44621
454,45075
500,45575
500,46075
452,46527
500,47027
500,47527
500,48027
456,48483
500,48983
500,49483
500,49983
67,50050
274,50324
177,50501
364,50865
500,51365
489,51854
500,52354
500,52854
402,53256
500,53756
500,54256
500,54756
152,54908
500,55408
362,55770
422,56192
345,56537
487,57024
306,57330
179,57509
211,57720
196,57916
368,58284
281,58565
500,59065
402,59467
500,59967
500,60467
439,60906
324,61230
192,61422
485,61907
268,62175
500,62675
472,63147
234,63381
500,63881
416,64297
500,64797
159,64956
219,65175
105,65280
187,65467
259,65726
95,65821
141,65962
219,66181
67,66248
500,66748
278,67026
442,67468
500,67968
500,68468
500,68968
500,69468
500,69968
500,70468
