_timestamp,_step,global_step,losses/clipfrac,charts/episodic_length,charts/SPS,charts/learning_rate,losses/explained_variance,_runtime,charts/episodic_return,losses/approx_kl,losses/entropy,losses/policy_loss,losses/value_loss,losses/old_approx_kl
1763260383.6372435,3451,318464,0.0,,1106.0,0.00010898617620114237,0.05106985569000244,314.11392760276794,,0.0001594172790646553,0.471947580575943,-0.0019504129886627197,0.006857591215521097,0.0015403004363179207
1763260384.6716158,3462,319616,0.0,,1106.0,0.00010829493112396449,0.07090336084365845,315.14829993247986,,0.00014287978410720825,0.460247278213501,-0.002991132438182831,0.0013486534589901567,0.004384810104966164
1763260385.9293058,3476,321024,0.0,,1106.0,0.00010745007602963597,0.05935251712799072,316.4059898853302,,0.00033434946089982986,0.5441699624061584,-0.0036056898534297943,0.00438676169142127,0.005637628026306629
1763260386.2074902,3479,321335,,500.0,,,,316.6841742992401,500.0,,,,,
1763260387.9984066,3498,323328,0.0,,1106.0,0.0001060675858752802,-0.02783966064453125,318.4750907421112,,0.0004440266638994217,0.5137212872505188,-0.006886165589094162,0.000639698060695082,0.002265743911266327
1763260388.4087806,3503,323835,,500.0,,,,318.8854646682739,500.0,,,,,
1763260389.3239021,3513,324835,,500.0,,,,319.8005862236023,500.0,,,,,
1763260390.437305,3525,326016,0.0,,1106.0,0.00010445468797115609,0.03776192665100098,320.91398906707764,,0.0003222832456231117,0.493350625038147,-0.003614857792854309,0.004654638934880495,0.007509429939091206
1763260391.5760934,3537,327296,0.0,,1106.0,0.00010368663788540289,0.007370591163635254,322.0527775287628,,0.001498458907008171,0.499747097492218,-0.007546961307525635,0.00047790512326173484,-0.009787628427147865
1763260393.0540435,3554,328960,0.0,,1106.0,0.00010268817277392372,5.1975250244140625e-05,323.5307276248932,,0.0017150696367025375,0.533786416053772,-0.004150662571191788,0.001956456806510687,0.007102495059370995
1763260393.162583,3555,329088,0.0,,1106.0,0.0001026113677653484,0.3700275421142578,323.639267206192,,0.0004820767790079117,0.519917905330658,-0.007751268334686756,0.0015605457592755556,0.0012984499335289001
1763260395.114335,3576,331264,0.0,,1106.0,0.00010130568261956796,-0.08408701419830322,325.59101915359497,,4.071928560733795e-05,0.49173587560653687,-0.0007828325033187866,0.0003590509877540171,-0.000627344474196434
1763260395.2258775,3578,331392,0.0,,1106.0,0.00010122887761099264,0.00015532970428466797,325.7025616168976,,5.6119635701179504e-05,0.4845501780509949,-0.0007755011320114136,1307.82763671875,-0.002926122397184372
1763260395.5870464,3581,331776,0.0,,1106.0,0.00010099846258526668,0.11100161075592041,326.06373047828674,,0.00024404190480709076,0.5131651163101196,0.0015821605920791626,0.0003289127489551902,0.009093837812542915
1763260396.251709,3589,332544,0.0,,1106.0,0.00010053763253381476,0.11452192068099976,326.72839307785034,,5.133729428052902e-05,0.48957109451293945,-0.0016455873847007751,0.00478636147454381,0.0015927357599139214
1763260398.428212,3613,334976,0.0,,1106.0,9.907834464684129e-05,0.019567131996154785,328.9048960208893,,0.0003176666796207428,0.4460349678993225,-0.0022935718297958374,0.006324469111859798,0.0005143284797668457
1763260399.23537,3622,335872,0.0,,1106.0,9.854070958681405e-05,-0.00015556812286376953,329.71205401420593,,9.059160947799683e-05,0.44824105501174927,0.006792435422539711,1643.2291259765625,0.0010467376559972763
1763260400.9674087,3640,337792,0.0,,1106.0,9.738863445818424e-05,0.19599074125289917,331.4440927505493,,3.841333091259003e-05,0.44673699140548706,-0.0009289756417274475,0.0003893445245921612,0.003785310313105583
1763260402.3378956,3656,339335,,500.0,,,,332.8145797252655,500.0,,,,,
1763260403.5841603,3669,340736,0.0,,1106.0,9.562211926095188e-05,0.1667221188545227,334.0608444213867,,0.000673491507768631,0.5266702771186829,-0.009257402271032333,0.0005002357647754252,0.00798029825091362
1763260404.5081594,3679,341760,0.0,,1106.0,9.500767919234931e-05,0.13069415092468262,334.98484349250793,,0.00026004668325185776,0.5209888219833374,-0.0019429922103881836,0.000690567831043154,-0.0009614797309041023
1763260404.8742554,3683,342144,0.0,,1106.0,9.477726416662335e-05,0.02666306495666504,335.3509395122528,,4.362128674983978e-05,0.44227731227874756,0.0009247511625289917,0.0018373802304267883,-0.0010269097983837128
1763260404.9832425,3684,342272,0.0,,1106.0,9.470045915804803e-05,0.04721027612686157,335.4599266052246,,0.0004354221746325493,0.5457027554512024,-0.006565190851688385,0.0005858568474650383,0.0026940470561385155
1763260407.4210055,3711,344960,0.0,,1106.0,9.308755397796631e-05,-6.282329559326172e-05,337.89768958091736,,0.00021340139210224152,0.4937537610530853,-0.0026945676654577255,149.75860595703125,-0.004279769957065582
1763260407.6413577,3713,345216,0.0,,1106.0,9.293395123677328e-05,-0.4747769832611084,338.1180417537689,,0.0019678445532917976,0.4452884793281555,-0.0023048631846904755,0.0007943303207866848,0.02333686500787735
1763260407.754901,3715,345344,0.0,,1106.0,9.285714622819796e-05,-0.00014328956604003906,338.23158502578735,,0.000155717134475708,0.46375134587287903,-0.0010960772633552551,1651.8603515625,-0.004355406388640404
1763260409.2696137,3731,347008,0.0,,1106.0,9.18586811167188e-05,0.2879428267478943,339.7462978363037,,0.0005276929587125778,0.43165507912635803,-0.002225354313850403,0.005799471400678158,-0.006222359836101532
1763260409.5150363,3734,347335,,500.0,,,,339.99172043800354,500.0,,,,,
1763260411.5118856,3755,349440,0.0,,1106.0,9.039938595378771e-05,0.00015342235565185547,341.9885697364807,,1.400429755449295e-05,0.4982161521911621,-0.0009291321039199829,928.6688842773438,0.00061799306422472
1763260413.4080658,3775,351488,0.0,,1106.0,8.917050581658259e-05,-0.015598416328430176,343.8847498893738,,0.00014250539243221283,0.5105909109115601,-0.0021415092051029205,0.005362092982977629,0.0034465491771698
1763260413.7526124,3779,351872,0.0,,1106.0,8.894009079085663e-05,8.088350296020508e-05,344.22929644584656,,0.00014946237206459045,0.4807146191596985,0.0011725202202796936,1518.4989013671875,-0.0011373870074748993
1763260416.0760887,3804,354432,0.0,,1106.0,8.740399061935022e-05,2.6702880859375e-05,346.55277276039124,,8.39531421661377e-05,0.46167710423469543,-0.0003822892904281616,693.4744873046875,0.0024056751281023026
1763260416.4517767,3807,354816,0.0,,1106.0,8.717357559362426e-05,-0.07039272785186768,346.9284608364105,,0.00022126082330942154,0.49485480785369873,0.0013727806508541107,0.0007605728460475802,0.0004341593012213707
1763260420.0689416,3847,358835,,500.0,,,,350.5456256866455,500.0,,,,,
1763260423.0681975,3879,362112,0.0,,1106.0,8.279569738078862e-05,0.13334906101226807,353.54488158226013,,3.5286881029605865e-05,0.4922583997249603,-0.000666474923491478,0.0010404542554169893,0.00035999249666929245
1763260423.4028177,3883,362496,0.0,,1106.0,8.256528235506266e-05,0.12201005220413208,353.8795018196106,,0.0001657763496041298,0.449684202671051,0.00019981339573860168,0.003708129981532693,0.002614409662783146
1763260423.511579,3884,362624,0.0,,1106.0,8.248847734648734e-05,-0.22862982749938965,353.988263130188,,0.0002552950754761696,0.4728618264198303,0.003466695547103882,0.002061025006696582,0.004006260074675083
1763260423.7738454,3887,362880,0.0,,1106.0,8.23348673293367e-05,-0.0001201629638671875,354.2505295276642,,0.0003610169515013695,0.4506857991218567,-0.0016673244535923004,1441.010009765625,-0.004367264918982983
1763260424.132987,3891,363335,,500.0,,,,354.60967111587524,500.0,,,,,
1763260424.8135343,3898,364032,0.0,,1106.0,8.164362225215882e-05,0.10924595594406128,355.2902183532715,,0.000557631254196167,0.4993686378002167,0.0004533231258392334,0.005370547063648701,-0.0009940918534994125
1763260426.0796173,3912,365440,0.0,,1106.0,8.079877443378791e-05,0.0001900196075439453,356.55630135536194,,1.6177073121070862e-05,0.4391717314720154,-0.00017781928181648254,1130.9630126953125,-0.0014204997569322586
1763260426.4147255,3915,365824,0.0,,1106.0,8.056835940806195e-05,0.052387237548828125,356.8914096355438,,0.0005753971636295319,0.5168870687484741,-0.013044614344835281,0.0007454276783391833,0.0070927999913692474
1763260427.5807889,3928,367104,0.0,,1106.0,7.980030932230875e-05,0.08306455612182617,358.05747294425964,,6.575509905815125e-05,0.5198026895523071,0.0009239688515663147,0.0022874101996421814,0.0016863513737916946
1763260429.131426,3944,368768,0.0,,1106.0,7.880184421082959e-05,-0.021512627601623535,359.60811018943787,,6.575975567102432e-05,0.46872884035110474,-0.0005912818014621735,0.0008358726045116782,0.003058892674744129
1763260429.1565747,3945,368835,,500.0,,,,359.6332588195801,500.0,,,,,
1763260429.2473345,3946,368896,0.0,,1106.0,7.872503920225427e-05,0.00021892786026000977,359.724018573761,,1.8756836652755737e-06,0.5053955912590027,-0.0005789734423160553,1191.3824462890625,0.00034126266837120056
1763260430.07684,3954,369792,0.0,,1106.0,7.818740414222702e-05,-0.26439130306243896,360.553524017334,,0.00010848883539438248,0.5545768737792969,-0.00839618593454361,0.000918774283491075,-0.0017564790323376656
1763260430.890254,3963,370688,0.0,,1106.0,7.764976908219978e-05,-0.07419955730438232,361.36693811416626,,4.386436194181442e-05,0.5445449948310852,-0.0015776902437210083,0.001440647873096168,-0.003918827511370182
1763260431.457126,3969,371328,0.0,,1106.0,7.726574403932318e-05,-0.11203324794769287,361.93380999565125,,0.00019040517508983612,0.5493002533912659,-0.003311779350042343,0.0006101396284066141,0.0017764531075954437
1763260432.501345,3981,372480,0.0,,1106.0,7.65744989621453e-05,-0.014878630638122559,362.97802901268005,,0.0005545495077967644,0.5192093849182129,-0.013175643980503082,0.004905653186142445,-0.009339340962469578
1763260432.725444,3983,372736,0.0,,1106.0,7.642088894499466e-05,-0.14722776412963867,363.2021281719208,,0.0005948757752776146,0.49626755714416504,-0.008070021867752075,0.0010461746715009212,0.0030134646221995354
1763260434.014034,3997,374144,0.0,,1106.0,7.557603385066614e-05,0.01027226448059082,364.490718126297,,0.00025792699307203293,0.47156035900115967,0.0015815729275345802,0.002168223960325122,-0.0017886785790324211
1763260436.111414,4020,376448,0.0,,1106.0,7.419355097226799e-05,-1.811981201171875e-05,366.5880980491638,,6.213225424289703e-05,0.5128160119056702,-0.0005489438772201538,659.6109619140625,0.001422947272658348
1763260439.6870003,4059,380416,0.0,,1106.0,7.181259570643306e-05,0.00012224912643432617,370.16368436813354,,6.77257776260376e-05,0.4890119731426239,-0.003772139549255371,832.8294067382812,-1.952052116394043e-06
1763260442.2524536,4087,383335,,500.0,,,,372.7291376590729,500.0,,,,,
